Date,BAC,WFC,VIX,AvgVIX,zscore
2023-03-10,28.00261116027832,38.07915496826172,24.799999237060547,20.560000228881837,-0.2736593150788236
2023-03-13,26.37444305419922,35.3631591796875,26.520000457763672,20.859500217437745,-0.3221414833408606
2023-03-14,26.605716705322266,36.983551025390625,23.729999542236328,21.029000186920165,-0.5632602811455374
2023-03-15,26.355941772460938,35.76824951171875,26.139999389648438,21.390500164031984,-0.410266449973302
2023-03-16,26.799983978271484,36.18256378173828,22.989999771118164,21.628500175476074,-0.3314758765716871
2023-03-17,25.736125946044922,34.76471710205078,25.510000228881836,21.89550018310547,-0.43482969807345784
2023-03-20,25.671371459960938,34.50693130493164,24.149999618530273,22.102000141143797,-0.4066727797292322
2023-03-21,26.448450088500977,35.42760467529297,21.3799991607666,22.027500057220458,-0.30808429220888534
2023-03-22,25.569610595703125,34.2491340637207,22.260000228881836,22.026000022888184,-0.39201609562418366
2023-03-23,24.949800491333008,33.70594024658203,22.610000610351562,22.09950008392334,-0.5090499020501913
2023-03-24,25.107067108154297,33.35608673095703,21.739999771118164,22.10300006866455,-0.381389519151159
2023-03-27,26.355941772460938,34.49772262573242,20.600000381469727,22.085500049591065,-0.1550434792411377
2023-03-28,26.01365852355957,34.2307243347168,19.969999313354492,22.048999977111816,-0.2262979976114288
2023-03-29,26.522457122802734,34.958065032958984,19.1200008392334,21.976000022888183,-0.18676036415466762
2023-03-30,26.18017578125,34.41486358642578,19.020000457763672,21.947500038146973,-0.20253059891112227
2023-03-31,26.45770263671875,34.41486358642578,18.700000762939453,21.958000087738036,-0.10126925576663498
2023-04-03,26.448450088500977,34.7278938293457,18.549999237060547,21.955000019073488,-0.1675266363844346
2023-04-04,25.884143829345703,33.890079498291016,19.0,21.925500011444093,-0.20512547111069485
2023-04-05,25.569610595703125,33.96372985839844,19.079999923706055,21.923999977111816,-0.3346842044653016
2023-04-06,25.75463104248047,34.89361572265625,18.399999618530273,21.71349992752075,-0.4539708427880019
2023-04-10,25.847145080566406,35.56570053100586,18.969999313354492,21.42199993133545,-0.5552233535269785
2023-04-11,26.559463500976562,36.24700164794922,19.100000381469727,21.050999927520753,-0.43217894131300305
2023-04-12,26.346691131591797,36.0812873840332,19.09000015258789,20.81899995803833,-0.4765246672459363
2023-04-13,26.420698165893555,36.51400375366211,17.799999237060547,20.401999950408936,-0.5364455930189213
2023-04-14,27.308788299560547,36.49559020996094,17.06999969482422,20.10599994659424,-0.20870885805405914
2023-04-17,28.095121383666992,38.02391052246094,16.950000762939453,19.67799997329712,-0.2288075862431973
2023-04-18,28.270885467529297,38.5486946105957,16.829999923706055,19.311999988555907,-0.27009490279428205
2023-04-19,27.8083438873291,38.889339447021484,16.459999084472656,19.06599998474121,-0.5072912568378589
2023-04-20,27.66032600402832,38.36456298828125,17.170000076293945,18.811499977111815,-0.4558817047416713
2023-04-21,27.6325740814209,37.96866989135742,16.770000457763672,18.51949996948242,-0.3864807018617534
2023-04-24,27.530811309814453,38.162017822265625,16.889999389648438,18.276999950408936,-0.46245058893281044
2023-04-25,26.67972755432129,37.333404541015625,18.760000228881836,18.18499994277954,-0.6065343555971872
2023-04-26,26.309690475463867,36.32986831665039,18.84000015258789,18.12849998474121,-0.5399599583280502
2023-04-27,26.725976943969727,36.51400375366211,17.030000686645508,18.023999977111817,-0.4250583939340318
2023-04-28,27.08676528930664,36.596866607666016,15.779999732971191,17.86199994087219,-0.31006285461409333
2023-05-01,26.864748001098633,37.186092376708984,16.079999923706055,17.73099989891052,-0.5094338525304143
2023-05-02,26.050662994384766,35.7590446472168,17.780000686645508,17.692499971389772,-0.5198045792830543
2023-05-03,25.773136138916016,35.58412551879883,18.34000015258789,17.659499979019166,-0.5859282326351236
2023-05-04,24.96830177307129,34.07168197631836,20.09000015258789,17.709999990463256,-0.575769394759665
2023-05-05,25.634366989135742,35.20368576049805,17.190000534057617,17.649500036239623,-0.5601383941368944
2023-05-08,25.615867614746094,35.61195373535156,16.979999542236328,17.550000047683717,-0.6489009885485548
2023-05-09,25.588117599487305,35.76042175292969,17.709999084472656,17.480499982833862,-0.6888503489882826
2023-05-10,25.27358055114746,35.5191650390625,16.940000534057617,17.37300000190735,-0.7551520577161102
2023-05-11,25.338336944580078,35.56557083129883,16.93000030517578,17.32950005531311,-0.7408463429599245
2023-05-12,25.060810089111328,34.78614807128906,17.030000686645508,17.327500104904175,-0.6855375304783655
2023-05-15,25.5788631439209,35.97382736206055,17.1200008392334,17.33600010871887,-0.7350958659691049
2023-05-16,25.310588836669922,35.62123489379883,17.989999771118164,17.39400010108948,-0.7621525833080847
2023-05-17,26.429946899414062,37.54193878173828,16.8700008392334,17.414500188827514,-0.7395622117204245
2023-05-18,26.33744239807129,37.309967041015625,16.049999237060547,17.358500146865843,-0.7267159714786041
2023-05-19,26.004409790039062,37.142948150634766,16.809999465942383,17.36050009727478,-0.8146790295402149
2023-05-22,26.21717643737793,38.02443313598633,17.209999084472656,17.37650008201599,-0.9141191490826348
