Date,AMAT,ADI,VIX,AvgVIX,zscore
2020-07-08,59.660675048828125,111.16455078125,28.079999923706055,32.097000217437746,-0.6385069279233865
2020-07-09,60.345008850097656,112.36795043945312,29.260000228881836,32.18150024414062,-0.6806951924537322
2020-07-10,59.489593505859375,112.64842224121094,27.290000915527344,31.506500244140625,-0.7606730559665825
2020-07-13,58.46308898925781,106.08858489990234,32.189998626708984,31.31150016784668,-0.3438247674091334
2020-07-14,59.44206237792969,106.77623748779297,29.520000457763672,31.067500114440918,-0.32729774307499904
2020-07-15,59.023860931396484,106.67672729492188,27.760000228881836,30.772000217437743,-0.34880194155468996
2020-07-16,59.25197219848633,104.93948364257812,28.0,30.49850015640259,-0.20385326136575896
2020-07-17,59.213958740234375,105.63617706298828,25.68000030517578,30.13550024032593,-0.25828723583062413
2020-07-20,60.57312774658203,105.91667175292969,24.459999084472656,29.602500247955323,-0.18520652417607736
2020-07-21,60.64915466308594,103.67276000976562,24.84000015258789,29.256000232696532,-0.01309285507443823
2020-07-22,61.038848876953125,103.03939056396484,24.31999969482422,28.903500175476076,0.060938598431417655
2020-07-23,60.47807312011719,101.2840576171875,26.079999923706055,28.515500164031984,0.15270874310391896
2020-07-24,57.6171760559082,101.5283432006836,25.84000015258789,28.19650011062622,-0.06318650077087533
2020-07-27,59.888790130615234,104.77661895751953,24.739999771118164,27.697000122070314,-0.14772904728892705
2020-07-28,59.213958740234375,104.44183349609375,25.440000534057617,27.380000114440918,-0.1694748814683031
2020-07-29,60.11688995361328,106.3419418334961,24.100000381469727,27.063500118255615,-0.24836267827081676
2020-07-30,61.22894287109375,105.22901916503906,24.760000228881836,26.870500087738037,-0.088745672096579
2020-07-31,61.14339828491211,103.91705322265625,24.459999084472656,26.70950002670288,0.0029007910605406365
2020-08-03,61.789730072021484,105.47331237792969,24.280000686645508,26.526500034332276,-0.06815288813367011
2020-08-04,61.63762664794922,106.02523040771484,23.760000228881836,26.243000030517578,-0.11970653824995832
2020-08-05,61.65665054321289,105.11139678955078,22.989999771118164,25.988500022888182,-0.0504383003920871
2020-08-06,60.45906448364258,105.62713623046875,22.649999618530273,25.657999992370605,-0.17155987369120868
2020-08-07,60.42104721069336,105.24711608886719,22.209999084472656,25.403999900817873,-0.14592881982072195
2020-08-10,62.00830841064453,105.64523315429688,22.1299991607666,24.90099992752075,-0.06583008543414101
2020-08-11,61.26695251464844,105.46427154541016,24.030000686645508,24.626499938964844,-0.1036122053668692
2020-08-12,63.20590591430664,107.87104797363281,22.280000686645508,24.352499961853027,-0.14857191504734457
2020-08-13,61.846744537353516,106.86671447753906,22.1299991607666,24.058999919891356,-0.16782685988217627
2020-08-14,64.27043914794922,106.02523040771484,22.049999237060547,23.877499866485596,0.06225944142955491
2020-08-17,63.624114990234375,106.26048278808594,21.350000381469727,23.72199993133545,9.540004738224632e-05
2020-08-18,63.139373779296875,106.65861511230469,21.510000228881836,23.555499935150145,-0.06301277298231552
2020-08-19,62.815155029296875,106.90290832519531,22.540000915527344,23.466499996185302,-0.10358688749119746
2020-08-20,60.831607818603516,106.2695541381836,22.719999313354492,23.298499965667723,-0.19358237786091734
2020-08-21,59.38209915161133,104.97566223144531,22.540000915527344,23.133500003814696,-0.197549848473052
2020-08-24,60.7839241027832,106.07049560546875,22.3700008392334,23.01500005722046,-0.1820758687568282
2020-08-25,61.07955551147461,108.48631286621094,22.030000686645508,22.844500064849854,-0.341285527016619
2020-08-26,60.80299377441406,109.03825378417969,23.270000457763672,22.803000068664552,-0.40144277494192354
2020-08-27,59.15323257446289,108.26518249511719,24.469999313354492,22.788500022888183,-0.4579792769363445
2020-08-28,60.14500045776367,108.7563247680664,22.959999084472656,22.713500022888184,-0.42595529918820113
2020-08-31,58.7431755065918,106.30069732666016,26.40999984741211,22.819999980926514,-0.3402395305970872
2020-09-01,59.019718170166016,108.0105209350586,26.1200008392334,22.938000011444093,-0.4482702418323787
2020-09-02,62.06178283691406,110.80267333984375,26.56999969482422,23.117000007629393,-0.44564564459695616
2020-09-03,58.609657287597656,106.51898193359375,33.599998474121094,23.664499950408935,-0.36569941893528696
2020-09-04,58.13284683227539,106.81000518798828,30.75,24.091499996185302,-0.420294743241348
2020-09-08,53.050045013427734,102.7082290649414,31.459999084472656,24.557999992370604,-0.46657954531591656
2020-09-09,52.639984130859375,105.00921630859375,28.809999465942383,24.79699993133545,-0.6660240437601859
2020-09-10,52.56370162963867,103.92694091796875,29.709999084472656,25.168499851226805,-0.5908174099585708
2020-09-11,52.44926834106445,103.49950408935547,26.8700008392334,25.405499935150146,-0.5669418809292585
2020-09-14,53.841548919677734,104.24526977539062,25.850000381469727,25.595499992370605,-0.5261706015964481
2020-09-15,54.54722595214844,105.55492401123047,25.59000015258789,25.807499980926515,-0.5747849120415566
2020-09-16,53.85108184814453,105.10017395019531,26.040000915527344,26.03400001525879,-0.5890831027626019
2020-09-17,53.72711181640625,105.03651428222656,26.459999084472656,26.229999923706053,-0.5929174667502708
2020-09-18,53.545936584472656,104.5090103149414,25.829999923706055,26.385499954223633,-0.5662137120018617
2020-09-21,54.66166687011719,103.61770629882812,27.780000686645508,26.64749994277954,-0.4228222880942495
2020-09-22,55.205230712890625,104.31802368164062,26.860000610351562,26.87199993133545,-0.4373302173201156
2020-09-23,54.59491729736328,102.31714630126953,28.579999923706055,27.199499893188477,-0.33072496898604237
2020-09-24,55.10986328125,102.48084259033203,28.510000228881836,27.461499881744384,-0.3073072333373979
2020-09-25,55.52946090698242,103.20842742919922,26.3799991607666,27.55699987411499,-0.33241067744017677
2020-09-28,56.60707092285156,106.46440124511719,26.190000534057617,27.71849994659424,-0.5000488600684593
2020-09-29,56.88360595703125,106.09152221679688,26.270000457763672,27.711499977111817,-0.45320864475498424
2020-09-30,56.6928825378418,106.17337799072266,26.3700008392334,27.723999977111816,-0.4724772934491188
2020-10-01,57.83723449707031,108.21968841552734,26.700000762939453,27.73050003051758,-0.5455510794768743
2020-10-02,55.51039505004883,103.69047546386719,27.6299991607666,27.432000064849852,-0.3695738899796666
2020-10-05,57.789546966552734,106.0460433959961,27.959999084472656,27.292500019073486,-0.3872129845907944
2020-10-06,57.59882736206055,105.08200073242188,29.479999542236328,27.19350004196167,-0.3287075152475887
2020-10-07,58.28542709350586,107.92865753173828,28.059999465942383,27.15600004196167,-0.4929331018525562
2020-10-08,59.69679641723633,109.44750213623047,26.360000610351562,26.988500118255615,-0.5083292842327236
2020-10-09,60.35479736328125,112.16688537597656,25.0,26.895000076293947,-0.665067301681906
2020-10-12,61.680328369140625,114.69525909423828,25.06999969482422,26.85600004196167,-0.7614655735199655
2020-10-13,61.68986892700195,112.40333557128906,26.06999969482422,26.880000019073485,-0.5903768926662244
2020-10-14,61.01280212402344,111.90312957763672,26.399999618530273,26.897999954223632,-0.5999764219888776
2020-10-15,60.56459426879883,112.7580337524414,26.969999313354492,26.923499965667723,-0.6945255285508486
2020-10-16,60.07823944091797,112.44882202148438,27.40999984741211,27.002499961853026,-0.7051465497080361
2020-10-19,59.17230224609375,111.51204681396484,29.18000030517578,27.07249994277954,-0.6981007416166767
2020-10-20,59.37256622314453,112.43061828613281,29.350000381469727,27.196999931335448,-0.7525652801562143
2020-10-21,59.229515075683594,113.46745300292969,28.649999618530273,27.20049991607666,-0.8395520824670033
2020-10-22,58.838531494140625,113.45833587646484,28.110000610351562,27.180499935150145,-0.8658968286439527
2020-10-23,58.123313903808594,112.95813751220703,27.549999237060547,27.238999938964845,-0.8781337045548846
2020-10-26,56.750099182128906,110.16602325439453,32.459999084472656,27.552499866485597,-0.7654191172293714
2020-10-27,56.10163116455078,109.40203857421875,33.349998474121094,27.906499767303465,-0.7534272541619595
2020-10-28,54.66166687011719,105.92779541015625,40.279998779296875,28.60199966430664,-0.5946023842497216
2020-10-29,56.74055862426758,107.755859375,37.59000015258789,29.146499633789062,-0.5868567728715074
2020-10-30,56.483097076416016,107.80133819580078,38.02000045776367,29.665999698638917,-0.6080329859444922
2020-11-02,57.532073974609375,107.755859375,37.130001068115234,30.124499797821045,-0.5321514468536773
2020-11-03,58.96251678466797,108.91092681884766,35.54999923706055,30.427999782562257,-0.519178607314672
2020-11-04,61.85198974609375,114.5406494140625,29.56999969482422,30.50349979400635,-0.738104352318163
2020-11-05,66.70592498779297,118.5969467163086,27.579999923706055,30.56449975967407,-0.7042557473636354
2020-11-06,67.25901794433594,121.41635131835938,24.860000610351562,30.55749979019165,-0.8756821158489583
2020-11-09,67.99333953857422,123.52635955810547,25.75,30.59149980545044,-0.9818316382781079
2020-11-10,66.1718978881836,122.58050537109375,24.799999237060547,30.527999782562254,-1.0373855026239829
2020-11-11,67.85980987548828,124.94515991210938,23.450000762939453,30.380499839782715,-1.0965636402470813
2020-11-12,66.56287384033203,123.21712493896484,25.350000381469727,30.299499893188475,-1.0577028732074492
2020-11-13,69.43328094482422,123.93561553955078,23.100000381469727,30.083999919891358,-0.9127431623320229
2020-11-16,71.02583312988281,125.51811218261719,22.450000762939453,29.74749994277954,-0.9203501672865436
2020-11-17,70.92094421386719,123.57183074951172,22.709999084472656,29.415499877929687,-0.782872467875534
2020-11-18,72.41301727294922,121.1707763671875,23.84000015258789,29.174999904632568,-0.5012039763213735
2020-11-19,73.88593292236328,123.84468841552734,23.110000610351562,28.924999904632568,-0.5982381544799541
2020-11-20,73.37902069091797,122.67146301269531,23.700000762939453,28.732499980926512,-0.5460312379063451
2020-11-23,76.99440002441406,124.6632080078125,22.65999984741211,28.242500019073486,-0.4442632410848958
2020-11-24,79.33773803710938,124.49951171875,21.639999389648438,27.657000064849854,-0.27013160789685947
2020-11-25,77.6065444946289,123.64459228515625,21.25,26.70550012588501,-0.32620998548427305
2020-11-27,79.06034851074219,125.28165435791016,20.84000015258789,25.86800012588501,-0.34746405452902024
2020-11-30,78.88818359375,126.49129486083984,20.56999969482422,24.995500087738037,-0.44931302368207177
2020-12-01,80.60023498535156,127.99191284179688,20.770000457763672,24.17750005722046,-0.44257231625172444
2020-12-02,81.57579803466797,127.92826843261719,21.170000076293945,23.458500099182128,-0.37041394359449403
2020-12-03,82.35054779052734,127.66334533691406,21.280000686645508,23.044000148773193,-0.2971674703556313
2020-12-04,84.97122192382812,131.5183868408203,20.790000915527344,22.704500198364258,-0.40270443652897425
2020-12-07,85.25813293457031,131.28086853027344,21.299999237060547,22.526500129699706,-0.36521262150750106
2020-12-08,85.84159851074219,133.4915771484375,20.68000030517578,22.273000144958495,-0.489276670211343
2020-12-09,83.9956283569336,129.51776123046875,22.270000457763672,22.146500205993654,-0.3213641288806343
2020-12-10,84.06259155273438,129.06106567382812,22.520000457763672,22.100000190734864,-0.28277573812974793
2020-12-11,84.4547348022461,128.94224548339844,23.309999465942383,21.998000144958496,-0.24683731943872686
2020-12-14,84.64604187011719,130.0202178955078,24.719999313354492,22.079000091552736,-0.3137740947598845
2020-12-15,84.6173324584961,131.6005859375,22.889999389648438,22.101000022888183,-0.43327578319435356
2020-12-16,84.69386291503906,130.44956970214844,22.5,22.09050006866455,-0.34239590666136116
2020-12-17,83.68956756591797,131.3448028564453,21.93000030517578,21.995000076293945,-0.47837771506831395
2020-12-18,82.34098052978516,132.05731201171875,21.56999969482422,21.91800003051758,-0.6245676269823939
2020-12-21,82.64704895019531,130.2577362060547,25.15999984741211,21.99099998474121,-0.46959589412147046
2020-12-22,81.91056060791016,131.8015594482422,24.229999542236328,22.069499969482422,-0.6352979922673258
2020-12-23,80.37068176269531,130.83319091796875,23.309999465942383,22.15299997329712,-0.6697175501163567
2020-12-24,81.61408996582031,131.97511291503906,21.530000686645508,22.167000007629394,-0.6686940405445483
2020-12-28,81.17412567138672,132.16696166992188,21.700000762939453,22.210000038146973,-0.7133680583663845
2020-12-29,80.60023498535156,131.23519897460938,23.079999923706055,22.335500049591065,-0.6837456982750407
2020-12-30,83.19223022460938,133.5372314453125,22.770000457763672,22.435500049591063,-0.6757817881342816
2020-12-31,82.54183197021484,134.95318603515625,22.75,22.514500045776366,-0.8260253813662845
2021-01-04,83.08700561523438,133.39109802246094,26.969999313354492,22.798999977111816,-0.6721877531826403
2021-01-05,85.69812774658203,135.77532958984375,25.34000015258789,23.026499938964843,-0.6690142854785089
2021-01-06,86.87458038330078,136.3873748779297,25.06999969482422,23.214999961853028,-0.6332163271292265
2021-01-07,90.44213104248047,142.1516876220703,22.3700008392334,23.299499988555908,-0.8152851849950312
2021-01-08,91.39860534667969,143.1839141845703,21.559999465942383,23.263999938964844,-0.8259359772246796
2021-01-11,93.6940689086914,144.6090087890625,24.079999923706055,23.34199991226196,-0.7732569479727851
2021-01-12,95.65480041503906,145.3306884765625,23.329999923706055,23.342999935150146,-0.6914063132975873
2021-01-13,93.7801513671875,144.77342224121094,22.209999084472656,23.217499923706054,-0.77953330423168
2021-01-14,101.19265747070312,145.66871643066406,23.25,23.235499954223634,-0.3337951562224477
2021-01-15,98.64848327636719,144.10655212402344,24.34000015258789,23.32749996185303,-0.39347112594136835
2021-01-19,104.46372985839844,146.65524291992188,23.239999771118164,23.392999935150147,-0.18107496024084313
2021-01-20,103.14380645751953,146.00665283203125,21.579999923706055,23.39349994659424,-0.22407135290104818
2021-01-21,103.26815032958984,145.5133819580078,21.31999969482422,23.201499938964844,-0.17879734516600124
2021-01-22,101.6995849609375,142.124267578125,21.90999984741211,23.085499954223632,-0.03519094197075121
2021-01-25,103.41162872314453,140.42510986328125,23.190000534057617,23.079500007629395,0.20948714886528905
2021-01-26,100.93441009521484,141.53964233398438,23.020000457763672,23.153999996185302,-0.04460254759785644
2021-01-27,94.28706359863281,134.7247772216797,37.209999084472656,23.929499912261964,0.002727147031242844
2021-01-28,96.74515533447266,136.30517578125,30.209999084472656,24.285999870300294,0.05509764182036466
2021-01-29,92.46981048583984,134.58775329589844,33.09000015258789,24.801999855041505,-0.11268250081095248
2021-02-01,96.80255126953125,138.74424743652344,30.239999771118164,25.176499843597412,-0.12230679931924901
2021-02-02,99.07889556884766,138.73512268066406,25.559999465942383,25.105999851226805,0.03570052083407822
2021-02-03,95.52088928222656,134.81614685058594,22.90999984741211,24.984499835968016,0.08120828831908067
2021-02-04,98.74415588378906,137.50189208984375,21.770000457763672,24.81949987411499,0.10426912130462108
2021-02-05,96.32431030273438,135.89407348632812,20.8700008392334,24.74449987411499,0.05658097372700728
2021-02-08,101.565673828125,139.9500732421875,21.239999771118164,24.72849988937378,0.11722868429743429
2021-02-09,100.79095458984375,139.63035583496094,21.6299991607666,24.605999851226805,0.0874586612898364
2021-02-10,101.2691650390625,139.9774932861328,21.989999771118164,24.538999843597413,0.09469659911146018
2021-02-11,108.0791015625,145.06578063964844,21.25,24.49099988937378,0.18699398098374012
2021-02-12,111.61797332763672,146.87449645996094,19.969999313354492,24.326999855041503,0.29708437968658136
2021-02-16,113.19612884521484,146.609619140625,21.459999084472656,24.18299980163574,0.42585457689081013
2021-02-17,110.67111206054688,145.93357849121094,21.5,24.095999813079835,0.30160979291119805
2021-02-18,108.4903793334961,144.41714477539062,22.489999771118164,24.14149980545044,0.26365239825447706
2021-02-19,114.25778198242188,149.6333465576172,22.049999237060547,24.177999782562257,0.2743835699928621
2021-02-22,110.21200561523438,145.4676971435547,23.450000762939453,24.254999828338622,0.30452211436294974
2021-02-23,111.08236694335938,144.0608673095703,23.110000610351562,24.25099983215332,0.4692898596667332
2021-02-24,117.68484497070312,147.7697296142578,21.34000015258789,24.16699981689453,0.6498239782202445
2021-02-25,109.17543029785156,140.98992919921875,28.889999389648438,23.75099983215332,0.5658499971678757
2021-02-26,113.25763702392578,142.9532928466797,27.950000762939453,23.63799991607666,0.7019930773873571
2021-03-01,117.14820098876953,145.49453735351562,23.350000381469727,23.15099992752075,0.781919142038878
2021-03-02,112.59642791748047,141.54962158203125,24.100000381469727,22.84399995803833,0.7606719564392692
2021-03-03,110.62240600585938,137.55882263183594,26.670000076293945,22.89949998855591,0.9209971141972834
2021-03-04,103.7228775024414,132.5863494873047,28.56999969482422,23.182499980926515,0.8138955734436029
2021-03-05,108.7154541015625,136.5863494873047,24.65999984741211,23.326999950408936,0.8615126436899255
2021-03-08,101.26972198486328,132.16433715820312,25.469999313354492,23.55699987411499,0.6757277060532156
2021-03-09,109.45331573486328,137.09092712402344,24.030000686645508,23.69649991989136,0.8749889090213451
2021-03-10,107.97758483886719,134.9624786376953,22.559999465942383,23.742999935150145,0.9312674003465612
2021-03-11,112.29936218261719,138.5587615966797,21.90999984741211,23.738999938964845,0.962543124166396
2021-03-12,109.52040100097656,137.19183349609375,20.690000534057617,23.710999965667725,0.8721220058679259
2021-03-15,110.08577728271484,138.5312957763672,20.030000686645508,23.714000034332276,0.8115943043539686
2021-03-16,113.55470275878906,140.43954467773438,19.790000915527344,23.63050012588501,0.9094490275650778
2021-03-17,114.89627075195312,141.4303741455078,19.229999542236328,23.517000102996825,0.9284921818775028
2021-03-18,109.51081085205078,137.1092529296875,21.579999923706055,23.47150011062622,0.8775999436043846
2021-03-19,110.06659698486328,139.3661346435547,20.950000762939453,23.416500186920167,0.7481893704048155
2021-03-22,114.35005950927734,141.74227905273438,18.8799991607666,23.188000106811522,0.8675474681177557
