Date,MS,UPS,VIX,AvgVIX,zscore
2015-03-05,26.140121459960938,67.440673828125,14.039999961853027,15.11299991607666,0.1703659981503305
2015-03-06,26.147462844848633,67.37370300292969,15.199999809265137,15.03049988746643,0.1806377232805301
2015-03-09,26.250499725341797,67.32682800292969,15.0600004196167,14.918999862670898,0.20813888771264744
2015-03-10,25.669116973876953,66.60368347167969,16.690000534057617,14.825999927520751,0.18198147971333392
2015-03-11,25.72063636779785,66.10149383544922,16.8700008392334,14.807999992370606,0.2582727842535651
2015-03-12,27.295516967773438,66.73760223388672,15.420000076293945,14.73100004196167,0.5019277791945883
2015-03-13,26.750932693481445,65.9742660522461,16.0,14.764000034332275,0.48865553545834084
2015-03-16,27.030590057373047,67.13268280029297,15.609999656677246,14.810000038146972,0.3953512565531096
2015-03-17,26.898117065429688,66.69074249267578,15.65999984741211,14.803000020980836,0.4255978794027717
2015-03-18,27.030590057373047,67.13268280029297,13.970000267028809,14.729000043869018,0.3953512565531096
2015-03-19,26.574316024780273,66.89830780029297,14.069999694824219,14.668000030517579,0.33130189687914163
2015-03-20,26.861318588256836,67.12596130371094,13.020000457763672,14.604000043869018,0.36110938236568524
2015-03-23,26.721500396728516,66.87820434570312,13.40999984741211,14.54650001525879,0.3644654155279331
2015-03-24,26.66997528076172,66.46305847167969,13.619999885559082,14.543000030517579,0.40800663225182765
2015-03-25,26.088607788085938,65.25780487060547,15.4399995803833,14.623000001907348,0.4448314387365944
2015-03-26,26.213712692260742,64.70874786376953,15.800000190734863,14.717500019073487,0.542512432148466
2015-03-27,26.368263244628906,64.67527770996094,15.069999694824219,14.803999996185302,0.5789503866042239
2015-03-30,26.721500396728516,65.13057708740234,14.510000228881836,14.877500009536742,0.5927620998062966
2015-03-31,26.265226364135742,64.9096450805664,15.289999961853027,14.949000024795533,0.5269566501242582
2015-04-01,26.471281051635742,64.64179229736328,15.109999656677246,14.993000030517578,0.6046984802415406
2015-04-02,26.537521362304688,64.59491729736328,14.670000076293945,15.024500036239624,0.6245652065400688
2015-04-06,26.427125930786133,64.84268951416016,14.739999771118164,15.001500034332276,0.5692936339469323
2015-04-07,26.44920539855957,64.73552703857422,14.779999732971191,14.9875,0.5878735011831866
2015-04-08,26.6846981048584,64.72884368896484,13.979999542236328,14.851999950408935,0.6376058589667105
2015-04-09,26.964351654052734,64.74895477294922,13.09000015258789,14.66299991607666,0.6930003511447601
2015-04-10,26.66997528076172,64.80918884277344,12.579999923706055,14.520999908447266,0.6240555355374732
2015-04-13,26.71413803100586,64.38066101074219,13.9399995803833,14.417999887466431,0.6891978906807069
2015-04-14,27.111536026000977,64.64848327636719,13.670000076293945,14.320999908447266,0.7366625372992304
2015-04-15,27.516300201416016,64.69537353515625,12.84000015258789,14.179999923706054,0.8145163670343362
2015-04-16,27.494218826293945,64.37395477294922,12.600000381469727,14.111499929428101,0.8519226853404697
2015-04-17,27.045303344726562,63.86506271362305,13.890000343322754,14.102499961853027,0.825260868068648
2015-04-20,27.199844360351562,65.25780487060547,13.300000190734863,14.116499948501588,0.6753873547709155
2015-04-21,27.045303344726562,65.3582534790039,13.25,14.10849995613098,0.6302018249503986
2015-04-22,27.37647247314453,65.7131118774414,12.710000038146973,14.062999963760376,0.6525557758397968
2015-04-23,27.508935928344727,65.76670837402344,12.479999542236328,13.914999961853027,0.6730374453355478
2015-04-24,27.494218826293945,65.68636322021484,12.289999961853027,13.739499950408936,0.6804796642348272
2015-04-27,27.26608657836914,65.23773193359375,13.119999885559082,13.641999959945679,0.6917532598885567
2015-04-28,27.369524002075195,67.47413635253906,12.40999984741211,13.536999940872192,0.42106733421099957
2015-04-29,27.702049255371094,67.79553985595703,13.390000343322754,13.44199995994568,0.44807294178518864
2015-04-30,27.569040298461914,67.31344604492188,14.550000190734863,13.413999986648559,0.4834537114561431
2015-05-01,27.716829299926758,67.8825912475586,12.699999809265137,13.315499973297118,0.4397677302892111
2015-05-04,28.01238441467285,67.91607666015625,12.850000381469727,13.221000003814698,0.49671430975275127
2015-05-05,27.6724910736084,67.03221893310547,14.3100004196167,13.197500038146973,0.5416547203962393
2015-05-06,27.376930236816406,66.43627166748047,15.149999618530273,13.25600004196167,0.5581826765921979
2015-05-07,27.738990783691406,66.71749877929688,15.130000114440918,13.358000040054321,0.5965645123421293
2015-05-08,27.997621536254883,67.19963073730469,12.859999656677246,13.372000026702882,0.5872423798210118
2015-05-11,28.263629913330078,67.31344604492188,13.850000381469727,13.367500066757202,0.6275650095547592
2015-05-12,27.87199592590332,66.93848419189453,13.859999656677246,13.377000045776366,0.5952921591756709
2015-05-13,27.916324615478516,66.57688903808594,13.760000228881836,13.423000049591064,0.6517253687529583
2015-05-14,28.182344436645508,67.90570831298828,12.739999771118164,13.430000019073486,0.5333315294802639
2015-05-15,27.968055725097656,68.89055633544922,12.380000114440918,13.354500007629394,0.3602185448245829
2015-05-18,28.32273292541504,68.7421646118164,12.729999542236328,13.325999975204468,0.45319063185035163
2015-05-19,28.58875274658203,68.85686492919922,12.850000381469727,13.305999994277954,0.4934000250488155
2015-05-20,28.32273292541504,68.77590942382812,12.880000114440918,13.314499998092652,0.44878246720467047
2015-05-21,28.108449935913086,68.83658599853516,12.109999656677246,13.296000003814697,0.39639737288972915
2015-05-22,28.204509735107422,68.41838836669922,12.130000114440918,13.288000011444092,0.47095770822482036
2015-05-26,27.92372703552246,67.80455780029297,14.0600004196167,13.335000038146973,0.49288792437392864
2015-05-27,28.537017822265625,68.07437133789062,13.270000457763672,13.378000068664551,0.5848852129756091
2015-05-28,28.618301391601562,67.36610412597656,13.3100004196167,13.374000072479248,0.6942722976443573
2015-05-29,28.226675033569336,66.92766571044922,13.84000015258789,13.3385000705719,0.6702931237565575
2015-06-01,28.50746726989746,67.1030502319336,13.970000267028809,13.402000093460083,0.7056401306334912
2015-06-02,28.46312713623047,67.0693359375,14.239999771118164,13.471500062942505,0.7008447553424435
2015-06-03,28.825199127197266,67.85848999023438,13.65999984741211,13.439000034332276,0.6728772672436403
2015-06-04,28.596132278442383,67.52124786376953,14.710000038146973,13.41700005531311,0.6694059252382702
2015-06-05,29.03209114074707,67.79782104492188,14.210000038146973,13.371000051498413,0.7237279081551176
2015-06-08,28.884307861328125,66.96138763427734,15.289999961853027,13.492500066757202,0.8023315676282894
2015-06-09,28.91386604309082,67.19747161865234,14.470000267028809,13.523500061035156,0.7776239979262394
2015-06-10,29.475454330444336,67.76409912109375,13.220000267028809,13.491500091552734,0.8201207017805272
2015-06-11,29.46066665649414,68.12833404541016,12.850000381469727,13.446000099182129,0.769471730996234
2015-06-12,29.268550872802734,67.4942626953125,13.779999732971191,13.49800009727478,0.8124423852071951
2015-06-15,29.209436416625977,67.42681121826172,15.390000343322754,13.648500108718872,0.8089888473238687
2015-06-16,29.3646183013916,67.68988800048828,14.8100004196167,13.75250015258789,0.8068191606735383
2015-06-17,29.246387481689453,67.73709869384766,14.5,13.835000133514404,0.7761217524606598
2015-06-18,29.40155792236328,68.39816284179688,13.1899995803833,13.850500106811523,0.7219596600573672
2015-06-19,29.09121322631836,68.02041625976562,13.960000038146973,13.94300012588501,0.706916235366714
2015-06-22,29.44589614868164,68.39141845703125,12.739999771118164,13.973500108718872,0.7320398526214945
2015-06-23,29.71190643310547,67.95972442626953,12.109999656677246,13.8760000705719,0.8436240538334571
2015-06-24,29.290721893310547,67.04230499267578,13.260000228881836,13.875500059127807,0.8760826639422091
2015-06-25,28.98037338256836,66.73880767822266,14.010000228881836,13.910500049591064,0.8513390902652974
2015-06-26,29.18728256225586,67.01534271240234,14.020000457763672,13.919500064849853,0.8581435389645072
2015-06-29,28.30795669555664,65.6393051147461,18.850000381469727,14.1635000705719,0.8554587841324222
2015-06-30,28.662641525268555,65.3694839477539,18.229999542236328,14.363000059127808,0.9642950696138928
2015-07-01,29.08381462097168,65.38972473144531,16.09000015258789,14.484500074386597,1.0490346552106942
2015-07-02,28.81781005859375,65.56509399414062,16.790000915527344,14.588500118255615,0.97093595220191
2015-07-06,28.706968307495117,65.20085906982422,17.010000228881836,14.728500127792358,0.9955197196839544
2015-07-07,28.537017822265625,65.7674331665039,16.09000015258789,14.768500137329102,0.8862460053649758
2015-07-08,27.92372703552246,64.41162109375,19.65999984741211,15.028000116348267,0.9361152752812663
2015-07-09,28.15278434753418,64.5870132446289,19.969999313354492,15.36550006866455,0.9607274839399
2015-07-10,28.551803588867188,65.40319061279297,16.829999923706055,15.564500045776366,0.9368955770643549
2015-07-13,29.05426788330078,65.94284057617188,13.899999618530273,15.570500040054322,0.970649558085857
2015-07-14,29.34244728088379,66.01703643798828,13.369999885559082,15.469500017166137,1.0207477443207176
2015-07-15,29.33505630493164,65.5516128540039,13.229999542236328,15.39049997329712,1.0800136717017548
2015-07-16,29.4902286529541,65.75397491455078,12.109999656677246,15.270999956130982,1.0857733141638424
2015-07-17,29.704509735107422,65.83489990234375,11.949999809265137,15.208999967575073,1.1196602655574424
2015-07-20,29.58629035949707,65.82814025878906,12.25,15.123499965667724,1.096015504553901
2015-07-21,29.615848541259766,66.07772064208984,12.220000267028809,15.097499990463257,1.0695448683227506
2015-07-22,29.955739974975586,65.58533477783203,12.119999885559082,15.098000001907348,1.204386018977805
2015-07-23,29.512405395507812,64.82984924316406,12.640000343322754,15.067000007629394,1.2110951991714425
2015-07-24,29.261154174804688,63.912479400634766,13.739999771118164,15.053499984741212,1.2788045688528806
2015-07-27,29.00253677368164,64.16205596923828,15.600000381469727,15.132499980926514,1.192544655167676
2015-07-28,29.00253677368164,67.41332244873047,13.4399995803833,14.861999940872192,0.7678240212636559
2015-07-29,29.143468856811523,68.05414581298828,12.5,14.575499963760375,0.7133519000870837
2015-07-30,29.150896072387695,68.39816284179688,12.130000114440918,14.377499961853028,0.6699531171858062
2015-07-31,28.809688568115234,69.04570770263672,12.119999885559082,14.143999910354614,0.5145701254086487
2015-08-03,28.75033950805664,69.30876922607422,12.5600004196167,13.921499919891357,0.4678922172711909
2015-08-04,28.869016647338867,69.23458099365234,13.0,13.766999912261962,0.5022063662521679
2015-08-05,28.928361892700195,69.43695068359375,12.510000228881836,13.40949993133545,0.4880831021435735
2015-08-06,28.876445770263672,69.0929183959961,13.770000457763672,13.099499988555909,0.52225345798275
2015-08-07,28.616832733154297,68.89730834960938,13.390000343322754,12.927500009536743,0.4939427538232415
2015-08-10,28.987707138061523,69.7674560546875,12.229999542236328,12.844000005722046,0.45722117079006913
2015-08-11,28.12726593017578,69.47066497802734,13.710000038146973,12.86100001335144,0.3174700194422062
2015-08-12,27.867658615112305,69.35600280761719,13.609999656677246,12.880000019073487,0.27858608988386935
2015-08-13,28.001174926757812,69.18616485595703,13.489999771118164,12.949000024795533,0.328473973469719
2015-08-14,28.22370147705078,69.7907943725586,12.829999923706055,12.993000030517578,0.2956589071335404
2015-08-17,28.29045867919922,69.90626525878906,13.020000457763672,13.031500053405761,0.2944252491842592
2015-08-18,28.053102493286133,69.81116485595703,13.789999961853027,13.110000038146973,0.25760251487151065
2015-08-19,27.771228790283203,69.50546264648438,15.25,13.26650004386902,0.23905483660581256
2015-08-20,26.82921028137207,68.64945220947266,19.139999389648438,13.591499996185302,0.15543042832244808
2015-08-21,25.3753719329834,67.35188293457031,28.030000686645508,14.30600004196167,0.023297103718456617
2015-08-24,23.928953170776367,64.88581085205078,40.7400016784668,15.563000106811524,0.04534745869859726
2015-08-25,23.55807876586914,64.17243957519531,36.02000045776367,16.692000150680542,0.06158896592256343
2015-08-26,24.700366973876953,65.64669036865234,30.31999969482422,17.583000135421752,0.10600250922576744
2015-08-27,25.44213104248047,67.35865783691406,26.100000381469727,18.281500148773194,0.03626305508960522
2015-08-28,25.25668716430664,67.0121841430664,26.049999237060547,18.978000116348266,0.04304841315817235
2015-08-31,25.553390502929688,66.33963012695312,28.43000030517578,19.77150011062622,0.19246482386949293
2015-09-01,24.566858291625977,64.67520904541016,31.399999618530273,20.691500091552733,0.20520944622317033
2015-09-02,25.063833236694336,65.70103454589844,26.09000015258789,21.370500087738037,0.17431425318881363
2015-09-03,25.07124900817871,65.74180603027344,25.610000610351562,21.96250009536743,0.17052677896232546
2015-09-04,24.618776321411133,64.74315643310547,27.799999237060547,22.68300004005432,0.20710510990706116
2015-09-08,25.419872283935547,66.52986907958984,24.899999618530273,23.31650004386902,0.13991151351905443
2015-09-09,25.034160614013672,65.93199920654297,26.229999542236328,23.942500019073485,0.13798640933714268
2015-09-10,25.123172760009766,65.77576446533203,24.3700008392334,24.480500078201295,0.17686368715179637
2015-09-11,25.212186813354492,66.02034759521484,23.200000762939453,24.96600012779236,0.16338157371428463
2015-09-14,25.07866859436035,65.90483856201172,24.25,25.537000131607055,0.15076884626588316
2015-09-15,25.649810791015625,68.2894058227539,22.540000915527344,26.013000154495238,-0.04223400696057272
2015-09-16,25.679492950439453,67.99048614501953,21.350000381469727,26.391000175476073,0.002972940233899089
2015-09-17,25.25668716430664,68.3573226928711,21.139999389648438,26.685500144958496,-0.13267021869356502
2015-09-18,24.50010108947754,66.7947769165039,22.280000686645508,26.84250020980835,-0.08552529761756916
2015-09-21,24.73004722595215,67.6983642578125,20.139999389648438,26.448000144958495,-0.15585453931975277
2015-09-22,24.062458038330078,66.92386627197266,22.440000534057617,25.53300008773804,-0.1931893679147966
2015-09-23,23.97345542907715,66.28527069091797,22.1299991607666,24.838500022888184,-0.1282341012181937
2015-09-24,23.71384048461914,66.23771667480469,23.469999313354492,24.496000003814697,-0.17588611069792062
2015-09-25,23.87702751159668,67.09371948242188,23.6200008392334,24.37200002670288,-0.2538502450577654
2015-09-28,23.061098098754883,66.08145141601562,27.6299991607666,24.451000022888184,-0.29090177503120607
2015-09-29,23.00176239013672,66.67253112792969,26.829999923706055,24.371000003814697,-0.3804267052251634
2015-09-30,23.365222930908203,67.0461654663086,24.5,24.026000022888184,-0.3538257777607553
2015-10-01,23.365222930908203,66.9714584350586,22.549999237060547,23.848999977111816,-0.3440666214843548
2015-10-02,23.31329345703125,67.51490783691406,20.940000534057617,23.61549997329712,-0.42583286896077754
2015-10-05,23.951202392578125,68.97555541992188,19.540000915527344,23.20250005722046,-0.484289352532935
2015-10-06,24.003124237060547,68.90762329101562,19.399999618530273,22.92750005722046,-0.4646426345930984
2015-10-07,24.42592430114746,69.45790100097656,18.399999618530273,22.536000061035157,-0.4488054685844311
2015-10-08,24.47043800354004,70.23236846923828,17.420000076293945,22.188500022888185,-0.5407404217833892
2015-10-09,24.270156860351562,70.4361801147461,17.079999923706055,21.882499980926514,-0.60891852947931
2015-10-12,24.329492568969727,70.93211364746094,16.170000076293945,21.478499984741212,-0.6613927117029128
2015-10-13,24.188568115234375,70.17803955078125,17.670000076293945,21.23499994277954,-0.5921247964342303
2015-10-14,24.136646270751953,69.87911224365234,18.030000686645508,21.06899995803833,-0.5638477981209288
2015-10-15,24.930315017700195,70.51771545410156,16.049999237060547,20.814499950408937,-0.48260211767434735
2015-10-16,25.182510375976562,70.61958312988281,15.050000190734863,20.452999925613405,-0.44358462280231464
2015-10-19,23.97345542907715,70.8302230834961,14.979999542236328,20.194999933242798,-0.7219519872835871
2015-10-20,23.921537399291992,71.03401947021484,15.75,19.860499906539918,-0.7593461832645407
2015-10-21,23.350385665893555,71.5095443725586,16.700000762939453,19.58899998664856,-0.9399659159820556
2015-10-22,23.99570655822754,72.30441284179688,14.449999809265137,19.138000011444092,-0.9099122886489931
2015-10-23,24.195980072021484,72.55579376220703,14.460000038146973,18.67999997138977,-0.9011986459144616
2015-10-26,24.144062042236328,72.13457489013672,15.289999961853027,18.063000011444093,-0.8569456196246532
2015-10-27,23.906700134277344,70.04212188720703,15.430000305175781,17.493000030517578,-0.6328506445107684
2015-10-28,24.92020034790039,69.72285461425781,14.329999923706055,16.984500026702882,-0.38086612553947674
2015-10-29,24.994718551635742,70.29351043701172,14.609999656677246,16.587500047683715,-0.439951440353006
2015-10-30,24.569944381713867,69.9878158569336,15.069999694824219,16.294000005722047,-0.4881486607449017
2015-11-02,24.95000648498535,71.04080963134766,14.149999618530273,16.024499940872193,-0.5468496233474944
2015-11-03,24.808422088623047,70.97968292236328,14.539999961853027,15.78149995803833,-0.5682399879494607
2015-11-04,24.890384674072266,70.65357971191406,15.510000228881836,15.636999988555909,-0.5086350109758306
2015-11-05,25.248098373413086,70.80980682373047,15.050000190734863,15.518499994277954,-0.45482599986894884
2015-11-06,26.388282775878906,71.32612609863281,14.329999923706055,15.380999994277953,-0.2857120865260263
2015-11-09,26.16472053527832,70.66039276123047,16.520000457763672,15.398500013351441,-0.2451297652960611
2015-11-10,26.2616024017334,70.88456726074219,15.289999961853027,15.279500007629395,-0.25431346160226015
2015-11-11,26.09764862060547,71.19705200195312,16.059999465942383,15.180999946594238,-0.329150704587595
2015-11-12,25.50891876220703,70.19139099121094,18.3700008392334,15.29700002670288,-0.3199266712830723
2015-11-13,25.285356521606445,69.63042449951172,20.079999923706055,15.54850001335144,-0.29303029102405587
2015-11-16,25.37478256225586,70.56079864501953,18.15999984741211,15.70750002861023,-0.3960134298178736
2015-11-17,25.031986236572266,70.56079864501953,18.84000015258789,15.862000036239625,-0.46713574783161926
2015-11-18,25.523836135864258,70.93025207519531,16.850000381469727,15.869500017166137,-0.41335083269972966
2015-11-19,25.464208602905273,71.21755981445312,16.989999771118164,15.996500015258789,-0.4632538580785442
2015-11-20,25.270458221435547,71.21755981445312,15.470000267028809,16.047000026702882,-0.5034525860511817
2015-11-23,25.069246292114258,70.8686752319336,15.619999885559082,16.063500022888185,-0.4996237942168373
2015-11-24,25.031986236572266,70.73869323730469,15.930000305175781,16.088500022888184,-0.4903745393856255
2015-11-25,25.046884536743164,70.80027770996094,15.1899995803833,16.131500005722046,-0.49532841168759245
2015-11-27,25.1735782623291,71.2723159790039,15.119999885559082,16.157000017166137,-0.5307058667128608
2015-11-30,25.561092376708984,70.47189331054688,16.1299991607666,16.209999990463256,-0.34574453337825256
2015-12-01,26.283958435058594,71.4091567993164,14.670000076293945,16.23600001335144,-0.31820347396998333
2015-12-02,26.00077247619629,70.6702880859375,15.90999984741211,16.304500007629393,-0.28043784957371654
2015-12-03,25.67287254333496,69.97933197021484,18.110000610351562,16.43450002670288,-0.25820827777345795
2015-12-04,26.321212768554688,70.64292907714844,14.8100004196167,16.42250003814697,-0.21037991992773147
2015-12-07,25.84427833557129,70.08877563476562,15.84000015258789,16.498000049591063,-0.23694242072756666
2015-12-08,25.382238388061523,69.20626068115234,17.600000381469727,16.552000045776367,-0.21752001866070245
2015-12-09,24.8680362701416,68.72735595703125,19.610000610351562,16.768000078201293,-0.2616446212284085
2015-12-10,24.905298233032227,68.72050476074219,19.34000015258789,16.93200011253357,-0.25301863680175635
2015-12-11,23.90670394897461,66.67498779296875,24.389999389648438,17.23300004005432,-0.1929931584456765
2015-12-14,23.75765609741211,66.95549011230469,22.729999542236328,17.365500020980836,-0.26055982596369476
2015-12-15,24.47307014465332,67.6601333618164,20.950000762939453,17.5050000667572,-0.2041771543788834
2015-12-16,25.046884536743164,68.76156616210938,17.860000610351562,17.456000089645386,-0.22900669785311029
2015-12-17,24.130266189575195,68.41264343261719,18.940000534057617,17.56050009727478,-0.37360322657903433
2015-12-18,23.317975997924805,67.0444107055664,20.700000762939453,17.746000146865846,-0.36339919626874007
2015-12-21,23.608613967895508,66.28504180908203,18.700000762939453,17.907500171661376,-0.20390037616689657
2015-12-22,24.011024475097656,67.0444107055664,16.600000381469727,17.956500196456908,-0.21960764863725749
2015-12-23,24.294214248657227,66.52446746826172,15.569999694824219,17.93850016593933,-0.09293089764379353
2015-12-24,24.20478630065918,66.59288024902344,15.739999771118164,17.966000175476076,-0.12042205425522652
2015-12-28,23.97376251220703,66.36028289794922,16.90999984741211,18.055500173568724,-0.13796941067409554
2015-12-29,24.256954193115234,66.85286712646484,16.079999923706055,18.0530002117157,-0.14356112282099937
2015-12-30,24.018484115600586,66.421875,17.290000915527344,18.184000253677368,-0.13673663320595936
2015-12-31,23.705488204956055,65.8335189819336,18.209999084472656,18.299000215530395,-0.12481771466708991
2016-01-04,23.45956802368164,64.88255310058594,20.700000762939453,18.42850022315979,-0.05161354741491662
2016-01-05,23.31052017211914,65.52564239501953,19.34000015258789,18.65500020980835,-0.1665458095036001
2016-01-06,22.729249954223633,64.59523010253906,20.59000015258789,18.89250020980835,-0.1656039912661051
2016-01-07,21.59650993347168,63.350135803222656,24.989999771118164,19.262000179290773,-0.23797176140170795
2016-01-08,21.149377822875977,62.522342681884766,27.010000228881836,19.632000160217284,-0.22260477003045506
2016-01-11,21.208999633789062,62.70706558227539,24.299999237060547,19.880000114440918,-0.23436541129871885
2016-01-12,21.208999633789062,63.6237907409668,22.469999313354492,19.78400011062622,-0.3541193880862469
2016-01-13,20.038999557495117,61.98873519897461,25.219999313354492,19.908500099182127,-0.3832761990121019
2016-01-14,20.23275375366211,62.3581657409668,23.950000762939453,20.05850009918213,-0.3913362654863949
2016-01-15,19.353395462036133,61.59878158569336,27.020000457763672,20.516500091552736,-0.474582646148168
2016-01-19,19.569507598876953,61.810848236083984,26.049999237060547,20.87200002670288,-0.45744713892382155
2016-01-20,18.80939292907715,60.682044982910156,27.59000015258789,21.216499996185302,-0.4676951319822206
2016-01-21,18.466588973999023,60.93515396118164,26.690000534057617,21.61599998474121,-0.571883257699273
2016-01-22,19.085115432739258,61.50298309326172,22.34000015258789,21.90299997329712,-0.5177301704383904
2016-01-25,18.61562728881836,61.174598693847656,24.149999618530273,22.33199996948242,-0.5722404826234151
2016-01-26,18.995685577392578,62.2076301574707,22.5,22.669999980926512,-0.6283345127907874
2016-01-27,19.018177032470703,62.16658401489258,23.110000610351562,22.980000019073486,-0.6183061007431675
2016-01-28,18.868249893188477,62.25552749633789,22.420000076293945,23.297000026702882,-0.6610314158569324
2016-01-29,19.400487899780273,63.7606086730957,20.200000762939453,23.442500019073485,-0.7472166413873759
2016-02-01,19.273048400878906,64.3626480102539,19.979999542236328,23.53100004196167,-0.8523032164548692
2016-02-02,18.36600112915039,64.77995300292969,21.979999542236328,23.594999980926513,-1.095008108668431
2016-02-03,18.23106575012207,65.2177963256836,21.649999618530273,23.710499954223632,-1.180200591776639
2016-02-04,18.748315811157227,65.84719848632812,21.84000015258789,23.772999954223632,-1.1551034476937792
2016-02-05,18.253555297851562,65.24514770507812,23.3799991607666,23.692499923706055,-1.1791075056086855
2016-02-08,16.99416732788086,66.56552124023438,26.0,23.641999912261962,-1.6128849333352095
2016-02-09,17.189077377319336,66.72288513183594,26.540000915527344,23.753999996185303,-1.5930024185912173
2016-02-10,17.016664505004883,65.75827026367188,26.290000915527344,23.945000076293944,-1.5027641835104604
2016-02-11,16.25953483581543,65.05363464355469,28.139999389648438,24.091000080108643,-1.5678028795464276
2016-02-12,17.30902099609375,66.53132629394531,25.399999618530273,24.163500022888183,-1.543093104440625
2016-02-16,17.781286239624023,67.42752838134766,24.110000610351562,24.018000030517577,-1.5621819764921614
2016-02-17,18.16359519958496,67.2496566772461,22.309999465942383,23.83100004196167,-1.4596258981031596
2016-02-18,17.961198806762695,67.20826721191406,21.639999389648438,23.533500003814698,-1.4962116698851424
2016-02-19,17.991180419921875,67.14620971679688,20.530000686645508,23.22550001144409,-1.481884460376823
2016-02-22,18.39598846435547,67.59445190429688,19.3799991607666,23.07749996185303,-1.456451081027119
2016-02-23,17.773794174194336,66.87034606933594,20.979999542236328,22.91899995803833,-1.4909503630652723
2016-02-24,17.773794174194336,66.80140686035156,20.719999313354492,22.829999923706055,-1.4819446710602113
2016-02-25,18.46345329284668,67.38758850097656,19.110000610351562,22.629999923706055,-1.4154306318533754
2016-02-26,18.860759735107422,67.19448852539062,19.809999465942383,22.499499893188478,-1.3077736172317889
2016-02-29,18.515926361083984,66.58074951171875,20.549999237060547,22.516999816894533,-1.2991443960270936
2016-03-01,19.55791664123535,67.82891082763672,17.700000762939453,22.402999877929688,-1.2460057521265342
2016-03-02,19.572906494140625,68.11166381835938,17.09000015258789,22.158499908447265,-1.2798323962320244
2016-03-03,19.59539031982422,68.69780731201172,16.700000762939453,21.910999965667724,-1.351736833448815
2016-03-04,19.587902069091797,69.23570251464844,16.860000610351562,21.66199998855591,-1.4235569956536036
2016-03-07,19.55791664123535,69.8563232421875,17.350000381469727,21.360500049591064,-1.5108514334400442
2016-03-08,18.748315811157227,69.38741302490234,18.670000076293945,20.994000053405763,-1.6175700503126815
2016-03-09,18.448457717895508,68.65642547607422,18.34000015258789,20.584000015258788,-1.58429304380578
2016-03-10,18.478445053100586,68.87020874023438,18.049999237060547,20.17199993133545,-1.6059983782298528
2016-03-11,19.490449905395508,69.52532196044922,16.5,19.589999961853028,-1.481609741750408
2016-03-14,19.4229736328125,69.84943389892578,16.920000076293945,19.165999984741212,-1.5379490189092715
2016-03-15,19.063159942626953,69.93909454345703,16.84000015258789,18.802499961853027,-1.624314629072934
2016-03-16,18.860759735107422,70.11148071289062,14.989999771118164,18.436499977111815,-1.6888272093573973
2016-03-17,19.378000259399414,71.54585266113281,14.4399995803833,18.07649998664856,-1.7688871521358072
2016-03-18,19.700340270996094,72.40094757080078,14.020000457763672,17.75099997520447,-1.81371211821417
2016-03-21,19.44547462463379,72.51128387451172,13.789999961853027,17.47150001525879,-1.881004344166266
2016-03-22,19.370512008666992,72.31131744384766,14.170000076293945,17.13100004196167,-1.8704352670992235
2016-03-23,18.94321632385254,72.32511138916016,14.9399995803833,16.84200005531311,-1.9608911856759044
