Date,NEE,TXN,VIX,AvgVIX,zscore
2022-01-31,69.62189483642578,158.58981323242188,24.829999923706055,23.18100004196167,-0.09845575838255342
2022-02-01,68.8287124633789,160.18017578125,21.959999084472656,23.448999977111818,-0.2925826883775921
2022-02-02,69.27433776855469,165.96751403808594,22.09000015258789,23.707999992370606,-0.5254517905028557
2022-02-03,67.52753448486328,155.14393615722656,24.350000381469727,23.939000034332274,-0.2197502643371825
2022-02-04,67.74142456054688,151.45948791503906,23.219999313354492,24.119499969482423,-0.0007767457415995393
2022-02-07,67.44733428955078,150.16067504882812,22.860000610351562,24.324499988555907,0.0239008332993792
2022-02-08,67.25125122070312,152.5286102294922,21.440000534057617,24.426500034332275,-0.12516111675151212
2022-02-09,68.32073974609375,156.13351440429688,19.959999084472656,24.503999996185303,-0.15766464165699923
2022-02-10,67.24235534667969,150.7880096435547,23.90999984741211,24.818499946594237,-0.0373393430588376
2022-02-11,66.8056640625,145.2569122314453,27.360000610351562,25.171000003814697,0.1836847740777666
2022-02-14,66.77000427246094,143.5516357421875,28.329999923706055,25.62799997329712,0.26589482348791477
2022-02-15,66.9215087890625,146.82086181640625,25.700000762939453,25.773499965667725,0.12010420991711698
2022-02-16,67.04627227783203,148.64979553222656,24.290000915527344,25.795499992370605,0.044228999932333556
2022-02-17,67.17994689941406,145.47776794433594,28.110000610351562,25.92150001525879,0.2255756589824533
2022-02-18,66.08377075195312,147.324462890625,27.75,25.866499996185304,-0.024733350681664497
2022-02-22,65.7540283203125,147.28024291992188,28.809999465942383,25.811999988555907,-0.06933441318039074
2022-02-23,64.45282745361328,146.35252380371094,31.020000457763672,25.805000019073486,-0.20678440226124523
2022-02-24,67.23342895507812,149.8425750732422,30.31999969482422,25.723000049591064,0.00978051337789579
2022-02-25,68.76632690429688,150.9293975830078,27.59000015258789,25.57800006866455,0.17201709748709473
2022-02-28,70.14191436767578,150.19601440429688,30.149999618530273,25.70250005722046,0.40505647272086037
2022-03-01,69.39813232421875,147.81039428710938,33.31999969482422,26.127000045776366,0.4214462219844689
2022-03-02,69.49668884277344,150.293212890625,30.739999771118164,26.566000080108644,0.30837973685878317
2022-03-03,70.6079330444336,151.0884246826172,30.479999542236328,26.985500049591064,0.4256142240003572
2022-03-04,71.88045501708984,150.18714904785156,31.979999542236328,27.367000007629393,0.6525984685953352
2022-03-07,75.43817901611328,145.6898651123047,36.45000076293945,28.028500080108643,1.3884127923717624
2022-03-08,73.43977355957031,147.85458374023438,35.130001068115234,28.642000102996825,0.9935985485418246
2022-03-09,71.97904205322266,152.37841796875,32.45000076293945,29.192500114440918,0.5544581940332328
2022-03-10,71.83563995361328,152.6346435546875,30.229999542236328,29.706000137329102,0.5209633795528047
2022-03-11,71.0649642944336,150.52291870117188,30.75,30.048000144958497,0.5195126037574627
2022-03-14,71.04703521728516,147.30679321289062,31.770000457763672,30.268500137329102,0.6815697321117358
2022-03-15,73.46665954589844,152.2547149658203,29.829999923706055,30.3435001373291,0.7722155336870461
2022-03-16,73.94160461425781,155.7977752685547,26.670000076293945,30.392000102996825,0.6583783929294174
2022-03-17,74.10292053222656,157.6885528564453,25.670000076293945,30.461000061035158,0.5845329125403941
