Date,CL,CVX,VIX,AvgVIX,zscore
2022-05-24,70.95648193359375,148.2189483642578,29.450000762939453,30.278500366210938,-0.9260985204007964
2022-05-25,70.38427734375,150.59716796875,28.3700008392334,30.117000389099122,-1.0194814386051358
2022-05-26,70.99284362792969,151.61021423339844,27.5,29.992500400543214,-0.9698804512241309
2022-05-27,71.6286392211914,153.06114196777344,25.719999313354492,29.608500289916993,-0.9235694943972208
2022-05-31,71.58321380615234,149.95321655273438,26.190000534057617,29.301000308990478,-0.8847146232042451
2022-06-01,71.0291519165039,151.37843322753906,25.690000534057617,29.12300033569336,-0.9628199443392579
2022-06-02,72.00106048583984,151.1036834716797,24.719999313354492,29.088000297546387,-0.8570425275968592
2022-06-03,71.69222259521484,152.4773406982422,24.790000915527344,28.76750030517578,-0.9087082574023985
2022-06-06,71.55598449707031,151.8162841796875,25.06999969482422,28.51150026321411,-0.9137175084360232
2022-06-07,71.49239349365234,154.70957946777344,24.020000457763672,27.975000286102294,-0.9609923859090566
2022-06-08,70.72943115234375,155.5080108642578,23.959999084472656,27.523500156402587,-1.0522078451199453
2022-06-09,69.80294036865234,152.40866088867188,26.09000015258789,27.200000095367432,-1.1058682590794433
2022-06-10,69.60313415527344,150.58853149414062,27.75,26.999000072479248,-1.1012765936660613
2022-06-13,69.20347595214844,143.6601104736328,34.02000045776367,27.256500053405762,-1.0459499993451633
2022-06-14,67.45953369140625,143.84896850585938,32.689998626708984,27.517500019073488,-1.2314830358906657
2022-06-15,67.359619140625,141.02435302734375,29.6200008392334,27.69350004196167,-1.202318435925291
2022-06-16,67.14163208007812,133.48634338378906,32.95000076293945,27.79300012588501,-1.1193851456819073
2022-06-17,67.25062561035156,127.39067840576172,31.1299991607666,27.882000064849855,-1.0224050291780504
2022-06-21,69.4487075805664,132.72225952148438,30.190000534057617,27.920000076293945,-0.8667247874243094
2022-06-22,70.7657470703125,126.9528579711914,28.950000762939453,27.943500137329103,-0.64763915112452
2022-06-23,71.64678955078125,122.28235626220703,29.049999237060547,27.923500061035156,-0.48969796417729605
2022-06-24,73.00923919677734,124.29135131835938,27.229999542236328,27.866499996185304,-0.3750170258531027
2022-06-27,72.55510711669922,126.69528198242188,26.950000762939453,27.839000034332276,-0.45637884525484895
2022-06-28,71.64678955078125,128.73004150390625,28.360000610351562,27.971000099182127,-0.5801886911666344
2022-06-29,72.36434936523438,126.18872833251953,28.15999984741211,28.069500064849855,-0.4692738112639324
2022-06-30,72.79126739501953,124.2999496459961,28.709999084472656,28.220499992370605,-0.3979958108380616
2022-07-01,74.45345306396484,125.78522491455078,26.700000762939453,28.319500064849855,-0.24453216859171312
2022-07-05,73.57239532470703,122.4798355102539,27.540000915527344,28.457000064849854,-0.29053646021535584
2022-07-06,73.5905532836914,120.86577606201172,26.729999542236328,28.54000005722046,-0.2659795947029513
2022-07-07,72.1736068725586,123.21819305419922,26.079999923706055,28.643000030517577,-0.4475861638645661
2022-07-08,71.16541290283203,122.57427978515625,24.639999389648438,28.677000045776367,-0.5442756576794606
2022-07-11,71.48331451416016,121.49251556396484,26.170000076293945,28.68100004196167,-0.4957560436522545
2022-07-12,71.12907409667969,119.26888275146484,27.290000915527344,28.65800008773804,-0.5016964619744083
2022-07-13,71.23806762695312,118.47042846679688,26.81999969482422,28.298000049591064,-0.4790606145669537
2022-07-14,71.15632629394531,116.7104263305664,26.399999618530273,27.98350009918213,-0.46293166824080256
2022-07-15,70.98373413085938,118.17852020263672,24.229999542236328,27.714000034332276,-0.5016350598285683
2022-07-18,70.04818725585938,119.83552551269531,25.299999237060547,27.33149995803833,-0.6229987376130923
2022-07-19,70.42059326171875,124.15399169921875,24.5,27.0,-0.6445535060433152
2022-07-20,69.09552764892578,125.7938232421875,23.8799991607666,26.68449993133545,-0.8065239288570013
2022-07-21,69.59815216064453,124.83226013183594,23.110000610351562,26.392499923706055,-0.7403199012991214
2022-07-22,70.79528045654297,123.79341888427734,23.030000686645508,26.091499996185302,-0.6002005799025503
2022-07-25,71.14252471923828,127.47654724121094,23.360000610351562,25.898000049591065,-0.6154772753900766
2022-07-26,71.7639389038086,126.48064422607422,24.690000534057617,25.785000038146972,-0.5363341504132891
2022-07-27,71.97413635253906,128.14620971679688,23.239999771118164,25.528999996185302,-0.5376668715861324
2022-07-28,72.36708068847656,129.11639404296875,22.329999923706055,25.2375,-0.5100760218345766
2022-07-29,71.95584869384766,140.61228942871094,21.329999923706055,24.86850004196167,-0.7145411754915951
2022-08-01,74.11251068115234,137.80479431152344,22.84000015258789,24.675500011444093,-0.4489758003915192
2022-08-02,73.34488677978516,136.62864685058594,23.93000030517578,24.494999980926515,-0.5129676669307655
2022-08-03,74.41407775878906,133.38331604003906,21.950000762939453,24.25600004196167,-0.35529757110424015
2022-08-04,73.92061614990234,129.76025390625,21.440000534057617,24.024000072479247,-0.3561972974070425
2022-08-05,73.50023651123047,131.90664672851562,21.149999618530273,23.84950008392334,-0.43040514761052007
2022-08-08,73.84748840332031,131.70916748046875,21.290000915527344,23.60550012588501,-0.39121824123229293
2022-08-09,73.16212463378906,133.42628479003906,21.770000457763672,23.329500102996825,-0.4871895445208339
2022-08-10,73.41797637939453,133.77830505371094,19.739999771118164,22.975500106811523,-0.46529953283222913
2022-08-11,72.65035247802734,137.0407257080078,20.200000762939453,22.665500164031982,-0.5915849575218737
2022-08-12,73.3722915649414,137.2382049560547,19.530000686645508,22.43050022125244,-0.5186487098609964
2022-08-15,74.24044036865234,134.6282196044922,19.950000762939453,22.163000297546386,-0.3909781846101256
2022-08-16,75.0994644165039,134.2848358154297,19.690000534057617,21.922500324249267,-0.29607540937323684
2022-08-17,75.09032440185547,135.39231872558594,19.899999618530273,21.723500347137453,-0.31257698504141346
2022-08-18,75.71173095703125,137.76611328125,19.559999465942383,21.546000289916993,-0.28072704050222663
2022-08-19,76.09552764892578,136.61386108398438,20.600000381469727,21.424500274658204,-0.2243079173207396
2022-08-22,74.89839935302734,135.92945861816406,23.799999237060547,21.44650020599365,-0.34024219081904167
2022-08-23,73.98456573486328,140.3391571044922,24.110000610351562,21.41750020980835,-0.4979618246392842
2022-08-24,74.02112579345703,141.37876892089844,22.81999969482422,21.396500205993654,-0.5087184136359146
2022-08-25,73.9480209350586,142.6176300048828,21.780000686645508,21.369000244140626,-0.5337716497480216
2022-08-26,72.38534545898438,141.56935119628906,25.559999465942383,21.580500221252443,-0.6829330018167588
2022-08-29,72.73260498046875,142.62631225585938,26.209999084472656,21.74900016784668,-0.6613508718073182
2022-08-30,72.1934585571289,139.15223693847656,26.209999084472656,21.863000106811523,-0.6691324119048172
2022-08-31,71.47151947021484,136.93438720703125,25.8700008392334,22.059000110626222,-0.7137135542872699
2022-09-01,72.92453002929688,134.751220703125,25.559999465942383,22.26500005722046,-0.5307003999305088
2022-09-02,71.4349594116211,136.7524871826172,25.469999313354492,22.48100004196167,-0.7149946130192761
2022-09-06,71.06941223144531,136.12002563476562,26.90999984741211,22.761999988555907,-0.7444522038503109
2022-09-07,71.78221893310547,134.37869262695312,24.639999389648438,22.905499935150146,-0.6452631770019165
2022-09-08,71.13339233398438,135.1064453125,23.610000610351562,23.098999977111816,-0.7235175830074384
2022-09-09,71.30703735351562,138.589111328125,22.790000915527344,23.228499984741212,-0.7541857494951382
2022-09-12,71.1882095336914,140.78099060058594,23.8700008392334,23.445499992370607,-0.7974090639147631
2022-09-13,68.93103790283203,138.10397338867188,27.270000457763672,23.811499977111815,-0.9965416384468921
2022-09-14,69.50674438476562,141.44808959960938,26.15999984741211,24.13499994277954,-0.9831022193459478
2022-09-15,68.74827575683594,139.15223693847656,26.270000457763672,24.45349998474121,-1.030419375034638
2022-09-16,69.16864776611328,135.53961181640625,26.299999237060547,24.79049997329712,-0.9356343311334978
2022-09-19,69.46105194091797,135.92945861816406,25.760000228881836,25.048499965667723,-0.9104420460591571
2022-09-20,68.68431091308594,135.39230346679688,27.15999984741211,25.216499996185302,-0.9843580066869704
2022-09-21,68.44670104980469,134.2920379638672,27.989999771118164,25.41049995422363,-0.9938337140155239
2022-09-22,68.86707305908203,134.18809509277344,27.350000381469727,25.636999988555907,-0.9482916458124009
2022-09-23,69.0224380493164,125.42070007324219,29.920000076293945,26.04399995803833,-0.8089519997007021
2022-09-26,68.53807830810547,122.11992645263672,32.2599983215332,26.37899990081787,-0.8134204304123588
2022-09-27,66.32659149169922,122.17192077636719,32.599998474121094,26.698499870300292,-1.046062766325778
2022-09-28,66.62815856933594,126.29571533203125,30.18000030517578,26.89699993133545,-1.0723140809700062
2022-09-29,65.58636474609375,125.42070007324219,31.84000015258789,27.195499897003174,-1.1692836746142072
2022-09-30,64.19734954833984,124.46769714355469,31.6200008392334,27.498499965667726,-1.301570904453625
2022-10-03,64.98323059082031,131.45045471191406,30.100000381469727,27.730000019073486,-1.317157950677553
2022-10-04,65.65034484863281,136.56187438964844,29.06999969482422,27.83800001144409,-1.3189362555964332
2022-10-05,64.98323059082031,137.3416290283203,28.549999237060547,28.033500003814698,-1.3998382656632817
2022-10-06,63.5667724609375,139.84535217285156,30.520000457763672,28.378999996185303,-1.5835171524474738
2022-10-07,63.04590606689453,138.64112854003906,31.360000610351562,28.807499980926515,-1.6212381913564105
2022-10-10,62.57985305786133,136.1374053955078,32.45000076293945,29.236499977111816,-1.6349731347989311
2022-10-11,63.10072708129883,136.16334533691406,33.630001068115234,29.554500007629393,-1.5807145475354318
2022-10-12,63.15555953979492,136.57057189941406,33.56999969482422,29.925,-1.5806796812120796
2022-10-13,64.89187622070312,143.18942260742188,31.940000534057617,30.2085000038147,-1.4914898337344185
2022-10-14,65.18428802490234,138.73641967773438,32.02000045776367,30.494500064849852,-1.3983292569250922
2022-10-17,65.92449951171875,139.75003051757812,31.3700008392334,30.77500009536743,-1.3349309182835871
2022-10-18,66.63729095458984,140.97158813476562,30.5,30.942000102996825,-1.2773264964281972
2022-10-19,65.56809997558594,145.54588317871094,30.760000228881836,31.08050012588501,-1.4536480826912124
2022-10-20,64.62063598632812,146.37757873535156,29.979999542236328,31.21200008392334,-1.5646785780225279
2022-10-21,65.74288177490234,150.04222106933594,29.690000534057617,31.200500106811525,-1.498423524336907
2022-10-24,66.2488021850586,149.99026489257812,29.850000381469727,31.08000020980835,-1.44463984049622
2022-10-25,66.92949676513672,151.5496368408203,28.459999084472656,30.87300024032593,-1.3951424207666572
2022-10-26,67.54581451416016,153.4209442138672,27.280000686645508,30.728000259399415,-1.3567739154889076
2022-10-27,67.36184692382812,154.1226806640625,27.389999389648438,30.50550022125244,-1.385914692169565
2022-10-28,68.65885162353516,155.92466735839844,25.75,30.212000179290772,-1.2751915066561934
2022-10-31,67.9229507446289,156.72171020507812,25.8799991607666,30.001000118255615,-1.3635496160535405
2022-11-01,67.83097076416016,157.86532592773438,25.809999465942383,29.838000106811524,-1.3892455037586418
2022-11-02,66.93871307373047,154.6425018310547,25.860000610351562,29.703500175476073,-1.437583075468376
2022-11-03,66.58914184570312,156.92098999023438,25.299999237060547,29.442500114440918,-1.5062193460742934
2022-11-04,67.32504272460938,158.9049072265625,24.549999237060547,29.102000045776368,-1.4568909179045897
2022-11-07,67.6102066040039,160.80223083496094,24.350000381469727,28.69700002670288,-1.4536147471519285
2022-11-08,67.89537048339844,160.5682830810547,25.540000915527344,28.292500019073486,-1.4204270208941658
2022-11-09,67.57341003417969,154.14866638183594,26.09000015258789,27.91850004196167,-1.364093342724428
2022-11-10,68.96240234375,157.06826782226562,23.530000686645508,27.498000049591063,-1.2594089498932275
2022-11-11,68.59444427490234,161.53860473632812,22.520000457763672,27.023000049591065,-1.360735133946716
2022-11-14,68.59444427490234,161.6165771484375,23.729999542236328,26.64099998474121,-1.3618294460901277
2022-11-15,69.28437042236328,162.9160614013672,24.540000915527344,26.34300003051758,-1.3077165153522219
2022-11-16,69.91905975341797,160.26507568359375,24.110000610351562,26.010500049591066,-1.2039528269040156
2022-11-17,69.25677490234375,160.7190399169922,23.93000030517578,25.708000087738036,-1.2797760499731734
2022-11-18,70.3330078125,159.75869750976562,23.1200008392334,25.379500102996825,-1.1534363996833144
2022-11-21,70.75614929199219,158.2308807373047,22.360000610351562,25.005000114440918,-1.0876203943548868
2022-11-22,70.25021362304688,162.29052734375,21.290000915527344,24.646500205993654,-1.1976520376080901
2022-11-23,70.76535034179688,160.85003662109375,20.350000381469727,24.300000190734863,-1.1234143281687117
2022-11-25,70.61817169189453,160.37857055664062,20.5,23.955500221252443,-1.1322317126225692
2022-11-28,70.2594223022461,155.71649169921875,22.209999084472656,23.778500175476076,-1.104422343222089
2022-11-29,69.88227081298828,158.0475311279297,21.889999389648438,23.579000186920165,-1.1766884173185976
2022-11-30,71.27127075195312,160.03807067871094,20.579999923706055,23.31750020980835,-1.0589642061207705
2022-12-01,71.51962280273438,159.3221893310547,19.84000015258789,23.016500186920165,-1.0228730878676129
2022-12-02,71.90597534179688,158.0475311279297,19.059999465942383,22.704500198364258,-0.9644680197759338
2022-12-05,70.94013214111328,154.14500427246094,20.75,22.514500236511232,-1.0109829431424435
2022-12-06,71.02291870117188,150.17263793945312,22.170000076293945,22.405500221252442,-0.9465507419797908
2022-12-07,71.3356704711914,150.61788940429688,22.68000030517578,22.262500190734862,-0.9200022425194844
2022-12-08,71.87838745117188,151.50840759277344,22.290000915527344,22.072500228881836,-0.875587059454532
2022-12-09,71.5472183227539,146.6717529296875,22.829999923706055,22.037500190734864,-0.8424353201816862
2022-12-12,72.31073760986328,148.19960021972656,25.0,22.16150016784668,-0.7838098621964917
2022-12-13,72.43949890136719,151.4996795654297,22.549999237060547,22.10250015258789,-0.8166223312228653
2022-12-14,72.98223114013672,150.45204162597656,21.139999389648438,21.932500076293945,-0.7450042888821534
2022-12-15,71.63921356201172,149.32582092285156,22.829999923706055,21.86850004196167,-0.8700368299439062
2022-12-16,71.52885437011719,147.3003387451172,22.6200008392334,21.803000068664552,-0.8531830527632723
2022-12-19,71.73120880126953,148.3130645751953,22.420000076293945,21.768000030517577,-0.846175901962253
2022-12-20,71.46443939208984,150.74884033203125,21.479999542236328,21.723999977111816,-0.9083364402998567
2022-12-21,72.6602554321289,152.52114868164062,20.06999969482422,21.66299991607666,-0.807808110798835
2022-12-22,72.9270248413086,150.2337646484375,21.969999313354492,21.743999862670897,-0.7477301919513835
2022-12-23,73.08340454101562,154.87838745117188,20.8700008392334,21.76249990463257,-0.7965165322353246
2022-12-27,73.53414154052734,156.8252410888672,21.649999618530273,21.73449993133545,-0.7765722925583856
2022-12-28,72.50390625,154.51170349121094,22.139999389648438,21.74699993133545,-0.8521406789038427
2022-12-29,73.00983428955078,155.68157958984375,21.440000534057617,21.789999961853027,-0.8155041305218692
2022-12-30,72.47630310058594,156.70303344726562,21.670000076293945,21.88149995803833,-0.8857898004645423
2023-01-03,72.78905487060547,151.90127563476562,22.899999618530273,22.073499965667725,-0.7856015890412631
2023-01-04,73.25819396972656,150.2861328125,22.010000228881836,22.136499977111818,-0.7137363515017591
2023-01-05,72.24632263183594,152.9926300048828,22.459999084472656,22.15099992752075,-0.85783317429604
2023-01-06,73.5709457397461,154.14500427246094,21.1299991607666,22.073499870300292,-0.7350966663591455
2023-01-09,72.42111206054688,152.94021606445312,21.969999313354492,22.05749979019165,-0.8387678725926828
2023-01-10,72.03475952148438,153.69102478027344,20.579999923706055,21.944999790191652,-0.8898209191196893
2023-01-11,70.9493179321289,152.95765686035156,21.09000015258789,21.749499797821045,-0.993355700150613
2023-01-12,70.68255615234375,154.59901428222656,18.829999923706055,21.56349983215332,-1.0443660894666909
2023-01-13,71.61161804199219,155.01805114746094,18.350000381469727,21.423999881744386,-0.9528189100655028
2023-01-17,71.961181640625,157.57608032226562,19.360000610351562,21.25049991607666,-0.9520620584862516
2023-01-18,70.20423126220703,154.72994995117188,20.34000015258789,21.136499881744385,-1.096364352188827
2023-01-19,69.1739730834961,156.27523803710938,20.520000457763672,21.041499900817872,-1.2260922398462935
2023-01-20,69.8311996459961,157.9340362548828,19.850000381469727,20.95999994277954,-1.1804512559770535
2023-01-23,69.88671875,157.72450256347656,19.809999465942383,20.946999931335448,-1.171688395364952
2023-01-24,70.29402160644531,157.87294006347656,19.200000762939453,20.808500003814697,-1.1310589129899704
2023-01-25,70.13665771484375,156.34510803222656,19.079999923706055,20.71899995803833,-1.1261187151210121
2023-01-26,69.91448974609375,163.94932556152344,18.729999542236328,20.572999954223633,-1.2561390694650212
2023-01-27,66.2674331665039,156.66812133789062,18.510000228881836,20.391499996185303,-1.5364071493973537
2023-01-30,67.46151733398438,152.0846405029297,19.940000534057617,20.316499996185303,-1.3468594347046003
2023-01-31,68.98886108398438,151.92747497558594,19.399999618530273,20.202999973297118,-1.184485287541602
2023-02-01,69.41464233398438,149.6051788330078,17.8700008392334,19.951500034332277,-1.1072422510975921
2023-02-02,68.24833679199219,147.5535125732422,18.729999542236328,19.7875,-1.2007552164000284
2023-02-03,68.76669311523438,147.9376678466797,18.329999923706055,19.58100004196167,-1.1517880648444863
2023-02-06,68.35940551757812,148.1035614013672,19.43000030517578,19.49600009918213,-1.196827459822052
2023-02-07,67.98912811279297,151.98863220214844,18.65999984741211,19.33050012588501,-1.290182886576149
2023-02-08,67.90583038330078,148.4178466796875,19.6299991607666,19.28300008773804,-1.2488035225380003
2023-02-09,67.41524505615234,147.05587768554688,20.709999084472656,19.264000034332277,-1.281135174088124
2023-02-10,68.08171081542969,150.13772583007812,20.530000686645508,19.34900007247925,-1.2544972468926905
2023-02-13,68.28534698486328,149.2996063232422,20.34000015258789,19.448500061035155,-1.2213797971706284
2023-02-14,67.73921203613281,150.4433135986328,18.90999984741211,19.426000022888182,-1.2947029678163757
2023-02-15,67.2948989868164,148.85792541503906,18.229999542236328,19.320499992370607,-1.3190465707956174
2023-02-16,67.35971069335938,146.70884704589844,20.170000076293945,19.30299997329712,-1.2820884733155153
2023-02-17,68.97958374023438,143.43243408203125,20.020000457763672,19.311499977111815,-1.0662336188874748
2023-02-21,68.7389144897461,141.8030242919922,22.8700008392334,19.46450004577637,-1.0686038238452213
2023-02-22,68.87777709960938,141.23052978515625,22.290000915527344,19.619000053405763,-1.0460069438150748
2023-02-23,68.18351745605469,142.62210083007812,21.139999389648438,19.72200002670288,-1.1383422194391353
2023-02-24,67.69293212890625,143.04489135742188,21.670000076293945,19.869000053405763,-1.1957222690648601
2023-02-27,68.12799835205078,143.40599060058594,20.950000762939453,19.99100008010864,-1.1551659417714264
2023-02-28,67.85029602050781,141.60044860839844,20.700000762939453,20.029000091552735,-1.158947759159384
2023-03-01,67.15604400634766,142.72779846191406,20.579999923706055,20.088000106811524,-1.2475739941860133
2023-03-02,68.28534698486328,143.17698669433594,19.59000015258789,20.17400007247925,-1.1354512382335749
2023-03-03,68.45198059082031,145.29083251953125,18.489999771118164,20.16200008392334,-1.1476438194986147
2023-03-06,67.84103393554688,146.3565673828125,18.610000610351562,20.176000118255615,-1.2266693056371332
2023-03-07,66.18412780761719,144.4717254638672,19.59000015258789,20.184000110626222,-1.3739715359369875
2023-03-08,66.60990905761719,143.5557403564453,19.110000610351562,20.206500148773195,-1.3164655218776007
2023-03-09,66.03601837158203,141.37144470214844,22.610000610351562,20.35550022125244,-1.3459921488387605
2023-03-10,66.00825500488281,140.63156127929688,24.799999237060547,20.560000228881837,-1.3385196447984702
2023-03-13,66.18412780761719,139.78607177734375,26.520000457763672,20.859500217437745,-1.3082102289532682
2023-03-14,66.86910247802734,141.5915985107422,23.729999542236328,21.029000186920165,-1.2617186533912903
2023-03-15,67.50779724121094,135.46148681640625,26.139999389648438,21.390500164031984,-1.108706761145682
2023-03-16,67.52633666992188,135.89306640625,22.989999771118164,21.628500175476074,-1.1128196314464154
2023-03-17,66.83206939697266,134.1755828857422,25.510000228881836,21.89550018310547,-1.1615213488702074
2023-03-20,67.64664459228516,136.14852905273438,24.149999618530273,22.102000141143797,-1.1037885841748372
2023-03-21,66.99871063232422,140.3145294189453,21.3799991607666,22.027500057220458,-1.2302038357362186
2023-03-22,66.76728057861328,137.46083068847656,22.260000228881836,22.026000022888184,-1.2144227373612355
