Date,XLU,CVX,VIX,AvgVIX,zscore
2023-05-05,31.48596954345703,141.10723876953125,17.190000534057617,17.649500036239623,1.4023912835667158
2023-05-08,31.390182495117188,140.55233764648438,16.979999542236328,17.550000047683717,1.3377974388162288
2023-05-09,31.349136352539062,140.1471710205078,17.709999084472656,17.480499982833862,1.3134922930275605
2023-05-10,31.636484146118164,138.35922241210938,16.940000534057617,17.37300000190735,1.576864720626185
2023-05-11,31.31264305114746,137.59295654296875,16.93000030517578,17.32950005531311,1.3361113465730587
2023-05-12,31.48596954345703,137.9452667236328,17.030000686645508,17.327500104904175,1.4661329696346461
2023-05-15,31.089143753051758,138.45608520507812,17.1200008392334,17.33600010871887,1.1418946756145798
2023-05-16,30.40040397644043,135.20606994628906,17.989999771118164,17.39400010108948,0.6625285132281539
2023-05-17,30.290935516357422,137.14376831054688,16.8700008392334,17.414500188827514,0.5368629809599681
2023-05-18,30.199708938598633,136.97476196289062,16.049999237060547,17.358500146865843,0.46809787055666746
2023-05-19,30.154094696044922,138.0598602294922,16.809999465942383,17.36050009727478,0.41013675349423734
2023-05-22,30.163217544555664,135.5784149169922,17.209999084472656,17.37650008201599,0.467377169678961
2023-05-23,30.058313369750977,139.50064086914062,18.530000686645508,17.365000104904176,0.3053168078522573
2023-05-24,29.862178802490234,139.87420654296875,20.030000686645508,17.424500131607054,0.14261821788322906
2023-05-25,29.460792541503906,137.4639434814453,19.139999389648438,17.530000066757204,-0.12634238806255774
2023-05-26,29.460792541503906,137.0370330810547,17.950000762939453,17.638500118255614,-0.11773636994290669
2023-05-30,29.346763610839844,136.18321228027344,17.459999084472656,17.707500076293947,-0.1907360412814962
2023-05-31,29.61587905883789,133.9597625732422,17.940000534057617,17.71550006866455,0.06699142743592887
2023-06-01,29.396936416625977,135.3294219970703,15.649999618530273,17.58100004196167,-0.1338314085484431
2023-06-02,29.702537536621094,138.97589111328125,14.600000381469727,17.306500053405763,0.034430219999139276
2023-06-05,29.843936920166016,138.3088836669922,14.729999542236328,17.183500003814697,0.15974160974678353
2023-06-06,29.821128845214844,138.55789184570312,13.960000038146973,17.03250002861023,0.13667774164109128
2023-06-07,30.327421188354492,142.1510009765625,13.9399995803833,16.84400005340576,0.46478789232456813
2023-06-08,30.459693908691406,141.6262969970703,13.649999618530273,16.679500007629393,0.5800102323289938
2023-06-09,30.281816482543945,141.28831481933594,13.829999923706055,16.52449998855591,0.44609939308644425
2023-06-12,30.22707176208496,139.92755126953125,15.010000228881836,16.423499965667723,0.43022061615902374
2023-06-13,30.22252082824707,140.97705078125,14.609999656677246,16.297999906539918,0.4054635439749409
2023-06-14,30.204273223876953,139.71408081054688,13.880000114440918,16.092499923706054,0.4164873253534752
2023-06-15,30.53267478942871,140.77244567871094,14.5,15.973999881744385,0.6549602477283902
2023-06-16,30.69687843322754,139.8653106689453,13.539999961853027,15.84849991798401,0.80315346476567
2023-06-20,30.336870193481445,136.68128967285156,13.880000114440918,15.701999950408936,0.5825263144333446
2023-06-21,30.58055305480957,137.7485809326172,13.199999809265137,15.50149998664856,0.7537957828941623
2023-06-22,30.34606170654297,135.75631713867188,12.90999984741211,15.220499944686889,0.6084443687270127
2023-06-23,29.900066375732422,134.60902404785156,13.4399995803833,14.890999889373779,0.27873218093384233
2023-06-26,30.1943302154541,136.97476196289062,14.25,14.646499919891358,0.46384260133129507
2023-06-27,30.203529357910156,136.54788208007812,13.739999771118164,14.435999870300293,0.479725721795959
2023-06-28,29.757530212402344,137.78411865234375,13.430000305175781,14.23449993133545,0.10196132484479396
2023-06-29,29.757530212402344,138.95811462402344,13.539999961853027,14.01449990272522,0.07829492881548861
2023-06-30,30.088579177856445,139.94534301757812,13.59000015258789,13.9114999294281,0.32029631742108955
2023-07-03,30.313873291015625,139.82086181640625,13.569999694824219,13.859999895095825,0.5010426450155933
2023-07-05,30.658720016479492,139.02037048339844,14.180000305175781,13.832499933242797,0.789998209981702
2023-07-06,30.286291122436523,135.96978759765625,15.4399995803833,13.906499910354615,0.5568547500409405
2023-07-07,30.065593719482422,137.1615447998047,14.829999923706055,13.950999927520751,0.3582299724782082
2023-07-10,29.93684959411621,138.07762145996094,15.069999694824219,14.021999931335449,0.23790959086078353
2023-07-11,30.309274673461914,140.63015747070312,14.84000015258789,14.07249994277954,0.4810900797535629
2023-07-12,30.75067901611328,141.98207092285156,13.539999961853027,13.9989999294281,0.8030452901343497
2023-07-13,30.85642433166504,140.08766174316406,13.609999656677246,13.948999929428101,0.9248926713691797
2023-07-14,30.736879348754883,136.59234619140625,13.34000015258789,13.92199993133545,0.9007785535993076
2023-07-17,30.382844924926758,136.4678497314453,13.479999542236328,13.870999908447265,0.6232010050456007
2023-07-18,30.14835548400879,136.74356079101562,13.300000190734863,13.858999919891357,0.43213135942897674
2023-07-19,30.45640754699707,137.57955932617188,13.760000228881836,13.852999925613403,0.6589878270546288
2023-07-20,31.012752532958984,139.10040283203125,13.989999771118164,13.892499923706055,1.068470594445687
2023-07-21,31.477140426635742,141.13711547851562,13.600000381469727,13.926999950408936,1.3948040246294702
2023-07-24,31.394378662109375,143.92092895507812,13.90999984741211,13.950499963760375,1.273210261833479
2023-07-25,31.44955825805664,144.5790557861328,13.859999656677246,13.930999946594238,1.3035974224427882
2023-07-26,31.44955825805664,143.49400329589844,13.1899995803833,13.903499937057495,1.3254708211306294
2023-07-27,30.89320945739746,141.99981689453125,14.40999984741211,13.952499914169312,0.9154476595348021
2023-07-28,30.824241638183594,141.29721069335938,13.329999923706055,13.941999912261963,0.8750488743639717
2023-07-31,30.838031768798828,145.55740356445312,13.630000114440918,13.943999910354615,0.8000781172537346
2023-08-01,30.46100425720215,144.34780883789062,13.930000305175781,13.961999940872193,0.5261843687281867
2023-08-02,30.46100425720215,142.06207275390625,16.09000015258789,14.057499933242799,0.5722621549276147
2023-08-03,29.766727447509766,142.00869750976562,15.920000076293945,14.08149995803833,0.02407492750041427
2023-08-04,29.42188835144043,141.68853759765625,17.100000381469727,14.194999980926514,-0.24228357335913012
2023-08-07,29.41728973388672,142.2044219970703,15.770000457763672,14.230000019073486,-0.25632130831081806
2023-08-08,29.55522346496582,141.9909210205078,15.989999771118164,14.2875,-0.1428938641932556
2023-08-09,29.619590759277344,142.17770385742188,15.960000038146973,14.408500003814698,-0.0957362920126012
2023-08-10,29.52763557434082,143.0404052734375,15.850000381469727,14.520500040054321,-0.18587585633249099
2023-08-11,29.68856430053711,145.9931640625,14.84000015258789,14.595500040054322,-0.11808450331659073
2023-08-14,29.454071044921875,145.88644409179688,14.819999694824219,14.662500047683716,-0.3014478012054679
2023-08-15,28.975889205932617,141.6262969970703,16.459999084472656,14.820499992370605,-0.5938721777615782
2023-08-16,29.104631423950195,141.08375549316406,16.780000686645508,14.971500015258789,-0.48108334025996036
2023-08-17,29.04026222229004,143.44534301757812,17.889999389648438,15.166499996185303,-0.579614609769446
2023-08-18,29.191993713378906,144.4779510498047,17.299999237060547,15.351499938964844,-0.48039145496582497
2023-08-21,29.008073806762695,143.99305725097656,17.1299991607666,15.512499904632568,-0.6161211140155977
2023-08-22,29.090837478637695,142.80780029296875,16.969999313354492,15.667999887466431,-0.5267508860886522
2023-08-23,29.205785751342773,142.996337890625,15.979999542236328,15.807499885559082,-0.43961255856125214
2023-08-24,29.035663604736328,141.82009887695312,17.200000762939453,15.94699993133545,-0.5504896787490252
2023-08-25,29.256364822387695,142.87960815429688,15.680000305175781,16.064499950408937,-0.39724480224960634
2023-08-28,29.25176429748535,143.8583984375,15.079999923706055,16.136999940872194,-0.4206156914438719
2023-08-29,29.36211395263672,143.63389587402344,14.449999809265137,16.16299991607666,-0.3287890580114806
2023-08-30,29.22877311706543,143.8314208984375,13.880000114440918,16.05249991416931,-0.4382608680689473
2023-08-31,28.948305130004883,144.6575469970703,13.569999694824219,15.934999895095824,-0.676801249031561
2023-09-01,28.801166534423828,147.5309295654297,13.09000015258789,15.734499883651733,-0.8511310629087676
2023-09-05,28.35977554321289,149.470458984375,14.010000228881836,15.646499872207642,-1.239427378180292
2023-09-06,28.42414665222168,149.6231231689453,14.449999809265137,15.56949987411499,-1.1915789956514533
2023-09-07,28.796573638916016,149.63211059570312,14.399999618530273,15.491499853134155,-0.8971220108640353
2023-09-08,29.049457550048828,150.14393615722656,13.84000015258789,15.390999841690064,-0.7073757721995679
2023-09-11,29.16900062561035,147.04603576660156,13.800000190734863,15.338999843597412,-0.550351583314118
2023-09-12,29.205785751342773,149.7847442626953,14.229999542236328,15.309499835968017,-0.5764589511254563
2023-09-13,29.55522346496582,149.2370147705078,13.479999542236328,15.160499858856202,-0.28896670301876815
2023-09-14,29.9874267578125,150.16189575195312,12.819999694824219,14.962499809265136,0.034317759772792486
2023-09-15,29.858686447143555,149.5064239501953,13.789999961853027,14.757499837875367,-0.05431901116469724
2023-09-18,29.836437225341797,150.1529083251953,14.0,14.59249987602234,-0.08495341251176826
2023-09-19,29.674203872680664,150.13494873046875,14.109999656677246,14.44149990081787,-0.21293903973874767
2023-09-20,29.70201873779297,149.67701721191406,15.140000343322754,14.349999952316285,-0.18170249773207392
2023-09-21,29.391460418701172,148.33009338378906,17.540000915527344,14.428000020980836,-0.4002420789108635
2023-09-22,29.33584213256836,149.30882263183594,17.200000762939453,14.428000020980836,-0.46397341899810174
2023-09-25,29.294124603271484,151.49081420898438,16.899999618530273,14.48899998664856,-0.54096382519388
2023-09-26,28.418079376220703,150.67372131347656,18.940000534057617,14.682000017166137,-1.2175578387687396
2023-09-27,27.871131896972656,153.5830078125,18.219999313354492,14.870499992370606,-1.7089122351603896
2023-09-28,27.268564224243164,153.17893981933594,17.34000015258789,15.043499994277955,-2.177476054593694
2023-09-29,27.314918518066406,151.41001892089844,17.520000457763672,15.241000032424926,-2.105144390287491
2023-10-02,26.044885635375977,149.54229736328125,17.610000610351562,15.467000055313111,-3.072254402427852
2023-10-03,26.346172332763672,149.89248657226562,19.780000686645508,15.755500078201294,-2.840956866375447
2023-10-04,26.318359375,146.3995361328125,18.579999923706055,15.96200008392334,-2.7925467052820503
2023-10-05,26.1653995513916,147.17176818847656,18.489999771118164,16.166500091552734,-2.9291251119244057
2023-10-06,26.536211013793945,145.67218017578125,17.450000762939453,16.347000122070312,-2.605535087141339
2023-10-09,26.8004150390625,149.70394897460938,17.700000762939453,16.542000150680543,-2.477791136372481
2023-10-10,27.166589736938477,149.54229736328125,17.030000686645508,16.682000207901,-2.1848406398872156
2023-10-11,27.606931686401367,144.6575469970703,16.09000015258789,16.81250023841858,-1.738002017489267
2023-10-12,27.180496215820312,144.77426147460938,16.690000534057617,17.00600028038025,-2.0777207384511565
2023-10-13,27.486417770385742,147.31541442871094,19.31999969482422,17.28250026702881,-1.886923713711891
2023-10-16,27.769161224365234,148.51866149902344,17.209999084472656,17.44300022125244,-1.6874929500275306
2023-10-17,27.694997787475586,150.48513793945312,17.8799991607666,17.63150019645691,-1.7858077520119116
2023-10-18,27.4539737701416,151.67938232421875,19.219999313354492,17.835500144958495,-2.000563662663156
2023-10-19,27.180496215820312,151.84103393554688,21.399999618530273,18.028500080108643,-2.2201786682430673
2023-10-20,26.89775276184082,149.80271911621094,21.709999084472656,18.253999996185303,-2.402775435443254
2023-10-23,26.670629501342773,144.2803955078125,20.3700008392334,18.42750005722046,-2.4711358261455905
2023-10-24,27.356632232666016,140.66172790527344,18.969999313354492,18.428999996185304,-1.8554703489861049
2023-10-25,27.509592056274414,139.96133422851562,20.190000534057617,18.527500057220458,-1.7203401206734124
2023-10-26,27.745986938476562,138.95562744140625,20.68000030517578,18.694500064849855,-1.5130471568019617
2023-10-27,27.222211837768555,129.6171112060547,21.270000457763672,18.882000064849855,-1.7391677033983586
2023-10-30,27.430795669555664,131.1795196533203,19.75,18.989000034332275,-1.6056471178483689
2023-10-31,27.66718864440918,130.8562469482422,18.139999389648438,18.90699996948242,-1.4121127418704844
2023-11-01,27.982376098632812,129.2848663330078,16.8700008392334,18.82150001525879,-1.131081282981547
2023-11-02,28.506149291992188,133.57701110839844,15.65999984741211,18.680000019073486,-0.8032332544775753
2023-11-03,28.673015594482422,132.5443878173828,14.90999984741211,18.55299997329712,-0.6504038301928831
2023-11-06,28.598854064941406,131.99661254882812,14.890000343322754,18.412499952316285,-0.698032727275181
2023-11-07,28.390270233154297,129.67098999023438,14.8100004196167,18.301499938964845,-0.8161678022701394
2023-11-08,28.18168830871582,127.8661117553711,14.449999809265137,18.219499921798707,-0.9447989693973217
2023-11-09,27.810874938964844,127.45307922363281,15.289999961853027,18.149499893188477,-1.2298342931111979
2023-11-10,27.959205627441406,128.3599853515625,14.170000076293945,17.891999912261962,-1.1307676107907232
2023-11-13,27.62546730041504,129.30282592773438,14.760000228881836,17.76949996948242,-1.4138045840389128
2023-11-14,28.7286376953125,130.24566650390625,14.15999984741211,17.5835000038147,-0.5600599643753358
2023-11-15,28.640565872192383,130.70361328125,14.180000305175781,17.33150005340576,-0.6389679009914029
2023-11-16,28.793527603149414,128.6348419189453,14.319999694824219,16.97750005722046,-0.4762512579729748
2023-11-17,28.872323989868164,131.0756072998047,13.800000190734863,16.58200011253357,-0.4631160696503569
2023-11-20,28.784257888793945,131.00302124023438,13.40999984741211,16.234000062942506,-0.5313245532279282
2023-11-21,28.844514846801758,130.69451904296875,13.350000381469727,15.953000116348267,-0.4774344200266052
2023-11-22,28.983566284179688,130.95767211914062,12.850000381469727,15.586000108718872,-0.37273151733726556
2023-11-24,29.05773162841797,131.474853515625,12.460000038146973,15.175000095367432,-0.3244828653855732
2023-11-27,29.104084014892578,130.98487854003906,12.6899995803833,14.746000051498413,-0.2779347752604353
2023-11-28,29.19678497314453,132.02835083007812,12.6899995803833,14.393000030517578,-0.22563145655132577
2023-11-29,28.965030670166016,130.5765838623047,12.979999542236328,14.135000038146973,-0.379713300701542
2023-11-30,29.090177536010742,130.29530334472656,12.920000076293945,13.9375,-0.2750355723696719
2023-12-01,29.447084426879883,131.3931884765625,12.630000114440918,13.78600001335144,-0.014807914701999887
2023-12-04,29.33120346069336,131.4476318359375,13.079999923706055,13.694500017166138,-0.10758233806511792
2023-12-05,29.122623443603516,129.6238555908203,12.850000381469727,13.592500019073487,-0.23583103428143742
2023-12-06,29.51197624206543,129.32443237304688,12.970000267028809,13.500500011444093,0.07823366851399227
2023-12-07,29.447084426879883,129.224609375,13.0600004196167,13.43100004196167,0.028908122726152417
2023-12-08,29.391460418701172,130.93951416015625,12.350000381469727,13.284000062942505,-0.04966818852805774
2023-12-11,29.581504821777344,130.97581481933594,12.630000114440918,13.207000064849854,0.09994986036194767
2023-12-12,29.460988998413086,129.29722595214844,12.069999694824219,13.072500038146973,0.03844458045905301
2023-12-13,30.57342529296875,131.21173095703125,12.1899995803833,12.974000024795533,0.8799321043047631
2023-12-14,30.17479705810547,136.038818359375,12.479999542236328,12.88899998664856,0.467256871231344
2023-12-15,29.65102767944336,135.51255798339844,12.279999732971191,12.786999988555909,0.06349600254786689
2023-12-18,29.584123611450195,135.8119659423828,12.5600004196167,12.725,0.004530470530830841
2023-12-19,29.752559661865234,137.5903778076172,12.529999732971191,12.680999994277954,0.1019345637508719
2023-12-20,29.14899444580078,136.32919311523438,13.670000076293945,12.696999979019164,-0.3501399644120925
2023-12-21,29.200458526611328,136.7465362548828,13.649999618530273,12.736999940872192,-0.31783833956180224
2023-12-22,29.2987117767334,137.0550537109375,13.029999732971191,12.765499925613403,-0.24632659987516284
2023-12-26,29.47650909423828,138.2890625,12.989999771118164,12.780499935150146,-0.1305419933707325
2023-12-27,29.457796096801758,137.83535766601562,12.430000305175781,12.767499971389771,-0.13620024417890067
2023-12-28,29.6683406829834,135.8936309814453,12.470000267028809,12.742000007629395,0.06951084969124319
2023-12-29,29.630910873413086,135.34017944335938,12.449999809265137,12.718499994277954,0.05105594512517748
