Date,SHEL,BAC,VIX,AvgVIX,zscore
2020-05-04,26.10738754272461,19.80493927001953,35.970001220703125,39.44600009918213,0.23619681265558598
2020-05-05,26.36248779296875,19.571731567382812,33.61000061035156,38.86450004577637,0.3620287716051084
2020-05-06,25.55733871459961,19.303987503051758,34.119998931884766,38.235499954223634,0.15573224910326486
2020-05-07,25.9320068359375,19.727205276489258,31.440000534057617,37.64000005722046,0.1949515497238864
2020-05-08,27.032108306884766,20.35771942138672,27.979999542236328,36.95550012588501,0.42649543463134654
2020-05-11,26.115358352661133,19.502635955810547,27.56999969482422,36.275500202178954,0.2962210421707534
2020-05-12,25.676918029785156,18.8893985748291,33.040000915527344,36.03950033187866,0.2727588911479505
2020-05-13,24.744232177734375,18.02568817138672,35.279998779296875,35.76150026321411,0.13903407022586353
2020-05-14,24.30121612548828,18.75120735168457,32.61000061035156,35.38650026321411,-0.14043217024094828
2020-05-15,24.268991470336914,18.518009185791016,31.889999389648438,35.07350015640259,-0.10638751853869545
2020-05-18,26.43572425842285,19.80493927001953,29.299999237060547,34.34700002670288,0.3410834656420466
2020-05-19,25.904109954833984,19.183067321777344,30.530000686645508,33.60300006866455,0.2894987513538939
2020-05-20,26.94317626953125,19.787668228149414,27.989999771118164,32.90350008010864,0.5064720235380429
2020-05-21,26.1296443939209,19.779024124145508,29.530000686645508,32.31100006103516,0.24823406477169563
2020-05-22,25.968549728393555,19.571731567382812,28.15999984741211,31.92250003814697,0.23618586978589629
2020-05-26,26.33101463317871,20.9709529876709,28.010000228881836,31.658500003814698,0.08593594869377538
2020-05-27,26.564603805541992,22.43926239013672,27.6200008392334,31.361000061035156,-0.11861905978105124
2020-05-28,26.266576766967773,21.47190284729004,28.59000015258789,31.229000091552734,-0.029895943558411346
2020-05-29,25.734960556030273,20.8327579498291,27.510000228881836,30.89700002670288,-0.0781971020277191
2020-06-01,26.725690841674805,21.255977630615234,28.229999542236328,30.449000072479247,0.15782193582835324
2020-06-02,27.386186599731445,21.45462989807129,26.84000015258789,29.992500019073486,0.3310458406891203
2020-06-03,28.71522331237793,22.447898864746094,25.65999984741211,29.594999980926513,0.5667509130727827
2020-06-04,28.65078353881836,23.291542053222656,25.809999465942383,29.179500007629393,0.3857609527288042
2020-06-05,30.422836303710938,24.44829559326172,24.520000457763672,28.8335000038147,0.7319029306969407
2020-06-08,31.647159576416016,24.822280883789062,25.809999465942383,28.725,1.0519039884333394
2020-06-09,30.012039184570312,24.543962478637695,27.56999969482422,28.725,0.5824849568668954
2020-06-10,29.198511123657227,23.134990692138672,27.56999969482422,28.451499938964844,0.5904973251139245
2020-06-11,26.733755111694336,20.812795639038086,40.790000915527344,28.727000045776368,0.24466176746707502
2020-06-12,27.7486572265625,21.552072525024414,36.09000015258789,28.901000022888184,0.42830941737885875
2020-06-15,27.805038452148438,21.873870849609375,34.400001525878906,29.026500129699706,0.38513569225641786
2020-06-16,28.16750717163086,22.43920135498047,33.66999816894531,29.245000076293945,0.3934375314593351
2020-06-17,27.539220809936523,21.743412017822266,33.470001220703125,29.392000102996825,0.32502524546733547
2020-06-18,27.62782859802246,21.778202056884766,32.939998626708984,29.639500045776366,0.3467161159790271
2020-06-19,27.337858200073242,21.960845947265625,35.119998931884766,29.91899995803833,0.2193588137649485
2020-06-22,27.7164306640625,21.41291046142578,31.770000457763672,30.09949998855591,0.4444740529057587
2020-06-23,28.070837020874023,21.560768127441406,31.3700008392334,30.267500019073488,0.5295759266753939
2020-06-24,26.6773681640625,20.70842742919922,33.84000015258789,30.57849998474121,0.24649293072035477
2020-06-25,27.297588348388672,21.499881744384766,32.220001220703125,30.760000038146973,0.29413937829251385
2020-06-26,26.508220672607422,20.1343994140625,34.72999954223633,31.121000003814697,0.30160094441448787
2020-06-29,26.935117721557617,20.343143463134766,31.780000686645508,31.298500061035156,0.39828332002097705
2020-06-30,26.33101463317871,20.656240463256836,30.43000030517578,31.47800006866455,0.14577332110274427
2020-07-01,26.395456314086914,20.230072021484375,28.6200008392334,31.626000118255615,0.2473879843174403
2020-07-02,26.500160217285156,20.256168365478516,27.68000030517578,31.719500160217287,0.2758736958400394
2020-07-06,26.94317626953125,20.577960968017578,27.940000534057617,31.890500164031984,0.3562109524998339
2020-07-07,26.282684326171875,20.012638092041016,29.43000030517578,32.07150020599365,0.2527046075064923
2020-07-08,26.379343032836914,20.090913772583008,28.079999923706055,32.097000217437746,0.26869925716828774
2020-07-09,25.195295333862305,19.803903579711914,29.260000228881836,32.18150024414062,-0.05497270503213345
2020-07-10,25.944385528564453,20.891071319580078,27.290000915527344,31.506500244140625,-0.022383941517211643
2020-07-13,26.10548210144043,21.038928985595703,32.189998626708984,31.31150016784668,0.0009654225356317297
2020-07-14,26.99150276184082,20.995439529418945,29.520000457763672,31.067500114440918,0.2922721435489365
2020-07-15,27.37007713317871,21.395519256591797,27.760000228881836,30.772000217437743,0.3371386058041671
2020-07-16,26.96734046936035,20.812795639038086,28.0,30.49850015640259,0.3192802465492328
2020-07-17,26.508220672607422,20.195281982421875,25.68000030517578,30.13550024032593,0.29002513273391684
2020-07-20,26.10548210144043,20.508384704589844,24.459999084472656,29.602500247955323,0.10183962759341263
2020-07-21,26.927059173583984,21.238967895507812,24.84000015258789,29.256000232696532,0.22538285547343337
2020-07-22,26.379343032836914,21.143295288085938,24.31999969482422,28.903500175476076,0.06860634768937299
2020-07-23,26.089370727539062,21.343332290649414,26.079999923706055,28.515500164031984,-0.06205857593939434
2020-07-24,26.00882339477539,21.178083419799805,25.84000015258789,28.19650011062622,-0.05636996109666581
2020-07-27,26.13770294189453,20.995439529418945,24.739999771118164,27.697000122070314,0.019527119453270205
2020-07-28,25.85577964782715,21.186784744262695,25.440000534057617,27.380000114440918,-0.10691396063028122
2020-07-29,26.10548210144043,21.978242874145508,24.100000381469727,27.063500118255615,-0.17762955096507857
2020-07-30,24.84088706970215,21.60425567626953,24.760000228881836,26.870500087738037,-0.5104949968169946
2020-07-31,24.011241912841797,21.6390438079834,24.459999084472656,26.70950002670288,-0.782138238251953
2020-08-03,24.40592384338379,21.73472023010254,24.280000686645508,26.526500034332276,-0.6742489961208034
2020-08-04,25.251678466796875,21.752107620239258,23.760000228881836,26.243000030517578,-0.40737992170344345
2020-08-05,25.38860511779785,22.082605361938477,22.989999771118164,25.988500022888182,-0.42647758602749425
2020-08-06,25.171127319335938,22.15218734741211,22.649999618530273,25.657999992370605,-0.509180392097132
2020-08-07,24.84088706970215,22.708816528320312,22.209999084472656,25.403999900817873,-0.720508942641316
2020-08-10,25.332225799560547,23.100200653076172,22.1299991607666,24.90099992752075,-0.637966756769168
2020-08-11,25.6544132232666,23.413305282592773,24.030000686645508,24.626499938964844,-0.5945761433757932
2020-08-12,26.47600555419922,23.24805450439453,22.280000686645508,24.352499961853027,-0.30070005391036264
2020-08-13,25.760215759277344,22.917558670043945,22.1299991607666,24.058999919891356,-0.4665196829371927
2020-08-14,25.304712295532227,23.021926879882812,22.049999237060547,23.877499866485596,-0.6318734416791089
2020-08-17,25.16643714904785,22.526180267333984,21.350000381469727,23.72199993133545,-0.5817872171648173
2020-08-18,24.84107780456543,22.204378128051758,21.510000228881836,23.555499935150145,-0.6245374083322245
2020-08-19,24.743473052978516,22.178281784057617,22.540000915527344,23.466499996185302,-0.6507553069178142
2020-08-20,24.49945068359375,21.830387115478516,22.719999313354492,23.298499965667723,-0.6625614657897556
2020-08-21,24.100889205932617,21.72601890563965,22.540000915527344,23.133500003814696,-0.7700374237814005
2020-08-24,24.832944869995117,22.343530654907227,22.3700008392334,23.01500005722046,-0.6535930091511206
2020-08-25,24.450645446777344,22.613149642944336,22.030000686645508,22.844500064849854,-0.8269815486663262
2020-08-26,24.426244735717773,22.230464935302734,23.270000457763672,22.803000068664552,-0.7620151609533301
2020-08-27,24.2228946685791,22.656635284423828,24.469999313354492,22.788500022888183,-0.9080042546791983
2020-08-28,24.556386947631836,22.874069213867188,22.959999084472656,22.713500022888184,-0.8428121242724241
2020-08-31,24.141555786132812,22.38701629638672,26.40999984741211,22.819999980926514,-0.8827242505557824
2020-09-01,23.751129150390625,22.36092758178711,26.1200008392334,22.938000011444093,-1.0024850950502215
2020-09-02,23.62098503112793,22.630542755126953,26.56999969482422,23.117000007629393,-1.0953222897318329
2020-09-03,23.53964614868164,22.472902297973633,33.599998474121094,23.664499950408935,-1.0913331480130117
2020-09-04,23.515241622924805,23.243600845336914,30.75,24.091499996185302,-1.2456646957631543
2020-09-08,22.799455642700195,22.315261840820312,31.459999084472656,24.557999992370604,-1.2978131323568658
2020-09-09,23.198017120361328,22.341527938842773,28.809999465942383,24.79699993133545,-1.1754873517870246
2020-09-10,22.6693115234375,22.01748275756836,29.709999084472656,25.168499851226805,-1.2827697096477189
2020-09-11,22.84012794494629,22.332773208618164,26.8700008392334,25.405499935150146,-1.288149925145567
2020-09-14,22.547300338745117,22.55172348022461,25.850000381469727,25.595499992370605,-1.4233230149618825
2020-09-15,22.64491081237793,22.140104293823242,25.59000015258789,25.807499980926515,-1.3138789323760465
2020-09-16,22.81572723388672,22.42035484313965,26.040000915527344,26.03400001525879,-1.312596891094954
2020-09-17,22.44969940185547,22.201404571533203,26.459999084472656,26.229999923706053,-1.3878941459404202
2020-09-18,21.945390701293945,22.078794479370117,25.829999923706055,26.385499954223633,-1.5256824980652954
2020-09-21,21.400415420532227,21.430706024169922,27.780000686645508,26.64749994277954,-1.5765507212765744
2020-09-22,21.668838500976562,20.966535568237305,26.860000610351562,26.87199993133545,-1.402549063963865
2020-09-23,21.245872497558594,20.370994567871094,28.579999923706055,27.199499893188477,-1.4244326412946517
2020-09-24,21.587501525878906,20.44106101989746,28.510000228881836,27.461499881744384,-1.3286217547246295
2020-09-25,20.936784744262695,20.572425842285156,26.3799991607666,27.55699987411499,-1.5614690627378958
2020-09-28,21.22146987915039,21.097904205322266,26.190000534057617,27.71849994659424,-1.5704378440133318
2020-09-29,20.863576889038086,20.817644119262695,26.270000457763672,27.711499977111817,-1.6314793908176501
2020-09-30,20.473148345947266,21.097904205322266,26.3700008392334,27.723999977111816,-1.8094879935175
2020-10-01,19.716691970825195,21.106658935546875,26.700000762939453,27.73050003051758,-2.0528013725212597
2020-10-02,20.009510040283203,21.20299530029297,27.6299991607666,27.432000064849852,-1.9775778594849827
2020-10-05,20.668363571166992,21.562074661254883,27.959999084472656,27.292500019073486,-1.8353811154384196
2020-10-06,20.578886032104492,21.34312629699707,29.479999542236328,27.19350004196167,-1.822335172117093
2020-10-07,20.81477165222168,21.78978157043457,28.059999465942383,27.15600004196167,-1.8319059779025195
2020-10-08,21.506160736083984,22.105066299438477,26.360000610351562,26.988500118255615,-1.6709889783933403
2020-10-09,21.685104370117188,22.210163116455078,25.0,26.895000076293947,-1.633808131439167
2020-10-12,21.39227867126465,22.490419387817383,25.06999969482422,26.85600004196167,-1.7806369321011966
2020-10-13,21.00185203552246,21.851085662841797,26.06999969482422,26.880000019073485,-1.783799398021003
2020-10-14,20.97745132446289,20.686281204223633,26.399999618530273,26.897999954223632,-1.5701258976987216
2020-10-15,20.63582420349121,21.15045166015625,26.969999313354492,26.923499965667723,-1.7675124718632365
2020-10-16,20.554489135742188,21.22927474975586,27.40999984741211,27.002499961853026,-1.8084817372689572
2020-10-19,20.367408752441406,20.773860931396484,29.18000030517578,27.07249994277954,-1.7816548823095775
2020-10-20,20.595157623291016,21.141693115234375,29.350000381469727,27.196999931335448,-1.7788380554303294
2020-10-21,20.196590423583984,21.06287384033203,28.649999618530273,27.20049991607666,-1.8911735480080163
2020-10-22,20.70090103149414,21.781023025512695,28.110000610351562,27.180499935150145,-1.8666164783214176
2020-10-23,20.83104133605957,21.807294845581055,27.549999237060547,27.238999938964845,-1.8300385118256
2020-10-26,20.196590423583984,21.49201202392578,32.459999084472656,27.552499866485597,-1.9727670637234027
2020-10-27,19.676015853881836,20.887714385986328,33.349998474121094,27.906499767303465,-2.0241666161332486
2020-10-28,18.789417266845703,20.55491065979004,40.279998779296875,28.60199966430664,-2.244112040650108
2020-10-29,20.03391456604004,20.616214752197266,37.59000015258789,29.146499633789062,-1.8582152721706409
2020-10-30,20.782238006591797,20.75634765625,38.02000045776367,29.665999698638917,-1.6458084633722947
2020-11-02,21.69324493408203,21.089143753051758,37.130001068115234,30.124499797821045,-1.4180643818701715
2020-11-03,21.85591697692871,21.623380661010742,35.54999923706055,30.427999782562257,-1.4676753477704727
2020-11-04,21.880319595336914,20.738828659057617,29.56999969482422,30.50349979400635,-1.2916970612360272
2020-11-05,21.831514358520508,21.553314208984375,27.579999923706055,30.56449975967407,-1.4621487512514222
2020-11-06,21.69324493408203,21.290576934814453,24.860000610351562,30.55749979019165,-1.4563635640685884
2020-11-09,24.58892059326172,24.312070846557617,25.75,30.59149980545044,-1.1058314876612332
2020-11-10,25.833419799804688,24.224489212036133,24.799999237060547,30.527999782562254,-0.6916259556223846
2020-11-11,25.5324649810791,23.944236755371094,23.450000762939453,30.380499839782715,-0.7344801427675524
2020-11-12,25.18141746520996,23.374971389770508,25.350000381469727,30.299499893188475,-0.7383853477654267
2020-11-13,25.658245086669922,23.64647102355957,23.100000381469727,30.083999919891358,-0.6376846631643651
2020-11-16,27.294260025024414,24.154430389404297,22.450000762939453,29.74749994277954,-0.21164229412744004
2020-11-17,27.746423721313477,24.128158569335938,22.709999084472656,29.415499877929687,-0.06220415352914775
2020-11-18,27.12161636352539,23.628950119018555,23.84000015258789,29.174999904632568,-0.16688167584720368
2020-11-19,27.277809143066406,23.628950119018555,23.110000610351562,28.924999904632568,-0.11698613543567803
2020-11-20,27.67243003845215,23.48006820678711,23.700000762939453,28.732499980926512,0.03738232458192391
2020-11-23,28.94671058654785,23.988025665283203,22.65999984741211,28.242500019073486,0.34786956810660297
2020-11-24,30.50873565673828,25.380542755126953,21.639999389648438,27.657000064849854,0.5820919928727709
2020-11-25,29.87569808959961,25.42432975769043,21.25,26.70550012588501,0.371543753881933
2020-11-27,29.81815528869629,25.389299392700195,20.84000015258789,25.86800012588501,0.35982223918668127
2020-11-30,27.820411682128906,24.662389755249023,20.56999969482422,24.995500087738037,-0.1401440235027979
2020-12-01,28.823396682739258,25.126562118530273,20.770000457763672,24.17750005722046,0.09200328990383781
2020-12-02,29.916805267333984,25.450603485107422,21.170000076293945,23.458500099182128,0.37967986388319946
2020-12-03,30.179885864257812,25.47704315185547,21.280000686645508,23.044000148773193,0.45869348667220045
2020-12-04,31.42950439453125,25.811918258666992,20.790000915527344,22.704500198364258,0.7942112285452303
2020-12-07,30.763591766357422,25.635665893554688,21.299999237060547,22.526500129699706,0.6149979426408254
2020-12-08,30.738920211791992,25.49466896057129,20.68000030517578,22.273000144958495,0.6339248837116306
2020-12-09,30.895130157470703,25.38010025024414,22.270000457763672,22.146500205993654,0.7056092499311927
2020-12-10,31.58570098876953,25.653295516967773,22.520000457763672,22.100000190734864,0.8742674738529506
2020-12-11,31.08421516418457,25.177413940429688,23.309999465942383,21.998000144958496,0.804549604873474
2020-12-14,29.94147491455078,24.868974685668945,24.719999313354492,22.079000091552736,0.4981476241816379
2020-12-15,30.895130157470703,25.23910140991211,22.889999389648438,22.101000022888183,0.7324178433733782
2020-12-16,31.10065460205078,25.30960464477539,22.5,22.09050006866455,0.7846672854062854
2020-12-17,31.3226261138916,25.406543731689453,21.93000030517578,21.995000076293945,0.8371443782040795
2020-12-18,30.664934158325195,25.26554298400879,21.56999969482422,21.91800003051758,0.653854662362677
2020-12-21,29.218008041381836,26.208486557006836,25.15999984741211,21.99099998474121,0.012351267645551327
2020-12-22,28.7247371673584,25.74142074584961,24.229999542236328,22.069499969482422,-0.056418519887228125
2020-12-23,29.546852111816406,26.48166847229004,23.309999465942383,22.15299997329712,0.06545897915772679
2020-12-24,29.456422805786133,26.40235710144043,21.530000686645508,22.167000007629394,0.0516512211895186
2020-12-28,29.513973236083984,26.55216407775879,21.700000762939453,22.210000038146973,0.041552302040061176
2020-12-29,29.71128273010254,26.44641876220703,23.079999923706055,22.335500049591065,0.12468823270006861
2020-12-30,29.620847702026367,26.41998291015625,22.770000457763672,22.435500049591063,0.10082524296700979
2020-12-31,28.889162063598633,26.710800170898438,22.75,22.514500045776366,-0.18820467974893948
2021-01-04,29.620847702026367,26.464046478271484,26.969999313354492,22.798999977111816,0.09244728552827035
2021-01-05,31.659696578979492,26.666732788085938,25.34000015258789,23.026499938964843,0.7052169433879726
2021-01-06,33.12306594848633,28.332305908203125,25.06999969482422,23.214999961853028,0.856006877857965
2021-01-07,33.16415786743164,28.957998275756836,22.3700008392334,23.299499988555908,0.750168590116008
2021-01-08,33.08196258544922,28.667184829711914,21.559999465942383,23.263999938964844,0.7792047937837243
2021-01-11,33.098392486572266,29.143056869506836,24.079999923706055,23.34199991226196,0.6939741159422396
2021-01-12,33.86297607421875,29.662996292114258,23.329999923706055,23.342999935150146,0.8393612865040194
2021-01-13,33.427242279052734,29.486743927001953,22.209999084472656,23.217499923706054,0.7336782706797566
2021-01-14,34.24114990234375,29.953807830810547,23.25,23.235499954223634,0.9048753315534712
2021-01-15,33.04084396362305,29.090177536010742,24.34000015258789,23.32749996185303,0.6856444589907722
2021-01-19,33.41901779174805,28.878679275512695,23.239999771118164,23.392999935150147,0.8466643901660666
2021-01-20,33.509456634521484,28.499744415283203,21.579999923706055,23.39349994659424,0.9476031233191434
2021-01-21,32.67912673950195,27.99742317199707,21.31999969482422,23.201499938964844,0.7778635922558937
2021-01-22,32.292724609375,27.803550720214844,21.90999984741211,23.085499954223632,0.6912896676290068
2021-01-25,31.42128562927246,27.459861755371094,23.190000534057617,23.079500007629395,0.4782566037448458
2021-01-26,31.56103515625,27.265987396240234,23.020000457763672,23.153999996185302,0.5597613700166126
2021-01-27,31.223970413208008,26.287796020507812,37.209999084472656,23.929499912261964,0.6380734458470086
2021-01-28,31.43771743774414,26.7196102142334,30.209999084472656,24.285999870300294,0.6242522855701027
2021-01-29,30.32786750793457,26.129169464111328,33.09000015258789,24.801999855041505,0.38197497855949697
2021-02-01,30.105894088745117,26.40235710144043,30.239999771118164,25.176499843597412,0.2591238120495577
2021-02-02,29.73594093322754,27.345300674438477,25.559999465942383,25.105999851226805,-0.03834224575066177
2021-02-03,30.32786750793457,27.829988479614258,22.90999984741211,24.984499835968016,0.058592421667660224
2021-02-04,30.089458465576172,28.6407470703125,21.770000457763672,24.81949987411499,-0.17171928948304102
2021-02-05,30.812923431396484,28.52617645263672,20.8700008392334,24.74449987411499,0.08117417300662723
2021-02-08,31.67613410949707,29.160682678222656,21.239999771118164,24.72849988937378,0.23628463470349548
2021-02-09,31.42950439453125,29.037307739257812,21.6299991607666,24.605999851226805,0.1809568565642877
2021-02-10,31.519935607910156,29.06374168395996,21.989999771118164,24.538999843597413,0.20481899034898257
2021-02-11,30.681377410888672,28.975616455078125,21.25,24.49099988937378,-0.04630156879032884
2021-02-12,31.659696578979492,29.407438278198242,19.969999313354492,24.326999855041503,0.18411720202722867
2021-02-16,33.00796890258789,30.200563430786133,21.459999084472656,24.18299980163574,0.46402109070182157
2021-02-17,33.345035552978516,30.323942184448242,21.5,24.095999813079835,0.5482380818545106
2021-02-18,32.394264221191406,30.130056381225586,22.489999771118164,24.14149980545044,0.28137983238744324
2021-02-19,32.783851623535156,30.43850326538086,22.049999237060547,24.177999782562257,0.3471868572038899
2021-02-22,33.5050163269043,30.976064682006836,23.450000762939453,24.254999828338622,0.4753534025324699
2021-02-23,34.0438117980957,31.302127838134766,23.110000610351562,24.25099983215332,0.5854752705446892
2021-02-24,35.12969970703125,32.06001281738281,21.34000015258789,24.16699981689453,0.7882612012901993
2021-02-25,35.00536346435547,31.66343879699707,28.889999389648438,23.75099983215332,0.8239441616156111
2021-02-26,34.01066207885742,30.58831024169922,27.950000762939453,23.63799991607666,0.710606233852908
2021-03-01,33.994083404541016,31.540061950683594,23.350000381469727,23.15099992752075,0.5243503831480342
2021-03-02,34.42511749267578,31.310943603515625,24.100000381469727,22.84399995803833,0.7056066096941253
2021-03-03,34.864444732666016,32.09526062011719,26.670000076293945,22.89949998855591,0.6968241267169091
2021-03-04,35.17115020751953,32.32552719116211,28.56999969482422,23.182499980926515,0.7510193400072275
2021-03-05,36.34822082519531,32.70634460449219,24.65999984741211,23.326999950408936,1.0546265956552685
2021-03-08,35.93376159667969,32.88347625732422,25.469999313354492,23.55699987411499,0.8885495908469622
2021-03-09,35.80941390991211,32.166107177734375,24.030000686645508,23.69649991989136,0.9852227609998554
2021-03-10,36.78755187988281,33.09601974487305,22.559999465942383,23.742999935150145,1.1208799456750373
2021-03-11,36.414527893066406,32.980892181396484,21.90999984741211,23.738999938964845,1.0236076122360869
2021-03-12,36.76267623901367,33.600830078125,20.690000534057617,23.710999965667725,1.0169521396537704
2021-03-15,36.18243408203125,33.43256378173828,20.030000686645508,23.714000034332276,0.8635877338246635
2021-03-16,35.47784423828125,33.335140228271484,19.790000915527344,23.63050012588501,0.6570310790696237
2021-03-17,35.82600021362305,33.60968780517578,19.229999542236328,23.517000102996825,0.7160482906267669
2021-03-18,34.52458572387695,34.4864501953125,21.579999923706055,23.47150011062622,0.13361161426474036
2021-03-19,34.781551361083984,34.123348236083984,20.950000762939453,23.416500186920167,0.2847367090002963
2021-03-22,34.30907440185547,33.352848052978516,18.8799991607666,23.188000106811522,0.28030252376877635
2021-03-23,32.60149383544922,32.67977523803711,20.299999237060547,23.04750003814697,-0.13720778703207576
2021-03-24,33.44698715209961,32.67977523803711,21.200000762939453,23.04050006866455,0.13288373750940574
