Date,KLAC,UPS,VIX,AvgVIX,zscore
2023-01-30,375.9510803222656,149.8379669189453,19.940000534057617,20.316499996185303,-0.27662783282454145
2023-01-31,380.6058654785156,156.8315887451172,19.399999618530273,20.202999973297118,0.0028385865689055183
2023-02-01,397.3727111816406,156.6199493408203,17.8700008392334,19.951500034332277,0.2458455388871241
2023-02-02,401.7269287109375,161.96250915527344,18.729999542236328,19.7875,0.47120871476093024
2023-02-03,395.9181213378906,162.27578735351562,18.329999923706055,19.58100004196167,0.39423330993295264
2023-02-06,393.3192443847656,159.82041931152344,19.43000030517578,19.49600009918213,0.2817694484533614
2023-02-07,404.21917724609375,159.42245483398438,18.65999984741211,19.33050012588501,0.43191811246778045
2023-02-08,392.3009948730469,157.78839111328125,19.6299991607666,19.28300008773804,0.20553998490330128
2023-02-09,391.52520751953125,156.4252166748047,20.709999084472656,19.264000034332277,0.15302317576044355
2023-02-10,384.9485778808594,156.82313537597656,20.530000686645508,19.34900007247925,0.06717254145633669
2023-02-13,391.77813720703125,158.67735290527344,20.34000015258789,19.448500061035155,0.224486950348167
2023-02-14,391.41815185546875,158.13551330566406,18.90999984741211,19.426000022888182,0.20284460647166722
2023-02-15,393.4903564453125,158.1947784423828,18.229999542236328,19.320499992370607,0.2354455699127554
2023-02-16,382.1758728027344,157.1025390625,20.170000076293945,19.30299997329712,0.03433401555872123
2023-02-17,377.3990478515625,156.48756408691406,20.020000457763672,19.311499977111815,-0.05519741754138726
2023-02-21,368.07879638671875,152.430419921875,22.8700008392334,19.46450004577637,-0.3157779797882357
2023-02-22,367.50482177734375,150.85025024414062,22.290000915527344,19.619000053405763,-0.3718164251811071
2023-02-23,377.8367919921875,153.69451904296875,21.139999389648438,19.72200002670288,-0.13264936463734392
2023-02-24,369.5478515625,153.8739013671875,21.670000076293945,19.869000053405763,-0.2505362435398439
2023-02-27,368.8084716796875,155.6505126953125,20.950000762939453,19.99100008010864,-0.2081257102960144
