Date,AMAT,LRCX,VIX,AvgVIX,zscore
2020-01-30,56.859195709228516,28.930837631225586,15.489999771118164,13.696000051498412,0.3432241651261819
2020-01-31,54.72639083862305,27.745498657226562,18.84000015258789,14.014500045776368,0.4514847110479306
2020-02-03,56.359039306640625,28.69729995727539,17.969999313354492,14.211999988555908,0.3538692170821055
2020-02-04,59.4638786315918,30.275264739990234,16.049999237060547,14.32199993133545,0.24524202171872672
2020-02-05,60.20941162109375,30.295724868774414,15.149999618530273,14.389999914169312,0.33809084731022193
2020-02-06,59.63373565673828,30.100351333618164,14.960000038146973,14.465499925613404,0.32597994061665336
2020-02-07,58.237037658691406,29.34486198425293,15.470000267028809,14.611999940872192,0.3899919704168497
2020-02-10,59.378936767578125,29.75703239440918,15.039999961853027,14.735999917984008,0.4058420746616899
2020-02-11,60.82283401489258,30.30038833618164,15.180000305175781,14.878999948501587,0.418525017171775
2020-02-12,61.69105529785156,31.13309669494629,13.739999771118164,14.946499919891357,0.2582624448473865
2020-02-13,63.5785026550293,31.780654907226562,14.149999618530273,15.032999897003174,0.2956492869443043
2020-02-14,63.087772369384766,31.568517684936523,13.680000305175781,15.100999927520752,0.3004533211306066
2020-02-18,61.6866569519043,30.269676208496094,14.829999923706055,15.237499904632568,0.544162059742407
2020-02-19,63.816715240478516,31.06144905090332,14.380000114440918,15.313999891281128,0.5661217462637342
2020-02-20,62.86055374145508,30.56275177001953,15.5600004196167,15.446499919891357,0.6038048245323813
2020-02-21,60.84409713745117,29.475116729736328,17.079999923706055,15.651499938964843,0.6951961901108268
2020-02-24,57.82414245605469,27.954835891723633,25.030000686645508,16.174999952316284,0.796028055314259
2020-02-25,55.72247314453125,27.188188552856445,27.850000381469727,16.655999994277956,0.7695256722950524
2020-02-26,56.62184524536133,27.5957088470459,27.559999465942383,17.219999933242796,0.7545059118198145
2020-02-27,53.961631774902344,26.581567764282227,39.15999984741211,18.35849995613098,0.7354759797812835
2020-02-28,55.02192306518555,27.300765991210938,40.11000061035156,19.589499998092652,0.638546077698784
2020-03-02,56.95317840576172,27.9427490234375,33.41999816894531,20.318499898910524,0.6836375614334886
2020-03-03,54.946189880371094,27.117481231689453,36.81999969482422,21.26099991798401,0.6892394727532798
2020-03-04,57.29399490356445,28.492612838745117,31.989999771118164,22.05799994468689,0.546738677409545
2020-03-05,55.97808837890625,27.831098556518555,39.619998931884766,23.281499910354615,0.5903667562881809
2020-03-06,54.70950698852539,27.391952514648438,41.939998626708984,24.630499839782715,0.5665367104054858
2020-03-09,49.294403076171875,24.897546768188477,54.459999084472656,26.57999978065491,0.670485878914391
2020-03-10,53.175872802734375,26.755552291870117,47.29999923706055,28.192999744415282,0.5727333522610103
2020-03-11,49.69202423095703,25.737693786621094,53.900001525878906,30.12899980545044,0.4448612315748935
2020-03-12,42.70541000366211,22.129594802856445,75.47000122070312,33.21549987792969,0.7083133641575744
2020-03-13,48.17731857299805,24.35604476928711,57.83000183105469,35.39949998855591,0.7008650489535984
2020-03-16,38.36955261230469,19.867795944213867,82.69000244140625,38.850000095367434,0.8793194772277888
2020-03-17,42.46875,21.334104537963867,75.91000366210938,41.9040002822876,0.9406325028414866
2020-03-18,37.09151077270508,18.062814712524414,76.44999694824219,45.007500123977664,1.307416344081885
2020-03-19,38.04766845703125,18.143754959106445,72.0,47.829500102996825,1.408346726655307
2020-03-20,35.96495056152344,17.481319427490234,66.04000091552734,50.27750015258789,1.3497991040357158
2020-03-23,38.028743743896484,17.942790985107422,61.59000015258789,52.10550012588501,1.4724984103528034
2020-03-24,42.733829498291016,21.587507247924805,61.66999816894531,53.796500015258786,0.8919790080002054
2020-03-25,42.345672607421875,21.859882354736328,63.95000076293945,55.61600008010864,0.7497278531739703
2020-03-26,46.57740020751953,24.36737823486328,61.0,56.708000087738036,0.48328163805501373
2020-03-27,42.648624420166016,22.57777976989746,65.54000091552734,57.97950010299682,0.5520140723199519
2020-03-30,44.77867889404297,23.895647048950195,57.08000183105469,59.16250028610229,0.3994123611881874
2020-03-31,43.3775749206543,22.463594436645508,53.540000915527344,59.99850034713745,0.68732278141012
2020-04-01,40.99189758300781,20.903308868408203,57.060001373291016,61.252000427246095,0.8861971417381811
2020-04-02,40.93510437011719,20.644973754882812,50.90999984741211,61.81650047302246,0.9643238911562295
2020-04-03,40.026268005371094,20.418468475341797,46.79999923706055,62.059500503540036,0.918017059974024
2020-04-06,43.689979553222656,23.469772338867188,45.2400016784668,61.598500633239745,0.3952193588379499
2020-04-07,45.024818420410156,23.98175048828125,46.70000076293945,61.568500709533694,0.4037383859759846
2020-04-08,48.71692657470703,24.96734619140625,43.349998474121094,61.041000556945804,0.5701485618005464
2020-04-09,46.94660949707031,24.1745662689209,41.66999816894531,59.35100040435791,0.5966010525752716
2020-04-13,47.221160888671875,24.221364974975586,41.16999816894531,58.51800022125244,0.6177657296076222
2020-04-14,49.673099517822266,25.506471633911133,37.7599983215332,56.27150001525879,0.5190527373501249
2020-04-15,47.685028076171875,24.598567962646484,40.84000015258789,54.51799983978272,0.5546018611864646
2020-04-16,49.445884704589844,25.33799171447754,40.11000061035156,52.70100002288818,0.5445888746346067
2020-04-17,50.36418533325195,26.11579132080078,38.150001525878906,51.00850009918213,0.4092382248350919
2020-04-20,47.93117904663086,24.965471267700195,43.83000183105469,49.898000144958495,0.46575855018554807
2020-04-21,45.7537841796875,22.80335807800293,45.40999984741211,49.089000129699706,0.8921586129181303
2020-04-22,49.3322868347168,25.438148498535156,41.97999954223633,48.104500198364256,0.4961744130470294
2020-04-23,48.18678283691406,24.706207275390625,41.380001068115234,46.976000213623045,0.5859441588644178
2020-04-24,48.98201370239258,24.959856033325195,35.93000030517578,45.722500228881835,0.6080617058153884
2020-04-27,48.30986022949219,24.748321533203125,33.290000915527344,44.11000022888184,0.5884192456472402
2020-04-28,47.73236846923828,24.508712768554688,33.56999969482422,42.93450012207031,0.5907431455353344
2020-04-29,51.443416595458984,26.206584930419922,31.229999542236328,41.81900005340576,0.5233475181225946
2020-04-30,47.03181838989258,23.893770217895508,34.150001525878906,40.673500061035156,0.7011584913771965
2020-05-01,44.390525817871094,21.997468948364258,37.189998626708984,39.9875,0.9773626317987631
2020-05-04,45.04375457763672,21.95067024230957,35.970001220703125,39.44600009918213,1.0801921871907638
2020-05-05,46.24605178833008,22.726604461669922,33.61000061035156,38.86450004577637,0.9834155284171034
2020-05-06,47.80809783935547,22.890399932861328,34.119998931884766,38.235499954223634,1.137828752919056
2020-05-07,48.51811599731445,23.17774200439453,31.440000534057617,37.64000005722046,1.1373783329452736
2020-05-08,50.94166946411133,24.84099006652832,27.979999542236328,36.95550012588501,0.9094024765153312
2020-05-11,51.131004333496094,24.544281005859375,27.56999969482422,36.275500202178954,1.0331559696511514
2020-05-12,49.540565490722656,23.959291458129883,33.040000915527344,36.03950033187866,1.0147025575039037
2020-05-13,48.74532699584961,23.23015785217285,35.279998779296875,35.76150026321411,1.1503523523347023
2020-05-14,51.52861404418945,25.17793846130371,32.61000061035156,35.38650026321411,0.876044110688077
2020-05-15,49.26601791381836,23.571788787841797,31.889999389648438,35.07350015640259,1.1065857489824547
2020-05-18,51.46235656738281,24.098752975463867,29.299999237060547,34.34700002670288,1.225268447942102
2020-05-19,52.51317596435547,24.490924835205078,30.530000686645508,33.60300006866455,1.2355817243150444
2020-05-20,54.06243896484375,25.38105010986328,27.989999771118164,32.90350008010864,1.1472865128606884
2020-05-21,52.29457473754883,24.401079177856445,29.530000686645508,32.31100006103516,1.2361777743858364
2020-05-22,51.69577407836914,24.442258834838867,28.15999984741211,31.92250003814697,1.1424867542291441
2020-05-26,52.40863800048828,24.93084144592285,28.010000228881836,31.658500003814698,1.0756439952563905
2020-05-27,53.60622024536133,25.84342384338379,27.6200008392334,31.361000061035156,0.932896618762653
2020-05-28,51.9619026184082,24.973894119262695,28.59000015258789,31.229000091552734,1.0016544351948364
2020-05-29,53.39712142944336,25.615047454833984,27.510000228881836,30.89700002670288,0.9807278510616135
2020-06-01,52.9313850402832,25.362327575683594,28.229999542236328,30.449000072479247,1.002337760909806
2020-06-02,53.026432037353516,25.408187866210938,26.84000015258789,29.992500019073486,0.9998237403755539
2020-06-03,54.94636917114258,26.852413177490234,25.65999984741211,29.594999980926513,0.7772144021104491
2020-06-04,55.250511169433594,27.315725326538086,25.809999465942383,29.179500007629393,0.6641324088370428
2020-06-05,57.208473205566406,28.539989471435547,24.520000457763672,28.8335000038147,0.5195892182034978
2020-06-08,56.93284606933594,27.853910446166992,25.809999465942383,28.725,0.710397328180571
2020-06-09,56.82828903198242,28.29756736755371,27.56999969482422,28.725,0.5492159953661716
2020-06-10,56.89481735229492,28.20116424560547,27.56999969482422,28.451499938964844,0.5900943087889742
2020-06-11,52.665252685546875,26.434965133666992,40.790000915527344,28.727000045776368,0.6108634437122398
2020-06-12,53.748783111572266,26.630584716796875,36.09000015258789,28.901000022888184,0.6907654969275953
2020-06-15,54.22401428222656,27.250200271606445,34.400001525878906,29.026500129699706,0.5486866223010377
2020-06-16,55.64021301269531,28.705799102783203,33.66999816894531,29.245000076293945,0.25498079936838725
2020-06-17,57.02787780761719,29.485742568969727,33.470001220703125,29.392000102996825,0.1816475129111567
2020-06-18,57.38906478881836,29.581588745117188,32.939998626708984,29.639500045776366,0.19811649443866014
2020-06-19,57.93083190917969,29.62387466430664,35.119998931884766,29.91899995803833,0.2564908874408528
2020-06-22,58.23497772216797,29.346660614013672,31.770000457763672,30.09949998855591,0.389119873090539
2020-06-23,57.82628631591797,29.692476272583008,31.3700008392334,30.267500019073488,0.2197564001402958
2020-06-24,56.9993782043457,28.73398208618164,33.84000015258789,30.57849998474121,0.4272767142075422
2020-06-25,57.008872985839844,29.374855041503906,32.220001220703125,30.760000038146973,0.21590065394808008
2020-06-26,55.488136291503906,28.42764663696289,34.72999954223633,31.121000003814697,0.3269487772855971
2020-06-29,56.13444519042969,28.985822677612305,31.780000686645508,31.298500061035156,0.22811973241672165
2020-06-30,57.455596923828125,30.395366668701172,30.43000030517578,31.47800006866455,-0.06300751741915035
2020-07-01,56.72373580932617,29.833423614501953,28.6200008392334,31.626000118255615,0.025637719212769396
2020-07-02,57.978355407714844,30.417919158935547,27.68000030517578,31.719500160217287,-0.0006259002165425121
2020-07-06,60.316490173339844,31.476003646850586,27.940000534057617,31.890500164031984,-0.03922119445812269
2020-07-07,59.099910736083984,30.811649322509766,29.43000030517578,32.07150020599365,0.01862390670584088
2020-07-08,59.660675048828125,31.367013931274414,28.079999923706055,32.097000217437746,-0.09070499375918835
2020-07-09,60.34500503540039,31.551191329956055,29.260000228881836,32.18150024414062,-0.06035796013287936
2020-07-10,59.48958969116211,31.9477481842041,27.290000915527344,31.506500244140625,-0.3062605556423636
2020-07-13,58.463077545166016,31.68086814880371,32.189998626708984,31.31150016784668,-0.3548977449776004
2020-07-14,59.442073822021484,32.51906967163086,29.520000457763672,31.067500114440918,-0.502178327974984
2020-07-15,59.023860931396484,32.252197265625,27.760000228881836,30.772000217437743,-0.46952120368165573
2020-07-16,59.25196838378906,32.40818405151367,28.0,30.49850015640259,-0.4907927560879576
2020-07-17,59.21395492553711,32.53879928588867,25.68000030517578,30.13550024032593,-0.5392119263544531
2020-07-20,60.5731086730957,33.24169921875,24.459999084472656,29.602500247955323,-0.59079215650033
2020-07-21,60.6491584777832,33.548980712890625,24.84000015258789,29.256000232696532,-0.6825860021192539
2020-07-22,61.03884506225586,34.01319122314453,24.31999969482422,28.903500175476076,-0.784533372931659
2020-07-23,60.47806930541992,33.342247009277344,26.079999923706055,28.515500164031984,-0.6368560839698767
2020-07-24,57.61717987060547,32.48712921142578,25.84000015258789,28.19650011062622,-0.7354703415771374
2020-07-27,59.8887825012207,33.648590087890625,24.739999771118164,27.697000122070314,-0.8172582254198826
2020-07-28,59.21395492553711,32.788761138916016,25.440000534057617,27.380000114440918,-0.6221505775730208
2020-07-29,60.11690139770508,33.907005310058594,24.100000381469727,27.063500118255615,-0.8725145396697606
2020-07-30,61.22893524169922,35.571205139160156,24.760000228881836,26.870500087738037,-1.2760857274303832
2020-07-31,61.143402099609375,35.4415168762207,24.459999084472656,26.70950002670288,-1.2444856569080927
2020-08-03,61.78970718383789,35.84089660644531,24.280000686645508,26.526500034332276,-1.2906257646044725
2020-08-04,61.63762664794922,36.174495697021484,23.760000228881836,26.243000030517578,-1.4216406650317928
2020-08-05,61.65665054321289,36.034481048583984,22.989999771118164,25.988500022888182,-1.3726406017001862
2020-08-06,60.459068298339844,35.50259780883789,22.649999618530273,25.657999992370605,-1.3562111984431888
2020-08-07,60.42105484008789,34.99798583984375,22.209999084472656,25.403999900817873,-1.1938586576397725
2020-08-10,62.008323669433594,35.30997085571289,22.1299991607666,24.90099992752075,-1.0852445728702167
2020-08-11,61.2669563293457,34.675682067871094,24.030000686645508,24.626499938964844,-0.9738651134527816
2020-08-12,63.20590591430664,35.851234436035156,22.280000686645508,24.352499961853027,-1.1047864222302328
2020-08-13,61.84674835205078,35.428367614746094,22.1299991607666,24.058999919891356,-1.1461231541107217
2020-08-14,64.27042388916016,35.11075210571289,22.049999237060547,23.877499866485596,-0.7168217948981864
2020-08-17,63.6241340637207,35.621952056884766,21.350000381469727,23.72199993133545,-0.9728147524901232
2020-08-18,63.139373779296875,35.19815444946289,21.510000228881836,23.555499935150145,-0.896982827019759
2020-08-19,62.81514358520508,34.9744987487793,22.540000915527344,23.466499996185302,-0.866104807506711
2020-08-20,60.831607818603516,33.688053131103516,22.719999313354492,23.298499965667723,-0.7043473089906759
2020-08-21,59.38209915161133,33.212562561035156,22.540000915527344,23.133500003814696,-0.7402982816205086
2020-08-24,60.78392791748047,32.985164642333984,22.3700008392334,23.01500005722046,-0.4774974638200559
2020-08-25,61.079551696777344,33.124244689941406,22.030000686645508,22.844500064849854,-0.4841359757514901
2020-08-26,60.80299377441406,33.0584602355957,23.270000457763672,22.803000068664552,-0.4992692472064762
2020-08-27,59.15323257446289,32.085872650146484,24.469999313354492,22.788500022888183,-0.39704380544426715
2020-08-28,60.14499282836914,32.962615966796875,22.959999084472656,22.713500022888184,-0.5554069011581579
2020-08-31,58.743167877197266,31.605697631835938,26.40999984741211,22.819999980926514,-0.29252278333183873
2020-09-01,59.01971435546875,32.00223922729492,26.1200008392334,22.938000011444093,-0.3871379920505917
2020-09-02,62.06178665161133,34.082725524902344,26.56999969482422,23.117000007629393,-0.6708930272990333
2020-09-03,58.60966110229492,32.09339141845703,33.599998474121094,23.664499950408935,-0.4721847991005906
2020-09-04,58.13285827636719,31.3031063079834,30.75,24.091499996185302,-0.2736869182177073
2020-09-08,53.050048828125,28.446435928344727,31.459999084472656,24.557999992370604,-0.005126577014023533
2020-09-09,52.63998794555664,28.27635383605957,28.809999465942383,24.79699993133545,-0.0034955010675469566
2020-09-10,52.56370162963867,27.956857681274414,29.709999084472656,25.168499851226805,0.09231962407674947
2020-09-11,52.44926452636719,27.626081466674805,26.8700008392334,25.405499935150146,0.18677882679032184
2020-09-14,53.84154510498047,28.70015525817871,25.850000381469727,25.595499992370605,0.016468440471753713
2020-09-15,54.5472297668457,29.029985427856445,25.59000015258789,25.807499980926515,0.0013410921277355642
2020-09-16,53.85109329223633,28.8110408782959,26.040000915527344,26.03400001525879,-0.01904791036166261
2020-09-17,53.727115631103516,28.744321823120117,26.459999084472656,26.229999923706053,-0.013479314003425169
2020-09-18,53.54592514038086,28.868362426757812,25.829999923706055,26.385499954223633,-0.07885204455220365
2020-09-21,54.661659240722656,29.59663200378418,27.780000686645508,26.64749994277954,-0.17138215073811408
2020-09-22,55.20523452758789,29.947126388549805,26.860000610351562,26.87199993133545,-0.21503128541371924
2020-09-23,54.59490966796875,29.79019546508789,28.579999923706055,27.199499893188477,-0.24452834286274153
2020-09-24,55.1098747253418,30.74399185180664,28.510000228881836,27.461499881744384,-0.4921798862971394
2020-09-25,55.529457092285156,31.03529930114746,26.3799991607666,27.55699987411499,-0.5327616606517169
2020-09-28,56.6070556640625,31.631065368652344,26.190000534057617,27.71849994659424,-0.586423074853205
2020-09-29,56.88360595703125,31.85745620727539,26.270000457763672,27.711499977111817,-0.6245808620081713
2020-09-30,56.6928825378418,31.295236587524414,26.3700008392334,27.723999977111816,-0.46352289737638896
2020-10-01,57.83723449707031,31.991411209106445,26.700000762939453,27.73050003051758,-0.5415790630850985
2020-10-02,55.51039123535156,31.008460998535156,27.6299991607666,27.432000064849852,-0.5264046494757975
2020-10-05,57.78954315185547,32.28384780883789,27.959999084472656,27.292500019073486,-0.6449848216027737
2020-10-06,57.59882354736328,32.165931701660156,29.479999542236328,27.19350004196167,-0.6313485782567004
2020-10-07,58.28543472290039,32.61778259277344,28.059999465942383,27.15600004196167,-0.6895121384209879
2020-10-08,59.69679260253906,33.5290641784668,26.360000610351562,26.988500118255615,-0.8032576111725017
2020-10-09,60.35479736328125,34.21580123901367,25.0,26.895000076293947,-0.9431807686341378
2020-10-12,61.680335998535156,34.91387939453125,25.06999969482422,26.85600004196167,-0.9976536376942367
2020-10-13,61.68986129760742,35.29875564575195,26.06999969482422,26.880000019073485,-1.124084573003873
2020-10-14,61.01279830932617,35.303470611572266,26.399999618530273,26.897999954223632,-1.2161358756548735
2020-10-15,60.56459426879883,35.421390533447266,26.969999313354492,26.923499965667723,-1.3151630611874556
2020-10-16,60.07825469970703,34.42805862426758,27.40999984741211,27.002499961853026,-1.050567738554228
2020-10-19,59.17230987548828,34.29694366455078,29.18000030517578,27.07249994277954,-1.1281391339400142
2020-10-20,59.37255859375,34.29694366455078,29.350000381469727,27.196999931335448,-1.1013766664758928
2020-10-21,59.22952651977539,34.58465576171875,28.649999618530273,27.20049991607666,-1.215956730329581
2020-10-22,58.838531494140625,33.77244567871094,28.110000610351562,27.180499935150145,-0.9987161478367538
2020-10-23,58.123313903808594,33.3866081237793,27.549999237060547,27.238999938964845,-0.9662792949598233
2020-10-26,56.75010299682617,32.793243408203125,32.459999084472656,27.552499866485597,-0.9529221082953919
2020-10-27,56.10164260864258,32.43478775024414,33.349998474121094,27.906499767303465,-0.9206488700328717
2020-10-28,54.661659240722656,31.969707489013672,40.279998779296875,28.60199966430664,-0.9587810182095053
2020-10-29,56.74056625366211,33.32435989379883,37.59000015258789,29.146499633789062,-1.1304238871329997
2020-10-30,56.48308563232422,32.269710540771484,38.02000045776367,29.665999698638917,-0.814897001585035
2020-11-02,57.53207778930664,33.1064453125,37.130001068115234,30.124499797821045,-0.9523362299652313
2020-11-03,58.96249771118164,34.9534912109375,35.54999923706055,30.427999782562257,-1.3740256314972534
2020-11-04,61.85197830200195,35.878910064697266,29.56999969482422,30.50349979400635,-1.294916534691451
2020-11-05,66.70591735839844,37.70616149902344,27.579999923706055,30.56449975967407,-1.252497925065445
2020-11-06,67.259033203125,38.62215042114258,24.860000610351562,30.55749979019165,-1.4825060485279815
2020-11-09,67.99332427978516,39.26926803588867,25.75,30.59149980545044,-1.5990878951281164
2020-11-10,66.17188262939453,38.47592544555664,24.799999237060547,30.527999782562254,-1.57928130982741
2020-11-11,67.85980987548828,39.99753189086914,23.450000762939453,30.380499839782715,-1.8585733384419576
2020-11-12,66.56288146972656,39.474910736083984,25.350000381469727,30.299499893188475,-1.8584943739996893
2020-11-13,69.43329620361328,40.21543502807617,23.100000381469727,30.083999919891358,-1.7205843719108256
2020-11-16,71.02582550048828,41.43989181518555,22.450000762939453,29.74749994277954,-1.9140301558621557
2020-11-17,70.92095184326172,40.7455940246582,22.709999084472656,29.415499877929687,-1.69767447384987
2020-11-18,72.41299438476562,40.59465789794922,23.84000015258789,29.174999904632568,-1.4481873563182213
2020-11-19,73.88593292236328,41.28801727294922,23.110000610351562,28.924999904632568,-1.481395081886184
2020-11-20,73.37899780273438,40.90690994262695,23.700000762939453,28.732499980926512,-1.422691594857546
2020-11-23,76.99441528320312,42.331356048583984,22.65999984741211,28.242500019073486,-1.4121436920183668
2020-11-24,79.33769989013672,42.11437225341797,21.639999389648438,27.657000064849854,-1.0269763994063514
2020-11-25,77.60655212402344,42.146461486816406,21.25,26.70550012588501,-1.2689849850547645
2020-11-27,79.06033325195312,43.06714630126953,20.84000015258789,25.86800012588501,-1.3801807951115106
2020-11-30,78.88818359375,42.701133728027344,20.56999969482422,24.995500087738037,-1.2817430441352227
2020-12-01,80.60023498535156,44.115196228027344,20.770000457763672,24.17750005722046,-1.5221273299390632
2020-12-02,81.57581329345703,45.206642150878906,21.170000076293945,23.458500099182128,-1.7538925287475022
2020-12-03,82.35053253173828,45.664154052734375,21.280000686645508,23.044000148773193,-1.802159139758498
2020-12-04,84.9712142944336,47.165000915527344,20.790000915527344,22.704500198364258,-1.9499039931127429
2020-12-07,85.2581558227539,47.98570251464844,21.299999237060547,22.526500129699706,-2.1838684529680847
2020-12-08,85.84159851074219,48.3904914855957,20.68000030517578,22.273000144958495,-2.2402046914164866
2020-12-09,83.99563598632812,46.70420837402344,22.270000457763672,22.146500205993654,-1.9273928872865682
2020-12-10,84.0625991821289,46.356170654296875,22.520000457763672,22.100000190734864,-1.8029627777524042
2020-12-11,84.4547348022461,46.50276184082031,23.309999465942383,21.998000144958496,-1.799195090273895
2020-12-14,84.6460189819336,46.51884078979492,24.719999313354492,22.079000091552736,-1.7789657781849442
2020-12-15,84.61734008789062,46.8460807800293,22.889999389648438,22.101000022888183,-1.8913785432062877
2020-12-16,84.6938705444336,46.65503692626953,22.5,22.09050006866455,-1.8177611927266992
2020-12-17,83.68958282470703,45.98638153076172,21.93000030517578,21.995000076293945,-1.730117005852422
2020-12-18,82.34098052978516,45.487972259521484,21.56999969482422,21.91800003051758,-1.7449776867294275
2020-12-21,82.64704895019531,45.70170974731445,25.15999984741211,21.99099998474121,-1.7749920421682501
2020-12-22,81.91059112548828,45.10778045654297,24.229999542236328,22.069499969482422,-1.6763479373728682
2020-12-23,80.37068939208984,44.557350158691406,23.309999465942383,22.15299997329712,-1.6995142001242873
2020-12-24,81.61409759521484,45.42839050292969,21.530000686645508,22.167000007629394,-1.8223532436581014
2020-12-28,81.17411041259766,45.02739334106445,21.700000762939453,22.210000038146973,-1.7481028733088158
2020-12-29,80.60023498535156,44.75502014160156,23.079999923706055,22.335500049591065,-1.7344242535157404
2020-12-30,83.19223022460938,45.81709671020508,22.770000457763672,22.435500049591063,-1.7404166696041026
2020-12-31,82.5418472290039,44.665164947509766,22.75,22.514500045776366,-1.445120855523527
2021-01-04,83.08702850341797,45.20896530151367,26.969999313354492,22.798999977111816,-1.5526952885900054
2021-01-05,85.69813537597656,46.77231979370117,25.34000015258789,23.026499938964843,-1.7224601476340402
