Date,LRCX,MS,VIX,AvgVIX,zscore
2015-12-01,6.876106262207031,26.283960342407227,14.670000076293945,16.23600001335144,-0.8961155925382026
2015-12-02,6.794894695281982,26.000774383544922,15.90999984741211,16.304500007629393,-0.858078513824353
2015-12-03,6.603963375091553,25.672880172729492,18.110000610351562,16.43450002670288,-0.8681180024801888
2015-12-04,6.711092472076416,26.321212768554688,14.8100004196167,16.42250003814697,-0.9991806737632383
2015-12-07,6.755324840545654,25.84427261352539,15.84000015258789,16.498000049591063,-0.8340929837474094
2015-12-08,6.973014831542969,25.382230758666992,17.600000381469727,16.552000045776367,-0.5765794648977869
2015-12-09,6.792617321014404,24.868032455444336,19.610000610351562,16.768000078201293,-0.5258960390070119
2015-12-10,6.940924167633057,24.905298233032227,19.34000015258789,16.93200011253357,-0.4540920398732486
2015-12-11,6.842055320739746,23.90670394897461,24.389999389648438,17.23300004005432,-0.21530999241221346
2015-12-14,6.726703643798828,23.757654190063477,22.729999542236328,17.365500020980836,-0.23581411998175072
2015-12-15,6.932252407073975,24.47307014465332,20.950000762939453,17.5050000667572,-0.3316938426279711
2015-12-16,6.960005760192871,25.046890258789062,17.860000610351562,17.456000089645386,-0.4851235514488476
2015-12-17,6.82557487487793,24.130266189575195,18.940000534057617,17.56050009727478,-0.2903198450231026
2015-12-18,6.681605815887451,23.317981719970703,20.700000762939453,17.746000146865846,-0.13155487254553722
2015-12-21,6.8299126625061035,23.60860824584961,18.700000762939453,17.907500171661376,-0.13433453328668524
2015-12-22,6.954801559448242,24.011035919189453,16.600000381469727,17.956500196456908,-0.18309612968200034
2015-12-23,6.97475004196167,24.29421615600586,15.569999694824219,17.93850016593933,-0.25532416484932113
2015-12-24,6.972147464752197,24.204782485961914,15.739999771118164,17.966000175476076,-0.23044949124150632
2015-12-28,6.940924167633057,23.97376823425293,16.90999984741211,18.055500173568724,-0.17987072871565596
2015-12-29,7.003371238708496,24.2569522857666,16.079999923706055,18.0530002117157,-0.22838023591228387
2015-12-30,6.953067302703857,24.018482208251953,17.290000915527344,18.184000253677368,-0.1862560855480021
2015-12-31,6.888019561767578,23.705490112304688,18.209999084472656,18.299000215530395,-0.13042327249300248
2016-01-04,6.741447448730469,23.459562301635742,20.700000762939453,18.42850022315979,-0.13983369672923884
2016-01-05,6.777874946594238,23.310523986816406,19.34000015258789,18.65500020980835,-0.07562899056828126
2016-01-06,6.379786491394043,22.729246139526367,20.59000015258789,18.89250020980835,-0.12669827267027914
2016-01-07,6.219339370727539,21.59650993347168,24.989999771118164,19.262000179290773,0.11720355834845135
2016-01-08,6.1126627922058105,21.149381637573242,27.010000228881836,19.632000160217284,0.189288808828172
2016-01-11,6.153425693511963,21.20899772644043,24.299999237060547,19.880000114440918,0.19449009926274274
2016-01-12,6.195922374725342,21.20899772644043,22.469999313354492,19.78400011062622,0.21820868564920168
2016-01-13,5.991241931915283,20.039003372192383,25.219999313354492,19.908500099182127,0.4483906164837542
2016-01-14,6.240154266357422,20.232763290405273,23.950000762939453,20.05850009918213,0.5302770254095607
2016-01-15,5.894105434417725,19.353397369384766,27.020000457763672,20.516500091552736,0.596002882945945
2016-01-19,5.8507399559021,19.569515228271484,26.049999237060547,20.87200002670288,0.5081791988470198
2016-01-20,6.033740043640137,18.80938720703125,27.59000015258789,21.216499996185302,0.8340811213423541
2016-01-21,5.907981872558594,18.466585159301758,26.690000534057617,21.61599998474121,0.8648051192334388
2016-01-22,5.960020542144775,19.085121154785156,22.34000015258789,21.90299997329712,0.7117663831453855
2016-01-25,5.8975749015808105,18.61562728881836,24.149999618530273,22.33199996948242,0.8151220739423813
2016-01-26,5.961753845214844,18.99569320678711,22.5,22.669999980926512,0.7390593483680534
2016-01-27,5.8542094230651855,19.01818084716797,23.110000610351562,22.980000019073486,0.6724159469588554
2016-01-28,6.0233306884765625,18.868249893188477,22.420000076293945,23.297000026702882,0.8109435288663581
2016-01-29,6.226276874542236,19.40048599243164,20.200000762939453,23.442500019073485,0.7675352312835426
2016-02-01,6.298262596130371,19.27305793762207,19.979999542236328,23.53100004196167,0.8452244060630393
2016-02-02,6.1187334060668945,18.365999221801758,21.979999542236328,23.594999980926513,1.0120416640770387
2016-02-03,6.193319320678711,18.231063842773438,21.649999618530273,23.710499954223632,1.0933920653457758
2016-02-04,6.198524475097656,18.748315811157227,21.84000015258789,23.772999954223632,0.9440299557194096
2016-02-05,5.981701850891113,18.25355339050293,23.3799991607666,23.692499923706055,0.9686620237221858
2016-02-08,5.731054306030273,16.99416732788086,26.0,23.641999912261962,1.1995033214121584
2016-02-09,5.6876912117004395,17.189071655273438,26.540000915527344,23.753999996185303,1.117925750693683
2016-02-10,5.679016590118408,17.01666831970215,26.290000915527344,23.945000076293944,1.1638358348751376
2016-02-11,5.568871974945068,16.259532928466797,28.139999389648438,24.091000080108643,1.3252445372096038
2016-02-12,5.728453636169434,17.309019088745117,25.399999618530273,24.163500022888183,1.105366595026855
2016-02-16,5.861148834228516,17.78129005432129,24.110000610351562,24.018000030517577,1.0404016319368168
2016-02-17,6.005987167358398,18.16359519958496,22.309999465942383,23.83100004196167,1.0086979898787387
