Date,MS,ASML,VIX,AvgVIX,zscore
2020-04-30,32.7786750793457,273.6846923828125,34.150001525878906,40.673500061035156,-0.5805315553308829
2020-05-01,31.922426223754883,264.7937316894531,37.189998626708984,39.9875,-0.5586670613093205
2020-05-04,31.664716720581055,268.7030029296875,35.970001220703125,39.44600009918213,-0.7372558996039033
2020-05-05,31.57327651977539,273.6087951660156,33.61000061035156,38.86450004577637,-0.8995648889431098
2020-05-06,31.007980346679688,276.9771728515625,34.119998931884766,38.235499954223634,-1.1448980548869476
2020-05-07,32.263267517089844,284.2741394042969,31.440000534057617,37.64000005722046,-1.015621025965904
2020-05-08,33.319026947021484,288.8382568359375,27.979999542236328,36.95550012588501,-0.8626615825964038
2020-05-11,33.11119842529297,288.8287658691406,27.56999969482422,36.275500202178954,-0.9177687259783943
2020-05-12,31.939048767089844,281.4654541015625,33.040000915527344,36.03950033187866,-1.023028965234794
2020-05-13,30.750274658203125,279.18817138671875,35.279998779296875,35.76150026321411,-1.2757322823943988
2020-05-14,31.431941986083984,287.0827941894531,32.61000061035156,35.38650026321411,-1.3160964909301773
2020-05-15,30.999662399291992,277.5845642089844,31.889999389648438,35.07350015640259,-1.1641934853155689
2020-05-18,33.48529052734375,289.3031921386719,29.299999237060547,34.34700002670288,-0.8314356426235225
2020-05-19,32.695552825927734,290.5935974121094,30.530000686645508,33.60300006866455,-1.078138872077268
2020-05-20,34.13371658325195,308.992431640625,27.989999771118164,32.90350008010864,-1.2123085695365463
2020-05-21,33.50191116333008,302.6823425292969,29.530000686645508,32.31100006103516,-1.2032144853552773
2020-05-22,33.360595703125,303.0334777832031,28.15999984741211,31.92250003814697,-1.250740248388619
2020-05-26,36.32005310058594,303.5078125,28.010000228881836,31.658500003814698,-0.4755575252838825
2020-05-27,38.9553337097168,302.24591064453125,27.6200008392334,31.361000061035156,0.2620723387609818
2020-05-28,36.91029739379883,303.6123046875,28.59000015258789,31.229000091552734,-0.3212305099338806
2020-05-29,36.74404525756836,312.6646728515625,27.510000228881836,30.89700002670288,-0.6200696958868804
2020-06-01,37.15969467163086,310.0267639160156,28.229999542236328,30.449000072479247,-0.4351485400082777
2020-06-02,37.8912467956543,317.6175842285156,26.84000015258789,29.992500019073486,-0.453678800455015
2020-06-03,38.99689483642578,328.59619140625,25.65999984741211,29.594999980926513,-0.46779551478610537
2020-06-04,40.47662353515625,335.0579833984375,25.809999465942383,29.179500007629393,-0.25523387557391464
2020-06-05,41.17493438720703,338.9578552246094,24.520000457763672,28.8335000038147,-0.17883548521197265
2020-06-08,41.69034194946289,331.3953857421875,25.809999465942383,28.725,0.17113864604722442
2020-06-09,41.89817810058594,331.47125244140625,27.56999969482422,28.725,0.22438140829959446
2020-06-10,40.47662353515625,330.1334228515625,27.56999969482422,28.451499938964844,-0.11676055133713295
2020-06-11,37.05162048339844,315.8717041015625,40.790000915527344,28.727000045776368,-0.6282973300749051
2020-06-12,38.47316360473633,325.5313415527344,36.09000015258789,28.901000022888184,-0.5211586694314061
2020-06-15,39.404239654541016,332.11651611328125,34.400001525878906,29.026500129699706,-0.4582499223226512
2020-06-16,40.368560791015625,334.0522155761719,33.66999816894531,29.245000076293945,-0.25574510579530907
2020-06-17,39.70349884033203,343.88262939453125,33.470001220703125,29.392000102996825,-0.7093654329629046
2020-06-18,39.55387496948242,340.53302001953125,32.939998626708984,29.639500045776366,-0.65504395413671
2020-06-19,39.013526916503906,342.2315368652344,35.119998931884766,29.91899995803833,-0.8467752369848682
2020-06-22,39.38760757446289,345.66650390625,31.770000457763672,30.09949998855591,-0.8436924120249075
2020-06-23,39.81157684326172,347.8963623046875,31.3700008392334,30.267500019073488,-0.7934308669575733
2020-06-24,39.03014373779297,343.09503173828125,33.84000015258789,30.57849998474121,-0.8666283793939183
2020-06-25,40.559757232666016,347.8109130859375,32.220001220703125,30.760000038146973,-0.5916822682167702
2020-06-26,39.11328125,343.2658386230469,34.72999954223633,31.121000003814697,-0.8492800506548858
2020-06-29,39.27122497558594,346.1599426269531,31.780000686645508,31.298500061035156,-0.8885764607611228
2020-06-30,40.15242004394531,349.21527099609375,30.43000030517578,31.47800006866455,-0.7397025846195893
2020-07-01,39.57881164550781,348.7977600097656,28.6200008392334,31.626000118255615,-0.8807953665593802
2020-07-02,39.728450775146484,354.1399841308594,27.68000030517578,31.719500160217287,-0.9911429545307308
2020-07-06,40.584693908691406,365.75421142578125,27.940000534057617,31.890500164031984,-1.089584288949158
2020-07-07,39.479061126708984,362.4900207519531,29.43000030517578,32.07150020599365,-1.2923845698608565
2020-07-08,40.65952682495117,371.89349365234375,28.079999923706055,32.097000217437746,-1.242275725139178
2020-07-09,39.49567413330078,374.540771484375,29.260000228881836,32.18150024414062,-1.6268122816086976
2020-07-10,41.39939498901367,375.613037109375,27.290000915527344,31.506500244140625,-1.1497341280222653
2020-07-13,41.748538970947266,368.7527160644531,32.189998626708984,31.31150016784668,-0.8638030711045177
2020-07-14,41.981300354003906,376.5429382324219,29.520000457763672,31.067500114440918,-1.0208385520995475
2020-07-15,42.68791961669922,356.2369384765625,27.760000228881836,30.772000217437743,-0.261583493848121
2020-07-16,43.76032257080078,365.5264892578125,28.0,30.49850015640259,-0.2370636173596834
2020-07-17,43.569129943847656,363.97979736328125,25.68000030517578,30.13550024032593,-0.24451384793756714
2020-07-20,43.11189651489258,371.4664611816406,24.459999084472656,29.602500247955323,-0.5768564371491393
2020-07-21,43.5441780090332,364.1980895996094,24.84000015258789,29.256000232696532,-0.25730020593361574
2020-07-22,42.3969612121582,372.5291748046875,24.31999969482422,28.903500175476076,-0.7972268045979051
2020-07-23,42.031185150146484,364.5871276855469,26.079999923706055,28.515500164031984,-0.6713627211909976
2020-07-24,41.71529769897461,348.8832092285156,25.84000015258789,28.19650011062622,-0.31395083174319144
2020-07-27,42.66297912597656,362.2623291015625,24.739999771118164,27.697000122070314,-0.4376561379102352
2020-07-28,41.78179931640625,357.1193542480469,25.440000534057617,27.380000114440918,-0.5278235839257811
2020-07-29,42.056129455566406,345.9796142578125,24.100000381469727,27.063500118255615,-0.14149335574699712
2020-07-30,40.97626495361328,344.1862487792969,24.760000228881836,26.870500087738037,-0.3787859289000106
2020-07-31,40.91767501831055,335.6368408203125,24.459999084472656,26.70950002670288,-0.15399656543702586
2020-08-03,41.40317916870117,347.86785888671875,24.280000686645508,26.526500034332276,-0.36856141990148394
2020-08-04,41.23575973510742,351.3977355957031,23.760000228881836,26.243000030517578,-0.51242512598628
2020-08-05,41.66268539428711,349.67071533203125,22.989999771118164,25.988500022888182,-0.35011272289710044
2020-08-06,41.39480972290039,350.35394287109375,22.649999618530273,25.657999992370605,-0.44069737936591835
2020-08-07,42.148197174072266,347.35552978515625,22.209999084472656,25.403999900817873,-0.1556520083295784
2020-08-10,42.34074783325195,346.7292175292969,22.1299991607666,24.90099992752075,-0.08673741247244665
2020-08-11,43.34526824951172,342.83880615234375,24.030000686645508,24.626499938964844,0.2903020813184387
2020-08-12,43.8475341796875,355.6487121582031,22.280000686645508,24.352499961853027,0.06392554692541595
2020-08-13,43.68012237548828,355.60125732421875,22.1299991607666,24.058999919891356,0.02065457322730515
2020-08-14,43.78055953979492,352.12835693359375,22.049999237060547,23.877499866485596,0.1450693504196303
2020-08-17,42.92671203613281,359.1594543457031,21.350000381469727,23.72199993133545,-0.2801374158792035
2020-08-18,42.62535095214844,357.9354553222656,21.510000228881836,23.555499935150145,-0.32601480473309985
2020-08-19,43.00205612182617,355.7720031738281,22.540000915527344,23.466499996185302,-0.1648112009754169
2020-08-20,42.52490997314453,353.1435852050781,22.719999313354492,23.298499965667723,-0.21803417728038965
2020-08-21,42.77602767944336,353.09619140625,22.540000915527344,23.133500003814696,-0.14979348627041716
2020-08-24,43.839149475097656,358.6661682128906,22.3700008392334,23.01500005722046,-0.023156086859774612
2020-08-25,43.5712776184082,361.3608703613281,22.030000686645508,22.844500064849854,-0.17030022063542832
2020-08-26,43.286659240722656,366.1907653808594,23.270000457763672,22.803000068664552,-0.38194563020370803
2020-08-27,44.04006576538086,356.9866027832031,24.469999313354492,22.788500022888183,0.07760379708155266
2020-08-28,44.27444839477539,360.0703430175781,22.959999084472656,22.713500022888184,0.05334147157377693
2020-08-31,43.74707794189453,355.05084228515625,26.40999984741211,22.819999980926514,0.05397135131086553
2020-09-01,44.01494216918945,367.12060546875,26.1200008392334,22.938000011444093,-0.21404736776221087
2020-09-02,44.57581329345703,378.11810302734375,26.56999969482422,23.117000007629393,-0.37384611308338395
2020-09-03,44.157264709472656,356.92974853515625,33.599998474121094,23.664499950408935,0.1104290696982639
2020-09-04,44.12377166748047,348.6364440917969,30.75,24.091499996185302,0.33470391781473663
2020-09-08,41.997535705566406,329.592529296875,31.459999084472656,24.557999992370604,0.3036820042212806
2020-09-09,42.7425537109375,340.9980163574219,28.809999465942383,24.79699993133545,0.1814752961107172
2020-09-10,42.09798812866211,338.7491149902344,29.709999084472656,25.168499851226805,0.0729733376704745
2020-09-11,42.148197174072266,340.8651428222656,26.8700008392334,25.405499935150146,0.026850663691555744
2020-09-14,42.817893981933594,349.1297912597656,25.850000381469727,25.595499992370605,-0.027107702250266832
2020-09-15,42.181678771972656,351.32177734375,25.59000015258789,25.807499980926515,-0.2582577390803188
2020-09-16,42.817893981933594,343.85406494140625,26.040000915527344,26.03400001525879,0.1212400242347469
2020-09-17,42.06449890136719,347.9911804199219,26.459999084472656,26.229999923706053,-0.1958264611076377
2020-09-18,41.922183990478516,347.6117858886719,25.829999923706055,26.385499954223633,-0.22307681007046765
2020-09-21,40.48237609863281,344.0817565917969,27.780000686645508,26.64749994277954,-0.5074399142228028
2020-09-22,39.87128829956055,345.9986267089844,26.860000610351562,26.87199993133545,-0.7241590171197573
2020-09-23,38.85838317871094,339.28045654296875,28.579999923706055,27.199499893188477,-0.8051306830610943
2020-09-24,39.01743698120117,341.7476806640625,28.510000228881836,27.461499881744384,-0.8321279219835437
2020-09-25,39.37739562988281,342.05126953125,26.3799991607666,27.55699987411499,-0.7447568054591125
2020-09-28,40.49911117553711,352.09039306640625,26.190000534057617,27.71849994659424,-0.7281752138489228
2020-09-29,39.5448112487793,354.8801574707031,26.270000457763672,27.711499977111817,-1.0608849108253287
2020-09-30,40.4739990234375,350.39190673828125,26.3700008392334,27.723999977111816,-0.6871065170999883
2020-10-01,39.561553955078125,362.4806213378906,26.700000762939453,27.73050003051758,-1.2701408047591343
2020-10-02,40.155906677246094,351.0845642089844,27.6299991607666,27.432000064849852,-0.7913361092721637
2020-10-05,40.68326950073242,362.5754089355469,27.959999084472656,27.292500019073486,-0.9739352260976025
2020-10-06,39.9633674621582,351.18896484375,29.479999542236328,27.19350004196167,-0.845572064815023
2020-10-07,40.775360107421875,356.588134765625,28.059999465942383,27.15600004196167,-0.7810428380144399
2020-10-08,41.01811981201172,361.41790771484375,26.360000610351562,26.988500118255615,-0.8521697223291749
2020-10-09,40.87581253051758,369.1037902832031,25.0,26.895000076293947,-1.1062049203524067
2020-10-12,42.47468566894531,378.63995361328125,25.06999969482422,26.85600004196167,-0.9483463307864358
2020-10-13,42.223541259765625,384.4375915527344,26.06999969482422,26.880000019073485,-1.1782847917217232
2020-10-14,42.39934158325195,377.6816101074219,26.399999618530273,26.897999954223632,-0.9414734926481663
2020-10-15,42.96857452392578,366.8074035644531,26.969999313354492,26.923499965667723,-0.4840356093375845
2020-10-16,43.403865814208984,367.12060546875,27.40999984741211,27.002499961853026,-0.3768631039377816
2020-10-19,42.65046310424805,365.61181640625,29.18000030517578,27.07249994277954,-0.5351748837354765
2020-10-20,43.08576965332031,365.27972412109375,29.350000381469727,27.196999931335448,-0.4098533370563139
2020-10-21,42.17332458496094,363.4200134277344,28.649999618530273,27.20049991607666,-0.6006729692551944
2020-10-22,43.3369026184082,356.3034362792969,28.110000610351562,27.180499935150145,-0.09053772286437728
2020-10-23,43.42060852050781,359.2070007324219,27.549999237060547,27.238999938964845,-0.14988014335500693
2020-10-26,42.12309646606445,348.7029113769531,32.459999084472656,27.552499866485597,-0.20022677889116872
2020-10-27,40.67490768432617,347.6401672363281,33.349998474121094,27.906499767303465,-0.5562002889372525
2020-10-28,39.8210563659668,344.3095703125,40.279998779296875,28.60199966430664,-0.6900484171435411
2020-10-29,40.580047607421875,351.9005432128906,37.59000015258789,29.146499633789062,-0.7012720649551291
2020-10-30,40.60533142089844,342.7439880371094,38.02000045776367,29.665999698638917,-0.4370629800409697
2020-11-02,41.642608642578125,347.8839416503906,37.130001068115234,30.124499797821045,-0.305219844484399
2020-11-03,43.16056823730469,354.408935546875,35.54999923706055,30.427999782562257,-0.08424910009158317
2020-11-04,43.37138366699219,364.8299560546875,29.56999969482422,30.50349979400635,-0.3211070888846686
2020-11-05,44.0207405090332,379.2992858886719,27.579999923706055,30.56449975967407,-0.5549537937435041
2020-11-06,43.59908676147461,386.96734619140625,24.860000610351562,30.55749979019165,-0.8829171737340127
2020-11-09,47.24217224121094,387.0531921386719,25.75,30.59149980545044,0.08533591796869673
2020-11-10,47.014488220214844,380.35662841796875,24.799999237060547,30.527999782562254,0.21297172147206755
2020-11-11,47.51203536987305,398.21710205078125,23.450000762939453,30.380499839782715,-0.15667859631148215
2020-11-12,46.8458137512207,393.1400146484375,25.350000381469727,30.299499893188475,-0.19142507167852263
2020-11-13,47.73973083496094,399.6841125488281,23.100000381469727,30.083999919891358,-0.13726196174163421
2020-11-16,49.00468826293945,406.27581787109375,22.450000762939453,29.74749994277954,0.014422803488755891
2020-11-17,49.59500503540039,406.2471923828125,22.709999084472656,29.415499877929687,0.17251225555595193
2020-11-18,49.59500503540039,403.7038269042969,23.84000015258789,29.174999904632568,0.24402894607214837
2020-11-19,49.44321823120117,403.2752380371094,23.110000610351562,28.924999904632568,0.21563818889558747
2020-11-20,48.7516975402832,403.4942626953125,23.700000762939453,28.732499980926512,0.02523005431494586
2020-11-23,50.82624053955078,406.8853759765625,22.65999984741211,28.242500019073486,0.48261872235611525
2020-11-24,53.634456634521484,404.1419982910156,21.639999389648438,27.657000064849854,1.3079831739119516
2020-11-25,53.53327178955078,403.38958740234375,21.25,26.70550012588501,1.3021803740034668
2020-11-27,53.83685302734375,417.0015869140625,20.84000015258789,25.86800012588501,1.000312107491282
2020-11-30,52.14179992675781,416.96356201171875,20.56999969482422,24.995500087738037,0.5497498469485035
2020-12-01,53.36460494995117,427.9274597167969,20.770000457763672,24.17750005722046,0.5672621593596742
2020-12-02,53.9886589050293,429.6039123535156,21.170000076293945,23.458500099182128,0.6863956213931882
2020-12-03,54.02237319946289,431.41375732421875,21.280000686645508,23.044000148773193,0.6444876024542945
2020-12-04,54.81509017944336,442.3587341308594,20.790000915527344,22.704500198364258,0.5479389032443309
2020-12-07,54.1910514831543,447.4453430175781,21.299999237060547,22.526500129699706,0.23863952059098728
2020-12-08,53.89588928222656,446.34039306640625,20.68000030517578,22.273000144958495,0.19106623639631096
2020-12-09,54.283817291259766,431.4043273925781,22.270000457763672,22.146500205993654,0.7144121620012964
2020-12-10,54.34284591674805,436.0813293457031,22.520000457763672,22.100000190734864,0.598627558378745
2020-12-11,53.398338317871094,431.1565856933594,23.309999465942383,21.998000144958496,0.4854505732633883
2020-12-14,52.1839599609375,431.4995422363281,24.719999313354492,22.079000091552736,0.15224693894954797
2020-12-15,53.92961502075195,447.0357360839844,22.889999389648438,22.101000022888183,0.18049985793299364
2020-12-16,54.16575241088867,449.1599426269531,22.5,22.09050006866455,0.18368612360474604
2020-12-17,54.53679656982422,454.65618896484375,21.93000030517578,21.995000076293945,0.12799895329766933
2020-12-18,54.12358093261719,454.59906005859375,21.56999969482422,21.91800003051758,0.01950780869472404
2020-12-21,57.20165252685547,449.8553466796875,25.15999984741211,21.99099998474121,0.9730200827201285
2020-12-22,56.1981201171875,453.58935546875,24.229999542236328,22.069499969482422,0.6006417061608353
2020-12-23,57.522117614746094,452.10333251953125,23.309999465942383,22.15299997329712,0.9951941562268943
2020-12-24,57.42091369628906,460.1716003417969,21.530000686645508,22.167000007629394,0.7413583150132629
2020-12-28,57.38719177246094,457.4567565917969,21.700000762939453,22.210000038146973,0.8087118894783537
2020-12-29,57.1004638671875,461.04791259765625,23.079999923706055,22.335500049591065,0.6313364187460491
2020-12-30,57.2100830078125,466.6680603027344,22.770000457763672,22.435500049591063,0.5025109577061951
2020-12-31,57.791969299316406,464.58184814453125,22.75,22.514500045776366,0.7162112998511088
2021-01-04,57.62331008911133,476.279296875,26.969999313354492,22.798999977111816,0.34235396199414947
2021-01-05,58.6015510559082,481.3849792480469,25.34000015258789,23.026499938964843,0.4594310947196715
2021-01-06,62.135013580322266,466.96331787109375,25.06999969482422,23.214999961853028,1.8064115855448442
2021-01-07,63.19759750366211,477.6414794921875,22.3700008392334,23.299499988555908,1.7892690334362822
2021-01-08,63.45901870727539,484.60467529296875,21.559999465942383,23.263999938964844,1.6631247892144654
2021-01-11,64.14209747314453,483.8522033691406,24.079999923706055,23.34199991226196,1.8662836106634322
2021-01-12,63.92283630371094,489.5484313964844,23.329999923706055,23.342999935150146,1.6476916861446576
2021-01-13,63.72043991088867,489.67230224609375,22.209999084472656,23.217499923706054,1.5902818938452297
2021-01-14,64.48786163330078,518.8109741210938,23.25,23.235499954223634,0.975406446540987
2021-01-15,63.45058822631836,502.4747619628906,24.34000015258789,23.32749996185303,1.158391026118219
2021-01-19,63.23975372314453,523.430908203125,23.239999771118164,23.392999935150147,0.51295189016671
2021-01-20,63.11325454711914,523.316650390625,21.579999923706055,23.39349994659424,0.48246014169808477
2021-01-21,62.99518966674805,543.6632080078125,21.31999969482422,23.201499938964844,-0.12112039838221235
2021-01-22,62.51449966430664,542.4345092773438,21.90999984741211,23.085499954223632,-0.21464619562108583
2021-01-25,61.03871536254883,540.681884765625,23.190000534057617,23.079500007629395,-0.558573589965714
2021-01-26,60.05204391479492,522.9547119140625,23.020000457763672,23.153999996185302,-0.32299426613716514
2021-01-27,57.69919204711914,499.7408142089844,37.209999084472656,23.929499912261964,-0.2971405104188103
2021-01-28,58.758766174316406,521.2590942382812,30.209999084472656,24.285999870300294,-0.6198974180471056
2021-01-29,56.83460998535156,508.81866455078125,33.09000015258789,24.801999855041505,-0.7827598840449079
2021-02-01,57.360164642333984,528.0889282226562,30.239999771118164,25.176499843597412,-1.1845896296479361
2021-02-02,60.14043045043945,527.2411499023438,25.559999465942383,25.105999851226805,-0.4199744847536315
2021-02-03,59.84375762939453,517.1535034179688,22.90999984741211,24.984499835968016,-0.21536653440016276
2021-02-04,61.27627182006836,529.0891723632812,21.770000457763672,24.81949987411499,-0.16930427971587386
2021-02-05,62.0645751953125,526.5838623046875,20.8700008392334,24.74449987411499,0.11117859708344245
2021-02-08,62.920719146728516,537.2430419921875,21.239999771118164,24.72849988937378,0.03956574379395182
2021-02-09,62.92918395996094,538.671875,21.6299991607666,24.605999851226805,0.0016438751867702947
2021-02-10,63.005462646484375,539.9961547851562,21.989999771118164,24.538999843597413,-0.015269680038172802
2021-02-11,62.4884147644043,563.447998046875,21.25,24.49099988937378,-0.8124728903374772
2021-02-12,63.24281692504883,569.62060546875,19.969999313354492,24.326999855041503,-0.7850363515126644
2021-02-16,64.4634017944336,574.5261840820312,21.459999084472656,24.18299980163574,-0.597762188785208
2021-02-17,63.95481491088867,559.7044067382812,21.5,24.095999813079835,-0.3164981656436978
2021-02-18,63.429298400878906,554.8462524414062,22.489999771118164,24.14149980545044,-0.319911207212311
2021-02-19,64.4210433959961,566.2008666992188,22.049999237060547,24.177999782562257,-0.37494926496591313
2021-02-22,65.60774230957031,551.0551147460938,23.450000762939453,24.254999828338622,0.36711805391652746
2021-02-23,65.69252014160156,548.740478515625,23.110000610351562,24.25099983215332,0.454791407166396
2021-02-24,67.70989227294922,566.781982421875,21.34000015258789,24.16699981689453,0.48499425500003684
2021-02-25,66.48084259033203,533.2136840820312,28.889999389648438,23.75099983215332,1.1014294438311785
2021-02-26,65.15849304199219,540.1863403320312,27.950000762939453,23.63799991607666,0.5530378717849543
2021-03-01,67.09960174560547,555.8654174804688,23.350000381469727,23.15099992752075,0.6293499121202452
2021-03-02,68.48128509521484,536.4238891601562,24.100000381469727,22.84399995803833,1.5441616524907402
2021-03-03,69.5577621459961,517.8109130859375,26.670000076293945,22.89949998855591,2.3543559564693624
2021-03-04,68.75251770019531,486.2811584472656,28.56999969482422,23.182499980926515,3.0263885482126143
2021-03-05,68.54907989501953,502.0365295410156,24.65999984741211,23.326999950408936,2.529160375635546
2021-03-08,68.7440185546875,478.36541748046875,25.469999313354492,23.55699987411499,3.2467061154858032
2021-03-09,68.53211212158203,513.924560546875,24.030000686645508,23.69649991989136,2.190360873493591
2021-03-10,70.43084716796875,498.5025634765625,22.559999465942383,23.742999935150145,3.129911457343018
2021-03-11,70.56646728515625,518.572998046875,21.90999984741211,23.738999938964845,2.601687259111731
2021-03-12,71.49040222167969,512.1240234375,20.690000534057617,23.710999965667725,3.029199519809514
2021-03-15,71.08354187011719,521.2305297851562,20.030000686645508,23.714000034332276,2.6647301562999415
2021-03-16,69.96463775634766,523.316650390625,19.790000915527344,23.63050012588501,2.307948874717609
2021-03-17,71.08354187011719,533.0232543945312,19.229999542236328,23.517000102996825,2.3331314759861614
2021-03-18,71.15135955810547,513.6099853515625,21.579999923706055,23.47150011062622,2.89708104193552
2021-03-19,70.3036880493164,521.44970703125,20.950000762939453,23.416500186920167,2.4507821721708396
2021-03-22,69.43911743164062,548.6642456054688,18.8799991607666,23.188000106811522,1.4551817615686582
2021-03-23,67.06568908691406,532.3563842773438,20.299999237060547,23.04750003814697,1.2813628174904346
