Date,XOM,INTC,VIX,AvgVIX,zscore
2015-04-24,54.307281494140625,24.78925895690918,12.289999961853027,13.739499950408936,0.046390997652955644
2015-04-27,54.33224868774414,25.113801956176758,13.119999885559082,13.641999959945679,0.04681608521148154
2015-04-28,54.825557708740234,25.515621185302734,12.40999984741211,13.536999940872192,0.19402909309185826
2015-04-29,54.8692741394043,25.41516876220703,13.390000343322754,13.44199995994568,0.21021724289975507
2015-04-30,54.557044982910156,25.152437210083008,14.550000190734863,13.413999986648559,0.11723619064023619
2015-05-01,55.481224060058594,25.824718475341797,12.699999809265137,13.315499973297118,0.3948883025146911
2015-05-04,55.64356994628906,25.832447052001953,12.850000381469727,13.221000003814698,0.44621098047126434
2015-05-05,55.33136749267578,25.404367446899414,14.3100004196167,13.197500038146973,0.3570570935547585
2015-05-06,55.06908416748047,25.077476501464844,15.149999618530273,13.25600004196167,0.28140216752193453
2015-05-07,54.700687408447266,25.09304428100586,15.130000114440918,13.358000040054321,0.16417571216341253
2015-05-08,55.568641662597656,25.528898239135742,12.859999656677246,13.372000026702882,0.4294518216361148
2015-05-11,54.63683319091797,25.443281173706055,13.850000381469727,13.367500066757202,0.13583048578541532
2015-05-12,54.787933349609375,25.1008243560791,13.859999656677246,13.377000045776366,0.19167316051337813
2015-05-13,54.49830627441406,25.404367446899414,13.760000228881836,13.423000049591064,0.09278414392666166
2015-05-14,54.75645446777344,25.661212921142578,12.739999771118164,13.430000019073486,0.16874496956424753
2015-05-15,54.99568557739258,25.676786422729492,12.380000114440918,13.354500007629394,0.24427685598884308
2015-05-18,54.68090057373047,26.003679275512695,12.729999542236328,13.325999975204468,0.13686770130660308
2015-05-19,54.76905059814453,25.801315307617188,12.850000381469727,13.305999994277954,0.16950520562556684
2015-05-20,54.857177734375,25.9725399017334,12.880000114440918,13.314499998092652,0.19350746402106203
2015-05-21,54.907562255859375,26.112640380859375,12.109999656677246,13.296000003814697,0.20625539805539503
2015-05-22,54.4731330871582,26.034812927246094,12.130000114440918,13.288000011444092,0.07023835913962441
2015-05-26,53.73649978637695,25.762405395507812,14.0600004196167,13.335000038146973,-0.15715343272805896
2015-05-27,53.58537673950195,26.23717498779297,13.270000457763672,13.378000068664551,-0.2160591166866883
2015-05-28,53.58537673950195,26.47066879272461,13.3100004196167,13.374000072479248,-0.2214516293861746
2015-05-29,53.64207077026367,26.820913314819336,13.84000015258789,13.3385000705719,-0.21155537522873172
2015-06-01,53.59796905517578,26.392839431762695,13.970000267028809,13.402000093460083,-0.2156594947027216
2015-06-02,53.604278564453125,25.894718170166016,14.239999771118164,13.471500062942505,-0.2021538684378387
2015-06-03,53.48466873168945,25.474414825439453,13.65999984741211,13.439000034332276,-0.230390972918314
2015-06-04,53.02505111694336,25.147533416748047,14.710000038146973,13.41700005531311,-0.3686466983892544
2015-06-05,53.062835693359375,24.78171730041504,14.210000038146973,13.371000051498413,-0.3482117732711016
2015-06-08,53.42169952392578,24.361421585083008,15.289999961853027,13.492500066757202,-0.2246623142069828
2015-06-09,53.251708984375,24.322509765625,14.470000267028809,13.523500061035156,-0.2776899407332425
2015-06-10,53.64834976196289,24.766141891479492,13.220000267028809,13.491500091552734,-0.16210877277635144
2015-06-11,53.57278823852539,24.78949737548828,12.850000381469727,13.446000099182129,-0.18661863228946346
2015-06-12,52.89912033081055,24.376991271972656,13.779999732971191,13.49800009727478,-0.39080028103529246
2015-06-15,52.71025085449219,24.431474685668945,15.390000343322754,13.648500108718872,-0.45197384617999703
2015-06-16,53.31468200683594,24.626052856445312,14.8100004196167,13.75250015258789,-0.2647232307489767
2015-06-17,53.34613800048828,24.867332458496094,14.5,13.835000133514404,-0.26031673520570026
2015-06-18,53.8183479309082,25.20200538635254,13.1899995803833,13.850500106811523,-0.11824627947777759
2015-06-19,53.64834976196289,24.96072769165039,13.960000038146973,13.94300012588501,-0.16660270955924847
2015-06-22,53.6231689453125,25.10860824584961,12.739999771118164,13.973500108718872,-0.17800613289212056
2015-06-23,53.56020736694336,24.976295471191406,12.109999656677246,13.8760000705719,-0.19492375700719677
2015-06-24,53.31468200683594,24.83619499206543,13.260000228881836,13.875500059127807,-0.269576439318516
2015-06-25,52.842464447021484,24.898460388183594,14.010000228881836,13.910500049591064,-0.42081656048699567
2015-06-26,52.79838943481445,24.143491744995117,14.020000457763672,13.919500064849853,-0.4173626119067015
2015-06-29,52.14360427856445,23.653146743774414,18.850000381469727,14.1635000705719,-0.613756383680013
2015-06-30,52.38285446166992,23.676498413085938,18.229999542236328,14.363000059127808,-0.5383980824451634
2015-07-01,51.860286712646484,23.489700317382812,16.09000015258789,14.484500074386597,-0.699858758075113
2015-07-02,52.3450927734375,23.78546142578125,16.790000915527344,14.588500118255615,-0.5528937536896015
2015-07-06,51.961029052734375,23.380739212036133,17.010000228881836,14.728500127792358,-0.6653837076756479
2015-07-07,52.175071716308594,23.271774291992188,16.09000015258789,14.768500137329102,-0.5949661797992954
2015-07-08,51.60844039916992,22.96044921875,19.65999984741211,15.028000116348267,-0.7675292545354112
2015-07-09,51.37550735473633,22.516801834106445,19.969999313354492,15.36550006866455,-0.8311768813071139
2015-07-10,51.765846252441406,22.703598022460938,16.829999923706055,15.564500045776366,-0.7116632692319992
2015-07-13,51.89176559448242,23.13945770263672,13.899999618530273,15.570500040054322,-0.6817838637955164
2015-07-14,52.32617950439453,23.077199935913086,13.369999885559082,15.469500017166137,-0.5425364133129057
2015-07-15,52.1058349609375,23.108327865600586,13.229999542236328,15.39049997329712,-0.6131554572673192
2015-07-16,52.20027160644531,23.271774291992188,12.109999656677246,15.270999956130982,-0.5869719902358552
2015-07-17,52.01138687133789,22.937097549438477,11.949999809265137,15.208999967575073,-0.6391627866776118
2015-07-20,51.47623062133789,22.64911651611328,12.25,15.123499965667724,-0.8022801183040281
2015-07-21,51.41325378417969,22.353357315063477,12.220000267028809,15.097499990463257,-0.8154278064723232
2015-07-22,51.49513244628906,22.267744064331055,12.119999885559082,15.098000001907348,-0.7874761179385956
2015-07-23,51.085853576660156,22.25995635986328,12.640000343322754,15.067000007629394,-0.9171322591100748
2015-07-24,50.330352783203125,21.83966636657715,13.739999771118164,15.053499984741212,-1.1470940784312553
2015-07-27,49.90222930908203,22.065378189086914,15.600000381469727,15.132499980926514,-1.2881209595844263
2015-07-28,51.9295539855957,22.54015350341797,13.4399995803833,14.861999940872192,-0.6559553479871575
2015-07-29,52.3450927734375,22.57906723022461,12.5,14.575499963760375,-0.5250322178255973
2015-07-30,52.26322555541992,22.501237869262695,12.130000114440918,14.377499961853028,-0.5492055875275375
2015-07-31,49.87076187133789,22.532371520996094,12.119999885559082,14.143999910354614,-1.3088885678916145
2015-08-03,49.146697998046875,22.610197067260742,12.5600004196167,13.921499919891357,-1.5403815389525348
2015-08-04,48.58635330200195,22.672466278076172,13.0,13.766999912261962,-1.7195784190194667
2015-08-05,48.58635330200195,22.852968215942383,12.510000228881836,13.40949993133545,-1.7237470906144583
2015-08-06,49.165592193603516,22.766639709472656,13.770000457763672,13.099499988555909,-1.5380007369066806
2015-08-07,48.3723030090332,22.66461181640625,13.390000343322754,12.927500009536743,-1.7873004369275673
2015-08-10,49.58114242553711,23.261056900024414,12.229999542236328,12.844000005722046,-1.4175937766818105
2015-08-11,49.244319915771484,22.735254287719727,13.710000038146973,12.86100001335144,-1.5123010101069947
2015-08-12,50.070465087890625,23.119796752929688,13.609999656677246,12.880000019073487,-1.2591030098150044
2015-08-13,49.98149108886719,22.656770706176758,13.489999771118164,12.949000024795533,-1.2766347982998216
2015-08-14,49.79718780517578,22.77448844909668,12.829999923706055,12.993000030517578,-1.33782021460434
2015-08-17,50.05775451660156,22.821575164794922,13.020000457763672,13.031500053405761,-1.2562478052335604
2015-08-18,49.50486755371094,22.68816566467285,13.789999961853027,13.110000038146973,-1.428559682770662
2015-08-19,48.443603515625,22.25653076171875,15.25,13.26650004386902,-1.7552571115735198
2015-08-20,47.388668060302734,21.605161666870117,19.139999389648438,13.591499996185302,-2.0748721809188506
2015-08-21,45.83807373046875,20.843915939331055,28.030000686645508,14.30600004196167,-2.5491880856743037
2015-08-24,43.67104721069336,20.600627899169922,40.7400016784668,15.563000106811524,-3.2310176426383443
2015-08-25,43.664695739746094,20.302413940429688,36.02000045776367,16.692000150680542,-3.226145309684951
2015-08-26,46.073211669921875,21.424657821655273,30.31999969482422,17.583000135421752,-2.488007179301586
2015-08-27,47.566612243652344,21.754261016845703,26.100000381469727,18.281500148773194,-2.0218661794071444
2015-08-28,47.70642852783203,22.30361557006836,26.049999237060547,18.978000116348266,-1.9901993824483704
2015-08-31,47.81446075439453,22.397785186767578,28.43000030517578,19.77150011062622,-1.958103033918057
2015-09-01,45.80630111694336,21.832744598388672,31.399999618530273,20.691500091552733,-2.5821042323905674
2015-09-02,46.53712844848633,22.444875717163086,26.09000015258789,21.370500087738037,-2.3644001520494085
2015-09-03,46.89299774169922,22.821575164794922,25.610000610351562,21.96250009536743,-2.2602071655121594
2015-09-04,46.04780197143555,22.382099151611328,27.799999237060547,22.68300004005432,-2.5181799245321455
2015-09-08,46.70869827270508,23.151185989379883,24.899999618530273,23.31650004386902,-2.3262850181439987
2015-09-09,45.755462646484375,22.947141647338867,26.229999542236328,23.942500019073485,-2.6239686499926815
2015-09-10,46.08592224121094,22.970680236816406,24.3700008392334,24.480500078201295,-2.519680201161476
2015-09-11,46.19395446777344,23.127647399902344,23.200000762939453,24.96600012779236,-2.4890341547772357
2015-09-14,46.06684875488281,23.064857482910156,24.25,25.537000131607055,-2.527905917455714
2015-09-15,46.30197525024414,23.33168601989746,22.540000915527344,26.013000154495238,-2.459478848724717
2015-09-16,47.21709060668945,23.363080978393555,21.350000381469727,26.391000175476073,-2.1699008352895217
2015-09-17,47.31878662109375,23.31598663330078,21.139999389648438,26.685500144958496,-2.1365520554581727
2015-09-18,46.18759536743164,22.77448844909668,22.280000686645508,26.84250020980835,-2.482895293802456
2015-09-21,46.638790130615234,22.88435935974121,20.139999389648438,26.448000144958495,-2.342299726416644
2015-09-22,46.2257194519043,22.499814987182617,22.440000534057617,25.53300008773804,-2.4644575953323957
2015-09-23,45.94611740112305,22.55474853515625,22.1299991607666,24.838500022888184,-2.5544247531835285
2015-09-24,46.21937561035156,22.350704193115234,23.469999313354492,24.496000003814697,-2.463026362619529
2015-09-25,46.53712844848633,22.609678268432617,23.6200008392334,24.37200002670288,-2.3682062481078834
2015-09-28,46.13674545288086,22.57044792175293,27.6299991607666,24.451000022888184,-2.4943141769089308
2015-09-29,46.37189483642578,22.947141647338867,26.829999923706055,24.371000003814697,-2.428417171289296
2015-09-30,47.24885940551758,23.653451919555664,24.5,24.026000022888184,-2.1665288670654532
2015-10-01,47.06459045410156,23.5435791015625,22.549999237060547,23.848999977111816,-2.2224472141489806
2015-10-02,48.22117614746094,23.943815231323242,20.940000534057617,23.61549997329712,-1.8647856380861012
2015-10-05,48.81218338012695,24.493167877197266,19.540000915527344,23.20250005722046,-1.6899869837265815
2015-10-06,49.49851608276367,24.909109115600586,19.399999618530273,22.92750005722046,-1.48186700185393
2015-10-07,50.33101272583008,25.36427879333496,18.399999618530273,22.536000061035157,-1.228285244660776
2015-10-08,50.85845947265625,25.521240234375,17.420000076293945,22.188500022888185,-1.0645877249319349
2015-10-09,50.369136810302734,25.2230224609375,17.079999923706055,21.882499980926514,-1.2129287995261442
2015-10-12,50.394569396972656,25.2779541015625,16.170000076293945,21.478499984741212,-1.2061294313319146
2015-10-13,50.30558776855469,25.144540786743164,17.670000076293945,21.23499994277954,-1.2312760084151035
2015-10-14,50.94108963012695,25.740976333618164,18.030000686645508,21.06899995803833,-1.0434496469651278
2015-10-15,51.779945373535156,25.701740264892578,16.049999237060547,20.814499950408937,-0.7764323410746062
2015-10-16,52.41543197631836,25.9293270111084,15.050000190734863,20.452999925613405,-0.5800922993542394
2015-10-19,51.468544006347656,26.360960006713867,14.979999542236328,20.194999933242798,-0.8904431524072333
2015-10-20,51.36688232421875,26.24323844909668,15.75,19.860499906539918,-0.9199746365636827
2015-10-21,50.97286605834961,26.188304901123047,16.700000762939453,19.58899998664856,-1.0437001768748413
2015-10-22,52.675960540771484,26.996639251708984,14.449999809265137,19.138000011444092,-0.5220939831144865
2015-10-23,52.73317337036133,27.3890323638916,14.460000038146973,18.67999997138977,-0.5130065666836067
2015-10-26,51.61470031738281,27.1457462310791,15.289999961853027,18.063000011444093,-0.862202369077912
2015-10-27,51.53209686279297,27.05156898498535,15.430000305175781,17.493000030517578,-0.8862317434018903
2015-10-28,52.28833770751953,27.23992347717285,14.329999923706055,16.984500026702882,-0.6506786329311723
2015-10-29,52.25654983520508,26.706266403198242,14.609999656677246,16.587500047683715,-0.6484379864677375
2015-10-30,52.58064270019531,26.572847366333008,15.069999694824219,16.294000005722047,-0.5425443440746932
2015-11-02,54.1948127746582,26.76905632019043,14.149999618530273,16.024499940872193,-0.0350107745478984
2015-11-03,55.19253158569336,26.926010131835938,14.539999961853027,15.78149995803833,0.2778718585882253
2015-11-04,54.639652252197266,26.989225387573242,15.510000228881836,15.636999988555909,0.10102137510140449
2015-11-05,53.896114349365234,26.87068748474121,15.050000190734863,15.518499994277954,-0.13211437292833353
2015-11-06,53.6800422668457,26.744230270385742,14.329999923706055,15.380999994277953,-0.19773864841724745
2015-11-09,52.532596588134766,26.356977462768555,16.520000457763672,15.398500013351441,-0.5528005756657847
2015-11-10,52.789024353027344,26.2463321685791,15.289999961853027,15.279500007629395,-0.4688983662562572
2015-11-11,52.32106399536133,25.969724655151367,16.059999465942383,15.180999946594238,-0.6109617393277819
2015-11-12,50.90439987182617,25.60618019104004,18.3700008392334,15.29700002670288,-1.0519756788779733
2015-11-13,50.064605712890625,25.376985549926758,20.079999923706055,15.54850001335144,-1.3130913028649083
2015-11-16,51.859527587890625,25.369083404541016,18.15999984741211,15.70750002861023,-0.7435037133634709
2015-11-17,51.25695037841797,25.795852661132812,18.84000015258789,15.862000036239625,-0.944516148123405
2015-11-18,51.75695037841797,26.206817626953125,16.850000381469727,15.869500017166137,-0.7953917731710238
2015-11-19,51.474910736083984,27.107776641845703,16.989999771118164,15.996500015258789,-0.9056710722625282
2015-11-20,51.14797592163086,27.392290115356445,15.470000267028809,16.047000026702882,-1.0159557782085105
2015-11-23,51.46207809448242,27.250038146972656,15.619999885559082,16.063500022888185,-0.9130274988056961
2015-11-24,52.48772430419922,27.155195236206055,15.930000305175781,16.088500022888184,-0.5854702090111233
2015-11-25,52.083885192871094,27.226327896118164,15.1899995803833,16.131500005722046,-0.7152233463052063
2015-11-27,52.071067810058594,27.234224319458008,15.119999885559082,16.157000017166137,-0.7194717861009011
2015-11-30,52.34669494628906,27.47922134399414,16.1299991607666,16.209999990463256,-0.6376924571172556
2015-12-01,52.4941520690918,27.732118606567383,14.670000076293945,16.23600001335144,-0.5967551011108744
2015-12-02,50.99412536621094,27.526643753051758,15.90999984741211,16.304500007629393,-1.0678648452707153
2015-12-03,50.26335906982422,26.902301788330078,18.110000610351562,16.43450002670288,-1.2852675552709194
2015-12-04,50.55181121826172,27.61357307434082,14.8100004196167,16.42250003814697,-1.2101882839029512
2015-12-07,49.231292724609375,27.653099060058594,15.84000015258789,16.498000049591063,-1.6300107027755717
2015-12-08,47.840248107910156,27.46341896057129,17.600000381469727,16.552000045776367,-2.066912714884363
2015-12-09,48.48127746582031,27.51083755493164,19.610000610351562,16.768000078201293,-1.8646533758597896
2015-12-10,48.51974868774414,27.47922134399414,19.34000015258789,16.93200011253357,-1.8517189339759375
2015-12-11,47.65434646606445,27.08407211303711,24.389999389648438,17.23300004005432,-2.1171255303253327
2015-12-14,48.73769760131836,27.24213218688965,22.729999542236328,17.365500020980836,-1.777103207417429
2015-12-15,50.917198181152344,27.803255081176758,20.950000762939453,17.5050000667572,-1.0986568498923213
2015-12-16,50.737728118896484,27.89809226989746,17.860000610351562,17.456000089645386,-1.1577805941305561
2015-12-17,49.97488784790039,27.589866638183594,18.940000534057617,17.56050009727478,-1.392658837791203
2015-12-18,49.538978576660156,26.767946243286133,20.700000762939453,17.746000146865846,-1.5119606699933972
2015-12-21,49.52617645263672,27.060359954833984,18.700000762939453,17.907500171661376,-1.5227751634319016
2015-12-22,49.77616882324219,27.44761085510254,16.600000381469727,17.956500196456908,-1.4524133170310467
2015-12-23,51.40440368652344,27.660991668701172,15.569999694824219,17.93850016593933,-0.9408145408232167
2015-12-24,50.853092193603516,27.645187377929688,15.739999771118164,17.966000175476076,-1.1153427090940216
2015-12-28,50.47489547729492,27.605676651000977,16.90999984741211,18.055500173568724,-1.2344059841467365
2015-12-29,50.74413299560547,28.008737564086914,16.079999923706055,18.0530002117157,-1.1583041082750143
2015-12-30,50.07105255126953,27.653099060058594,17.290000915527344,18.184000253677368,-1.363612746051895
2015-12-31,49.968482971191406,27.226327896118164,18.209999084472656,18.299000215530395,-1.3862947784139188
2016-01-04,49.654354095458984,26.86278533935547,20.700000762939453,18.42850022315979,-1.47755026213609
2016-01-05,50.07745361328125,26.736331939697266,19.34000015258789,18.65500020980835,-1.340409498219365
2016-01-06,49.66078567504883,26.14359474182129,20.59000015258789,18.89250020980835,-1.4589003403581706
2016-01-07,48.86591339111328,25.163599014282227,24.989999771118164,19.262000179290773,-1.6884256821297499
2016-01-08,47.878719329833984,24.902801513671875,27.010000228881836,19.632000160217284,-1.9955712789223026
2016-01-11,47.237709045410156,25.33747673034668,24.299999237060547,19.880000114440918,-2.208958468629301
2016-01-12,48.20564651489258,25.827472686767578,22.469999313354492,19.78400011062622,-1.9132149742693572
2016-01-13,48.494117736816406,25.218921661376953,25.219999313354492,19.908500099182127,-1.8076485069812196
2016-01-14,50.71849060058594,25.874895095825195,23.950000762939453,20.05850009918213,-1.1171578265938455
2016-01-15,49.73127365112305,23.519752502441406,27.020000457763672,20.516500091552736,-1.375942024029218
2016-01-19,48.974876403808594,23.551361083984375,26.049999237060547,20.87200002670288,-1.6166247722803593
2016-01-20,46.91075134277344,23.385400772094727,27.59000015258789,21.216499996185302,-2.2675966584902554
2016-01-21,47.50048828125,23.440715789794922,26.690000534057617,21.61599998474121,-2.0817912385130963
2016-01-22,49.0838508605957,23.654109954833984,22.34000015258789,21.90299997329712,-1.5844276558860675
2016-01-25,47.42359161376953,23.39330291748047,24.149999618530273,22.33199996948242,-2.105090260187241
2016-01-26,49.16719055175781,23.662012100219727,22.5,22.669999980926512,-1.5581722108281815
2016-01-27,48.26333236694336,23.55926513671875,23.110000610351562,22.980000019073486,-1.8425312326246186
2016-01-28,49.35307693481445,23.685710906982422,22.420000076293945,23.297000026702882,-1.499750585155485
2016-01-29,49.90437698364258,24.515544891357422,20.200000762939453,23.442500019073485,-1.3440259699077743
2016-02-01,48.90435791015625,24.357484817504883,19.979999542236328,23.53100004196167,-1.6576127688960063
2016-02-02,47.814605712890625,23.551361083984375,21.979999542236328,23.594999980926513,-1.984698751880247
2016-02-03,50.30821990966797,23.391908645629883,21.649999618530273,23.710499954223632,-1.1899641726268204
2016-02-04,51.17363739013672,23.734731674194336,21.84000015258789,23.772999954223632,-0.923344268059499
2016-02-05,51.333885192871094,23.152725219726562,23.3799991607666,23.692499923706055,-0.8590673044526244
2016-02-08,52.026187896728516,22.977331161499023,26.0,23.641999912261962,-0.635396631368772
2016-02-09,51.79979705810547,22.969350814819336,26.540000915527344,23.753999996185303,-0.7070305471900805
2016-02-10,51.32760238647461,22.506940841674805,26.290000915527344,23.945000076293944,-0.8461460899148392
2016-02-11,51.48931121826172,22.498966217041016,28.139999389648438,24.091000080108643,-0.7946628418211569
2016-02-12,52.414302825927734,22.833820343017578,25.399999618530273,24.163500022888183,-0.5089601288141694
2016-02-16,52.53719711303711,22.9454402923584,24.110000610351562,24.018000030517577,-0.47255208549314265
2016-02-17,53.041744232177734,23.49555778503418,22.309999465942383,23.83100004196167,-0.3251989344889572
2016-02-18,53.33282470703125,23.455692291259766,21.639999389648438,23.533500003814698,-0.2319384582133831
2016-02-19,53.36518096923828,22.889631271362305,20.530000686645508,23.22550001144409,-0.20860093020466844
2016-02-22,53.29401397705078,23.39988136291504,19.3799991607666,23.07749996185303,-0.2429614828459512
2016-02-23,52.54368209838867,22.96138572692871,20.979999542236328,22.91899995803833,-0.4708631042639114
2016-02-24,52.73127746582031,23.27231788635254,20.719999313354492,22.829999923706055,-0.41853295695422366
2016-02-25,53.04821014404297,23.615148544311523,19.110000610351562,22.629999923706055,-0.325909680874296
2016-02-26,52.880035400390625,23.758651733398438,19.809999465942383,22.499499893188478,-0.38257413416355357
2016-02-29,51.84507369995117,23.591230392456055,20.549999237060547,22.516999816894533,-0.7070296247094343
2016-03-01,52.576026916503906,24.213098526000977,17.700000762939453,22.402999877929688,-0.4895104849663172
2016-03-02,53.494529724121094,24.3486328125,17.09000015258789,22.158499908447265,-0.20126295243675005
2016-03-03,53.30048370361328,24.380523681640625,16.700000762939453,21.910999965667724,-0.26355690630114187
2016-03-04,53.22935104370117,24.420385360717773,16.860000610351562,21.66199998855591,-0.28704300112993997
2016-03-07,54.632991790771484,24.667539596557617,17.350000381469727,21.360500049591064,0.1525275370192137
2016-03-08,53.44926071166992,24.364582061767578,18.670000076293945,20.994000053405763,-0.21599203838822922
2016-03-09,53.30048370361328,24.61173439025879,18.34000015258789,20.584000015258788,-0.2688966911525879
2016-03-10,53.15816879272461,24.914695739746094,18.049999237060547,20.17199993133545,-0.3210402684977729
2016-03-11,53.1646614074707,25.321300506591797,16.5,19.589999961853028,-0.32837109955163
2016-03-14,53.306968688964844,25.058198928833008,16.920000076293945,19.165999984741212,-0.27715049935364566
2016-03-15,53.57216262817383,25.233606338500977,16.84000015258789,18.802499961853027,-0.19707374103534814
2016-03-16,53.604496002197266,25.265493392944336,14.989999771118164,18.436499977111815,-0.18755301620743114
2016-03-17,54.40013122558594,25.496706008911133,14.4399995803833,18.07649998664856,0.05950741396413311
2016-03-18,54.46481704711914,26.054792404174805,14.020000457763672,17.75099997520447,0.06713882864803301
2016-03-21,54.08964538574219,25.783716201782227,13.789999961853027,17.47150001525879,-0.045616826666526916
