Date,KRE,XLF,VIX,AvgVIX,zscore
2022-05-06,55.81958770751953,32.38567352294922,30.190000534057617,26.6495002746582,1.1291604822340897
2022-05-09,55.053104400634766,31.61191749572754,34.75,27.3290002822876,1.096028090231826
2022-05-10,54.40248107910156,31.33225440979004,32.9900016784668,27.76000032424927,1.0293996261150098
2022-05-11,53.493404388427734,31.043264389038086,32.560001373291016,28.175000381469726,0.9259136366023936
2022-05-12,53.493404388427734,30.810203552246094,31.770000457763672,28.6725004196167,0.9497084995659726
2022-05-13,53.98358917236328,31.257673263549805,28.8700008392334,28.981000423431396,0.975733425597351
2022-05-16,53.36862564086914,30.996652603149414,27.469999313354492,29.246000385284425,0.912418380156566
2022-05-17,55.32048797607422,31.826339721679688,26.100000381469727,29.48250036239624,1.1132523789223772
2022-05-18,53.965763092041016,30.950037002563477,30.959999084472656,30.01450033187866,1.0045344107063858
2022-05-19,53.31514358520508,30.74494743347168,29.350000381469727,30.34800033569336,0.9302927560758406
2022-05-20,53.45774841308594,30.689014434814453,29.43000030517578,30.409000396728516,0.9568653708659692
2022-05-23,54.767906188964844,31.686500549316406,28.479999542236328,30.48200035095215,1.046691019653538
2022-05-24,54.3579216003418,31.621244430541992,29.450000762939453,30.278500366210938,0.9933758332679307
2022-05-25,55.21352767944336,31.872949600219727,28.3700008392334,30.117000389099122,1.092846154961911
2022-05-26,56.42564010620117,32.60941696166992,27.5,29.992500400543214,1.1949777967358923
2022-05-27,57.30799102783203,33.159423828125,25.719999313354492,29.608500289916993,1.2679049140284426
2022-05-31,57.281253814697266,33.06620407104492,26.190000534057617,29.301000308990478,1.2735109391335568
2022-06-01,56.54150390625,32.53483581542969,25.690000534057617,29.12300033569336,1.2195423247294912
2022-06-02,57.70014572143555,32.9822998046875,24.719999313354492,29.088000297546387,1.343358059304624
2022-06-03,56.99605178833008,32.506866455078125,24.790000915527344,28.76750030517578,1.2888948470225812
2022-06-06,57.263431549072266,32.600093841552734,25.06999969482422,28.51150026321411,1.318492233547523
2022-06-07,57.73579788208008,32.8517951965332,24.020000457763672,27.975000286102294,1.3618978590081146
2022-06-08,56.755409240722656,32.2738037109375,23.959999084472656,27.523500156402587,1.2774857141511404
2022-06-09,54.928321838378906,31.4627628326416,26.09000015258789,27.200000095367432,1.093001618169144
2022-06-10,53.25275802612305,30.32545280456543,27.75,26.999000072479248,0.9639954534930526
2022-06-13,51.75544357299805,29.421184539794922,34.02000045776367,27.256500053405762,0.8372729106660495
2022-06-14,52.1386833190918,29.16948127746582,32.689998626708984,27.517500019073488,0.9190361991092952
2022-06-15,52.557579040527344,29.495763778686523,29.6200008392334,27.69350004196167,0.9470049496835135
2022-06-16,50.6681022644043,28.74997901916504,32.95000076293945,27.79300012588501,0.7467312904987377
2022-06-17,51.443504333496094,28.833877563476562,31.1299991607666,27.882000064849855,0.8516009597081461
2022-06-21,52.27302551269531,29.409320831298828,30.190000534057617,27.920000076293945,0.9142024981485104
2022-06-22,52.3178596496582,29.343717575073242,28.950000762939453,27.943500137329103,0.927459304317545
2022-06-23,51.600440979003906,29.23125457763672,29.049999237060547,27.923500061035156,0.8339885203627558
2022-06-24,53.4029541015625,30.30902862548828,27.229999542236328,27.866499996185304,0.9876448700234178
2022-06-27,53.32223892211914,30.20594024658203,26.950000762939453,27.839000034332276,0.9863618844140039
2022-06-28,53.00837707519531,29.906036376953125,28.360000610351562,27.971000099182127,0.9710656129671948
2022-06-29,52.55998229980469,29.737340927124023,28.15999984741211,28.069500064849855,0.9226921737115696
2022-06-30,52.093666076660156,29.47492218017578,28.709999084472656,28.220499992370605,0.8812658496133222
2022-07-01,52.96354293823242,29.87792205810547,26.700000762939453,28.319500064849855,0.9673771104515836
2022-07-05,53.14289093017578,29.77482795715332,27.540000915527344,28.457000064849854,1.0041399904687511
2022-07-06,52.74830627441406,29.69985008239746,26.729999542236328,28.54000005722046,0.9540702624001601
2022-07-07,53.31327438354492,30.130962371826172,26.079999923706055,28.643000030517577,0.9927054723947609
2022-07-08,53.15185546875,30.06536102294922,24.639999389648438,28.677000045776367,0.9757888172476485
2022-07-11,52.622764587402344,29.821693420410156,26.170000076293945,28.68100004196167,0.923264594226348
2022-07-12,52.604827880859375,29.63425064086914,27.290000915527344,28.65800008773804,0.9397779755263294
2022-07-13,51.71702194213867,29.3718318939209,26.81999969482422,28.298000049591064,0.8366908835465462
2022-07-14,50.96372985839844,28.80950927734375,26.399999618530273,27.98350009918213,0.7839015051144589
2022-07-15,52.66759490966797,29.78420066833496,24.229999542236328,27.714000034332276,0.9336508380753743
2022-07-18,52.98147201538086,29.671735763549805,25.299999237060547,27.33149995803833,0.991051046252984
2022-07-19,54.6225700378418,30.562074661254883,24.5,27.0,1.1402301909449297
2022-07-20,55.3758544921875,30.674537658691406,23.8799991607666,26.68449993133545,1.238947868670452
2022-07-21,55.46553421020508,30.871349334716797,23.110000610351562,26.392499923706055,1.2319734108334348
2022-07-22,54.8916015625,30.693283081054688,23.030000686645508,26.091499996185302,1.1661914602551857
2022-07-25,55.815277099609375,30.89008903503418,23.360000610351562,25.898000049591065,1.2812248876669874
2022-07-26,55.38483428955078,30.458982467651367,24.690000534057617,25.785000038146972,1.2622691305685616
2022-07-27,56.39818572998047,30.927579879760742,23.239999771118164,25.528999996185302,1.3626723149541917
2022-07-28,56.40715789794922,31.152509689331055,22.329999923706055,25.2375,1.3410201677808828
2022-07-29,57.196311950683594,31.592992782592773,21.329999923706055,24.86850004196167,1.4114953582441625
2022-08-01,57.241153717041016,31.330575942993164,22.84000015258789,24.675500011444093,1.444847399780749
2022-08-02,56.57754135131836,30.983814239501953,23.93000030517578,24.494999980926515,1.3831693185759948
2022-08-03,57.196311950683594,31.45241928100586,21.950000762939453,24.25600004196167,1.4258475216218158
2022-08-04,56.747920989990234,31.349321365356445,21.440000534057617,24.024000072479247,1.3707773147077165
2022-08-05,57.42947769165039,31.574249267578125,21.149999618530273,23.84950008392334,1.4475194090991392
2022-08-08,57.40257263183594,31.55550765991211,21.290000915527344,23.60550012588501,1.4454968676746072
2022-08-09,57.59986877441406,31.714828491210938,21.770000457763672,23.329500102996825,1.4580935923883982
2022-08-10,58.873287200927734,32.427093505859375,19.739999771118164,22.975500106811523,1.5716648320232052
2022-08-11,59.68934631347656,32.811363220214844,20.200000762939453,22.665500164031982,1.6518152594838718
2022-08-12,60.60405349731445,33.32681655883789,19.530000686645508,22.43050022125244,1.7330036730606713
2022-08-15,60.91793441772461,33.31744384765625,19.950000762939453,22.163000297546386,1.7798790131784843
2022-08-16,61.464962005615234,33.56110763549805,19.690000534057617,21.922500324249267,1.8350276306165805
2022-08-17,60.7475471496582,33.39242172241211,19.899999618530273,21.723500347137453,1.7472976079753448
2022-08-18,60.93586349487305,33.429901123046875,19.559999465942383,21.546000289916993,1.7710203270882674
2022-08-19,59.940433502197266,32.764495849609375,20.600000381469727,21.424500274658204,1.6933324504433345
2022-08-22,58.523536682128906,32.042850494384766,23.799999237060547,21.44650020599365,1.5597291101525723
2022-08-23,58.191734313964844,31.91164207458496,24.110000610351562,21.41750020980835,1.5245849396513536
2022-08-24,58.06619644165039,32.0803337097168,22.81999969482422,21.396500205993654,1.4889967487547175
2022-08-25,58.936058044433594,32.57705307006836,21.780000686645508,21.369000244140626,1.5655372789587598
2022-08-26,57.50121307373047,31.602371215820312,25.559999465942383,21.580500221252443,1.4551425820335728
2022-08-29,56.60443878173828,31.37743377685547,26.209999084472656,21.74900016784668,1.3469167503239756
2022-08-30,56.55960464477539,31.208742141723633,26.209999084472656,21.863000106811523,1.3575808006559942
2022-08-31,56.129154205322266,30.97443962097168,25.8700008392334,22.059000110626222,1.3185307818649596
2022-09-01,55.806312561035156,31.06816291809082,25.559999465942383,22.26500005722046,1.2617325952710883
2022-09-02,55.393798828125,30.824493408203125,25.469999313354492,22.48100004196167,1.2262629249547443
2022-09-06,54.49702072143555,30.7495174407959,26.90999984741211,22.761999988555907,1.1027258861932996
2022-09-07,55.54624938964844,31.35869598388672,24.639999389648438,22.905499935150146,1.194024696216412
2022-09-08,56.73896026611328,31.91164207458496,23.610000610351562,23.098999977111816,1.3120550485567635
2022-09-09,57.43844223022461,32.202171325683594,22.790000915527344,23.228499984741212,1.3847217585207465
2022-09-12,58.01237487792969,32.46458435058594,23.8700008392334,23.445499992370607,1.4418921384434213
2022-09-13,56.173988342285156,31.255599975585938,27.270000457763672,23.811499977111815,1.2963839882088803
2022-09-14,56.31747817993164,31.161882400512695,26.15999984741211,24.13499994277954,1.3269437733754037
2022-09-15,56.97212219238281,31.264976501464844,26.270000457763672,24.45349998474121,1.4121876363406376
2022-09-16,56.451988220214844,30.983814239501953,26.299999237060547,24.79049997329712,1.3648018420097137
2022-09-19,57.415382385253906,31.335229873657227,25.760000228881836,25.048499965667723,1.4698605871016188
2022-09-20,57.22594451904297,30.87359046936035,27.15999984741211,25.216499996185302,1.489279354104915
2022-09-21,56.54941177368164,30.232938766479492,27.989999771118164,25.41049995422363,1.455716469975173
2022-09-22,55.25947570800781,29.72418975830078,27.350000381469727,25.636999988555907,1.318950406259882
2022-09-23,54.393516540527344,29.253124237060547,29.920000076293945,26.04399995803833,1.2403615873275897
2022-09-26,53.9244499206543,28.791481018066406,32.2599983215332,26.37899990081787,1.2188731651924696
2022-09-27,53.28400421142578,28.66900634765625,32.599998474121094,26.698499870300292,1.1376851091679945
2022-09-28,54.2040901184082,29.234283447265625,30.18000030517578,26.89699993133545,1.2145735220258405
2022-09-29,53.32007598876953,28.866851806640625,31.84000015258789,27.195499897003174,1.1227626673837765
2022-09-30,53.112606048583984,28.603055953979492,31.6200008392334,27.498499965667726,1.1193442017655917
2022-10-03,54.33037185668945,29.37560272216797,30.100000381469727,27.730000019073486,1.218619283571329
2022-10-04,56.71177673339844,30.468469619750977,29.06999969482422,27.83800001144409,1.4554221947787442
2022-10-05,56.242713928222656,30.232938766479492,28.549999237060547,28.033500003814698,1.410848887304118
2022-10-06,55.70148468017578,29.808979034423828,30.520000457763672,28.378999996185303,1.3749562375182929
2022-10-07,54.429603576660156,29.10238265991211,31.360000610351562,28.807499980926515,1.261031144263173
2022-10-10,54.31233215332031,28.970481872558594,32.45000076293945,29.236499977111816,1.2573419224945064
2022-10-11,54.07779312133789,28.603055953979492,33.630001068115234,29.554500007629393,1.2605437942016295
2022-10-12,53.960533142089844,28.537105560302734,33.56999969482422,29.925,1.2501228949245449
2022-10-13,56.35096740722656,29.714765548706055,31.940000534057617,30.2085000038147,1.4795895989457468
2022-10-14,55.4849967956543,29.215438842773438,32.02000045776367,30.494500064849852,1.4038844941517379
2022-10-17,56.93729019165039,29.95030403137207,31.3700008392334,30.77500009536743,1.5413163784502772
2022-10-18,56.90121078491211,30.4307861328125,30.5,30.942000102996825,1.4869823475836614
2022-10-19,55.71953201293945,29.931459426879883,30.760000228881836,31.08050012588501,1.365091518969217
2022-10-20,53.81620407104492,29.450971603393555,29.979999542236328,31.21200008392334,1.1357054596506295
2022-10-21,54.51980209350586,30.3271484375,29.690000534057617,31.200500106811525,1.1491813292130304
2022-10-24,55.44892120361328,30.732271194458008,29.850000381469727,31.08000020980835,1.2437425443571974
2022-10-25,56.25172805786133,31.09969711303711,28.459999084472656,30.87300024032593,1.3236739710162455
2022-10-26,56.1885986328125,31.175067901611328,27.280000686645508,30.728000259399415,1.3067434642484854
2022-10-27,56.206642150878906,31.429445266723633,27.389999389648438,30.50550022125244,1.2834118737223859
2022-10-28,57.59577941894531,32.2114143371582,25.75,30.212000179290772,1.4067953173506043
2022-10-31,57.68599319458008,32.01356506347656,25.8799991607666,30.001000118255615,1.4401927729698452
2022-11-01,57.72207260131836,32.09835433959961,25.809999465942383,29.838000106811524,1.436814169009009
2022-11-02,56.2607536315918,31.6932373046875,25.860000610351562,29.703500175476073,1.264395542321391
2022-11-03,55.84580612182617,31.372915267944336,25.299999237060547,29.442500114440918,1.236395838511239
2022-11-04,57.162803649902344,31.947612762451172,24.549999237060547,29.102000045776368,1.3703876332085025
2022-11-07,57.49656677246094,32.26793670654297,24.350000381469727,28.69700002670288,1.386510478464397
2022-11-08,57.325172424316406,32.45636749267578,25.540000915527344,28.292500019073486,1.3421985184598966
2022-11-09,56.441165924072266,31.90992546081543,26.09000015258789,27.91850004196167,1.2686652428039658
2022-11-10,59.075138092041016,33.52096939086914,23.530000686645508,27.498000049591063,1.4895124114503433
2022-11-11,58.66020965576172,33.794189453125,22.520000457763672,27.023000049591065,1.4009165011224194
2022-11-14,57.830322265625,33.31370544433594,23.729999542236328,26.64099998474121,1.3285663126518235
2022-11-15,58.21820068359375,33.389068603515625,24.540000915527344,26.34300003051758,1.3776156322203286
2022-11-16,57.27104568481445,33.22891616821289,24.110000610351562,26.010500049591066,1.2554051143006493
2022-11-17,56.423133850097656,33.04991149902344,23.93000030517578,25.708000087738036,1.1496378837385401
2022-11-18,56.78394317626953,33.3231201171875,23.1200008392334,25.379500102996825,1.1745277283710318
2022-11-21,57.09063720703125,33.426753997802734,22.360000610351562,25.005000114440918,1.2088140221226902
2022-11-22,57.71304702758789,33.76593017578125,21.290000915527344,24.646500205993654,1.2652389426342432
2022-11-23,57.70402908325195,33.90724563598633,20.350000381469727,24.300000190734863,1.249491770073832
2022-11-25,58.13701248168945,34.02029800415039,20.5,23.955500221252443,1.3012916448794298
2022-11-28,56.838069915771484,33.436180114746094,22.209999084472656,23.778500175476076,1.1709029511415405
2022-11-29,57.18084716796875,33.634033203125,21.889999389648438,23.579000186920165,1.2008484292113284
2022-11-30,58.200157165527344,34.2087287902832,20.579999923706055,23.31750020980835,1.2912909771219039
2022-12-01,57.79423522949219,34.01088333129883,19.84000015258789,23.016500186920165,1.2521071288989152
2022-12-02,57.68599319458008,33.85071563720703,19.059999465942383,22.704500198364258,1.2526248111144909
2022-12-05,54.799442291259766,33.0122184753418,20.75,22.514500236511232,0.9159524021318249
2022-12-06,54.26723098754883,32.72016906738281,22.170000076293945,22.405500221252442,0.8679113325577961
2022-12-07,54.23114013671875,32.588260650634766,22.68000030517578,22.262500190734862,0.8760989954869001
2022-12-08,54.37547302246094,32.61653137207031,22.290000915527344,22.072500228881836,0.8943274465832902
2022-12-09,54.15898513793945,32.53173828125,22.829999923706055,22.037500190734864,0.8713140397695451
2022-12-12,54.65510940551758,32.965118408203125,25.0,22.16150016784668,0.899646374840596
2022-12-13,53.7620735168457,33.04991149902344,22.549999237060547,22.10250015258789,0.7603448180628819
2022-12-14,52.769832611083984,32.6353759765625,21.139999389648438,21.932500076293945,0.6575103772417699
2022-12-15,51.80464172363281,31.994712829589844,22.829999923706055,21.86850004196167,0.5817201514569225
2022-12-16,51.362632751464844,31.749767303466797,22.6200008392334,21.803000068664552,0.5420658277017296
2022-12-19,51.631561279296875,31.664445877075195,22.420000076293945,21.768000030517577,0.5901191241721846
2022-12-20,51.885948181152344,31.797168731689453,21.479999542236328,21.723999977111816,0.6137833759878452
2022-12-21,52.749046325683594,32.29014587402344,20.06999969482422,21.66299991607666,0.6897165332848507
2022-12-22,52.549171447753906,32.0057373046875,21.969999313354492,21.743999862670897,0.6895136690366763
2022-12-23,52.894405364990234,32.18586349487305,20.8700008392334,21.76249990463257,0.7216284056633699
2022-12-27,52.948917388916016,32.1763801574707,21.649999618530273,21.73449993133545,0.7305713261731376
2022-12-28,52.57642364501953,32.0626220703125,22.139999389648438,21.74699993133545,0.6876926837559635
2022-12-29,53.566715240478516,32.50819778442383,21.440000534057617,21.789999961853027,0.7870728379744681
2022-12-30,53.36684036254883,32.42287063598633,21.670000076293945,21.88149995803833,0.7665443145804767
2023-01-03,52.99435043334961,32.536643981933594,22.899999618530273,22.073499965667725,0.7004359039924516
2023-01-04,53.71207809448242,33.05805206298828,22.010000228881836,22.136499977111818,0.7521997357439705
2023-01-05,52.69453048706055,32.81156921386719,22.459999084472656,22.15099992752075,0.6285054048959156
2023-01-06,54.23902893066406,33.54155731201172,21.1299991607666,22.073499870300292,0.779924129913509
2023-01-09,53.74842071533203,33.41831588745117,21.969999313354492,22.05749979019165,0.7207344531234143
2023-01-10,54.157264709472656,33.6079216003418,20.579999923706055,21.944999790191652,0.7611870315683024
2023-01-11,54.457069396972656,33.92076873779297,21.09000015258789,21.749499797821045,0.7731053749338116
2023-01-12,55.12938690185547,33.98712921142578,18.829999923706055,21.56349983215332,0.8646851377466483
2023-01-13,55.0657844543457,34.24311065673828,18.350000381469727,21.423999881744386,0.8292455858403841
2023-01-17,54.72963333129883,34.01557159423828,19.360000610351562,21.25049991607666,0.8033003158714891
2023-01-18,52.776302337646484,33.38039016723633,20.34000015258789,21.136499881744385,0.582392973537973
2023-01-19,52.83989715576172,32.991703033447266,20.520000457763672,21.041499900817872,0.6313802908719716
2023-01-20,54.30262756347656,33.51311492919922,19.850000381469727,20.95999994277954,0.792132018586065
2023-01-23,55.16572570800781,33.90180587768555,19.809999465942383,20.946999931335448,0.8787125061070368
2023-01-24,54.511592864990234,33.92076873779297,19.200000762939453,20.808500003814697,0.7810817472657734
2023-01-25,54.63877868652344,34.18622589111328,19.079999923706055,20.71899995803833,0.77258563739247
2023-01-26,55.02035903930664,34.36634826660156,18.729999542236328,20.572999954223633,0.8100179730028134
2023-01-27,55.3656005859375,34.36634826660156,18.510000228881836,20.391499996185303,0.8605242085838343
2023-01-30,54.802310943603516,34.19570541381836,19.940000534057617,20.316499996185303,0.7955413408816512
2023-01-31,56.43766403198242,34.66023635864258,19.399999618530273,20.202999973297118,0.9873538522400678
2023-02-01,57.23716354370117,34.66023635864258,17.8700008392334,19.951500034332277,1.1043146035744178
2023-02-02,58.76348876953125,34.75504684448242,18.729999542236328,19.7875,1.3179245907212733
2023-02-03,58.799835205078125,34.68867874145508,18.329999923706055,19.58100004196167,1.330017798890172
2023-02-06,58.236541748046875,34.679203033447266,19.43000030517578,19.49600009918213,1.2485796560794842
2023-02-07,58.86342239379883,35.07737731933594,18.65999984741211,19.33050012588501,1.2996350819524858
2023-02-08,58.200199127197266,34.86880111694336,19.6299991607666,19.28300008773804,1.223905567843608
2023-02-09,57.346187591552734,34.4801139831543,20.709999084472656,19.264000034332277,1.138653993231078
2023-02-10,57.22806930541992,34.593875885009766,20.530000686645508,19.34900007247925,1.109759404788368
2023-02-13,57.69142532348633,34.99205017089844,20.34000015258789,19.448500061035155,1.1368924104029074
2023-02-14,57.473384857177734,34.80244445800781,18.90999984741211,19.426000022888182,1.1243529496589952
2023-02-15,58.15477752685547,34.840362548828125,18.229999542236328,19.320499992370607,1.2201642288124266
2023-02-16,57.128143310546875,34.48958969116211,20.170000076293945,19.30299997329712,1.1057883152798968
2023-02-17,57.41887283325195,34.49907684326172,20.020000457763672,19.311499977111815,1.1473512408811728
2023-02-21,56.083335876464844,33.78805160522461,22.8700008392334,19.46450004577637,1.0245659508212386
2023-02-22,55.81077194213867,33.7501220703125,22.290000915527344,19.619000053405763,0.9885644020004275
2023-02-23,56.02882385253906,33.77857208251953,21.139999389648438,19.72200002670288,1.017559085565818
2023-02-24,56.03791809082031,33.807010650634766,21.670000076293945,19.869000053405763,1.0159860053905845
2023-02-27,56.01974105834961,33.79753112792969,20.950000762939453,19.99100008010864,1.0142946754644806
2023-02-28,55.928890228271484,33.863887786865234,20.700000762939453,20.029000091552735,0.9942290536808105
2023-03-01,55.592735290527344,33.7501220703125,20.579999923706055,20.088000106811524,0.956667283594359
2023-03-02,54.18452072143555,33.588958740234375,19.59000015258789,20.17400007247925,0.7671104358964526
2023-03-03,54.85683059692383,34.11985778808594,18.489999771118164,20.16200008392334,0.8112609866995716
2023-03-06,54.4479866027832,34.14829635620117,18.610000610351562,20.176000118255615,0.7485466938545193
2023-03-07,52.69453048706055,33.26662063598633,19.59000015258789,20.184000110626222,0.5820459208412405
2023-03-08,52.42198181152344,33.14337921142578,19.110000610351562,20.206500148773195,0.5547567108259256
2023-03-09,48.170074462890625,31.797168731689453,22.610000610351562,20.35550022125244,0.07017906406383183
2023-03-10,46.05320358276367,31.218860626220703,24.799999237060547,20.560000228881837,-0.18045953865708778
2023-03-13,40.38400650024414,29.98641586303711,26.520000457763672,20.859500217437745,-0.8839911520043788
2023-03-14,41.22892761230469,30.59316062927246,23.729999542236328,21.029000186920165,-0.8223325153768013
2023-03-15,40.556617736816406,29.777851104736328,26.139999389648438,21.390500164031984,-0.837445547859519
2023-03-16,41.983009338378906,30.3466739654541,22.989999771118164,21.628500175476074,-0.6868504411420387
2023-03-17,39.46638488769531,29.37019157409668,25.510000228881836,21.89550018310547,-0.9553174908900215
2023-03-20,39.908905029296875,29.69698715209961,24.149999618530273,22.102000141143797,-0.9239450494560766
2023-03-21,42.208518981933594,30.449647903442383,21.3799991607666,22.027500057220458,-0.6643734329036742
2023-03-22,39.808128356933594,29.7446231842041,22.260000228881836,22.026000022888184,-0.9435514232267588
2023-03-23,38.69954299926758,29.544544219970703,22.610000610351562,22.09950008392334,-1.0853015981563185
2023-03-24,39.87226104736328,29.525493621826172,21.739999771118164,22.10300006866455,-0.911796775488924
2023-03-27,40.220401763916016,29.935169219970703,20.600000381469727,22.085500049591065,-0.9026931518858805
2023-03-28,40.18376159667969,29.925643920898438,19.969999313354492,22.048999977111816,-0.9070808255994438
2023-03-29,40.61436462402344,30.363906860351562,19.1200008392334,21.976000022888183,-0.8888322755963934
