Date,XLU,XOM,VIX,AvgVIX,zscore
2023-12-26,29.47650909423828,94.64327239990234,12.989999771118164,12.780499935150146,-0.909464368750253
2023-12-27,29.457794189453125,94.1985092163086,12.430000305175781,12.767499971389771,-0.8894090404843373
2023-12-28,29.6683406829834,92.83638763427734,12.470000267028809,12.742000007629395,-0.7582284820357578
2023-12-29,29.630910873413086,92.64179992675781,12.449999809265137,12.718499994277954,-0.7570695858830716
2024-01-02,30.061357498168945,94.84711456298828,13.199999809265137,12.746999979019165,-0.768577391022151
2024-01-03,30.17365264892578,95.64400482177734,14.039999961853027,12.794999980926514,-0.78399850281927
2024-01-04,30.080076217651367,94.81005096435547,14.130000114440918,12.858999967575073,-0.7616250237150923
2024-01-05,30.192367553710938,95.09729766845703,13.350000381469727,12.877999973297118,-0.7484812788185445
2024-01-08,30.41227149963379,93.51280212402344,13.079999923706055,12.878999948501587,-0.602399548650361
2024-01-09,30.164295196533203,92.35456085205078,12.760000228881836,12.899499940872193,-0.602060012959491
2024-01-10,30.159616470336914,91.44648742675781,12.6899995803833,12.902499914169312,-0.5523803952173235
2024-01-11,29.457794189453125,91.4279556274414,12.4399995803833,12.920999908447266,-0.7341177237475486
2024-01-12,29.626230239868164,92.61400604248047,12.699999809265137,12.946499919891357,-0.7567307012683686
2024-01-16,29.30339241027832,90.51988220214844,13.84000015258789,13.014499950408936,-0.7234305812226195
2024-01-17,28.877622604370117,89.86198425292969,14.789999961853027,13.139999961853027,-0.7974384930013085
2024-01-18,28.568822860717773,89.69520568847656,14.130000114440918,13.218499946594239,-0.868511371406775
2024-01-19,28.531391143798828,89.83419036865234,13.300000190734863,13.256999969482422,-0.8860499195999614
2024-01-22,28.3863468170166,89.71373748779297,13.1899995803833,13.23299994468689,-0.9170724493014596
2024-01-23,28.43781089782715,90.72373962402344,12.550000190734863,13.17799997329712,-0.9602808957594461
2024-01-24,28.04947280883789,92.28968811035156,13.140000343322754,13.183500003814697,-1.1491884683229787
2024-01-25,28.554784774780273,94.63398742675781,13.449999809265137,13.206500005722045,-1.148989223412102
2024-01-26,28.639005661010742,95.44014739990234,13.260000228881836,13.248000001907348,-1.172241308242189
