Date,KDP,ADI,VIX,AvgVIX,zscore
2022-04-27,33.968509674072266,141.59625244140625,31.600000381469727,23.198500061035155,0.2802183843251624
2022-04-28,34.085140228271484,149.74371337890625,29.989999771118164,23.73150005340576,0.7365817727136357
2022-04-29,33.5557975769043,144.0787811279297,33.400001525878906,24.37350015640259,0.16313028866853754
2022-05-02,32.77521514892578,147.59719848632812,32.34000015258789,25.00900020599365,-0.11461923597375946
2022-05-03,33.36737823486328,148.26914978027344,29.25,25.54300022125244,0.2559002770952123
2022-05-04,33.394290924072266,153.7754364013672,25.420000076293945,25.762500190734862,0.5346611426477119
2022-05-05,33.2507438659668,147.68121337890625,31.200000762939453,26.21750020980835,0.16112946839785597
2022-05-06,33.161014556884766,145.71197509765625,30.190000534057617,26.6495002746582,0.015661124455646675
2022-05-09,33.322513580322266,142.0908966064453,34.75,27.3290002822876,-0.06526100695902415
2022-05-10,33.196903228759766,144.86273193359375,32.9900016784668,27.76000032424927,-0.004452964819421127
2022-05-11,33.573734283447266,141.8482666015625,32.560001373291016,28.175000381469726,0.06668760183603924
2022-05-12,33.0713005065918,142.6881866455078,31.770000457763672,28.6725004196167,-0.18024080164621942
2022-05-13,33.38531494140625,148.14784240722656,28.8700008392334,28.981000423431396,0.2603473022706521
2022-05-16,33.1789665222168,146.9345703125,27.469999313354492,29.246000385284425,0.08439976538190218
2022-05-17,32.27276611328125,152.90753173828125,26.100000381469727,29.48250036239624,-0.14772307053150865
2022-05-18,30.971817016601562,149.2490997314453,30.959999084472656,30.01450033187866,-1.0661144948225
2022-05-19,30.801342010498047,150.20103454589844,29.350000381469727,30.34800033569336,-1.1179946409966381
2022-05-20,31.025651931762695,151.60096740722656,29.43000030517578,30.409000396728516,-0.9228548691567533
2022-05-23,31.3665828704834,150.77032470703125,28.479999542236328,30.48200035095215,-0.7677698090586834
2022-05-24,31.662670135498047,151.0503387451172,29.450000762939453,30.278500366210938,-0.5851835945953383
2022-05-25,31.70752716064453,151.48895263671875,28.3700008392334,30.117000389099122,-0.5385708529600997
2022-05-26,31.87800407409668,153.05686950683594,27.5,29.992500400543214,-0.3661575437884637
2022-05-27,31.563983917236328,157.09800720214844,25.719999313354492,29.608500289916993,-0.35229743588560536
2022-05-31,31.169200897216797,157.8949737548828,26.190000534057617,29.301000308990478,-0.5397658686106802
2022-06-01,31.079477310180664,154.4913787841797,25.690000534057617,29.12300033569336,-0.7538405305927531
2022-06-02,31.689586639404297,158.6825714111328,24.719999313354492,29.088000297546387,-0.20473016576179148
2022-06-03,31.339672088623047,154.9320831298828,24.790000915527344,28.76750030517578,-0.584077957496363
2022-06-06,32.927738189697266,154.96022033691406,25.06999969482422,28.51150026321411,0.3247320165752963
2022-06-07,32.66755294799805,156.53538513183594,24.020000457763672,27.975000286102294,0.2513999676032743
2022-06-08,32.32661437988281,154.7164306640625,23.959999084472656,27.523500156402587,-0.030427641316108648
2022-06-09,32.03950119018555,151.528564453125,26.09000015258789,27.200000095367432,-0.34697712708347195
2022-06-10,31.842117309570312,147.13108825683594,27.75,26.999000072479248,-0.6701121274542297
2022-06-13,31.13330841064453,138.5518798828125,34.02000045776367,27.256500053405762,-1.4855140763749803
2022-06-14,30.864145278930664,137.98928833007812,32.689998626708984,27.517500019073488,-1.6662316411608016
2022-06-15,31.267898559570312,140.7178192138672,29.6200008392334,27.69350004196167,-1.3050022286536649
2022-06-16,30.90004539489746,134.51075744628906,32.95000076293945,27.79300012588501,-1.812105918251361
2022-06-17,30.819286346435547,135.60777282714844,31.1299991607666,27.882000064849855,-1.805780291232399
2022-06-21,31.34864616394043,139.095703125,30.190000534057617,27.920000076293945,-1.3364515388578084
2022-06-22,31.294815063476562,138.43936157226562,28.950000762939453,27.943500137329103,-1.3986068786395842
2022-06-23,31.590892791748047,136.46099853515625,29.049999237060547,27.923500061035156,-1.3240510710527225
2022-06-24,32.0843620300293,140.3521270751953,27.229999542236328,27.866499996185304,-0.8559449873821812
2022-06-27,32.20099639892578,141.19595336914062,26.950000762939453,27.839000034332276,-0.7489341966957069
2022-06-28,31.860057830810547,139.22698974609375,28.360000610351562,27.971000099182127,-1.0379371939833075
2022-06-29,32.012577056884766,138.0830841064453,28.15999984741211,28.069500064849855,-1.005500009076357
2022-06-30,31.920583724975586,136.97665405273438,28.709999084472656,28.220499992370605,-1.1109913686296358
2022-07-01,32.53391647338867,133.9950408935547,26.700000762939453,28.319500064849855,-0.9031358949556157
2022-07-05,32.70528793334961,134.1450653076172,27.540000915527344,28.457000064849854,-0.7980334716688245
2022-07-06,32.425682067871094,135.67340087890625,26.729999542236328,28.54000005722046,-0.8847029747408899
2022-07-07,32.606075286865234,139.30198669433594,26.079999923706055,28.643000030517577,-0.6080552355891496
2022-07-08,32.651180267333984,140.58651733398438,24.639999389648438,28.677000045776367,-0.5208380672374501
2022-07-11,32.59705352783203,138.35499572753906,26.170000076293945,28.68100004196167,-0.6585079353639589
2022-07-12,32.74137496948242,138.8144073486328,27.290000915527344,28.65800008773804,-0.5540637077720155
2022-07-13,32.85862731933594,139.88330078125,26.81999969482422,28.298000049591064,-0.4359341488779129
2022-07-14,32.82254409790039,143.74630737304688,26.399999618530273,27.98350009918213,-0.27177387554443394
2022-07-15,33.039024353027344,148.1156005859375,24.229999542236328,27.714000034332276,0.06092523497038175
2022-07-18,32.6151008605957,145.56527709960938,25.299999237060547,27.33149995803833,-0.30330578921608115
2022-07-19,32.90372848510742,151.37850952148438,24.5,27.0,0.13968823546068607
2022-07-20,32.75039291381836,152.94432067871094,23.8799991607666,26.68449993133545,0.12696557660491817
2022-07-21,32.723331451416016,154.8852081298828,23.110000610351562,26.392499923706055,0.20434039745245464
2022-07-22,32.85862731933594,153.08497619628906,23.030000686645508,26.091499996185302,0.19554163032603225
2022-07-25,33.156280517578125,152.8693084716797,23.360000610351562,25.898000049591065,0.35531271432929
2022-07-26,33.43587875366211,151.68792724609375,24.690000534057617,25.785000038146972,0.4585737260031639
2022-07-27,33.471961975097656,157.82931518554688,23.239999771118164,25.528999996185302,0.772953685895538
2022-07-28,34.72570037841797,159.08575439453125,22.329999923706055,25.2375,1.5494731095969785
2022-07-29,34.94217300415039,161.2328643798828,21.329999923706055,24.86850004196167,1.775874163568176
2022-08-01,35.095497131347656,160.7640838623047,22.84000015258789,24.675500011444093,1.8410645527926448
2022-08-02,34.77981948852539,160.11709594726562,23.93000030517578,24.494999980926515,1.629730402018674
2022-08-03,35.266876220703125,165.35841369628906,21.950000762939453,24.25600004196167,2.1587558100286843
2022-08-04,34.8880500793457,165.9209747314453,21.440000534057617,24.024000072479247,1.9691932511924506
2022-08-05,34.92413330078125,166.19288635253906,21.149999618530273,23.84950008392334,2.0028185329753483
2022-08-08,34.978240966796875,164.88958740234375,21.290000915527344,23.60550012588501,1.97139641984521
2022-08-09,35.27589797973633,159.74205017089844,21.770000457763672,23.329500102996825,1.8952635549514507
2022-08-10,35.808048248291016,164.15823364257812,19.739999771118164,22.975500106811523,2.4105879836293878
2022-08-11,35.194725036621094,163.6613006591797,20.200000762939453,22.665500164031982,2.0363486515750564
2022-08-12,35.447265625,168.0775146484375,19.530000686645508,22.43050022125244,2.391897977201473
2022-08-15,36.03355026245117,168.668212890625,19.950000762939453,22.163000297546386,2.7551718077372245
2022-08-16,36.15079879760742,167.8712158203125,19.690000534057617,21.922500324249267,2.7840480408601462
2022-08-17,36.123748779296875,159.51707458496094,19.899999618530273,21.723500347137453,2.3689872635371367
2022-08-18,36.1057014465332,159.51707458496094,19.559999465942383,21.546000289916993,2.3586745276016168
2022-08-19,36.04256820678711,157.51992797851562,20.600000381469727,21.424500274658204,2.2270689607732344
2022-08-22,35.60962677001953,153.6194305419922,23.799999237060547,21.44650020599365,1.7931019637952492
2022-08-23,35.61863708496094,154.15386962890625,24.110000610351562,21.41750020980835,1.8238145288137237
2022-08-24,35.72688293457031,153.44125366210938,22.81999969482422,21.396500205993654,1.8515825845618514
2022-08-25,35.799041748046875,156.64794921875,21.780000686645508,21.369000244140626,2.0462019677836922
2022-08-26,34.83394241333008,148.77191162109375,25.559999465942383,21.580500221252443,1.117983475262261
2022-08-29,34.99628448486328,146.20933532714844,26.209999084472656,21.74900016784668,1.0881744231535915
2022-08-30,34.65354919433594,143.89169311523438,26.209999084472656,21.863000106811523,0.7814663859244165
2022-08-31,34.38295364379883,142.76112365722656,25.8700008392334,22.059000110626222,0.5727622093079494
2022-09-01,34.57236862182617,141.96974182128906,25.559999465942383,22.26500005722046,0.6431449007659021
2022-09-02,34.12138366699219,140.02899169921875,25.469999313354492,22.48100004196167,0.292607946766987
2022-09-06,33.886871337890625,139.65206909179688,26.90999984741211,22.761999988555907,0.1405718945916328
2022-09-07,34.581382751464844,141.97915649414062,24.639999389648438,22.905499935150146,0.6487461512540682
2022-09-08,34.689613342285156,143.32643127441406,23.610000610351562,23.098999977111816,0.7750362479176396
2022-09-09,34.89706802368164,145.2577667236328,22.790000915527344,23.228499984741212,0.9859630596279371
2022-09-12,35.18569564819336,146.64273071289062,23.8700008392334,23.445499992370607,1.2171397072598433
2022-09-13,33.99510192871094,139.67092895507812,27.270000457763672,23.811499977111815,0.20331991659866838
2022-09-14,34.04020690917969,141.5552215576172,26.15999984741211,24.13499994277954,0.31922550069658356
2022-09-15,33.5802001953125,139.31295776367188,26.270000457763672,24.45349998474121,-0.050889035718560335
2022-09-16,33.52607345581055,140.6696014404297,26.299999237060547,24.79049997329712,-0.016926183232805782
2022-09-19,34.06726837158203,140.95228576660156,25.760000228881836,25.048499965667723,0.3058489255695771
2022-09-20,33.76059341430664,141.11241149902344,27.15999984741211,25.216499996185302,0.1382658232326519
2022-09-21,33.51705551147461,139.84996032714844,27.989999771118164,25.41049995422363,-0.061285177265868025
2022-09-22,33.471961975097656,136.92933654785156,27.350000381469727,25.636999988555907,-0.22675505414436833
2022-09-23,33.44490432739258,133.70729064941406,29.920000076293945,26.04399995803833,-0.39633665966916215
2022-09-26,33.62530517578125,132.67092895507812,32.2599983215332,26.37899990081787,-0.34282300891690215
2022-09-27,32.4437141418457,133.60362243652344,32.599998474121094,26.698499870300292,-0.9734026764526776
2022-09-28,32.98490524291992,136.2133331298828,30.18000030517578,26.89699993133545,-0.5393210883623052
2022-09-29,32.75816345214844,133.77320861816406,31.84000015258789,27.195499897003174,-0.7856059867569627
2022-09-30,32.48609924316406,131.2765655517578,31.6200008392334,27.498499965667726,-1.0604927976390668
2022-10-03,33.438358306884766,136.73150634765625,30.100000381469727,27.730000019073486,-0.2554199150695819
2022-10-04,33.79206085205078,142.12051391601562,29.06999969482422,27.83800001144409,0.20446773741268418
2022-10-05,33.955318450927734,143.1002960205078,28.549999237060547,28.033500003814698,0.3446234822429583
2022-10-06,33.683231353759766,142.2335662841797,30.520000457763672,28.378999996185303,0.14768724157342114
2022-10-07,33.10280227661133,136.53366088867188,31.360000610351562,28.807499980926515,-0.4566292837116783
2022-10-10,33.529048919677734,132.74627685546875,32.45000076293945,29.236499977111816,-0.39422233071885376
2022-10-11,34.05507278442383,130.76779174804688,33.630001068115234,29.554500007629393,-0.18827489658426266
2022-10-12,34.200191497802734,130.56993103027344,33.56999969482422,29.925,-0.11481439601083576
2022-10-13,34.59016036987305,134.48922729492188,31.940000534057617,30.2085000038147,0.29549611517326957
2022-10-14,33.855560302734375,128.81759643554688,32.02000045776367,30.494500064849852,-0.39556544364331575
2022-10-17,34.24552917480469,131.0692901611328,31.3700008392334,30.77500009536743,-0.06502136964621621
2022-10-18,34.79875564575195,132.93470764160156,30.5,30.942000102996825,0.34033577610081583
2022-10-19,34.263671875,133.1514434814453,30.760000228881836,31.08050012588501,0.04494150776260792
2022-10-20,33.810203552246094,133.85800170898438,29.979999542236328,31.21200008392334,-0.1803858019676835
2022-10-21,34.11856460571289,138.1069793701172,29.690000534057617,31.200500106811525,0.19906143718604646
2022-10-24,34.86223220825195,136.16619873046875,29.850000381469727,31.08000020980835,0.5311799301534605
2022-10-25,34.962005615234375,137.89971923828125,28.459999084472656,30.87300024032593,0.6711126553838237
2022-10-26,35.1524543762207,133.1985321044922,27.280000686645508,30.728000259399415,0.5550683501072882
2022-10-27,34.56296157836914,132.53900146484375,27.389999389648438,30.50550022125244,0.18666882934406107
2022-10-28,35.868927001953125,136.4959716796875,25.75,30.212000179290772,1.122206698011324
2022-10-31,35.225006103515625,134.36672973632812,25.8799991607666,30.001000118255615,0.6524047776817087
2022-11-01,34.31808853149414,136.3263702392578,25.809999465942383,29.838000106811524,0.22790294372763706
2022-11-02,33.53813552856445,133.06661987304688,25.860000610351562,29.703500175476073,-0.3737070271868641
2022-11-03,32.91234588623047,130.032958984375,25.299999237060547,29.442500114440918,-0.8764093295941882
2022-11-04,33.53813552856445,135.9401092529297,24.549999237060547,29.102000045776368,-0.23625940117352792
2022-11-07,33.973453521728516,140.31158447265625,24.350000381469727,28.69700002670288,0.22159390635216683
2022-11-08,34.40877151489258,142.29949951171875,25.540000915527344,28.292500019073486,0.5654343727009243
2022-11-09,34.07321548461914,139.65206909179688,26.09000015258789,27.91850004196167,0.24705399937163927
2022-11-10,34.40877151489258,151.08958435058594,23.530000686645508,27.498000049591063,0.9858905268167268
2022-11-11,33.86461639404297,154.5660400390625,22.520000457763672,27.023000049591065,0.8412348319091827
2022-11-14,33.13908386230469,151.92807006835938,23.729999542236328,26.64099998474121,0.3004638192759733
2022-11-15,33.18443298339844,155.61181640625,24.540000915527344,26.34300003051758,0.5025821878049344
2022-11-16,33.275115966796875,151.9375,24.110000610351562,26.010500049591066,0.37864731907242155
2022-11-17,33.411155700683594,152.12594604492188,23.93000030517578,25.708000087738036,0.46539805678850976
2022-11-18,33.937171936035156,152.48394775390625,23.1200008392334,25.379500102996825,0.7831023120849852
2022-11-21,34.46318817138672,150.0249786376953,22.360000610351562,25.005000114440918,0.9660623935617788
2022-11-22,34.76248550415039,158.6831512451172,21.290000915527344,24.646500205993654,1.5512354115379376
2022-11-23,34.7534065246582,159.40859985351562,20.350000381469727,24.300000190734863,1.5807478215899633
2022-11-25,34.6899299621582,157.42071533203125,20.5,23.955500221252443,1.4493891041559614
2022-11-28,34.64458465576172,154.5189666748047,22.209999084472656,23.778500175476076,1.2846782128224723
2022-11-29,34.55388259887695,154.40586853027344,21.889999389648438,23.579000186920165,1.2274387710289403
2022-11-30,35.070831298828125,161.96177673339844,20.579999923706055,23.31750020980835,1.8842590730491042
2022-12-01,35.10710906982422,161.55665588378906,19.84000015258789,23.016500186920165,1.8856110295578892
2022-12-02,35.13431930541992,159.5788116455078,19.059999465942383,22.704500198364258,1.8065534676451112
2022-12-05,34.426918029785156,158.8312225341797,20.75,22.514500236511232,1.366565740264302
2022-12-06,34.16390609741211,157.5726318359375,22.170000076293945,22.405500221252442,1.1560714086028425
2022-12-07,34.40877151489258,157.09947204589844,22.68000030517578,22.262500190734862,1.2733615027356127
2022-12-08,34.744346618652344,160.54409790039062,22.290000915527344,22.072500228881836,1.6298850267543068
2022-12-09,34.39971160888672,159.6261444091797,22.829999923706055,22.037500190734864,1.389042753094433
2022-12-12,34.54481506347656,163.01400756835938,25.0,22.16150016784668,1.6340104752013893
2022-12-13,34.13670349121094,166.0706329345703,22.549999237060547,22.10250015258789,1.5470120125593745
2022-12-14,33.86461639404297,162.46510314941406,21.139999389648438,21.932500076293945,1.2190707410475115
2022-12-15,33.220699310302734,157.17515563964844,22.829999923706055,21.86850004196167,0.598084961826022
2022-12-16,32.712825775146484,157.86599731445312,22.6200008392334,21.803000068664552,0.34091726668609346
2022-12-19,32.93955612182617,156.2761688232422,22.420000076293945,21.768000030517577,0.39443087169836677
2022-12-20,32.885135650634766,155.5096435546875,21.479999542236328,21.723999977111816,0.3266683314761831
2022-12-21,33.13001251220703,158.42431640625,20.06999969482422,21.66299991607666,0.606015173847287
2022-12-22,32.91234588623047,154.96078491210938,21.969999313354492,21.743999862670897,0.31596344179240565
2022-12-23,32.984901428222656,155.04592895507812,20.8700008392334,21.76249990463257,0.36149634366633737
2022-12-27,32.74003219604492,153.49398803710938,21.649999618530273,21.73449993133545,0.1473374215516272
2022-12-28,32.44074630737305,151.67701721191406,22.139999389648438,21.74699993133545,-0.1105938318608605
2022-12-29,32.49516677856445,155.1784210205078,21.440000534057617,21.789999961853027,0.0879861616621298
2022-12-30,32.34098434448242,155.22573852539062,21.670000076293945,21.88149995803833,0.0021454710464654473
2023-01-03,32.24123001098633,153.7305450439453,22.899999618530273,22.073499965667725,-0.12637645771829265
2023-01-04,32.50423049926758,157.00482177734375,22.010000228881836,22.136499977111818,0.18052765056437114
2023-01-05,32.18503189086914,151.11871337890625,22.459999084472656,22.15099992752075,-0.2834213411258128
2023-01-06,33.06967544555664,156.63577270507812,21.1299991607666,22.073499870300292,0.4859855196287236
2023-01-09,32.859920501708984,158.13096618652344,21.969999313354492,22.05749979019165,0.43764544398335237
2023-01-10,32.54983139038086,160.1371612548828,20.579999923706055,21.944999790191652,0.35641444133483796
2023-01-11,32.62279510498047,160.67654418945312,21.09000015258789,21.749499797821045,0.42390819436524924
2023-01-12,32.44039535522461,159.61668395996094,18.829999923706055,21.56349983215332,0.2689837276133847
2023-01-13,32.54983139038086,159.9100341796875,18.350000381469727,21.423999881744386,0.34555027127473636
2023-01-17,32.58631896972656,157.95114135742188,19.360000610351562,21.25049991607666,0.27270053860372967
2023-01-18,31.856708526611328,157.0900115966797,20.34000015258789,21.136499881744385,-0.18540910028523186
2023-01-19,31.33685302734375,154.37408447265625,20.520000457763672,21.041499900817872,-0.6123795970730868
2023-01-20,31.656057357788086,156.30453491210938,19.850000381469727,20.95999994277954,-0.3376383345111924
2023-01-23,31.6378231048584,160.55355834960938,19.809999465942383,20.946999931335448,-0.14481433104169059
2023-01-24,31.902301788330078,159.79647827148438,19.200000762939453,20.808500003814697,-0.02989744419169549
2023-01-25,31.884057998657227,159.4084930419922,19.079999923706055,20.71899995803833,-0.05888093956974928
2023-01-26,31.856708526611328,161.5755615234375,18.729999542236328,20.572999954223633,0.029148222638408362
2023-01-27,31.64693832397461,161.6607666015625,18.510000228881836,20.391499996185303,-0.08664455176284444
2023-01-30,31.665172576904297,159.8627166748047,19.940000534057617,20.316499996185303,-0.1622311320382414
2023-01-31,32.1759033203125,162.2664031982422,19.399999618530273,20.202999973297118,0.24458982593771458
2023-02-01,32.23062515258789,167.11158752441406,17.8700008392334,19.951500034332277,0.5076190828410467
2023-02-02,32.112056732177734,169.67616271972656,18.729999542236328,19.7875,0.5625372011335605
2023-02-03,32.05734634399414,169.2218780517578,18.329999923706055,19.58100004196167,0.5095444000426917
2023-02-06,32.121192932128906,168.02008056640625,19.43000030517578,19.49600009918213,0.4885424912964821
2023-02-07,32.10293960571289,171.30381774902344,18.65999984741211,19.33050012588501,0.6351830553710263
2023-02-08,31.801977157592773,168.21878051757812,19.6299991607666,19.28300008773804,0.31563834620678505
2023-02-09,31.801977157592773,168.93797302246094,20.709999084472656,19.264000034332277,0.3500394834216219
2023-02-10,32.1759033203125,168.8812255859375,20.530000686645508,19.34900007247925,0.5609966447879303
2023-02-13,32.5224723815918,170.76438903808594,20.34000015258789,19.448500061035155,0.8491129789117086
2023-02-14,32.27622985839844,172.7422332763672,18.90999984741211,19.426000022888182,0.8030095448520286
2023-02-15,32.55895233154297,185.6501007080078,18.229999542236328,19.320499992370607,1.5819869031316258
2023-02-16,32.74135208129883,183.42623901367188,20.170000076293945,19.30299997329712,1.5798410893813442
2023-02-17,32.53158950805664,182.36634826660156,20.020000457763672,19.311499977111815,1.4092793026272692
2023-02-21,32.422149658203125,175.98812866210938,22.8700008392334,19.46450004577637,1.0416530038518872
2023-02-22,32.63191604614258,173.896728515625,22.290000915527344,19.619000053405763,1.0614812637884659
2023-02-23,32.93288040161133,175.68528747558594,21.139999389648438,19.72200002670288,1.319012613866073
2023-02-24,32.64103698730469,173.92645263671875,21.670000076293945,19.869000053405763,1.0681150111789945
2023-02-27,32.25798797607422,174.14512634277344,20.950000762939453,19.99100008010864,0.8596902262134085
2023-02-28,31.5101318359375,174.4303436279297,20.700000762939453,20.029000091552735,0.44598772230591993
2023-03-01,31.181808471679688,174.0880584716797,20.579999923706055,20.088000106811524,0.24200231092891
2023-03-02,31.53749656677246,175.49514770507812,19.59000015258789,20.17400007247925,0.5125574490455357
2023-03-03,31.5101318359375,177.07334899902344,18.489999771118164,20.16200008392334,0.5724106060446285
2023-03-06,31.756378173828125,176.37933349609375,18.610000610351562,20.176000118255615,0.6799256036240424
2023-03-07,31.765504837036133,175.82789611816406,19.59000015258789,20.184000110626222,0.6587639210439528
2023-03-08,31.71989631652832,177.37759399414062,19.110000610351562,20.206500148773195,0.7068286772196479
2023-03-09,31.519258499145508,174.51589965820312,22.610000610351562,20.35550022125244,0.4552953473058843
2023-03-10,31.300371170043945,172.80458068847656,24.799999237060547,20.560000228881837,0.24835965920943212
2023-03-13,31.236526489257812,173.5556640625,26.520000457763672,20.859500217437745,0.2478036484451858
2023-03-14,31.58309555053711,177.38711547851562,23.729999542236328,21.029000186920165,0.6291124465114708
2023-03-15,31.847576141357422,173.9169158935547,26.139999389648438,21.390500164031984,0.6142537698710625
2023-03-16,32.01173782348633,177.43463134765625,22.989999771118164,21.628500175476074,0.876323105841862
2023-03-17,31.792861938476562,176.69309997558594,25.510000228881836,21.89550018310547,0.7157818102393995
2023-03-20,32.121192932128906,177.84347534179688,24.149999618530273,22.102000141143797,0.9584249626645619
2023-03-21,32.05734634399414,179.11741638183594,21.3799991607666,22.027500057220458,0.9828777142756808
2023-03-22,31.619571685791016,177.41561889648438,22.260000228881836,22.026000022888184,0.6513193046174379
2023-03-23,31.108850479125977,180.11569213867188,22.610000610351562,22.09950008392334,0.48863195217150207
2023-03-24,31.801977157592773,178.44241333007812,21.739999771118164,22.10300006866455,0.8046654047886035
2023-03-27,32.01173782348633,175.66627502441406,20.600000381469727,22.085500049591065,0.7917373125979604
2023-03-28,32.04822540283203,174.55392456054688,19.969999313354492,22.048999977111816,0.7593802430619572
