Date,KO,HD,VIX,AvgVIX,zscore
2020-05-04,37.62171936035156,191.8758544921875,35.970001220703125,39.44600009918213,-0.9413465938501123
2020-05-05,37.838417053222656,195.13661193847656,33.61000061035156,38.86450004577637,-0.9599617790910734
2020-05-06,37.29668045043945,193.6749267578125,34.119998931884766,38.235499954223634,-1.0406790997775601
2020-05-07,37.171653747558594,198.45794677734375,31.440000534057617,37.64000005722046,-1.1567039288673395
2020-05-08,38.43016815185547,202.7653045654297,27.979999542236328,36.95550012588501,-0.9865303880301785
2020-05-11,37.95509719848633,204.60763549804688,27.56999969482422,36.275500202178954,-1.116740116161995
2020-05-12,37.355018615722656,201.4419403076172,33.040000915527344,36.03950033187866,-1.176731913786524
2020-05-13,36.62158966064453,199.02017211914062,35.279998779296875,35.76150026321411,-1.2775869244511064
2020-05-14,36.42156219482422,202.80857849121094,32.61000061035156,35.38650026321411,-1.3897169921663115
2020-05-15,36.054840087890625,207.0034637451172,31.889999389648438,35.07350015640259,-1.5429710694477552
2020-05-18,37.48003387451172,212.2103729248047,29.299999237060547,34.34700002670288,-1.3565190377252683
2020-05-19,37.12165451049805,205.93960571289062,30.530000686645508,33.60300006866455,-1.3090310353064316
2020-05-20,38.24681091308594,206.01748657226562,27.989999771118164,32.90350008010864,-1.0851213671580162
2020-05-21,37.646728515625,208.34413146972656,29.530000686645508,32.31100006103516,-1.2495856651185333
2020-05-22,37.53004455566406,209.2090301513672,28.15999984741211,31.92250003814697,-1.289411311280594
2020-05-26,38.41350173950195,209.7279815673828,28.010000228881836,31.658500003814698,-1.1223085325844502
2020-05-27,38.946895599365234,213.94883728027344,27.6200008392334,31.361000061035156,-1.095745583165515
2020-05-28,39.24694061279297,212.02871704101562,28.59000015258789,31.229000091552734,-0.9991173525755274
2020-05-29,38.90522384643555,214.9175567626953,27.510000228881836,30.89700002670288,-1.122519613594273
2020-06-01,39.16359329223633,213.88833618164062,28.229999542236328,30.449000072479247,-1.0511859392940595
2020-06-02,39.088592529296875,218.57623291015625,26.84000015258789,29.992500019073486,-1.155380210157202
2020-06-03,39.92202377319336,218.3934783935547,25.65999984741211,29.594999980926513,-0.9849512202420427
2020-06-04,39.93869400024414,216.60980224609375,25.809999465942383,29.179500007629393,-0.9476839117337552
2020-06-05,40.9138298034668,221.78684997558594,24.520000457763672,28.8335000038147,-0.8508193848206997
2020-06-08,41.5472526550293,223.41395568847656,25.809999465942383,28.725,-0.7548820184556669
2020-06-09,40.83882522583008,223.40524291992188,27.56999969482422,28.725,-0.8966283067469252
2020-06-10,40.52211380004883,221.3953094482422,27.56999969482422,28.451499938964844,-0.9218402126720965
2020-06-11,37.95509719848633,208.36135864257812,40.790000915527344,28.727000045776368,-1.1881410068134233
2020-06-12,38.35038375854492,210.9542236328125,36.09000015258789,28.901000022888184,-1.1582770941918472
2020-06-15,38.9390869140625,210.00579833984375,34.400001525878906,29.026500129699706,-1.0223078840636635
2020-06-16,39.33437728881836,217.47988891601562,33.66999816894531,29.245000076293945,-1.0852907191762446
2020-06-17,39.17457962036133,218.26295471191406,33.470001220703125,29.392000102996825,-1.1321963211853365
2020-06-18,39.51939010620117,216.8360595703125,32.939998626708984,29.639500045776366,-1.035982490014241
2020-06-19,38.7036018371582,214.60858154296875,35.119998931884766,29.91899995803833,-1.1570313608082488
2020-06-22,38.4681282043457,216.79249572753906,31.770000457763672,30.09949998855591,-1.2457423851234297
2020-06-23,38.38401794433594,217.79312133789062,31.3700008392334,30.267500019073488,-1.2816245850673482
2020-06-24,37.55140686035156,214.15614318847656,33.84000015258789,30.57849998474121,-1.3792327997210234
2020-06-25,37.786895751953125,213.50357055664062,32.220001220703125,30.760000038146973,-1.3196469060502773
2020-06-26,36.64311218261719,209.70127868652344,34.72999954223633,31.121000003814697,-1.4764446296594351
2020-06-29,37.30751037597656,214.1474609375,31.780000686645508,31.298500061035156,-1.4279249382739392
2020-06-30,37.57664489746094,217.96714782714844,30.43000030517578,31.47800006866455,-1.4466675841659378
2020-07-01,37.69437789916992,215.9137420654297,28.6200008392334,31.626000118255615,-1.3840247822355565
2020-07-02,37.744850158691406,216.21826171875,27.68000030517578,31.719500160217287,-1.379706566643536
2020-07-06,38.0391960144043,217.1318817138672,27.940000534057617,31.890500164031984,-1.3381215615321793
2020-07-07,38.02238082885742,215.21766662597656,29.43000030517578,32.07150020599365,-1.305079015859366
2020-07-08,37.904632568359375,216.8012237548828,28.079999923706055,32.097000217437746,-1.3587877180190269
2020-07-09,36.9290657043457,215.74842834472656,29.260000228881836,32.18150024414062,-1.5341874515796377
2020-07-10,37.971923828125,217.6190948486328,27.290000915527344,31.506500244140625,-1.36086496287246
2020-07-13,38.0560188293457,217.19277954101562,32.189998626708984,31.31150016784668,-1.3359099782066712
2020-07-14,38.577449798583984,224.30149841308594,29.520000457763672,31.067500114440918,-1.3666744950022764
2020-07-15,39.023193359375,224.31015014648438,27.760000228881836,30.772000217437743,-1.2775478168235446
2020-07-16,38.81294631958008,224.55372619628906,28.0,30.49850015640259,-1.3242976005367728
2020-07-17,39.376426696777344,226.55499267578125,25.68000030517578,30.13550024032593,-1.2494881380651652
2020-07-20,38.7877082824707,226.37228393554688,24.459999084472656,29.602500247955323,-1.3639447058011613
2020-07-21,39.69600296020508,228.3300018310547,24.84000015258789,29.256000232696532,-1.219233770328782
2020-07-22,40.77251434326172,230.7227020263672,24.31999969482422,28.903500175476076,-1.049099655389914
2020-07-23,40.604305267333984,229.53944396972656,26.079999923706055,28.515500164031984,-1.0602880896932076
2020-07-24,40.78091812133789,230.8445281982422,25.84000015258789,28.19650011062622,-1.0497335110749157
2020-07-27,40.77251434326172,232.68045043945312,24.739999771118164,27.697000122070314,-1.0863386778173956
2020-07-28,40.52020263671875,230.81845092773438,25.440000534057617,27.380000114440918,-1.1014639510270767
2020-07-29,40.38563919067383,230.27896118164062,24.100000381469727,27.063500118255615,-1.1181578445041536
2020-07-30,40.10810089111328,231.71458435058594,24.760000228881836,26.870500087738037,-1.2010617459368635
2020-07-31,39.729652404785156,231.0011444091797,24.459999084472656,26.70950002670288,-1.26330186568351
2020-08-03,38.9390869140625,231.6015167236328,24.280000686645508,26.526500034332276,-1.4330876532393437
2020-08-04,39.267086029052734,233.07196044921875,23.760000228881836,26.243000030517578,-1.395352775488454
2020-08-05,39.71282958984375,232.73269653320312,22.989999771118164,25.988500022888182,-1.2996082711453378
2020-08-06,39.93149185180664,234.37705993652344,22.649999618530273,25.657999992370605,-1.287083913696663
2020-08-07,40.20061111450195,236.3522491455078,22.209999084472656,25.403999900817873,-1.2707447758863926
2020-08-10,40.13334274291992,239.0408935546875,22.1299991607666,24.90099992752075,-1.3353616130680332
2020-08-11,40.30994415283203,239.20614624023438,24.030000686645508,24.626499938964844,-1.3031281895002491
2020-08-12,40.73046112060547,245.00091552734375,22.280000686645508,24.352499961853027,-1.3291146774088847
2020-08-13,40.68840789794922,245.07061767578125,22.1299991607666,24.058999919891356,-1.338864598262836
2020-08-14,40.74728012084961,244.104736328125,22.049999237060547,23.877499866485596,-1.3086989588738118
2020-08-17,40.54542922973633,250.79580688476562,21.350000381469727,23.72199993133545,-1.476406892999105
2020-08-18,40.7220458984375,247.9766845703125,21.510000228881836,23.555499935150145,-1.3874035642992453
2020-08-19,39.83898162841797,246.11468505859375,22.540000915527344,23.466499996185302,-1.5288810435058513
2020-08-20,39.82216262817383,244.2178497314453,22.719999313354492,23.298499965667723,-1.4961698485455783
2020-08-21,39.763282775878906,246.43666076660156,22.540000915527344,23.133500003814696,-1.5501694333405358
2020-08-24,40.343597412109375,249.49932861328125,22.3700008392334,23.01500005722046,-1.4921770254534414
2020-08-25,40.293121337890625,248.95993041992188,22.030000686645508,22.844500064849854,-1.4920282977292474
2020-08-26,40.503387451171875,254.00640869140625,23.270000457763672,22.803000068664552,-1.545898680549388
2020-08-27,40.562255859375,251.1351318359375,24.469999313354492,22.788500022888183,-1.4794906059512227
2020-08-28,41.90787124633789,249.09915161132812,22.959999084472656,22.713500022888184,-1.171210149062268
2020-08-31,41.655574798583984,248.01153564453125,26.40999984741211,22.819999980926514,-1.2010621879164818
2020-09-01,41.31075668334961,248.79449462890625,26.1200008392334,22.938000011444093,-1.2850290108523055
2020-09-02,43.05166244506836,251.20872497558594,26.56999969482422,23.117000007629393,-0.9822131019624486
2020-09-03,42.45454025268555,240.21395874023438,33.599998474121094,23.664499950408935,-0.8926931570406407
2020-09-04,42.92551040649414,235.86679077148438,30.75,24.091499996185302,-0.7156595122107382
2020-09-08,41.891056060791016,235.51690673828125,31.459999084472656,24.557999992370604,-0.9162258973205644
2020-09-09,42.21064758300781,242.32191467285156,28.809999465942383,24.79699993133545,-0.9816458521754321
2020-09-10,42.05085372924805,238.5258026123047,29.709999084472656,25.168499851226805,-0.9414485344286673
2020-09-11,42.94233703613281,241.70086669921875,26.8700008392334,25.405499935150146,-0.8232608197025449
2020-09-14,42.993194580078125,245.4795379638672,25.850000381469727,25.595499992370605,-0.8849484860291228
2020-09-15,43.281455993652344,249.7916717529297,25.59000015258789,25.807499980926515,-0.9092266433709055
2020-09-16,43.06101989746094,246.3367919921875,26.040000915527344,26.03400001525879,-0.8876678652616203
2020-09-17,42.857547760009766,244.8759765625,26.459999084472656,26.229999923706053,-0.9006406712049738
2020-09-18,42.77276611328125,240.70375061035156,25.829999923706055,26.385499954223633,-0.8382627308239642
2020-09-21,41.619720458984375,238.2196502685547,27.780000686645508,26.64749994277954,-1.021989618684615
2020-09-22,42.10298156738281,239.0593719482422,26.860000610351562,26.87199993133545,-0.9411555084405478
2020-09-23,40.873634338378906,233.146484375,28.579999923706055,27.199499893188477,-1.074946939752073
2020-09-24,41.289066314697266,232.40301513671875,28.510000228881836,27.461499881744384,-0.9775859130545445
2020-09-25,41.3060302734375,234.89585876464844,26.3799991607666,27.55699987411499,-1.0216049538705434
2020-09-28,41.78081130981445,238.20216369628906,26.190000534057617,27.71849994659424,-0.9893873188689247
2020-09-29,41.4755973815918,238.00978088378906,26.270000457763672,27.711499977111817,-1.0468683203203686
2020-09-30,41.85712432861328,242.90797424316406,26.3700008392334,27.723999977111816,-1.0636111934145125
2020-10-01,41.69602584838867,242.82923889160156,26.700000762939453,27.73050003051758,-1.0943847504293673
2020-10-02,41.8486328125,244.30746459960938,27.6299991607666,27.432000064849852,-1.0919324111521254
2020-10-05,41.865604400634766,246.74778747558594,27.959999084472656,27.292500019073486,-1.1349509079196802
2020-10-06,41.4925537109375,241.8233642578125,29.479999542236328,27.19350004196167,-1.1160111455614024
2020-10-07,42.01819610595703,247.35133361816406,28.059999465942383,27.15600004196167,-1.1158640370499873
2020-10-08,42.781246185302734,248.8645477294922,26.360000610351562,26.988500118255615,-0.9917934024463796
2020-10-09,43.07798385620117,250.089111328125,25.0,26.895000076293947,-0.9556438373277604
2020-10-12,43.31536865234375,250.95506286621094,25.06999969482422,26.85600004196167,-0.9245625398292526
2020-10-13,42.57777404785156,253.97267150878906,26.06999969482422,26.880000019073485,-1.1297163158157146
2020-10-14,42.492984771728516,251.11245727539062,26.399999618530273,26.897999954223632,-1.092296140976092
2020-10-15,42.38277053833008,251.50607299804688,26.969999313354492,26.923499965667723,-1.1218613337949623
2020-10-16,42.41667938232422,251.61105346679688,27.40999984741211,27.002499961853026,-1.1170655925851816
2020-10-19,42.069068908691406,248.1735382080078,29.18000030517578,27.07249994277954,-1.1213126523322328
2020-10-20,42.60319519042969,250.1941375732422,29.350000381469727,27.196999931335448,-1.0527511330298462
2020-10-21,42.38277053833008,248.8557891845703,28.649999618530273,27.20049991607666,-1.0714493514842844
2020-10-22,42.96776580810547,245.92556762695312,28.110000610351562,27.180499935150145,-0.898526459074865
2020-10-23,42.832122802734375,247.53500366210938,27.549999237060547,27.238999938964845,-0.9563120841371883
2020-10-26,42.2216796875,241.4472198486328,32.459999084472656,27.552499866485597,-0.962798025111405
2020-10-27,42.30646514892578,242.14697265625,33.349998474121094,27.906499767303465,-0.9591240660372745
2020-10-28,40.661678314208984,235.91925048828125,40.279998779296875,28.60199966430664,-1.1701476822370909
2020-10-29,40.71255111694336,235.840576171875,37.59000015258789,29.146499633789062,-1.1584603623960854
2020-10-30,40.746463775634766,233.28648376464844,38.02000045776367,29.665999698638917,-1.1030846948615025
2020-11-02,41.22124481201172,236.8114013671875,37.130001068115234,30.124499797821045,-1.0750253685067466
2020-11-03,41.84016036987305,242.61056518554688,35.54999923706055,30.427999782562257,-1.061352287177331
2020-11-04,41.68754196166992,247.29010009765625,29.56999969482422,30.50349979400635,-1.1809358535303274
2020-11-05,41.91646194458008,250.0279541015625,27.579999923706055,30.56449975967407,-1.1871563418533617
2020-11-06,41.9249382019043,248.61962890625,24.860000610351562,30.55749979019165,-1.1586701301695335
2020-11-09,44.570167541503906,236.13795471191406,25.75,30.59149980545044,-0.3913600844359189
2020-11-10,45.765586853027344,241.03616333007812,24.799999237060547,30.527999782562254,-0.24506451966677487
2020-11-11,45.42646026611328,242.94296264648438,23.450000762939453,30.380499839782715,-0.3492681799497273
2020-11-12,44.94319534301758,241.62216186523438,25.350000381469727,30.299499893188475,-0.42095227924184814
2020-11-13,45.31623458862305,242.43557739257812,23.100000381469727,30.083999919891358,-0.3616974081807097
2020-11-16,45.65536880493164,244.53485107421875,22.450000762939453,29.74749994277954,-0.3336931457162312
2020-11-17,45.5112419128418,238.32467651367188,22.709999084472656,29.415499877929687,-0.24443869240340993
2020-11-18,44.60406494140625,236.0154266357422,23.84000015258789,29.174999904632568,-0.38223911550258144
2020-11-19,45.04494094848633,236.9776153564453,23.110000610351562,28.924999904632568,-0.3122250675832137
2020-11-20,44.65493392944336,235.9980010986328,23.700000762939453,28.732499980926512,-0.37171759443440244
2020-11-23,44.663414001464844,237.38870239257812,22.65999984741211,28.242500019073486,-0.39647188775126707
2020-11-24,45.12124252319336,239.0593719482422,21.639999389648438,27.657000064849854,-0.33653817967526717
2020-11-25,44.875370025634766,239.62794494628906,21.25,26.70550012588501,-0.39660632822913877
2020-11-27,44.68037033081055,241.40350341796875,20.84000015258789,25.86800012588501,-0.4694421448430854
2020-11-30,44.09077835083008,242.64553833007812,20.56999969482422,24.995500087738037,-0.6111742561062502
2020-12-01,44.466758728027344,241.9370574951172,20.770000457763672,24.17750005722046,-0.5223816912664296
2020-12-02,44.52655792236328,238.41925048828125,21.170000076293945,23.458500099182128,-0.44348928397742104
2020-12-03,45.099063873291016,235.81607055664062,21.280000686645508,23.044000148773193,-0.2792890230076854
2020-12-04,46.01335144042969,232.16635131835938,20.790000915527344,22.704500198364258,-0.02671655568732401
2020-12-07,45.278507232666016,230.9791259765625,21.299999237060547,22.526500129699706,-0.15133774394797414
2020-12-08,45.440853118896484,230.17002868652344,20.68000030517578,22.273000144958495,-0.10342652932757336
2020-12-09,45.569026947021484,233.56468200683594,22.270000457763672,22.146500205993654,-0.14232167505214824
2020-12-10,45.32976531982422,232.8875732421875,22.520000457763672,22.100000190734864,-0.1773709838456655
2020-12-11,45.586116790771484,232.65884399414062,23.309999465942383,21.998000144958496,-0.12166797751466062
2020-12-14,45.517765045166016,233.56468200683594,24.719999313354492,22.079000091552736,-0.15259044724284113
2020-12-15,46.004798889160156,235.6753692626953,22.889999389648438,22.101000022888183,-0.09517606756783499
2020-12-16,45.338321685791016,237.09132385253906,22.5,22.09050006866455,-0.2556179962736936
2020-12-17,45.517765045166016,240.94325256347656,21.93000030517578,21.995000076293945,-0.2929408378266766
2020-12-18,45.91936111450195,237.84759521484375,21.56999969482422,21.91800003051758,-0.1536096178799866
2020-12-21,45.124698638916016,238.322509765625,25.15999984741211,21.99099998474121,-0.3218297361544212
2020-12-22,45.08197021484375,237.48704528808594,24.229999542236328,22.069499969482422,-0.3144974198470573
2020-12-23,45.355411529541016,237.28480529785156,23.309999465942383,22.15299997329712,-0.25587484151999057
2020-12-24,45.66301345825195,238.26097106933594,21.530000686645508,22.167000007629394,-0.21282408821782636
2020-12-28,46.27824783325195,236.79226684570312,21.700000762939453,22.210000038146973,-0.06164374153436985
2020-12-29,46.25261306762695,234.10118103027344,23.079999923706055,22.335500049591065,-0.015590800221535741
2020-12-30,46.517486572265625,233.28326416015625,22.770000457763672,22.435500049591063,0.0530264832799833
2020-12-31,46.85927963256836,233.599853515625,22.75,22.514500045776366,0.11547243149355473
2021-01-04,45.08197021484375,232.10482788085938,26.969999313354492,22.798999977111816,-0.21212036598375672
2021-01-05,44.58638381958008,233.97799682617188,25.34000015258789,23.026499938964843,-0.3470263233438212
2021-01-06,43.167964935302734,235.3147735595703,25.06999969482422,23.214999961853028,-0.6565909637993628
2021-01-07,42.6894416809082,234.16273498535156,22.3700008392334,23.299499988555908,-0.7305352985338078
2021-01-08,43.64645767211914,236.65158081054688,21.559999465942383,23.263999938964844,-0.5861672924475587
2021-01-11,42.8945198059082,238.5336151123047,24.079999923706055,23.34199991226196,-0.7725941475818715
2021-01-12,42.81761932373047,243.01876831054688,23.329999923706055,23.342999935150146,-0.8733125136273827
2021-01-13,42.8603515625,241.01364135742188,22.209999084472656,23.217499923706054,-0.8266121752185792
2021-01-14,42.0656852722168,235.99197387695312,23.25,23.235499954223634,-0.8902806339761595
2021-01-15,41.6128044128418,242.3680877685547,24.34000015258789,23.32749996185303,-1.1022839309247765
2021-01-19,41.45047378540039,240.25732421875,23.239999771118164,23.392999935150147,-1.094652386986629
2021-01-20,41.595733642578125,241.23350524902344,21.579999923706055,23.39349994659424,-1.0841222497286764
2021-01-21,41.82643508911133,245.41090393066406,21.31999969482422,23.201499938964844,-1.1173679622505512
2021-01-22,41.43337631225586,249.76416015625,21.90999984741211,23.085499954223632,-1.278910225149533
2021-01-25,41.681175231933594,250.71395874023438,23.190000534057617,23.079500007629395,-1.247337657065751
2021-01-26,42.11696243286133,248.5329132080078,23.020000457763672,23.153999996185302,-1.1185544312815932
2021-01-27,41.467559814453125,241.01364135742188,37.209999084472656,23.929499912261964,-1.1056158924449717
2021-01-28,41.99732971191406,244.5314483642578,30.209999084472656,24.285999870300294,-1.066405957152051
2021-01-29,41.14284896850586,238.1730194091797,33.09000015258789,24.801999855041505,-1.1166294221201252
2021-02-01,41.42483901977539,237.513427734375,30.239999771118164,25.176499843597412,-1.0475949153306103
2021-02-02,41.83498001098633,239.35147094726562,25.559999465942383,25.105999851226805,-1.00039763552731
2021-02-03,41.672630310058594,241.11920166015625,22.90999984741211,24.984499835968016,-1.0665441184417692
2021-02-04,41.877708435058594,245.20863342285156,21.770000457763672,24.81949987411499,-1.103249438977835
2021-02-05,42.4245719909668,245.24380493164062,20.8700008392334,24.74449987411499,-0.9943708690195169
2021-02-08,42.655277252197266,246.27272033691406,21.239999771118164,24.72849988937378,-0.967727407534625
2021-02-09,42.46729278564453,243.40576171875,21.6299991607666,24.605999851226805,-0.950850981787685
2021-02-10,42.3818244934082,245.09432983398438,21.989999771118164,24.538999843597413,-1.0000908192289342
2021-02-11,42.9799690246582,243.66082763671875,21.25,24.49099988937378,-0.8530034961964069
2021-02-12,43.31321334838867,244.05653381347656,19.969999313354492,24.326999855041503,-0.7937749378301887
2021-02-16,42.95433807373047,242.19215393066406,21.459999084472656,24.18299980163574,-0.8302017222045569
2021-02-17,42.83472442626953,247.05548095703125,21.5,24.095999813079835,-0.9466697571738404
2021-02-18,43.38157272338867,248.92874145507812,22.489999771118164,24.14149980545044,-0.872757182214401
2021-02-19,42.81761932373047,245.9298095703125,22.049999237060547,24.177999782562257,-0.9286844552084066
2021-02-22,43.2619514465332,242.59669494628906,23.450000762939453,24.254999828338622,-0.7762756005169574
2021-02-23,43.18505096435547,235.02456665039062,23.110000610351562,24.25099983215332,-0.6476481665743015
2021-02-24,43.330299377441406,228.63099670410156,21.34000015258789,24.16699981689453,-0.4969376915507735
2021-02-25,42.868892669677734,224.47996520996094,28.889999389648438,23.75099983215332,-0.5104083425664478
2021-02-26,41.86061096191406,227.19749450683594,27.950000762939453,23.63799991607666,-0.7640781807975213
2021-03-01,42.638187408447266,230.08206176757812,23.350000381469727,23.15099992752075,-0.6631826192022763
2021-03-02,42.80907440185547,228.91241455078125,24.100000381469727,22.84399995803833,-0.6067023047838559
2021-03-03,42.70653533935547,226.33560180664062,26.670000076293945,22.89949998855591,-0.5782284425908492
2021-03-04,42.67236328125,220.68072509765625,28.56999969482422,23.182499980926515,-0.47751037875803015
2021-03-05,43.39865493774414,222.95849609375,24.65999984741211,23.326999950408936,-0.3753460887391719
2021-03-08,44.124969482421875,227.80429077148438,25.469999313354492,23.55699987411499,-0.3220244971213169
2021-03-09,43.458473205566406,233.01947021484375,24.030000686645508,23.69649991989136,-0.5547366413151943
2021-03-10,43.95406723022461,235.6123504638672,22.559999465942383,23.742999935150145,-0.5047794510874664
2021-03-11,43.4755744934082,237.9221649169922,21.90999984741211,23.738999938964845,-0.6445667988523843
2021-03-12,43.389404296875,241.6832275390625,20.690000534057617,23.710999965667725,-0.7333688899086126
2021-03-15,43.966670989990234,246.4974365234375,20.030000686645508,23.714000034332276,-0.7093037264534441
2021-03-16,44.130374908447266,249.63018798828125,19.790000915527344,23.63050012588501,-0.7360997653117731
2021-03-17,44.14759826660156,247.81594848632812,19.229999542236328,23.517000102996825,-0.6981402973746273
2021-03-18,43.570350646972656,250.5859375,21.579999923706055,23.47150011062622,-0.8664633426383295
2021-03-19,43.77712631225586,255.8427276611328,20.950000762939453,23.416500186920167,-0.9250333477468189
