Date,AVGO,AMD,VIX,AvgVIX,zscore
2022-05-09,52.38717269897461,86.36000061035156,34.75,27.3290002822876,-0.4392221888172804
2022-05-10,54.106056213378906,88.7300033569336,32.9900016784668,27.76000032424927,-0.4387623183163693
2022-05-11,52.777103424072266,87.91999816894531,32.560001373291016,28.175000381469726,-0.5050367894513451
2022-05-12,53.19217300415039,87.05999755859375,31.770000457763672,28.6725004196167,-0.41257499915048185
2022-05-13,54.7435302734375,95.12000274658203,28.8700008392334,28.981000423431396,-0.7939288840194042
2022-05-16,54.22516632080078,94.23999786376953,27.469999313354492,29.246000385284425,-0.7834105891621637
2022-05-17,56.5964241027832,102.47000122070312,26.100000381469727,29.48250036239624,-1.102615793481588
2022-05-18,53.09910202026367,96.27999877929688,30.959999084472656,30.01450033187866,-1.015354207312257
2022-05-19,50.832088470458984,96.66999816894531,29.350000381469727,30.34800033569336,-1.2426475735019284
2022-05-20,50.5510368347168,93.5,29.43000030517578,30.409000396728516,-1.0633159516986501
2022-05-23,48.98478698730469,95.06999969482422,28.479999542236328,30.48200035095215,-1.3042060878270247
2022-05-24,48.78376388549805,91.16000366210938,29.450000762939453,30.278500366210938,-1.0700253889154856
2022-05-25,49.4752197265625,92.6500015258789,28.3700008392334,30.117000389099122,-1.1044399160488862
2022-05-26,51.2462158203125,98.75,27.5,29.992500400543214,-1.3398330222395585
2022-05-27,54.28194046020508,102.26000213623047,25.719999313354492,29.608500289916993,-1.295455778211931
2022-05-31,53.988792419433594,101.86000061035156,26.190000534057617,29.301000308990478,-1.2958044984249382
2022-06-01,53.38295364379883,101.22000122070312,25.690000534057617,29.12300033569336,-1.308561134282999
2022-06-02,53.67330551147461,108.58999633789062,24.719999313354492,29.088000297546387,-1.7578676441489742
2022-06-03,52.424400329589844,106.30000305175781,24.790000915527344,28.76750030517578,-1.7215788149307896
2022-06-06,52.22989273071289,105.6500015258789,25.06999969482422,28.51150026321411,-1.6970125594434338
2022-06-07,53.32432174682617,105.27999877929688,24.020000457763672,27.975000286102294,-1.5755666877440235
2022-06-08,52.6142463684082,101.9000015258789,23.959999084472656,27.523500156402587,-1.4209505154494277
2022-06-09,51.763648986816406,98.80000305175781,26.09000015258789,27.200000095367432,-1.2969180932068256
2022-06-10,50.37235641479492,94.81999969482422,27.75,26.999000072479248,-1.164358629792655
2022-06-13,48.17141342163086,86.98999786376953,34.02000045776367,27.256500053405762,-0.8557576209894051
2022-06-14,48.408714294433594,86.98999786376953,32.689998626708984,27.517500019073488,-0.8345977443196757
2022-06-15,49.01736068725586,89.30000305175781,29.6200008392334,27.69350004196167,-0.929268108445763
2022-06-16,46.269195556640625,82.05000305175781,32.95000076293945,27.79300012588501,-0.7068592521995194
2022-06-17,46.4059944152832,81.56999969482422,31.1299991607666,27.882000064849855,-0.6637117494677963
2022-06-21,47.27116012573242,83.79000091552734,30.190000534057617,27.920000076293945,-0.7297053410752332
2022-06-22,46.55144500732422,83.75,28.950000762939453,27.943500137329103,-0.7913024554013642
2022-06-23,46.59648132324219,82.43000030517578,29.049999237060547,27.923500061035156,-0.7021766856817748
2022-06-24,47.77035903930664,87.08000183105469,27.229999542236328,27.866499996185304,-0.897322437733615
2022-06-27,47.45319747924805,86.16000366210938,26.950000762939453,27.839000034332276,-0.8662844744375073
2022-06-28,46.771949768066406,80.77999877929688,28.360000610351562,27.971000099182127,-0.5801428113021133
2022-06-29,46.017520904541016,77.98999786376953,28.15999984741211,28.069500064849855,-0.46752292513893134
2022-06-30,45.58588409423828,76.47000122070312,28.709999084472656,28.220499992370605,-0.4080063618984989
2022-07-01,44.838016510009766,73.66999816894531,26.700000762939453,28.319500064849855,-0.2941565030915211
2022-07-05,44.69350814819336,75.19999694824219,27.540000915527344,28.457000064849854,-0.4056922534562306
2022-07-06,45.285606384277344,75.3499984741211,26.729999542236328,28.54000005722046,-0.3625671412403928
2022-07-07,46.78040313720703,79.30000305175781,26.079999923706055,28.643000030517577,-0.4839630041945738
2022-07-08,46.79447555541992,79.3499984741211,24.639999389648438,28.677000045776367,-0.48593174750086415
2022-07-11,45.309059143066406,76.94999694824219,26.170000076293945,28.68100004196167,-0.46363935648658194
2022-07-12,45.16925048828125,76.36000061035156,27.290000915527344,28.65800008773804,-0.438064620437708
2022-07-13,45.20303726196289,77.5199966430664,26.81999969482422,28.298000049591064,-0.509845222351605
2022-07-14,45.476097106933594,78.5999984741211,26.399999618530273,27.98350009918213,-0.5551322839202676
2022-07-15,46.397544860839844,81.11000061035156,24.229999542236328,27.714000034332276,-0.634805719638447
2022-07-18,46.078514099121094,81.43000030517578,25.299999237060547,27.33149995803833,-0.6838860618629531
2022-07-19,47.76190948486328,85.87999725341797,24.5,27.0,-0.8207029015781855
2022-07-20,48.02184295654297,89.43000030517578,23.8799991607666,26.68449993133545,-1.0264192717480058
2022-07-21,48.57639694213867,91.08999633789062,23.110000610351562,26.392499923706055,-1.0840022091143204
2022-07-22,48.09220886230469,88.0999984741211,23.030000686645508,26.091499996185302,-0.934389978285628
2022-07-25,48.14757537841797,87.54000091552734,23.360000610351562,25.898000049591065,-0.8933459096890476
2022-07-26,47.95802688598633,85.25,24.690000534057617,25.785000038146972,-0.7625948335903245
2022-07-27,49.525062561035156,89.81999969482422,23.239999771118164,25.528999996185302,-0.9175247949735903
2022-07-28,50.07118225097656,91.66999816894531,22.329999923706055,25.2375,-0.9881106414902204
2022-07-29,50.24665451049805,94.47000122070312,21.329999923706055,24.86850004196167,-1.1530004072898667
2022-08-01,50.33016586303711,96.77999877929688,22.84000015258789,24.675500011444093,-1.2944960351519381
2022-08-02,49.84597396850586,99.29000091552734,23.93000030517578,24.494999980926515,-1.4995089239101589
2022-08-03,51.30324172973633,98.08999633789062,21.950000762939453,24.25600004196167,-1.2921928704345986
2022-08-04,51.87187194824219,103.91000366210938,21.440000534057617,24.024000072479247,-1.6167466602391343
2022-08-05,51.744258880615234,102.30999755859375,21.149999618530273,23.84950008392334,-1.5249618215174499
2022-08-08,51.189693450927734,100.06999969482422,21.290000915527344,23.60550012588501,-1.4299829916256257
2022-08-09,49.99517822265625,95.54000091552734,21.770000457763672,23.329500102996825,-1.2444149104842914
2022-08-10,51.647621154785156,99.05000305175781,19.739999771118164,22.975500106811523,-1.3233834847423953
2022-08-11,51.1803092956543,98.12000274658203,20.200000762939453,22.665500164031982,-1.305089360326423
2022-08-12,52.38139724731445,100.83000183105469,19.530000686645508,22.43050022125244,-1.3727228147309116
2022-08-15,52.44990539550781,101.01000213623047,19.950000762939453,22.163000297546386,-1.378219934616208
2022-08-16,51.76396179199219,100.19999694824219,19.690000534057617,21.922500324249267,-1.387157932824886
2022-08-17,50.538482666015625,98.2699966430664,19.899999618530273,21.723500347137453,-1.3719915772832418
2022-08-18,52.40204620361328,100.44000244140625,19.559999465942383,21.546000289916993,-1.345735486999617
2022-08-19,51.461814880371094,95.94999694824219,20.600000381469727,21.424500274658204,-1.1400718259489617
2022-08-22,49.615150451660156,92.83999633789062,23.799999237060547,21.44650020599365,-1.1042127757783509
2022-08-23,49.71179962158203,92.48999786376953,24.110000610351562,21.41750020980835,-1.0730277348897672
2022-08-24,49.8112678527832,92.7300033569336,22.81999969482422,21.396500205993654,-1.0796331442316405
2022-08-25,51.621341705322266,97.18000030517578,21.780000686645508,21.369000244140626,-1.2051541943339932
2022-08-26,48.87479019165039,91.18000030517578,25.559999465942383,21.580500221252443,-1.0631979942920684
2022-08-29,48.24797439575195,88.48999786376953,26.209999084472656,21.74900016784668,-0.9456466059917121
2022-08-30,47.51700210571289,86.94000244140625,26.209999084472656,21.863000106811523,-0.9108872437457353
2022-08-31,46.833885192871094,84.87000274658203,25.8700008392334,22.059000110626222,-0.838332229908838
2022-09-01,46.16765594482422,82.33000183105469,25.559999465942383,22.26500005722046,-0.7339669821944776
2022-09-02,46.938045501708984,80.23999786376953,25.469999313354492,22.48100004196167,-0.5305144595808354
2022-09-06,46.748504638671875,78.72000122070312,26.90999984741211,22.761999988555907,-0.4494104477740407
2022-09-07,47.39877700805664,79.61000061035156,24.639999389648438,22.905499935150146,-0.4488110218604834
2022-09-08,48.03684997558594,82.77999877929688,23.610000610351562,23.098999977111816,-0.5963074158373654
2022-09-09,49.01929473876953,85.44999694824219,22.790000915527344,23.228499984741212,-0.6808579119041542
2022-09-12,49.64423751831055,84.63999938964844,23.8700008392334,23.445499992370607,-0.572906000976315
2022-09-13,47.2598991394043,77.02999877929688,27.270000457763672,23.811499977111815,-0.2948432414553928
2022-09-14,47.926116943359375,77.44999694824219,26.15999984741211,24.13499994277954,-0.26251759937198377
2022-09-15,46.9305305480957,76.66000366210938,26.270000457763672,24.45349998474121,-0.30035644139127926
2022-09-16,47.15198516845703,76.51000213623047,26.299999237060547,24.79049997329712,-0.2709378756030366
2022-09-19,47.090057373046875,76.7699966430664,25.760000228881836,25.048499965667723,-0.29322364022271846
2022-09-20,46.26618194580078,75.25,27.15999984741211,25.216499996185302,-0.2686825941879314
2022-09-21,45.620872497558594,74.4800033569336,27.989999771118164,25.41049995422363,-0.27657692649464766
2022-09-22,45.192230224609375,69.5,27.350000381469727,25.636999988555907,0.006298314357799047
2022-09-23,44.347259521484375,67.95999908447266,29.920000076293945,26.04399995803833,0.030248136298476936
2022-09-26,43.73978805541992,66.30000305175781,32.2599983215332,26.37899990081787,0.0831124759320206
2022-09-27,43.97539138793945,67.16999816894531,32.599998474121094,26.698499870300292,0.0480261071139845
2022-09-28,44.08988952636719,68.36000061035156,30.18000030517578,26.89699993133545,-0.018492274962335638
2022-09-29,42.5920295715332,64.13999938964844,31.84000015258789,27.195499897003174,0.12003908176674281
2022-09-30,42.012939453125,63.36000061035156,31.6200008392334,27.498499965667726,0.11869436959104822
2022-10-03,43.22126770019531,66.11000061035156,30.100000381469727,27.730000019073486,0.04912737660414187
2022-10-04,45.40512466430664,67.9000015258789,29.06999969482422,27.83800001144409,0.1284453681081183
2022-10-05,45.8725471496582,67.94000244140625,28.549999237060547,28.033500003814698,0.1675458058012998
2022-10-06,45.37106704711914,67.8499984741211,30.520000457763672,28.378999996185303,0.1286325435383571
2022-10-07,43.57136154174805,58.439998626708984,31.360000610351562,28.807499980926515,0.5748853893246288
2022-10-10,41.4158821105957,57.810001373291016,32.45000076293945,29.236499977111816,0.4233039675092309
2022-10-11,40.759212493896484,57.630001068115234,33.630001068115234,29.554500007629393,0.37635532944817224
2022-10-12,40.74122619628906,57.849998474121094,33.56999969482422,29.925,0.3605666857211642
2022-10-13,41.441429138183594,58.939998626708984,31.940000534057617,30.2085000038147,0.35272287411572933
2022-10-14,40.41289520263672,55.939998626708984,32.02000045776367,30.494500064849852,0.4544412505428328
2022-10-17,41.19540786743164,57.959999084472656,31.3700008392334,30.77500009536743,0.3939730669163474
2022-10-18,41.144317626953125,57.91999816894531,30.5,30.942000102996825,0.39199655064450994
2022-10-19,41.188777923583984,57.22999954223633,30.760000228881836,31.08050012588501,0.4404502318895854
2022-10-20,40.71567153930664,57.77000045776367,29.979999542236328,31.21200008392334,0.3634460537459357
2022-10-21,42.55417251586914,58.81999969482422,29.690000534057617,31.200500106811525,0.45968226463008277
2022-10-24,43.196659088134766,58.70000076293945,29.850000381469727,31.08000020980835,0.5247093356874477
2022-10-25,43.53257751464844,61.470001220703125,28.459999084472656,30.87300024032593,0.3760608751005148
2022-10-26,43.63759231567383,59.72999954223633,27.280000686645508,30.728000259399415,0.49761543073300774
2022-10-27,43.09068298339844,58.599998474121094,27.389999389648438,30.50550022125244,0.5217074254125115
2022-10-28,44.74656677246094,62.0099983215332,25.75,30.212000179290772,0.44949353969500416
2022-10-31,44.4835205078125,60.060001373291016,25.8799991607666,30.001000118255615,0.5517683795554577
2022-11-01,44.2734489440918,59.65999984741211,25.809999465942383,29.838000106811524,0.5588275040241307
2022-11-02,43.150299072265625,58.630001068115234,25.860000610351562,29.703500175476073,0.5250888469881555
2022-11-03,42.023345947265625,60.11000061035156,25.299999237060547,29.442500114440918,0.32917331208339734
2022-11-04,44.027435302734375,62.189998626708984,24.549999237060547,29.102000045776368,0.37376339884129056
2022-11-07,44.966087341308594,63.08000183105469,24.350000381469727,28.69700002670288,0.4000770996129504
2022-11-08,45.61802673339844,63.849998474121094,25.540000915527344,28.292500019073486,0.4085626172469127
2022-11-09,44.4220085144043,59.91999816894531,26.09000015258789,27.91850004196167,0.5553104370490667
2022-11-10,47.93246841430664,68.47000122070312,23.530000686645508,27.498000049591063,0.3170540283016452
2022-11-11,49.02251052856445,72.37000274658203,22.520000457763672,27.023000049591065,0.16279066565661343
2022-11-14,48.561702728271484,73.52999877929688,23.729999542236328,26.64099998474121,0.0469075702996358
2022-11-15,49.62146759033203,76.37000274658203,24.540000915527344,26.34300003051758,-0.04170987486008567
2022-11-16,48.42071533203125,72.69999694824219,24.110000610351562,26.010500049591066,0.08785208918970394
2022-11-17,48.4566650390625,73.9000015258789,23.93000030517578,25.708000087738036,0.013684713577494395
2022-11-18,48.745262145996094,73.56999969482422,23.1200008392334,25.379500102996825,0.06069622792587036
2022-11-21,48.96100997924805,72.45999908447266,22.360000610351562,25.005000114440918,0.151504009619931
2022-11-22,50.154197692871094,75.25,21.290000915527344,24.646500205993654,0.07800780238032497
2022-11-23,50.49387741088867,76.4000015258789,20.350000381469727,24.300000190734863,0.034147780300944945
2022-11-25,50.14094161987305,75.13999938964844,20.5,23.955500221252443,0.08391830682096044
2022-11-28,49.41236114501953,73.19000244140625,22.209999084472656,23.778500175476076,0.14468193622047293
2022-11-29,49.33476638793945,73.38999938964844,21.889999389648438,23.579000186920165,0.12486764115867197
2022-11-30,52.13935470581055,77.62999725341797,20.579999923706055,23.31750020980835,0.10156659087964366
2022-12-01,52.11285400390625,77.4800033569336,19.84000015258789,23.016500186920165,0.10887474168983657
2022-12-02,51.17136764526367,74.9800033569336,19.059999465942383,22.704500198364258,0.1861164454079722
2022-12-05,50.21001052856445,73.62000274658203,20.75,22.514500236511232,0.18808228806963406
2022-12-06,49.753936767578125,70.2699966430664,22.170000076293945,22.405500221252442,0.3634137790410059
2022-12-07,49.06129837036133,70.13999938964844,22.68000030517578,22.262500190734862,0.3100337831260876
2022-12-08,50.25164794921875,70.47000122070312,22.290000915527344,22.072500228881836,0.394898435531036
2022-12-09,51.54228591918945,68.58999633789062,22.829999923706055,22.037500190734864,0.6312008184219229
2022-12-12,52.669227600097656,70.66999816894531,25.0,22.16150016784668,0.5975762961797924
2022-12-13,54.03273010253906,71.6500015258789,22.549999237060547,22.10250015258789,0.6559705184932874
2022-12-14,54.35444641113281,68.93000030517578,21.139999389648438,21.932500076293945,0.8600357848751522
2022-12-15,52.798858642578125,66.52999877929688,22.829999923706055,21.86850004196167,0.8760710676646418
2022-12-16,52.601104736328125,65.41000366210938,22.6200008392334,21.803000068664552,0.9306517393550832
2022-12-19,52.440818786621094,64.58999633789062,22.420000076293945,21.768000030517577,0.9692310077838582
2022-12-20,51.905555725097656,65.05000305175781,21.479999542236328,21.723999977111816,0.8918421869081578
2022-12-21,53.547584533691406,67.68000030517578,20.06999969482422,21.66299991607666,0.8686852754214276
2022-12-22,52.77093505859375,63.86000061035156,21.969999313354492,21.743999862670897,1.0457352432217293
2022-12-23,52.707969665527344,64.5199966430664,20.8700008392334,21.76249990463257,0.9975659656436628
2022-12-27,52.813873291015625,63.27000045776367,21.649999618530273,21.73449993133545,1.0876055786765164
2022-12-28,51.988555908203125,62.56999969482422,22.139999389648438,21.74699993133545,1.0591469818909147
2022-12-29,53.22127914428711,64.81999969482422,21.440000534057617,21.789999961853027,1.0239938814922422
2022-12-30,53.34722137451172,64.7699966430664,21.670000076293945,21.88149995803833,1.038448080041398
2023-01-03,52.80815124511719,64.0199966430664,22.899999618530273,22.073499965667725,1.0387376711757372
2023-01-04,53.453121185302734,64.66000366210938,22.010000228881836,22.136499977111818,1.0549831011224193
2023-01-05,52.955074310302734,62.33000183105469,22.459999084472656,22.15099992752075,1.1608048395960817
2023-01-06,56.142765045166016,63.959999084472656,21.1299991607666,22.073499870300292,1.3399502573997462
2023-01-09,55.041725158691406,67.23999786376953,21.969999313354492,22.05749979019165,1.030286409998938
2023-01-10,54.854705810546875,68.05000305175781,20.579999923706055,21.944999790191652,0.9613831926393648
2023-01-11,55.160972595214844,69.05999755859375,21.09000015258789,21.749499797821045,0.9235710385259325
2023-01-12,55.5235481262207,70.80000305175781,18.829999923706055,21.56349983215332,0.8437107896782895
2023-01-13,55.243038177490234,71.0,18.350000381469727,21.423999881744386,0.8058027540456062
2023-01-17,55.26593017578125,71.58999633789062,19.360000610351562,21.25049991607666,0.769802679046927
2023-01-18,54.79365158081055,70.52999877929688,20.34000015258789,21.136499881744385,0.7960357878456233
2023-01-19,53.73744583129883,67.70999908447266,20.520000457763672,21.041499900817872,0.8836807753104151
2023-01-20,54.45875930786133,70.06999969482422,19.850000381469727,20.95999994277954,0.7958332535903505
2023-01-23,55.49396514892578,76.52999877929688,19.809999465942383,20.946999931335448,0.471618638319993
2023-01-24,55.818363189697266,74.69999694824219,19.200000762939453,20.808500003814697,0.6185383343415786
2023-01-25,55.88038635253906,74.91000366210938,19.079999923706055,20.71899995803833,0.6105282247367887
2023-01-26,57.1111946105957,75.16000366210938,18.729999542236328,20.572999954223633,0.7041588329504116
2023-01-27,56.38701629638672,75.4000015258789,18.510000228881836,20.391499996185303,0.6241101935820008
2023-01-30,55.4767951965332,72.44999694824219,19.940000534057617,20.316499996185303,0.7331548383554733
2023-01-31,55.81645584106445,75.1500015258789,19.399999618530273,20.202999973297118,0.5893532081760483
2023-02-01,57.50904846191406,84.63999938964844,17.8700008392334,19.951500034332277,0.12839116507216264
2023-02-02,57.79719924926758,88.30999755859375,18.729999542236328,19.7875,-0.08254604893859957
2023-02-03,57.019596099853516,86.08999633789062,18.329999923706055,19.58100004196167,-0.008744593118502926
2023-02-06,57.370704650878906,83.68000030517578,19.43000030517578,19.49600009918213,0.17795327290643678
2023-02-07,58.6253662109375,85.91000366210938,18.65999984741211,19.33050012588501,0.14604571867590938
2023-02-08,57.409828186035156,84.69000244140625,19.6299991607666,19.28300008773804,0.11631973592309794
2023-02-09,57.19037628173828,83.20999908447266,20.709999084472656,19.264000034332277,0.19217795429063814
2023-02-10,56.60264587402344,81.4800033569336,20.530000686645508,19.34900007247925,0.2513159705589052
2023-02-13,57.35353088378906,83.12999725341797,20.34000015258789,19.448500061035155,0.21188458033264929
2023-02-14,57.467079162597656,85.94999694824219,18.90999984741211,19.426000022888182,0.0401837881576135
2023-02-15,57.980384826660156,85.18000030517578,18.229999542236328,19.320499992370607,0.13560198308475882
2023-02-16,57.29819107055664,80.08000183105469,20.170000076293945,19.30299997329712,0.40360525001035685
2023-02-17,56.82590103149414,78.5,20.020000457763672,19.311499977111815,0.46336577479221674
2023-02-21,55.485374450683594,76.7699966430664,22.8700008392334,19.46450004577637,0.45537821643264575
2023-02-22,54.9730224609375,76.61000061035156,22.290000915527344,19.619000053405763,0.4200084137664444
2023-02-23,55.70101547241211,79.75,21.139999389648438,19.72200002670288,0.28246433661875703
2023-02-24,55.12377166748047,78.08999633789062,21.670000076293945,19.869000053405763,0.33802453787138004
2023-02-27,55.858436584472656,78.7699966430664,20.950000762939453,19.99100008010864,0.35968932095560285
2023-02-28,56.70187759399414,78.58000183105469,20.700000762939453,20.029000091552735,0.44714843476107385
2023-03-01,56.6331787109375,78.29000091552734,20.579999923706055,20.088000106811524,0.45972108195571487
2023-03-02,57.11787033081055,80.44000244140625,19.59000015258789,20.17400007247925,0.36431439056028464
2023-03-03,60.372337341308594,81.5199966430664,18.489999771118164,20.16200008392334,0.5848768554315313
2023-03-06,60.387603759765625,81.16000366210938,18.610000610351562,20.176000118255615,0.6094494975627652
2023-03-07,59.64625930786133,82.11000061035156,19.59000015258789,20.184000110626222,0.4820913950809071
2023-03-08,60.32463455200195,85.37000274658203,19.110000610351562,20.206500148773195,0.33238550724648475
2023-03-09,59.39532470703125,84.02999877929688,22.610000610351562,20.35550022125244,0.33591964421824383
2023-03-10,58.661617279052734,82.66999816894531,24.799999237060547,20.560000228881837,0.35818477731377124
2023-03-13,58.818092346191406,82.01000213623047,26.520000457763672,20.859500217437745,0.41469221710517573
2023-03-14,60.34371566772461,87.44999694824219,23.729999542236328,21.029000186920165,0.1999746808659295
2023-03-15,59.731170654296875,89.68000030517578,26.139999389648438,21.390500164031984,0.0015702219033124638
2023-03-16,60.72917556762695,96.5999984741211,22.989999771118164,21.628500175476074,-0.35562103010729973
2023-03-17,60.20155715942383,97.83999633789062,25.510000228881836,21.89550018310547,-0.48261985586478956
2023-03-20,61.41709899902344,96.80999755859375,24.149999618530273,22.102000141143797,-0.3078197595543949
2023-03-21,61.19029998779297,95.93000030517578,21.3799991607666,22.027500057220458,-0.2713034083270741
2023-03-22,60.63004684448242,97.58000183105469,22.260000228881836,22.026000022888184,-0.4276481416100572
2023-03-23,61.42862319946289,100.27999877929688,22.610000610351562,22.09950008392334,-0.5305282342755543
2023-03-24,61.13455581665039,97.94999694824219,21.739999771118164,22.10300006866455,-0.4065178526381997
2023-03-27,60.23796463012695,96.61000061035156,20.600000381469727,22.085500049591065,-0.4000667182033079
