Date,UPS,ADI,VIX,AvgVIX,zscore
2020-08-28,129.4718475341797,108.7563247680664,22.959999084472656,22.713500022888184,0.9027568622722463
2020-08-31,130.47662353515625,106.30069732666016,26.40999984741211,22.819999980926514,1.0599809862314034
2020-09-01,129.70306396484375,108.0105209350586,26.1200008392334,22.938000011444093,0.9465440470539308
2020-09-02,132.19908142089844,110.80267333984375,26.56999969482422,23.117000007629393,0.9628050352006705
2020-09-03,126.0109634399414,106.51898193359375,33.599998474121094,23.664499950408935,0.8114229515436153
2020-09-04,128.2118682861328,106.81000518798828,30.75,24.091499996185302,0.9171463585986755
2020-09-08,124.75897216796875,102.7082290649414,31.459999084472656,24.557999992370604,0.904721036944583
2020-09-09,127.43038940429688,105.00921630859375,28.809999465942383,24.79699993133545,0.9510586903813516
2020-09-10,125.90730285644531,103.92694091796875,29.709999084472656,25.168499851226805,0.9149744341361162
2020-09-11,126.68877410888672,103.49950408935547,26.8700008392334,25.405499935150146,0.9748553837583245
2020-09-14,127.70153045654297,104.24526977539062,25.850000381469727,25.595499992370605,0.9977496156975497
2020-09-15,128.80999755859375,105.55492401123047,25.59000015258789,25.807499980926515,1.002038154737228
2020-09-16,127.48625183105469,105.10017395019531,26.040000915527344,26.03400001525879,0.9502243250980483
2020-09-17,127.39051055908203,105.03651428222656,26.459999084472656,26.229999923706053,0.9477720265911952
2020-09-18,127.31873321533203,104.5090103149414,25.829999923706055,26.385499954223633,0.9661290531935967
2020-09-21,128.43515014648438,103.61770629882812,27.780000686645508,26.64749994277954,1.0634896306836503
2020-09-22,129.09703063964844,104.31802368164062,26.860000610351562,26.87199993133545,1.0694891828204494
2020-09-23,128.82589721679688,102.31714630126953,28.579999923706055,27.199499893188477,1.13917962244059
2020-09-24,127.9168472290039,102.48084259033203,28.510000228881836,27.461499881744384,1.083561905450803
2020-09-25,132.47019958496094,103.20842742919922,26.3799991607666,27.55699987411499,1.297005546659029
2020-09-28,134.6870574951172,106.46440124511719,26.190000534057617,27.71849994659424,1.2787790992500365
2020-09-29,134.3680877685547,106.09152221679688,26.270000457763672,27.711499977111817,1.277377347864606
2020-09-30,132.87693786621094,106.17337799072266,26.3700008392334,27.723999977111816,1.1940026814521774
2020-10-01,133.6902618408203,108.21968841552734,26.700000762939453,27.73050003051758,1.1514624730997522
2020-10-02,133.14004516601562,103.69047546386719,27.6299991607666,27.432000064849852,1.3126197541041
2020-10-05,134.8944091796875,106.0460433959961,27.959999084472656,27.292500019073486,1.307503749939066
2020-10-06,135.0458984375,105.08200073242188,29.479999542236328,27.19350004196167,1.3562037979417474
2020-10-07,139.54351806640625,107.92865753173828,28.059999465942383,27.15600004196167,1.477461003015675
2020-10-08,138.92149353027344,109.44750213623047,26.360000610351562,26.988500118255615,1.3801856549772624
2020-10-09,139.3042449951172,112.16688537597656,25.0,26.895000076293947,1.2862338149687484
2020-10-12,140.77947998046875,114.69525909423828,25.06999969482422,26.85600004196167,1.2588818604912286
2020-10-13,139.81459045410156,112.40333557128906,26.06999969482422,26.880000019073485,1.3036365063652804
2020-10-14,139.05703735351562,111.90312957763672,26.399999618530273,26.897999954223632,1.2840853045160505
2020-10-15,138.78585815429688,112.7580337524414,26.969999313354492,26.923499965667723,1.2335636141920714
2020-10-16,139.10487365722656,112.44882202148438,27.40999984741211,27.002499961853026,1.2636793673419198
2020-10-19,137.23886108398438,111.51204681396484,29.18000030517578,27.07249994277954,1.203088881376817
2020-10-20,139.45574951171875,112.43061828613281,29.350000381469727,27.196999931335448,1.2832533805598219
2020-10-21,137.74124145507812,113.46745300292969,28.649999618530273,27.20049991607666,1.1477078506836673
2020-10-22,137.94857788085938,113.45833587646484,28.110000610351562,27.180499935150145,1.1592053327045468
2020-10-23,137.07937622070312,112.95813751220703,27.549999237060547,27.238999938964845,1.1336691893218667
2020-10-26,133.96937561035156,110.16602325439453,32.459999084472656,27.552499866485597,1.084495681799527
2020-10-27,136.234130859375,109.40203857421875,33.349998474121094,27.906499767303465,1.2380505334214678
2020-10-28,124.22467041015625,105.92779541015625,40.279998779296875,28.60199966430664,0.7405585996885413
2020-10-29,128.67437744140625,107.755859375,37.59000015258789,29.146499633789062,0.9021236577299131
2020-10-30,125.28529357910156,107.80133819580078,38.02000045776367,29.665999698638917,0.7185465833725804
2020-11-02,127.23104858398438,107.755859375,37.130001068115234,30.124499797821045,0.8247579009567676
2020-11-03,130.36495971679688,108.91092681884766,35.54999923706055,30.427999782562257,0.9441220033184983
2020-11-04,129.6472625732422,114.5406494140625,29.56999969482422,30.50349979400635,0.668677377123972
2020-11-05,130.42874145507812,118.5969467163086,27.579999923706055,30.56449975967407,0.5398229315991387
2020-11-06,133.7141876220703,121.41635131835938,24.860000610351562,30.55749979019165,0.5972519812097895
2020-11-09,130.15762329101562,123.52635955810547,25.75,30.59149980545044,0.3177944172670563
2020-11-10,131.36175537109375,122.58050537109375,24.799999237060547,30.527999782562254,0.422152933587207
2020-11-11,132.8848876953125,124.94515991210938,23.450000762939453,30.380499839782715,0.40425989072779045
2020-11-12,130.86306762695312,123.21712493896484,25.350000381469727,30.299499893188475,0.36862461086832654
2020-11-13,131.31234741210938,123.93561553955078,23.100000381469727,30.083999919891358,0.3624633012539578
2020-11-16,135.13934326171875,125.51811218261719,22.450000762939453,29.74749994277954,0.5009863771539413
2020-11-17,135.49237060546875,123.57183074951172,22.709999084472656,29.415499877929687,0.6018351425552106
2020-11-18,135.14730834960938,121.1707763671875,23.84000015258789,29.174999904632568,0.6844076537162788
2020-11-19,133.56680297851562,123.84468841552734,23.110000610351562,28.924999904632568,0.48713475669377976
2020-11-20,131.38458251953125,122.67146301269531,23.700000762939453,28.732499980926512,0.4195478011676963
2020-11-23,133.66310119628906,124.6632080078125,22.65999984741211,28.242500019073486,0.4578422560823841
2020-11-24,138.5491180419922,124.49951171875,21.639999389648438,27.657000064849854,0.7266345722231431
2020-11-25,136.79205322265625,123.64459228515625,21.25,26.70550012588501,0.6684383459293324
2020-11-27,135.50038146972656,125.28165435791016,20.84000015258789,25.86800012588501,0.53029218189214
2020-11-30,137.24937438964844,126.49129486083984,20.56999969482422,24.995500087738037,0.5731243048755772
2020-12-01,134.7542266845703,127.99191284179688,20.770000457763672,24.17750005722046,0.37621245468156544
2020-12-02,135.4522247314453,127.92826843261719,21.170000076293945,23.458500099182128,0.41630577266719426
2020-12-03,134.64993286132812,127.66334533691406,21.280000686645508,23.044000148773193,0.38445260245267476
2020-12-04,134.18458557128906,131.5183868408203,20.790000915527344,22.704500198364258,0.1972369468092934
2020-12-07,134.36109924316406,131.28086853027344,21.299999237060547,22.526500129699706,0.21669645017953304
2020-12-08,133.49459838867188,133.4915771484375,20.68000030517578,22.273000144958495,0.07719366946104537
2020-12-09,135.73300170898438,129.51776123046875,22.270000457763672,22.146500205993654,0.3644488430310823
2020-12-10,131.76968383789062,129.06106567382812,22.520000457763672,22.100000190734864,0.1712297491439746
2020-12-11,135.10720825195312,128.94224548339844,23.309999465942383,21.998000144958496,0.35513030883227514
2020-12-14,133.6791534423828,130.0202178955078,24.719999313354492,22.079000091552736,0.2332077066918794
2020-12-15,134.12037658691406,131.6005859375,22.889999389648438,22.101000022888183,0.19033515416889896
2020-12-16,136.49520874023438,130.44956970214844,22.5,22.09050006866455,0.36608187227918665
2020-12-17,139.9932403564453,131.3448028564453,21.93000030517578,21.995000076293945,0.5159009923263955
2020-12-18,140.5468292236328,132.05731201171875,21.56999969482422,21.91800003051758,0.5155826697917943
2020-12-21,138.46885681152344,130.2577362060547,25.15999984741211,21.99099998474121,0.47994889466246415
2020-12-22,140.0493927001953,131.8015594482422,24.229999542236328,22.069499969482422,0.49968443024509424
2020-12-23,138.50897216796875,130.83319091796875,23.309999465942383,22.15299997329712,0.45787630058657475
2020-12-24,138.14794921875,131.97511291503906,21.530000686645508,22.167000007629394,0.39045720982538135
2020-12-28,137.48204040527344,132.16696166992188,21.700000762939453,22.210000038146973,0.3466873865520061
2020-12-29,135.61268615722656,131.23519897460938,23.079999923706055,22.335500049591065,0.2857067852139771
2020-12-30,133.36624145507812,133.5372314453125,22.770000457763672,22.435500049591063,0.06839169516520865
2020-12-31,135.10720825195312,134.95318603515625,22.75,22.514500045776366,0.10210912931443077
2021-01-04,131.41665649414062,133.39109802246094,26.969999313354492,22.798999977111816,-0.02995929797029403
2021-01-05,129.58740234375,135.77532958984375,25.34000015258789,23.026499938964843,-0.22837205484873724
2021-01-06,129.2023162841797,136.3873748779297,25.06999969482422,23.214999961853028,-0.2747766491462841
2021-01-07,127.56558227539062,142.1516876220703,22.3700008392334,23.299499988555908,-0.6051491343713994
2021-01-08,127.07621765136719,143.1839141845703,21.559999465942383,23.263999938964844,-0.6748301765591774
2021-01-11,129.86019897460938,144.6090087890625,24.079999923706055,23.34199991226196,-0.585589492056992
2021-01-12,131.50491333007812,145.3306884765625,23.329999923706055,23.342999935150146,-0.5278069902694394
2021-01-13,130.86306762695312,144.77342224121094,22.209999084472656,23.217499923706054,-0.5387541466634925
2021-01-14,131.15188598632812,145.66871643066406,23.25,23.235499954223634,-0.5609588305859565
2021-01-15,127.48538970947266,144.10655212402344,24.34000015258789,23.32749996185303,-0.6917346171163412
2021-01-19,125.38336944580078,146.65524291992188,23.239999771118164,23.392999935150147,-0.9116909220390168
2021-01-20,128.23951721191406,146.00665283203125,21.579999923706055,23.39349994659424,-0.7312934226703429
2021-01-21,128.44818115234375,145.5133819580078,21.31999969482422,23.201499938964844,-0.6993450849454865
2021-01-22,127.55760955810547,142.124267578125,21.90999984741211,23.085499954223632,-0.6044222863736135
2021-01-25,129.77194213867188,140.42510986328125,23.190000534057617,23.079500007629395,-0.4142055539033262
2021-01-26,129.5152130126953,141.53964233398438,23.020000457763672,23.153999996185302,-0.47488133566558843
2021-01-27,126.48250579833984,134.7247772216797,37.209999084472656,23.929499912261964,-0.3505803076957401
2021-01-28,126.17761993408203,136.30517578125,30.209999084472656,24.285999870300294,-0.4334473090853722
2021-01-29,124.35643005371094,134.58775329589844,33.09000015258789,24.801999855041505,-0.45877506412226793
2021-02-01,125.36727905273438,138.74424743652344,30.239999771118164,25.176499843597412,-0.5795523720072023
2021-02-02,128.60057067871094,138.73512268066406,25.559999465942383,25.105999851226805,-0.40585638869373686
2021-02-03,128.13525390625,134.81614685058594,22.90999984741211,24.984499835968016,-0.26583525813500736
2021-02-04,130.18109130859375,137.50189208984375,21.770000457763672,24.81949987411499,-0.26922591562572923
2021-02-05,131.8819580078125,135.89407348632812,20.8700008392334,24.74449987411499,-0.11037691666839128
2021-02-08,131.13584899902344,139.9500732421875,21.239999771118164,24.72849988937378,-0.32110107279489986
2021-02-09,133.91981506347656,139.63035583496094,21.6299991607666,24.605999851226805,-0.1584160623915464
2021-02-10,132.90895080566406,139.9774932861328,21.989999771118164,24.538999843597413,-0.2272129291377636
2021-02-11,130.26934814453125,145.06578063964844,21.25,24.49099988937378,-0.5828852521242331
2021-02-12,131.08770751953125,146.87449645996094,19.969999313354492,24.326999855041503,-0.6151543766139392
2021-02-16,129.77194213867188,146.609619140625,21.459999084472656,24.18299980163574,-0.6745328385634548
2021-02-17,129.17018127441406,145.93357849121094,21.5,24.095999813079835,-0.6783317311617297
2021-02-18,130.06875610351562,144.41714477539062,22.489999771118164,24.14149980545044,-0.5663341319729759
2021-02-19,129.6166229248047,149.6333465576172,22.049999237060547,24.177999782562257,-0.8101374024513218
2021-02-22,130.47247314453125,145.4676971435547,23.450000762939453,24.254999828338622,-0.5889153326610996
2021-02-23,129.8346710205078,144.0608673095703,23.110000610351562,24.25099983215332,-0.5638846875337955
2021-02-24,129.2372283935547,147.7697296142578,21.34000015258789,24.16699981689453,-0.7520277723096529
2021-02-25,127.1703109741211,140.98992919921875,28.889999389648438,23.75099983215332,-0.5774341768963447
2021-02-26,127.42866516113281,142.9532928466797,27.950000762939453,23.63799991607666,-0.646230530888292
2021-03-01,130.3675079345703,145.49453735351562,23.350000381469727,23.15099992752075,-0.5956715069186918
2021-03-02,130.28677368164062,141.54962158203125,24.100000381469727,22.84399995803833,-0.43394396458523554
2021-03-03,129.52786254882812,137.55882263183594,26.670000076293945,22.89949998855591,-0.30663688675029255
2021-03-04,128.7366180419922,132.5863494873047,28.56999969482422,23.182499980926515,-0.13974090626698144
2021-03-05,132.73316955566406,136.5863494873047,24.65999984741211,23.326999950408936,-0.09389029373742676
2021-03-08,129.8831024169922,132.16433715820312,25.469999313354492,23.55699987411499,-0.06052274698311749
2021-03-09,131.82078552246094,137.09092712402344,24.030000686645508,23.69649991989136,-0.16403559260539863
2021-03-10,133.40325927734375,134.9624786376953,22.559999465942383,23.742999935150145,0.010382375334104486
2021-03-11,135.026123046875,138.5587615966797,21.90999984741211,23.738999938964845,-0.05400831175314402
2021-03-12,135.38938903808594,137.19183349609375,20.690000534057617,23.710999965667725,0.02300229267815676
2021-03-15,131.31214904785156,138.5312957763672,20.030000686645508,23.714000034332276,-0.2519297559730639
2021-03-16,131.4574737548828,140.43954467773438,19.790000915527344,23.63050012588501,-0.32446478148427593
2021-03-17,129.7054443359375,141.4303741455078,19.229999542236328,23.517000102996825,-0.46008502365133663
2021-03-18,129.34214782714844,137.1092529296875,21.579999923706055,23.47150011062622,-0.29766768797439
2021-03-19,128.607421875,139.3661346435547,20.950000762939453,23.416500186920167,-0.432050614440799
2021-03-22,130.0364990234375,141.74227905273438,18.8799991607666,23.188000106811522,-0.455468879827087
2021-03-23,129.067626953125,138.06341552734375,20.299999237060547,23.04750003814697,-0.35254662847668744
