Date,BAC,QCOM,VIX,AvgVIX,zscore
2020-06-04,23.291545867919922,76.02510833740234,25.809999465942383,29.179500007629393,0.19127406603972594
2020-06-05,24.448293685913086,78.24296569824219,24.520000457763672,28.8335000038147,0.29699126481214116
2020-06-08,24.82227897644043,80.73471069335938,25.809999465942383,28.725,0.26361318026807823
2020-06-09,24.543964385986328,79.30327606201172,27.56999969482422,28.725,0.2723546591529171
2020-06-10,23.134990692138672,80.41659545898438,27.56999969482422,28.451499938964844,-0.0016308016318312703
2020-06-11,20.81279754638672,74.24022674560547,40.790000915527344,28.727000045776368,-0.1482334670130762
2020-06-12,21.552072525024414,75.3182144165039,36.09000015258789,28.901000022888184,-0.06774838503556235
2020-06-15,21.873870849609375,76.3343734741211,34.400001525878906,29.026500129699706,-0.053533798769053155
2020-06-16,22.439199447631836,79.10004425048828,33.66999816894531,29.245000076293945,-0.06588670934085351
2020-06-17,21.743417739868164,79.47116088867188,33.470001220703125,29.392000102996825,-0.19438544215530304
2020-06-18,21.778200149536133,79.45348358154297,32.939998626708984,29.639500045776366,-0.18799504563045558
2020-06-19,21.960845947265625,78.4726791381836,35.119998931884766,29.91899995803833,-0.1206357824969376
2020-06-22,21.412912368774414,78.75543212890625,31.770000457763672,30.09949998855591,-0.22146774796967414
2020-06-23,21.560771942138672,78.94982147216797,31.3700008392334,30.267500019073488,-0.2045626476498185
2020-06-24,20.70842742919922,78.76427459716797,33.84000015258789,30.57849998474121,-0.3376064255421136
2020-06-25,21.49988555908203,78.60521697998047,32.220001220703125,30.760000038146973,-0.20145300368598607
2020-06-26,20.134403228759766,77.77462768554688,34.72999954223633,31.121000003814697,-0.3942907219248317
2020-06-29,20.343137741088867,78.64938354492188,31.780000686645508,31.298500061035156,-0.39327858792062803
2020-06-30,20.656240463256836,80.59332275390625,30.43000030517578,31.47800006866455,-0.4158111449160905
2020-07-01,20.230070114135742,79.32978057861328,28.6200008392334,31.626000118255615,-0.4377651078482138
2020-07-02,20.256174087524414,81.17649841308594,27.68000030517578,31.719500160217287,-0.503773122833719
2020-07-06,20.577964782714844,82.10430145263672,27.940000534057617,31.890500164031984,-0.48619634523306254
2020-07-07,20.012636184692383,81.41506958007812,29.43000030517578,32.07150020599365,-0.5528871615998101
2020-07-08,20.090917587280273,82.64329528808594,28.079999923706055,32.097000217437746,-0.58677421880031
2020-07-09,19.80389976501465,82.3958740234375,29.260000228881836,32.18150024414062,-0.6245351581076535
2020-07-10,20.891077041625977,81.74200439453125,27.290000915527344,31.506500244140625,-0.42093591948595926
2020-07-13,21.038930892944336,80.6993637084961,32.189998626708984,31.31150016784668,-0.35694178099921003
2020-07-14,20.995437622070312,81.62713623046875,29.520000457763672,31.067500114440918,-0.3994086171420959
2020-07-15,21.39552116394043,81.77737426757812,27.760000228881836,30.772000217437743,-0.33936265094172025
2020-07-16,20.81279754638672,80.5844955444336,28.0,30.49850015640259,-0.3897405249089366
2020-07-17,20.195283889770508,81.4946060180664,25.68000030517578,30.13550024032593,-0.5258915440876528
2020-07-20,20.508386611938477,82.32518768310547,24.459999084472656,29.602500247955323,-0.5060419584989203
2020-07-21,21.238964080810547,81.5652847290039,24.84000015258789,29.256000232696532,-0.35702364084767546
2020-07-22,21.143291473388672,81.82154083251953,24.31999969482422,28.903500175476076,-0.38250503825848864
2020-07-23,21.343338012695312,79.2325668334961,26.079999923706055,28.515500164031984,-0.25106733586060936
2020-07-24,21.178083419799805,78.54338073730469,25.84000015258789,28.19650011062622,-0.2519963901380758
2020-07-27,20.995437622070312,81.90988159179688,24.739999771118164,27.697000122070314,-0.41017187489697987
2020-07-28,21.186779022216797,80.80538177490234,25.440000534057617,27.380000114440918,-0.3366745355430595
2020-07-29,21.978246688842773,82.20147705078125,24.100000381469727,27.063500118255615,-0.25971949669995287
2020-07-30,21.6042537689209,94.71327209472656,24.760000228881836,26.870500087738037,-0.7974818988136635
2020-07-31,21.639041900634766,93.31719207763672,24.459999084472656,26.70950002670288,-0.7386189540835586
2020-08-03,21.734718322753906,96.83393096923828,24.280000686645508,26.526500034332276,-0.8567633977937936
2020-08-04,21.752113342285156,98.03562927246094,23.760000228881836,26.243000030517578,-0.899649040362865
2020-08-05,22.082609176635742,98.4244384765625,22.989999771118164,25.988500022888182,-0.8601234669209431
2020-08-06,22.152191162109375,98.13282775878906,22.649999618530273,25.657999992370605,-0.8375849600232541
2020-08-07,22.70882225036621,95.64989471435547,22.209999084472656,25.403999900817873,-0.6515691352973818
2020-08-10,23.100200653076172,93.97990417480469,22.1299991607666,24.90099992752075,-0.5236635281053695
2020-08-11,23.413307189941406,96.16239166259766,24.030000686645508,24.626499938964844,-0.5552762670116265
2020-08-12,23.248062133789062,102.31224822998047,22.280000686645508,24.352499961853027,-0.8165453509103231
2020-08-13,22.917556762695312,100.20928955078125,22.1299991607666,24.058999919891356,-0.7908200240264391
2020-08-14,23.021926879882812,100.50088500976562,22.049999237060547,23.877499866485596,-0.7847639905338825
2020-08-17,22.52617645263672,99.1224594116211,21.350000381469727,23.72199993133545,-0.8137821486398908
2020-08-18,22.204374313354492,98.98992919921875,21.510000228881836,23.555499935150145,-0.8616344302253657
2020-08-19,22.17827796936035,98.1151351928711,22.540000915527344,23.466499996185302,-0.83262335141618
2020-08-20,21.830385208129883,97.77940368652344,22.719999313354492,23.298499965667723,-0.8770291098448527
2020-08-21,21.72601890563965,99.84701538085938,22.540000915527344,23.133500003814696,-0.9728923722608834
2020-08-24,22.343534469604492,102.41829681396484,22.3700008392334,23.01500005722046,-0.9692670631901152
2020-08-25,22.613149642944336,102.45362854003906,22.030000686645508,22.844500064849854,-0.9262931375630774
2020-08-26,22.2304630279541,102.53319549560547,23.270000457763672,22.803000068664552,-0.9922274042336793
2020-08-27,22.656635284423828,102.5154800415039,24.469999313354492,22.788500022888183,-0.9214995385253555
2020-08-28,22.874073028564453,104.44174194335938,22.959999084472656,22.713500022888184,-0.9590844252871368
2020-08-31,22.38701629638672,105.23698425292969,26.40999984741211,22.819999980926514,-1.0694184681672034
2020-09-01,22.360923767089844,107.80827331542969,26.1200008392334,22.938000011444093,-1.171588685645309
2020-09-02,22.630544662475586,109.42503356933594,26.56999969482422,23.117000007629393,-1.1888140037521695
2020-09-03,22.472900390625,103.42876434326172,33.599998474121094,23.664499950408935,-0.9864675386105668
2020-09-04,23.24360466003418,103.02014923095703,30.75,24.091499996185302,-0.8442257056700754
2020-09-08,22.31525993347168,97.51246643066406,31.459999084472656,24.557999992370604,-0.7871647116011483
2020-09-09,22.341529846191406,101.28788757324219,28.809999465942383,24.79699993133545,-0.9265653309507272
2020-09-10,22.017486572265625,99.88434600830078,29.709999084472656,25.168499851226805,-0.9264024619623862
2020-09-11,22.33277130126953,100.75486755371094,26.8700008392334,25.405499935150146,-0.9077145917168253
2020-09-14,22.55172348022461,100.79042053222656,25.850000381469727,25.595499992370605,-0.8730769878984398
2020-09-15,22.140100479125977,103.56201171875,25.59000015258789,25.807499980926515,-1.0462449619600893
2020-09-16,22.420351028442383,101.767578125,26.040000915527344,26.03400001525879,-0.9318691985163763
2020-09-17,22.201406478881836,102.0518569946289,26.459999084472656,26.229999923706053,-0.9786805759755245
2020-09-18,22.07879066467285,98.32975769042969,25.829999923706055,26.385499954223633,-0.8571469374494757
2020-09-21,21.430706024169922,99.42239379882812,27.780000686645508,26.64749994277954,-1.005271361441457
2020-09-22,20.966535568237305,101.11022186279297,26.860000610351562,26.87199993133545,-1.1458214266182174
2020-09-23,20.37099266052246,98.22313690185547,28.579999923706055,27.199499893188477,-1.1338132248996335
2020-09-24,20.441055297851562,99.66223907470703,28.510000228881836,27.461499881744384,-1.1770786961612096
2020-09-25,20.572429656982422,101.71429443359375,26.3799991607666,27.55699987411499,-1.2335991152244412
2020-09-28,21.097902297973633,105.24097442626953,26.190000534057617,27.71849994659424,-1.2814727933839278
2020-09-29,20.817649841308594,104.27267456054688,26.270000457763672,27.711499977111817,-1.2906799926311625
2020-09-30,21.097902297973633,104.53919982910156,26.3700008392334,27.723999977111816,-1.2547583644020734
2020-10-01,21.106658935546875,106.1737060546875,26.700000762939453,27.73050003051758,-1.31553965394379
2020-10-02,21.2029972076416,102.57598876953125,27.6299991607666,27.432000064849852,-1.1627495500433973
2020-10-05,21.56207275390625,107.06205749511719,27.959999084472656,27.292500019073486,-1.27449632525591
2020-10-06,21.343130111694336,106.1915054321289,29.479999542236328,27.19350004196167,-1.2773464805717827
2020-10-07,21.789777755737305,109.29179382324219,28.059999465942383,27.15600004196167,-1.3219458474873558
2020-10-08,22.10506820678711,108.67881774902344,26.360000610351562,26.988500118255615,-1.2467847847954818
2020-10-09,22.210159301757812,110.92630767822266,25.0,26.895000076293947,-1.3150652043768316
2020-10-12,22.49042320251465,112.5430908203125,25.06999969482422,26.85600004196167,-1.3305419141103283
2020-10-13,21.851089477539062,113.22710418701172,26.06999969482422,26.880000019073485,-1.4616728494715256
2020-10-14,20.686283111572266,115.37686157226562,26.399999618530273,26.897999954223632,-1.7349765364436192
2020-10-15,21.15044593811035,114.2220230102539,26.969999313354492,26.923499965667723,-1.6147170180550954
2020-10-16,21.229272842407227,114.62178039550781,27.40999984741211,27.002499961853026,-1.616977131993929
2020-10-19,20.77385902404785,114.07989501953125,29.18000030517578,27.07249994277954,-1.6712093722081125
2020-10-20,21.141691207885742,113.97330474853516,29.350000381469727,27.196999931335448,-1.606688156812831
2020-10-21,21.062870025634766,114.19539642333984,28.649999618530273,27.20049991607666,-1.6280990086569307
2020-10-22,21.781028747558594,114.04436492919922,28.110000610351562,27.180499935150145,-1.5042999526479435
2020-10-23,21.80729866027832,114.48856353759766,27.549999237060547,27.238999938964845,-1.5168910406020788
2020-10-26,21.492013931274414,112.1078109741211,32.459999084472656,27.552499866485597,-1.4780889996409048
2020-10-27,20.88771629333496,111.85018157958984,33.349998474121094,27.906499767303465,-1.567615278868794
2020-10-28,20.55491065979004,108.00370025634766,40.279998779296875,28.60199966430664,-1.4758974499779987
2020-10-29,20.6162166595459,112.32099151611328,37.59000015258789,29.146499633789062,-1.63016624591591
2020-10-30,20.756345748901367,109.58492279052734,38.02000045776367,29.665999698638917,-1.5029782252516455
2020-11-02,21.089143753051758,110.1268310546875,37.130001068115234,30.124499797821045,-1.4689022414883262
2020-11-03,21.623380661010742,111.4415512084961,35.54999923706055,30.427999782562257,-1.4311326662874966
2020-11-04,20.73883056640625,114.56848907470703,29.56999969482422,30.50349979400635,-1.6955665850274328
