Date,SHEL,KDP,VIX,AvgVIX,zscore
2020-03-02,35.73723220825195,24.192697525024414,33.41999816894531,20.318499898910524,1.700136116738409
2020-03-03,35.04368591308594,23.58488655090332,36.81999969482422,21.26099991798401,1.6040693523426466
2020-03-04,36.111900329589844,23.773229598999023,31.989999771118164,22.05799994468689,1.8008579716507946
2020-03-05,34.8603401184082,23.114044189453125,39.619998931884766,23.281499910354615,1.5989233641971272
2020-03-06,33.377593994140625,22.79730224609375,41.939998626708984,24.630499839782715,1.329380050066769
2020-03-09,27.64592933654785,20.93105125427246,54.459999084472656,26.57999978065491,0.3293471095550129
2020-03-10,29.463485717773438,21.615907669067383,47.29999923706055,28.192999744415282,0.6403901119976827
2020-03-11,27.49447250366211,20.982412338256836,53.900001525878906,30.12899980545044,0.2963486017564481
2020-03-12,23.38105583190918,19.681188583374023,75.47000122070312,33.21549987792969,-0.42382912012411267
2020-03-13,23.978939056396484,20.092098236083984,57.83000183105469,35.39949998855591,-0.3336312923859768
2020-03-16,20.184398651123047,16.779090881347656,82.69000244140625,38.850000095367434,-0.8600464378311178
2020-03-17,20.45543670654297,17.395462036132812,75.91000366210938,41.9040002822876,-0.8472375952609482
2020-03-18,17.23486328125,17.044471740722656,76.44999694824219,45.007500123977664,-1.4546959538247184
2020-03-19,19.164020538330078,20.81976318359375,72.0,47.829500102996825,-1.3235810295830657
2020-03-20,19.99308204650879,20.143463134765625,66.04000091552734,50.27750015258789,-1.1171507769755804
2020-03-23,21.388132095336914,19.843835830688477,61.59000015258789,52.10550012588501,-0.8245302548229378
2020-03-24,25.597196578979492,20.451650619506836,61.66999816894531,53.796500015258786,-0.04035891281774237
2020-03-25,27.374895095825195,21.40189552307129,63.95000076293945,55.61600008010864,0.24555555947058932
2020-03-26,27.8452205657959,21.222122192382812,61.0,56.708000087738036,0.3493512912850071
2020-03-27,25.22252655029297,20.871129989624023,65.54000091552734,57.97950010299682,-0.1410818882381335
2020-03-30,26.657434463500977,21.21356201171875,57.08000183105469,59.16250028610229,0.11742059803053691
2020-03-31,27.813343048095703,20.776962280273438,53.540000915527344,59.99850034713745,0.37217593822356404
2020-04-01,28.14815330505371,20.25475311279297,57.060001373291016,61.252000427246095,0.47180416836493133
2020-04-02,31.057836532592773,20.55629539489746,50.90999984741211,61.81650047302246,1.0216393099250176
2020-04-03,28.889522552490234,20.504596710205078,46.79999923706055,62.059500503540036,0.6006029017746526
2020-04-06,29.758440017700195,21.185213088989258,45.2400016784668,61.598500633239745,0.7262422778670135
2020-04-07,29.702640533447266,22.32244300842285,46.70000076293945,61.568500709533694,0.6410715852451931
2020-04-08,30.348344802856445,22.925518035888672,43.349998474121094,61.041000556945804,0.7280832667820282
2020-04-09,30.220802307128906,23.14090919494629,41.66999816894531,59.35100040435791,0.6890562001533359
2020-04-13,29.790325164794922,22.68429183959961,41.16999816894531,58.51800022125244,0.6346095783676673
2020-04-14,29.503341674804688,23.68367576599121,37.7599983215332,56.27150001525879,0.5131882797494968
2020-04-15,27.390836715698242,23.123672485351562,40.84000015258789,54.51799983978272,0.1362623829073891
2020-04-16,25.987815856933594,23.097829818725586,40.11000061035156,52.70100002288818,-0.13666861142975714
2020-04-17,28.283668518066406,22.52920913696289,38.150001525878906,51.00850009918213,0.34983156618393546
2020-04-20,26.6893253326416,22.417213439941406,43.83000183105469,49.898000144958495,0.045077239929515775
2020-04-21,26.250883102416992,22.09844207763672,45.40999984741211,49.089000129699706,-0.019928274999382857
2020-04-22,27.789424896240234,22.86521339416504,41.97999954223633,48.104500198364256,0.23115405342430206
2020-04-23,28.028568267822266,22.54644203186035,41.380001068115234,46.976000213623045,0.29877476828202393
2020-04-24,27.924942016601562,22.649831771850586,35.93000030517578,45.722500228881835,0.2717413989313565
2020-04-27,28.554706573486328,22.279367446899414,33.290000915527344,44.11000022888184,0.41919477548523426
2020-04-28,28.698200225830078,23.356290817260742,33.56999969482422,42.93450012207031,0.37696980231641847
2020-04-29,30.30051612854004,22.994441986083984,31.229999542236328,41.81900005340576,0.7142215995493157
2020-04-30,26.410322189331055,22.796289443969727,34.150001525878906,40.673500061035156,-0.03428261264813928
2020-05-01,24.943517684936523,22.31382942199707,37.189998626708984,39.9875,-0.28988601186689467
2020-05-04,26.10738754272461,22.417213439941406,35.970001220703125,39.44600009918213,-0.06882750486031468
2020-05-05,26.36248207092285,22.62398338317871,33.61000061035156,38.86450004577637,-0.03239679901790321
2020-05-06,25.557342529296875,23.02028465270996,34.119998931884766,38.235499954223634,-0.2158638166269537
2020-05-07,25.932010650634766,22.71013832092285,31.440000534057617,37.64000005722046,-0.12227948405558622
2020-05-08,27.03211212158203,22.692909240722656,27.979999542236328,36.95550012588501,0.09417214663142855
2020-05-11,26.1153621673584,23.20121192932129,27.56999969482422,36.275500202178954,-0.11845325838062695
2020-05-12,25.67691421508789,22.908287048339844,33.040000915527344,36.03950033187866,-0.18514739008235817
2020-05-13,24.744220733642578,22.761825561523438,35.279998779296875,35.76150026321411,-0.3581444315146662
2020-05-14,24.301210403442383,22.718751907348633,32.61000061035156,35.38650026321411,-0.4420441669771204
2020-05-15,24.268997192382812,22.6584415435791,31.889999389648438,35.07350015640259,-0.44441175586613135
2020-05-18,26.43572235107422,23.22705841064453,29.299999237060547,34.34700002670288,-0.057435521712558994
2020-05-19,25.904109954833984,23.45105743408203,30.530000686645508,33.60300006866455,-0.17611462195474198
2020-05-20,26.94317626953125,23.85598373413086,27.989999771118164,32.90350008010864,0.0008281831274059563
2020-05-21,26.129640579223633,23.15813636779785,29.530000686645508,32.31100006103516,-0.1128461241552224
2020-05-22,25.968551635742188,23.39936637878418,28.15999984741211,31.92250003814697,-0.16012635448042936
2020-05-26,26.331016540527344,23.20121192932129,28.010000228881836,31.658500003814698,-0.07624246409259249
2020-05-27,26.564599990844727,23.924909591674805,27.6200008392334,31.361000061035156,-0.07777200871515383
2020-05-28,26.266582489013672,23.93351936340332,28.59000015258789,31.229000091552734,-0.13666615523629866
2020-05-29,25.734962463378906,24.054136276245117,27.510000228881836,30.89700002670288,-0.24859701075944304
2020-06-01,26.725696563720703,24.43321418762207,28.229999542236328,30.449000072479247,-0.07942681987544646
2020-06-02,27.386188507080078,24.174747467041016,26.84000015258789,29.992500019073486,0.06672869989368291
2020-06-03,28.71522331237793,24.527976989746094,25.65999984741211,29.594999980926513,0.30380330729411154
2020-06-04,28.65078353881836,24.484905242919922,25.809999465942383,29.179500007629393,0.29400240321521365
2020-06-05,30.422834396362305,24.71752166748047,24.520000457763672,28.8335000038147,0.6256648475417782
2020-06-08,31.647153854370117,24.493515014648438,25.809999465942383,28.725,0.8799304526048054
2020-06-09,30.01204490661621,24.40736961364746,27.56999969482422,28.725,0.5655091534660256
2020-06-10,29.198501586914062,24.553823471069336,27.56999969482422,28.451499938964844,0.3967095789191224
2020-06-11,26.733749389648438,24.415983200073242,40.790000915527344,28.727000045776368,-0.07672561388323869
2020-06-12,27.748653411865234,24.226442337036133,36.09000015258789,28.901000022888184,0.1343001214418077
2020-06-15,27.805030822753906,24.62274742126465,34.400001525878906,29.026500129699706,0.11946061930251237
2020-06-16,28.167503356933594,24.6744441986084,33.66999816894531,29.245000076293945,0.18703340964973386
2020-06-17,27.539230346679688,24.76059913635254,33.470001220703125,29.392000102996825,0.05843431881325782
2020-06-18,27.627830505371094,25.036287307739258,32.939998626708984,29.639500045776366,0.05777687418846083
2020-06-19,27.337862014770508,24.73474884033203,35.119998931884766,29.91899995803833,0.020707527815979256
2020-06-22,27.716434478759766,25.148290634155273,31.770000457763672,30.09949998855591,0.06780703316592382
2020-06-23,28.07084083557129,25.010438919067383,31.3700008392334,30.267500019073488,0.14617647652565677
2020-06-24,26.677370071411133,24.467670440673828,33.84000015258789,30.57849998474121,-0.09113555749720473
2020-06-25,27.297584533691406,24.467670440673828,32.220001220703125,30.760000038146973,0.0302612159466944
2020-06-26,26.508216857910156,24.31260108947754,34.72999954223633,31.121000003814697,-0.11412015708811148
2020-06-29,26.935117721557617,24.381519317626953,31.780000686645508,31.298500061035156,-0.035060956819457166
2020-06-30,26.331016540527344,24.467670440673828,30.43000030517578,31.47800006866455,-0.15892856084899257
2020-07-01,26.39545440673828,24.831439971923828,28.6200008392334,31.626000118255615,-0.17006614042695997
2020-07-02,26.50016212463379,24.71018409729004,27.68000030517578,31.719500160217287,-0.14165462565995796
2020-07-06,26.94317626953125,24.736167907714844,27.940000534057617,31.890500164031984,-0.05663836085174977
2020-07-07,26.282684326171875,25.221193313598633,29.43000030517578,32.07150020599365,-0.2175857219690318
2020-07-08,26.37933921813965,24.779478073120117,28.079999923706055,32.097000217437746,-0.16982787118310494
2020-07-09,25.19529151916504,25.11726188659668,29.260000228881836,32.18150024414062,-0.42363936503759864
2020-07-10,25.94438362121582,25.29047966003418,27.290000915527344,31.506500244140625,-0.2883261691539405
2020-07-13,26.105484008789062,25.04796600341797,32.189998626708984,31.31150016784668,-0.24095989060567846
2020-07-14,26.991500854492188,25.4117374420166,29.520000457763672,31.067500114440918,-0.09128703110083587
2020-07-15,27.37007713317871,25.48102378845215,27.760000228881836,30.772000217437743,-0.021710607165965356
2020-07-16,26.96733856201172,25.602277755737305,28.0,30.49850015640259,-0.108456631911964
2020-07-17,26.508216857910156,25.792821884155273,25.68000030517578,30.13550024032593,-0.21076262800399403
2020-07-20,26.105484008789062,25.784164428710938,24.459999084472656,29.602500247955323,-0.28902571643417135
2020-07-21,26.927061080932617,25.879436492919922,24.84000015258789,29.256000232696532,-0.1344357655451357
2020-07-22,26.37933921813965,26.243202209472656,24.31999969482422,28.903500175476076,-0.2653932880350699
2020-07-23,26.089370727539062,26.217220306396484,26.079999923706055,28.515500164031984,-0.32045350938363376
2020-07-24,26.00882911682129,26.277847290039062,25.84000015258789,28.19650011062622,-0.3401764929948098
2020-07-27,26.137699127197266,26.814838409423828,24.739999771118164,27.697000122070314,-0.3500120443064451
2020-07-28,25.85577964782715,26.75421142578125,25.440000534057617,27.380000114440918,-0.4012348536615489
2020-07-29,26.105484008789062,27.074668884277344,24.100000381469727,27.063500118255615,-0.3732817542917167
2020-07-30,24.840885162353516,26.6502742767334,24.760000228881836,26.870500087738037,-0.593097769886176
2020-07-31,24.011240005493164,26.49437141418457,24.459999084472656,26.70950002670288,-0.7453083776400873
2020-08-03,24.405921936035156,25.914081573486328,24.280000686645508,26.526500034332276,-0.6301692105321078
2020-08-04,25.25167465209961,25.940065383911133,23.760000228881836,26.243000030517578,-0.4663234987269269
2020-08-05,25.388608932495117,25.92274284362793,22.989999771118164,25.988500022888182,-0.43838989175842674
2020-08-06,25.171133041381836,25.836124420166016,22.649999618530273,25.657999992370605,-0.475301968326216
2020-08-07,24.840885162353516,25.66290855407715,22.209999084472656,25.403999900817873,-0.5286334254598302
2020-08-10,25.332225799560547,25.775503158569336,22.1299991607666,24.90099992752075,-0.43981279690581004
2020-08-11,25.6544132232666,25.610937118530273,24.030000686645508,24.626499938964844,-0.3660055218234478
2020-08-12,26.475997924804688,26.078643798828125,22.280000686645508,24.352499961853027,-0.23573004565809605
2020-08-13,25.76021385192871,26.121946334838867,22.1299991607666,24.058999919891356,-0.37866018656949885
2020-08-14,25.30471420288086,25.888097763061523,22.049999237060547,23.877499866485596,-0.45254895381665916
2020-08-17,25.16643524169922,25.766841888427734,21.350000381469727,23.72199993133545,-0.4716980823815826
2020-08-18,24.841079711914062,25.20387077331543,21.510000228881836,23.555499935150145,-0.4986251238885688
2020-08-19,24.74346923828125,25.4117374420166,22.540000915527344,23.466499996185302,-0.5313022216601251
2020-08-20,24.499446868896484,25.281818389892578,22.719999313354492,23.298499965667723,-0.5705832698875003
2020-08-21,24.100889205932617,25.056623458862305,22.540000915527344,23.133500003814696,-0.6338915700270885
2020-08-24,24.832944869995117,25.255834579467773,22.3700008392334,23.01500005722046,-0.5036100620262925
2020-08-25,24.45064353942871,25.37708854675293,22.030000686645508,22.844500064849854,-0.5863558332827388
2020-08-26,24.426250457763672,25.810144424438477,23.270000457763672,22.803000068664552,-0.6194042608937173
2020-08-27,24.22289276123047,25.92274284362793,24.469999313354492,22.788500022888183,-0.6665596468180147
2020-08-28,24.556386947631836,26.043996810913086,22.959999084472656,22.713500022888184,-0.609200226257396
2020-08-31,24.141555786132812,25.836124420166016,26.40999984741211,22.819999980926514,-0.6768247711627218
2020-09-01,23.75112533569336,25.940065383911133,26.1200008392334,22.938000011444093,-0.7600313312328525
2020-09-02,23.62098503112793,26.329816818237305,26.56999969482422,23.117000007629393,-0.8109507237126494
2020-09-03,23.539648056030273,25.810144424438477,33.599998474121094,23.664499950408935,-0.7929420892480135
2020-09-04,23.515241622924805,25.584959030151367,30.75,24.091499996185302,-0.7830170666052423
2020-09-08,22.799455642700195,24.996004104614258,31.459999084472656,24.557999992370604,-0.8846679801576293
2020-09-09,23.198017120361328,25.567638397216797,28.809999465942383,24.79699993133545,-0.8439776913426739
2020-09-10,22.6693115234375,24.71018409729004,29.709999084472656,25.168499851226805,-0.8914805823476535
2020-09-11,22.84012222290039,24.970014572143555,26.8700008392334,25.405499935150146,-0.8750113299025035
2020-09-14,22.54729652404785,24.95269775390625,25.850000381469727,25.595499992370605,-0.9311965394299403
2020-09-15,22.64491081237793,24.94403648376465,25.59000015258789,25.807499980926515,-0.9115246614052701
2020-09-16,22.81572914123535,24.623571395874023,26.040000915527344,26.03400001525879,-0.8571668671273474
2020-09-17,22.44969940185547,24.51963996887207,26.459999084472656,26.229999923706053,-0.9220255619685825
2020-09-18,21.945390701293945,24.294443130493164,25.829999923706055,26.385499954223633,-1.0060327627281556
2020-09-21,21.40041732788086,24.1385498046875,27.780000686645508,26.64749994277954,-1.102524176673612
2020-09-22,21.66883659362793,24.121225357055664,26.860000610351562,26.87199993133545,-1.0488544232853783
2020-09-23,21.245872497558594,23.549598693847656,28.579999923706055,27.199499893188477,-1.0943216211504385
2020-09-24,21.587493896484375,23.61022186279297,28.510000228881836,27.461499881744384,-1.0314128945634402
2020-09-25,20.936779022216797,24.14720916748047,26.3799991607666,27.55699987411499,-1.1938391075046777
2020-09-28,21.221467971801758,24.112564086914062,26.190000534057617,27.71849994659424,-1.1358539805442311
2020-09-29,20.86357879638672,23.48030662536621,26.270000457763672,27.711499977111817,-1.164625295767179
2020-09-30,20.473146438598633,23.90469741821289,26.3700008392334,27.723999977111816,-1.2687541506829458
2020-10-01,19.716686248779297,24.392370223999023,26.700000762939453,27.73050003051758,-1.4486585632826001
2020-10-02,20.00951385498047,24.462039947509766,27.6299991607666,27.432000064849852,-1.3958910611198332
2020-10-05,20.66836166381836,24.09628677368164,27.959999084472656,27.292500019073486,-1.2430527040643329
2020-10-06,20.57888412475586,24.4097900390625,29.479999542236328,27.19350004196167,-1.281034845446655
2020-10-07,20.81477165222168,24.906166076660156,28.059999465942383,27.15600004196167,-1.267271751813118
2020-10-08,21.506162643432617,24.993257522583008,26.360000610351562,26.988500118255615,-1.13762947741078
2020-10-09,21.68510627746582,25.47222328186035,25.0,26.895000076293947,-1.1338755101219433
2020-10-12,21.39228057861328,25.95118522644043,25.06999969482422,26.85600004196167,-1.2224623762631763
2020-10-13,21.00185203552246,25.977312088012695,26.06999969482422,26.880000019073485,-1.30058814044997
2020-10-14,20.977455139160156,25.837976455688477,26.399999618530273,26.897999954223632,-1.296266315711012
2020-10-15,20.635822296142578,25.637678146362305,26.969999313354492,26.923499965667723,-1.350058000396698
2020-10-16,20.554492950439453,25.916353225708008,27.40999984741211,27.002499961853026,-1.3841713617017288
2020-10-19,20.36740493774414,25.428680419921875,29.18000030517578,27.07249994277954,-1.38895098074
2020-10-20,20.59515380859375,25.454805374145508,29.350000381469727,27.196999931335448,-1.34607856564017
2020-10-21,20.196590423583984,25.393848419189453,28.649999618530273,27.20049991607666,-1.4201109562160916
2020-10-22,20.700897216796875,25.733478546142578,28.110000610351562,27.180499935150145,-1.3435753896995668
2020-10-23,20.831039428710938,25.43738555908203,27.549999237060547,27.238999938964845,-1.2987705114763552
2020-10-26,20.196590423583984,24.766841888427734,32.459999084472656,27.552499866485597,-1.3791741847350507
2020-10-27,19.67601776123047,24.906166076660156,33.349998474121094,27.906499767303465,-1.490164084256904
2020-10-28,18.78941535949707,24.14853858947754,40.279998779296875,28.60199966430664,-1.6142369999046742
2020-10-29,20.03391456604004,23.678285598754883,37.59000015258789,29.146499633789062,-1.3399443082264335
2020-10-30,20.782238006591797,23.425737380981445,38.02000045776367,29.665999698638917,-1.176983632891944
2020-11-02,21.6932373046875,23.547653198242188,37.130001068115234,30.124499797821045,-1.0066303030231945
2020-11-03,21.855918884277344,24.209495544433594,35.54999923706055,30.427999782562257,-1.0179992361763208
2020-11-04,21.880319595336914,24.58395767211914,29.56999969482422,30.50349979400635,-1.0376715412918036
2020-11-05,21.831520080566406,25.080341339111328,27.579999923706055,30.56449975967407,-1.079631748887404
2020-11-06,21.6932373046875,24.95842170715332,24.860000610351562,30.55749979019165,-1.0987382879141712
2020-11-09,24.588924407958984,24.14853858947754,25.75,30.59149980545044,-0.4790785525290641
2020-11-10,25.833419799804688,24.714582443237305,24.799999237060547,30.527999782562254,-0.2724456270432067
2020-11-11,25.53246307373047,25.602848052978516,23.450000762939453,30.380499839782715,-0.3893471276942334
2020-11-12,25.181419372558594,25.298051834106445,25.350000381469727,30.299499893188475,-0.43815824528086317
2020-11-13,25.658246994018555,25.515758514404297,23.100000381469727,30.083999919891358,-0.3590409868408623
2020-11-16,27.294260025024414,25.64638900756836,22.450000762939453,29.74749994277954,-0.04734712554858255
2020-11-17,27.746421813964844,25.41997528076172,22.709999084472656,29.415499877929687,0.055938480035664026
2020-11-18,27.121610641479492,25.69864273071289,23.84000015258789,29.174999904632568,-0.08455200607012658
2020-11-19,27.277816772460938,25.916353225708008,23.110000610351562,28.924999904632568,-0.06819137663153571
2020-11-20,27.67243003845215,25.98602294921875,23.700000762939453,28.732499980926512,0.004498993237250254
2020-11-23,28.946712493896484,25.977312088012695,22.65999984741211,28.242500019073486,0.2544875370223453
2020-11-24,30.508729934692383,26.029558181762695,21.639999389648438,27.657000064849854,0.556815636174407
2020-11-25,29.875703811645508,26.412734985351562,21.25,26.70550012588501,0.4078938738247398
2020-11-27,29.818157196044922,26.78719711303711,20.84000015258789,25.86800012588501,0.3721817282122761
2020-11-30,27.820409774780273,26.51723861694336,20.56999969482422,24.995500087738037,-0.0012190689566136514
2020-12-01,28.82339859008789,26.51723861694336,20.770000457763672,24.17750005722046,0.19509948435638652
2020-12-02,29.91680908203125,26.195024490356445,21.170000076293945,23.458500099182128,0.43015370383432994
2020-12-03,30.179889678955078,26.212440490722656,21.280000686645508,23.044000148773193,0.48051032368239266
2020-12-04,31.429506301879883,26.58690071105957,20.790000915527344,22.704500198364258,0.7006539931260997
2020-12-07,30.763593673706055,26.743654251098633,21.299999237060547,22.526500129699706,0.5600782384136359
2020-12-08,30.73892593383789,26.273395538330078,20.68000030517578,22.273000144958495,0.5859527619878215
2020-12-09,30.895124435424805,26.351776123046875,22.270000457763672,22.146500205993654,0.6114086401855295
2020-12-10,31.585693359375,26.282106399536133,22.520000457763672,22.100000190734864,0.7511248239680826
2020-12-11,31.084209442138672,26.438859939575195,23.309999465942383,21.998000144958496,0.642733283238575
2020-12-14,29.94146728515625,26.43014907836914,24.719999313354492,22.079000091552736,0.4196290387576269
2020-12-15,30.895124435424805,26.290813446044922,22.889999389648438,22.101000022888183,0.6153888462198586
2020-12-16,31.10065269470215,26.68269920349121,22.5,22.09050006866455,0.6300317023418783
2020-12-17,31.3226261138916,27.109413146972656,21.93000030517578,21.995000076293945,0.6456195225297983
2020-12-18,30.66493797302246,26.93524169921875,21.56999969482422,21.91800003051758,0.528259412371097
2020-12-21,29.2180118560791,26.7959041595459,25.15999984741211,21.99099998474121,0.25414467882921493
2020-12-22,28.724740982055664,27.057157516479492,24.229999542236328,22.069499969482422,0.14053799391030333
2020-12-23,29.54686164855957,27.527416229248047,23.309999465942383,22.15299997329712,0.270751756170424
2020-12-24,29.456417083740234,27.76253890991211,21.530000686645508,22.167000007629394,0.2376977431700246
2020-12-28,29.513975143432617,27.85833740234375,21.700000762939453,22.210000038146973,0.24270917657637744
2020-12-29,29.71127700805664,27.867048263549805,23.079999923706055,22.335500049591065,0.2807590439726763
2020-12-30,29.6208438873291,27.71029281616211,22.770000457763672,22.435500049591063,0.27329269087589014
2020-12-31,28.889158248901367,27.867048263549805,22.75,22.514500045776366,0.11984282737524449
