Date,PG,ADI,VIX,AvgVIX,zscore
2020-06-11,99.91542053222656,104.64088439941406,40.790000915527344,28.727000045776368,-1.2071076973315034
2020-06-12,99.36540222167969,107.13815307617188,36.09000015258789,28.901000022888184,-1.4117559345218935
2020-06-15,100.28498840332031,107.21958923339844,34.400001525878906,29.026500129699706,-1.2969594209322235
2020-06-16,101.52254486083984,111.01071166992188,33.66999816894531,29.245000076293945,-1.3391083008631146
2020-06-17,101.35063171386719,110.86595916748047,33.470001220703125,29.392000102996825,-1.353650655767479
2020-06-18,102.51085662841797,111.1192855834961,32.939998626708984,29.639500045776366,-1.2168568470036434
2020-06-19,102.20148468017578,108.73966979980469,35.119998931884766,29.91899995803833,-1.1298396593559479
2020-06-22,101.19596099853516,109.02918243408203,31.770000457763672,30.09949998855591,-1.2755839306979562
2020-06-23,101.17877960205078,111.51740264892578,31.3700008392334,30.267500019073488,-1.410711835712526
2020-06-24,100.05293273925781,108.09725952148438,33.84000015258789,30.57849998474121,-1.3739041912689296
2020-06-25,101.31627655029297,108.66727447509766,32.220001220703125,30.760000038146973,-1.2406648720496898
2020-06-26,99.03023529052734,106.6495590209961,34.72999954223633,31.121000003814697,-1.4290848710447621
2020-06-29,101.11860656738281,107.67201232910156,31.780000686645508,31.298500061035156,-1.2131166566270053
2020-06-30,102.76008605957031,110.96548461914062,30.43000030517578,31.47800006866455,-1.1763505500150346
2020-07-01,103.11245727539062,108.91157531738281,28.6200008392334,31.626000118255615,-1.0209913504326062
2020-07-02,103.88592529296875,109.69876861572266,27.68000030517578,31.719500160217287,-0.9628228195605906
2020-07-06,104.53047943115234,111.85220336914062,27.940000534057617,31.890500164031984,-0.994331245670209
2020-07-07,105.03752899169922,110.94740295410156,29.43000030517578,32.07150020599365,-0.8803077971442171
2020-07-08,105.61334228515625,111.16455078125,28.079999923706055,32.097000217437746,-0.8173009141310641
2020-07-09,105.26097869873047,112.3679428100586,29.260000228881836,32.18150024414062,-0.9272309620902016
2020-07-10,106.4727554321289,112.64844512939453,27.290000915527344,31.506500244140625,-0.7852093702714357
2020-07-13,106.61028289794922,106.08857727050781,32.189998626708984,31.31150016784668,-0.4170123773706881
2020-07-14,107.50404357910156,106.7762451171875,29.520000457763672,31.067500114440918,-0.3379422310439519
2020-07-15,106.99698638916016,106.67671966552734,27.760000228881836,30.772000217437743,-0.39832321984455776
2020-07-16,107.22045135498047,104.93948364257812,28.0,30.49850015640259,-0.27658004047874346
2020-07-17,107.96813201904297,105.63619995117188,25.68000030517578,30.13550024032593,-0.2169200563429634
2020-07-20,107.63294982910156,105.91665649414062,24.459999084472656,29.602500247955323,-0.27532780291355413
2020-07-21,107.48685455322266,103.67276763916016,24.84000015258789,29.256000232696532,-0.17440516798210087
2020-07-22,108.40643310546875,103.03937530517578,24.31999969482422,28.903500175476076,-0.0214289423559259
2020-07-23,109.10781860351562,101.2840805053711,26.079999923706055,28.515500164031984,0.16320058886569344
2020-07-24,108.93486022949219,101.52835845947266,25.84000015258789,28.19650011062622,0.12774376132039691
2020-07-27,109.2461929321289,104.77664184570312,24.739999771118164,27.697000122070314,-0.005416996783888236
2020-07-28,110.5953369140625,104.44183349609375,25.440000534057617,27.380000114440918,0.18726780254933884
2020-07-29,110.96720886230469,106.34193420410156,24.100000381469727,27.063500118255615,0.13396047727465668
2020-07-30,113.65687561035156,105.22901153564453,24.760000228881836,26.870500087738037,0.5418911006283302
2020-07-31,113.39740753173828,103.91704559326172,24.459999084472656,26.70950002670288,0.5783483515065075
2020-08-03,113.54443359375,105.47332000732422,24.280000686645508,26.526500034332276,0.5142734468915282
2020-08-04,115.70651245117188,106.0252456665039,23.760000228881836,26.243000030517578,0.7649235942512874
2020-08-05,115.4038314819336,105.11138916015625,22.989999771118164,25.988500022888182,0.7745179877569432
2020-08-06,114.77249145507812,105.62714385986328,22.649999618530273,25.657999992370605,0.6651707036776877
2020-08-07,115.49896240234375,105.24711608886719,22.209999084472656,25.403999900817873,0.7795941284637624
2020-08-10,115.974609375,105.64523315429688,22.1299991607666,24.90099992752075,0.8199569587151561
2020-08-11,115.22225189208984,105.46427154541016,24.030000686645508,24.626499938964844,0.7321433295078067
2020-08-12,117.15084075927734,107.87104797363281,22.280000686645508,24.352499961853027,0.8534693198059067
2020-08-13,117.42756652832031,106.86672973632812,22.1299991607666,24.058999919891356,0.9429663438316783
2020-08-14,116.8394775390625,106.0252456665039,22.049999237060547,23.877499866485596,0.9117162528580394
2020-08-17,117.18539428710938,106.26050567626953,21.350000381469727,23.72199993133545,0.9439691674363212
2020-08-18,118.0588607788086,106.6585922241211,21.510000228881836,23.555499935150145,1.0358771266792264
2020-08-19,117.41889953613281,106.90290069580078,22.540000915527344,23.466499996185302,0.9399114271912667
2020-08-20,118.35294342041016,106.26954650878906,22.719999313354492,23.298499965667723,1.0947598165132935
2020-08-21,118.8631820678711,104.97565460205078,22.540000915527344,23.133500003814696,1.2299787669871782
2020-08-24,119.78854370117188,106.07050323486328,22.3700008392334,23.01500005722046,1.2913947914037063
2020-08-25,120.26419830322266,108.486328125,22.030000686645508,22.844500064849854,1.2239880061905284
2020-08-26,119.68476867675781,109.03825378417969,23.270000457763672,22.803000068664552,1.1194345173182527
2020-08-27,119.52911376953125,108.26520538330078,24.469999313354492,22.788500022888183,1.140557449435252
2020-08-28,120.01341247558594,108.75631713867188,22.959999084472656,22.713500022888184,1.1770741728497474
2020-08-31,119.63288879394531,106.30069732666016,26.40999984741211,22.819999980926514,1.258932140892037
2020-09-01,119.50313568115234,108.01052856445312,26.1200008392334,22.938000011444093,1.1507944959876553
2020-09-02,121.51824188232422,110.80264282226562,26.56999969482422,23.117000007629393,1.2627482917677424
2020-09-03,119.57234954833984,106.51898956298828,33.599998474121094,23.664499950408935,1.2394288607697814
2020-09-04,119.31288146972656,106.81001281738281,30.75,24.091499996185302,1.190266622158753
2020-09-08,117.56592559814453,102.7082290649414,31.459999084472656,24.557999992370604,1.1830083147730657
2020-09-09,119.47720336914062,105.00920867919922,28.809999465942383,24.79699993133545,1.3077422533688987
2020-09-10,118.2231674194336,103.92694091796875,29.709999084472656,25.168499851226805,1.2030695559537088
2020-09-11,119.46854400634766,103.49950408935547,26.8700008392334,25.405499935150146,1.3872572381174926
2020-09-14,119.892333984375,104.2452392578125,25.850000381469727,25.595499992370605,1.4023341003174448
2020-09-15,119.892333984375,105.554931640625,25.59000015258789,25.807499980926515,1.332380295619481
2020-09-16,119.08802795410156,105.10017395019531,26.040000915527344,26.03400001525879,1.2524600551775698
2020-09-17,118.93238830566406,105.03651428222656,26.459999084472656,26.229999923706053,1.2356948142708244
2020-09-18,118.80265808105469,104.50899505615234,25.829999923706055,26.385499954223633,1.2470623778778676
2020-09-21,118.23184967041016,103.61771392822266,27.780000686645508,26.64749994277954,1.2207110256909426
2020-09-22,119.31288146972656,104.31802368164062,26.860000610351562,26.87199993133545,1.3233697260622832
2020-09-23,117.88593292236328,102.317138671875,28.579999923706055,27.199499893188477,1.2453591480883257
2020-09-24,118.41348266601562,102.48086547851562,28.510000228881836,27.461499881744384,1.3049661072547984
2020-09-25,119.01884460449219,103.20843505859375,26.3799991607666,27.55699987411499,1.3445386139907887
2020-09-28,119.35611724853516,106.46441650390625,26.190000534057617,27.71849994659424,1.214327593482206
2020-09-29,118.70750427246094,106.09151458740234,26.270000457763672,27.711499977111817,1.1502076158977712
2020-09-30,120.20367431640625,106.17338562011719,26.3700008392334,27.723999977111816,1.3396860086932514
2020-10-01,120.41991424560547,108.2197036743164,26.700000762939453,27.73050003051758,1.2584043973823837
2020-10-02,119.45126342773438,103.69046783447266,27.6299991607666,27.432000064849852,1.3748184487183812
2020-10-05,120.54960632324219,106.04602813720703,27.959999084472656,27.292500019073486,1.391309168425801
2020-10-06,120.73987579345703,105.08200073242188,29.479999542236328,27.19350004196167,1.467452449476579
2020-10-07,121.68256378173828,107.9286880493164,28.059999465942383,27.15600004196167,1.4375434667891436
2020-10-08,122.50414276123047,109.44752502441406,26.360000610351562,26.988500118255615,1.4628666561688246
2020-10-09,123.60249328613281,112.1668701171875,25.0,26.895000076293947,1.459927748084323
2020-10-12,124.96027374267578,114.69525146484375,25.06999969482422,26.85600004196167,1.500801718230715
2020-10-13,124.71813201904297,112.40333557128906,26.06999969482422,26.880000019073485,1.5918453310977905
2020-10-14,124.57109069824219,111.90311431884766,26.399999618530273,26.897999954223632,1.599511931856633
2020-10-15,124.38948059082031,112.75804901123047,26.969999313354492,26.923499965667723,1.5303175042936346
2020-10-16,124.87380981445312,112.44882202148438,27.40999984741211,27.002499961853026,1.6095861895741634
2020-10-19,122.72899627685547,111.51203155517578,29.18000030517578,27.07249994277954,1.381729574400157
2020-10-20,123.22196960449219,112.4306411743164,29.350000381469727,27.196999931335448,1.396536541393863
2020-10-21,123.88786315917969,113.46746063232422,28.649999618530273,27.20049991607666,1.4274340528421126
2020-10-22,123.01038360595703,113.45838165283203,28.110000610351562,27.180499935150145,1.314228315900582
2020-10-23,123.81918334960938,112.95813751220703,27.549999237060547,27.238999938964845,1.4457397178986104
2020-10-26,122.87997436523438,110.166015625,32.459999084472656,27.552499866485597,1.473184987647823
2020-10-27,123.80180358886719,109.40203094482422,33.349998474121094,27.906499767303465,1.6334280713469582
2020-10-28,119.71452331542969,105.92781829833984,40.279998779296875,28.60199966430664,1.289425481660562
