Date,MS,QCOM,VIX,AvgVIX,zscore
2020-07-10,41.39939498901367,81.74202728271484,27.290000915527344,31.506500244140625,-0.10278812216447275
2020-07-13,41.748538970947266,80.69937133789062,32.189998626708984,31.31150016784668,-0.025809258968268634
2020-07-14,41.981300354003906,81.62715148925781,29.520000457763672,31.067500114440918,-0.04979384170019787
2020-07-15,42.68791961669922,81.77737426757812,27.760000228881836,30.772000217437743,0.0011148791482533935
2020-07-16,43.76032257080078,80.58448791503906,28.0,30.49850015640259,0.14430680214478162
2020-07-17,43.569129943847656,81.49459838867188,25.68000030517578,30.13550024032593,0.08641601038897259
2020-07-20,43.11189651489258,82.32518005371094,24.459999084472656,29.602500247955323,0.010424027576834215
2020-07-21,43.5441780090332,81.5653076171875,24.84000015258789,29.256000232696532,0.08109120476586258
2020-07-22,42.3969612121582,81.821533203125,24.31999969482422,28.903500175476076,-0.02476657044989091
2020-07-23,42.031185150146484,79.23257446289062,26.079999923706055,28.515500164031984,0.06540339968421514
2020-07-24,41.71529769897461,78.54338073730469,25.84000015258789,28.19650011062622,0.0715084311810577
2020-07-27,42.66297912597656,81.90988159179688,24.739999771118164,27.697000122070314,-0.007076492995482399
2020-07-28,41.78179931640625,80.80537414550781,25.440000534057617,27.380000114440918,-0.028003555968451964
2020-07-29,42.056129455566406,82.20149230957031,24.100000381469727,27.063500118255615,-0.07031467042966473
2020-07-30,40.97626495361328,94.71329498291016,24.760000228881836,26.870500087738037,-0.7393287229002432
2020-07-31,40.91767501831055,93.31718444824219,24.459999084472656,26.70950002670288,-0.6793466672027723
2020-08-03,41.40317916870117,96.83393096923828,24.280000686645508,26.526500034332276,-0.8027601391868548
2020-08-04,41.23575973510742,98.03562927246094,23.760000228881836,26.243000030517578,-0.8722336832792618
2020-08-05,41.66268539428711,98.4244155883789,22.989999771118164,25.988500022888182,-0.8553043122567142
2020-08-06,41.39480972290039,98.1328353881836,22.649999618530273,25.657999992370605,-0.8637163650511314
2020-08-07,42.148197174072266,95.64989471435547,22.209999084472656,25.403999900817873,-0.6867949952131214
2020-08-10,42.34074783325195,93.97989654541016,22.1299991607666,24.90099992752075,-0.5935332892711453
2020-08-11,43.34526824951172,96.16239166259766,24.030000686645508,24.626499938964844,-0.612523277064927
2020-08-12,43.8475341796875,102.31226348876953,22.280000686645508,24.352499961853027,-0.8567438838124922
2020-08-13,43.68012237548828,100.20927429199219,22.1299991607666,24.058999919891356,-0.772875438496725
2020-08-14,43.78055953979492,100.50088500976562,22.049999237060547,23.877499866485596,-0.7781797016275154
2020-08-17,42.92671203613281,99.12244415283203,21.350000381469727,23.72199993133545,-0.7841571429138605
2020-08-18,42.62535095214844,98.98991394042969,21.510000228881836,23.555499935150145,-0.8026920936315852
2020-08-19,43.00205612182617,98.11516571044922,22.540000915527344,23.466499996185302,-0.7312468059308115
2020-08-20,42.52490997314453,97.77938842773438,22.719999313354492,23.298499965667723,-0.7547494219044819
2020-08-21,42.77602767944336,99.8470230102539,22.540000915527344,23.133500003814696,-0.8301210154556652
2020-08-24,43.839149475097656,102.41830444335938,22.3700008392334,23.01500005722046,-0.8623510998509875
2020-08-25,43.5712776184082,102.45364379882812,22.030000686645508,22.844500064849854,-0.8859322898640805
2020-08-26,43.286659240722656,102.53316497802734,23.270000457763672,22.803000068664552,-0.91293527687513
2020-08-27,44.04006576538086,102.51548767089844,24.469999313354492,22.788500022888183,-0.850403447807188
2020-08-28,44.27444839477539,104.4417495727539,22.959999084472656,22.713500022888184,-0.9205859549796115
2020-08-31,43.74707794189453,105.23696899414062,26.40999984741211,22.819999980926514,-1.0006820168892454
2020-09-01,44.01494216918945,107.80827331542969,26.1200008392334,22.938000011444093,-1.098052766597166
2020-09-02,44.57581329345703,109.42504119873047,26.56999969482422,23.117000007629393,-1.1271316938441278
2020-09-03,44.157264709472656,103.42877197265625,33.599998474121094,23.664499950408935,-0.883181133657268
2020-09-04,44.12377166748047,103.02013397216797,30.75,24.091499996185302,-0.8669632699972624
2020-09-08,41.997535705566406,97.512451171875,31.459999084472656,24.557999992370604,-0.7855604843716661
2020-09-09,42.7425537109375,101.28787994384766,28.809999465942383,24.79699993133545,-0.8997203172159698
2020-09-10,42.09798812866211,99.88431549072266,29.709999084472656,25.168499851226805,-0.8873896973812795
2020-09-11,42.148197174072266,100.75487518310547,26.8700008392334,25.405499935150146,-0.9236720587000464
2020-09-14,42.817893981933594,100.79042053222656,25.850000381469727,25.595499992370605,-0.8704664919020398
2020-09-15,42.181678771972656,103.5620346069336,25.59000015258789,25.807499980926515,-1.0511850586075402
2020-09-16,42.817893981933594,101.76759338378906,26.040000915527344,26.03400001525879,-0.9158084549152596
2020-09-17,42.06449890136719,102.05184936523438,26.459999084472656,26.229999923706053,-0.9907089088207992
2020-09-18,41.922183990478516,98.3297348022461,25.829999923706055,26.385499954223633,-0.8296554648226936
2020-09-21,40.48237609863281,99.42237091064453,27.780000686645508,26.64749994277954,-0.9982898235119401
2020-09-22,39.87128829956055,101.1102294921875,26.860000610351562,26.87199993133545,-1.1266626800061825
2020-09-23,38.85838317871094,98.22313690185547,28.579999923706055,27.199499893188477,-1.075665337247768
2020-09-24,39.01743698120117,99.66223907470703,28.510000228881836,27.461499881744384,-1.1294132528143888
2020-09-25,39.37739562988281,101.71427917480469,26.3799991607666,27.55699987411499,-1.1951460749107727
2020-09-28,40.49911117553711,105.24099731445312,26.190000534057617,27.71849994659424,-1.2669101215948217
2020-09-29,39.5448112487793,104.272705078125,26.270000457763672,27.711499977111817,-1.3001470035332676
2020-09-30,40.4739990234375,104.5392074584961,26.3700008392334,27.723999977111816,-1.2364031897511716
2020-10-01,39.561553955078125,106.17373657226562,26.700000762939453,27.73050003051758,-1.3869856916687267
2020-10-02,40.155906677246094,102.57597351074219,27.6299991607666,27.432000064849852,-1.1713618051957926
2020-10-05,40.68326950073242,107.06204986572266,27.959999084472656,27.292500019073486,-1.336324668152943
2020-10-06,39.9633674621582,106.19151306152344,29.479999542236328,27.19350004196167,-1.3548979689743057
2020-10-07,40.775360107421875,109.29177856445312,28.059999465942383,27.15600004196167,-1.4322435391455575
2020-10-08,41.01811981201172,108.6788330078125,26.360000610351562,26.988500118255615,-1.3839176840905485
2020-10-09,40.87581253051758,110.92631530761719,25.0,26.895000076293947,-1.4998598904165183
2020-10-12,42.47468566894531,112.5430908203125,25.06999969482422,26.85600004196167,-1.4439163537990591
2020-10-13,42.223541259765625,113.22708892822266,26.06999969482422,26.880000019073485,-1.496225922063248
2020-10-14,42.39934158325195,115.37688446044922,26.399999618530273,26.897999954223632,-1.5815791318750165
2020-10-15,42.96857452392578,114.22203826904297,26.969999313354492,26.923499965667723,-1.4813670079757868
2020-10-16,43.403865814208984,114.62181091308594,27.40999984741211,27.002499961853026,-1.4642621859943976
2020-10-19,42.65046310424805,114.07990264892578,29.18000030517578,27.07249994277954,-1.5008282777160247
2020-10-20,43.08576965332031,113.97332000732422,29.350000381469727,27.196999931335448,-1.4602267285030759
2020-10-21,42.17332458496094,114.19540405273438,28.649999618530273,27.20049991607666,-1.5452701275430292
2020-10-22,43.3369026184082,114.04438018798828,28.110000610351562,27.180499935150145,-1.4429536851762286
2020-10-23,43.42060852050781,114.48854064941406,27.549999237060547,27.238999938964845,-1.4567068936657341
2020-10-26,42.12309646606445,112.10779571533203,32.459999084472656,27.552499866485597,-1.4525168481957678
2020-10-27,40.67490768432617,111.85017395019531,33.349998474121094,27.906499767303465,-1.5591841418483083
2020-10-28,39.8210563659668,108.00370025634766,40.279998779296875,28.60199966430664,-1.4506422858595294
2020-10-29,40.580047607421875,112.32101440429688,37.59000015258789,29.146499633789062,-1.588801685078054
2020-10-30,40.60533142089844,109.58492279052734,38.02000045776367,29.665999698638917,-1.4597728356907005
2020-11-02,41.642608642578125,110.12682342529297,37.130001068115234,30.124499797821045,-1.3999542087652634
2020-11-03,43.16056823730469,111.4415512084961,35.54999923706055,30.427999782562257,-1.3366229383333674
2020-11-04,43.37138366699219,114.56849670410156,29.56999969482422,30.50349979400635,-1.464448959311873
2020-11-05,44.0207405090332,129.17269897460938,27.579999923706055,30.56449975967407,-2.088912158204679
2020-11-06,43.59908676147461,128.81736755371094,24.860000610351562,30.55749979019165,-2.106962052826985
2020-11-09,47.24217224121094,126.6854019165039,25.75,30.59149980545044,-1.7096309666574698
2020-11-10,47.014488220214844,124.46451568603516,24.799999237060547,30.527999782562254,-1.6252288626209235
2020-11-11,47.51203536987305,131.1980743408203,23.450000762939453,30.380499839782715,-1.8969197364199961
2020-11-12,46.8458137512207,127.84020233154297,25.350000381469727,30.299499893188475,-1.7956808080835158
2020-11-13,47.73973083496094,128.15106201171875,23.100000381469727,30.083999919891358,-1.7368842496536472
2020-11-16,49.00468826293945,132.42398071289062,22.450000762939453,29.74749994277954,-1.8315399223544901
2020-11-17,49.59500503540039,132.13088989257812,22.709999084472656,29.415499877929687,-1.7695872772637735
2020-11-18,49.59500503540039,130.62957763671875,23.84000015258789,29.174999904632568,-1.6999246329653563
2020-11-19,49.44321823120117,131.0559539794922,23.110000610351562,28.924999904632568,-1.7321418616639916
2020-11-20,48.7516975402832,129.72348022460938,23.700000762939453,28.732499980926512,-1.7269560296073252
2020-11-23,50.82624053955078,127.76025390625,22.65999984741211,28.242500019073486,-1.4659340698868826
2020-11-24,53.634456634521484,129.63462829589844,21.639999389648438,27.657000064849854,-1.3228860558939461
2020-11-25,53.53327178955078,127.99121856689453,21.25,26.70550012588501,-1.254917980431213
2020-11-27,53.83685302734375,127.76910400390625,20.84000015258789,25.86800012588501,-1.2197452444612746
2020-11-30,52.14179992675781,130.73619079589844,20.56999969482422,24.995500087738037,-1.496263459815317
2020-12-01,53.36460494995117,134.36944580078125,20.770000457763672,24.17750005722046,-1.5646906954252895
2020-12-02,53.9886589050293,133.80740356445312,21.170000076293945,23.458500099182128,-1.487494975123609
2020-12-03,54.02237319946289,133.74490356445312,21.280000686645508,23.044000148773193,-1.4818333618116806
2020-12-04,54.81509017944336,140.62353515625,20.790000915527344,22.704500198364258,-1.7360784080045648
2020-12-07,54.1910514831543,140.98045349121094,21.299999237060547,22.526500129699706,-1.803754889563529
2020-12-08,53.89588928222656,141.67633056640625,20.68000030517578,22.273000144958495,-1.8602211562143383
2020-12-09,54.283817291259766,139.19610595703125,22.270000457763672,22.146500205993654,-1.7133606235143761
2020-12-10,54.34284591674805,138.95518493652344,22.520000457763672,22.100000190734864,-1.6973465675718162
2020-12-11,53.398338317871094,128.72203063964844,23.309999465942383,21.998000144958496,-1.2998809253562003
2020-12-14,52.1839599609375,130.51527404785156,24.719999313354492,22.079000091552736,-1.482559333006579
2020-12-15,53.92961502075195,132.36207580566406,22.889999389648438,22.101000022888183,-1.4252663656649505
2020-12-16,54.16575241088867,133.5933074951172,22.5,22.09050006866455,-1.4630549256416556
2020-12-17,54.53679656982422,133.40594482421875,21.93000030517578,21.995000076293945,-1.4239688254947513
2020-12-18,54.12358093261719,131.52346801757812,21.56999969482422,21.91800003051758,-1.3704662221714605
2020-12-21,57.20165252685547,130.9702606201172,25.15999984741211,21.99099998474121,-1.0926716915588868
2020-12-22,56.1981201171875,130.5598907470703,24.229999542236328,22.069499969482422,-1.1558294597177154
2020-12-23,57.522117614746094,131.11305236816406,23.309999465942383,22.15299997329712,-1.0730480777932463
2020-12-24,57.42091369628906,132.74571228027344,21.530000686645508,22.167000007629394,-1.1570950270071334
2020-12-28,57.38719177246094,131.80894470214844,21.700000762939453,22.210000038146973,-1.11639008108013
2020-12-29,57.1004638671875,132.47808837890625,23.079999923706055,22.335500049591065,-1.170925033032174
2020-12-30,57.2100830078125,133.78062438964844,22.770000457763672,22.435500049591063,-1.2223853156022848
2020-12-31,57.791969299316406,135.91293334960938,22.75,22.514500045776366,-1.2736645978530698
2021-01-04,57.62331008911133,132.48696899414062,26.969999313354492,22.798999977111816,-1.1285107332074722
2021-01-05,58.6015510559082,135.99319458007812,25.34000015258789,23.026499938964843,-1.211075914265676
2021-01-06,62.135013580322266,134.8869171142578,25.06999969482422,23.214999961853028,-0.8703171826518896
2021-01-07,63.19759750366211,138.9105987548828,22.3700008392334,23.299499988555908,-0.9699843922642243
2021-01-08,63.45901870727539,139.74923706054688,21.559999465942383,23.263999938964844,-0.9874851611989968
2021-01-11,64.14209747314453,139.27638244628906,24.079999923706055,23.34199991226196,-0.9095931244597887
2021-01-12,63.92283630371094,137.79537963867188,23.329999923706055,23.342999935150146,-0.8588325600962721
2021-01-13,63.72043991088867,140.44512939453125,22.209999084472656,23.217499923706054,-0.9983623501214551
2021-01-14,64.48786163330078,143.5052490234375,23.25,23.235499954223634,-1.0774959122125716
2021-01-15,63.45058822631836,140.1507110595703,24.34000015258789,23.32749996185303,-1.0068045655224882
2021-01-19,63.23975372314453,146.11036682128906,23.239999771118164,23.392999935150147,-1.3006090310174643
2021-01-20,63.11325454711914,146.85092163085938,21.579999923706055,23.39349994659424,-1.3453331965744646
2021-01-21,62.99518966674805,146.9847412109375,21.31999969482422,23.201499938964844,-1.361213284220716
2021-01-22,62.51449966430664,144.90594482421875,21.90999984741211,23.085499954223632,-1.3041280528017074
2021-01-25,61.03871536254883,146.6724395751953,23.190000534057617,23.079500007629395,-1.5069770707757517
2021-01-26,60.05204391479492,145.0219268798828,23.020000457763672,23.153999996185302,-1.5112096791905536
2021-01-27,57.69919204711914,137.0994873046875,37.209999084472656,23.929499912261964,-1.3363214801616505
2021-01-28,58.758766174316406,138.77676391601562,30.209999084472656,24.285999870300294,-1.3273592851544993
2021-01-29,56.83460998535156,139.42808532714844,33.09000015258789,24.801999855041505,-1.5151891288516823
2021-02-01,57.360164642333984,144.1566162109375,30.239999771118164,25.176499843597412,-1.6915502725159044
2021-02-02,60.14043045043945,147.011474609375,25.559999465942383,25.105999851226805,-1.5962872730635893
2021-02-03,59.84375762939453,144.79893493652344,22.90999984741211,24.984499835968016,-1.5179233365178824
2021-02-04,61.27627182006836,132.01412963867188,21.770000457763672,24.81949987411499,-0.8073560822529537
2021-02-05,62.0645751953125,130.1138153076172,20.8700008392334,24.74449987411499,-0.6546092902469136
2021-02-08,62.920719146728516,131.48777770996094,21.239999771118164,24.72849988937378,-0.64823594123372
2021-02-09,62.92918395996094,130.35467529296875,21.6299991607666,24.605999851226805,-0.5949653105950222
2021-02-10,63.005462646484375,129.8104705810547,21.989999771118164,24.538999843597413,-0.5634655830020453
2021-02-11,62.4884147644043,129.86402893066406,21.25,24.49099988937378,-0.6083021813874782
2021-02-12,63.24281692504883,132.0230712890625,19.969999313354492,24.326999855041503,-0.646691137630807
2021-02-16,64.4634017944336,131.29148864746094,21.459999084472656,24.18299980163574,-0.5127666551804269
2021-02-17,63.95481491088867,129.141357421875,21.5,24.095999813079835,-0.454656439309746
2021-02-18,63.429298400878906,128.39193725585938,22.489999771118164,24.14149980545044,-0.4629275614798472
2021-02-19,64.4210433959961,129.31085205078125,22.049999237060547,24.177999782562257,-0.42433238033940546
2021-02-22,65.60774230957031,124.4217758178711,23.450000762939453,24.254999828338622,-0.10027093452168494
2021-02-23,65.69252014160156,122.33409881591797,23.110000610351562,24.25099983215332,0.0035438778627933146
2021-02-24,67.70989227294922,125.88495635986328,21.34000015258789,24.16699981689453,0.004023028425698241
2021-02-25,66.48084259033203,120.91556549072266,28.889999389648438,23.75099983215332,0.1339370301154254
2021-02-26,65.15849304199219,121.50438690185547,27.950000762939453,23.63799991607666,-0.0016987162969810637
2021-03-01,67.09960174560547,124.44853210449219,23.350000381469727,23.15099992752075,0.02068585366722355
2021-03-02,68.48128509521484,122.26273345947266,24.100000381469727,22.84399995803833,0.2352832470575469
2021-03-03,69.5577621459961,118.02267456054688,26.670000076293945,22.89949998855591,0.5202012490988883
2021-03-04,68.75251770019531,114.5625,28.56999969482422,23.182499980926515,0.6147997659112306
2021-03-05,68.54907989501953,116.31050872802734,24.65999984741211,23.326999950408936,0.5170265119095879
2021-03-08,68.7440185546875,110.43897247314453,25.469999313354492,23.55699987411499,0.8054400995829879
2021-03-09,68.53211212158203,115.73680114746094,24.030000686645508,23.69649991989136,0.5422573830245653
2021-03-10,70.43084716796875,114.625244140625,22.559999465942383,23.742999935150145,0.7493604489855598
2021-03-11,70.56646728515625,118.09439086914062,21.90999984741211,23.738999938964845,0.5994966373039926
2021-03-12,71.49040222167969,116.5167007446289,20.690000534057617,23.710999965667725,0.74838287956101
2021-03-15,71.08354187011719,118.00474548339844,20.030000686645508,23.714000034332276,0.6460099036008221
2021-03-16,69.96463775634766,119.80655670166016,19.790000915527344,23.63050012588501,0.47075424150716033
2021-03-17,71.08354187011719,120.04857635498047,19.229999542236328,23.517000102996825,0.5511737611144982
2021-03-18,71.15135955810547,116.31050872802734,21.579999923706055,23.47150011062622,0.7301794218673224
2021-03-19,70.3036880493164,117.44898223876953,20.950000762939453,23.416500186920167,0.6079200868283697
2021-03-22,69.43911743164062,120.20096588134766,18.8799991607666,23.188000106811522,0.40940778764637814
