Date,QCOM,KDP,VIX,AvgVIX,zscore
2015-01-30,45.39729690551758,9.527253150939941,20.969999313354492,19.119499969482423,0.3942466790997419
2015-02-02,47.628639221191406,9.678908348083496,19.43000030517578,19.201499938964844,0.687679205772699
2015-02-03,48.667991638183594,9.595064163208008,17.329999923706055,19.071999931335448,0.8507361164357227
2015-02-04,48.667991638183594,9.697400093078613,18.329999923706055,18.932499885559082,0.8332631348300512
2015-02-05,49.38754653930664,9.538348197937012,16.850000381469727,18.80949993133545,0.9633950443047938
2015-02-06,48.22461700439453,9.616023063659668,17.290000915527344,18.823499965667725,0.783706428680671
2015-02-09,48.77702331542969,9.602461814880371,18.549999237060547,18.873499965667726,0.8650765029858312
2015-02-10,51.066505432128906,9.71466064453125,17.229999542236328,18.754999923706055,1.1735662253197574
2015-02-11,51.0301628112793,9.800973892211914,16.959999084472656,18.57499990463257,1.1536280037794753
2015-02-12,51.16097640991211,9.654248237609863,15.34000015258789,18.267999935150147,1.1974008224593016
2015-02-13,51.517147064208984,9.487793922424316,14.6899995803833,17.88299994468689,1.276792882883021
2015-02-17,51.45899963378906,9.50259017944336,15.800000190734863,17.62549991607666,1.2659450975716544
2015-02-18,51.2700080871582,9.619723320007324,15.449999809265137,17.403499937057497,1.2188991278628287
2015-02-19,51.589820861816406,9.644387245178223,15.289999961853027,17.22549991607666,1.260456230182145
2015-02-20,51.9822998046875,9.718365669250488,14.300000190734863,17.12049994468689,1.3039925262863477
2015-02-23,51.56073760986328,9.722060203552246,14.5600004196167,17.015499973297118,1.243032148745509
2015-02-24,51.87327194213867,9.729458808898926,13.6899995803833,16.9239999294281,1.2864955417569353
2015-02-25,52.09858322143555,9.744255065917969,13.84000015258789,16.754999971389772,1.31621339913694
2015-02-26,52.338462829589844,9.64068603515625,13.90999984741211,16.428499937057495,1.3682259800888603
2015-02-27,52.701839447021484,9.71466064453125,13.34000015258789,16.157499933242796,1.4075981074074708
2015-03-02,53.11854553222656,9.765213966369629,13.039999961853027,15.760999965667725,1.4586011735943745
2015-03-03,52.20473098754883,9.739322662353516,13.859999656677246,15.482499933242797,1.332246321614915
2015-03-04,51.795345306396484,9.619723320007324,14.229999542236328,15.327499914169312,1.2940798903428026
2015-03-05,51.85383605957031,9.728226661682129,14.039999961853027,15.11299991607666,1.2839244603004414
2015-03-06,52.27785873413086,9.66041088104248,15.199999809265137,15.03049988746643,1.3561851083550505
2015-03-09,53.155120849609375,9.71466064453125,15.0600004196167,14.918999862670898,1.4724669958406214
2015-03-10,52.55564880371094,9.611096382141113,16.690000534057617,14.825999927520751,1.4043595420084443
2015-03-11,51.37131881713867,9.477930068969727,16.8700008392334,14.807999992370606,1.2576076393089375
2015-03-12,50.713375091552734,9.623096466064453,15.420000076293945,14.73100004196167,1.1386637058041205
2015-03-13,50.17970657348633,9.515154838562012,16.0,14.764000034332275,1.08072076142421
2015-03-16,51.1739501953125,9.587118148803711,15.609999656677246,14.810000038146972,1.2107193812287584
2015-03-17,51.04233169555664,9.397281646728516,15.65999984741211,14.803000020980836,1.2242964728355632
2015-03-18,51.34208297729492,9.510187149047852,13.970000267028809,14.729000043869018,1.2479160924742838
2015-03-19,51.04967498779297,9.443190574645996,14.069999694824219,14.668000030517579,1.2175088125613853
2015-03-20,51.20319366455078,9.557341575622559,13.020000457763672,14.604000043869018,1.2199884946417163
2015-03-23,51.225120544433594,9.603243827819824,13.40999984741211,14.54650001525879,1.215289024561691
2015-03-24,50.42096710205078,9.62929916381836,13.619999885559082,14.543000030517579,1.0957582784903699
2015-03-25,49.13429641723633,9.574705123901367,15.4399995803833,14.623000001907348,0.920944905358323
2015-03-26,49.09776306152344,9.81417179107666,15.800000190734863,14.717500019073487,0.8748297560839448
2015-03-27,49.002708435058594,9.791834831237793,15.069999694824219,14.803999996185302,0.8650403773354833
2015-03-30,50.35517883300781,9.8848876953125,14.510000228881836,14.877500009536742,1.0427038023749082
2015-03-31,50.69145202636719,9.737245559692383,15.289999961853027,14.949000024795533,1.1160363283349066
2015-04-01,50.757240295410156,9.739726066589355,15.109999656677246,14.993000030517578,1.1250277313292953
2015-04-02,49.689903259277344,9.69257926940918,14.670000076293945,15.024500036239624,0.9803315407770815
2015-04-06,49.536373138427734,9.76205825805664,14.739999771118164,15.001500034332276,0.9464969764324631
2015-04-07,49.2147216796875,9.842705726623535,14.779999732971191,14.9875,0.8866957243780076
2015-04-08,49.17084884643555,9.779431343078613,13.979999542236328,14.851999950408935,0.8912206616989932
2015-04-09,50.30398941040039,9.804242134094238,13.09000015258789,14.66299991607666,1.0491476455117663
2015-04-10,50.55986404418945,9.76701831817627,12.579999923706055,14.520999908447266,1.0921213911149683
2015-04-13,50.245506286621094,9.690095901489258,13.9399995803833,14.417999887466431,1.0602676425827018
2015-04-14,50.42096710205078,9.696298599243164,13.670000076293945,14.320999908447266,1.0843186999938605
2015-04-15,50.048118591308594,9.680169105529785,12.84000015258789,14.179999923706054,1.0337144975016155
2015-04-16,49.64603805541992,9.722352981567383,12.600000381469727,14.111499929428101,0.9689704062916827
2015-04-17,49.06120300292969,9.551136016845703,13.890000343322754,14.102499961853027,0.9145087639185807
2015-04-20,50.17970657348633,9.651636123657227,13.300000190734863,14.116499948501588,1.0574177535070255
2015-04-21,50.12853240966797,9.825334548950195,13.25,14.10849995613098,1.0204367278347466
2015-04-22,50.39903259277344,9.778186798095703,12.710000038146973,14.062999963760376,1.0671979556314788
2015-04-23,49.96040725708008,9.79555892944336,12.479999542236328,13.914999961853027,1.0014603477310215
2015-04-24,49.88729476928711,9.784390449523926,12.289999961853027,13.739499950408936,0.992904176053225
2015-04-27,50.61103439331055,9.583391189575195,13.119999885559082,13.641999959945679,1.1307971117326792
2015-04-28,50.9180908203125,9.460561752319336,12.40999984741211,13.536999940872192,1.1957118847330754
2015-04-29,50.20163345336914,9.342693328857422,13.390000343322754,13.44199995994568,1.113305029322437
2015-04-30,49.711830139160156,9.2533597946167,14.550000190734863,13.413999986648559,1.0584624414468151
2015-05-01,50.01887130737305,9.425821304321289,12.699999809265137,13.315499973297118,1.072956636261062
2015-05-04,50.48677062988281,9.45063304901123,12.850000381469727,13.221000003814698,1.1356810959127088
2015-05-05,49.98231887817383,9.373711585998535,14.3100004196167,13.197500038146973,1.0766229224119754
2015-05-06,49.57292556762695,9.369987487792969,15.149999618530273,13.25600004196167,1.0186706960007745
2015-05-07,50.02619934082031,9.39852523803711,15.130000114440918,13.358000040054321,1.0786659166998283
2015-05-08,50.74262619018555,9.492822647094727,12.859999656677246,13.372000026702882,1.1650929531374994
2015-05-11,50.47944259643555,9.47545051574707,13.850000381469727,13.367500066757202,1.1303950150712938
2015-05-12,50.28937911987305,9.399765968322754,13.859999656677246,13.377000045776366,1.116117607110921
2015-05-13,50.97655487060547,9.55485725402832,13.760000228881836,13.423000049591064,1.1879784999724807
2015-05-14,51.554080963134766,9.635501861572266,12.739999771118164,13.430000019073486,1.2568586130647805
2015-05-15,51.948848724365234,9.604485511779785,12.380000114440918,13.354500007629394,1.3186494172833836
2015-05-18,51.480995178222656,9.597041130065918,12.729999542236328,13.325999975204468,1.2529661805139927
2015-05-19,50.89613723754883,9.613173484802246,12.850000381469727,13.305999994277954,1.1665129744744218
2015-05-20,50.64756393432617,9.603243827819824,12.880000114440918,13.314499998092652,1.1326351696031869
2015-05-21,51.2397346496582,9.639223098754883,12.109999656677246,13.296000003814697,1.211237290612867
2015-05-22,50.81572341918945,9.561058044433594,12.130000114440918,13.288000011444092,1.1639032548324353
2015-05-26,50.706077575683594,9.484137535095215,14.0600004196167,13.335000038146973,1.161345406421542
2015-05-27,51.919620513916016,9.599522590637207,13.270000457763672,13.378000068664551,1.3153139580113373
2015-05-28,51.612579345703125,9.552374839782715,13.3100004196167,13.374000072479248,1.2794235145276946
2015-05-29,50.940006256103516,9.50894832611084,13.84000015258789,13.3385000705719,1.1905866003068797
2015-06-01,51.1019401550293,9.486616134643555,13.970000267028809,13.402000093460083,1.2175739144561966
2015-06-02,51.0504150390625,9.429543495178223,14.239999771118164,13.471500062942505,1.2199448426275088
2015-06-03,51.42585372924805,9.446910858154297,13.65999984741211,13.439000034332276,1.270708368931107
2015-06-04,50.71916961669922,9.337726593017578,14.710000038146973,13.41700005531311,1.1882174138704666
2015-06-05,50.248046875,9.164027214050293,14.210000038146973,13.371000051498413,1.1504529377617696
2015-06-08,49.526641845703125,9.114397048950195,15.289999961853027,13.492500066757202,1.055686927838321
2015-06-09,49.202735900878906,9.090824127197266,14.470000267028809,13.523500061035156,1.013357774391993
2015-06-10,49.54871368408203,9.186361312866211,13.220000267028809,13.491500091552734,1.0465583379077368
2015-06-11,49.76219940185547,9.262537002563477,12.850000381469727,13.446000099182129,1.0641038334695305
2015-06-12,49.34260940551758,9.18386459350586,13.779999732971191,13.49800009727478,1.0174891448933618
2015-06-15,49.04817581176758,9.085205078125,15.390000343322754,13.648500108718872,0.9921981570961242
2015-06-16,48.92303466796875,9.18386459350586,14.8100004196167,13.75250015258789,0.9574440014481795
2015-06-17,48.9892692565918,9.252549171447754,14.5,13.835000133514404,0.9551955001720519
2015-06-18,49.585540771484375,9.3374662399292,13.1899995803833,13.850500106811523,1.0260287758147826
2015-06-19,49.23219299316406,9.316239356994629,13.960000038146973,13.94300012588501,0.9790856494271013
2015-06-22,49.585540771484375,9.326227188110352,12.739999771118164,13.973500108718872,1.027947747440333
2015-06-23,49.305824279785156,9.272526741027832,12.109999656677246,13.8760000705719,0.9970865422016462
2015-06-24,48.105918884277344,9.2937593460083,13.260000228881836,13.875500059127807,0.8217433600892706
2015-06-25,48.03968048095703,9.327476501464844,14.010000228881836,13.910500049591064,0.8065070984526532
2015-06-26,47.605350494384766,9.349957466125488,14.020000457763672,13.919500064849853,0.7405119065100773
2015-06-29,46.09628677368164,9.157638549804688,18.850000381469727,14.1635000705719,0.5573873110192702
2015-06-30,46.10364532470703,9.103938102722168,18.229999542236328,14.363000059127808,0.567609280188636
2015-07-01,46.30241012573242,9.312494277954102,16.09000015258789,14.484500074386597,0.5604452406828309
2015-07-02,46.456993103027344,9.263785362243652,16.790000915527344,14.588500118255615,0.5908841671482203
2015-07-06,46.456993103027344,9.38492488861084,17.010000228881836,14.728500127792358,0.5702006328449709
2015-07-07,46.22879409790039,9.658413887023926,16.09000015258789,14.768500137329102,0.4908472815647335
2015-07-08,45.573631286621094,9.507307052612305,19.65999984741211,15.028000116348267,0.4228874345616188
2015-07-09,45.53683090209961,9.533534049987793,19.969999313354492,15.36550006866455,0.4131429141554124
2015-07-10,46.17726516723633,9.638431549072266,16.829999923706055,15.564500045776366,0.4868848132046436
2015-07-13,46.69255447387695,9.779549598693848,13.899999618530273,15.570500040054322,0.5365329279768513
2015-07-14,47.06797790527344,9.812021255493164,13.369999885559082,15.469500017166137,0.5847153420825533
2015-07-15,47.02381896972656,9.780801773071289,13.229999542236328,15.39049997329712,0.5837262362211335
2015-07-16,47.51700973510742,9.835750579833984,12.109999656677246,15.270999956130982,0.6449244977105815
2015-07-17,47.3624267578125,9.824507713317871,11.949999809265137,15.208999967575073,0.624721823452959
2015-07-20,46.95756530761719,9.884452819824219,12.25,15.123499965667724,0.5565471792582607
2015-07-21,47.951324462890625,9.838247299194336,12.220000267028809,15.097499990463257,0.7066527808290995
2015-07-22,47.252017974853516,9.830750465393066,12.119999885559082,15.098000001907348,0.6078553780967473
2015-07-23,45.477935791015625,9.648425102233887,12.640000343322754,15.067000007629394,0.38509780151321654
2015-07-24,45.3748893737793,9.73084831237793,13.739999771118164,15.053499984741212,0.35627782154852555
2015-07-27,45.625179290771484,9.695879936218262,15.600000381469727,15.132499980926514,0.3980672439776094
2015-07-28,46.44964599609375,9.8632230758667,13.4399995803833,14.861999940872192,0.48748388191430087
2015-07-29,46.50115966796875,9.928163528442383,12.5,14.575499963760375,0.4837679544306554
2015-07-30,47.41396713256836,9.968123435974121,12.130000114440918,14.377499961853028,0.6075765903637871
2015-07-31,47.39922332763672,10.018075942993164,12.119999885559082,14.143999910354614,0.5969376495744533
2015-08-03,47.428672790527344,10.066781997680664,12.5600004196167,13.921499919891357,0.5928360076040097
2015-08-04,46.7072868347168,10.18167495727539,13.0,13.766999912261962,0.46998181595181804
2015-08-05,47.02381896972656,10.395223617553711,12.510000228881836,13.40949993133545,0.4788189802814192
2015-08-06,46.25823211669922,10.276585578918457,13.770000457763672,13.099499988555909,0.389512632398175
2015-08-07,46.39073944091797,10.224135398864746,13.390000343322754,12.927500009536743,0.41743111130253974
2015-08-10,46.48643493652344,10.211647987365723,12.229999542236328,12.844000005722046,0.43325816701683184
2015-08-11,46.04475402832031,10.197905540466309,13.710000038146973,12.86100001335144,0.37239582472879335
2015-08-12,46.06684494018555,10.191661834716797,13.609999656677246,12.880000019073487,0.3766233039034178
2015-08-13,45.66197204589844,10.25535774230957,13.489999771118164,12.949000024795533,0.3078066048603226
2015-08-14,45.573631286621094,10.271585464477539,12.829999923706055,12.993000030517578,0.2923934560633673
2015-08-17,45.69141387939453,10.365250587463379,13.020000457763672,13.031500053405761,0.2932567517870355
2015-08-18,45.13932800292969,10.337776184082031,13.789999961853027,13.110000038146973,0.21893902009177274
2015-08-19,45.036258697509766,10.314050674438477,15.25,13.26650004386902,0.2082397473660851
2015-08-20,44.27805709838867,10.167939186096191,19.139999389648438,13.591499996185302,0.12468115541144206
2015-08-21,42.40829849243164,9.86571979522705,28.030000686645508,14.30600004196167,-0.09129775286480804
2015-08-24,40.693119049072266,9.584735870361328,40.7400016784668,15.563000106811524,-0.2887806833920665
2015-08-25,39.66253662109375,9.368687629699707,36.02000045776367,16.692000150680542,-0.39937846757285844
2015-08-26,41.7089729309082,9.568497657775879,30.31999969482422,17.583000135421752,-0.14062977650832903
2015-08-27,42.22425842285156,9.623446464538574,26.100000381469727,18.281500148773194,-0.07626954908742989
2015-08-28,42.2905158996582,9.629691123962402,26.049999237060547,18.978000116348266,-0.06785369472420716
2015-08-31,42.00101089477539,9.582239151000977,28.43000030517578,19.77150011062622,-0.10118260280416119
2015-09-01,40.84297561645508,9.417393684387207,31.399999618530273,20.691500091552733,-0.2387625386407789
2015-09-02,41.46652603149414,9.56725025177002,26.09000015258789,21.370500087738037,-0.17511325443909828
2015-09-03,41.236412048339844,9.609709739685059,25.610000610351562,21.96250009536743,-0.21529435149236972
2015-09-04,40.30107116699219,9.462347030639648,27.799999237060547,22.68300004005432,-0.32398962765689676
2015-09-08,40.97660446166992,9.699624061584473,24.899999618530273,23.31650004386902,-0.267827391750887
2015-09-09,40.32332992553711,9.493571281433105,26.229999542236328,23.942500019073485,-0.3261354599892967
2015-09-10,41.07310104370117,9.545099258422852,24.3700008392334,24.480500078201295,-0.22763402751312112
2015-09-11,40.575721740722656,9.60793685913086,23.200000762939453,24.96600012779236,-0.30954272668290755
2015-09-14,40.31591796875,9.576518058776855,24.25,25.537000131607055,-0.3413586318828349
2015-09-15,40.73161697387695,9.651921272277832,22.540000915527344,26.013000154495238,-0.2947425941501369
2015-09-16,40.97660446166992,9.709733963012695,21.350000381469727,26.391000175476073,-0.26955357063951263
2015-09-17,40.81328201293945,9.778854370117188,21.139999389648438,26.685500144958496,-0.30472828570319943
2015-09-18,40.41984176635742,9.705964088439941,22.280000686645508,26.84250020980835,-0.34858794450323183
2015-09-21,40.375301361083984,9.810275077819824,20.139999389648438,26.448000144958495,-0.372772307026699
2015-09-22,40.04125213623047,9.709733963012695,22.440000534057617,25.53300008773804,-0.40341140221656446
2015-09-23,39.759178161621094,9.756235122680664,22.1299991607666,24.838500022888184,-0.4517185499795278
2015-09-24,39.54389190673828,9.780112266540527,23.469999313354492,24.496000003814697,-0.48660488206813035
2015-09-25,39.506778717041016,9.829122543334961,23.6200008392334,24.37200002670288,-0.500284217272205
2015-09-28,39.001991271972656,9.700939178466797,27.6299991607666,24.451000022888184,-0.5506379019661569
2015-09-29,38.92033767700195,9.832895278930664,26.829999923706055,24.371000003814697,-0.5848536810405641
2015-09-30,39.88536834716797,9.934694290161133,24.5,24.026000022888184,-0.4641299028583317
2015-10-01,39.47707748413086,9.956058502197266,22.549999237060547,23.848999977111816,-0.5262079721482117
2015-10-02,40.880104064941406,10.000042915344238,20.940000534057617,23.61549997329712,-0.33293145873874846
2015-10-05,41.741180419921875,10.377073287963867,19.540000915527344,23.20250005722046,-0.2740779261899225
2015-10-06,41.8079948425293,10.30041217803955,19.399999618530273,22.92750005722046,-0.25142691909606985
2015-10-07,42.02326583862305,10.444942474365234,18.399999618530273,22.536000061035157,-0.2452968955402882
2015-10-08,42.8027229309082,10.50652027130127,17.420000076293945,22.188500022888185,-0.14426303775456228
2015-10-09,42.89181137084961,10.519086837768555,17.079999923706055,21.882499980926514,-0.13365926635253164
2015-10-12,42.89922332763672,10.560561180114746,16.170000076293945,21.478499984741212,-0.1396799326539296
2015-10-13,42.69136428833008,10.50652027130127,17.670000076293945,21.23499994277954,-0.16019952074333169
2015-10-14,43.52277755737305,10.405978202819824,18.030000686645508,21.06899995803833,-0.024049663493181363
2015-10-15,43.99045181274414,10.428601264953613,16.049999237060547,20.814499950408937,0.0390162856655503
