Date,CVX,TXN,VIX,AvgVIX,zscore
2022-04-21,140.1461944580078,156.59295654296875,22.68000030517578,21.23149995803833,-0.08597238967403266
2022-04-22,137.05508422851562,153.12942504882812,28.209999084472656,21.558499908447267,-0.23572315263593688
2022-04-25,134.1087646484375,153.65957641601562,27.020000457763672,21.86899995803833,-0.4904311974670176
2022-04-26,133.2913055419922,148.82650756835938,33.52000045776367,22.563500022888185,-0.4155580020587103
2022-04-27,133.04434204101562,149.66586303710938,31.600000381469727,23.198500061035155,-0.4601388797113223
2022-04-28,137.77037048339844,155.3736572265625,29.989999771118164,23.73150005340576,-0.243234669660715
2022-04-29,133.41050720214844,150.4257049560547,33.400001525878906,24.37350015640259,-0.4526154806563649
2022-05-02,136.0332489013672,153.7390594482422,32.34000015258789,25.00900020599365,-0.3365032033769737
2022-05-03,138.36647033691406,152.44908142089844,29.25,25.54300022125244,-0.10936774412918357
2022-05-04,142.70932006835938,155.7093963623047,25.420000076293945,25.762500190734862,0.14795190644898612
2022-05-05,141.57676696777344,150.45225524902344,31.200000762939453,26.21750020980835,0.2096355565107417
2022-05-06,145.3490447998047,148.95777893066406,30.190000534057617,26.6495002746582,0.5595858109887941
2022-05-09,135.6074676513672,146.72496032714844,34.75,27.3290002822876,-0.16608998419526594
2022-05-10,136.9103240966797,149.66053771972656,32.9900016784668,27.76000032424927,-0.14610022715221543
2022-05-11,138.93698120117188,146.50257873535156,32.560001373291016,28.175000381469726,0.11073558281257663
2022-05-12,140.25689697265625,147.5789337158203,31.770000457763672,28.6725004196167,0.18644506193092894
2022-05-13,142.9477081298828,150.994873046875,28.8700008392334,28.981000423431396,0.3050859875990345
2022-05-16,147.3246307373047,149.89178466796875,27.469999313354492,29.246000385284425,0.6926898902632428
2022-05-17,148.1932373046875,155.65618896484375,26.100000381469727,29.48250036239624,0.5947516903698727
2022-05-18,144.2868194580078,151.49302673339844,30.959999084472656,30.01450033187866,0.39925155896484404
2022-05-19,143.25657653808594,149.10899353027344,29.350000381469727,30.34800033569336,0.3852770243235514
2022-05-20,144.08079528808594,151.05714416503906,29.43000030517578,30.409000396728516,0.3952626528139103
2022-05-23,147.42910766601562,151.1638946533203,28.479999542236328,30.48200035095215,0.6639958285353824
2022-05-24,148.2189483642578,149.3224639892578,29.450000762939453,30.278500366210938,0.7819385046901721
2022-05-25,150.59716796875,151.23504638671875,28.3700008392334,30.117000389099122,0.9191345067806792
2022-05-26,151.61021423339844,154.9000701904297,27.5,29.992500400543214,0.8942766467542778
2022-05-27,153.06114196777344,158.31597900390625,25.719999313354492,29.608500289916993,0.9122510654738267
2022-05-31,149.95321655273438,157.23959350585938,26.190000534057617,29.301000308990478,0.69137215289074
2022-06-01,151.37843322753906,155.1580810546875,25.690000534057617,29.12300033569336,0.8679178981561393
2022-06-02,151.1036834716797,157.2040557861328,24.719999313354492,29.088000297546387,0.7858183031189757
2022-06-03,152.4773406982422,153.29884338378906,24.790000915527344,28.76750030517578,1.0114744196484147
2022-06-06,151.8162841796875,149.23353576660156,25.06999969482422,28.51150026321411,1.076608739875986
2022-06-07,154.70957946777344,151.0927276611328,24.020000457763672,27.975000286102294,1.2571845670610007
2022-06-08,155.5080108642578,147.1074676513672,23.959999084472656,27.523500156402587,1.4384768554041378
2022-06-09,152.40866088867188,143.7360076904297,26.09000015258789,27.200000095367432,1.2853663638163917
2022-06-10,150.58853149414062,140.35569763183594,27.75,26.999000072479248,1.2363757337895136
2022-06-13,143.6601104736328,136.5750274658203,34.02000045776367,27.256500053405762,0.7843379838211583
2022-06-14,143.84896850585938,137.06427001953125,32.689998626708984,27.517500019073488,0.7853737402427733
2022-06-15,141.02435302734375,138.7010955810547,29.6200008392334,27.69350004196167,0.5082050870064847
2022-06-16,133.48634338378906,134.65353393554688,32.95000076293945,27.79300012588501,0.014473958575489023
2022-06-17,127.39067840576172,133.61277770996094,31.1299991607666,27.882000064849855,-0.4500238183512413
2022-06-21,132.72225952148438,136.5127410888672,30.190000534057617,27.920000076293945,-0.10189700103650425
2022-06-22,126.9528579711914,135.74769592285156,28.950000762939453,27.943500137329103,-0.5479626078057857
2022-06-23,122.28235626220703,134.44894409179688,29.049999237060547,27.923500061035156,-0.889210159804899
2022-06-24,124.29135131835938,138.72776794433594,27.229999542236328,27.866499996185304,-0.8511438600288947
2022-06-27,126.69528198242188,138.4342041015625,26.950000762939453,27.839000034332276,-0.6473870523610543
2022-06-28,128.73004150390625,137.13546752929688,28.360000610351562,27.971000099182127,-0.4442280568989017
2022-06-29,126.18872833251953,135.9078826904297,28.15999984741211,28.069500064849855,-0.6146844340245705
2022-06-30,124.2999496459961,136.68173217773438,28.709999084472656,28.220499992370605,-0.7906515869983138
2022-07-01,125.78522491455078,132.13607788085938,26.700000762939453,28.319500064849855,-0.5372165582787909
2022-07-05,122.4798355102539,132.63421630859375,27.540000915527344,28.457000064849854,-0.8201422891842306
2022-07-06,120.86577606201172,134.1553955078125,26.729999542236328,28.54000005722046,-0.9956449690488838
2022-07-07,123.21819305419922,137.60690307617188,26.079999923706055,28.643000030517577,-0.9055180709022587
2022-07-08,122.57427978515625,138.35414123535156,24.639999389648438,28.677000045776367,-0.9796356317712245
2022-07-11,121.49251556396484,136.60169982910156,26.170000076293945,28.68100004196167,-1.016251124184981
2022-07-12,119.26888275146484,137.40231323242188,27.290000915527344,28.65800008773804,-1.2201875843005223
2022-07-13,118.47042846679688,137.25106811523438,26.81999969482422,28.298000049591064,-1.2805948537839575
2022-07-14,116.7104263305664,140.41793823242188,26.399999618530273,27.98350009918213,-1.5160410976001568
2022-07-15,118.17852020263672,142.81082153320312,24.229999542236328,27.714000034332276,-1.4667756366775897
2022-07-18,119.83552551269531,142.03697204589844,25.299999237060547,27.33149995803833,-1.309626400365432
2022-07-19,124.15399169921875,146.4580841064453,24.5,27.0,-1.0882100730659843
2022-07-20,125.7938232421875,147.07186889648438,23.8799991607666,26.68449993133545,-0.9730079704896268
2022-07-21,124.83226013183594,148.1482391357422,23.110000610351562,26.392499923706055,-1.082534533029086
2022-07-22,123.79341888427734,145.7998046875,23.030000686645508,26.091499996185302,-1.098247526878892
2022-07-25,127.47654724121094,145.1771240234375,23.360000610351562,25.898000049591065,-0.7810131133792094
2022-07-26,126.48064422607422,143.07772827148438,24.690000534057617,25.785000038146972,-0.8005179146551985
2022-07-27,128.14620971679688,152.59608459472656,23.239999771118164,25.528999996185302,-0.943457199934976
2022-07-28,129.11639404296875,156.3411407470703,22.329999923706055,25.2375,-0.9741339617380891
2022-07-29,140.61228942871094,160.18251037597656,21.329999923706055,24.86850004196167,-0.15303221816326115
2022-08-01,137.80479431152344,160.10195922851562,22.84000015258789,24.675500011444093,-0.37862154927240776
2022-08-02,136.62864685058594,158.68719482421875,23.93000030517578,24.494999980926515,-0.43276852062772114
2022-08-03,133.38331604003906,164.28358459472656,21.950000762939453,24.25600004196167,-0.8598113656210125
2022-08-04,129.76025390625,165.57298278808594,21.440000534057617,24.024000072479247,-1.1916533604814703
2022-08-05,131.90664672851562,165.0267791748047,21.149999618530273,23.84950008392334,-1.0014230671647215
2022-08-08,131.70916748046875,163.6836700439453,21.290000915527344,23.60550012588501,-0.9782050511608392
2022-08-09,133.42628479003906,159.12596130371094,21.770000457763672,23.329500102996825,-0.7055942469698505
2022-08-10,133.77830505371094,163.97019958496094,19.739999771118164,22.975500106811523,-0.8185833163905063
2022-08-11,137.0407257080078,163.0210418701172,20.200000762939453,22.665500164031982,-0.5259654943928466
2022-08-12,137.2382049560547,165.9938507080078,19.530000686645508,22.43050022125244,-0.5968105052315129
2022-08-15,134.6282196044922,166.0117645263672,19.950000762939453,22.163000297546386,-0.8092413966346521
2022-08-16,134.2848358154297,164.1851043701172,19.690000534057617,21.922500324249267,-0.7837380308179809
2022-08-17,135.39231872558594,158.2305145263672,19.899999618530273,21.723500347137453,-0.5198010538410901
2022-08-18,137.76611328125,159.7974853515625,19.559999465942383,21.546000289916993,-0.37286403541465485
2022-08-19,136.61386108398438,157.99769592285156,20.600000381469727,21.424500274658204,-0.41381880093780693
2022-08-22,135.92945861816406,153.51162719726562,23.799999237060547,21.44650020599365,-0.33828347135828896
2022-08-23,140.3391571044922,154.4786834716797,24.110000610351562,21.41750020980835,-0.008517195456353566
2022-08-24,141.37876892089844,154.18316650390625,22.81999969482422,21.396500205993654,0.0845262533436792
2022-08-25,142.6176300048828,158.7677764892578,21.780000686645508,21.369000244140626,0.05112817496995857
2022-08-26,141.56935119628906,151.76553344726562,25.559999465942383,21.580500221252443,0.1706536961231661
2022-08-29,142.62631225585938,150.37765502929688,26.209999084472656,21.74900016784668,0.2970293547631197
2022-08-30,139.15223693847656,149.30313110351562,26.209999084472656,21.863000106811523,0.04636795509300331
2022-08-31,136.93438720703125,147.93312072753906,25.8700008392334,22.059000110626222,-0.09366379491118718
2022-09-01,134.751220703125,148.78379821777344,25.559999465942383,22.26500005722046,-0.2957778470504053
2022-09-02,136.7524871826172,145.95425415039062,25.469999313354492,22.48100004196167,-0.05060125644933634
2022-09-06,136.12002563476562,146.0437774658203,26.90999984741211,22.761999988555907,-0.10456771924129064
2022-09-07,134.37869262695312,148.47933959960938,24.639999389648438,22.905499935150146,-0.3171261610392905
2022-09-08,135.1064453125,150.79847717285156,23.610000610351562,23.098999977111816,-0.3258145810339978
2022-09-09,138.589111328125,152.8848419189453,22.790000915527344,23.228499984741212,-0.10402613389016972
2022-09-12,140.78099060058594,152.74151611328125,23.8700008392334,23.445499992370607,0.07812338879464821
2022-09-13,138.10397338867188,145.64080810546875,27.270000457763672,23.811499977111815,0.06828755842073687
2022-09-14,141.44808959960938,147.97789001464844,26.15999984741211,24.13499994277954,0.27149994724679605
2022-09-15,139.15223693847656,145.65875244140625,26.270000457763672,24.45349998474121,0.152872731996026
2022-09-16,135.53961181640625,147.97789001464844,26.299999237060547,24.79049997329712,-0.20821538596798359
2022-09-19,135.92945861816406,148.86439514160156,25.760000228881836,25.048499965667723,-0.20247090653040642
2022-09-20,135.39230346679688,148.6942138671875,27.15999984741211,25.216499996185302,-0.24110963524337475
2022-09-21,134.2920379638672,146.22286987304688,27.989999771118164,25.41049995422363,-0.25821776935478663
2022-09-22,134.18809509277344,145.61398315429688,27.350000381469727,25.636999988555907,-0.24886264845485645
2022-09-23,125.42070007324219,144.42308044433594,29.920000076293945,26.04399995803833,-0.9258929697131653
2022-09-26,122.11992645263672,143.6798858642578,32.2599983215332,26.37899990081787,-1.17216672906026
2022-09-27,122.17192077636719,143.9037322998047,32.599998474121094,26.698499870300292,-1.1744870345180178
2022-09-28,126.29571533203125,145.77513122558594,30.18000030517578,26.89699993133545,-0.8943624608121111
2022-09-29,125.42070007324219,141.88006591796875,31.84000015258789,27.195499897003174,-0.8515748979914094
2022-09-30,124.46769714355469,138.59385681152344,31.6200008392334,27.498499965667726,-0.8329126903430443
2022-10-03,131.45045471191406,143.1247100830078,30.100000381469727,27.730000019073486,-0.39838695123080836
2022-10-04,136.56187438964844,147.87937927246094,29.06999969482422,27.83800001144409,-0.12233792848688622
2022-10-05,137.3416290283203,150.2522735595703,28.549999237060547,28.033500003814698,-0.12837526457272366
2022-10-06,139.84535217285156,149.12403869628906,30.520000457763672,28.378999996185303,0.10787655540858497
2022-10-07,138.64112854003906,142.62326049804688,31.360000610351562,28.807499980926515,0.20008574855771508
2022-10-10,136.1374053955078,140.39366149902344,32.45000076293945,29.236499977111816,0.061964605857669906
2022-10-11,136.16334533691406,137.40292358398438,33.630001068115234,29.554500007629393,0.1514732149078454
2022-10-12,136.57057189941406,135.70164489746094,33.56999969482422,29.925,0.23425520207445735
2022-10-13,143.18942260742188,138.1998748779297,31.940000534057617,30.2085000038147,0.698637166801477
2022-10-14,138.73641967773438,132.82733154296875,32.02000045776367,30.494500064849852,0.4941026715897003
2022-10-17,139.75003051757812,135.2001953125,31.3700008392334,30.77500009536743,0.5070532506841396
2022-10-18,140.97158813476562,135.6658172607422,30.5,30.942000102996825,0.5926252369532881
2022-10-19,145.54588317871094,136.68661499023438,30.760000228881836,31.08050012588501,0.9341847133896253
2022-10-20,146.37757873535156,137.64471435546875,29.979999542236328,31.21200008392334,0.9737110449732228
2022-10-21,150.04222106933594,143.01724243164062,29.690000534057617,31.200500106811525,1.114238185841551
2022-10-24,149.99026489257812,144.74542236328125,29.850000381469727,31.08000020980835,1.0595147906628744
2022-10-25,151.5496368408203,145.20208740234375,28.459999084472656,30.87300024032593,1.1727760270646383
2022-10-26,153.4209442138672,141.36073303222656,27.280000686645508,30.728000259399415,1.4369706535718563
2022-10-27,154.1226806640625,140.36679077148438,27.389999389648438,30.50550022125244,1.522992716604135
2022-10-28,155.92466735839844,145.63778686523438,25.75,30.212000179290772,1.515256158833966
2022-10-31,156.72171020507812,144.9788818359375,25.8799991607666,30.001000118255615,1.5992249835315058
2022-11-01,157.86532592773438,147.02769470214844,25.809999465942383,29.838000106811524,1.632200984527947
2022-11-02,154.6425018310547,143.04737854003906,25.860000610351562,29.703500175476073,1.4868589598882445
2022-11-03,156.92098999023438,141.2693634033203,25.299999237060547,29.442500114440918,1.7238131599578155
2022-11-04,158.9049072265625,146.80209350585938,24.549999237060547,29.102000045776368,1.7231987091575975
2022-11-07,160.80223083496094,149.54588317871094,24.350000381469727,28.69700002670288,1.7970587419455164
2022-11-08,160.5682830810547,151.73008728027344,25.540000915527344,28.292500019073486,1.7142322327376527
2022-11-09,154.14866638183594,148.91407775878906,26.09000015258789,27.91850004196167,1.275313196414288
2022-11-10,157.06826782226562,157.66896057128906,23.530000686645508,27.498000049591063,1.256502422686889
2022-11-11,161.53860473632812,162.00125122070312,22.520000457763672,27.023000049591065,1.4928450415213959
2022-11-14,161.6165771484375,160.1510009765625,23.729999542236328,26.64099998474121,1.5532481529088433
2022-11-15,162.9160614013672,160.26832580566406,24.540000915527344,26.34300003051758,1.6553258562120587
2022-11-16,160.26507568359375,156.5587921142578,24.110000610351562,26.010500049591066,1.5484985173572052
2022-11-17,160.7190399169922,158.27366638183594,23.93000030517578,25.708000087738036,1.53524016595805
2022-11-18,159.75869750976562,158.1112060546875,23.1200008392334,25.379500102996825,1.4620167925787777
2022-11-21,158.2308807373047,155.6020965576172,22.360000610351562,25.005000114440918,1.4112990092624504
2022-11-22,162.29052734375,159.9524383544922,21.290000915527344,24.646500205993654,1.613769729501033
2022-11-23,160.85003662109375,161.54095458984375,20.350000381469727,24.300000190734863,1.4503913869444474
2022-11-25,160.37857055664062,159.81703186035156,20.5,23.955500221252443,1.4624931827054164
2022-11-28,155.71649169921875,156.14358520507812,22.209999084472656,23.778500175476076,1.1913285201601822
2022-11-29,158.0475311279297,156.12559509277344,21.889999389648438,23.579000186920165,1.3811137374264473
2022-11-30,160.03807067871094,162.87672424316406,20.579999923706055,23.31750020980835,1.3454299789116761
2022-12-01,159.3221893310547,160.2051239013672,19.84000015258789,23.016500186920165,1.3653827575849318
2022-12-02,158.0475311279297,160.3495635986328,19.059999465942383,22.704500198364258,1.2576707955501598
2022-12-05,154.14500427246094,160.1058807373047,20.75,22.514500236511232,0.9479421478698087
2022-12-06,150.17263793945312,157.35305786132812,22.170000076293945,22.405500221252442,0.7058712712949258
2022-12-07,150.61788940429688,156.82054138183594,22.68000030517578,22.262500190734862,0.7575841657155244
2022-12-08,151.50840759277344,159.17623901367188,22.290000915527344,22.072500228881836,0.7610423970487945
2022-12-09,146.6717529296875,157.28085327148438,22.829999923706055,22.037500190734864,0.4237409849636118
2022-12-12,148.19960021972656,160.18711853027344,25.0,22.16150016784668,0.462854607503196
2022-12-13,151.4996795654297,160.2051239013672,22.549999237060547,22.10250015258789,0.7302652169113163
2022-12-14,150.45204162597656,158.68885803222656,21.139999389648438,21.932500076293945,0.6895183839131231
2022-12-15,149.32582092285156,153.44493103027344,22.829999923706055,21.86850004196167,0.7513299933141019
2022-12-16,147.3003387451172,153.02976989746094,22.6200008392334,21.803000068664552,0.5990118655892019
2022-12-19,148.3130645751953,151.27880859375,22.420000076293945,21.768000030517577,0.7324069000617283
2022-12-20,150.74884033203125,149.90687561035156,21.479999542236328,21.723999977111816,0.9702639335328459
2022-12-21,152.52114868164062,152.2896728515625,20.06999969482422,21.66299991607666,1.0445236369774786
2022-12-22,150.2337646484375,148.65232849121094,21.969999313354492,21.743999862670897,0.9651077996507744
2022-12-23,154.87838745117188,148.363525390625,20.8700008392334,21.76249990463257,1.350649555969386
2022-12-27,156.8252410888672,147.82196044921875,21.649999618530273,21.73449993133545,1.5245434971192788
2022-12-28,154.51170349121094,145.4843292236328,22.139999389648438,21.74699993133545,1.4050208897264476
2022-12-29,155.68157958984375,148.941162109375,21.440000534057617,21.789999961853027,1.3989804582633563
2022-12-30,156.70303344726562,149.12164306640625,21.670000076293945,21.88149995803833,1.4766388904878052
2023-01-03,151.90127563476562,147.30751037597656,22.899999618530273,22.073499965667725,1.139796217647211
2023-01-04,150.2861328125,152.68679809570312,22.010000228881836,22.136499977111818,0.851454673932915
2023-01-05,152.9926300048828,150.6650390625,22.459999084472656,22.15099992752075,1.1302826325770277
2023-01-06,154.14500427246094,158.09315490722656,21.1299991607666,22.073499870300292,1.0067628510333333
2023-01-09,152.94021606445312,159.46505737304688,21.969999313354492,22.05749979019165,0.8688518431477945
2023-01-10,153.69102478027344,161.0174560546875,20.579999923706055,21.944999790191652,0.8844428492099072
2023-01-11,152.95765686035156,161.441650390625,21.09000015258789,21.749499797821045,0.8125031357163168
2023-01-12,154.59901428222656,160.77377319335938,18.829999923706055,21.56349983215332,0.965284927528755
2023-01-13,155.01805114746094,161.56800842285156,18.350000381469727,21.423999881744386,0.976095910289578
2023-01-17,157.57608032226562,158.3097381591797,19.360000610351562,21.25049991607666,1.2790058970959763
2023-01-18,154.72994995117188,156.82955932617188,20.34000015258789,21.136499881744385,1.0911830085759315
2023-01-19,156.27523803710938,154.27528381347656,20.520000457763672,21.041499900817872,1.2912936905324175
2023-01-20,157.9340362548828,156.14358520507812,19.850000381469727,20.95999994277954,1.3713732227844682
2023-01-23,157.72450256347656,160.8098602294922,19.809999465942383,20.946999931335448,1.2179918846709388
2023-01-24,157.87294006347656,159.78997802734375,19.200000762939453,20.808500003814697,1.259849121210663
2023-01-25,156.34510803222656,157.98486328125,19.079999923706055,20.71899995803833,1.1885562753716523
2023-01-26,163.94932556152344,157.13644409179688,18.729999542236328,20.572999954223633,1.8307449879836635
2023-01-27,156.66812133789062,158.16537475585938,18.510000228881836,20.391499996185303,1.2095067154814092
2023-01-30,152.0846405029297,157.37452697753906,19.940000534057617,20.316499996185303,0.860481286138293
2023-01-31,151.92747497558594,161.08322143554688,19.399999618530273,20.202999973297118,0.7393364893900986
2023-02-01,149.6051788330078,165.5282440185547,17.8700008392334,19.951500034332277,0.4208837841856706
2023-02-02,147.5535125732422,167.90980529785156,18.729999542236328,19.7875,0.1847072118954521
2023-02-03,147.9376678466797,165.700927734375,18.329999923706055,19.58100004196167,0.28045028980842346
2023-02-06,148.1035614013672,164.52833557128906,19.43000030517578,19.49600009918213,0.3281876580818244
2023-02-07,151.98863220214844,166.79171752929688,18.65999984741211,19.33050012588501,0.5774745382001586
2023-02-08,148.4178466796875,160.43783569335938,19.6299991607666,19.28300008773804,0.4732472015635715
2023-02-09,147.05587768554688,159.06527709960938,20.709999084472656,19.264000034332277,0.4027797510792917
2023-02-10,150.13772583007812,159.79244995117188,20.530000686645508,19.34900007247925,0.6317469532824748
2023-02-13,149.2996063232422,160.62875366210938,20.34000015258789,19.448500061035155,0.5392587027889504
2023-02-14,150.4433135986328,160.2924041748047,18.90999984741211,19.426000022888182,0.6419470738509885
2023-02-15,148.85792541503906,162.255859375,18.229999542236328,19.320499992370607,0.4558469927706152
2023-02-16,146.70884704589844,160.05609130859375,20.170000076293945,19.30299997329712,0.3456480297593624
2023-02-17,143.43243408203125,159.36524963378906,20.020000457763672,19.311499977111815,0.0998221547578994
2023-02-21,141.8030242919922,155.22021484375,22.8700008392334,19.46450004577637,0.08866486464304804
2023-02-22,141.23052978515625,154.3476104736328,22.290000915527344,19.619000053405763,0.06768479060615919
2023-02-23,142.62210083007812,156.18374633789062,21.139999389648438,19.72200002670288,0.12700789454499595
2023-02-24,143.04489135742188,153.74761962890625,21.670000076293945,19.869000053405763,0.23252902784918406
2023-02-27,143.40599060058594,155.20204162597656,20.950000762939453,19.99100008010864,0.21934243437283202
2023-02-28,141.60044860839844,155.84739685058594,20.700000762939453,20.029000091552735,0.05388852107765737
2023-03-01,142.72779846191406,156.5018768310547,20.579999923706055,20.088000106811524,0.12629242046824357
2023-03-02,143.17698669433594,158.23809814453125,19.59000015258789,20.17400007247925,0.11202244609069496
2023-03-03,145.29083251953125,159.69244384765625,18.489999771118164,20.16200008392334,0.24114536367602651
2023-03-06,146.3565673828125,157.30178833007812,18.610000610351562,20.176000118255615,0.3975389346617895
2023-03-07,144.4717254638672,156.40188598632812,19.59000015258789,20.184000110626222,0.2708058035535225
2023-03-08,143.5557403564453,160.18333435058594,19.110000610351562,20.206500148773195,0.08592548249959488
2023-03-09,141.37144470214844,157.65634155273438,22.610000610351562,20.35550022125244,-0.01756986160343941
2023-03-10,140.63156127929688,156.0201416015625,24.799999237060547,20.560000228881837,-0.029824790238925335
2023-03-13,139.78607177734375,158.06536865234375,26.520000457763672,20.859500217437745,-0.15824147644851685
2023-03-14,141.5915985107422,159.73789978027344,23.729999542236328,21.029000186920165,-0.06052763812579879
2023-03-15,135.46148681640625,158.51988220214844,26.139999389648438,21.390500164031984,-0.5226418225266085
2023-03-16,135.89306640625,161.01051330566406,22.989999771118164,21.628500175476074,-0.5603886334159532
2023-03-17,134.1755828857422,159.7197265625,25.510000228881836,21.89550018310547,-0.6621104038468301
2023-03-20,136.14852905273438,162.85577392578125,24.149999618530273,22.102000141143797,-0.5935739937904942
2023-03-21,140.3145294189453,162.1739959716797,21.3799991607666,22.027500057220458,-0.23540762691174635
2023-03-22,137.46083068847656,160.2742156982422,22.260000228881836,22.026000022888184,-0.41158239823795617
2023-03-23,136.09567260742188,163.87384033203125,22.610000610351562,22.09950008392334,-0.6276178415384759
2023-03-24,137.45204162597656,163.1739044189453,21.739999771118164,22.10300006866455,-0.4970376519460865
2023-03-27,138.85244750976562,160.93780517578125,20.600000381469727,22.085500049591065,-0.317988613968562
