Date,PEP,MS,VIX,AvgVIX,zscore
2022-05-04,153.00961303710938,76.48419952392578,25.420000076293945,25.762500190734862,-0.41050214676351326
2022-05-05,149.95578002929688,74.4848403930664,31.200000762939453,26.21750020980835,-0.7049295113604737
2022-05-06,149.97337341308594,73.86224365234375,30.190000534057617,26.6495002746582,-0.6702111433817042
2022-05-09,151.10867309570312,71.16134643554688,34.75,27.3290002822876,-0.38139508160828434
2022-05-10,150.92384338378906,70.38088989257812,32.9900016784668,27.76000032424927,-0.3648735996148273
2022-05-11,150.19337463378906,69.17951965332031,32.560001373291016,28.175000381469726,-0.39764222748280104
2022-05-12,149.96453857421875,68.91644287109375,31.770000457763672,28.6725004196167,-0.4138069105801134
2022-05-13,152.88641357421875,70.62642669677734,28.8700008392334,28.981000423431396,-0.12153146725484447
2022-05-16,154.4265594482422,70.06520080566406,27.469999313354492,29.246000385284425,0.10869436080750002
2022-05-17,153.5376739501953,72.72223663330078,26.100000381469727,29.48250036239624,-0.14567885889712962
2022-05-18,144.02407836914062,70.75796508789062,30.959999084472656,30.01450033187866,-1.2849761794827168
2022-05-19,141.86788940429688,70.11782836914062,29.350000381469727,30.34800033569336,-1.5330377097401438
2022-05-20,142.7567901611328,69.60043334960938,29.43000030517578,30.409000396728516,-1.3900863112056665
2022-05-23,145.740234375,72.17855834960938,28.479999542236328,30.48200035095215,-1.134984938978053
2022-05-24,147.6939697265625,71.87165069580078,29.450000762939453,30.278500366210938,-0.8640267468367584
2022-05-25,148.70606994628906,72.10841369628906,28.3700008392334,30.117000389099122,-0.7442704745408782
2022-05-26,149.70932006835938,74.53746032714844,27.5,29.992500400543214,-0.7398344370402319
2022-05-27,151.1702880859375,75.80899047851562,25.719999313354492,29.608500289916993,-0.6153843541514366
2022-05-31,147.6324005126953,75.5371322631836,26.190000534057617,29.301000308990478,-1.0629453547574743
2022-06-01,146.5234832763672,74.53746032714844,25.690000534057617,29.12300033569336,-1.1556077008345687
2022-06-02,147.71096801757812,74.71283721923828,24.719999313354492,29.088000297546387,-1.0097658219685282
2022-06-03,146.08926391601562,73.76578521728516,24.790000915527344,28.76750030517578,-1.1720905572947906
2022-06-06,146.70069885253906,74.42345428466797,25.06999969482422,28.51150026321411,-1.1265428965521538
2022-06-07,147.60462951660156,74.82683563232422,24.020000457763672,27.975000286102294,-1.0295802909185128
2022-06-08,146.8690643310547,72.95901489257812,23.959999084472656,27.523500156402587,-1.028307999911289
2022-06-09,144.25482177734375,71.17011260986328,26.09000015258789,27.200000095367432,-1.2763255738102695
2022-06-10,144.02439880371094,67.87293243408203,27.75,26.999000072479248,-1.1346935648635579
2022-06-13,141.56077575683594,65.92618560791016,34.02000045776367,27.256500053405762,-1.354834370262873
2022-06-14,138.35275268554688,65.7332763671875,32.689998626708984,27.517500019073488,-1.7634571630626432
2022-06-15,139.8326873779297,66.66278076171875,29.6200008392334,27.69350004196167,-1.6187204869585619
2022-06-16,139.15919494628906,64.84757232666016,32.95000076293945,27.79300012588501,-1.6120871168192579
2022-06-17,139.18577575683594,63.92683029174805,31.1299991607666,27.882000064849855,-1.5606696315041715
2022-06-21,142.42039489746094,65.44389343261719,30.190000534057617,27.920000076293945,-1.2175324345404137
2022-06-22,143.59017944335938,65.2421875,28.950000762939453,27.943500137329103,-1.0543636073141343
2022-06-23,145.42457580566406,64.86512756347656,29.049999237060547,27.923500061035156,-0.7953267147145022
2022-06-24,147.2235870361328,68.24121856689453,27.229999542236328,27.866499996185304,-0.7363566953501971
2022-06-27,147.41851806640625,67.90801239013672,26.950000762939453,27.839000034332276,-0.6935648507295745
2022-06-28,145.3448028564453,68.53939056396484,28.360000610351562,27.971000099182127,-0.9970783347144179
2022-06-29,147.75526428222656,68.565673828125,28.15999984741211,28.069500064849855,-0.6838655298840494
2022-06-30,147.69326782226562,66.69786071777344,28.709999084472656,28.220499992370605,-0.5946883586354981
2022-07-01,150.11256408691406,67.30294036865234,26.700000762939453,28.319500064849855,-0.3104639151212475
2022-07-05,149.7758331298828,66.74171447753906,27.540000915527344,28.457000064849854,-0.32518321662393734
2022-07-06,151.2734832763672,66.16295623779297,26.729999542236328,28.54000005722046,-0.0995903550395363
2022-07-07,150.97215270996094,67.51338958740234,26.079999923706055,28.643000030517577,-0.2092411234286325
2022-07-08,152.31918334960938,67.28541564941406,24.639999389648438,28.677000045776367,-0.021572550179944288
2022-07-11,151.06968688964844,66.48738098144531,26.170000076293945,28.68100004196167,-0.143081887269976
2022-07-12,150.2100372314453,66.59263610839844,27.290000915527344,28.65800008773804,-0.2607532459431082
2022-07-13,150.74176025390625,65.75080108642578,26.81999969482422,28.298000049591064,-0.14752044016049462
2022-07-14,151.52159118652344,65.49649047851562,26.399999618530273,27.98350009918213,-0.03250376069192685
2022-07-15,151.6456756591797,68.44292449951172,24.229999542236328,27.714000034332276,-0.1697482270099556
2022-07-18,149.11117553710938,69.15320587158203,25.299999237060547,27.33149995803833,-0.537506219164157
2022-07-19,150.70632934570312,71.59980010986328,24.5,27.0,-0.4567365526408509
2022-07-20,149.11117553710938,71.7401123046875,23.8799991607666,26.68449993133545,-0.6722218108573499
2022-07-21,149.33273315429688,72.80116271972656,23.110000610351562,26.392499923706055,-0.6985622430896349
2022-07-22,150.30752563476562,72.28379821777344,23.030000686645508,26.091499996185302,-0.5444029825187842
2022-07-25,150.52023315429688,72.38900756835938,23.360000610351562,25.898000049591065,-0.5221220877024595
2022-07-26,152.27488708496094,70.84565734863281,24.690000534057617,25.785000038146972,-0.21275645595540257
2022-07-27,152.06219482421875,72.35392761230469,23.239999771118164,25.528999996185302,-0.3190588316558578
2022-07-28,154.9423065185547,73.42948913574219,22.329999923706055,25.2375,0.0008043572021396564
2022-07-29,155.04869079589844,74.62454223632812,21.329999923706055,24.86850004196167,-0.04754529159881253
2022-08-01,156.8122100830078,74.43864440917969,22.84000015258789,24.675500011444093,0.1922867158842054
2022-08-02,155.51834106445312,73.94290924072266,23.93000030517578,24.494999980926515,0.049243928099815995
2022-08-03,156.7058563232422,75.2884750366211,21.950000762939453,24.25600004196167,0.13415109918159565
2022-08-04,155.85508728027344,75.56288146972656,21.440000534057617,24.024000072479247,0.008830007142160486
2022-08-05,154.68531799316406,76.24451446533203,21.149999618530273,23.84950008392334,-0.17932948303631194
2022-08-08,154.06497192382812,76.15599822998047,21.290000915527344,23.60550012588501,-0.2556792773046401
2022-08-09,154.6410675048828,76.44811248779297,21.770000457763672,23.329500102996825,-0.1957070302458352
2022-08-10,155.91714477539062,78.68772888183594,19.739999771118164,22.975500106811523,-0.14580044512472534
2022-08-11,155.1195526123047,79.84735870361328,20.200000762939453,22.665500164031982,-0.31028043706727404
2022-08-12,157.14895629882812,81.13980865478516,19.530000686645508,22.43050022125244,-0.11273507038440371
2022-08-15,158.8770294189453,81.45848846435547,19.950000762939453,22.163000297546386,0.09619461620129677
2022-08-16,159.79869079589844,81.28145599365234,19.690000534057617,21.922500324249267,0.22569679673466622
2022-08-17,159.71006774902344,80.86539459228516,19.899999618530273,21.723500347137453,0.2357976790770511
2022-08-18,159.86956787109375,81.20176696777344,19.559999465942383,21.546000289916993,0.23909661592046014
2022-08-19,159.66574096679688,79.67918395996094,20.600000381469727,21.424500274658204,0.2917857711372037
2022-08-22,158.14151000976562,78.30708312988281,23.799999237060547,21.44650020599365,0.16431675939415707
2022-08-23,158.07061767578125,78.16545867919922,24.110000610351562,21.41750020980835,0.16244005680117002
2022-08-24,158.8592987060547,78.43102264404297,22.81999969482422,21.396500205993654,0.25153877534835284
2022-08-25,158.8681640625,79.5906753540039,21.780000686645508,21.369000244140626,0.19230575606155223
2022-08-26,155.1195526123047,76.84646606445312,25.559999465942383,21.580500221252443,-0.15400612334696615
2022-08-29,154.6321563720703,75.55403137207031,26.209999084472656,21.74900016784668,-0.15030987626169431
2022-08-30,153.30287170410156,74.73963928222656,26.209999084472656,21.863000106811523,-0.281380286353244
2022-08-31,152.66482543945312,75.43894958496094,25.8700008392334,22.059000110626222,-0.40106688571963095
2022-09-01,154.20822143554688,76.2799072265625,25.559999465942383,22.26500005722046,-0.24343692431192437
2022-09-02,152.25439453125,76.4835205078125,25.469999313354492,22.48100004196167,-0.5090279128576444
2022-09-06,151.22845458984375,75.3592758178711,26.90999984741211,22.761999988555907,-0.5843739167198927
2022-09-07,154.56509399414062,76.8907241821289,24.639999389648438,22.905499935150146,-0.2286715089232888
2022-09-08,154.04763793945312,78.28937530517578,23.610000610351562,23.098999977111816,-0.36903910233381165
2022-09-09,154.53831481933594,79.19232940673828,22.790000915527344,23.228499984741212,-0.3520246347333899
2022-09-12,155.1449432373047,79.80311584472656,23.8700008392334,23.445499992370607,-0.30466280006244406
2022-09-13,149.35494995117188,77.05891418457031,27.270000457763672,23.811499977111815,-0.9173892228869268
2022-09-14,150.4879608154297,77.17399597167969,26.15999984741211,24.13499994277954,-0.7755166292103672
2022-09-15,147.98997497558594,78.13005065917969,26.270000457763672,24.45349998474121,-1.1513081375375631
2022-09-16,148.96238708496094,77.39530944824219,26.299999237060547,24.79049997329712,-0.9861394344208638
2022-09-19,150.53256225585938,78.53724670410156,25.760000228881836,25.048499965667723,-0.8406884066594309
2022-09-20,150.70205688476562,77.182861328125,27.15999984741211,25.216499996185302,-0.7480373149090782
2022-09-21,150.27381896972656,76.44811248779297,27.989999771118164,25.41049995422363,-0.7656625225758401
2022-09-22,150.41659545898438,75.04060363769531,27.350000381469727,25.636999988555907,-0.6737318738789337
2022-09-23,150.34523010253906,72.15476989746094,29.920000076293945,26.04399995803833,-0.5327630228414411
2022-09-26,150.28273010253906,70.60562896728516,32.2599983215332,26.37899990081787,-0.4602467212341107
2022-09-27,148.1058807373047,70.35775756835938,32.599998474121094,26.698499870300292,-0.7314321599726971
2022-09-28,150.4790496826172,72.11936950683594,30.18000030517578,26.89699993133545,-0.5134551532003355
2022-09-29,148.6411895751953,70.69413757324219,31.84000015258789,27.195499897003174,-0.6790880394671668
2022-09-30,145.65249633789062,69.94171905517578,31.6200008392334,27.498499965667726,-1.029949831281821
2022-10-03,147.4279022216797,71.15444946289062,30.100000381469727,27.730000019073486,-0.8614014265754685
2022-10-04,149.08729553222656,74.3324203491211,29.06999969482422,27.83800001144409,-0.8103351988159226
2022-10-05,148.09695434570312,73.57112884521484,28.549999237060547,28.033500003814698,-0.8999364536164713
2022-10-06,145.2421112060547,71.97772216796875,30.520000457763672,28.378999996185303,-1.1895346504048456
2022-10-07,144.18045043945312,69.87086486816406,31.360000610351562,28.807499980926515,-1.2183719855592112
2022-10-10,144.36778259277344,69.41056823730469,32.45000076293945,29.236499977111816,-1.1699534905811408
2022-10-11,145.05474853515625,68.16239166259766,33.630001068115234,29.554500007629393,-1.0152998135333968
2022-10-12,151.12136840820312,67.80831909179688,33.56999969482422,29.925,-0.20512619691340817
2022-10-13,155.77841186523438,70.21611785888672,31.940000534057617,30.2085000038147,0.27726110301147494
2022-10-14,151.83509826660156,66.65751647949219,32.02000045776367,30.494500064849852,-0.052050488587422554
2022-10-17,154.10116577148438,68.28632354736328,31.3700008392334,30.77500009536743,0.15886499418116382
2022-10-18,156.17987060546875,70.3223648071289,30.5,30.942000102996825,0.3241212757627547
2022-10-19,154.6632080078125,68.72894287109375,30.760000228881836,31.08050012588501,0.20916549141842325
2022-10-20,152.96815490722656,67.80831909179688,29.979999542236328,31.21200008392334,0.035891940663607576
2022-10-21,154.3955535888672,70.12760925292969,29.690000534057617,31.200500106811525,0.10139790756846823
2022-10-24,158.5172882080078,70.31349182128906,29.850000381469727,31.08000020980835,0.6296321621509763
2022-10-25,159.043701171875,71.26954650878906,28.459999084472656,30.87300024032593,0.6485451674998467
2022-10-26,159.75741577148438,71.6236343383789,27.280000686645508,30.728000259399415,0.7232502957305487
2022-10-27,159.58787536621094,71.42887115478516,27.389999389648438,30.50550022125244,0.711266601783349
2022-10-28,162.57655334472656,73.48912048339844,25.75,30.212000179290772,0.9940198796123095
2022-10-31,161.99671936035156,73.44441223144531,25.8799991607666,30.001000118255615,0.9206758445840877
2022-11-01,161.26512145996094,74.829833984375,25.809999465942383,29.838000106811524,0.7530502228733157
2022-11-02,159.0169219970703,75.41081237792969,25.860000610351562,29.703500175476073,0.4293899790132063
2022-11-03,158.6065216064453,74.7404556274414,25.299999237060547,29.442500114440918,0.4107394102169481
2022-11-04,159.4986572265625,75.83982849121094,24.549999237060547,29.102000045776368,0.4699182683335941
2022-11-07,160.7744598388672,76.48336791992188,24.350000381469727,28.69700002670288,0.6029062216078914
2022-11-08,161.2205047607422,76.22417449951172,25.540000915527344,28.292500019073486,0.6746158446028981
2022-11-09,159.29348754882812,74.58849334716797,26.09000015258789,27.91850004196167,0.5083066942636574
2022-11-10,162.10372924804688,79.37040710449219,23.530000686645508,27.498000049591063,0.626039588571248
2022-11-11,158.84739685058594,81.14013671875,22.520000457763672,27.023000049591065,0.1089058327963717
2022-11-14,157.66976928710938,80.27313995361328,23.729999542236328,26.64099998474121,0.00036713935619701323
2022-11-15,158.0802001953125,80.88986206054688,24.540000915527344,26.34300003051758,0.02181476553806543
2022-11-16,159.0972137451172,80.28205871582031,24.110000610351562,26.010500049591066,0.1861938494307183
2022-11-17,160.61386108398438,79.50444793701172,23.93000030517578,25.708000087738036,0.4246214066675914
2022-11-18,161.77365112304688,79.7279052734375,23.1200008392334,25.379500102996825,0.5643451049857117
2022-11-21,164.88726806640625,79.62065124511719,22.360000610351562,25.005000114440918,0.9762785443881573
2022-11-22,164.9051055908203,80.14800262451172,21.290000915527344,24.646500205993654,0.9511441417318566
2022-11-23,165.1192169189453,80.38040924072266,20.350000381469727,24.300000190734863,0.9669843255294654
2022-11-25,164.25384521484375,81.25634002685547,20.5,23.955500221252443,0.8084325395181152
2022-11-28,164.05758666992188,80.34465026855469,22.209999084472656,23.778500175476076,0.8302965748791831
2022-11-29,162.89776611328125,81.40827178955078,21.889999389648438,23.579000186920165,0.6235430487260788
2022-11-30,165.5028076171875,83.18697357177734,20.579999923706055,23.31750020980835,0.8708910240317929
2022-12-01,166.8853302001953,83.12439727783203,19.84000015258789,23.016500186920165,1.0545782978394382
2022-12-02,166.69683837890625,82.31995391845703,19.059999465942383,22.704500198364258,1.0718709858549833
2022-12-05,164.38967895507812,80.27313995361328,20.75,22.514500236511232,0.8773608328427205
2022-12-06,163.0520782470703,78.21736907958984,22.170000076293945,22.405500221252442,0.8098510939211815
2022-12-07,163.54579162597656,78.01180267333984,22.68000030517578,22.262500190734862,0.8849890958620973
2022-12-08,164.98216247558594,79.27206420898438,22.290000915527344,22.072500228881836,1.0068159056408774
2022-12-09,164.37171936035156,79.96923828125,22.829999923706055,22.037500190734864,0.8908429503130799
2022-12-12,165.15272521972656,81.44403076171875,25.0,22.16150016784668,0.9159682919803064
2022-12-13,165.06297302246094,82.86518859863281,22.549999237060547,22.10250015258789,0.8302468884103053
2022-12-14,164.60513305664062,80.88986206054688,21.139999389648438,21.932500076293945,0.8733626661123671
2022-12-15,161.81324768066406,78.46764373779297,22.829999923706055,21.86850004196167,0.6351420315198361
2022-12-16,161.89404296875,77.63640594482422,22.6200008392334,21.803000068664552,0.6889738552966168
2022-12-19,162.791748046875,76.46550750732422,22.420000076293945,21.768000030517577,0.8671060840267528
2022-12-20,162.6929931640625,76.1169204711914,21.479999542236328,21.723999977111816,0.8723709020137815
2022-12-21,163.83309936523438,77.64533233642578,20.06999969482422,21.66299991607666,0.9415689887357753
2022-12-22,162.5673370361328,77.19842529296875,21.969999313354492,21.743999862670897,0.7996515435079102
2022-12-23,163.6175994873047,76.9660415649414,20.8700008392334,21.76249990463257,0.9488195035427454
2022-12-27,164.3448486328125,76.02754211425781,21.649999618530273,21.73449993133545,1.0926036830163208
2022-12-28,163.15982055664062,75.49124145507812,22.139999389648438,21.74699993133545,0.9658778610506709
2022-12-29,163.3662872314453,76.18842315673828,21.440000534057617,21.789999961853027,0.9565167650389688
2022-12-30,162.1813201904297,75.99178314208984,21.670000076293945,21.88149995803833,0.812110760244957
2023-01-03,161.0591583251953,76.6174545288086,22.899999618530273,22.073499965667725,0.6330786143874735
2023-01-04,160.66416931152344,77.44869995117188,22.010000228881836,22.136499977111818,0.5382419855820454
2023-01-05,158.9854278564453,76.79621124267578,22.459999084472656,22.15099992752075,0.3531338283307723
2023-01-06,162.57630920410156,78.26205444335938,21.1299991607666,22.073499870300292,0.7454329812529011
2023-01-09,160.98733520507812,78.33356475830078,21.969999313354492,22.05749979019165,0.5343371527796896
2023-01-10,159.65872192382812,79.47764587402344,20.579999923706055,21.944999790191652,0.301365024378444
2023-01-11,159.8382568359375,79.9334945678711,21.09000015258789,21.749499797821045,0.3010567949892256
2023-01-12,157.80043029785156,80.91668701171875,18.829999923706055,21.56349983215332,-0.016094034249840315
2023-01-13,157.31570434570312,81.92669677734375,18.350000381469727,21.423999881744386,-0.1319512626175823
2023-01-17,158.05181884765625,86.7711410522461,19.360000610351562,21.25049991607666,-0.28816234136191143
2023-01-18,154.06591796875,86.32423400878906,20.34000015258789,21.136499881744385,-0.7850762778312095
2023-01-19,152.27951049804688,84.15228271484375,20.520000457763672,21.041499900817872,-0.905108131992964
2023-01-20,152.5039520263672,86.02033996582031,19.850000381469727,20.95999994277954,-0.9730978362101547
2023-01-23,151.8216552734375,86.81582641601562,19.809999465942383,20.946999931335448,-1.1035678873575556
2023-01-24,153.2310791015625,85.36785888671875,19.200000762939453,20.808500003814697,-0.8442242641248815
2023-01-25,154.34423828125,85.48406219482422,19.079999923706055,20.71899995803833,-0.7050008539086368
2023-01-26,152.80914306640625,86.25272369384766,18.729999542236328,20.572999954223633,-0.9453699416366342
2023-01-27,152.2705078125,86.57450103759766,18.510000228881836,20.391499996185303,-1.0324223464514997
2023-01-30,152.1448516845703,86.46188354492188,19.940000534057617,20.316499996185303,-1.0429566594965323
2023-01-31,153.52737426757812,87.6962890625,19.399999618530273,20.202999973297118,-0.9268109364456869
2023-02-01,154.01205444335938,88.47113800048828,17.8700008392334,19.951500034332277,-0.903907882134277
2023-02-02,152.58473205566406,89.39018249511719,18.729999542236328,19.7875,-1.1380432227813666
2023-02-03,151.8216552734375,89.58841705322266,18.329999923706055,19.58100004196167,-1.2479531590606245
2023-02-06,154.2454833984375,89.11087799072266,19.43000030517578,19.49600009918213,-0.906758886799513
2023-02-07,154.01205444335938,89.39921569824219,18.65999984741211,19.33050012588501,-0.9522384033275346
2023-02-08,153.65298461914062,89.16493225097656,19.6299991607666,19.28300008773804,-0.9868989142293092
2023-02-09,155.10731506347656,88.34500885009766,20.709999084472656,19.264000034332277,-0.7544006638123159
2023-02-10,158.17750549316406,88.69640350341797,20.530000686645508,19.34900007247925,-0.3720192409196001
2023-02-13,159.58692932128906,89.58841705322266,20.34000015258789,19.448500061035155,-0.23453233874491047
2023-02-14,157.79148864746094,90.60655975341797,18.90999984741211,19.426000022888182,-0.5218702397316902
2023-02-15,158.00689697265625,90.84983825683594,18.229999542236328,19.320499992370607,-0.5064269528154373
2023-02-16,157.55809020996094,89.71455383300781,20.170000076293945,19.30299997329712,-0.5058782661409821
2023-02-17,158.24929809570312,89.66050720214844,20.020000457763672,19.311499977111815,-0.4128564295431947
2023-02-21,158.15953063964844,87.95756530761719,22.8700008392334,19.46450004577637,-0.3358893852656468
2023-02-22,158.1056671142578,87.6422119140625,22.290000915527344,19.619000053405763,-0.3264966145737466
2023-02-23,158.27622985839844,88.24590301513672,21.139999389648438,19.72200002670288,-0.33567480536513195
2023-02-24,157.96206665039062,88.02965545654297,21.670000076293945,19.869000053405763,-0.365413934822185
2023-02-27,157.91714477539062,87.12861633300781,20.950000762939453,19.99100008010864,-0.32435408160455326
2023-02-28,155.7805938720703,86.94841766357422,20.700000762939453,20.029000091552735,-0.5938044195113563
2023-03-01,153.8055877685547,86.66912078857422,20.579999923706055,20.088000106811524,-0.8370114351787712
2023-03-02,156.6435089111328,86.56999969482422,19.59000015258789,20.17400007247925,-0.4614816939839619
2023-03-03,156.48983764648438,88.59729766845703,18.489999771118164,20.16200008392334,-0.5871102876136602
2023-03-06,156.8061981201172,88.642333984375,18.610000610351562,20.176000118255615,-0.5481684132238694
2023-03-07,156.0289306640625,86.5519790649414,19.59000015258789,20.184000110626222,-0.5407498735337042
2023-03-08,156.45370483398438,86.4078140258789,19.110000610351562,20.206500148773195,-0.4778064390524003
2023-03-09,155.26974487304688,83.07403564453125,22.610000610351562,20.35550022125244,-0.45871157463233214
2023-03-10,155.47760009765625,81.13684844970703,24.799999237060547,20.560000228881837,-0.33070421127059674
2023-03-13,156.9959716796875,79.28075408935547,26.520000457763672,20.859500217437745,-0.03588857922176126
2023-03-14,156.8332977294922,81.06476593017578,23.729999542236328,21.029000186920165,-0.1500227294872191
2023-03-15,159.63499450683594,76.93807983398438,26.139999389648438,21.390500164031984,0.43051873195571355
2023-03-16,159.52658081054688,78.39774322509766,22.989999771118164,21.628500175476074,0.3403566634163126
2023-03-17,158.2793426513672,75.8478775024414,25.510000228881836,21.89550018310547,0.3103703038339774
2023-03-20,160.50262451171875,77.16336822509766,24.149999618530273,22.102000141143797,0.5320182145111028
2023-03-21,160.8822021484375,79.97452545166016,21.3799991607666,22.027500057220458,0.4351620019591451
2023-03-22,159.52658081054688,78.88429260253906,22.260000228881836,22.026000022888184,0.3150191458195556
2023-03-23,158.74928283691406,77.34355926513672,22.610000610351562,22.09950008392334,0.29381164063779064
