Date,AVGO,QCOM,VIX,AvgVIX,zscore
2020-04-24,23.120628356933594,66.67304992675781,35.93000030517578,45.722500228881835,-0.16517911874442656
2020-04-27,23.438438415527344,66.62042999267578,33.290000915527344,44.11000022888184,0.04957886004017045
2020-04-28,23.1136417388916,66.01543426513672,33.56999969482422,42.93450012207031,-0.08148391914270617
2020-04-29,24.099374771118164,69.24211883544922,31.229999542236328,41.81900005340576,0.12964802722567603
2020-04-30,23.7152099609375,68.97905731201172,34.150001525878906,40.673500061035156,-0.0861053868244583
2020-05-01,22.67447280883789,66.32230377197266,37.189998626708984,39.9875,-0.40967631473951593
2020-05-04,22.897991180419922,66.35740661621094,35.970001220703125,39.44600009918213,-0.2683135743936039
2020-05-05,23.125869750976562,68.06718444824219,33.61000061035156,38.86450004577637,-0.34886586197896713
2020-05-06,23.06562614440918,69.1544189453125,34.119998931884766,38.235499954223634,-0.5341582292475299
2020-05-07,23.377321243286133,69.11934661865234,31.440000534057617,37.64000005722046,-0.32575163841421223
2020-05-08,24.0129451751709,70.6362533569336,27.979999542236328,36.95550012588501,-0.11394766468188713
2020-05-11,24.04524803161621,70.56610870361328,27.56999969482422,36.275500202178954,-0.08342267730116042
2020-05-12,23.438438415527344,68.75987243652344,33.040000915527344,36.03950033187866,-0.23756386214313438
2020-05-13,22.975696563720703,68.39158630371094,35.279998779296875,35.76150026321411,-0.49054645436483424
2020-05-14,23.27691078186035,70.03123474121094,32.61000061035156,35.38650026321411,-0.5137599976575701
2020-05-15,22.73646354675293,66.43630981445312,31.889999389648438,35.07350015640259,-0.38446522967365454
2020-05-18,23.881975173950195,70.09262084960938,29.299999237060547,34.34700002670288,-0.1265763658505171
2020-05-19,23.74402618408203,68.47050476074219,30.530000686645508,33.60300006866455,0.0009814056962953468
2020-05-20,24.33162498474121,70.6976089477539,27.989999771118164,32.90350008010864,0.08608162545916852
2020-05-21,23.992856979370117,68.39158630371094,29.530000686645508,32.31100006103516,0.17418958851919517
2020-05-22,24.154386520385742,69.00537872314453,28.15999984741211,31.92250003814697,0.19737317210574623
2020-05-26,24.623241424560547,68.40912628173828,28.010000228881836,31.658500003814698,0.5838051717047128
2020-05-27,25.109556198120117,69.5227279663086,27.6200008392334,31.361000061035156,0.752161531420825
2020-05-28,24.721025466918945,68.48804473876953,28.59000015258789,31.229000091552734,0.6371171837666179
2020-05-29,25.430862426757812,70.91681671142578,27.510000228881836,30.89700002670288,0.7750360478085678
2020-06-01,25.31909942626953,69.90849304199219,28.229999542236328,30.449000072479247,0.8373275030441145
2020-06-02,26.02369499206543,74.20487976074219,26.84000015258789,29.992500019073486,0.721161313063285
2020-06-03,27.02513885498047,74.31974029541016,25.65999984741211,29.594999980926513,1.3602103832617987
2020-06-04,26.969266891479492,76.02510070800781,25.809999465942383,29.179500007629393,1.0948139437171622
2020-06-05,27.684335708618164,78.24295043945312,24.520000457763672,28.8335000038147,1.2644606158361713
2020-06-08,27.72275161743164,80.7347183227539,25.809999465942383,28.725,0.9551365703744771
2020-06-09,27.53066635131836,79.30329132080078,27.56999969482422,28.725,1.021722020931589
2020-06-10,27.506221771240234,80.4166030883789,27.56999969482422,28.451499938964844,0.8563251517672762
2020-06-11,25.647388458251953,74.240234375,40.790000915527344,28.727000045776368,0.470491883475834
2020-06-12,26.21490478515625,75.3182373046875,36.09000015258789,28.901000022888184,0.6966930360800431
2020-06-15,26.550174713134766,76.33435821533203,34.400001525878906,29.026500129699706,0.7794216312554154
2020-06-16,27.129043579101562,79.10002899169922,33.66999816894531,29.245000076293945,0.7865335783299326
2020-06-17,27.36652374267578,79.47113037109375,33.470001220703125,29.392000102996825,0.8919250041175368
2020-06-18,27.82665252685547,79.4534912109375,32.939998626708984,29.639500045776366,1.1949964049074622
2020-06-19,26.707271575927734,78.47267150878906,35.119998931884766,29.91899995803833,0.5950966097111828
2020-06-22,27.657291412353516,78.75543212890625,31.770000457763672,30.09949998855591,1.1780044707465538
2020-06-23,27.459697723388672,78.94984436035156,31.3700008392334,30.267500019073488,1.0227799710369208
2020-06-24,27.0777530670166,78.7642593383789,33.84000015258789,30.57849998474121,0.7980790584239604
2020-06-25,27.243587493896484,78.60523986816406,32.220001220703125,30.760000038146973,0.9277980051208758
2020-06-26,27.116567611694336,77.77464294433594,34.72999954223633,31.121000003814697,0.956265378789041
2020-06-29,27.325618743896484,78.64939880371094,31.780000686645508,31.298500061035156,0.9754804389543342
2020-06-30,27.839887619018555,80.59332275390625,30.43000030517578,31.47800006866455,1.0506646857222495
2020-07-01,27.58584213256836,79.32977294921875,28.6200008392334,31.626000118255615,1.0542263714523827
2020-07-02,27.82753562927246,81.176513671875,27.68000030517578,31.719500160217287,0.96432012157094
2020-07-06,28.120386123657227,82.10429382324219,27.940000534057617,31.890500164031984,1.0311832613536467
2020-07-07,27.620243072509766,81.41508483886719,29.43000030517578,32.07150020599365,0.796830465737385
2020-07-08,28.18919563293457,82.64330291748047,28.079999923706055,32.097000217437746,1.0038092801101317
2020-07-09,28.359437942504883,82.3958740234375,29.260000228881836,32.18150024414062,1.1482746378646769
2020-07-10,28.1777286529541,81.74201965332031,27.290000915527344,31.506500244140625,1.1172800249212935
2020-07-13,27.4605770111084,80.69935607910156,32.189998626708984,31.31150016784668,0.7885459704928023
2020-07-14,27.793127059936523,81.62714385986328,29.520000457763672,31.067500114440918,0.8813525925198759
2020-07-15,27.678462982177734,81.77735900878906,27.760000228881836,30.772000217437743,0.7862562227098949
2020-07-16,27.463232040405273,80.5844955444336,28.0,30.49850015640259,0.8056969588141041
2020-07-17,27.584075927734375,81.4946060180664,25.68000030517578,30.13550024032593,0.7625216241847931
2020-07-20,27.973960876464844,82.3251724243164,24.459999084472656,29.602500247955323,0.9058462782199186
2020-07-21,27.727855682373047,81.56529998779297,24.84000015258789,29.256000232696532,0.8469966557773457
2020-07-22,27.680219650268555,81.82152557373047,24.31999969482422,28.903500175476076,0.7814764798371624
2020-07-23,27.31591796875,79.23257446289062,26.079999923706055,28.515500164031984,0.8908705480741826
2020-07-24,26.973665237426758,78.54335021972656,25.84000015258789,28.19650011062622,0.7597044945671858
2020-07-27,27.58142852783203,81.90988159179688,24.739999771118164,27.697000122070314,0.70505577478894
2020-07-28,27.111268997192383,80.80537414550781,25.440000534057617,27.380000114440918,0.5460366387831712
2020-07-29,27.243587493896484,82.20147705078125,24.100000381469727,27.063500118255615,0.44513331030609576
2020-07-30,27.530269622802734,94.71329498291016,24.760000228881836,26.870500087738037,-1.0467725569639943
2020-07-31,27.940439224243164,93.31719207763672,24.459999084472656,26.70950002670288,-0.5913416769580471
2020-08-03,28.33561897277832,96.83391571044922,24.280000686645508,26.526500034332276,-0.8050761545205842
2020-08-04,28.967206954956055,98.0356216430664,23.760000228881836,26.243000030517578,-0.5536054589493462
2020-08-05,29.06864356994629,98.4244155883789,22.989999771118164,25.988500022888182,-0.5394959826914675
2020-08-06,29.035127639770508,98.13282775878906,22.649999618530273,25.657999992370605,-0.5222642448282251
2020-08-07,28.750207901000977,95.64990997314453,22.209999084472656,25.403999900817873,-0.37522351918678765
2020-08-10,28.876344680786133,93.97989654541016,22.1299991607666,24.90099992752075,-0.06865157591922741
2020-08-11,28.58260726928711,96.16239166259766,24.030000686645508,24.626499938964844,-0.5535362296630368
2020-08-12,29.430307388305664,102.312255859375,22.280000686645508,24.352499961853027,-0.8249428140753589
2020-08-13,29.058061599731445,100.20928955078125,22.1299991607666,24.058999919891356,-0.7859662613953232
2020-08-14,28.91692543029785,100.50086975097656,22.049999237060547,23.877499866485596,-0.9173358503267657
2020-08-17,29.137449264526367,99.1224594116211,21.350000381469727,23.72199993133545,-0.5882171138615674
2020-08-18,28.989259719848633,98.98992919921875,21.510000228881836,23.555499935150145,-0.6672747596308798
2020-08-19,29.039541244506836,98.11515808105469,22.540000915527344,23.466499996185302,-0.5170083451502939
2020-08-20,29.006019592285156,97.77938842773438,22.719999313354492,23.298499965667723,-0.4938505358598559
2020-08-21,29.110979080200195,99.84701538085938,22.540000915527344,23.133500003814696,-0.7027613616893865
2020-08-24,29.462060928344727,102.41827392578125,22.3700008392334,23.01500005722046,-0.818420286528441
2020-08-25,29.65083122253418,102.45364379882812,22.030000686645508,22.844500064849854,-0.6998019954090444
2020-08-26,29.96221351623535,102.53315734863281,23.270000457763672,22.803000068664552,-0.5069788365152386
2020-08-27,29.915462493896484,102.51548767089844,24.469999313354492,22.788500022888183,-0.535160112738306
2020-08-28,30.41648292541504,104.44174194335938,22.959999084472656,22.713500022888184,-0.46626249187841246
2020-08-31,30.622013092041016,105.23696899414062,26.40999984741211,22.819999980926514,-0.43867459344663606
2020-09-01,31.714927673339844,107.80828094482422,26.1200008392334,22.938000011444093,-0.06953716056372762
2020-09-02,33.07953643798828,109.42503356933594,26.56999969482422,23.117000007629393,0.6052732647099968
2020-09-03,31.057769775390625,103.42878723144531,33.599998474121094,23.664499950408935,0.08878466431738434
2020-09-04,32.015724182128906,103.02013397216797,30.75,24.091499996185302,0.7696752276232118
2020-09-08,30.921051025390625,97.51246643066406,31.459999084472656,24.557999992370604,0.7934880002247253
2020-09-09,31.758153915405273,101.28788757324219,28.809999465942383,24.79699993133545,0.8338389499687279
2020-09-10,31.497943878173828,99.88432312011719,29.709999084472656,25.168499851226805,0.852163869637731
2020-09-11,31.729049682617188,100.75489044189453,26.8700008392334,25.405499935150146,0.8863542884592661
2020-09-14,31.949573516845703,100.79041290283203,25.850000381469727,25.595499992370605,1.0257037163703084
2020-09-15,32.365047454833984,103.56202697753906,25.59000015258789,25.807499980926515,0.9252359176356605
2020-09-16,32.37650680541992,101.76758575439453,26.040000915527344,26.03400001525879,1.1735636416574757
2020-09-17,32.277713775634766,102.0518569946289,26.459999084472656,26.229999923706053,1.0708471616645432
2020-09-18,31.731693267822266,98.3297348022461,25.829999923706055,26.385499954223633,1.213571306646315
2020-09-21,31.31422233581543,99.42237854003906,27.780000686645508,26.64749994277954,0.7940972623891164
2020-09-22,32.186561584472656,101.11022186279297,26.860000610351562,26.87199993133545,1.1376576980013378
2020-09-23,31.296422958374023,98.22312927246094,28.579999923706055,27.199499893188477,0.943420802936184
2020-09-24,31.37920379638672,99.6622314453125,28.510000228881836,27.461499881744384,0.8043724615852119
2020-09-25,31.76018714904785,101.71429443359375,26.3799991607666,27.55699987411499,0.77793802211214
2020-09-28,32.69482421875,105.24098205566406,26.190000534057617,27.71849994659424,0.9154131136683097
2020-09-29,32.424224853515625,104.27269744873047,26.270000457763672,27.711499977111817,0.8685278190484015
2020-09-30,32.4295768737793,104.53919982910156,26.3700008392334,27.723999977111816,0.8362571786211184
2020-10-01,32.810543060302734,106.17373657226562,26.700000762939453,27.73050003051758,0.8658493089440725
2020-10-02,31.762853622436523,102.57597351074219,27.6299991607666,27.432000064849852,0.6640313872371015
2020-10-05,32.58802032470703,107.06206512451172,27.959999084472656,27.292500019073486,0.6011999917473297
2020-10-06,32.399295806884766,106.19149017333984,29.479999542236328,27.19350004196167,0.5947076723300211
2020-10-07,32.644989013671875,109.29178619384766,28.059999465942383,27.15600004196167,0.3391708854871891
2020-10-08,33.231590270996094,108.6788330078125,26.360000610351562,26.988500118255615,0.8047941107320419
2020-10-09,33.53156661987305,110.92632293701172,25.0,26.895000076293947,0.6991908708294216
2020-10-12,34.0416145324707,112.54307556152344,25.06999969482422,26.85600004196167,0.8155275387134031
2020-10-13,33.95793914794922,113.22711944580078,26.06999969482422,26.880000019073485,0.6690357527982191
2020-10-14,33.852012634277344,115.37687683105469,26.399999618530273,26.897999954223632,0.3112833853436759
2020-10-15,33.81907653808594,114.22203826904297,26.969999313354492,26.923499965667723,0.4447542270852071
2020-10-16,33.70513916015625,114.62178039550781,27.40999984741211,27.002499961853026,0.31664280471111844
2020-10-19,33.44877243041992,114.07990264892578,29.18000030517578,27.07249994277954,0.2218291517430208
2020-10-20,33.557376861572266,113.97330474853516,29.350000381469727,27.196999931335448,0.3071113760345263
2020-10-21,33.117645263671875,114.19535064697266,28.649999618530273,27.20049991607666,-0.01006423532854541
2020-10-22,33.235145568847656,114.04436492919922,28.110000610351562,27.180499935150145,0.08698909061872331
2020-10-23,33.177284240722656,114.4885482788086,27.549999237060547,27.238999938964845,-0.010440062156543306
2020-10-26,32.31562423706055,112.1077880859375,32.459999084472656,27.552499866485597,-0.2540223698965768
2020-10-27,32.00941467285156,111.85017395019531,33.349998474121094,27.906499767303465,-0.41956148141039473
2020-10-28,30.90654754638672,108.00370025634766,40.279998779296875,28.60199966430664,-0.6240587987705501
2020-10-29,31.600854873657227,112.32099914550781,37.59000015258789,29.146499633789062,-0.7497552743010372
2020-10-30,31.121957778930664,109.58493041992188,38.02000045776367,29.665999698638917,-0.6955065390020883
2020-11-02,31.266162872314453,110.12680053710938,37.130001068115234,30.124499797821045,-0.67399188550687
2020-11-03,31.489572525024414,111.44154357910156,35.54999923706055,30.427999782562257,-0.7044455819444657
2020-11-04,32.457157135009766,114.56848907470703,29.56999969482422,30.50349979400635,-0.4917876556417267
2020-11-05,33.902748107910156,129.17269897460938,27.579999923706055,30.56449975967407,-1.5071497550044177
2020-11-06,33.880496978759766,128.8173828125,24.860000610351562,30.55749979019165,-1.4740030068964134
2020-11-09,33.42831039428711,126.68534851074219,25.75,30.59149980545044,-1.4833681445511335
2020-11-10,32.32364273071289,124.46453857421875,24.799999237060547,30.527999782562254,-1.9072286783882828
2020-11-11,33.46212387084961,131.19808959960938,23.450000762939453,30.380499839782715,-2.0669424920446655
2020-11-12,32.95296859741211,127.84021759033203,25.350000381469727,30.299499893188475,-1.9490135344676698
2020-11-13,33.24671173095703,128.15110778808594,23.100000381469727,30.083999919891358,-1.7987718847656948
2020-11-16,33.89741134643555,132.4239959716797,22.450000762939453,29.74749994277954,-1.947006400747863
2020-11-17,33.87871170043945,132.1309051513672,22.709999084472656,29.415499877929687,-1.919890182808428
2020-11-18,33.880496978759766,130.6295928955078,23.84000015258789,29.174999904632568,-1.7172266270967569
2020-11-19,34.21074295043945,131.0559844970703,23.110000610351562,28.924999904632568,-1.5586314770152843
2020-11-20,34.121726989746094,129.72344970703125,23.700000762939453,28.732499980926512,-1.4379607359194584
2020-11-23,34.44841003417969,127.76026153564453,22.65999984741211,28.242500019073486,-0.9609794286379753
2020-11-24,34.913944244384766,129.63462829589844,21.639999389648438,27.657000064849854,-0.9083087901414088
2020-11-25,34.78932571411133,127.99124145507812,21.25,26.70550012588501,-0.7691844500448498
2020-11-27,35.15606689453125,127.76911926269531,20.84000015258789,25.86800012588501,-0.49969939478233544
2020-11-30,35.7462272644043,130.7361602783203,20.56999969482422,24.995500087738037,-0.5122348759685194
2020-12-01,36.01238250732422,134.3694610595703,20.770000457763672,24.17750005722046,-0.825935885253636
2020-12-02,35.9376106262207,133.80740356445312,21.170000076293945,23.458500099182128,-0.7993650275632083
2020-12-03,35.5877799987793,133.74490356445312,21.280000686645508,23.044000148773193,-1.0195984465797707
2020-12-04,36.64527130126953,140.6235809326172,20.790000915527344,22.704500198364258,-1.2517188072938534
2020-12-07,37.465087890625,140.98043823242188,21.299999237060547,22.526500129699706,-0.7638463451103279
2020-12-08,37.68939971923828,141.67633056640625,20.68000030517578,22.273000144958495,-0.7106521388451945
2020-12-09,37.04939651489258,139.1961212158203,22.270000457763672,22.146500205993654,-0.7960295465922175
2020-12-10,36.49928665161133,138.95521545410156,22.520000457763672,22.100000190734864,-1.1232052041346303
2020-12-11,36.123653411865234,128.72203063964844,23.309999465942383,21.998000144958496,0.004745180674958639
2020-12-14,36.65595626831055,130.51527404785156,24.719999313354492,22.079000091552736,0.11193842884255238
2020-12-15,37.21318435668945,132.36204528808594,22.889999389648438,22.101000022888183,0.2282366738161107
2020-12-16,37.82203674316406,133.5933074951172,22.5,22.09050006866455,0.4608823120990965
2020-12-17,37.9288444519043,133.40591430664062,21.93000030517578,21.995000076293945,0.555834183406958
2020-12-18,39.011512756347656,131.5234375,21.56999969482422,21.91800003051758,1.51603541479402
2020-12-21,38.5015983581543,130.97030639648438,25.15999984741211,21.99099998474121,1.257033304434305
2020-12-22,38.88044357299805,130.5598907470703,24.229999542236328,22.069499969482422,1.5597001868649218
2020-12-23,38.194580078125,131.11306762695312,23.309999465942383,22.15299997329712,1.0372297764434937
2020-12-24,38.73320770263672,132.74571228027344,21.530000686645508,22.167000007629394,1.1701109663574834
2020-12-28,38.770912170410156,131.80894470214844,21.700000762939453,22.210000038146973,1.3204787868198942
2020-12-29,38.515960693359375,132.4780731201172,23.079999923706055,22.335500049591065,1.0640562801188185
2020-12-30,39.035743713378906,133.78060913085938,22.770000457763672,22.435500049591063,1.2289272574740613
2020-12-31,39.30685043334961,135.9128875732422,22.75,22.514500045776366,1.1199200714892166
