Date,XOM,PEP,VIX,AvgVIX,zscore
2015-03-06,53.47052764892578,68.97511291503906,15.199999809265137,15.03049988746643,0.2237393204882828
2015-03-09,53.177059173583984,68.88188171386719,15.0600004196167,14.918999862670898,0.12907229729904224
2015-03-10,52.615055084228516,67.72715759277344,16.690000534057617,14.825999927520751,0.01249665509978537
2015-03-11,52.465187072753906,67.15338897705078,16.8700008392334,14.807999992370606,-0.0009663875568196867
2015-03-12,52.590087890625,68.64518737792969,15.420000076293945,14.73100004196167,-0.05694344461185394
2015-03-13,52.37152099609375,67.64827728271484,16.0,14.764000034332275,-0.06596226086736243
2015-03-16,52.92728805541992,68.458740234375,15.609999656677246,14.810000038146972,0.07129271582882767
2015-03-17,52.50266647338867,67.511962890625,15.65999984741211,14.803000020980836,-0.011858425449178625
2015-03-18,53.74527359008789,67.87779235839844,13.970000267028809,14.729000043869018,0.3908995864919255
2015-03-19,52.7087287902832,67.49044036865234,14.069999694824219,14.668000030517579,0.06037981962171553
2015-03-20,52.78989791870117,68.37980651855469,13.020000457763672,14.604000043869018,0.02931273283409891
2015-03-23,53.345638275146484,68.74559783935547,13.40999984741211,14.54650001525879,0.19603783018812432
2015-03-24,52.77741622924805,68.75279998779297,13.619999885559082,14.543000030517579,0.0002960882677888677
2015-03-25,52.98971176147461,68.32246398925781,15.4399995803833,14.623000001907348,0.10177841781137524
2015-03-26,52.65251541137695,68.58780670166016,15.800000190734863,14.717500019073487,-0.03168677641460819
2015-03-27,52.19042205810547,68.81735229492188,15.069999694824219,14.803999996185302,-0.2056985236306201
2015-03-30,53.47052764892578,69.22616577148438,14.510000228881836,14.877500009536742,0.20709588931707112
2015-03-31,53.0771369934082,68.58065032958984,15.289999961853027,14.949000024795533,0.11470495238729081
2015-04-01,52.73994064331055,68.20053100585938,15.109999656677246,14.993000030517578,0.02403036060301661
2015-04-02,52.64004135131836,68.63085174560547,14.670000076293945,15.024500036239624,-0.03882702336753302
2015-04-06,53.1583137512207,69.1974868774414,14.739999771118164,15.001500034332276,0.10170770930208513
2015-04-07,53.54547119140625,69.00379943847656,14.779999732971191,14.9875,0.2475912198454393
2015-04-08,52.49016571044922,68.87471771240234,13.979999542236328,14.851999950408935,-0.10649738831162986
2015-04-09,52.85858154296875,69.1042251586914,13.09000015258789,14.66299991607666,0.004890235068229105
2015-04-10,53.42681121826172,68.99665069580078,12.579999923706055,14.520999908447266,0.2072887341906863
2015-04-13,53.289459228515625,68.51610565185547,13.9399995803833,14.417999887466431,0.19194649436971958
2015-04-14,54.094974517822266,69.20462799072266,13.670000076293945,14.320999908447266,0.42310914844608843
2015-04-15,55.00040817260742,69.30506134033203,12.84000015258789,14.179999923706054,0.7275949129015965
2015-04-16,54.78185272216797,69.17593383789062,12.600000381469727,14.111499929428101,0.6610507900069029
2015-04-17,54.28231430053711,68.71691131591797,13.890000343322754,14.102499961853027,0.5198196892187505
2015-04-20,54.475868225097656,69.21183013916016,13.300000190734863,14.116499948501588,0.5535223039791747
2015-04-21,54.2510871887207,69.41262817382812,13.25,14.10849995613098,0.4629665572668388
2015-04-22,54.6132698059082,69.77122497558594,12.710000038146973,14.062999963760376,0.5636542753650753
2015-04-23,54.6632080078125,68.6595687866211,12.479999542236328,13.914999961853027,0.6545118038385842
2015-04-24,54.30726623535156,68.25789642333984,12.289999961853027,13.739499950408936,0.5588243687336442
2015-04-27,54.33226013183594,67.77019500732422,13.119999885559082,13.641999959945679,0.5997452275845045
2015-04-28,54.825565338134766,67.71998596191406,12.40999984741211,13.536999940872192,0.7725936087827184
2015-04-29,54.86927032470703,67.69129180908203,13.390000343322754,13.44199995994568,0.7895146907477181
2015-04-30,54.55707550048828,68.22203826904297,14.550000190734863,13.413999986648559,0.6470462241400885
2015-05-01,55.4812126159668,68.53762817382812,12.699999809265137,13.315499973297118,0.9436955580626727
2015-05-04,55.643585205078125,68.81735229492188,12.850000381469727,13.221000003814698,0.9809492254185191
2015-05-05,55.33136749267578,68.43721771240234,14.3100004196167,13.197500038146973,0.8988593242685013
2015-05-06,55.069095611572266,68.48023986816406,15.149999618530273,13.25600004196167,0.8058798714200145
2015-05-07,54.70065689086914,68.24356842041016,15.130000114440918,13.358000040054321,0.6949593168378179
2015-05-08,55.568626403808594,69.24767303466797,12.859999656677246,13.372000026702882,0.9266624116517455
2015-05-11,54.63684844970703,69.1042251586914,13.850000381469727,13.367500066757202,0.6159752989000731
2015-05-12,54.78794860839844,68.99665069580078,13.859999656677246,13.377000045776366,0.675031076908659
2015-05-13,54.49831771850586,69.14724731445312,13.760000228881836,13.423000049591064,0.5655183538934491
2015-05-14,54.756439208984375,70.28765106201172,12.739999771118164,13.430000019073486,0.5786168989072445
2015-05-15,54.995697021484375,70.44542694091797,12.380000114440918,13.354500007629394,0.6503759674199788
2015-05-18,54.68089294433594,70.3235092163086,12.729999542236328,13.325999975204468,0.5502789205348946
2015-05-19,54.76903533935547,70.25176239013672,12.850000381469727,13.305999994277954,0.585324665875836
2015-05-20,54.85719299316406,70.06529998779297,12.880000114440918,13.314499998092652,0.6279806699872016
2015-05-21,54.90755844116211,69.7138671875,12.109999656677246,13.296000003814697,0.6685863652581019
2015-05-22,54.473148345947266,69.0396728515625,12.130000114440918,13.288000011444092,0.5640007290301967
2015-05-26,53.73649597167969,68.70257568359375,14.0600004196167,13.335000038146973,0.3332046156197962
2015-05-27,53.58539581298828,69.12574768066406,13.270000457763672,13.378000068664551,0.2532264473532537
2015-05-28,53.58539581298828,69.61347198486328,13.3100004196167,13.374000072479248,0.22089299374351692
2015-05-29,53.642051696777344,69.16160583496094,13.84000015258789,13.3385000705719,0.27031852113478233
2015-06-01,53.59798049926758,68.8316650390625,13.970000267028809,13.402000093460083,0.27704712958621025
2015-06-02,53.604286193847656,68.88905334472656,14.239999771118164,13.471500062942505,0.2754094927587113
2015-06-03,53.48465347290039,68.85508728027344,13.65999984741211,13.439000034332276,0.23655057301828547
2015-06-04,53.025054931640625,68.0169677734375,14.710000038146973,13.41700005531311,0.13417650121233382
2015-06-05,53.06282424926758,67.22942352294922,14.210000038146973,13.371000051498413,0.1993654558575025
2015-06-08,53.42169952392578,67.07772064208984,15.289999961853027,13.492500066757202,0.3327467138363653
2015-06-09,53.25171661376953,67.24390411376953,14.470000267028809,13.523500061035156,0.2633165952908273
2015-06-10,53.64835739135742,67.6918716430664,13.220000267028809,13.491500091552734,0.3699207528274051
2015-06-11,53.57279586791992,67.9808578491211,12.850000381469727,13.446000099182129,0.32479652564305095
2015-06-12,52.899131774902344,67.72797393798828,13.779999732971191,13.49800009727478,0.11006287734333482
2015-06-15,52.71024703979492,66.93325805664062,15.390000343322754,13.648500108718872,0.09783969170539467
2015-06-16,53.31467056274414,67.59068298339844,14.8100004196167,13.75250015258789,0.2619605984864189
2015-06-17,53.346126556396484,67.95195770263672,14.5,13.835000133514404,0.24881962355256215
2015-06-18,53.818363189697266,68.80452728271484,13.1899995803833,13.850500106811523,0.3545786986109969
2015-06-19,53.64835739135742,68.53720092773438,13.960000038146973,13.94300012588501,0.31388004504344186
2015-06-22,53.623172760009766,69.07186126708984,12.739999771118164,13.973500108718872,0.26978052215032994
2015-06-23,53.560218811035156,69.07186126708984,12.109999656677246,13.8760000705719,0.2481469767124416
2015-06-24,53.31467056274414,68.84785461425781,13.260000228881836,13.875500059127807,0.17861699584883825
2015-06-25,52.842464447021484,68.51553344726562,14.010000228881836,13.910500049591064,0.03837878374711596
2015-06-26,52.79838943481445,68.57332611083984,14.020000457763672,13.919500064849853,0.019401473777757514
2015-06-29,52.14360809326172,67.6918716430664,18.850000381469727,14.1635000705719,-0.14717250094311463
2015-06-30,52.382843017578125,67.4389877319336,18.229999542236328,14.363000059127808,-0.04819679989504515
2015-07-01,51.86028289794922,68.29154205322266,16.09000015258789,14.484500074386597,-0.2842894660523075
2015-07-02,52.345069885253906,68.39269256591797,16.790000915527344,14.588500118255615,-0.12440260324501429
2015-07-06,51.961021423339844,68.204833984375,17.010000228881836,14.728500127792358,-0.24392332782964557
2015-07-07,52.17508316040039,69.64987182617188,16.09000015258789,14.768500137329102,-0.2661610859203241
2015-07-08,51.60845184326172,69.0790786743164,19.65999984741211,15.028000116348267,-0.42303826165016145
2015-07-09,51.3754997253418,68.34210205078125,19.969999313354492,15.36550006866455,-0.454232594976334
2015-07-10,51.76585006713867,69.03571319580078,16.829999923706055,15.564500045776366,-0.36607491593104735
2015-07-13,51.89176940917969,70.24230194091797,13.899999618530273,15.570500040054322,-0.40279412638998396
2015-07-14,52.32619094848633,70.17728424072266,13.369999885559082,15.469500017166137,-0.24919884285807437
2015-07-15,52.10582733154297,69.61373901367188,13.229999542236328,15.39049997329712,-0.28756480657838596
2015-07-16,52.200279235839844,70.0111083984375,12.109999656677246,15.270999956130982,-0.2814506952260472
2015-07-17,52.01139450073242,69.9244155883789,11.949999809265137,15.208999967575073,-0.34061193773965637
2015-07-20,51.47623825073242,70.30734252929688,12.25,15.123499965667724,-0.5498994216777222
2015-07-21,51.413265228271484,70.03276062011719,12.220000267028809,15.097499990463257,-0.5533362428756442
2015-07-22,51.495121002197266,70.20616912841797,12.119999885559082,15.098000001907348,-0.5367032947642993
2015-07-23,51.08588790893555,69.98943328857422,12.640000343322754,15.067000007629394,-0.6629640819603232
2015-07-24,50.33035659790039,69.49092102050781,13.739999771118164,15.053499984741212,-0.8895468300926603
2015-07-27,49.90223693847656,69.11519622802734,15.600000381469727,15.132499980926514,-1.011757714087965
2015-07-28,51.929542541503906,69.44033813476562,13.4399995803833,14.861999940872192,-0.3366479231908779
2015-07-29,52.345069885253906,69.74378204345703,12.5,14.575499963760375,-0.21397244540479626
2015-07-30,52.26324462890625,69.81603240966797,12.130000114440918,14.377499961853028,-0.24688074610422073
2015-07-31,49.87073516845703,69.61373901367188,12.119999885559082,14.143999910354614,-1.0556336673179973
2015-08-03,49.14669418334961,70.40850830078125,12.5600004196167,13.921499919891357,-1.3571325477370844
2015-08-04,48.58635330200195,70.66858673095703,13.0,13.766999912261962,-1.5669303142544566
2015-08-05,48.58635330200195,71.66564178466797,12.510000228881836,13.40949993133545,-1.633029610615026
2015-08-06,49.16558074951172,71.63674926757812,13.770000457763672,13.099499988555909,-1.4320680108725925
2015-08-07,48.3723030090332,71.60063171386719,13.390000343322754,12.927500009536743,-1.702276212596532
2015-08-10,49.58113098144531,71.59339141845703,12.229999542236328,12.844000005722046,-1.286393608169095
2015-08-11,49.244327545166016,71.25382995605469,13.710000038146973,12.86100001335144,-1.3796219430965007
2015-08-12,50.07045364379883,71.08041381835938,13.609999656677246,12.880000019073487,-1.084234767641102
2015-08-13,49.98149490356445,71.37667083740234,13.489999771118164,12.949000024795533,-1.1344448402649185
2015-08-14,49.79719924926758,71.69456481933594,12.829999923706055,12.993000030517578,-1.2188509786706545
2015-08-17,50.05775451660156,72.14974975585938,13.020000457763672,13.031500053405761,-1.1594898294735487
2015-08-18,49.50486755371094,72.08470916748047,13.789999961853027,13.110000038146973,-1.345172512892078
2015-08-19,48.44359588623047,71.5211410522461,15.25,13.26650004386902,-1.6725072751198036
2015-08-20,47.388675689697266,70.79142761230469,19.139999389648438,13.591499996185302,-1.9866448865401556
2015-08-21,45.83807373046875,69.54149627685547,28.030000686645508,14.30600004196167,-2.436631374845325
2015-08-24,43.671043395996094,66.34798431396484,40.7400016784668,15.563000106811524,-2.969599039057783
2015-08-25,43.66468048095703,64.76568603515625,36.02000045776367,16.692000150680542,-2.866887875261075
2015-08-26,46.07320022583008,66.82485961914062,30.31999969482422,17.583000135421752,-2.1757341667712886
2015-08-27,47.566619873046875,67.6268539428711,26.100000381469727,18.281500148773194,-1.7157020802091072
2015-08-28,47.70643997192383,67.57626342773438,26.049999237060547,18.978000116348266,-1.664300315032792
2015-08-31,47.814449310302734,67.14273834228516,28.43000030517578,19.77150011062622,-1.5984435576345872
2015-09-01,45.80630111694336,65.98675537109375,31.399999618530273,20.691500091552733,-2.211889862900996
2015-09-02,46.5371208190918,66.72430419921875,26.09000015258789,21.370500087738037,-2.0096458482826667
2015-09-03,46.89299774169922,67.0810775756836,25.610000610351562,21.96250009536743,-1.9110041409962655
2015-09-04,46.047794342041016,66.20005798339844,27.799999237060547,22.68300004005432,-2.143043734116834
2015-09-08,46.708702087402344,67.25582885742188,24.899999618530273,23.31650004386902,-1.9859207013422446
2015-09-09,45.755470275878906,66.1345443725586,26.229999542236328,23.942500019073485,-2.239155016248243
2015-09-10,46.08590316772461,66.30199432373047,24.3700008392334,24.480500078201295,-2.1367058085338706
2015-09-11,46.19395446777344,66.70975494384766,23.200000762939453,24.96600012779236,-2.1266072720009466
2015-09-14,46.06684494018555,66.40394592285156,24.25,25.537000131607055,-2.150013826472817
2015-09-15,46.30198669433594,67.03013610839844,22.540000915527344,26.013000154495238,-2.110722509940995
2015-09-16,47.21710205078125,67.76551055908203,21.350000381469727,26.391000175476073,-1.8450028397689053
2015-09-17,47.31877136230469,67.98394012451172,21.139999389648438,26.685500144958496,-1.8245458015622933
2015-09-18,46.1876220703125,67.75096130371094,22.280000686645508,26.84250020980835,-2.1978096285945483
2015-09-21,46.638797760009766,68.23150634765625,20.139999389648438,26.448000144958495,-2.074624761218664
2015-09-22,46.2257194519043,67.25582885742188,22.440000534057617,25.53300008773804,-2.151893240967554
2015-09-23,45.94610595703125,67.2776870727539,22.1299991607666,24.838500022888184,-2.2494289263708374
2015-09-24,46.219364166259766,67.32865142822266,23.469999313354492,24.496000003814697,-2.158904914534181
2015-09-25,46.5371208190918,68.05677032470703,23.6200008392334,24.37200002670288,-2.097981064067657
2015-09-28,46.13676452636719,67.32865142822266,27.6299991607666,24.451000022888184,-2.1872895209309933
2015-09-29,46.371891021728516,67.7436752319336,26.829999923706055,24.371000003814697,-2.134004271865668
2015-09-30,47.24887466430664,68.66110229492188,24.5,24.026000022888184,-1.8934573067848317
2015-10-01,47.064571380615234,68.33345031738281,22.549999237060547,23.848999977111816,-1.9350699008617207
2015-10-02,48.22117233276367,68.55916595458984,20.940000534057617,23.61549997329712,-1.5525783356081535
2015-10-05,48.81217956542969,69.76053619384766,19.540000915527344,23.20250005722046,-1.4291284125054595
2015-10-06,49.498497009277344,70.67796325683594,19.399999618530273,22.92750005722046,-1.254102132638013
2015-10-07,50.33100891113281,71.73372650146484,18.399999618530273,22.536000061035157,-1.0380084043215008
2015-10-08,50.858463287353516,72.0613784790039,17.420000076293945,22.188500022888185,-0.8784750940193675
2015-10-09,50.36914825439453,72.42543029785156,17.079999923706055,21.882499980926514,-1.0707583480747822
2015-10-12,50.39455032348633,72.18519592285156,16.170000076293945,21.478499984741212,-1.0461029356841993
2015-10-13,50.30557632446289,71.296875,17.670000076293945,21.23499994277954,-1.017787213717704
2015-10-14,50.94109344482422,70.9837875366211,18.030000686645508,21.06899995803833,-0.7786416152739627
2015-10-15,51.7799186706543,71.55899810791016,16.049999237060547,20.814499950408937,-0.5285203575400232
2015-10-16,52.4154167175293,72.59290313720703,15.050000190734863,20.452999925613405,-0.3786795479974687
2015-10-19,51.468528747558594,72.94239807128906,14.979999542236328,20.194999933242798,-0.7272384907061914
2015-10-20,51.36686325073242,73.00791931152344,15.75,19.860499906539918,-0.7665186032861036
2015-10-21,50.97285079956055,72.99337768554688,16.700000762939453,19.58899998664856,-0.9009533272617036
2015-10-22,52.67596435546875,75.05393981933594,14.449999809265137,19.138000011444092,-0.4522980196798048
2015-10-23,52.733184814453125,74.58067321777344,14.460000038146973,18.67999997138977,-0.4012597483276315
2015-10-26,51.614715576171875,74.66075897216797,15.289999961853027,18.063000011444093,-0.7909206604808225
2015-10-27,51.5320930480957,74.95201873779297,15.430000305175781,17.493000030517578,-0.8386220615170948
2015-10-28,52.2883186340332,74.80636596679688,14.329999923706055,16.984500026702882,-0.5690961135710848
2015-10-29,52.25654602050781,74.85006713867188,14.609999656677246,16.587500047683715,-0.5829116285840792
2015-10-30,52.580657958984375,74.4059066772461,15.069999694824219,16.294000005722047,-0.4420881333839375
2015-11-02,54.19481658935547,73.8306884765625,14.149999618530273,16.024499940872193,0.15073645131425628
2015-11-03,55.19252014160156,73.48120880126953,14.539999961853027,15.78149995803833,0.5167566898339363
2015-11-04,54.63965606689453,73.2627944946289,15.510000228881836,15.636999988555909,0.3412497103249911
2015-11-05,53.89611053466797,73.25552368164062,15.050000190734863,15.518499994277954,0.08621914334554324
2015-11-06,53.680057525634766,72.60749053955078,14.329999923706055,15.380999994277953,0.0549355670136774
2015-11-09,52.532615661621094,71.99586486816406,16.520000457763672,15.398500013351441,-0.2988248374468158
2015-11-10,52.78901672363281,71.9594497680664,15.289999961853027,15.279500007629395,-0.20830084922346262
2015-11-11,52.321067810058594,72.39634704589844,16.059999465942383,15.180999946594238,-0.3980710883838744
2015-11-12,50.90439987182617,71.62451934814453,18.3700008392334,15.29700002670288,-0.8337280385060152
2015-11-13,50.064640045166016,71.38424682617188,20.079999923706055,15.54850001335144,-1.1063750238402135
2015-11-16,51.859527587890625,72.490966796875,18.15999984741211,15.70750002861023,-0.5629479118595879
2015-11-17,51.256954193115234,71.9594497680664,18.84000015258789,15.862000036239625,-0.7347800440553216
2015-11-18,51.75696563720703,73.00791931152344,16.850000381469727,15.869500017166137,-0.6324635068118396
2015-11-19,51.47490310668945,73.48847961425781,16.989999771118164,15.996500015258789,-0.761250220167226
2015-11-20,51.14799118041992,72.88416290283203,15.470000267028809,16.047000026702882,-0.833527603824283
2015-11-23,51.46208190917969,73.43024444580078,15.619999885559082,16.063500022888185,-0.7617954336129704
2015-11-24,52.48774719238281,73.27005004882812,15.930000305175781,16.088500022888184,-0.39871498207439054
2015-11-25,52.083892822265625,73.17539978027344,15.1899995803833,16.131500005722046,-0.5312210261335929
2015-11-27,52.071075439453125,73.35013580322266,15.119999885559082,16.157000017166137,-0.5472096443760879
2015-11-30,52.34670639038086,72.9278793334961,16.1299991607666,16.209999990463256,-0.42449830939883454
2015-12-01,52.494144439697266,73.5831298828125,14.670000076293945,16.23600001335144,-0.41727210739081133
2015-12-02,50.99413299560547,72.94012451171875,15.90999984741211,16.304500007629393,-0.8901095022303437
2015-12-03,50.26334762573242,72.6541519165039,18.110000610351562,16.43450002670288,-1.1222787530843779
2015-12-04,50.551815032958984,74.09857940673828,14.8100004196167,16.42250003814697,-1.1189072241265576
2015-12-07,49.2313117980957,73.81265258789062,15.84000015258789,16.498000049591063,-1.5537306290627713
2015-12-08,47.84024429321289,73.446044921875,17.600000381469727,16.552000045776367,-2.0074540973965114
2015-12-09,48.481292724609375,72.68347930908203,19.610000610351562,16.768000078201293,-1.7366097720526523
2015-12-10,48.51974868774414,72.51483917236328,19.34000015258789,16.93200011253357,-1.7122148154511037
2015-12-11,47.654354095458984,71.69365692138672,24.389999389648438,17.23300004005432,-1.9551598146046474
2015-12-14,48.737701416015625,71.81829071044922,22.729999542236328,17.365500020980836,-1.591140012337715
2015-12-15,50.91719436645508,72.87413787841797,20.950000762939453,17.5050000667572,-0.9121742015089112
2015-12-16,50.73771286010742,74.11325073242188,17.860000610351562,17.456000089645386,-1.0559977745855111
2015-12-17,49.974884033203125,73.46802520751953,18.940000534057617,17.56050009727478,-1.2753619604800552
2015-12-18,49.53898239135742,71.78162384033203,20.700000762939453,17.746000146865846,-1.313356363393601
2015-12-21,49.526161193847656,72.30956268310547,18.700000762939453,17.907500171661376,-1.3527617075241858
2015-12-22,49.77616500854492,73.17475891113281,16.600000381469727,17.956500196456908,-1.324207973903908
2015-12-23,51.404396057128906,73.7906494140625,15.569999694824219,17.93850016593933,-0.8055115240548691
2015-12-24,50.85310745239258,73.71733093261719,15.739999771118164,17.966000175476076,-0.9900961673655126
2015-12-28,50.47489547729492,73.81995391845703,16.90999984741211,18.055500173568724,-1.1268685759856758
2015-12-29,50.7441291809082,74.38455200195312,16.079999923706055,18.0530002117157,-1.0717786551713326
2015-12-30,50.071044921875,74.16458892822266,17.290000915527344,18.184000253677368,-1.2884955203054282
2015-12-31,49.968482971191406,73.26273345947266,18.209999084472656,18.299000215530395,-1.2639519065666982
2016-01-04,49.65437316894531,72.4195327758789,20.700000762939453,18.42850022315979,-1.3159932573675643
2016-01-05,50.077457427978516,72.91812896728516,19.34000015258789,18.65500020980835,-1.2036584440604665
2016-01-06,49.66078186035156,72.94012451171875,20.59000015258789,18.89250020980835,-1.3483033540697138
2016-01-07,48.865901947021484,71.53966522216797,24.989999771118164,19.262000179290773,-1.5286137333575496
2016-01-08,47.87871551513672,71.27571105957031,27.010000228881836,19.632000160217284,-1.850352552127996
2016-01-11,47.23768615722656,71.44435119628906,24.299999237060547,19.880000114440918,-2.0818163126387885
2016-01-12,48.205631256103516,71.57635498046875,22.469999313354492,19.78400011062622,-1.7579420126054437
2016-01-13,48.494110107421875,70.75514221191406,25.219999313354492,19.908500099182127,-1.6043669944519692
2016-01-14,50.718482971191406,70.24920654296875,23.950000762939453,20.05850009918213,-0.8064409548335265
2016-01-15,49.731300354003906,68.87077331542969,27.020000457763672,20.516500091552736,-1.0542945967000845
2016-01-19,48.974884033203125,70.21987915039062,26.049999237060547,20.87200002670288,-1.4036684444100096
2016-01-20,46.91074752807617,68.75344848632812,27.59000015258789,21.216499996185302,-2.015773634018694
2016-01-21,47.50051498413086,69.2667007446289,26.690000534057617,21.61599998474121,-1.8471312904798145
2016-01-22,49.08384323120117,70.27854919433594,22.34000015258789,21.90299997329712,-1.3701151213572833
2016-01-25,47.423580169677734,70.34455108642578,24.149999618530273,22.33199996948242,-1.9450248137522281
2016-01-26,49.16719055175781,70.62315368652344,22.5,22.669999980926512,-1.3643189742897077
2016-01-27,48.263336181640625,70.34455108642578,23.110000610351562,22.980000019073486,-1.65645038534161
2016-01-28,49.35307693481445,71.45169830322266,22.420000076293945,23.297000026702882,-1.3553688048686112
2016-01-29,49.90437698364258,72.80813598632812,20.200000762939453,23.442500019073485,-1.2558440135545188
2016-02-01,48.904361724853516,72.61016082763672,19.979999542236328,23.53100004196167,-1.5863653877418742
2016-02-02,47.814613342285156,72.00894165039062,21.979999542236328,23.594999980926513,-1.920989851678713
2016-02-03,50.308231353759766,72.38287353515625,21.649999618530273,23.710499954223632,-1.0888706000005923
2016-02-04,51.17361068725586,71.40769958496094,21.84000015258789,23.772999954223632,-0.7268422539767285
2016-02-05,51.333885192871094,71.35638427734375,23.3799991607666,23.692499923706055,-0.6683634703124149
2016-02-08,52.02620315551758,71.50301361083984,26.0,23.641999912261962,-0.44017549401068434
2016-02-09,51.79979705810547,72.06026458740234,26.540000915527344,23.753999996185303,-0.554920558316642
2016-02-10,51.32760238647461,71.57635498046875,26.290000915527344,23.945000076293944,-0.6851053533531577
2016-02-11,51.48930358886719,71.04842376708984,28.139999389648438,24.091000080108643,-0.5945392709116617
2016-02-12,52.4142951965332,72.2142333984375,25.399999618530273,24.163500022888183,-0.35396121594129176
2016-02-16,52.537208557128906,72.29488372802734,24.110000610351562,24.018000030517577,-0.3170698459895688
2016-02-17,53.04174041748047,72.9914321899414,22.309999465942383,23.83100004196167,-0.18986946651743547
2016-02-18,53.332820892333984,73.04275512695312,21.639999389648438,23.533500003814698,-0.09324476904462412
2016-02-19,53.36518096923828,73.01343536376953,20.530000686645508,23.22550001144409,-0.08018078637835763
2016-02-22,53.29402160644531,73.22605895996094,19.3799991607666,23.07749996185303,-0.11872982820859876
2016-02-23,52.5436897277832,72.98410034179688,20.979999542236328,22.91899995803833,-0.360533942925785
2016-02-24,52.73124313354492,73.08675384521484,20.719999313354492,22.829999923706055,-0.3028883061624192
2016-02-25,53.04822540283203,73.81265258789062,19.110000610351562,22.629999923706055,-0.24208338142368802
2016-02-26,52.88003158569336,72.11892700195312,19.809999465942383,22.499499893188478,-0.18759689743882846
2016-02-29,51.845088958740234,71.72297668457031,20.549999237060547,22.516999816894533,-0.5169960702562335
2016-03-01,52.576019287109375,72.6541519165039,17.700000762939453,22.402999877929688,-0.3275504114279431
2016-03-02,53.49454116821289,72.61206817626953,17.09000015258789,22.158499908447265,-0.009118894884192062
2016-03-03,53.300479888916016,73.22498321533203,16.700000762939453,21.910999965667724,-0.11643918286392485
2016-03-04,53.22935485839844,73.8453140258789,16.860000610351562,21.66199998855591,-0.18200518495483473
2016-03-07,54.632999420166016,73.29145812988281,17.350000381469727,21.360500049591064,0.3370619726799633
2016-03-08,53.44926452636719,73.65327453613281,18.670000076293945,20.994000053405763,-0.09370408280394056
2016-03-09,53.300479888916016,73.99297332763672,18.34000015258789,20.584000015258788,-0.16735272655068276
2016-03-10,53.158164978027344,74.42127227783203,18.049999237060547,20.17199993133545,-0.24465181417598014
2016-03-11,53.164642333984375,74.81265258789062,16.5,19.589999961853028,-0.26837230416940727
2016-03-14,53.30696105957031,74.32528686523438,16.920000076293945,19.165999984741212,-0.1871561017282756
2016-03-15,53.572147369384766,74.69451141357422,16.84000015258789,18.802499961853027,-0.12050483383504873
2016-03-16,53.6044921875,74.45820617675781,14.989999771118164,18.436499977111815,-0.09372408998037593
2016-03-17,54.40013885498047,75.2261962890625,14.4399995803833,18.07649998664856,0.12877902428367088
2016-03-18,54.46481704711914,74.79788970947266,14.020000457763672,17.75099997520447,0.1793994734949221
2016-03-21,54.08964920043945,74.98249816894531,13.789999961853027,17.47150001525879,0.03823796314499559
2016-03-22,54.4130859375,74.41387176513672,14.170000076293945,17.13100004196167,0.18708084276492767
