Date,KO,META,VIX,AvgVIX,zscore
2022-01-31,53.774879455566406,310.8208312988281,24.829999923706055,23.18100004196167,-0.44841073073622684
2022-02-01,53.37824249267578,316.51617431640625,21.959999084472656,23.448999977111818,-0.6219464869223938
2022-02-02,53.92470932006836,320.48504638671875,22.09000015258789,23.707999992370606,-0.36021015499577563
2022-02-03,54.3037223815918,235.90870666503906,24.350000381469727,23.939000034332274,-0.34606347883329663
2022-02-04,53.73080062866211,235.2439422607422,23.219999313354492,24.119499969482423,-0.6137693479862045
2022-02-07,54.29491424560547,223.1587677001953,22.860000610351562,24.324499988555907,-0.3745977562199416
2022-02-08,54.64748001098633,218.465576171875,21.440000534057617,24.426500034332275,-0.21963603269353166
2022-02-09,53.80132293701172,230.1935577392578,19.959999084472656,24.503999996185303,-0.5906538365109629
2022-02-10,54.10100173950195,226.29415893554688,23.90999984741211,24.818499946594237,-0.4587651983884639
2022-02-11,53.14026641845703,217.8404998779297,27.360000610351562,25.171000003814697,-0.9217491783492635
2022-02-14,53.4840087890625,216.00489807128906,28.329999923706055,25.62799997329712,-0.7654134724212739
2022-02-15,53.68674087524414,219.27920532226562,25.700000762939453,25.773499965667725,-0.6648589345562472
2022-02-16,53.67793273925781,214.85394287109375,24.290000915527344,25.795499992370605,-0.6774370881818476
2022-02-17,54.75324249267578,206.09271240234375,28.110000610351562,25.92150001525879,-0.19416760702334163
2022-02-18,55.12343978881836,204.55474853515625,27.75,25.866499996185304,-0.0249588044884338
2022-02-22,54.89427947998047,200.5065155029297,28.809999465942383,25.811999988555907,-0.1392869343259541
2022-02-23,54.28609085083008,196.90480041503906,31.020000457763672,25.805000019073486,-0.4290226514942461
2022-02-24,53.334171295166016,205.98355102539062,30.31999969482422,25.723000049591064,-0.8543021202402913
2022-02-25,55.39667510986328,208.84112548828125,27.59000015258789,25.57800006866455,0.11032243843410407
2022-02-28,54.8590202331543,209.38685607910156,30.149999618530273,25.70250005722046,-0.13866272517736952
2022-03-01,54.62103271484375,201.9055633544922,33.31999969482422,26.127000045776366,-0.2636760977734462
2022-03-02,55.02648162841797,206.48956298828125,30.739999771118164,26.566000080108644,-0.06633974635646323
2022-03-03,55.06174087524414,201.3896026611328,30.479999542236328,26.985500049591064,-0.059718002461927926
2022-03-04,55.149871826171875,198.5022430419922,31.979999542236328,27.367000007629393,-0.02426783671236838
2022-03-07,53.836570739746094,186.01028442382812,36.45000076293945,28.028500080108643,-0.6589494160265381
2022-03-08,51.70356369018555,188.80831909179688,35.130001068115234,28.642000102996825,-1.6455205665031567
2022-03-09,51.967994689941406,196.95437622070312,32.45000076293945,29.192500114440918,-1.5069357384302786
2022-03-10,51.01607131958008,193.6900177001953,30.229999542236328,29.706000137329102,-1.9558753391274124
2022-03-11,51.05131149291992,186.14920043945312,30.75,30.048000144958497,-1.9539409190741401
2022-03-14,51.992767333984375,185.1768341064453,31.770000457763672,30.268500137329102,-1.5179897818365329
2022-03-15,52.95197296142578,190.53477478027344,29.829999923706055,30.3435001373291,-1.061650814889739
2022-03-16,52.80986785888672,202.04449462890625,26.670000076293945,30.392000102996825,-1.1056744338665672
2022-03-17,53.369407653808594,206.22166442871094,25.670000076293945,30.461000061035158,-0.8374593956631213
2022-03-18,53.37828826904297,214.8043212890625,23.8700008392334,30.249000072479248,-0.8168789503877404
2022-03-21,53.80460739135742,209.84327697753906,23.530000686645508,30.038000106811523,-0.6281323447766711
2022-03-22,54.000003814697266,214.96307373046875,22.940000534057617,29.744500160217285,-0.5274518880076948
2022-03-23,53.644737243652344,211.7979278564453,23.56999969482422,29.37200012207031,-0.6987318744526814
2022-03-24,54.15985870361328,217.8603515625,21.670000076293945,28.9395001411438,-0.44755963646290403
2022-03-25,54.64835739135742,220.09283447265625,20.809999465942383,28.600500106811523,-0.21610900720793463
2022-03-28,54.9947395324707,221.84902954101562,19.6299991607666,28.07450008392334,-0.05166121124783898
2022-03-29,55.20790481567383,228.07022094726562,18.899999618530273,27.353500080108642,0.05939355300714607
2022-03-30,55.25230407714844,226.07589721679688,19.329999923706055,26.78300008773804,0.07621842631533443
2022-03-31,55.065792083740234,220.6286163330078,20.559999465942383,26.28700008392334,-0.02095810992671139
2022-04-01,55.83848190307617,223.0992431640625,19.6299991607666,25.669500064849853,0.343109302129326
