Date,INTC,XLF,VIX,AvgVIX,zscore
2021-06-15,53.06748580932617,34.13249206542969,17.020000457763672,17.94099998474121,1.2951980256604594
2021-06-16,52.36284637451172,34.09584426879883,18.149999618530273,17.78149995803833,1.2194206615309047
2021-06-17,52.32624435424805,33.08761215209961,17.75,17.55999994277954,1.1738063955281313
2021-06-18,50.944427490234375,32.290225982666016,20.700000762939453,17.561499977111815,0.9951568869884186
2021-06-21,51.127445220947266,33.043853759765625,17.889999389648438,17.448499965667725,1.0456567244709993
2021-06-22,51.127445220947266,33.09906768798828,16.65999984741211,17.361499977111816,1.047943462434233
2021-06-23,50.56922149658203,33.16347885131836,16.31999969482422,17.235499954223634,0.9917818075488998
2021-06-24,51.31047058105469,33.57756805419922,15.970000267028809,17.165999937057496,1.0870494375080064
2021-06-25,51.16404724121094,33.98244857788086,15.619999885559082,17.10999994277954,1.088386894749103
2021-06-28,52.60078048706055,33.73398971557617,15.760000228881836,17.05999994277954,1.2295091762473709
2021-06-29,51.93274688720703,33.61437225341797,16.020000457763672,16.96599998474121,1.1541533083920803
2021-06-30,51.37451934814453,33.7615966796875,15.829999923706055,16.883500003814696,1.1014210424548758
2021-07-01,51.25555419921875,34.02845764160156,15.479999542236328,16.755499935150148,1.0999360123663737
2021-07-02,51.94189453125,33.99164581298828,15.069999694824219,16.68799991607666,1.1707424950508285
2021-07-06,51.328765869140625,33.457942962646484,16.440000534057617,16.688999938964844,1.08402312760616
2021-07-07,51.209800720214844,33.50395202636719,16.200000762939453,16.645499992370606,1.0733913036540796
2021-07-08,50.68819046020508,32.832218170166016,19.0,16.701000022888184,0.990600063318852
2021-07-09,51.23725891113281,33.78001022338867,16.18000030517578,16.705000019073488,1.087718245123234
2021-07-12,51.91444396972656,34.111270904541016,16.170000076293945,16.73100004196167,1.172803961733652
2021-07-13,52.04256057739258,33.74319839477539,17.1200008392334,16.767500114440917,1.1710616593848848
2021-07-14,51.72227096557617,33.586761474609375,16.329999923706055,16.733000087738038,1.130828437833747
2021-07-15,51.072540283203125,33.69718933105469,17.010000228881836,16.676000118255615,1.066929000596105
2021-07-16,50.303836822509766,33.23709487915039,18.450000762939453,16.711000156402587,0.966862695380184
2021-07-19,50.00185775756836,32.30771255493164,22.5,16.801000118255615,0.8965468826434636
2021-07-20,50.55091857910156,33.108272552490234,19.729999542236328,16.89300012588501,0.9875665031623482
2021-07-21,51.456886291503906,33.67877197265625,17.90999984741211,16.95550012588501,1.1066711503478208
2021-07-22,51.209800720214844,33.310707092285156,17.690000534057617,17.02400016784668,1.0653878787721172
2021-07-23,48.501068115234375,33.36592102050781,17.200000762939453,17.08550019264221,0.7822104737027324
2021-07-26,49.699867248535156,33.559165954589844,17.579999923706055,17.18350019454956,0.9165512737197429
2021-07-27,48.66578674316406,33.54996109008789,19.360000610351562,17.36350021362305,0.8071918078468612
2021-07-28,48.565120697021484,33.50395202636719,18.309999465942383,17.478000164031982,0.7946774449925584
2021-07-29,49.14164352416992,33.87202835083008,17.700000762939453,17.57150020599365,0.8706794657008908
2021-07-30,49.159950256347656,33.60516357421875,18.239999771118164,17.709500217437743,0.8615562886248712
2021-08-02,49.12334442138672,33.61437225341797,19.459999084472656,17.929000186920167,0.8580799101302745
2021-08-03,49.47108459472656,33.99164581298828,18.040000915527344,18.00900020599365,0.910352215172602
2021-08-04,49.324668884277344,33.70639419555664,17.969999313354492,18.097500133514405,0.8831079897922216
2021-08-05,49.635986328125,34.14807891845703,17.280000686645508,18.01150016784668,0.9342094771994944
2021-08-06,49.66362380981445,34.83822250366211,16.149999618530273,18.010000133514403,0.9657050582924906
2021-08-09,49.78335189819336,34.930240631103516,16.719999313354492,18.03750009536743,0.9821338147755269
2021-08-10,49.68204116821289,35.298316955566406,16.790000915527344,18.021000099182128,0.986701255655353
2021-08-11,49.866249084472656,35.703189849853516,16.170000076293945,18.013000106811525,1.022882503718771
2021-08-12,49.31361389160156,35.76760482788086,15.59000015258789,17.942000102996825,0.9673099632044087
2021-08-13,49.26755905151367,35.500755310058594,15.449999809265137,17.79200005531311,0.9514045702560792
2021-08-16,49.2491455078125,35.40873718261719,16.1200008392334,17.47300009727478,0.9456530100455698
2021-08-17,48.53070831298828,35.160274505615234,17.90999984741211,17.382000112533568,0.8596490297061369
2021-08-18,48.0701789855957,34.72779846191406,21.56999969482422,17.565000104904176,0.7932039942282765
2021-08-19,48.300437927246094,34.47014236450195,21.670000076293945,17.76400008201599,0.8067991280181521
