Date,MNST,LOW,VIX,AvgVIX,zscore
2015-08-17,25.11833381652832,59.50239944458008,13.020000457763672,13.031500053405761,0.5949990106071233
2015-08-18,25.086666107177734,59.945674896240234,13.789999961853027,13.110000038146973,0.5449656741324318
2015-08-19,24.541667938232422,61.05398941040039,15.25,13.26650004386902,0.21232234623834725
2015-08-20,24.100000381469727,60.07705307006836,19.139999389648438,13.591499996185302,0.09471023843701817
2015-08-21,23.15166664123535,58.37766647338867,28.030000686645508,14.30600004196167,-0.19009806770027426
2015-08-24,22.57666778564453,56.07902526855469,40.7400016784668,15.563000106811524,-0.2600026125015344
2015-08-25,22.393333435058594,54.995384216308594,36.02000045776367,16.692000150680542,-0.25386698137732605
2015-08-26,23.09833335876465,56.44024658203125,30.31999969482422,17.583000135421752,-0.05684882819159117
2015-08-27,23.334999084472656,56.69473648071289,26.100000381469727,18.281500148773194,0.027973143244887977
2015-08-28,23.405000686645508,56.19395446777344,26.049999237060547,18.978000116348266,0.0997465536214535
2015-08-31,23.07666778564453,56.78506088256836,28.43000030517578,19.77150011062622,-0.09444625726715938
2015-09-01,22.5049991607666,55.619293212890625,31.399999618530273,20.691500091552733,-0.25467704611785374
2015-09-02,22.733333587646484,56.678340911865234,26.09000015258789,21.370500087738037,-0.23876983247318673
2015-09-03,22.606666564941406,56.72758102416992,25.610000610351562,21.96250009536743,-0.29919675207446594
2015-09-04,22.373332977294922,55.66034698486328,27.799999237060547,22.68300004005432,-0.31666790364946357
2015-09-08,22.816667556762695,56.899986267089844,24.899999618530273,23.31650004386902,-0.2196029546530994
2015-09-09,22.066667556762695,55.91483688354492,26.229999542236328,23.942500019073485,-0.47392679824149436
2015-09-10,22.040000915527344,55.767059326171875,24.3700008392334,24.480500078201295,-0.4738319559586103
2015-09-11,22.128332138061523,56.34173583984375,23.200000762939453,24.96600012779236,-0.48104880920185666
2015-09-14,22.02666664123535,55.947662353515625,24.25,25.537000131607055,-0.4944094148758353
2015-09-15,22.079999923706055,57.006717681884766,22.540000915527344,26.013000154495238,-0.5564744743632699
2015-09-16,22.321666717529297,57.52388381958008,21.350000381469727,26.391000175476073,-0.4907120157532455
2015-09-17,22.450000762939453,57.860496520996094,21.139999389648438,26.685500144958496,-0.46081253309547965
2015-09-18,22.433332443237305,55.98051834106445,22.280000686645508,26.84250020980835,-0.3158824168603161
2015-09-21,22.540000915527344,57.138057708740234,20.139999389648438,26.448000144958495,-0.3621653310466745
2015-09-22,22.42333221435547,56.37457275390625,22.440000534057617,25.53300008773804,-0.3522728624908341
2015-09-23,22.393333435058594,56.423831939697266,22.1299991607666,24.838500022888184,-0.3696308500228329
2015-09-24,22.856666564941406,56.21858215332031,23.469999313354492,24.496000003814697,-0.1465592552594584
2015-09-25,22.704999923706055,56.390987396240234,23.6200008392334,24.37200002670288,-0.22810625462598919
2015-09-28,22.34666633605957,55.12673568725586,27.6299991607666,24.451000022888184,-0.2853044292058328
2015-09-29,22.424999237060547,54.81476593017578,26.829999923706055,24.371000003814697,-0.22512068469532437
2015-09-30,22.523332595825195,56.57981872558594,24.5,24.026000022888184,-0.32435124030831297
2015-10-01,22.366666793823242,57.29404830932617,22.549999237060547,23.848999977111816,-0.45203599238608805
2015-10-02,22.321666717529297,57.65525436401367,20.940000534057617,23.61549997329712,-0.5013585113867168
2015-10-05,22.520000457763672,58.919517517089844,19.540000915527344,23.20250005722046,-0.5154491002173318
2015-10-06,22.316667556762695,58.443363189697266,19.399999618530273,22.92750005722046,-0.5674555837764608
2015-10-07,22.44333267211914,58.93592834472656,18.399999618530273,22.536000061035157,-0.5509383478778102
2015-10-08,22.69333267211914,60.06883239746094,17.420000076293945,22.188500022888185,-0.531363497502214
2015-10-09,22.905000686645508,60.200199127197266,17.079999923706055,21.882499980926514,-0.4477011271847987
2015-10-12,22.90999984741211,60.59425354003906,16.170000076293945,21.478499984741212,-0.4774086037620621
2015-10-13,21.946666717529297,59.90465545654297,17.670000076293945,21.23499994277954,-0.8507348827024249
2015-10-14,21.428333282470703,59.14115524291992,18.030000686645508,21.06899995803833,-1.019802658599203
2015-10-15,21.760000228881836,59.64194869995117,16.049999237060547,20.814499950408937,-0.9126138157374244
2015-10-16,22.041667938232422,59.748653411865234,15.050000190734863,20.452999925613405,-0.7957644709293361
2015-10-19,22.116666793823242,60.515079498291016,14.979999542236328,20.194999933242798,-0.824461268547947
2015-10-20,23.268333435058594,60.02887725830078,15.75,19.860499906539918,-0.27193421933556017
2015-10-21,23.148332595825195,59.92998123168945,16.700000762939453,19.58899998664856,-0.3173858165494208
2015-10-22,23.7450008392334,60.50685119628906,14.449999809265137,19.138000011444092,-0.09829117636152403
2015-10-23,23.59666633605957,60.61398696899414,14.460000038146973,18.67999997138977,-0.17306399311020249
2015-10-26,23.57666778564453,61.11672592163086,15.289999961853027,18.063000011444093,-0.22271716756473756
2015-10-27,23.434999465942383,60.61398696899414,15.430000305175781,17.493000030517578,-0.24509457003719348
2015-10-28,23.55666732788086,61.00131607055664,14.329999923706055,16.984500026702882,-0.22227534601495771
2015-10-29,22.773332595825195,60.87772750854492,14.609999656677246,16.587500047683715,-0.5612738352735541
2015-10-30,22.719999313354492,60.844757080078125,15.069999694824219,16.294000005722047,-0.5823644668390937
2015-11-02,22.496667861938477,60.79530715942383,14.149999618530273,16.024499940872193,-0.6778621540366138
2015-11-03,22.450000762939453,60.94366455078125,14.539999961853027,15.78149995803833,-0.7106777910031079
2015-11-04,22.136667251586914,60.24313735961914,15.510000228881836,15.636999988555909,-0.7935114163764331
2015-11-05,22.040000915527344,60.63871765136719,15.050000190734863,15.518499994277954,-0.8686395538914395
2015-11-06,25.040000915527344,60.276092529296875,14.329999923706055,15.380999994277953,0.4973964108064097
2015-11-09,24.84166717529297,59.35310363769531,16.520000457763672,15.398500013351441,0.4838295445334409
2015-11-10,25.315000534057617,60.44091796875,15.289999961853027,15.279500007629395,0.6065645876910252
2015-11-11,25.34166717529297,59.43549346923828,16.059999465942383,15.180999946594238,0.6999272302352652
2015-11-12,24.74333381652832,59.92172622680664,18.3700008392334,15.29700002670288,0.39393501964707817
2015-11-13,24.454999923706055,57.76251983642578,20.079999923706055,15.54850001335144,0.44045383892056905
2015-11-16,24.578332901000977,59.03992462158203,18.15999984741211,15.70750002861023,0.3918816846446784
2015-11-17,24.268333435058594,60.037113189697266,18.84000015258789,15.862000036239625,0.17294772623937396
2015-11-18,24.854999542236328,60.55630111694336,16.850000381469727,15.869500017166137,0.39226057248622465
2015-11-19,24.893333435058594,60.48213577270508,16.989999771118164,15.996500015258789,0.415350702907972
2015-11-20,24.68166732788086,62.44353103637695,15.470000267028809,16.047000026702882,0.16208813888108387
2015-11-23,25.06833267211914,63.185237884521484,15.619999885559082,16.063500022888185,0.27425744790563605
2015-11-24,25.376667022705078,63.77862548828125,15.930000305175781,16.088500022888184,0.3635464772596673
2015-11-25,26.06833267211914,63.95988845825195,15.1899995803833,16.131500005722046,0.6570278282265978
2015-11-27,26.09000015258789,63.73741149902344,15.119999885559082,16.157000017166137,0.6847116778570239
2015-11-30,25.768333435058594,63.1275520324707,16.1299991607666,16.209999990463256,0.5908173286022611
2015-12-01,26.203332901000977,63.5643424987793,14.670000076293945,16.23600001335144,0.7492328263286722
2015-12-02,25.801666259765625,62.88031768798828,15.90999984741211,16.304500007629393,0.6257050465809866
2015-12-03,25.511667251586914,61.907859802246094,18.110000610351562,16.43450002670288,0.575305827861189
2015-12-04,26.116666793823242,63.2594108581543,14.8100004196167,16.42250003814697,0.7353309806957246
2015-12-07,25.93000030517578,63.00393295288086,15.84000015258789,16.498000049591063,0.6728662090747035
2015-12-08,26.083332061767578,63.59730911254883,17.600000381469727,16.552000045776367,0.6930948531765411
2015-12-09,25.333332061767578,62.73198318481445,19.610000610351562,16.768000078201293,0.42906030994406175
2015-12-10,25.30500030517578,62.77317810058594,19.34000015258789,16.93200011253357,0.4130986057368322
2015-12-11,24.956666946411133,61.817222595214844,24.389999389648438,17.23300004005432,0.33537117074918255
2015-12-14,25.31833267211914,62.344642639160156,22.729999542236328,17.365500020980836,0.453768087163153
2015-12-15,25.43000030517578,61.72654724121094,20.950000762939453,17.5050000667572,0.5536130517611946
2015-12-16,25.551666259765625,62.740211486816406,17.860000610351562,17.456000089645386,0.525672144994964
2015-12-17,25.04833221435547,61.72654724121094,18.940000534057617,17.56050009727478,0.38356106302359894
2015-12-18,24.30666732788086,60.894187927246094,20.700000762939453,17.746000146865846,0.12056855334654618
2015-12-21,24.579999923706055,61.71831130981445,18.700000762939453,17.907500171661376,0.17556334617292105
2015-12-22,24.583332061767578,61.940834045410156,16.600000381469727,17.956500196456908,0.1590143517748024
2015-12-23,24.578332901000977,62.764949798583984,15.569999694824219,17.93850016593933,0.08999921584233536
2015-12-24,24.803333282470703,62.86384201049805,15.739999771118164,17.966000175476076,0.18223360521470366
2015-12-28,24.69333267211914,62.995704650878906,16.90999984741211,18.055500173568724,0.12253652337112926
2015-12-29,25.02833366394043,63.5643424987793,16.079999923706055,18.0530002117157,0.2257126216454529
2015-12-30,25.040000915527344,63.341819763183594,17.290000915527344,18.184000253677368,0.2489445850968261
2015-12-31,24.82666778564453,62.66604232788086,18.209999084472656,18.299000215530395,0.20866030672724586
2016-01-04,24.05666732788086,62.03972244262695,20.700000762939453,18.42850022315979,-0.08365489060196361
2016-01-05,24.344999313354492,62.171573638916016,19.34000015258789,18.65500020980835,0.03412580394170472
2016-01-06,24.383333206176758,60.9354133605957,20.59000015258789,18.89250020980835,0.15138600913293945
2016-01-07,24.200000762939453,59.39431381225586,24.989999771118164,19.262000179290773,0.1945957160571203
2016-01-08,24.041667938232422,58.413597106933594,27.010000228881836,19.632000160217284,0.2035295953311849
2016-01-11,24.34000015258789,59.89699935913086,24.299999237060547,19.880000114440918,0.21623385584115187
2016-01-12,24.549999237060547,60.383235931396484,22.469999313354492,19.78400011062622,0.2703933709202324
2016-01-13,23.94499969482422,57.60596466064453,25.219999313354492,19.908500099182127,0.22591104473172766
2016-01-14,23.73666763305664,57.614200592041016,23.950000762939453,20.05850009918213,0.13242136558597084
2016-01-15,23.52166748046875,57.08463668823242,27.020000457763672,20.516500091552736,0.07954494933078371
2016-01-19,24.126667022705078,57.473533630371094,26.049999237060547,20.87200002670288,0.3175852528444812
2016-01-20,23.336666107177734,56.323402404785156,27.59000015258789,21.216499996185302,0.05880943855292643
2016-01-21,23.003332138061523,57.35769271850586,26.690000534057617,21.61599998474121,-0.173527983225203
2016-01-22,24.02666664123535,58.334068298339844,22.34000015258789,21.90299997329712,0.20329092835508286
2016-01-25,23.34833335876465,57.83761215209961,24.149999618530273,22.33199996948242,-0.058706395574913535
2016-01-26,23.174999237060547,57.92033004760742,22.5,22.669999980926512,-0.1426389104445051
2016-01-27,22.9950008392334,57.548004150390625,23.110000610351562,22.980000019073486,-0.19266315528621783
2016-01-28,22.866666793823242,57.283226013183594,22.420000076293945,23.297000026702882,-0.22838423499590058
2016-01-29,22.5049991607666,59.29389953613281,20.200000762939453,23.442500019073485,-0.5524734840012243
2016-02-01,22.905000686645508,60.12132263183594,19.979999542236328,23.53100004196167,-0.44130883987969105
2016-02-02,22.68666648864746,59.46765899658203,21.979999542236328,23.594999980926513,-0.4856134816645381
2016-02-03,22.48666763305664,55.78558349609375,21.649999618530273,23.710499954223632,-0.2763210988100872
2016-02-04,21.40999984741211,56.23237609863281,21.84000015258789,23.772999954223632,-0.792238627907982
2016-02-05,20.621667861938477,54.47821807861328,23.3799991607666,23.692499923706055,-1.001319477596542
2016-02-08,19.6200008392334,52.583404541015625,26.0,23.641999912261962,-1.2940526591711845
2016-02-09,19.81833267211914,53.079856872558594,26.540000915527344,23.753999996185303,-1.245919383794105
2016-02-10,19.469999313354492,53.00539016723633,26.290000915527344,23.945000076293944,-1.3950841923660393
2016-02-11,19.816667556762695,52.45929718017578,28.139999389648438,24.091000080108643,-1.1963700465406382
2016-02-12,20.395000457763672,53.675601959228516,25.399999618530273,24.163500022888183,-1.0372656080222056
2016-02-16,20.718332290649414,55.79384994506836,24.110000610351562,24.018000030517577,-1.0648717763228563
2016-02-17,20.906667709350586,56.265472412109375,22.309999465942383,23.83100004196167,-1.0191801422152007
2016-02-18,21.011667251586914,56.03379821777344,21.639999389648438,23.533500003814698,-0.9536223826858715
2016-02-19,21.26333236694336,56.695743560791016,20.530000686645508,23.22550001144409,-0.8951383345709075
2016-02-22,21.635000228881836,57.4818115234375,19.3799991607666,23.07749996185303,-0.7932462460569549
2016-02-23,21.46500015258789,56.1827507019043,20.979999542236328,22.91899995803833,-0.7637115471634779
2016-02-24,22.066667556762695,56.77848434448242,20.719999313354492,22.829999923706055,-0.5439182789145259
2016-02-25,22.184999465942383,56.844696044921875,19.110000610351562,22.629999923706055,-0.49656147828627667
2016-02-26,21.79833221435547,57.17566680908203,19.809999465942383,22.499499893188478,-0.6956632820022491
2016-02-29,20.916667938232422,55.8765754699707,20.549999237060547,22.516999816894533,-0.983207666910963
2016-03-01,21.621667861938477,57.12603759765625,17.700000762939453,22.402999877929688,-0.7703539412229542
2016-03-02,21.291667938232422,57.167388916015625,17.09000015258789,22.158499908447265,-0.9207363913226585
2016-03-03,21.411666870117188,57.86243438720703,16.700000762939453,21.910999965667724,-0.9235986237198549
2016-03-04,21.481666564941406,58.24305725097656,16.860000610351562,21.66199998855591,-0.9232566354533213
2016-03-07,21.331666946411133,58.55746841430664,17.350000381469727,21.360500049591064,-1.0155692987109706
2016-03-08,21.55500030517578,58.739505767822266,18.670000076293945,20.994000053405763,-0.9308158760671112
2016-03-09,21.678333282470703,58.62364959716797,18.34000015258789,20.584000015258788,-0.866475758065552
2016-03-10,21.941667556762695,58.49955749511719,18.049999237060547,20.17199993133545,-0.7390906921406222
2016-03-11,22.309999465942383,59.67449951171875,16.5,19.589999961853028,-0.6701999598071613
2016-03-14,21.99333381652832,60.195804595947266,16.920000076293945,19.165999984741212,-0.8535376134667734
2016-03-15,21.996667861938477,60.48538589477539,16.84000015258789,18.802499961853027,-0.8755202997374502
2016-03-16,22.696666717529297,61.04805374145508,14.989999771118164,18.436499977111815,-0.6092358031786943
2016-03-17,22.696666717529297,61.246639251708984,14.4399995803833,18.07649998664856,-0.6253295156383969
2016-03-18,22.7549991607666,61.999603271484375,14.020000457763672,17.75099997520447,-0.6603610341622494
2016-03-21,22.420000076293945,62.23955535888672,13.789999961853027,17.47150001525879,-0.8290658063986605
2016-03-22,22.433332443237305,62.26436996459961,14.170000076293945,17.13100004196167,-0.8251365967816379
