Date,TXN,GILD,VIX,AvgVIX,zscore
2016-11-01,53.10550308227539,52.63913345336914,18.559999465942383,14.882499933242798,-1.1397574513581878
2016-11-02,52.646644592285156,51.530494689941406,19.31999969482422,15.198999929428101,-1.2705265887245867
2016-11-03,52.30769348144531,50.997501373291016,22.079999923706055,15.66099991798401,-1.3418869162696987
2016-11-04,52.07658386230469,51.47365188598633,22.510000228881836,16.112499952316284,-1.316444145922254
2016-11-07,53.162803649902344,52.58939743041992,18.709999084472656,16.37899990081787,-1.1400358885214152
2016-11-08,53.79449462890625,52.617801666259766,18.739999771118164,16.547999906539918,-1.092206437697078
2016-11-09,53.76367950439453,55.76605987548828,14.380000114440918,16.471499919891357,-0.8165562770342614
2016-11-10,53.262943267822266,55.31835174560547,14.739999771118164,16.373999881744385,-0.8919971980101045
2016-11-11,53.80989074707031,54.3092041015625,14.170000076293945,16.276499843597414,-0.941820868341202
2016-11-14,53.940860748291016,54.543724060058594,14.479999542236328,16.189999866485596,-0.9117256200222508
2016-11-15,54.718929290771484,54.25944900512695,13.369999885559082,16.09449987411499,-0.8809905379246022
2016-11-16,54.84987258911133,54.01072311401367,13.720000267028809,16.059999895095824,-0.8935478414848104
2016-11-17,55.52780532836914,53.71224594116211,13.350000381469727,16.03999991416931,-0.8712507577076041
2016-11-18,55.928375244140625,53.030006408691406,12.850000381469727,16.015499925613405,-0.902724242511503
2016-11-21,56.7603759765625,53.285858154296875,12.420000076293945,15.985499906539918,-0.8204487634366965
2016-11-22,57.31504440307617,52.91631317138672,12.40999984741211,15.932999897003175,-0.8132679914108899
2016-11-23,57.05314254760742,53.51327133178711,12.430000305175781,15.842499923706054,-0.779372178476379
2016-11-25,57.33815383911133,53.61275863647461,12.34000015258789,15.691499948501587,-0.750142586300681
2016-11-28,57.41518783569336,52.97315216064453,13.149999618530273,15.53949990272522,-0.8010663721369227
2016-11-29,57.31504440307617,53.207664489746094,12.899999618530273,15.331499910354614,-0.7875537115300046
2016-11-30,56.9529914855957,52.37618637084961,13.329999923706055,15.069999933242798,-0.8869154179502338
2016-12-01,54.241302490234375,51.7650032043457,14.069999694824219,14.807499933242799,-1.1354157491246775
2016-12-02,54.48011779785156,51.466522216796875,14.119999885559082,14.40949993133545,-1.1446247761443822
2016-12-05,54.31834030151367,51.42391586303711,12.140000343322754,13.890999937057495,-1.1599923594615804
2016-12-06,54.9808464050293,51.50206756591797,11.789999961853027,13.544999980926514,-1.105561341443388
2016-12-07,55.62024688720703,51.72236251831055,12.220000267028809,13.219000005722046,-1.040242730154319
2016-12-08,55.566322326660156,51.18225860595703,12.640000343322754,13.132000017166138,-1.091780559657439
2016-12-09,55.45846939086914,51.665523529052734,11.75,12.982500028610229,-1.0568664669521342
2016-12-12,55.25819396972656,52.21273422241211,12.640000343322754,12.90600004196167,-1.0229397291674462
2016-12-13,56.390621185302734,53.52878189086914,12.720000267028809,12.818000078201294,-0.8255377846049751
2016-12-14,55.851341247558594,54.151058197021484,13.1899995803833,12.809000062942506,-0.8093087336836579
2016-12-15,56.583194732666016,54.03662109375,12.789999961853027,12.762500047683716,-0.7668998153224242
2016-12-16,56.15179443359375,52.999507904052734,12.199999809265137,12.705000019073486,-0.8893861318548019
2016-12-19,56.67564392089844,53.21408462524414,11.710000038146973,12.648000001907349,-0.8328627506775528
2016-12-20,57.037723541259766,52.96373748779297,11.449999809265137,12.599499988555909,-0.8289795867513978
2016-12-21,57.137874603271484,52.89937210083008,11.270000457763672,12.542500019073486,-0.8274747571356695
2016-12-22,57.160972595214844,52.42732238769531,11.430000305175781,12.492500019073486,-0.8674800035260637
2016-12-23,57.29963684082031,52.67049789428711,11.4399995803833,12.447499990463257,-0.8360687818068252
2016-12-27,57.67713165283203,52.73487854003906,11.989999771118164,12.389499998092651,-0.8033021539516098
2016-12-28,57.04545211791992,52.04823303222656,12.949999809265137,12.392000007629395,-0.9092262829338699
2016-12-29,57.122459411621094,51.59046936035156,13.369999885559082,12.394000005722045,-0.9441027806085205
2016-12-30,56.21343994140625,51.218544006347656,14.039999961853027,12.392500019073486,-1.0421486982909953
2017-01-03,56.68334197998047,53.04242706298828,12.850000381469727,12.32900004386902,-0.8474606988959781
2017-01-04,56.61399841308594,54.63023376464844,11.850000381469727,12.314500045776366,-0.7122982496300745
2017-01-05,56.1749153137207,54.36561584472656,11.670000076293945,12.308500051498413,-0.7671563861650108
2017-01-06,57.122459411621094,53.993682861328125,11.319999694824219,12.263500022888184,-0.7319983531234616
2017-01-09,57.26882553100586,54.244014739990234,11.5600004196167,12.20950002670288,-0.6994029258927413
2017-01-10,57.4691276550293,53.65036392211914,11.489999771118164,12.196500015258788,-0.7374264914277386
2017-01-11,57.93132781982422,52.763458251953125,11.260000228881836,12.127500009536742,-0.7825416935253773
2017-01-12,57.661720275878906,52.470218658447266,11.539999961853027,12.068499994277953,-0.8277664177746752
2017-01-13,57.777278900146484,52.26280212402344,11.229999542236328,11.970499992370605,-0.8377816312287264
2017-01-17,57.38438034057617,51.433135986328125,11.869999885559082,11.924499988555908,-0.9391965260850995
2017-01-18,57.29963684082031,51.59046936035156,12.479999542236328,11.938499975204468,-0.9313906638472006
2017-01-19,56.91446304321289,51.1899299621582,12.779999732971191,11.991999959945678,-0.9943771675743968
2017-01-20,57.58467483520508,50.789405822753906,11.539999961853027,11.996499967575073,-0.9816405754631115
2017-01-23,58.33963394165039,50.560516357421875,11.770000457763672,12.021499967575073,-0.9476752894733164
2017-01-24,59.3796272277832,50.24580764770508,11.069999694824219,12.003499937057494,-0.9008336787036095
2017-01-25,60.535179138183594,51.433135986328125,10.8100004196167,11.971999979019165,-0.7131331816306777
2017-01-26,61.05904006958008,50.93960952758789,10.630000114440918,11.903999996185302,-0.7191052242948527
2017-01-27,60.49309158325195,50.96820831298828,10.579999923706055,11.785500001907348,-0.7571867754088059
2017-01-30,60.39229202270508,51.14701461791992,11.880000114440918,11.711000013351441,-0.7486377302416686
2017-01-31,58.56269454956055,51.8193473815918,11.989999771118164,11.608500003814697,-0.8205683968143488
2017-02-01,59.128639221191406,52.083984375,11.8100004196167,11.556500005722047,-0.7566065195431654
2017-02-02,58.834041595458984,51.67631149291992,11.930000305175781,11.560500001907348,-0.8137239607116645
2017-02-03,59.30694580078125,51.74067687988281,10.970000267028809,11.525500011444091,-0.7741132515030438
2017-02-06,59.089881896972656,51.77643966674805,11.369999885559082,11.528000020980835,-0.786530764915352
2017-02-07,59.058868408203125,52.30571365356445,11.289999961853027,11.514499998092651,-0.7420429008792688
2017-02-08,58.880558013916016,47.7996826171875,11.449999809265137,11.5125,-1.152532612114067
2017-02-09,58.37663650512695,46.912784576416016,10.880000114440918,11.493499994277954,-1.2669643872736194
2017-02-10,58.268104553222656,47.463523864746094,10.850000381469727,11.45900001525879,-1.2261438148410222
2017-02-13,58.54718780517578,48.38617706298828,11.069999694824219,11.451000022888184,-1.1246880203212715
2017-02-14,58.640220642089844,48.314666748046875,10.739999771118164,11.394500017166138,-1.1243245105821518
2017-02-15,58.66348648071289,49.923973083496094,11.970000267028809,11.369000053405761,-0.9806199975324095
2017-02-16,59.113128662109375,50.288719177246094,11.760000228881836,11.318000078201294,-0.9161670890834369
2017-02-17,59.260433197021484,49.959716796875,11.489999771118164,11.315500068664551,-0.9346356036923578
2017-02-21,59.756595611572266,49.55918884277344,11.569999694824219,11.305500030517578,-0.9343870337314449
2017-02-22,59.872886657714844,49.23017120361328,11.739999771118164,11.339000034332276,-0.9550820492025851
2017-02-23,59.8030891418457,49.61641311645508,11.710000038146973,11.384000015258788,-0.9260006801049016
2017-02-24,59.8806266784668,50.02408981323242,11.470000267028809,11.426000022888184,-0.8844565179785503
2017-02-27,59.841861724853516,50.424625396728516,12.09000015258789,11.501500034332276,-0.8518870858932615
2017-02-28,59.399967193603516,50.41032028198242,12.920000076293945,11.553500032424926,-0.8848546616077066
2017-03-01,60.58612823486328,50.202911376953125,12.539999961853027,11.58100004196167,-0.8180556764615236
2017-03-02,60.531856536865234,50.446075439453125,11.8100004196167,11.58100004196167,-0.8004882225967843
2017-03-03,60.36129379272461,50.59627914428711,10.960000038146973,11.53250002861023,-0.7994689700586374
2017-03-06,60.71016311645508,50.152835845947266,11.239999771118164,11.546000003814697,-0.813576028147363
2017-03-07,61.33810043334961,49.36606216430664,11.449999809265137,11.55,-0.8379624137377163
2017-03-08,61.50868225097656,49.85242462158203,11.859999656677246,11.57849998474121,-0.7827978149144746
2017-03-09,61.34588623046875,48.91545486450195,12.300000190734863,11.621000003814697,-0.8771737997839325
2017-03-10,62.27616500854492,48.77240753173828,11.65999984741211,11.659999990463257,-0.8230533748677056
2017-03-13,62.81108474731445,48.70805358886719,11.350000381469727,11.684999990463258,-0.7903537753287548
2017-03-14,62.865360260009766,48.84498596191406,12.300000190734863,11.746500015258789,-0.7743741495979383
2017-03-15,63.43128967285156,49.34952163696289,11.630000114440918,11.791000032424927,-0.6892402285209309
2017-03-16,63.34602737426758,49.399967193603516,11.210000038146973,11.753000020980835,-0.6909053656423948
2017-03-17,63.72590255737305,49.77473831176758,11.279999732971191,11.728999996185303,-0.630573300751828
2017-03-20,63.25300598144531,49.52249526977539,11.34000015258789,11.721500015258789,-0.6867652945353893
2017-03-21,61.82652282714844,48.8233642578125,12.470000267028809,11.76650004386902,-0.8508169052955784
2017-03-22,62.55525588989258,48.88824462890625,12.8100004196167,11.820000076293946,-0.7928055490246223
2017-03-23,62.539756774902344,48.64317321777344,13.119999885559082,11.89050006866455,-0.8155472555203332
2017-03-24,62.47774124145508,48.65760040283203,12.960000038146973,11.96500005722046,-0.8187234185477288
2017-03-27,62.43122863769531,48.65039825439453,12.5,11.985500049591064,-0.8226962544097435
2017-03-28,62.49323654174805,48.36208724975586,11.529999732971191,11.916000032424927,-0.8436932604449556
2017-03-29,62.40020751953125,48.477413177490234,11.420000076293945,11.860000038146973,-0.840189388774067
2017-03-30,62.826602935791016,48.67201614379883,11.539999961853027,11.846500015258789,-0.7924209941421448
2017-03-31,62.45446014404297,48.95309829711914,12.369999885559082,11.917000007629394,-0.7943135383283
2017-04-03,62.29943084716797,48.36208724975586,12.380000114440918,11.974000024795533,-0.8575984211059137
2017-04-04,62.485477447509766,48.27560806274414,11.789999961853027,11.991000032424926,-0.8518824975596412
2017-04-05,62.08235549926758,47.908016204833984,12.890000343322754,12.042500066757203,-0.9132488381560332
2017-04-06,62.097862243652344,47.91522979736328,12.390000343322754,12.047000074386597,-0.9114995990020925
2017-04-07,62.43122863769531,47.9873046875,12.869999885559082,12.107500076293945,-0.8812200107543376
2017-04-10,62.12112045288086,47.87196350097656,14.050000190734863,12.242500066757202,-0.9136494960219482
2017-04-11,61.56293487548828,47.58368682861328,15.069999694824219,12.38100004196167,-0.9791410808380437
2017-04-12,60.84196090698242,47.72781753540039,15.770000457763672,12.588000059127808,-1.0181486982653156
2017-04-13,60.34577941894531,47.93684768676758,15.960000038146973,12.825500059127808,-1.0352999780999435
2017-04-17,61.02802276611328,48.073795318603516,14.65999984741211,12.994500064849854,-0.9742636028795677
2017-04-18,61.71799087524414,47.61250686645508,14.420000076293945,13.148500061035156,-0.9654725130079688
2017-04-19,61.531925201416016,47.77106857299805,14.930000305175781,13.271500062942504,-0.9648278977287612
2017-04-20,62.60953903198242,47.92964172363281,14.149999618530273,13.338500022888184,-0.8735158625772675
2017-04-21,61.87303161621094,47.51881408691406,14.630000114440918,13.414000034332275,-0.9626178582931395
2017-04-24,62.857627868652344,47.749446868896484,10.84000015258789,13.30800004005432,-0.8716197561585182
2017-04-25,63.849937438964844,48.376502990722656,10.760000228881836,13.221000051498413,-0.7450804425453356
2017-04-26,62.88087844848633,49.169315338134766,10.850000381469727,13.18700008392334,-0.7446358720278115
2017-04-27,63.029109954833984,49.42878723144531,10.359999656677246,13.134000062942505,-0.7110999215752769
2017-04-28,61.76539993286133,49.40716552734375,10.819999694824219,13.098000049591064,-0.8036768238294147
2017-05-01,61.85117721557617,49.09004211425781,10.109999656677246,12.985000038146973,-0.8255113706003174
2017-05-02,61.81999588012695,49.436004638671875,10.59000015258789,12.895500040054321,-0.7972143750986816
2017-05-03,62.225589752197266,48.44136428833008,10.680000305175781,12.84000005722046,-0.8558994820667926
2017-05-04,61.85898971557617,49.06842041015625,10.460000038146973,12.71850004196167,-0.8268591426146795
2017-05-05,62.11640548706055,48.86661148071289,10.569999694824219,12.627500009536742,-0.826201477261602
