Date,AMAT,HD,VIX,AvgVIX,zscore
2020-03-09,49.294403076171875,180.8231658935547,54.459999084472656,26.57999978065491,0.20777526914627087
2020-03-10,53.175872802734375,193.91708374023438,47.29999923706055,28.192999744415282,-0.05422586609995771
2020-03-11,49.69202423095703,184.134765625,53.900001525878906,30.12899980545044,0.10795259931451262
2020-03-12,42.70541000366211,164.84681701660156,75.47000122070312,33.21549987792969,0.4209733208478422
2020-03-13,48.17731857299805,177.8899688720703,57.83000183105469,35.39949998855591,0.25224017065237186
2020-03-16,38.36955261230469,142.6787109375,82.69000244140625,38.850000095367434,0.9929964366948607
2020-03-17,42.46875,150.18630981445312,75.91000366210938,41.9040002822876,0.9504377185235292
2020-03-18,37.09151077270508,134.60888671875,76.44999694824219,45.007500123977664,1.2184865657150807
2020-03-19,38.04766845703125,139.3660125732422,72.0,47.829500102996825,1.0972116919446053
2020-03-20,35.96495056152344,131.5989532470703,66.04000091552734,50.27750015258789,1.2652495039727523
2020-03-23,38.028743743896484,140.45584106445312,61.59000015258789,52.10550012588501,1.0557542085938783
2020-03-24,42.733829498291016,159.76966857910156,61.66999816894531,53.796500015258786,0.6106769974589534
2020-03-25,42.345672607421875,157.20953369140625,63.95000076293945,55.61600008010864,0.6832072924841501
2020-03-26,46.57740020751953,168.84280395507812,61.0,56.708000087738036,0.49543832022698336
2020-03-27,42.648624420166016,164.81222534179688,65.54000091552734,57.97950010299682,0.4189917551853153
2020-03-30,44.77867889404297,169.61257934570312,57.08000183105469,59.16250028610229,0.3635683478462452
2020-03-31,43.3775749206543,161.49090576171875,53.540000915527344,59.99850034713745,0.5839078939199748
2020-04-01,40.99189758300781,154.5022430419922,57.060001373291016,61.252000427246095,0.7057036729308385
2020-04-02,40.93510437011719,156.82029724121094,50.90999984741211,61.81650047302246,0.6165735959670949
2020-04-03,40.026268005371094,154.56283569335938,46.79999923706055,62.059500503540036,0.6479735635647574
2020-04-06,43.689979553222656,165.48690795898438,45.2400016784668,61.598500633239745,0.45383660326191566
2020-04-07,45.024818420410156,166.3171844482422,46.70000076293945,61.568500709533694,0.4997815880303001
2020-04-08,48.71692657470703,168.50550842285156,43.349998474121094,61.041000556945804,0.6308709667958711
2020-04-09,46.94660949707031,174.3091278076172,41.66999816894531,59.35100040435791,0.3141665485982284
2020-04-13,47.221160888671875,171.9392547607422,41.16999816894531,58.51800022125244,0.41772863286904216
2020-04-14,49.673099517822266,179.18731689453125,37.7599983215332,56.27150001525879,0.2901314402038801
2020-04-15,47.685028076171875,171.67112731933594,40.84000015258789,54.51799983978272,0.45431482618673863
2020-04-16,49.445884704589844,172.85606384277344,40.11000061035156,52.70100002288818,0.511601500769578
2020-04-17,50.36418533325195,181.13345336914062,38.150001525878906,51.00850009918213,0.2577516914161014
2020-04-20,47.93117904663086,178.21864318847656,43.83000183105469,49.898000144958495,0.22592191481854915
2020-04-21,45.7537841796875,173.51341247558594,45.40999984741211,49.089000129699706,0.2751015052855345
2020-04-22,49.3322868347168,176.5925750732422,41.97999954223633,48.104500198364256,0.36666408928690314
2020-04-23,48.18678283691406,174.99241638183594,41.380001068115234,46.976000213623045,0.36011681222462355
2020-04-24,48.98201370239258,183.52066040039062,35.93000030517578,45.722500228881835,0.08990304969197348
2020-04-27,48.30986022949219,188.34693908691406,33.290000915527344,44.11000022888184,-0.127497068957278
2020-04-28,47.73236846923828,188.23451232910156,33.56999969482422,42.93450012207031,-0.1565154827295106
2020-04-29,51.443416595458984,191.84991455078125,31.229999542236328,41.81900005340576,-0.07720046294592589
2020-04-30,47.03181838989258,190.13734436035156,34.150001525878906,40.673500061035156,-0.2672552793504133
2020-05-01,44.390525817871094,189.0475311279297,37.189998626708984,39.9875,-0.3786558946875663
2020-05-04,45.04375457763672,191.87588500976562,35.970001220703125,39.44600009918213,-0.4458905393552246
2020-05-05,46.24605178833008,195.13661193847656,33.61000061035156,38.86450004577637,-0.49759162507487864
2020-05-06,47.80809783935547,193.67489624023438,34.119998931884766,38.235499954223634,-0.35368988794955
2020-05-07,48.51811599731445,198.45797729492188,31.440000534057617,37.64000005722046,-0.4900695204854156
2020-05-08,50.94166946411133,202.76531982421875,27.979999542236328,36.95550012588501,-0.5103658989358598
2020-05-11,51.131004333496094,204.60763549804688,27.56999969482422,36.275500202178954,-0.5677307399285949
2020-05-12,49.540565490722656,201.44198608398438,33.040000915527344,36.03950033187866,-0.5418544001367651
2020-05-13,48.74532699584961,199.02017211914062,35.279998779296875,35.76150026321411,-0.49783899954352673
2020-05-14,51.52861404418945,202.80856323242188,32.61000061035156,35.38650026321411,-0.47824159123030396
2020-05-15,49.26601791381836,207.00347900390625,31.889999389648438,35.07350015640259,-0.7636420995703695
2020-05-18,51.46235656738281,212.2103271484375,29.299999237060547,34.34700002670288,-0.8303143735670079
2020-05-19,52.51317596435547,205.93959045410156,30.530000686645508,33.60300006866455,-0.537649453512842
2020-05-20,54.06243896484375,206.01744079589844,27.989999771118164,32.90350008010864,-0.45151173557639807
2020-05-21,52.29457473754883,208.34408569335938,29.530000686645508,32.31100006103516,-0.6392791061843395
2020-05-22,51.69577407836914,209.20901489257812,28.15999984741211,31.92250003814697,-0.7057257270798939
2020-05-26,52.40863800048828,209.72801208496094,28.010000228881836,31.658500003814698,-0.683989173021444
2020-05-27,53.60622024536133,213.94888305664062,27.6200008392334,31.361000061035156,-0.7715273957312491
2020-05-28,51.9619026184082,212.02870178222656,28.59000015258789,31.229000091552734,-0.7948823133644397
2020-05-29,53.39712142944336,214.9175567626953,27.510000228881836,30.89700002670288,-0.8194245007442309
2020-06-01,52.9313850402832,213.88829040527344,28.229999542236328,30.449000072479247,-0.8080592858709431
2020-06-02,53.026432037353516,218.5762176513672,26.84000015258789,29.992500019073486,-0.9762507535464264
2020-06-03,54.94636917114258,218.39349365234375,25.65999984741211,29.594999980926513,-0.8591615522545386
2020-06-04,55.250511169433594,216.60983276367188,25.809999465942383,29.179500007629393,-0.7756139863590789
2020-06-05,57.208473205566406,221.78689575195312,24.520000457763672,28.8335000038147,-0.8548801915366718
2020-06-08,56.93284606933594,223.41397094726562,25.809999465942383,28.725,-0.9309889398670065
2020-06-09,56.82828903198242,223.40525817871094,27.56999969482422,28.725,-0.9366741007297077
2020-06-10,56.89481735229492,221.3953399658203,27.56999969482422,28.451499938964844,-0.8583987911064752
2020-06-11,52.665252685546875,208.36131286621094,40.790000915527344,28.727000045776368,-0.6186178884182199
2020-06-12,53.748783111572266,210.9542236328125,36.09000015258789,28.901000022888184,-0.6524057446579079
2020-06-15,54.22401428222656,210.00576782226562,34.400001525878906,29.026500129699706,-0.5899654526667856
2020-06-16,55.64021301269531,217.47988891601562,33.66999816894531,29.245000076293945,-0.785450630881457
2020-06-17,57.02787780761719,218.26296997070312,33.470001220703125,29.392000102996825,-0.7347219988873751
2020-06-18,57.38906478881836,216.83604431152344,32.939998626708984,29.639500045776366,-0.6611109904817647
2020-06-19,57.93083190917969,214.6085968017578,35.119998931884766,29.91899995803833,-0.5474703543076775
2020-06-22,58.23497772216797,216.7925567626953,31.770000457763672,30.09949998855591,-0.6108934818003354
2020-06-23,57.82628631591797,217.7931365966797,31.3700008392334,30.267500019073488,-0.6714411710098028
2020-06-24,56.9993782043457,214.15614318847656,33.84000015258789,30.57849998474121,-0.5842321421339887
2020-06-25,57.008872985839844,213.5036163330078,32.220001220703125,30.760000038146973,-0.5595152885988433
2020-06-26,55.488136291503906,209.70127868652344,34.72999954223633,31.121000003814697,-0.5060492506503164
2020-06-29,56.13444519042969,214.14743041992188,31.780000686645508,31.298500061035156,-0.6336089205688277
2020-06-30,57.455596923828125,217.96714782714844,30.43000030517578,31.47800006866455,-0.6991870102065698
2020-07-01,56.72373580932617,215.91371154785156,28.6200008392334,31.626000118255615,-0.665175570707
2020-07-02,57.978355407714844,216.21827697753906,27.68000030517578,31.719500160217287,-0.6043663348349129
2020-07-06,60.316490173339844,217.13186645507812,27.940000534057617,31.890500164031984,-0.5038575495649225
2020-07-07,59.099910736083984,215.21768188476562,29.43000030517578,32.07150020599365,-0.5028565313429078
2020-07-08,59.660675048828125,216.8012237548828,28.079999923706055,32.097000217437746,-0.5292931849928799
2020-07-09,60.34500503540039,215.74844360351562,29.260000228881836,32.18150024414062,-0.4509735184660413
2020-07-10,59.48958969116211,217.61907958984375,27.290000915527344,31.506500244140625,-0.5694193329498994
2020-07-13,58.463077545166016,217.19276428222656,32.189998626708984,31.31150016784668,-0.6126114608341173
2020-07-14,59.442073822021484,224.30142211914062,29.520000457763672,31.067500114440918,-0.8196808281375593
2020-07-15,59.023860931396484,224.3101348876953,27.760000228881836,30.772000217437743,-0.8440343119394478
2020-07-16,59.25196838378906,224.55377197265625,28.0,30.49850015640259,-0.8399520797417265
2020-07-17,59.21395492553711,226.55499267578125,25.68000030517578,30.13550024032593,-0.9162667316661175
2020-07-20,60.5731086730957,226.37229919433594,24.459999084472656,29.602500247955323,-0.8314015794948408
2020-07-21,60.6491584777832,228.3300018310547,24.84000015258789,29.256000232696532,-0.8995500727784966
2020-07-22,61.03884506225586,230.7227783203125,24.31999969482422,28.903500175476076,-0.9657930839199266
2020-07-23,60.47806930541992,229.5393524169922,26.079999923706055,28.515500164031984,-0.9541784155480614
2020-07-24,57.61717987060547,230.8445281982422,25.84000015258789,28.19650011062622,-1.1669137582211138
2020-07-27,59.8887825012207,232.68045043945312,24.739999771118164,27.697000122070314,-1.104393530800156
2020-07-28,59.21395492553711,230.81845092773438,25.440000534057617,27.380000114440918,-1.074196224881045
2020-07-29,60.11690139770508,230.27903747558594,24.100000381469727,27.063500118255615,-1.0023311630800522
2020-07-30,61.22893524169922,231.71461486816406,24.760000228881836,26.870500087738037,-0.9916105833550346
2020-07-31,61.143402099609375,231.00115966796875,24.459999084472656,26.70950002670288,-0.9700971429619784
2020-08-03,61.78970718383789,231.60150146484375,24.280000686645508,26.526500034332276,-0.9551983099806706
2020-08-04,61.63762664794922,233.07200622558594,23.760000228881836,26.243000030517578,-1.0184082305526
2020-08-05,61.65665054321289,232.73265075683594,22.989999771118164,25.988500022888182,-1.0047445050869888
2020-08-06,60.459068298339844,234.3771209716797,22.649999618530273,25.657999992370605,-1.1344736522865595
2020-08-07,60.42105484008789,236.352294921875,22.209999084472656,25.403999900817873,-1.2098234652827895
2020-08-10,62.008323669433594,239.04083251953125,22.1299991607666,24.90099992752075,-1.218208503161673
2020-08-11,61.2669563293457,239.20616149902344,24.030000686645508,24.626499938964844,-1.2669320860763882
2020-08-12,63.20590591430664,245.00094604492188,22.280000686645508,24.352499961853027,-1.3701727572415703
2020-08-13,61.84674835205078,245.0706024169922,22.1299991607666,24.058999919891356,-1.4508509424446718
2020-08-14,64.27042388916016,244.10476684570312,22.049999237060547,23.877499866485596,-1.27580818522083
2020-08-17,63.6241340637207,250.79588317871094,21.350000381469727,23.72199993133545,-1.560800562243513
2020-08-18,63.139373779296875,247.97669982910156,21.510000228881836,23.555499935150145,-1.4842253274395238
2020-08-19,62.81514358520508,246.1146697998047,22.540000915527344,23.466499996185302,-1.4338813746544148
2020-08-20,60.831607818603516,244.2178955078125,22.719999313354492,23.298499965667723,-1.4775950062847416
2020-08-21,59.38209915161133,246.43661499023438,22.540000915527344,23.133500003814696,-1.643071657264087
2020-08-24,60.78392791748047,249.4993438720703,22.3700008392334,23.01500005722046,-1.6759731927118977
2020-08-25,61.079551696777344,248.95993041992188,22.030000686645508,22.844500064849854,-1.639005223477879
2020-08-26,60.80299377441406,254.0063934326172,23.270000457763672,22.803000068664552,-1.8418304019344764
2020-08-27,59.15323257446289,251.13511657714844,24.469999313354492,22.788500022888183,-1.8302670761224509
2020-08-28,60.14499282836914,249.09910583496094,22.959999084472656,22.713500022888184,-1.6978609012833725
2020-08-31,58.743167877197266,248.0115509033203,26.40999984741211,22.819999980926514,-1.738124685631016
2020-09-01,59.01971435546875,248.79457092285156,26.1200008392334,22.938000011444093,-1.7512392561196908
2020-09-02,62.06178665161133,251.208740234375,26.56999969482422,23.117000007629393,-1.6658671856036906
2020-09-03,58.60966110229492,240.2139434814453,33.599998474121094,23.664499950408935,-1.4569525611584757
2020-09-04,58.13285827636719,235.86679077148438,30.75,24.091499996185302,-1.3233201592460195
2020-09-08,53.050048828125,235.51693725585938,31.459999084472656,24.557999992370604,-1.6024216804637796
2020-09-09,52.63998794555664,242.3219757080078,28.809999465942383,24.79699993133545,-1.8780601830306596
2020-09-10,52.56370162963867,238.52577209472656,29.709999084472656,25.168499851226805,-1.7418224603755417
2020-09-11,52.44926452636719,241.7008514404297,26.8700008392334,25.405499935150146,-1.8660112091812302
2020-09-14,53.84154510498047,245.47955322265625,25.850000381469727,25.595499992370605,-1.925982872080655
2020-09-15,54.5472297668457,249.79165649414062,25.59000015258789,25.807499980926515,-2.0451652774663995
2020-09-16,53.85109329223633,246.3367462158203,26.040000915527344,26.03400001525879,-1.9571868680353828
2020-09-17,53.727115631103516,244.87596130371094,26.459999084472656,26.229999923706053,-1.9101994500242878
2020-09-18,53.54592514038086,240.7037811279297,25.829999923706055,26.385499954223633,-1.766062436484235
2020-09-21,54.661659240722656,238.21966552734375,27.780000686645508,26.64749994277954,-1.6099336968871236
2020-09-22,55.20523452758789,239.05938720703125,26.860000610351562,26.87199993133545,-1.609805022440289
2020-09-23,54.59490966796875,233.1465301513672,28.579999923706055,27.199499893188477,-1.4258471408515179
2020-09-24,55.1098747253418,232.4030303955078,28.510000228881836,27.461499881744384,-1.3687158191424436
2020-09-25,55.529457092285156,234.8958740234375,26.3799991607666,27.55699987411499,-1.4369477473333179
2020-09-28,56.6070556640625,238.2021942138672,26.190000534057617,27.71849994659424,-1.4975029767756645
2020-09-29,56.88360595703125,238.00975036621094,26.270000457763672,27.711499977111817,-1.4744836297688932
2020-09-30,56.6928825378418,242.90798950195312,26.3700008392334,27.723999977111816,-1.6668861161292765
2020-10-01,57.83723449707031,242.82920837402344,26.700000762939453,27.73050003051758,-1.5982127733206117
2020-10-02,55.51039123535156,244.30746459960938,27.6299991607666,27.432000064849852,-1.78667287834497
2020-10-05,57.78954315185547,246.74781799316406,27.959999084472656,27.292500019073486,-1.7461085541394603
2020-10-06,57.59882354736328,241.8233642578125,29.479999542236328,27.19350004196167,-1.5746529351802943
2020-10-07,58.28543472290039,247.3513641357422,28.059999465942383,27.15600004196167,-1.7399712607447448
2020-10-08,59.69679260253906,248.8645477294922,26.360000610351562,26.988500118255615,-1.71492609288808
2020-10-09,60.35479736328125,250.08912658691406,25.0,26.895000076293947,-1.722478341355725
2020-10-12,61.680335998535156,250.95506286621094,25.06999969482422,26.85600004196167,-1.6783886836013828
2020-10-13,61.68986129760742,253.97271728515625,26.06999969482422,26.880000019073485,-1.7896230598440859
2020-10-14,61.01279830932617,251.1124725341797,26.399999618530273,26.897999954223632,-1.722576622852391
2020-10-15,60.56459426879883,251.5060577392578,26.969999313354492,26.923499965667723,-1.7629100824605495
2020-10-16,60.07825469970703,251.61105346679688,27.40999984741211,27.002499961853026,-1.7947447315034244
2020-10-19,59.17230987548828,248.173583984375,29.18000030517578,27.07249994277954,-1.7194680761401133
2020-10-20,59.37255859375,250.19415283203125,29.350000381469727,27.196999931335448,-1.7828087588798385
2020-10-21,59.22952651977539,248.8557891845703,28.649999618530273,27.20049991607666,-1.7414510172889657
2020-10-22,58.838531494140625,245.92567443847656,28.110000610351562,27.180499935150145,-1.6553787945432654
2020-10-23,58.123313903808594,247.53500366210938,27.549999237060547,27.238999938964845,-1.7560892931102439
2020-10-26,56.75010299682617,241.4472198486328,32.459999084472656,27.552499866485597,-1.6094875207144805
2020-10-27,56.10164260864258,242.1470184326172,33.349998474121094,27.906499767303465,-1.6726707526549367
2020-10-28,54.661659240722656,235.91921997070312,40.279998779296875,28.60199966430664,-1.524719258405791
2020-10-29,56.74056625366211,235.84054565429688,37.59000015258789,29.146499633789062,-1.4023498300010178
2020-10-30,56.48308563232422,233.28646850585938,38.02000045776367,29.665999698638917,-1.3225351996774939
2020-11-02,57.53207778930664,236.81138610839844,37.130001068115234,30.124499797821045,-1.3928315814053365
2020-11-03,58.96249771118164,242.61058044433594,35.54999923706055,30.427999782562257,-1.5254559938619296
2020-11-04,61.85197830200195,247.29013061523438,29.56999969482422,30.50349979400635,-1.5327674774357214
2020-11-05,66.70591735839844,250.02784729003906,27.579999923706055,30.56449975967407,-1.3552695855470387
2020-11-06,67.259033203125,248.6197052001953,24.860000610351562,30.55749979019165,-1.271326032023726
2020-11-09,67.99332427978516,236.13792419433594,25.75,30.59149980545044,-0.7667758960164802
2020-11-10,66.17188262939453,241.03616333007812,24.799999237060547,30.527999782562254,-1.0528803397265092
2020-11-11,67.85980987548828,242.94296264648438,23.450000762939453,30.380499839782715,-1.026523887386279
2020-11-12,66.56288146972656,241.62217712402344,25.350000381469727,30.299499893188475,-1.0521207963174013
2020-11-13,69.43329620361328,242.43563842773438,23.100000381469727,30.083999919891358,-0.9173179084052238
2020-11-16,71.02582550048828,244.53489685058594,22.450000762939453,29.74749994277954,-0.9035722560030418
2020-11-17,70.92095184326172,238.32464599609375,22.709999084472656,29.415499877929687,-0.6795546395769401
2020-11-18,72.41299438476562,236.01544189453125,23.84000015258789,29.174999904632568,-0.5082821852722448
2020-11-19,73.88593292236328,236.9775848388672,23.110000610351562,28.924999904632568,-0.459286591965392
2020-11-20,73.37899780273438,235.99801635742188,23.700000762939453,28.732499980926512,-0.45212961611880914
2020-11-23,76.99441528320312,237.38876342773438,22.65999984741211,28.242500019073486,-0.2959026189691394
2020-11-24,79.33769989013672,239.05938720703125,21.639999389648438,27.657000064849854,-0.2231404246711644
2020-11-25,77.60655212402344,239.62786865234375,21.25,26.70550012588501,-0.3436711371672525
2020-11-27,79.06033325195312,241.40354919433594,20.84000015258789,25.86800012588501,-0.32591187056318593
2020-11-30,78.88818359375,242.64561462402344,20.56999969482422,24.995500087738037,-0.3818129916420215
2020-12-01,80.60023498535156,241.93714904785156,20.770000457763672,24.17750005722046,-0.2571941938608532
2020-12-02,81.57581329345703,238.41925048828125,21.170000076293945,23.458500099182128,-0.07082489446623842
2020-12-03,82.35053253173828,235.81610107421875,21.280000686645508,23.044000148773193,0.0701182650577722
2020-12-04,84.9712142944336,232.16635131835938,20.790000915527344,22.704500198364258,0.35590021305114955
2020-12-07,85.2581558227539,230.97911071777344,21.299999237060547,22.526500129699706,0.41636648436522017
2020-12-08,85.84159851074219,230.1700439453125,20.68000030517578,22.273000144958495,0.4798613394649536
2020-12-09,83.99563598632812,233.5646514892578,22.270000457763672,22.146500205993654,0.2480463064573831
2020-12-10,84.0625991821289,232.8875274658203,22.520000457763672,22.100000190734864,0.27697646892649663
2020-12-11,84.4547348022461,232.6588592529297,23.309999465942383,21.998000144958496,0.30797925570320184
2020-12-14,84.6460189819336,233.5646514892578,24.719999313354492,22.079000091552736,0.28541766746207914
2020-12-15,84.61734008789062,235.67535400390625,22.889999389648438,22.101000022888183,0.2055838959211975
2020-12-16,84.6938705444336,237.09136962890625,22.5,22.09050006866455,0.15752850560109172
2020-12-17,83.68958282470703,240.9432830810547,21.93000030517578,21.995000076293945,-0.04286322558206504
2020-12-18,82.34098052978516,237.84765625,21.56999969482422,21.91800003051758,-0.005684643221881756
2020-12-21,82.64704895019531,238.322509765625,25.15999984741211,21.99099998474121,-0.005687584480403655
2020-12-22,81.91059112548828,237.48704528808594,24.229999542236328,22.069499969482422,-0.017057092310460643
2020-12-23,80.37068939208984,237.28480529785156,23.309999465942383,22.15299997329712,-0.0980491932447642
2020-12-24,81.61409759521484,238.26095581054688,21.530000686645508,22.167000007629394,-0.06276141438712818
2020-12-28,81.17411041259766,236.7923126220703,21.700000762939453,22.210000038146973,-0.03364098468963897
2020-12-29,80.60023498535156,234.1011505126953,23.079999923706055,22.335500049591065,0.033071408464021415
2020-12-30,83.19223022460938,233.28330993652344,22.770000457763672,22.435500049591063,0.21230379096812493
2020-12-31,82.5418472290039,233.59988403320312,22.75,22.514500045776366,0.16320570867310222
2021-01-04,83.08702850341797,232.1048126220703,26.969999313354492,22.798999977111816,0.249913423801512
2021-01-05,85.69813537597656,233.97799682617188,25.34000015258789,23.026499938964843,0.3305614705552492
2021-01-06,86.87455749511719,235.31480407714844,25.06999969482422,23.214999961853028,0.3486405364922111
2021-01-07,90.44212341308594,234.16278076171875,22.3700008392334,23.299499988555908,0.5963087321498352
2021-01-08,91.39857482910156,236.651611328125,21.559999465942383,23.263999938964844,0.5590742459497237
2021-01-11,93.6940689086914,238.5336151123047,24.079999923706055,23.34199991226196,0.6212603097953708
2021-01-12,95.6548080444336,243.01881408691406,23.329999923706055,23.342999935150146,0.5677821063228667
2021-01-13,93.78015899658203,241.01361083984375,22.209999084472656,23.217499923706054,0.5343416530700362
2021-01-14,101.19267272949219,235.9919891357422,23.25,23.235499954223634,1.146282551150531
2021-01-15,98.64849090576172,242.36802673339844,24.34000015258789,23.32749996185303,0.7639075959170022
2021-01-19,104.4637222290039,240.25733947753906,23.239999771118164,23.392999935150147,1.1762392550913334
2021-01-20,103.14382934570312,241.23350524902344,21.579999923706055,23.39349994659424,1.0642377928026168
2021-01-21,103.26815032958984,245.410888671875,21.31999969482422,23.201499938964844,0.9166402847435854
2021-01-22,101.6995620727539,249.76417541503906,21.90999984741211,23.085499954223632,0.6652513772618329
2021-01-25,103.41161346435547,250.7140350341797,23.190000534057617,23.079500007629395,0.7284415313917412
2021-01-26,100.93441009521484,248.53302001953125,23.020000457763672,23.153999996185302,0.6668905002578752
2021-01-27,94.28707885742188,241.01361083984375,37.209999084472656,23.929499912261964,0.5634695442478492
2021-01-28,96.74514770507812,244.53146362304688,30.209999084472656,24.285999870300294,0.5744011754215039
2021-01-29,92.46980285644531,238.1730194091797,33.09000015258789,24.801999855041505,0.5642707110936442
2021-02-01,96.80253601074219,237.51341247558594,30.239999771118164,25.176499843597412,0.8376654595189429
2021-02-02,99.0788803100586,239.35147094726562,25.559999465942383,25.105999851226805,0.9003790143169403
2021-02-03,95.52090454101562,241.1191864013672,22.90999984741211,24.984499835968016,0.6304550485585368
2021-02-04,98.74413299560547,245.2086181640625,21.770000457763672,24.81949987411499,0.6641804072569767
2021-02-05,96.3243179321289,245.2437744140625,20.8700008392334,24.74449987411499,0.5238342381281043
2021-02-08,101.565673828125,246.2727508544922,21.239999771118164,24.72849988937378,0.7868894593021396
2021-02-09,100.79094696044922,243.40570068359375,21.6299991607666,24.605999851226805,0.8485761669259362
2021-02-10,101.26915740966797,245.09429931640625,21.989999771118164,24.538999843597413,0.8135043498016199
2021-02-11,108.07910919189453,243.66079711914062,21.25,24.49099988937378,1.2579085064059248
2021-02-12,111.61798858642578,244.05653381347656,19.969999313354492,24.326999855041503,1.4465953348849365
2021-02-16,113.1961441040039,242.192138671875,21.459999084472656,24.18299980163574,1.606339016208505
2021-02-17,110.67108154296875,247.0554962158203,21.5,24.095999813079835,1.2810962360655591
2021-02-18,108.49040222167969,248.92872619628906,22.489999771118164,24.14149980545044,1.0864039437335444
2021-02-19,114.25778198242188,245.9298553466797,22.049999237060547,24.177999782562257,1.528886637868495
2021-02-22,110.2120132446289,242.59664916992188,23.450000762939453,24.254999828338622,1.4198851199584577
2021-02-23,111.0823745727539,235.02452087402344,23.110000610351562,24.25099983215332,1.7503877235963083
2021-02-24,117.68482208251953,228.63095092773438,21.34000015258789,24.16699981689453,2.3666022779497236
2021-02-25,109.1754379272461,224.47994995117188,28.889999389648438,23.75099983215332,2.03141221736401
2021-02-26,113.25765228271484,227.1974639892578,27.950000762939453,23.63799991607666,2.16531474558624
2021-03-01,117.14820861816406,230.08206176757812,23.350000381469727,23.15099992752075,2.2820152868288863
2021-03-02,112.59644317626953,228.9123992919922,24.100000381469727,22.84399995803833,2.0637956822766865
2021-03-03,110.6224136352539,226.33563232421875,26.670000076293945,22.89949998855591,2.0458169666104116
2021-03-04,103.72286224365234,220.68069458007812,28.56999969482422,23.182499980926515,1.8588384710113992
2021-03-05,108.7154541015625,222.95852661132812,24.65999984741211,23.326999950408936,2.0613387420419182
2021-03-08,101.26972961425781,227.80430603027344,25.469999313354492,23.55699987411499,1.4540031878422315
2021-03-09,109.45333099365234,233.01942443847656,24.030000686645508,23.69649991989136,1.7310559377143593
2021-03-10,107.97759246826172,235.61239624023438,22.559999465942383,23.742999935150145,1.550208833326387
2021-03-11,112.29937744140625,237.92218017578125,21.90999984741211,23.738999938964845,1.7129805945921543
2021-03-12,109.5204086303711,241.68324279785156,20.690000534057617,23.710999965667725,1.4139800708801058
2021-03-15,110.08577728271484,246.49740600585938,20.030000686645508,23.714000034332276,1.2681374358526885
2021-03-16,113.55472564697266,249.6301727294922,19.790000915527344,23.63050012588501,1.3514193355406956
2021-03-17,114.89628601074219,247.8159942626953,19.229999542236328,23.517000102996825,1.4957079753289497
2021-03-18,109.51079559326172,250.58590698242188,21.579999923706055,23.47150011062622,1.0836500505977433
2021-03-19,110.06661987304688,255.8426055908203,20.950000762939453,23.416500186920167,0.9208663377718005
2021-03-22,114.35006713867188,255.7010040283203,18.8799991607666,23.188000106811522,1.1722408368223496
2021-03-23,111.5231704711914,256.621337890625,20.299999237060547,23.04750003814697,0.9757142746218925
