Date,PEP,HD,VIX,AvgVIX,zscore
2022-10-11,145.05477905273438,258.8095703125,33.630001068115234,29.554500007629393,-1.118869212268032
2022-10-12,151.12135314941406,256.641357421875,33.56999969482422,29.925,-0.36837074902312894
2022-10-13,155.77842712402344,258.754638671875,31.940000534057617,30.2085000038147,0.16306869408539948
2022-10-14,151.8350830078125,252.8994140625,32.02000045776367,30.494500064849852,-0.23882676732749028
2022-10-17,154.1011505126953,257.3182678222656,31.3700008392334,30.77500009536743,-0.020344757280431083
2022-10-18,156.17987060546875,260.7948303222656,30.5,30.942000102996825,0.18689946624376286
2022-10-19,154.6632080078125,252.03944396972656,30.760000228881836,31.08050012588501,0.10925774577023048
2022-10-20,152.96810913085938,246.52272033691406,29.979999542236328,31.21200008392334,-0.02801613248944322
2022-10-21,154.3955535888672,252.07601928710938,29.690000534057617,31.200500106811525,0.0768450594244579
2022-10-24,158.51730346679688,259.1481018066406,29.850000381469727,31.08000020980835,0.4856619177255336
2022-10-25,159.04368591308594,265.5522155761719,28.459999084472656,30.87300024032593,0.4727971684464051
2022-10-26,159.75741577148438,265.4515686035156,27.280000686645508,30.728000259399415,0.5592659987008132
2022-10-27,159.58787536621094,266.2840881347656,27.389999389648438,30.50550022125244,0.5291605008656279
2022-10-28,162.57656860351562,273.2279968261719,25.75,30.212000179290772,0.8041131873208017
2022-10-31,161.9967041015625,270.922607421875,25.8799991607666,30.001000118255615,0.7621014173916703
2022-11-01,161.26516723632812,270.85845947265625,25.809999465942383,29.838000106811524,0.6754544230193397
2022-11-02,159.01695251464844,264.1524353027344,25.860000610351562,29.703500175476073,0.4861618639403982
2022-11-03,158.60653686523438,257.53790283203125,25.299999237060547,29.442500114440918,0.5153717871321559
2022-11-04,159.49868774414062,259.8525390625,24.549999237060547,29.102000045776368,0.5945869219874794
2022-11-07,160.77444458007812,265.5613098144531,24.350000381469727,28.69700002670288,0.6794849280643718
2022-11-08,161.22052001953125,266.35723876953125,25.540000915527344,28.292500019073486,0.7233675918175425
2022-11-09,159.29348754882812,262.3410339355469,26.09000015258789,27.91850004196167,0.5406311454235245
2022-11-10,162.103759765625,285.1671447753906,23.530000686645508,27.498000049591063,0.6063852342463619
2022-11-11,158.847412109375,288.13140869140625,22.520000457763672,27.023000049591065,0.18224261975032807
2022-11-14,157.66976928710938,280.7940673828125,23.729999542236328,26.64099998474121,0.1283328898570997
2022-11-15,158.0801544189453,285.3775634765625,24.540000915527344,26.34300003051758,0.12314570826961546
2022-11-16,159.09718322753906,288.1039123535156,24.110000610351562,26.010500049591066,0.2124111640606823
2022-11-17,160.61386108398438,284.9292907714844,23.93000030517578,25.708000087738036,0.431182164482335
2022-11-18,161.77365112304688,286.52117919921875,23.1200008392334,25.379500102996825,0.550925322070361
2022-11-21,164.88729858398438,289.81475830078125,22.360000610351562,25.005000114440918,0.8839898600803692
2022-11-22,164.9051055908203,297.2252197265625,21.290000915527344,24.646500205993654,0.798454545041031
2022-11-23,165.1192169189453,294.1421203613281,20.350000381469727,24.300000190734863,0.860508990879241
2022-11-25,164.2538299560547,298.5975341796875,20.5,23.955500221252443,0.7044045577588564
2022-11-28,164.05758666992188,291.7725830078125,22.209999084472656,23.778500175476076,0.7616934996679632
2022-11-29,162.8977813720703,289.06451416015625,21.889999389648438,23.579000186920165,0.6551525087974344
2022-11-30,165.50282287597656,298.2041931152344,20.579999923706055,23.31750020980835,0.8582904068334242
2022-12-01,166.88531494140625,301.0390625,19.84000015258789,23.016500186920165,0.9899385632363382
2022-12-02,166.69679260253906,301.8858642578125,19.059999465942383,22.704500198364258,0.9573961035566617
2022-12-05,164.38967895507812,294.60540771484375,20.75,22.514500236511232,0.7678614711596626
2022-12-06,163.0520782470703,292.1847229003906,22.170000076293945,22.405500221252442,0.6366773996055293
2022-12-07,163.54580688476562,294.6698303222656,22.68000030517578,22.262500190734862,0.6662714468979339
2022-12-08,164.982177734375,298.2962646484375,22.290000915527344,22.072500228881836,0.7949932619346933
2022-12-09,164.37173461914062,294.9735412597656,22.829999923706055,22.037500190734864,0.7613625575345359
2022-12-12,165.15274047851562,301.8766784667969,25.0,22.16150016784668,0.7730175881023869
2022-12-13,165.06295776367188,306.3958435058594,22.549999237060547,22.10250015258789,0.7088301227684201
2022-12-14,164.60511779785156,306.8929138183594,21.139999389648438,21.932500076293945,0.6482461146095646
