Date,MNST,MS,VIX,AvgVIX,zscore
2015-03-17,22.71500015258789,26.898117065429688,15.65999984741211,14.803000020980836,-0.731067423859671
2015-03-18,22.78499984741211,27.030590057373047,13.970000267028809,14.729000043869018,-0.7205753535478735
2015-03-19,23.046667098999023,26.574316024780273,14.069999694824219,14.668000030517579,-0.5628476047815214
2015-03-20,22.920000076293945,26.861318588256836,13.020000457763672,14.604000043869018,-0.6474366151080568
2015-03-23,22.989999771118164,26.721500396728516,13.40999984741211,14.54650001525879,-0.6030303772738126
2015-03-24,23.116666793823242,26.66997528076172,13.619999885559082,14.543000030517579,-0.5477703430117372
2015-03-25,22.671667098999023,26.088607788085938,15.4399995803833,14.623000001907348,-0.646951279386909
2015-03-26,22.761667251586914,26.213712692260742,15.800000190734863,14.717500019073487,-0.6278293732706902
2015-03-27,22.998332977294922,26.368263244628906,15.069999694824219,14.803999996185302,-0.5558210340949655
2015-03-30,23.406667709350586,26.721500396728516,14.510000228881836,14.877500009536742,-0.4423641405961749
2015-03-31,23.066667556762695,26.265226364135742,15.289999961853027,14.949000024795533,-0.5166380139619458
2015-04-01,22.774999618530273,26.471281051635742,15.109999656677246,14.993000030517578,-0.6547688655514408
2015-04-02,22.610000610351562,26.537521362304688,14.670000076293945,15.024500036239624,-0.7266424224936986
2015-04-06,22.953332901000977,26.427125930786133,14.739999771118164,15.001500034332276,-0.5805043766689209
2015-04-07,22.920000076293945,26.44920539855957,14.779999732971191,14.9875,-0.5961074623407704
2015-04-08,22.96500015258789,26.6846981048584,13.979999542236328,14.851999950408935,-0.6080864088780912
2015-04-09,22.933332443237305,26.964351654052734,13.09000015258789,14.66299991607666,-0.6551285659599929
2015-04-10,23.05666732788086,26.66997528076172,12.579999923706055,14.520999908447266,-0.5709060045568152
2015-04-13,22.963333129882812,26.71413803100586,13.9399995803833,14.417999887466431,-0.6123959844557721
2015-04-14,22.633333206176758,27.111536026000977,13.670000076293945,14.320999908447266,-0.7891395851787635
2015-04-15,22.948333740234375,27.516300201416016,12.84000015258789,14.179999923706054,-0.7180898999204299
2015-04-16,23.0,27.494218826293945,12.600000381469727,14.111499929428101,-0.69541724462112
2015-04-17,22.81833267211914,27.045303344726562,13.890000343322754,14.102499961853027,-0.7095548461478528
2015-04-20,23.26333236694336,27.199844360351562,13.300000190734863,14.116499948501588,-0.5572122008214186
2015-04-21,23.308332443237305,27.045303344726562,13.25,14.10849995613098,-0.5206120166793066
2015-04-22,23.31833267211914,27.37647247314453,12.710000038146973,14.062999963760376,-0.5580034310794861
2015-04-23,23.393333435058594,27.508935928344727,12.479999542236328,13.914999961853027,-0.5455817721365477
2015-04-24,23.6299991607666,27.494218826293945,12.289999961853027,13.739499950408936,-0.4524909597242519
2015-04-27,23.906667709350586,27.26608657836914,13.119999885559082,13.641999959945679,-0.317394055128196
2015-04-28,23.456666946411133,27.369524002075195,12.40999984741211,13.536999940872192,-0.5037966007117348
2015-04-29,23.19333267211914,27.702049255371094,13.390000343322754,13.44199995994568,-0.6467541026658292
2015-04-30,22.851667404174805,27.569040298461914,14.550000190734863,13.413999986648559,-0.7619330629100493
2015-05-01,23.52166748046875,27.716829299926758,12.699999809265137,13.315499973297118,-0.5219897966346404
2015-05-04,23.641666412353516,28.01238441467285,12.850000381469727,13.221000003814698,-0.5125301893915295
2015-05-05,23.43833351135254,27.6724910736084,14.3100004196167,13.197500038146973,-0.5486008160248119
2015-05-06,23.413333892822266,27.376930236816406,15.149999618530273,13.25600004196167,-0.5214281851786303
2015-05-07,23.915000915527344,27.738990783691406,15.130000114440918,13.358000040054321,-0.3730815301114439
2015-05-08,21.411666870117188,27.997621536254883,12.859999656677246,13.372000026702882,-1.370574354616891
2015-05-11,22.334999084472656,28.263629913330078,13.850000381469727,13.367500066757202,-1.0476711291974086
2015-05-12,21.98666763305664,27.87199592590332,13.859999656677246,13.377000045776366,-1.1332085219805448
2015-05-13,21.656667709350586,27.916324615478516,13.760000228881836,13.423000049591064,-1.2659769509099528
2015-05-14,22.106666564941406,28.182344436645508,12.739999771118164,13.430000019073486,-1.1255914485412857
2015-05-15,22.053333282470703,27.968055725097656,12.380000114440918,13.354500007629394,-1.119466748856311
2015-05-18,21.876667022705078,28.32273292541504,12.729999542236328,13.325999975204468,-1.231764305293043
2015-05-19,21.71666717529297,28.58875274658203,12.850000381469727,13.305999994277954,-1.326592955483078
2015-05-20,21.540000915527344,28.32273292541504,12.880000114440918,13.314499998092652,-1.361582012618017
2015-05-21,21.70166778564453,28.108449935913086,12.109999656677246,13.296000003814697,-1.2725544416584413
2015-05-22,21.56833267211914,28.204509735107422,12.130000114440918,13.288000011444092,-1.3359325209770272
2015-05-26,21.27666664123535,27.92372703552246,14.0600004196167,13.335000038146973,-1.413426503046486
2015-05-27,21.67333221435547,28.537017822265625,13.270000457763672,13.378000068664551,-1.3368591787644126
2015-05-28,21.53333282470703,28.618301391601562,13.3100004196167,13.374000072479248,-1.4009665924940435
2015-05-29,21.213333129882812,28.226675033569336,13.84000015258789,13.3385000705719,-1.4755802727619467
2015-06-01,21.19499969482422,28.50746726989746,13.970000267028809,13.402000093460083,-1.5176225878682703
2015-06-02,21.020000457763672,28.46312713623047,14.239999771118164,13.471500062942505,-1.5795792945520548
2015-06-03,20.9950008392334,28.825199127197266,13.65999984741211,13.439000034332276,-1.6343155584578466
2015-06-04,21.196666717529297,28.596132278442383,14.710000038146973,13.41700005531311,-1.5280231122993975
2015-06-05,20.924999237060547,29.03209114074707,14.210000038146973,13.371000051498413,-1.6870766503466397
2015-06-08,20.915000915527344,28.884307861328125,15.289999961853027,13.492500066757202,-1.6725254104356457
2015-06-09,20.81333351135254,28.91386604309082,14.470000267028809,13.523500061035156,-1.7154096411021735
2015-06-10,21.171667098999023,29.475454330444336,13.220000267028809,13.491500091552734,-1.647183442373188
2015-06-11,21.19499969482422,29.46066665649414,12.850000381469727,13.446000099182129,-1.6363446238415567
2015-06-12,21.398332595825195,29.268550872802734,13.779999732971191,13.49800009727478,-1.5340116733592273
2015-06-15,21.15166664123535,29.209436416625977,15.390000343322754,13.648500108718872,-1.621762749850185
2015-06-16,22.030000686645508,29.3646183013916,14.8100004196167,13.75250015258789,-1.3024071570131264
2015-06-17,22.041667938232422,29.246387481689453,14.5,13.835000133514404,-1.2831825114452027
2015-06-18,22.309999465942383,29.40155792236328,13.1899995803833,13.850500106811523,-1.1990411167314188
2015-06-19,22.286666870117188,29.09121322631836,13.960000038146973,13.94300012588501,-1.1693843396201908
2015-06-22,22.25,29.44589614868164,12.739999771118164,13.973500108718872,-1.227699153315736
2015-06-23,22.233333587646484,29.71190643310547,12.109999656677246,13.8760000705719,-1.2672575597193916
2015-06-24,22.15999984741211,29.290721893310547,13.260000228881836,13.875500059127807,-1.243075888542614
2015-06-25,22.795000076293945,28.98037338256836,14.010000228881836,13.910500049591064,-0.9595669531755979
2015-06-26,23.235000610351562,29.18728256225586,14.020000457763672,13.919500064849853,-0.8156744858496604
2015-06-29,22.398332595825195,28.30795669555664,18.850000381469727,14.1635000705719,-1.028770816771134
2015-06-30,22.336666107177734,28.662641525268555,18.229999542236328,14.363000059127808,-1.0967256657170548
2015-07-01,22.416667938232422,29.08381462097168,16.09000015258789,14.484500074386597,-1.1183347104272285
2015-07-02,22.266666412353516,28.81781005859375,16.790000915527344,14.588500118255615,-1.1430438055695296
2015-07-06,22.469999313354492,28.706968307495117,17.010000228881836,14.728500127792358,-1.0508336255766193
2015-07-07,22.72333335876465,28.537017822265625,16.09000015258789,14.768500137329102,-0.9319810566437391
2015-07-08,22.299999237060547,27.92372703552246,19.65999984741211,15.028000116348267,-1.018831714356314
2015-07-09,22.239999771118164,28.15278434753418,19.969999313354492,15.36550006866455,-1.0704967170014674
2015-07-10,22.684999465942383,28.551803588867188,16.829999923706055,15.564500045776366,-0.9486041046013272
2015-07-13,23.231666564941406,29.05426788330078,13.899999618530273,15.570500040054322,-0.8003929612781094
2015-07-14,23.479999542236328,29.34244728088379,13.369999885559082,15.469500017166137,-0.740529375863656
2015-07-15,23.35333251953125,29.33505630493164,13.229999542236328,15.39049997329712,-0.7884513458313548
2015-07-16,23.280000686645508,29.4902286529541,12.109999656677246,15.270999956130982,-0.8360548258853338
2015-07-17,23.343332290649414,29.704509735107422,11.949999809265137,15.208999967575073,-0.8383232446211344
2015-07-20,23.791667938232422,29.58629035949707,12.25,15.123499965667724,-0.6507216554116753
2015-07-21,24.008333206176758,29.615848541259766,12.220000267028809,15.097499990463257,-0.5708575108183107
2015-07-22,24.641666412353516,29.955739974975586,12.119999885559082,15.098000001907348,-0.3689794786991817
2015-07-23,24.7549991607666,29.512405395507812,12.640000343322754,15.067000007629394,-0.27006080989899583
2015-07-24,24.815000534057617,29.261154174804688,13.739999771118164,15.053499984741212,-0.2156307959538882
2015-07-27,24.793333053588867,29.00253677368164,15.600000381469727,15.132499980926514,-0.19177464573065067
2015-07-28,24.998332977294922,29.00253677368164,13.4399995803833,14.861999940872192,-0.11272712793799947
2015-07-29,25.219999313354492,29.143468856811523,12.5,14.575499963760375,-0.04480632490219165
2015-07-30,25.363332748413086,29.150896072387695,12.130000114440918,14.377499961853028,0.00953766317232374
2015-07-31,25.59166717529297,28.809688568115234,12.119999885559082,14.143999910354614,0.14008068521404352
2015-08-03,25.968332290649414,28.75033950805664,12.5600004196167,13.921499919891357,0.29271391270011365
2015-08-04,25.286666870117188,28.869016647338867,13.0,13.766999912261962,0.015083863431954983
2015-08-05,25.666667938232422,28.928361892700195,12.510000228881836,13.40949993133545,0.15421992014999922
2015-08-06,24.145000457763672,28.876445770263672,13.770000457763672,13.099499988555909,-0.4260654890070615
2015-08-07,24.86166763305664,28.616832733154297,13.390000343322754,12.927500009536743,-0.11738511873880482
2015-08-10,24.121667861938477,28.987707138061523,12.229999542236328,12.844000005722046,-0.44892021261847975
2015-08-11,23.799999237060547,28.12726593017578,13.710000038146973,12.86100001335144,-0.46578602148809506
2015-08-12,23.691667556762695,27.867658615112305,13.609999656677246,12.880000019073487,-0.4752241004274095
2015-08-13,24.843332290649414,28.001174926757812,13.489999771118164,12.949000024795533,-0.04777432677421757
2015-08-14,25.066667556762695,28.22370147705078,12.829999923706055,12.993000030517578,0.0106273310351692
2015-08-17,25.11833381652832,28.29045867919922,13.020000457763672,13.031500053405761,0.022235043453868814
2015-08-18,25.086666107177734,28.053102493286133,13.789999961853027,13.110000038146973,0.03958701968033731
2015-08-19,24.541667938232422,27.771228790283203,15.25,13.26650004386902,-0.13545538960446205
2015-08-20,24.100000381469727,26.82921028137207,19.139999389648438,13.591499996185302,-0.18843197865671063
2015-08-21,23.15166664123535,25.3753719329834,28.030000686645508,14.30600004196167,-0.37303020289170086
2015-08-24,22.57666778564453,23.928953170776367,40.7400016784668,15.563000106811524,-0.41459543785259534
2015-08-25,22.393333435058594,23.55807876586914,36.02000045776367,16.692000150680542,-0.4390959419111027
2015-08-26,23.09833335876465,24.700366973876953,30.31999969482422,17.583000135421752,-0.3095227859229673
2015-08-27,23.334999084472656,25.44213104248047,26.100000381469727,18.281500148773194,-0.31065253850305624
2015-08-28,23.405000686645508,25.25668716430664,26.049999237060547,18.978000116348266,-0.2605628355549957
2015-08-31,23.07666778564453,25.553390502929688,28.43000030517578,19.77150011062622,-0.42412200538257777
2015-09-01,22.5049991607666,24.566858291625977,31.399999618530273,20.691500091552733,-0.5216824883854676
2015-09-02,22.733333587646484,25.063833236694336,26.09000015258789,21.370500087738037,-0.49553601579822687
2015-09-03,22.606666564941406,25.07124900817871,25.610000610351562,21.96250009536743,-0.5453021825064245
2015-09-04,22.373332977294922,24.618776321411133,27.799999237060547,22.68300004005432,-0.5789191258472454
2015-09-08,22.816667556762695,25.419872283935547,24.899999618530273,23.31650004386902,-0.5077476777849619
2015-09-09,22.066667556762695,25.034160614013672,26.229999542236328,23.942500019073485,-0.7489052069105446
2015-09-10,22.040000915527344,25.123172760009766,24.3700008392334,24.480500078201295,-0.7702743659286355
2015-09-11,22.128332138061523,25.212186813354492,23.200000762939453,24.96600012779236,-0.7473008402381991
2015-09-14,22.02666664123535,25.07866859436035,24.25,25.537000131607055,-0.7698729896777593
2015-09-15,22.079999923706055,25.649810791015625,22.540000915527344,26.013000154495238,-0.8204441849142917
2015-09-16,22.321666717529297,25.679492950439453,21.350000381469727,26.391000175476073,-0.7309549487180808
2015-09-17,22.450000762939453,25.25668716430664,21.139999389648438,26.685500144958496,-0.6288086968040908
2015-09-18,22.433332443237305,24.50010108947754,22.280000686645508,26.84250020980835,-0.5410023331423339
2015-09-21,22.540000915527344,24.73004722595215,20.139999389648438,26.448000144958495,-0.528511250996817
2015-09-22,22.42333221435547,24.062458038330078,22.440000534057617,25.53300008773804,-0.4903494741144561
2015-09-23,22.393333435058594,23.97345542907715,22.1299991607666,24.838500022888184,-0.4908315639071661
2015-09-24,22.856666564941406,23.71384048461914,23.469999313354492,24.496000003814697,-0.27983600444151346
2015-09-25,22.704999923706055,23.87702751159668,23.6200008392334,24.37200002670288,-0.3586434506874742
2015-09-28,22.34666633605957,23.061098098754883,27.6299991607666,24.451000022888184,-0.39519118143347176
2015-09-29,22.424999237060547,23.00176239013672,26.829999923706055,24.371000003814697,-0.35759585980577385
2015-09-30,22.523332595825195,23.365222930908203,24.5,24.026000022888184,-0.3649481454864337
2015-10-01,22.366666793823242,23.365222930908203,22.549999237060547,23.848999977111816,-0.42535813270675377
2015-10-02,22.321666717529297,23.31329345703125,20.940000534057617,23.61549997329712,-0.4362421894291945
2015-10-05,22.520000457763672,23.951202392578125,19.540000915527344,23.20250005722046,-0.4392173994604227
2015-10-06,22.316667556762695,24.003124237060547,19.399999618530273,22.92750005722046,-0.5240890400342003
2015-10-07,22.44333267211914,24.42592430114746,18.399999618530273,22.536000061035157,-0.5279074660924101
2015-10-08,22.69333267211914,24.47043800354004,17.420000076293945,22.188500022888185,-0.43705224905161166
2015-10-09,22.905000686645508,24.270156860351562,17.079999923706055,21.882499980926514,-0.3304882926635991
2015-10-12,22.90999984741211,24.329492568969727,16.170000076293945,21.478499984741212,-0.33595095533130614
2015-10-13,21.946666717529297,24.188568115234375,17.670000076293945,21.23499994277954,-0.689857786177071
2015-10-14,21.428333282470703,24.136646270751953,18.030000686645508,21.06899995803833,-0.8832590908255715
2015-10-15,21.760000228881836,24.930315017700195,16.049999237060547,20.814499950408937,-0.8542213675268906
2015-10-16,22.041667938232422,25.182510375976562,15.050000190734863,20.452999925613405,-0.7770221312354678
2015-10-19,22.116666793823242,23.97345542907715,14.979999542236328,20.194999933242798,-0.597513609687062
2015-10-20,23.268333435058594,23.921537399291992,15.75,19.860499906539918,-0.14696704861185975
2015-10-21,23.148332595825195,23.350385665893555,16.700000762939453,19.58899998664856,-0.12210152820085135
2015-10-22,23.7450008392334,23.99570655822754,14.449999809265137,19.138000011444092,0.027596998979526766
2015-10-23,23.59666633605957,24.195980072021484,14.460000038146973,18.67999997138977,-0.0545447450677285
2015-10-26,23.57666778564453,24.144062042236328,15.289999961853027,18.063000011444093,-0.05578969400702003
2015-10-27,23.434999465942383,23.906700134277344,15.430000305175781,17.493000030517578,-0.08085299748391024
2015-10-28,23.55666732788086,24.92020034790039,14.329999923706055,16.984500026702882,-0.16017070920534948
2015-10-29,22.773332595825195,24.994718551635742,14.609999656677246,16.587500047683715,-0.47150417626171454
2015-10-30,22.719999313354492,24.569944381713867,15.069999694824219,16.294000005722047,-0.4391632803513552
2015-11-02,22.496667861938477,24.95000648498535,14.149999618530273,16.024499940872193,-0.5726165493068609
2015-11-03,22.450000762939453,24.808422088623047,14.539999961853027,15.78149995803833,-0.5729767867239871
2015-11-04,22.136667251586914,24.890384674072266,15.510000228881836,15.636999988555909,-0.7040060271419284
2015-11-05,22.040000915527344,25.248098373413086,15.050000190734863,15.518499994277954,-0.7858339890012102
2015-11-06,25.040000915527344,26.388282775878906,14.329999923706055,15.380999994277953,0.22894815868536655
2015-11-09,24.84166717529297,26.16472053527832,16.520000457763672,15.398500013351441,0.1803160304046575
2015-11-10,25.315000534057617,26.2616024017334,15.289999961853027,15.279500007629395,0.35076558465252267
2015-11-11,25.34166717529297,26.09764862060547,16.059999465942383,15.180999946594238,0.38146880706503594
2015-11-12,24.74333381652832,25.50891876220703,18.3700008392334,15.29700002670288,0.22407973932541417
2015-11-13,24.454999923706055,25.285356521606445,20.079999923706055,15.54850001335144,0.14074375099237824
2015-11-16,24.578332901000977,25.37478256225586,18.15999984741211,15.70750002861023,0.17716256253566295
2015-11-17,24.268333435058594,25.031986236572266,18.84000015258789,15.862000036239625,0.10032311399738858
2015-11-18,24.854999542236328,25.523836135864258,16.850000381469727,15.869500017166137,0.265279821161148
2015-11-19,24.893333435058594,25.464208602905273,16.989999771118164,15.996500015258789,0.2874879606257709
2015-11-20,24.68166732788086,25.270458221435547,15.470000267028809,16.047000026702882,0.23000180113092072
2015-11-23,25.06833267211914,25.069246292114258,15.619999885559082,16.063500022888185,0.4041602717753846
2015-11-24,25.376667022705078,25.031986236572266,15.930000305175781,16.088500022888184,0.5276940973900561
2015-11-25,26.06833267211914,25.046884536743164,15.1899995803833,16.131500005722046,0.792543244370443
2015-11-27,26.09000015258789,25.1735782623291,15.119999885559082,16.157000017166137,0.785118333584701
2015-11-30,25.768333435058594,25.561092376708984,16.1299991607666,16.209999990463256,0.6128190470005611
2015-12-01,26.203332901000977,26.283958435058594,14.670000076293945,16.23600001335144,0.6905201146315394
2015-12-02,25.801666259765625,26.00077247619629,15.90999984741211,16.304500007629393,0.5709094687678812
2015-12-03,25.511667251586914,25.67287254333496,18.110000610351562,16.43450002670288,0.49992679039550825
2015-12-04,26.116666793823242,26.321212768554688,14.8100004196167,16.42250003814697,0.6524617867580722
2015-12-07,25.93000030517578,25.84427833557129,15.84000015258789,16.498000049591063,0.6398863112144876
2015-12-08,26.083332061767578,25.382238388061523,17.600000381469727,16.552000045776367,0.7565582834627382
2015-12-09,25.333332061767578,24.8680362701416,19.610000610351562,16.768000078201293,0.5314043814942319
2015-12-10,25.30500030517578,24.905298233032227,19.34000015258789,16.93200011253357,0.5158387001126684
2015-12-11,24.956666946411133,23.90670394897461,24.389999389648438,17.23300004005432,0.5058981469154707
2015-12-14,25.31833267211914,23.75765609741211,22.729999542236328,17.365500020980836,0.6639197263957195
2015-12-15,25.43000030517578,24.47307014465332,20.950000762939453,17.5050000667572,0.6178729096278635
2015-12-16,25.551666259765625,25.046884536743164,17.860000610351562,17.456000089645386,0.5933178169408154
2015-12-17,25.04833221435547,24.130266189575195,18.940000534057617,17.56050009727478,0.5133991478824347
2015-12-18,24.30666732788086,23.317975997924805,20.700000762939453,17.746000146865846,0.3285864459643906
2015-12-21,24.579999923706055,23.608613967895508,18.700000762939453,17.907500171661376,0.39778361116158634
2015-12-22,24.583332061767578,24.011024475097656,16.600000381469727,17.956500196456908,0.3489478032879889
2015-12-23,24.578332901000977,24.294214248657227,15.569999694824219,17.93850016593933,0.31174853898775584
2015-12-24,24.803333282470703,24.20478630065918,15.739999771118164,17.966000175476076,0.4096465387739887
2015-12-28,24.69333267211914,23.97376251220703,16.90999984741211,18.055500173568724,0.3960048142953015
2015-12-29,25.02833366394043,24.256954193115234,16.079999923706055,18.0530002117157,0.489908620303833
2015-12-30,25.040000915527344,24.018484115600586,17.290000915527344,18.184000253677368,0.5241091981815581
2015-12-31,24.82666778564453,23.705488204956055,18.209999084472656,18.299000215530395,0.48083240072448363
2016-01-04,24.05666732788086,23.45956802368164,20.700000762939453,18.42850022315979,0.21455155501394396
2016-01-05,24.344999313354492,23.31052017211914,19.34000015258789,18.65500020980835,0.3442958062338641
2016-01-06,24.383333206176758,22.729249954223633,20.59000015258789,18.89250020980835,0.43147511802304384
2016-01-07,24.200000762939453,21.59650993347168,24.989999771118164,19.262000179290773,0.5018665530194661
2016-01-08,24.041667938232422,21.149377822875977,27.010000228881836,19.632000160217284,0.4965045635536275
2016-01-11,24.34000015258789,21.208999633789062,24.299999237060547,19.880000114440918,0.6041148441011118
2016-01-12,24.549999237060547,21.208999633789062,22.469999313354492,19.78400011062622,0.6850900272435946
2016-01-13,23.94499969482422,20.038999557495117,25.219999313354492,19.908500099182127,0.5975283412669891
2016-01-14,23.73666763305664,20.23275375366211,23.950000762939453,20.05850009918213,0.4930636593521174
2016-01-15,23.52166748046875,19.353395462036133,27.020000457763672,20.516500091552736,0.5196851214613579
2016-01-19,24.126667022705078,19.569507598876953,26.049999237060547,20.87200002670288,0.7260546034297123
2016-01-20,23.336666107177734,18.80939292907715,27.59000015258789,21.216499996185302,0.5161051166194325
2016-01-21,23.003332138061523,18.466588973999023,26.690000534057617,21.61599998474121,0.43026888544633485
2016-01-22,24.02666664123535,19.085115432739258,22.34000015258789,21.90299997329712,0.7478262562903091
2016-01-25,23.34833335876465,18.61562728881836,24.149999618530273,22.33199996948242,0.5447377074813404
2016-01-26,23.174999237060547,18.995685577392578,22.5,22.669999980926512,0.4305637735571655
2016-01-27,22.9950008392334,19.018177032470703,23.110000610351562,22.980000019073486,0.3583554533604273
2016-01-28,22.866666793823242,18.868249893188477,22.420000076293945,23.297000026702882,0.32754371962839307
2016-01-29,22.5049991607666,19.400487899780273,20.200000762939453,23.442500019073485,0.12179464781159444
2016-02-01,22.905000686645508,19.273048400878906,19.979999542236328,23.53100004196167,0.2919070829840266
2016-02-02,22.68666648864746,18.36600112915039,21.979999542236328,23.594999980926513,0.320691637588683
2016-02-03,22.48666763305664,18.23106575012207,21.649999618530273,23.710499954223632,0.26037887104765967
2016-02-04,21.40999984741211,18.748315811157227,21.84000015258789,23.772999954223632,-0.2192059152020945
2016-02-05,20.621667861938477,18.253555297851562,23.3799991607666,23.692499923706055,-0.46156201942349323
2016-02-08,19.6200008392334,16.99416732788086,26.0,23.641999912261962,-0.690944448894093
2016-02-09,19.81833267211914,17.189077377319336,26.540000915527344,23.753999996185303,-0.6387443940403255
2016-02-10,19.469999313354492,17.016664505004883,26.290000915527344,23.945000076293944,-0.7515867542095557
2016-02-11,19.816667556762695,16.25953483581543,28.139999389648438,24.091000080108643,-0.5236109090451714
2016-02-12,20.395000457763672,17.30902099609375,25.399999618530273,24.163500022888183,-0.43132167973741053
2016-02-16,20.718332290649414,17.781286239624023,24.110000610351562,24.018000030517577,-0.36546679661030096
2016-02-17,20.906667709350586,18.16359519958496,22.309999465942383,23.83100004196167,-0.34046207818871776
2016-02-18,21.011667251586914,17.961198806762695,21.639999389648438,23.533500003814698,-0.27476579243723587
2016-02-19,21.26333236694336,17.991180419921875,20.530000686645508,23.22550001144409,-0.18145852283470928
2016-02-22,21.635000228881836,18.39598846435547,19.3799991607666,23.07749996185303,-0.08856350504273953
2016-02-23,21.46500015258789,17.773794174194336,20.979999542236328,22.91899995803833,-0.07662017320977839
2016-02-24,22.066667556762695,17.773794174194336,20.719999313354492,22.829999923706055,0.15538144892234523
2016-02-25,22.184999465942383,18.46345329284668,19.110000610351562,22.629999923706055,0.11511216709826388
2016-02-26,21.79833221435547,18.860759735107422,19.809999465942383,22.499499893188478,-0.08347082709891376
2016-02-29,20.916667938232422,18.515926361083984,20.549999237060547,22.516999816894533,-0.38048924717292776
2016-03-01,21.621667861938477,19.55791664123535,17.700000762939453,22.402999877929688,-0.23842387353709363
2016-03-02,21.291667938232422,19.572906494140625,17.09000015258789,22.158499908447265,-0.36753811796793895
2016-03-03,21.411666870117188,19.59539031982422,16.700000762939453,21.910999965667724,-0.32406718018977454
2016-03-04,21.481666564941406,19.587902069091797,16.860000610351562,21.66199998855591,-0.29614278257954313
2016-03-07,21.331666946411133,19.55791664123535,17.350000381469727,21.360500049591064,-0.3502475860322402
2016-03-08,21.55500030517578,18.748315811157227,18.670000076293945,20.994000053405763,-0.16329405895452123
2016-03-09,21.678333282470703,18.448457717895508,18.34000015258789,20.584000015258788,-0.07838947874635976
2016-03-10,21.941667556762695,18.478445053100586,18.049999237060547,20.17199993133545,0.019416680080618823
2016-03-11,22.309999465942383,19.490449905395508,16.5,19.589999961853028,0.035398329066767535
2016-03-14,21.99333381652832,19.4229736328125,16.920000076293945,19.165999984741212,-0.07830300167315131
2016-03-15,21.996667861938477,19.063159942626953,16.84000015258789,18.802499961853027,-0.032202208764754305
2016-03-16,22.696666717529297,18.860759735107422,14.989999771118164,18.436499977111815,0.26292497315127106
2016-03-17,22.696666717529297,19.378000259399414,14.4399995803833,18.07649998664856,0.19850209479516295
2016-03-18,22.7549991607666,19.700340270996094,14.020000457763672,17.75099997520447,0.1808471517457059
2016-03-21,22.420000076293945,19.44547462463379,13.789999961853027,17.47150001525879,0.0834160423307549
2016-03-22,22.433332443237305,19.370512008666992,14.170000076293945,17.13100004196167,0.09789365015716678
