Date,MS,KO,VIX,AvgVIX,zscore
2023-08-08,81.14727020263672,56.132484436035156,15.989999771118164,14.2875,0.31656547862819384
2023-08-09,80.31259155273438,56.26148223876953,15.960000038146973,14.408500003814698,0.13394900093422424
2023-08-10,80.38597869873047,56.132484436035156,15.850000381469727,14.520500040054321,0.17188765232151634
2023-08-11,80.44099426269531,56.36282730102539,14.84000015258789,14.595500040054322,0.13950208236849074
2023-08-14,80.10162353515625,56.09562683105469,14.819999694824219,14.662500047683716,0.12470310440983927
2023-08-15,79.02848052978516,55.717838287353516,16.459999084472656,14.820499992370605,-0.008975885505282565
2023-08-16,78.8725357055664,55.727054595947266,16.780000686645508,14.971500015258789,-0.04032616462047597
2023-08-17,78.68910217285156,55.846839904785156,17.889999389648438,15.166499996185303,-0.0974649110173961
2023-08-18,77.86358642578125,56.16011428833008,17.299999237060547,15.351499938964844,-0.31261316957750623
2023-08-21,77.27657318115234,55.68098831176758,17.1299991607666,15.512499904632568,-0.3350593036752319
2023-08-22,76.11167907714844,55.340065002441406,16.969999313354492,15.667999887466431,-0.49303138131235175
2023-08-23,76.48773956298828,55.53356170654297,15.979999542236328,15.807499885559082,-0.45755181376340465
2023-08-24,76.53361511230469,55.386131286621094,17.200000762939453,15.94699993133545,-0.4214133034670497
2023-08-25,76.33181762695312,55.64413070678711,15.680000305175781,16.064499950408937,-0.5077480671435715
2023-08-28,77.39579772949219,55.8007698059082,15.079999923706055,16.136999940872194,-0.33467940815660374
2023-08-29,78.46895599365234,55.745487213134766,14.449999809265137,16.16299991607666,-0.12045174205788645
2023-08-30,78.2029800415039,55.717838287353516,13.880000114440918,16.05249991416931,-0.1658561549511106
2023-08-31,78.1020736694336,55.12813949584961,13.569999694824219,15.934999895095824,-0.0753561182248365
2023-09-01,78.65242004394531,54.64900207519531,13.09000015258789,15.734499883651733,0.11834666955308845
2023-09-05,77.81771850585938,54.197513580322266,14.010000228881836,15.646499872207642,0.04368898160237503
2023-09-06,77.19401550292969,54.1606559753418,14.449999809265137,15.56949987411499,-0.06798611626014296
2023-09-07,76.90050506591797,53.74602508544922,14.399999618530273,15.491499853134155,-0.04664948374257712
2023-09-08,77.89110565185547,53.74602508544922,13.84000015258789,15.390999841690064,0.14160683959241652
2023-09-11,76.59782409667969,54.25279998779297,13.800000190734863,15.338999843597412,-0.19842551433550992
2023-09-12,78.46895599365234,53.7183723449707,14.229999542236328,15.309499835968017,0.2565660896159558
2023-09-13,80.02824401855469,53.847373962402344,13.479999542236328,15.160499858856202,0.5289045836493844
2023-09-14,81.69761657714844,54.29315948486328,12.819999694824219,14.962499809265136,0.763246013981905
2023-09-15,81.09224700927734,53.81022644042969,13.789999961853027,14.757499837875367,0.7380194629283074
2023-09-18,81.36741638183594,54.14456558227539,14.0,14.59249987602234,0.7281305003766412
2023-09-19,81.18396759033203,54.03312301635742,14.109999656677246,14.44149990081787,0.7139943262875448
2023-09-20,79.92736053466797,54.27458190917969,15.140000343322754,14.349999952316285,0.4302771258761647
2023-09-21,77.85440826416016,53.43873596191406,17.540000915527344,14.428000020980836,0.19178467848486203
2023-09-22,76.39603424072266,53.49446105957031,17.200000762939453,14.428000020980836,-0.09573269723276837
2023-09-25,76.15753173828125,52.93722152709961,16.899999618530273,14.48899998664856,-0.03741880191667277
2023-09-26,75.36872100830078,52.50072479248047,18.940000534057617,14.682000017166137,-0.10614355937250922
2023-09-27,74.89176177978516,51.962066650390625,18.219999313354492,14.870499992370606,-0.09660250781444983
