Date,CVX,SHEL,VIX,AvgVIX,zscore
2020-04-17,66.82809448242188,28.283668518066406,38.150001525878906,51.00850009918213,-0.37383995989210345
2020-04-20,64.06819152832031,26.6893253326416,43.83000183105469,49.898000144958495,-0.526450592863572
2020-04-21,62.58858108520508,26.250883102416992,45.40999984741211,49.089000129699706,-0.7254682250114826
2020-04-22,64.73517608642578,27.789424896240234,41.97999954223633,48.104500198364256,-0.6908065120932364
2020-04-23,66.54444885253906,28.028568267822266,41.380001068115234,46.976000213623045,-0.3638364022710387
2020-04-24,66.70545196533203,27.924942016601562,35.93000030517578,45.722500228881835,-0.2995748136908224
2020-04-27,68.77536010742188,28.554706573486328,33.290000915527344,44.11000022888184,-0.025776293152492292
2020-04-28,68.92869567871094,28.698200225830078,33.56999969482422,42.93450012207031,-0.03275768859978841
2020-04-29,72.53958892822266,30.30051612854004,31.229999542236328,41.81900005340576,0.3030654623148888
2020-04-30,70.53097534179688,26.410322189331055,34.150001525878906,40.673500061035156,0.9605378694290218
2020-05-01,68.56837463378906,24.943517684936523,37.189998626708984,39.9875,0.9457779068870277
2020-05-04,70.10167694091797,26.10738754272461,35.970001220703125,39.44600009918213,0.9522660666545678
2020-05-05,71.21329498291016,26.36248207092285,33.61000061035156,38.86450004577637,1.1227048992398037
2020-05-06,69.0360336303711,25.557342529296875,34.119998931884766,38.235499954223634,0.8748843450010002
2020-05-07,71.02161407470703,25.932010650634766,31.440000534057617,37.64000005722046,1.2021228870613097
2020-05-08,73.19123840332031,27.03211212158203,27.979999542236328,36.95550012588501,1.3652380798948491
2020-05-11,71.5812759399414,26.1153621673584,27.56999969482422,36.275500202178954,1.2724713129477787
2020-05-12,69.84099578857422,25.67691421508789,33.040000915527344,36.03950033187866,1.0166473056215364
2020-05-13,68.00104522705078,24.744220733642578,35.279998779296875,35.76150026321411,0.8782476257766465
2020-05-14,69.0360336303711,24.301210403442383,32.61000061035156,35.38650026321411,1.228524865743378
2020-05-15,68.3537368774414,24.268997192382812,31.889999389648438,35.07350015640259,1.0889003425510544
2020-05-18,71.99427032470703,26.43572235107422,29.299999237060547,34.34700002670288,1.2722841324329215
2020-05-19,69.71502685546875,25.904109954833984,30.530000686645508,33.60300006866455,0.9252320678531314
2020-05-20,72.34432983398438,26.94317626953125,27.989999771118164,32.90350008010864,1.2057087534713302
2020-05-21,71.59754943847656,26.129640579223633,29.530000686645508,32.31100006103516,1.2719979912816803
2020-05-22,70.22843933105469,25.968551635742188,28.15999984741211,31.92250003814697,1.018978163918153
2020-05-26,72.57769012451172,26.331016540527344,28.010000228881836,31.658500003814698,1.428907302764998
2020-05-27,73.04444885253906,26.564599990844727,27.6200008392334,31.361000061035156,1.464867401656204
2020-05-28,70.6874008178711,26.266582489013672,28.59000015258789,31.229000091552734,1.035095041287387
2020-05-29,71.33307647705078,25.734962463378906,27.510000228881836,30.89700002670288,1.3254754050484725
2020-06-01,72.18096923828125,26.725696563720703,28.229999542236328,30.449000072479247,1.2313347766746525
2020-06-02,73.65896606445312,27.386188507080078,26.84000015258789,29.992500019073486,1.36748680557937
2020-06-03,75.5959243774414,28.71522331237793,25.65999984741211,29.594999980926513,1.4154449813263335
2020-06-04,74.8958511352539,28.65078353881836,25.809999465942383,29.179500007629393,1.2810191979968433
2020-06-05,78.419677734375,30.422834396362305,24.520000457763672,28.8335000038147,1.550082130874496
2020-06-08,80.30998229980469,31.647153854370117,25.809999465942383,28.725,1.617353661788972
2020-06-09,78.97976684570312,30.01204490661621,27.56999969482422,28.725,1.7877929617337849
2020-06-10,75.90708923339844,29.198501586914062,27.56999969482422,28.451499938964844,1.3471994559254734
2020-06-11,69.52057647705078,26.733749389648438,40.790000915527344,28.727000045776368,0.6492858449242336
2020-06-12,71.86981201171875,27.748653411865234,36.09000015258789,28.901000022888184,0.8755296201171642
2020-06-15,70.96744537353516,27.805030822753906,34.400001525878906,29.026500129699706,0.6630040333905179
2020-06-16,73.14557647705078,28.167503356933594,33.66999816894531,29.245000076293945,1.0356387549800667
2020-06-17,71.20860290527344,27.539230346679688,33.470001220703125,29.392000102996825,0.7903908689322489
2020-06-18,71.51976013183594,27.627830505371094,32.939998626708984,29.639500045776366,0.8332579271468596
2020-06-19,70.50070190429688,27.337862014770508,35.119998931884766,29.91899995803833,0.6928088511957415
2020-06-22,71.24748229980469,27.716434478759766,31.770000457763672,30.09949998855591,0.7489753795368805
2020-06-23,71.13081359863281,28.07084083557129,31.3700008392334,30.267500019073488,0.6237731783077076
2020-06-24,68.1748046875,26.677370071411133,33.84000015258789,30.57849998474121,0.3718731205744678
2020-06-25,69.39610290527344,27.297584533691406,32.220001220703125,30.760000038146973,0.4634219607029052
2020-06-26,67.25688934326172,26.508216857910156,34.72999954223633,31.121000003814697,0.2194529219623857
2020-06-29,68.19815063476562,26.935117721557617,31.780000686645508,31.298500061035156,0.30439689090443506
2020-06-30,69.4116439819336,26.331016540527344,30.43000030517578,31.47800006866455,0.7389279932852874
2020-07-01,68.15926361083984,26.39545440673828,28.6200008392334,31.626000118255615,0.44785432552727017
2020-07-02,68.69599151611328,26.50016212463379,27.68000030517578,31.719500160217287,0.5353454242745062
2020-07-06,68.89825439453125,26.94317626953125,27.940000534057617,31.890500164031984,0.45470240515807736
2020-07-07,67.14019775390625,26.282684326171875,29.43000030517578,32.07150020599365,0.25751668669631805
2020-07-08,67.17130279541016,26.37933921813965,28.079999923706055,32.097000217437746,0.23708405843776173
2020-07-09,64.36311340332031,25.19529151916504,29.260000228881836,32.18150024414062,-0.04156070686568313
2020-07-10,66.30005645751953,25.94438362121582,27.290000915527344,31.506500244140625,0.1696661714819746
2020-07-13,66.43231964111328,26.105484008789062,32.189998626708984,31.31150016784668,0.1531356042547208
2020-07-14,68.72710418701172,26.991500854492188,29.520000457763672,31.067500114440918,0.4037986014654094
2020-07-15,69.14717102050781,27.37007713317871,27.760000228881836,30.772000217437743,0.38876307274257865
2020-07-16,68.73489379882812,26.96733856201172,28.0,30.49850015640259,0.41229864045136444
2020-07-17,67.82476043701172,26.508216857910156,25.68000030517578,30.13550024032593,0.34320958484540137
2020-07-20,66.3311996459961,26.105484008789062,24.459999084472656,29.602500247955323,0.13109843193835835
2020-07-21,71.0919189453125,26.927061080932617,24.84000015258789,29.256000232696532,0.937306641894893
2020-07-22,70.81964111328125,26.37933921813965,24.31999969482422,28.903500175476076,1.0321697394263643
2020-07-23,70.79632568359375,26.089370727539062,26.079999923706055,28.515500164031984,1.1087237951862563
2020-07-24,70.11177825927734,26.00882911682129,25.84000015258789,28.19650011062622,0.982214738717835
2020-07-27,70.81964111328125,26.137699127197266,24.739999771118164,27.697000122070314,1.1001989903580456
2020-07-28,69.31831359863281,25.85577964782715,25.440000534057617,27.380000114440918,0.8523824822787265
2020-07-29,70.06509399414062,26.105484008789062,24.100000381469727,27.063500118255615,0.94482941625846
2020-07-30,67.10909271240234,24.840885162353516,24.760000228881836,26.870500087738037,0.6566495416107867
2020-07-31,65.29659271240234,24.011240005493164,24.459999084472656,26.70950002670288,0.4952208579192444
2020-08-03,65.97335052490234,24.405921936035156,24.280000686645508,26.526500034332276,0.5315919819962445
2020-08-04,67.28022003173828,25.25167465209961,23.760000228881836,26.243000030517578,0.5782933711668298
2020-08-05,67.83251953125,25.388608932495117,22.989999771118164,25.988500022888182,0.6601052152783751
2020-08-06,68.04255676269531,25.171133041381836,22.649999618530273,25.657999992370605,0.7671050919059573
2020-08-07,67.52136993408203,24.840885162353516,22.209999084472656,25.403999900817873,0.746497490730418
2020-08-10,69.80062866210938,25.332225799560547,22.1299991607666,24.90099992752075,1.1048906416786084
2020-08-11,69.71502685546875,25.6544132232666,24.030000686645508,24.626499938964844,0.9955295153601683
2020-08-12,70.57072448730469,26.475997924804688,22.280000686645508,24.352499961853027,0.9507106610584299
2020-08-13,69.87062072753906,25.76021385192871,22.1299991607666,24.058999919891356,0.9996520397213136
2020-08-14,70.28289031982422,25.30471420288086,22.049999237060547,23.877499866485596,1.2177357382696241
2020-08-17,70.60961151123047,25.16643524169922,21.350000381469727,23.72199993133545,1.3278682409044038
2020-08-18,69.14977264404297,24.841079711914062,21.510000228881836,23.555499935150145,1.1013219995220735
2020-08-19,68.1712646484375,24.74346923828125,22.540000915527344,23.466499996185302,0.9155552682495044
2020-08-20,66.92445373535156,24.499446868896484,22.719999313354492,23.298499965667723,0.7125365712044082
2020-08-21,67.13752746582031,24.100889205932617,22.540000915527344,23.133500003814696,0.8711783829518019
2020-08-24,68.81043243408203,24.832944869995117,22.3700008392334,23.01500005722046,1.0296594922547515
2020-08-25,67.96610260009766,24.45064353942871,22.030000686645508,22.844500064849854,0.9532837189325201
2020-08-26,66.90080261230469,24.426250457763672,23.270000457763672,22.803000068664552,0.7279893418784569
2020-08-27,67.0033950805664,24.22289276123047,24.469999313354492,22.788500022888183,0.807598969953924
2020-08-28,67.57154846191406,24.556386947631836,22.959999084472656,22.713500022888184,0.8375280974337952
2020-08-31,66.23004913330078,24.141555786132812,26.40999984741211,22.819999980926514,0.661961890756569
2020-09-01,65.55931854248047,23.75112533569336,26.1200008392334,22.938000011444093,0.6257073598154453
2020-09-02,65.64612579345703,23.62098503112793,26.56999969482422,23.117000007629393,0.6812639130124203
2020-09-03,64.92802429199219,23.539648056030273,33.599998474121094,23.664499950408935,0.5476663060304569
2020-09-04,64.65182495117188,23.515241622924805,30.75,24.091499996185302,0.4943451080383354
2020-09-08,62.31605911254883,22.799455642700195,31.459999084472656,24.557999992370604,0.18682570224311865
2020-09-09,63.15251159667969,23.198017120361328,28.809999465942383,24.79699993133545,0.256907017077863
2020-09-10,61.66899871826172,22.6693115234375,29.709999084472656,25.168499851226805,0.08245088737743482
2020-09-11,61.30601119995117,22.84012222290039,26.8700008392334,25.405499935150146,-0.044743871634714
2020-09-14,60.9903564453125,22.54729652404785,25.850000381469727,25.595499992370605,-0.03109519672291753
2020-09-15,60.24860382080078,22.64491081237793,25.59000015258789,25.807499980926515,-0.22022749772521244
2020-09-16,61.99252700805664,22.81572914123535,26.040000915527344,26.03400001525879,0.11173655772809823
2020-09-17,62.17401885986328,22.44969940185547,26.459999084472656,26.229999923706053,0.25433807311204565
2020-09-18,61.71634292602539,21.945390701293945,25.829999923706055,26.385499954223633,0.29657502968337546
2020-09-21,60.209136962890625,21.40041732788086,27.780000686645508,26.64749994277954,0.12153533292338496
2020-09-22,59.601524353027344,21.66883659362793,26.860000610351562,26.87199993133545,-0.08645066168579099
2020-09-23,56.77650451660156,21.245872497558594,28.579999923706055,27.199499893188477,-0.5830321634224018
2020-09-24,56.658145904541016,21.587493896484375,28.510000228881836,27.461499881744384,-0.7050032825457179
2020-09-25,56.68180847167969,20.936779022216797,26.3799991607666,27.55699987411499,-0.5166498679536901
2020-09-28,58.33894729614258,21.221467971801758,26.190000534057617,27.71849994659424,-0.2356569522788303
2020-09-29,56.737060546875,20.86357879638672,26.270000457763672,27.711499977111817,-0.48400057771437227
2020-09-30,56.81596755981445,20.473146438598633,26.3700008392334,27.723999977111816,-0.35688536828928186
2020-10-01,55.56916427612305,19.716686248779297,26.700000762939453,27.73050003051758,-0.415635112663372
2020-10-02,56.17679214477539,20.00951385498047,27.6299991607666,27.432000064849852,-0.36565435881027414
2020-10-05,57.36835861206055,20.66836166381836,27.959999084472656,27.292500019073486,-0.29146148265037497
2020-10-06,57.052703857421875,20.57888412475586,29.479999542236328,27.19350004196167,-0.3350616811970415
2020-10-07,58.2205924987793,20.81477165222168,28.059999465942383,27.15600004196167,-0.1469523737747405
2020-10-08,59.356895446777344,21.506162643432617,26.360000610351562,26.988500118255615,-0.09396505124092806
2020-10-09,58.39418411254883,21.68510627746582,25.0,26.895000076293947,-0.35414784149853057
2020-10-12,58.796634674072266,21.39228057861328,25.06999969482422,26.85600004196167,-0.18400182325497458
2020-10-13,57.92072677612305,21.00185203552246,26.06999969482422,26.880000019073485,-0.2649713679440285
2020-10-14,57.56562042236328,20.977455139160156,26.399999618530273,26.897999954223632,-0.3354915277769245
2020-10-15,58.00750732421875,20.635822296142578,26.969999313354492,26.923499965667723,-0.1430103729414998
2020-10-16,57.518272399902344,20.554492950439453,27.40999984741211,27.002499961853026,-0.22673302695064618
2020-10-19,56.247806549072266,20.36740493774414,29.18000030517578,27.07249994277954,-0.4509356699723391
2020-10-20,56.56344223022461,20.59515380859375,29.350000381469727,27.196999931335448,-0.44626733706108385
2020-10-21,55.924278259277344,20.196590423583984,28.649999618530273,27.20049991607666,-0.4733528501725786
2020-10-22,57.92072677612305,20.700897216796875,28.110000610351562,27.180499935150145,-0.1802431641003092
2020-10-23,57.2657585144043,20.831039428710938,27.549999237060547,27.238999938964845,-0.3596200990319026
2020-10-26,55.9795036315918,20.196590423583984,32.459999084472656,27.552499866485597,-0.4613175346593758
2020-10-27,54.85108184814453,19.67601776123047,33.349998474121094,27.906499767303465,-0.5606780154478274
2020-10-28,52.775718688964844,18.78941535949707,40.279998779296875,28.60199966430664,-0.7633574583401778
2020-10-29,54.29081726074219,20.03391456604004,37.59000015258789,29.146499633789062,-0.7835361411795443
2020-10-30,54.84318161010742,20.782238006591797,38.02000045776367,29.665999698638917,-0.8738353543968663
2020-11-02,56.93433380126953,21.6932373046875,37.130001068115234,30.124499797821045,-0.6745834835842667
2020-11-03,56.61079406738281,21.855918884277344,35.54999923706055,30.427999782562257,-0.7908927493796918
2020-11-04,56.63446807861328,21.880319595336914,29.56999969482422,30.50349979400635,-0.792603014731911
2020-11-05,56.926429748535156,21.831520080566406,27.579999923706055,30.56449975967407,-0.7152369517740571
2020-11-06,56.14522933959961,21.6932373046875,24.860000610351562,30.55749979019165,-0.846553735138153
2020-11-09,62.655391693115234,24.588924407958984,25.75,30.59149980545044,-0.24301472306068328
2020-11-10,65.55142211914062,25.833419799804688,24.799999237060547,30.527999782562254,0.03775540044085278
2020-11-11,65.07005310058594,25.53246307373047,23.450000762939453,30.380499839782715,0.017578954139903413
2020-11-12,63.65753936767578,25.181419372558594,25.350000381469727,30.299499893188475,-0.19142165327784325
2020-11-13,65.51985168457031,25.658246994018555,23.100000381469727,30.083999919891358,0.0801918561653642
2020-11-16,70.19927978515625,27.294260025024414,22.450000762939453,29.74749994277954,0.6393949804049537
2020-11-17,69.69481658935547,27.746421813964844,22.709999084472656,29.415499877929687,0.40215915828679183
2020-11-18,67.48482513427734,27.121610641479492,23.84000015258789,29.174999904632568,0.0964376214135215
2020-11-19,68.64588165283203,27.277816772460938,23.110000610351562,28.924999904632568,0.3054908059087494
2020-11-20,68.69391632080078,27.67243003845215,23.700000762939453,28.732499980926512,0.20486305566508145
2020-11-23,72.88969421386719,28.946712493896484,22.65999984741211,28.242500019073486,0.760502333376426
2020-11-24,76.56501770019531,30.508729934692383,21.639999389648438,27.657000064849854,1.1217121029835457
2020-11-25,73.77851104736328,29.875703811645508,21.25,26.70550012588501,0.692662851574858
2020-11-27,73.11390686035156,29.818157196044922,20.84000015258789,25.86800012588501,0.5640262318546793
2020-11-30,69.80693054199219,27.820409774780273,20.56999969482422,24.995500087738037,0.4057623263398893
2020-12-01,70.02313995361328,28.82339859008789,20.770000457763672,24.17750005722046,0.17050828630840253
2020-12-02,71.96087646484375,29.91680908203125,21.170000076293945,23.458500099182128,0.28497167670175466
2020-12-03,71.90481567382812,30.179889678955078,21.280000686645508,23.044000148773193,0.19868887300229976
2020-12-04,74.69131469726562,31.429506301879883,20.790000915527344,22.704500198364258,0.45414693163724745
2020-12-07,72.67352294921875,30.763593673706055,21.299999237060547,22.526500129699706,0.2018829979567598
2020-12-08,73.2980728149414,30.73892593383789,20.68000030517578,22.273000144958495,0.34493645813661533
2020-12-09,72.41728210449219,30.895124435424805,22.270000457763672,22.146500205993654,0.10901017066781499
2020-12-10,74.74737548828125,31.585693359375,22.520000457763672,22.100000190734864,0.42239276407598336
2020-12-11,74.02672576904297,31.084209442138672,23.309999465942383,21.998000144958496,0.40652433996458337
2020-12-14,71.61656188964844,29.94146728515625,24.719999313354492,22.079000091552736,0.20299283263084328
2020-12-15,71.56051635742188,30.895124435424805,22.889999389648438,22.101000022888183,-0.07770556622541495
2020-12-16,71.01602172851562,31.10065269470215,22.5,22.09050006866455,-0.25423041462690205
2020-12-17,70.79182434082031,31.3226261138916,21.93000030517578,21.995000076293945,-0.36558242192159357
2020-12-18,69.81493377685547,30.66493797302246,21.56999969482422,21.91800003051758,-0.39331726646301873
2020-12-21,68.93414306640625,29.2180118560791,25.15999984741211,21.99099998474121,-0.1779137827691604
2020-12-22,67.54889678955078,28.724740982055664,24.229999542236328,22.069499969482422,-0.34093056669651906
2020-12-23,68.61384582519531,29.54686164855957,23.309999465942383,22.15299997329712,-0.3402979635594797
2020-12-24,68.32560729980469,29.456417083740234,21.530000686645508,22.167000007629394,-0.3776510703556288
2020-12-28,67.98127746582031,29.513975143432617,21.700000762939453,22.210000038146973,-0.46889557944935367
2020-12-29,67.74908447265625,29.71127700805664,23.079999923706055,22.335500049591065,-0.5750442612673001
2020-12-30,68.32560729980469,29.6208438873291,22.770000457763672,22.435500049591063,-0.4239423634834238
2020-12-31,67.62096405029297,28.889158248901367,22.75,22.514500045776366,-0.3715134913879177
