Date,QCOM,GILD,VIX,AvgVIX,zscore
2022-03-04,148.04644775390625,52.93502426147461,31.979999542236328,27.367000007629393,1.5724824392000363
2022-03-07,136.95164489746094,51.56586837768555,36.45000076293945,28.028500080108643,0.5134022156465786
2022-03-08,137.55380249023438,50.94975662231445,35.130001068115234,28.642000102996825,0.5180905182362132
2022-03-09,143.3476104736328,50.4876594543457,32.45000076293945,29.192500114440918,0.9811479954765286
2022-03-10,141.15780639648438,49.563472747802734,30.229999542236328,29.706000137329102,0.7221115360181424
2022-03-11,138.99539184570312,49.63194274902344,30.75,30.048000144958497,0.5413332198003599
2022-03-14,128.9133758544922,50.39457321166992,31.770000457763672,30.268500137329102,-0.26762177015124655
2022-03-15,131.5775909423828,50.54190444946289,29.829999923706055,30.3435001373291,-0.027176974607260575
2022-03-16,137.27096557617188,50.238582611083984,26.670000076293945,30.392000102996825,0.43938161829873307
2022-03-17,139.44253540039062,51.304534912109375,25.670000076293945,30.461000061035158,0.7076894442524325
2022-03-18,140.5009002685547,51.49519348144531,23.8700008392334,30.249000072479248,0.8133098297334477
2022-03-21,141.96075439453125,51.703189849853516,23.530000686645508,30.038000106811523,0.9547925649211951
2022-03-22,143.80380249023438,51.980506896972656,22.940000534057617,29.744500160217285,1.13453866052324
2022-03-23,139.47900390625,51.00120544433594,23.56999969482422,29.37200012207031,0.6876328645015252
2022-03-24,144.57933044433594,51.252532958984375,21.670000076293945,28.9395001411438,1.1455871321532658
2022-03-25,144.13223266601562,51.05320358276367,20.809999465942383,28.600500106811523,1.0918857540671059
2022-03-28,144.57020568847656,51.287200927734375,19.6299991607666,28.07450008392334,1.1474530446172462
2022-03-29,146.9607391357422,52.4571533203125,18.899999618530273,27.353500080108642,1.4425486292792873
2022-03-30,139.3512725830078,51.703189849853516,19.329999923706055,26.78300008773804,0.7303214686632802
2022-03-31,139.43338012695312,51.52119445800781,20.559999465942383,26.28700008392334,0.7234684543359223
2022-04-01,134.1140594482422,51.711849212646484,19.6299991607666,25.669500064849853,0.28047155453031936
2022-04-04,140.33663940429688,52.57847213745117,18.56999969482422,24.77550001144409,0.8820112276920042
2022-04-05,132.71807861328125,51.781185150146484,21.030000686645508,24.070499992370607,0.165689098534248
2022-04-06,127.07945251464844,52.708473205566406,22.100000381469727,23.55299997329712,-0.24844927804253555
2022-04-07,127.02469635009766,52.85580825805664,21.549999237060547,23.11899995803833,-0.24189371440910007
2022-04-08,124.71631622314453,53.9910774230957,21.15999984741211,22.639499950408936,-0.3536569281932485
2022-04-11,123.50283813476562,53.635765075683594,24.3700008392334,22.26949996948242,-0.4852103722378108
2022-04-12,124.16891479492188,53.41044616699219,24.260000228881836,21.99099998474121,-0.44514225652926775
2022-04-13,128.19259643554688,53.78310012817383,21.81999969482422,21.748499965667726,-0.07052536369253273
2022-04-14,124.91706848144531,53.575111389160156,22.700000762939453,21.6,-0.36819419320414054
2022-04-18,127.11595916748047,53.36711502075195,22.170000076293945,21.51499996185303,-0.19494683322377324
2022-04-19,128.6944122314453,54.407066345214844,21.3700008392334,21.40699996948242,0.020352173042846786
2022-04-20,128.0465850830078,55.11770248413086,20.31999969482422,21.27599992752075,0.018962984833715973
2022-04-21,124.18711853027344,55.24769973754883,22.68000030517578,21.23149995803833,-0.3030934094449386
2022-04-22,121.17618560791016,53.94775390625,28.209999084472656,21.558499908447267,-0.661496342456391
2022-04-25,124.59772491455078,54.29440689086914,27.020000457763672,21.86899995803833,-0.3406646611638014
2022-04-26,121.8057632446289,53.531768798828125,33.52000045776367,22.563500022888185,-0.6391469364684359
2022-04-27,123.26560974121094,53.37578201293945,31.600000381469727,23.198500061035155,-0.5254963031356997
2022-04-28,135.2089385986328,53.34978485107422,29.989999771118164,23.73150005340576,0.49989689542392207
2022-04-29,127.4535140991211,51.42585372924805,33.400001525878906,24.37350015640259,-0.3143456465688369
2022-05-02,132.54473876953125,52.26649856567383,32.34000015258789,25.00900020599365,0.18788696316094144
2022-05-03,131.62319946289062,52.28382873535156,29.25,25.54300022125244,0.10994005264333308
2022-05-04,135.99359130859375,53.800437927246094,25.420000076293945,25.762500190734862,0.6018523010025675
2022-05-05,129.2327117919922,53.16779327392578,31.200000762939453,26.21750020980835,-0.028101806150651984
2022-05-06,128.2655792236328,53.02046585083008,30.190000534057617,26.6495002746582,-0.1225610144165107
2022-05-09,123.10137939453125,53.45378112792969,34.75,27.3290002822876,-0.5336595264582747
2022-05-10,124.8258056640625,53.54043960571289,32.9900016784668,27.76000032424927,-0.378695869927654
2022-05-11,120.71087646484375,52.483154296875,32.560001373291016,28.175000381469726,-0.8135113451256325
2022-05-12,120.2273178100586,54.14707946777344,31.770000457763672,28.6725004196167,-0.7278780716696776
2022-05-13,123.11051940917969,54.0517578125,28.8700008392334,28.981000423431396,-0.48714986774516056
2022-05-16,122.17985534667969,53.939090728759766,27.469999313354492,29.246000385284425,-0.5758217539017338
2022-05-17,127.4535140991211,54.753719329833984,26.100000381469727,29.48250036239624,-0.05988521559894034
2022-05-18,119.02291107177734,54.78839111328125,30.959999084472656,30.01450033187866,-0.7824457736383814
2022-05-19,119.1324462890625,54.83171463012695,29.350000381469727,30.34800033569336,-0.7697107384877542
2022-05-20,120.07220458984375,55.32570266723633,29.43000030517578,30.409000396728516,-0.6510993985586201
2022-05-23,120.54664611816406,55.169700622558594,28.479999542236328,30.48200035095215,-0.6222157780086297
2022-05-24,117.27111053466797,55.767677307128906,29.450000762939453,30.278500366210938,-0.8582582831432035
2022-05-25,119.7345962524414,56.33966064453125,28.3700008392334,30.117000389099122,-0.6026100862648562
2022-05-26,123.02838134765625,55.871681213378906,27.5,29.992500400543214,-0.35505768185560244
2022-05-27,127.51741027832031,56.15767288208008,25.719999313354492,29.608500289916993,0.052962496942772296
2022-05-31,130.67430114746094,56.20099639892578,26.190000534057617,29.301000308990478,0.3278351185057786
2022-06-01,128.42713928222656,56.13166809082031,25.690000534057617,29.12300033569336,0.12923017711492724
2022-06-02,134.09547424316406,54.99637222290039,24.719999313354492,29.088000297546387,0.5300191329442617
2022-06-03,129.52781677246094,54.98771667480469,24.790000915527344,28.76750030517578,0.13644132797610423
2022-06-06,128.8124237060547,53.75709915161133,25.06999969482422,28.51150026321411,-0.019195124535730246
2022-06-07,130.14234924316406,54.19908142089844,24.020000457763672,27.975000286102294,0.12900237418279006
2022-06-08,127.45491790771484,54.060420989990234,23.959999084472656,27.523500156402587,-0.11277651314551618
2022-06-09,125.39120483398438,53.02046585083008,26.09000015258789,27.200000095367432,-0.36981852257418535
2022-06-10,122.17180633544922,52.6391487121582,27.75,26.999000072479248,-0.6759123271036251
2022-06-13,118.00769805908203,51.26120376586914,34.02000045776367,27.256500053405762,-1.1394770274258816
2022-06-14,119.47521209716797,50.70840072631836,32.689998626708984,27.517500019073488,-1.0555088030043092
2022-06-15,120.18146514892578,51.2348747253418,29.6200008392334,27.69350004196167,-0.9544999030756013
2022-06-16,110.81680297851562,50.64698028564453,32.95000076293945,27.79300012588501,-1.8050130969850113
2022-06-17,110.97274017333984,51.35771942138672,31.1299991607666,27.882000064849855,-1.7372535318090956
2022-06-21,114.09123229980469,53.095088958740234,30.190000534057617,27.920000076293945,-1.3361512418404358
2022-06-22,112.0458755493164,53.97255325317383,28.950000762939453,27.943500137329103,-1.4450015115762296
2022-06-23,110.1472396850586,54.91143798828125,29.049999237060547,27.923500061035156,-1.5365342303467444
2022-06-24,114.7424545288086,55.35016632080078,27.229999542236328,27.866499996185304,-1.107701009930763
2022-06-27,116.65023803710938,55.130802154541016,26.950000762939453,27.839000034332276,-0.9603642988007743
2022-06-28,120.70429229736328,54.586769104003906,28.360000610351562,27.971000099182127,-0.6532278596235888
2022-06-29,119.44770050048828,54.82368850708008,28.15999984741211,28.069500064849855,-0.7432058577990444
2022-06-30,117.16387939453125,54.23579025268555,28.709999084472656,28.220499992370605,-0.984615976914303
2022-07-01,113.30242156982422,54.7183952331543,26.700000762939453,28.319500064849855,-1.279882023087475
2022-07-05,115.41201782226562,54.70085144042969,27.540000915527344,28.457000064849854,-1.0997532082536192
2022-07-06,116.5401611328125,55.043052673339844,26.729999542236328,28.54000005722046,-0.9765428977119994
2022-07-07,123.27244567871094,55.034278869628906,26.079999923706055,28.643000030517577,-0.3980937027817591
2022-07-08,124.7491226196289,55.13957214355469,24.639999389648438,28.677000045776367,-0.2630168902852828
2022-07-11,121.29130554199219,54.98162841796875,26.170000076293945,28.68100004196167,-0.5725398530778979
2022-07-12,121.94251251220703,54.70085144042969,27.290000915527344,28.65800008773804,-0.5379913689167009
2022-07-13,124.40979766845703,54.8061408996582,26.81999969482422,28.298000049591064,-0.317701411830286
2022-07-14,130.1514892578125,54.23579025268555,26.399999618530273,27.98350009918213,0.13259549814052776
2022-07-15,132.41702270507812,54.92898178100586,24.229999542236328,27.714000034332276,0.3804835864649874
2022-07-18,129.95887756347656,53.43730545043945,25.299999237060547,27.33149995803833,0.05497179822970071
2022-07-19,135.16860961914062,54.50780487060547,24.5,27.0,0.5849740692339067
2022-07-20,139.14932250976562,54.00764465332031,23.8799991607666,26.68449993133545,0.8891562589987848
2022-07-21,142.95570373535156,53.5338249206543,23.110000610351562,26.392499923706055,1.1803562941285834
2022-07-22,140.9745330810547,53.349552154541016,23.030000686645508,26.091499996185302,0.9958432087243634
2022-07-25,140.56178283691406,53.305686950683594,23.360000610351562,25.898000049591065,0.9569837943480359
2022-07-26,137.5533447265625,53.191612243652344,24.690000534057617,25.785000038146972,0.6894713891012383
2022-07-27,140.71771240234375,53.43730545043945,23.239999771118164,25.528999996185302,0.980461081225868
2022-07-28,134.3247833251953,52.99857711791992,22.329999923706055,25.2375,0.3969860913415576
2022-07-29,133.04986572265625,52.428226470947266,21.329999923706055,24.86850004196167,0.24370494594420042
2022-08-01,135.22364807128906,52.29660415649414,22.84000015258789,24.675500011444093,0.4206322849418486
2022-08-02,134.85678100585938,52.24395751953125,23.93000030517578,24.494999980926515,0.3850483430424985
2022-08-03,136.8104248046875,54.63941955566406,21.950000762939453,24.25600004196167,0.736268921821974
2022-08-04,138.50726318359375,54.32353973388672,21.440000534057617,24.024000072479247,0.8580799223116111
2022-08-05,137.7735137939453,53.6040153503418,21.149999618530273,23.84950008392334,0.7399444323284707
2022-08-08,135.57217407226562,54.051517486572266,21.290000915527344,23.60550012588501,0.5847998652495928
2022-08-09,130.7109832763672,54.40251159667969,21.770000457763672,23.329500102996825,0.19347202427596377
2022-08-10,134.82008361816406,55.402809143066406,19.739999771118164,22.975500106811523,0.6234286065555779
2022-08-11,135.59054565429688,54.797367095947266,20.200000762939453,22.665500164031982,0.6434105250348905
2022-08-12,138.7640380859375,55.244869232177734,19.530000686645508,22.43050022125244,0.9506161687642415
2022-08-15,139.5345001220703,58.09661102294922,19.950000762939453,22.163000297546386,1.2349466502314659
2022-08-16,137.60838317871094,58.2019157409668,19.690000534057617,21.922500324249267,1.0773114818557705
2022-08-17,136.23257446289062,57.929893493652344,19.899999618530273,21.723500347137453,0.9381627983896361
2022-08-18,138.8466339111328,57.19282913208008,19.559999465942383,21.546000289916993,1.1066691084530635
2022-08-19,135.3795623779297,57.333221435546875,20.600000381469727,21.424500274658204,0.819161898143399
2022-08-22,129.88552856445312,56.47332000732422,23.799999237060547,21.44650020599365,0.28080668271072656
2022-08-23,129.06918334960938,55.87663650512695,24.110000610351562,21.41750020980835,0.16495904034606546
2022-08-24,129.61036682128906,55.82398986816406,22.81999969482422,21.396500205993654,0.2074868134325851
2022-08-25,134.14134216308594,55.797664642333984,21.780000686645508,21.369000244140626,0.5952344185867647
2022-08-26,126.92293548583984,54.727176666259766,25.559999465942383,21.580500221252443,-0.10755584001648487
2022-08-29,125.73056030273438,54.797367095947266,26.209999084472656,21.74900016784668,-0.2047585295177776
2022-08-30,123.28162384033203,54.841243743896484,26.209999084472656,21.863000106811523,-0.41206433686677624
2022-08-31,121.99957275390625,55.69237518310547,25.8700008392334,22.059000110626222,-0.4572675418158333
2022-09-01,119.83203887939453,56.99101638793945,25.559999465942383,22.26500005722046,-0.5444229668448268
2022-09-02,118.50384521484375,55.99948501586914,25.469999313354492,22.48100004196167,-0.7344919650645579
2022-09-06,116.83439636230469,55.62217712402344,26.90999984741211,22.761999988555907,-0.9069504782207051
2022-09-07,118.61454772949219,56.850624084472656,24.639999389648438,22.905499935150146,-0.659888069398957
2022-09-08,118.8451156616211,57.12263107299805,23.610000610351562,23.098999977111816,-0.6192556881539313
2022-09-09,121.79664611816406,57.280574798583984,22.790000915527344,23.228499984741212,-0.3532841739116634
2022-09-12,122.67286682128906,59.676048278808594,23.8700008392334,23.445499992370607,-0.09474408783213434
2022-09-13,115.22950744628906,57.12263107299805,27.270000457763672,23.811499977111815,-0.9302751159003488
2022-09-14,117.62762451171875,57.84143829345703,26.15999984741211,24.13499994277954,-0.6690233415355966
2022-09-15,115.2756118774414,57.681697845458984,26.270000457763672,24.45349998474121,-0.8835609190784955
2022-09-16,115.2479476928711,58.21414566040039,26.299999237060547,24.79049997329712,-0.8452277767946168
2022-09-19,116.8159408569336,58.409385681152344,25.760000228881836,25.048499965667723,-0.6954181733942153
2022-09-20,115.08192443847656,57.30899429321289,27.15999984741211,25.216499996185302,-0.9287204083824766
2022-09-21,114.9435806274414,56.350589752197266,27.989999771118164,25.41049995422363,-1.013903944367889
2022-09-22,114.07655334472656,56.590179443359375,27.350000381469727,25.636999988555907,-1.0701669051644767
2022-09-23,111.7799072265625,55.78264617919922,29.920000076293945,26.04399995803833,-1.3294743223120078
2022-09-26,110.44247436523438,55.321197509765625,32.2599983215332,26.37899990081787,-1.4798060811834848
2022-09-27,110.99589538574219,55.57853698730469,32.599998474121094,26.698499870300292,-1.4125229778722699
2022-09-28,109.69539642333984,56.73217010498047,30.18000030517578,26.89699993133545,-1.4361827402312746
2022-09-29,105.92295837402344,55.968997955322266,31.84000015258789,27.195499897003174,-1.8190477337510564
2022-09-30,104.2073974609375,54.7443733215332,31.6200008392334,27.498499965667726,-2.0602617171193556
2022-10-03,108.1181640625,55.303443908691406,30.100000381469727,27.730000019073486,-1.681103848387211
2022-10-04,112.86827087402344,57.95679473876953,29.06999969482422,27.83800001144409,-1.069608708009035
2022-10-05,115.19261169433594,58.08103561401367,28.549999237060547,28.033500003814698,-0.8601659202065742
2022-10-06,115.55231475830078,57.63733673095703,30.520000457763672,28.378999996185303,-0.863150577701911
2022-10-07,111.52163696289062,57.05164337158203,31.360000610351562,28.807499980926515,-1.2546590386011716
2022-10-10,105.70159912109375,57.2025032043457,32.45000076293945,29.236499977111816,-1.743771155928137
2022-10-11,101.48643493652344,58.27626037597656,33.630001068115234,29.554500007629393,-2.0242618961600085
2022-10-12,100.2043685913086,58.02779769897461,33.56999969482422,29.925,-2.153545287745207
2022-10-13,104.09669494628906,58.977325439453125,31.940000534057617,30.2085000038147,-1.7461179319335378
2022-10-14,101.41265869140625,58.719966888427734,32.02000045776367,30.494500064849852,-1.9966808500300153
2022-10-17,102.9253158569336,58.90633010864258,31.3700008392334,30.77500009536743,-1.8523100745421395
2022-10-18,102.57482147216797,59.341163635253906,30.5,30.942000102996825,-1.8492111508748241
2022-10-19,104.08747863769531,58.737728118896484,30.760000228881836,31.08050012588501,-1.7652311937097405
2022-10-20,103.28504180908203,58.71110534667969,29.979999542236328,31.21200008392334,-1.8362935487959902
2022-10-21,106.75306701660156,60.1575813293457,29.690000534057617,31.200500106811525,-1.4273667133062085
2022-10-24,107.34337615966797,61.231346130371094,29.850000381469727,31.08000020980835,-1.2944836628397411
2022-10-25,109.916748046875,61.763790130615234,28.459999084472656,30.87300024032593,-1.0324062297497614
2022-10-26,108.9390640258789,62.84642028808594,27.280000686645508,30.728000259399415,-1.0337261601579133
2022-10-27,105.7938232421875,62.29623031616211,27.389999389648438,30.50550022125244,-1.3463534364206495
2022-10-28,109.95364379882812,70.3450698852539,25.75,30.212000179290772,-0.3730772604042005
2022-10-31,108.52397918701172,69.62626647949219,25.8799991607666,30.001000118255615,-0.5510211749004693
2022-11-01,108.2196273803711,70.40717315673828,25.809999465942383,29.838000106811524,-0.5174910222566788
2022-11-02,103.7646484375,69.1115493774414,25.860000610351562,29.703500175476073,-0.9997822351985554
2022-11-03,95.81397247314453,70.51365661621094,25.299999237060547,29.442500114440918,-1.5764998541917952
2022-11-04,98.40579223632812,71.29458618164062,24.549999237060547,29.102000045776368,-1.293835420847661
2022-11-07,101.54178619384766,72.28848266601562,24.350000381469727,28.69700002670288,-0.9480761920076917
2022-11-08,103.80155944824219,72.97178649902344,25.540000915527344,28.292500019073486,-0.7014396514597535
2022-11-09,101.85538482666016,73.0516586303711,26.09000015258789,27.91850004196167,-0.8627448739581093
2022-11-10,111.30950164794922,73.30014038085938,23.530000686645508,27.498000049591063,-0.03048937247879449
2022-11-11,112.00125122070312,72.60794830322266,22.520000457763672,27.023000049591065,-0.023911620434303293
2022-11-14,111.42020416259766,73.52198028564453,23.729999542236328,26.64099998474121,-0.004003927391852209
2022-11-15,116.23486328125,73.65510559082031,24.540000915527344,26.34300003051758,0.4203386878545685
2022-11-16,111.3556137084961,73.5486068725586,24.110000610351562,26.010500049591066,-0.00752412069875807
2022-11-17,113.32024383544922,74.2052993774414,23.93000030517578,25.708000087738036,0.21168901873702786
2022-11-18,114.23336791992188,74.2052993774414,23.1200008392334,25.379500102996825,0.29023716701533253
2022-11-21,110.86677551269531,74.85308837890625,22.360000610351562,25.005000114440918,0.05017065957167121
2022-11-22,114.04888916015625,75.63401794433594,21.290000915527344,24.646500205993654,0.3836129579819432
2022-11-23,115.43241882324219,75.8026351928711,20.350000381469727,24.300000190734863,0.5155190938959957
2022-11-25,113.8644027709961,76.54806518554688,20.5,23.955500221252443,0.4376344939674122
2022-11-28,110.25801086425781,75.61628723144531,22.209999084472656,23.778500175476076,0.05616081145911127
2022-11-29,109.18807983398438,76.10435485839844,21.889999389648438,23.579000186920165,0.0014433064732533123
2022-11-30,117.41224670410156,77.9412841796875,20.579999923706055,23.31750020980835,0.8493552237811037
2022-12-01,117.70926666259766,78.00341796875,19.84000015258789,23.016500186920165,0.8796562460061214
2022-12-02,116.64181518554688,79.00617980957031,19.059999465942383,22.704500198364258,0.864507384288827
2022-12-05,114.45117950439453,78.07441711425781,20.75,22.514500236511232,0.6048201021217322
2022-12-06,111.18378448486328,78.05665588378906,22.170000076293945,22.405500221252442,0.3223963498263878
2022-12-07,109.72647094726562,77.90579223632812,22.68000030517578,22.262500190734862,0.18550073032204503
2022-12-08,113.01241302490234,79.39665985107422,22.290000915527344,22.072500228881836,0.5821588747489705
2022-12-09,110.50618743896484,78.0655288696289,22.829999923706055,22.037500190734864,0.264787010708722
2022-12-12,112.51116180419922,78.57135009765625,25.0,22.16150016784668,0.4759344611616729
2022-12-13,114.62753295898438,78.75769805908203,22.549999237060547,22.10250015258789,0.6722363502547387
2022-12-14,112.97528839111328,79.09773254394531,21.139999389648438,21.932500076293945,0.5561083200884773
2022-12-15,108.26913452148438,77.46924591064453,22.829999923706055,21.86850004196167,0.026758829059883676
2022-12-16,106.31056213378906,77.63030242919922,22.6200008392334,21.803000068664552,-0.129405218996529
2022-12-19,104.52835845947266,77.32608032226562,22.420000076293945,21.768000030517577,-0.30597465303598703
2022-12-20,104.05496215820312,75.8497085571289,21.479999542236328,21.723999977111816,-0.45958546467794537
2022-12-21,106.36625671386719,76.29708099365234,20.06999969482422,21.66299991607666,-0.22655714633646534
2022-12-22,102.73687744140625,76.3060531616211,21.969999313354492,21.743999862670897,-0.5380751348840314
2022-12-23,102.88539123535156,75.83181762695312,20.8700008392334,21.76249990463257,-0.5615615151946525
2022-12-27,101.60443115234375,76.06443786621094,21.649999618530273,21.73449993133545,-0.6539644350997985
2022-12-28,99.29310607910156,75.67076110839844,22.139999389648438,21.74699993133545,-0.882889616176634
2022-12-29,101.9571533203125,76.28814697265625,21.440000534057617,21.789999961853027,-0.6065172117256818
2022-12-30,102.04999542236328,76.81605529785156,21.670000076293945,21.88149995803833,-0.5581650639023561
2023-01-03,99.5066146850586,76.40446472167969,22.899999618530273,22.073499965667725,-0.8084217360724442
2023-01-04,103.52587127685547,76.50288391113281,22.010000228881836,22.136499977111818,-0.4551544570913057
2023-01-05,101.54873657226562,76.81605529785156,22.459999084472656,22.15099992752075,-0.6012840169042603
2023-01-06,107.06243896484375,78.81140899658203,21.1299991607666,22.073499870300292,0.025583831834903672
2023-01-09,106.38483428955078,76.14498901367188,21.969999313354492,22.05749979019165,-0.23658857188673085
2023-01-10,108.5197525024414,77.97032928466797,20.579999923706055,21.944999790191652,0.08663193674014395
2023-01-11,109.89353942871094,78.01505279541016,21.09000015258789,21.749499797821045,0.20822663396776767
2023-01-12,112.86389923095703,76.6997299194336,18.829999923706055,21.56349983215332,0.36316667326480656
2023-01-13,111.61077117919922,77.19185638427734,18.350000381469727,21.423999881744386,0.2930006699935124
2023-01-17,111.64791107177734,76.4223861694336,19.360000610351562,21.25049991607666,0.23735906564788176
2023-01-18,113.28160858154297,74.92808532714844,20.34000015258789,21.136499881744385,0.26363234528521784
2023-01-19,109.14167785644531,74.82073211669922,20.520000457763672,21.041499900817872,-0.10069861014585975
2023-01-20,114.07989501953125,74.27491760253906,19.850000381469727,20.95999994277954,0.2823584809041974
2023-01-23,121.62641143798828,74.47175598144531,19.809999465942383,20.946999931335448,0.946570822732261
2023-01-24,121.32010650634766,75.17863464355469,19.200000762939453,20.808500003814697,0.9742725198347081
2023-01-25,121.75635528564453,75.22337341308594,19.079999923706055,20.71899995803833,1.0152201053962575
2023-01-26,124.34613800048828,74.82073211669922,18.729999542236328,20.572999954223633,1.2072092746577463
2023-01-27,123.82633209228516,74.91915130615234,18.510000228881836,20.391499996185303,1.1700203600533226
2023-01-30,122.1833724975586,74.57913208007812,19.940000534057617,20.316499996185303,1.0026917119950034
2023-01-31,123.64997863769531,75.1070556640625,19.399999618530273,20.202999973297118,1.1692180363376357
2023-02-01,128.52320861816406,75.16073608398438,17.8700008392334,19.951500034332277,1.5925243567500864
2023-02-02,126.10051727294922,72.82537078857422,18.729999542236328,19.7875,1.2055508945355988
2023-02-03,125.330078125,75.6081314086914,18.329999923706055,19.58100004196167,1.3520564611541452
2023-02-06,123.39005279541016,77.27239990234375,19.43000030517578,19.49600009918213,1.3124287856979335
2023-02-07,126.82453918457031,76.99502563476562,18.65999984741211,19.33050012588501,1.5866588507696942
2023-02-08,122.68460083007812,76.65498352050781,19.6299991607666,19.28300008773804,1.204535018492343
2023-02-09,121.16229248046875,76.52973175048828,20.709999084472656,19.264000034332277,1.0640068339833033
2023-02-10,119.73284149169922,77.57659912109375,20.530000686645508,19.34900007247925,1.021090758335406
2023-02-13,121.45004272460938,78.28349304199219,20.34000015258789,19.448500061035155,1.2228583138874418
2023-02-14,122.8424072265625,76.6639404296875,18.90999984741211,19.426000022888182,1.2187946117222352
2023-02-15,123.52002716064453,76.1002426147461,18.229999542236328,19.320499992370607,1.2339820414455633
2023-02-16,120.81884765625,74.61491394042969,20.170000076293945,19.30299997329712,0.8880494784229291
2023-02-17,118.55397033691406,75.84075927734375,20.020000457763672,19.311499977111815,0.7869542100193638
2023-02-21,114.82247924804688,75.7333755493164,22.8700008392334,19.46450004577637,0.457755441873479
2023-02-22,115.05451965332031,74.71334075927734,22.290000915527344,19.619000053405763,0.3997203809444896
2023-02-23,117.1430435180664,73.8543701171875,21.139999389648438,19.72200002670288,0.5136980336488061
2023-02-24,115.41654205322266,72.17220306396484,21.670000076293945,19.869000053405763,0.23655760998251504
2023-02-27,114.56256103515625,72.37800598144531,20.950000762939453,19.99100008010864,0.1788334494305904
2023-02-28,114.66465759277344,72.0558853149414,20.700000762939453,20.029000091552735,0.16298544014436
2023-03-01,115.50518035888672,71.21479034423828,20.579999923706055,20.088000106811524,0.1709752157615806
2023-03-02,115.59856414794922,71.24163818359375,19.59000015258789,20.17400007247925,0.18106109471869716
2023-03-03,115.43046569824219,72.53905487060547,18.489999771118164,20.16200008392334,0.2658061333643817
2023-03-06,114.31912231445312,72.57484436035156,18.610000610351562,20.176000118255615,0.172943488891429
2023-03-07,111.31195068359375,71.83219909667969,19.59000015258789,20.184000110626222,-0.14252271078932638
2023-03-08,113.1890869140625,71.76061248779297,19.110000610351562,20.206500148773195,0.013477277972485506
2023-03-09,109.47217559814453,70.64215087890625,22.610000610351562,20.35550022125244,-0.39177792682737766
2023-03-10,107.57634735107422,71.13426208496094,24.799999237060547,20.560000228881837,-0.5172310224861035
2023-03-13,106.8665771484375,71.1432113647461,26.520000457763672,20.859500217437745,-0.5776021056332004
2023-03-14,108.84646606445312,72.05553436279297,23.729999542236328,21.029000186920165,-0.3375299688552372
2023-03-15,107.85649871826172,71.94715118408203,26.139999389648438,21.390500164031984,-0.4309756397498798
2023-03-16,112.54470825195312,72.12779998779297,22.989999771118164,21.628500175476074,-0.013876570395105415
2023-03-17,112.75017547607422,69.83344268798828,25.510000228881836,21.89550018310547,-0.17163671971762598
2023-03-20,113.76811218261719,71.77552032470703,24.149999618530273,22.102000141143797,0.06442570791847199
2023-03-21,115.61724853515625,71.48645782470703,21.3799991607666,22.027500057220458,0.20138813040030973
2023-03-22,113.90821075439453,70.28508758544922,22.260000228881836,22.026000022888184,-0.03748661079776278
2023-03-23,115.9441146850586,71.1432113647461,22.610000610351562,22.09950008392334,0.20325974715668965
2023-03-24,116.5137939453125,72.26329040527344,21.739999771118164,22.10300006866455,0.33790953901608006
2023-03-27,115.43046569824219,71.88392639160156,20.600000381469727,22.085500049591065,0.21571268154991105
