Date,WFC,KO,VIX,AvgVIX,zscore
2015-12-09,40.3778076171875,30.94182586669922,19.610000610351562,16.768000078201293,-0.08102225154384313
2015-12-10,40.541954040527344,31.01435661315918,19.34000015258789,16.93200011253357,-0.035080530257892664
2015-12-11,39.77347946166992,30.658964157104492,24.389999389648438,17.23300004005432,-0.24949307349156413
2015-12-14,39.69142150878906,30.789520263671875,22.729999542236328,17.365500020980836,-0.27952118848536395
2015-12-15,40.96720504760742,31.23920249938965,20.950000762939453,17.5050000667572,0.08237600441272265
2015-12-16,41.66851806640625,31.797693252563477,17.860000610351562,17.456000089645386,0.26813748561841344
2015-12-17,41.3850212097168,31.543825149536133,18.940000534057617,17.56050009727478,0.19423551437871775
2015-12-18,40.13160705566406,30.825780868530273,20.700000762939453,17.746000146865846,-0.14962228216757048
2015-12-21,40.303199768066406,31.028871536254883,18.700000762939453,17.907500171661376,-0.10698399528107196
2015-12-22,40.541954040527344,31.398794174194336,16.600000381469727,17.956500196456908,-0.05135436491547177
2015-12-23,41.064205169677734,31.67439842224121,15.569999694824219,17.93850016593933,0.09291650774472443
2015-12-24,40.90007400512695,31.58011245727539,15.739999771118164,17.966000175476076,0.04790027448149811
2015-12-28,40.795623779296875,31.543825149536133,16.90999984741211,18.055500173568724,0.018248847085857677
2015-12-29,41.25072479248047,31.703411102294922,16.079999923706055,18.0530002117157,0.14738077212835068
2015-12-30,40.95228576660156,31.60186767578125,17.290000915527344,18.184000253677368,0.0625691185078476
2015-12-31,40.5568733215332,31.159408569335938,18.209999084472656,18.299000215530395,-0.03676609333742414
2016-01-04,39.47505569458008,30.753246307373047,20.700000762939453,18.42850022315979,-0.3425897696047495
2016-01-05,39.46012496948242,30.86205291748047,19.34000015258789,18.65500020980835,-0.3516538480794415
2016-01-06,38.70659637451172,30.69523811340332,20.59000015258789,18.89250020980835,-0.5695864910560523
2016-01-07,37.602386474609375,30.1875,24.989999771118164,19.262000179290773,-0.8777963562863104
2016-01-08,36.97568130493164,30.10772132873535,27.010000228881836,19.632000160217284,-1.0615454916200369
2016-01-11,37.37111282348633,30.158493041992188,24.299999237060547,19.880000114440918,-0.9456238534414789
2016-01-12,38.318626403808594,30.5501708984375,22.469999313354492,19.78400011062622,-0.67928853083052
2016-01-13,37.102516174316406,30.354331970214844,25.219999313354492,19.908500099182127,-1.03411360188783
2016-01-14,37.78145217895508,30.37609100341797,23.950000762939453,20.05850009918213,-0.8323129347545851
2016-01-15,36.423587799072266,30.100465774536133,27.020000457763672,20.516500091552736,-1.2260865369455336
2016-01-19,35.96847915649414,30.405092239379883,26.049999237060547,20.87200002670288,-1.3748715673567493
2016-01-20,35.71481704711914,30.013427734375,27.59000015258789,21.216499996185302,-1.4340321237637548
2016-01-21,35.81926345825195,30.020687103271484,26.690000534057617,21.61599998474121,-1.4031530379843271
2016-01-22,36.57280349731445,30.506641387939453,22.34000015258789,21.90299997329712,-1.1987266441860494
2016-01-25,35.55813980102539,30.57916831970215,24.149999618530273,22.33199996948242,-1.5047626520864976
2016-01-26,36.00579071044922,30.521156311035156,22.5,22.669999980926512,-1.368643977236038
2016-01-27,36.23706817626953,30.528400421142578,23.110000610351562,22.980000019073486,-1.299894086156134
2016-01-28,36.498207092285156,30.876562118530273,22.420000076293945,23.297000026702882,-1.2366595083118725
2016-01-29,37.475563049316406,31.130407333374023,20.200000762939453,23.442500019073485,-0.9555789587477168
2016-02-01,37.25919723510742,31.18842887878418,19.979999542236328,23.53100004196167,-1.022639213832657
2016-02-02,36.431053161621094,30.782255172729492,21.979999542236328,23.594999980926513,-1.2527186698470902
2016-02-03,35.788211822509766,30.985347747802734,21.649999618530273,23.710499954223632,-1.45326023860085
2016-02-04,36.27692413330078,30.847543716430664,21.84000015258789,23.772999954223632,-1.3015034258755294
2016-02-05,35.983699798583984,30.782255172729492,23.3799991607666,23.692499923706055,-1.386292763319236
2016-02-08,34.96116638183594,30.93458366394043,26.0,23.641999912261962,-1.6980566939142596
2016-02-09,34.923580169677734,31.406030654907227,26.540000915527344,23.753999996185303,-1.7292365425877905
2016-02-10,34.71306610107422,30.86205291748047,26.290000915527344,23.945000076293944,-1.7690659821957602
2016-02-11,33.95370101928711,30.760499954223633,28.139999389648438,24.091000080108643,-1.9915039611418084
2016-02-12,35.570167541503906,31.26822853088379,25.399999618530273,24.163500022888183,-1.5303403009852588
2016-02-16,36.2693977355957,31.449552536010742,24.110000610351562,24.018000030517577,-1.32923467513347
2016-02-17,36.18670654296875,31.543825149536133,22.309999465942383,23.83100004196167,-1.357915931359349
2016-02-18,35.88594436645508,31.630882263183594,21.639999389648438,23.533500003814698,-1.451405000206528
2016-02-19,36.15662384033203,31.74692153930664,20.530000686645508,23.22550001144409,-1.3754956316940903
2016-02-22,36.98366165161133,31.870216369628906,19.3799991607666,23.07749996185303,-1.133771792742513
2016-02-23,36.16414260864258,31.68889617919922,20.979999542236328,22.91899995803833,-1.3707943189926508
