Date,AMAT,UPS,VIX,AvgVIX,zscore
2022-08-29,93.62657928466797,165.4777374267578,26.209999084472656,21.74900016784668,-0.6222277545719278
2022-08-30,91.66753387451172,163.6155242919922,26.209999084472656,21.863000106811523,-0.7503361658188868
2022-08-31,91.23113250732422,163.16253662109375,25.8700008392334,22.059000110626222,-0.7801118878696326
2022-09-01,89.03931427001953,164.9241180419922,25.559999465942383,22.26500005722046,-0.7986886530226501
2022-09-02,88.48652648925781,164.4543914794922,25.469999313354492,22.48100004196167,-0.8330288402956676
2022-09-06,87.56519317626953,164.3788604736328,26.90999984741211,22.761999988555907,-0.8673132557029942
2022-09-07,89.1654052734375,164.65567016601562,24.639999389648438,22.905499935150146,-0.8030417898675453
2022-09-08,90.9595718383789,164.52146911621094,23.610000610351562,23.098999977111816,-0.7454041169827215
2022-09-09,93.59748077392578,166.6688995361328,22.790000915527344,23.228499984741212,-0.5845857860767029
2022-09-12,93.3938217163086,167.910400390625,23.8700008392334,23.445499992370607,-0.5513419680512057
2022-09-13,87.66218566894531,161.65261840820312,27.270000457763672,23.811499977111815,-0.9524151858182476
2022-09-14,87.90460968017578,160.18467712402344,26.15999984741211,24.13499994277954,-0.9916664845523492
2022-09-15,86.23653411865234,155.18519592285156,26.270000457763672,24.45349998474121,-1.2115103231082385
2022-09-16,86.18806457519531,148.23121643066406,26.299999237060547,24.79049997329712,-1.4388076158896748
2022-09-19,87.01239776611328,151.01617431640625,25.760000228881836,25.048499965667723,-1.3199671043986068
2022-09-20,85.46066284179688,147.3671875,27.15999984741211,25.216499996185302,-1.491974225475391
2022-09-21,84.4617691040039,145.8153533935547,27.989999771118164,25.41049995422363,-1.5768373055618752
2022-09-22,82.47364044189453,140.8074951171875,27.350000381469727,25.636999988555907,-1.808011377625572
2022-09-23,81.74626159667969,137.84642028808594,29.920000076293945,26.04399995803833,-1.9292160658666297
2022-09-26,80.43700408935547,135.6822052001953,32.2599983215332,26.37899990081787,-2.0446715635462307
2022-09-27,81.61048126220703,138.21548461914062,32.599998474121094,26.698499870300292,-1.9219332024741083
2022-09-28,83.40465545654297,140.18675231933594,30.18000030517578,26.89699993133545,-1.7959831162102966
2022-09-29,81.87232971191406,138.67686462402344,31.84000015258789,27.195499897003174,-1.897916322899093
2022-09-30,79.45748138427734,135.5060272216797,31.6200008392334,27.498499965667726,-2.084232033592962
2022-10-03,83.6471176147461,136.8062286376953,30.100000381469727,27.730000019073486,-1.8972870291511432
2022-10-04,86.71173858642578,141.6715087890625,29.06999969482422,27.83800001144409,-1.6335440787672468
2022-10-05,86.52749633789062,140.86619567871094,28.549999237060547,28.033500003814698,-1.6660384625982179
2022-10-06,85.46066284179688,138.91172790527344,30.520000457763672,28.378999996185303,-1.7663124801755827
2022-10-07,80.10726928710938,133.49285888671875,31.360000610351562,28.807499980926515,-2.127098088975239
2022-10-10,76.8001708984375,133.99610900878906,32.45000076293945,29.236499977111816,-2.225036575652343
2022-10-11,73.99739074707031,133.71929931640625,33.630001068115234,29.554500007629393,-2.3308590365461956
