Date,V,TXN,VIX,AvgVIX,zscore
2020-04-29,173.7765655517578,100.18577575683594,31.229999542236328,41.81900005340576,-0.311576138380054
2020-04-30,170.84193420410156,97.39164733886719,34.150001525878906,40.673500061035156,-0.386893750458195
2020-05-01,167.83074951171875,92.77447509765625,37.189998626708984,39.9875,-0.3880873733015651
2020-05-04,168.38514709472656,93.44252014160156,35.970001220703125,39.44600009918213,-0.37995354935268594
2020-05-05,170.57418823242188,94.32199096679688,33.61000061035156,38.86450004577637,-0.27139395683565015
2020-05-06,170.89923095703125,95.0661392211914,34.119998931884766,38.235499954223634,-0.2819490628900579
2020-05-07,174.66555786132812,96.10626983642578,31.440000534057617,37.64000005722046,-0.0746029863625199
2020-05-08,176.9311065673828,97.24786376953125,27.979999542236328,36.95550012588501,0.027691218438887527
2020-05-11,175.46852111816406,97.14639282226562,27.56999969482422,36.275500202178954,-0.06597683425306339
2020-05-12,171.55882263183594,94.44883728027344,33.040000915527344,36.03950033187866,-0.21088003668625296
2020-05-13,169.56716918945312,92.23326110839844,35.279998779296875,35.76150026321411,-0.24811527373911277
2020-05-14,173.2152862548828,93.315673828125,32.61000061035156,35.38650026321411,-0.050534464835376526
2020-05-15,175.69532775878906,91.53138732910156,31.889999389648438,35.07350015640259,0.19334727367582213
2020-05-18,183.2501678466797,96.75740814208984,29.299999237060547,34.34700002670288,0.4727640228515846
2020-05-19,181.31593322753906,95.28600311279297,30.530000686645508,33.60300006866455,0.40702608865809653
2020-05-20,185.6248016357422,99.34506225585938,27.989999771118164,32.90350008010864,0.5195053040282235
2020-05-21,182.52244567871094,95.9455795288086,29.530000686645508,32.31100006103516,0.4592582723631569
2020-05-22,182.75221252441406,95.92023468017578,28.15999984741211,31.92250003814697,0.4757680891368342
2020-05-26,185.01197814941406,97.86517333984375,28.010000228881836,31.658500003814698,0.5427487432164373
2020-05-27,184.6289520263672,99.63256072998047,27.6200008392334,31.361000061035156,0.4402254925512275
2020-05-28,186.0078125,97.98357391357422,28.59000015258789,31.229000091552734,0.6043809031081331
2020-05-29,186.9461669921875,100.41055297851562,27.510000228881836,30.89700002670288,0.5617921190447592
2020-06-01,186.09400939941406,99.6663589477539,28.229999542236328,30.449000072479247,0.5370014098251356
2020-06-02,188.01856994628906,103.73387145996094,26.84000015258789,29.992500019073486,0.4892237677520167
2020-06-03,188.50694274902344,107.57305908203125,25.65999984741211,29.594999980926513,0.3550633045996615
2020-06-04,185.41409301757812,108.73159790039062,25.809999465942383,29.179500007629393,0.0972918863816607
2020-06-05,191.13055419921875,111.15010070800781,24.520000457763672,28.8335000038147,0.3754867534846564
2020-06-08,191.12095642089844,112.35089874267578,25.809999465942383,28.725,0.3226379465797653
2020-06-09,190.62306213378906,111.7251205444336,27.56999969482422,28.725,0.31645560963439223
2020-06-10,191.9635772705078,111.11626434326172,27.56999969482422,28.451499938964844,0.4328195124967215
2020-06-11,180.85633850097656,105.3744125366211,40.790000915527344,28.727000045776368,-0.06239163875037897
2020-06-12,184.09275817871094,104.83321380615234,36.09000015258789,28.901000022888184,0.17816832439628205
2020-06-15,183.614013671875,105.05306243896484,34.400001525878906,29.026500129699706,0.13650617801105974
2020-06-16,184.6864013671875,106.64286804199219,33.66999816894531,29.245000076293945,0.13930199011872146
2020-06-17,185.33750915527344,106.73587799072266,33.470001220703125,29.392000102996825,0.17892099314183085
2020-06-18,185.6726531982422,106.53292846679688,32.939998626708984,29.639500045776366,0.21021873771729177
2020-06-19,184.0352783203125,105.61119079589844,35.119998931884766,29.91899995803833,0.14049091136343514
2020-06-22,186.67807006835938,105.898681640625,31.770000457763672,30.09949998855591,0.3052151477787822
2020-06-23,189.5601806640625,107.0741195678711,31.3700008392334,30.267500019073488,0.4473840058325722
2020-06-24,183.27886962890625,104.8501205444336,33.84000015258789,30.57849998474121,0.12285473009041802
2020-06-25,185.7397003173828,105.75493621826172,32.220001220703125,30.760000038146973,0.24853838524238686
2020-06-26,181.22976684570312,104.32585144042969,34.72999954223633,31.121000003814697,0.00823672502224903
2020-06-29,183.2501678466797,105.50968933105469,31.780000686645508,31.298500061035156,0.09225499200293685
2020-06-30,184.96409606933594,107.37010955810547,30.43000030517578,31.47800006866455,0.12630679958767907
2020-07-01,185.54815673828125,105.53507995605469,28.6200008392334,31.626000118255615,0.2452520025136483
2020-07-02,187.35787963867188,106.3891830444336,27.68000030517578,31.719500160217287,0.32947775934628526
2020-07-06,189.35911560058594,109.53492736816406,27.940000534057617,31.890500164031984,0.3269161470942386
2020-07-07,185.95033264160156,108.74849700927734,29.43000030517578,32.07150020599365,0.13251689324762647
2020-07-08,186.7834014892578,109.30658721923828,28.079999923706055,32.097000217437746,0.164118470254004
2020-07-09,184.04489135742188,110.29598999023438,29.260000228881836,32.18150024414062,-0.062538023036234
2020-07-10,184.37045288085938,110.38056182861328,27.290000915527344,31.506500244140625,-0.04438298250246697
2020-07-13,180.99041748046875,108.93453216552734,32.189998626708984,31.31150016784668,-0.20817810177908427
2020-07-14,185.11729431152344,111.53063201904297,29.520000457763672,31.067500114440918,-0.04430030496374164
2020-07-15,188.20053100585938,111.75047302246094,27.760000228881836,30.772000217437743,0.15290084174724725
2020-07-16,185.28009033203125,111.77584838867188,28.0,30.49850015640259,-0.0440442464027159
2020-07-17,186.80255126953125,113.22189331054688,25.68000030517578,30.13550024032593,-0.004816909809892068
2020-07-20,190.0389404296875,115.49664306640625,24.459999084472656,29.602500247955323,0.11331648617374088
2020-07-21,188.13352966308594,114.56644439697266,24.84000015258789,29.256000232696532,0.02598228174026157
2020-07-22,190.4123992919922,112.07182312011719,24.31999969482422,28.903500175476076,0.28725572901116736
2020-07-23,189.0431671142578,109.12056732177734,26.079999923706055,28.515500164031984,0.32374342561292363
2020-07-24,186.85997009277344,109.61949920654297,25.84000015258789,28.19650011062622,0.15564910803805213
2020-07-27,188.5452880859375,111.7251205444336,24.739999771118164,27.697000122070314,0.1771221224061922
2020-07-28,188.3824462890625,110.04231262207031,25.440000534057617,27.380000114440918,0.23936287920568158
2020-07-29,190.14430236816406,111.31920623779297,24.100000381469727,27.063500118255615,0.3019977416324414
2020-07-30,185.8162841796875,109.74403381347656,24.760000228881836,26.870500087738037,0.08024636228168294
2020-07-31,182.31179809570312,108.60307312011719,24.459999084472656,26.70950002670288,-0.1051572967782638
2020-08-03,182.5894775390625,110.11015319824219,24.280000686645508,26.526500034332276,-0.15205731334513622
2020-08-04,184.12147521972656,112.58787536621094,23.760000228881836,26.243000030517578,-0.15704304547173856
2020-08-05,187.76966857910156,112.9880599975586,22.989999771118164,25.988500022888182,0.0702030268663296
2020-08-06,190.3262176513672,113.87360382080078,22.649999618530273,25.657999992370605,0.20314331448229997
2020-08-07,188.01856994628906,113.72029876708984,22.209999084472656,25.403999900817873,0.05505972591716748
2020-08-10,188.4302978515625,115.29552459716797,22.1299991607666,24.90099992752075,0.014186202923742565
2020-08-11,189.36871337890625,115.83192443847656,24.030000686645508,24.626499938964844,0.053795222531295026
2020-08-12,190.29745483398438,118.04571533203125,22.280000686645508,24.352499961853027,0.01983024122947239
2020-08-13,189.47276306152344,116.77701568603516,22.1299991607666,24.058999919891356,0.01968446067967675
2020-08-14,188.57135009765625,116.94729614257812,22.049999237060547,23.877499866485596,-0.0481664204775101
2020-08-17,191.246826171875,117.73918151855469,21.350000381469727,23.72199993133545,0.09682083468494496
2020-08-18,190.8440704345703,118.61619567871094,21.510000228881836,23.555499935150145,0.03168387849193504
2020-08-19,192.7428741455078,117.90945434570312,22.540000915527344,23.466499996185302,0.18974166132715603
2020-08-20,195.77316284179688,117.98609924316406,22.719999313354492,23.298499965667723,0.38961767699209626
2020-08-21,195.75404357910156,119.48468017578125,22.540000915527344,23.133500003814696,0.3231841345129961
2020-08-24,197.94044494628906,120.07218933105469,22.3700008392334,23.01500005722046,0.4442598605074445
2020-08-25,199.5611114501953,120.61709594726562,22.030000686645508,22.844500064849854,0.5292501250736312
2020-08-26,201.63246154785156,121.28975677490234,23.270000457763672,22.803000068664552,0.6389086218756318
2020-08-27,202.37086486816406,120.47235870361328,24.469999313354492,22.788500022888183,0.7239619413448714
2020-08-28,206.8588104248047,122.1753158569336,22.959999084472656,22.713500022888184,0.9508823992085051
2020-08-31,203.29150390625,121.03429412841797,26.40999984741211,22.819999980926514,0.7612687170259154
2020-09-01,204.59567260742188,123.42691040039062,26.1200008392334,22.938000011444093,0.7447050111619202
2020-09-02,207.59730529785156,125.70877838134766,26.56999969482422,23.117000007629393,0.8467864010528012
2020-09-03,200.38580322265625,120.62560272216797,33.599998474121094,23.664499950408935,0.5841833099251578
2020-09-04,196.26223754882812,119.60387420654297,30.75,24.091499996185302,0.352081113466698
2020-09-08,191.90853881835938,115.83192443847656,31.459999084472656,24.557999992370604,0.22411342233546402
2020-09-09,195.6868896484375,118.93122863769531,28.809999465942383,24.79699993133545,0.34274239152347
2020-09-10,193.27027893066406,116.81111145019531,29.709999084472656,25.168499851226805,0.27285981822330563
2020-09-11,192.445556640625,116.11290740966797,26.8700008392334,25.405499935150146,0.24790945968850076
2020-09-14,196.56912231445312,117.95205688476562,25.850000381469727,25.595499992370605,0.44447394313604033
2020-09-15,196.96229553222656,119.74861907958984,25.59000015258789,25.807499980926515,0.39273347136653775
2020-09-16,196.7129364013672,118.93122863769531,26.040000915527344,26.03400001525879,0.4115480791740061
2020-09-17,196.84719848632812,119.54427337646484,26.459999084472656,26.229999923706053,0.3938991901353613
2020-09-18,194.29637145996094,118.06275177001953,25.829999923706055,26.385499954223633,0.28725299698064743
2020-09-21,189.34811401367188,116.63232421875,27.780000686645508,26.64749994277954,0.01761613909563234
2020-09-22,192.3304901123047,118.05424499511719,26.860000610351562,26.87199993133545,0.1557927598902864
2020-09-23,187.35345458984375,115.08265686035156,28.579999923706055,27.199499893188477,-0.048771336157961406
2020-09-24,187.497314453125,116.38536071777344,28.510000228881836,27.461499881744384,-0.09575982194786804
2020-09-25,189.1562957763672,117.77323150634766,26.3799991607666,27.55699987411499,-0.04484841793880737
2020-09-28,192.10035705566406,120.85550689697266,26.190000534057617,27.71849994659424,0.018574247734770306
2020-09-29,191.25643920898438,120.48085021972656,26.270000457763672,27.711499977111817,-0.02172970090613202
2020-09-30,191.7646942138672,121.5792465209961,26.3700008392334,27.723999977111816,-0.03539985116090413
2020-10-01,195.00601196289062,123.38432312011719,26.700000762939453,27.73050003051758,0.10348328515844314
2020-10-02,193.19358825683594,120.13179016113281,27.6299991607666,27.432000064849852,0.12334914178779613
2020-10-05,195.18821716308594,122.67765045166016,27.959999084472656,27.292500019073486,0.14642467238190213
2020-10-06,192.22503662109375,122.48181915283203,29.479999542236328,27.19350004196167,-0.04376945845039079
2020-10-07,194.1620635986328,124.95101165771484,28.059999465942383,27.15600004196167,-0.021223493059316485
2020-10-08,194.65121459960938,126.06640625,26.360000610351562,26.988500118255615,-0.03691374676110655
2020-10-09,198.16098022460938,128.4930877685547,25.0,26.895000076293947,0.0929467105102685
2020-10-12,197.93081665039062,131.890380859375,25.06999969482422,26.85600004196167,-0.07018654964404765
2020-10-13,195.9362030029297,131.54127502441406,26.06999969482422,26.880000019073485,-0.1887658620721832
2020-10-14,193.90318298339844,130.07676696777344,26.399999618530273,26.897999954223632,-0.2614280969343418
2020-10-15,191.36195373535156,129.88943481445312,26.969999313354492,26.923499965667723,-0.42369609221311055
2020-10-16,192.0427703857422,130.3748016357422,27.40999984741211,27.002499961853026,-0.39914271875393154
2020-10-19,188.88783264160156,128.3653106689453,29.18000030517578,27.07249994277954,-0.5233462979144112
2020-10-20,189.58782958984375,128.42495727539062,29.350000381469727,27.196999931335448,-0.4789983507690971
2020-10-21,190.2878875732422,124.4231185913086,28.649999618530273,27.20049991607666,-0.25807156422710925
2020-10-22,189.86593627929688,126.20265197753906,28.110000610351562,27.180499935150145,-0.36373315081200613
2020-10-23,189.8850860595703,127.68418884277344,27.549999237060547,27.238999938964845,-0.42685941099863106
2020-10-26,185.14784240722656,124.26985931396484,32.459999084472656,27.552499866485597,-0.5960949351912879
2020-10-27,182.2613067626953,125.26602935791016,33.349998474121094,27.906499767303465,-0.8329720839782527
2020-10-28,173.44842529296875,121.7580795288086,40.279998779296875,28.60199966430664,-1.271445696707696
2020-10-29,177.28428649902344,125.3683853149414,37.59000015258789,29.146499633789062,-1.1711761427196832
2020-10-30,174.25396728515625,123.99633026123047,38.02000045776367,29.665999698638917,-1.3147357145791432
2020-11-02,177.15963745117188,124.86245727539062,37.130001068115234,30.124499797821045,-1.1575395554859926
2020-11-03,180.6118927001953,126.32036590576172,35.54999923706055,30.427999782562257,-0.9894178870787242
2020-11-04,186.0109100341797,130.37669372558594,29.56999969482422,30.50349979400635,-0.80371560989308
2020-11-05,189.53033447265625,133.40386962890625,27.579999923706055,30.56449975967407,-0.699314182871505
2020-11-06,190.32626342773438,135.2733917236328,24.860000610351562,30.55749979019165,-0.7272182121220789
2020-11-09,203.95315551757812,133.96987915039062,25.75,30.59149980545044,0.24325853571055253
2020-11-10,204.55735778808594,129.91358947753906,24.799999237060547,30.527999782562254,0.46012461145047784
2020-11-11,203.97235107421875,133.52395629882812,23.450000762939453,30.380499839782715,0.26393245059143533
2020-11-12,200.01547241210938,132.49484252929688,25.350000381469727,30.299499893188475,0.043329198404933475
2020-11-13,202.1475830078125,134.338623046875,23.100000381469727,30.083999919891358,0.10614732348702718
2020-11-16,204.27967834472656,135.76219177246094,22.450000762939453,29.74749994277954,0.18723330612432232
2020-11-17,202.36843872070312,133.3524627685547,22.709999084472656,29.415499877929687,0.16383141513084382
2020-11-18,199.60247802734375,131.68016052246094,23.84000015258789,29.174999904632568,0.051052836448823365
2020-11-19,199.352783203125,134.870361328125,23.110000610351562,28.924999904632568,-0.10438674772600647
2020-11-20,195.80889892578125,134.48443603515625,23.700000762939453,28.732499980926512,-0.3252578860681437
2020-11-23,199.91944885253906,134.99896240234375,22.65999984741211,28.242500019073486,-0.07197769044319287
2020-11-24,201.37925720214844,136.65406799316406,21.639999389648438,27.657000064849854,-0.0460407735886815
2020-11-25,202.5413360595703,135.15335083007812,21.25,26.70550012588501,0.09713139040062875
2020-11-27,202.64697265625,136.34535217285156,20.84000015258789,25.86800012588501,0.05239252732506716
2020-11-30,202.02272033691406,138.2834930419922,20.56999969482422,24.995500087738037,-0.07373069302814225
2020-12-01,202.8390350341797,140.2044219970703,20.770000457763672,24.17750005722046,-0.10250260886157328
2020-12-02,201.8594512939453,139.5440673828125,21.170000076293945,23.458500099182128,-0.1394833435710331
2020-12-03,199.81378173828125,138.90948486328125,21.280000686645508,23.044000148773193,-0.24907519858000582
2020-12-04,204.2604522705078,142.8028564453125,20.790000915527344,22.704500198364258,-0.12015177311422821
2020-12-07,204.23170471191406,142.60562133789062,21.299999237060547,22.526500129699706,-0.11350467860182233
2020-12-08,204.34690856933594,142.94007873535156,20.68000030517578,22.273000144958495,-0.12031989421529805
2020-12-09,201.283203125,139.57839965820312,22.270000457763672,22.146500205993654,-0.17961858971023945
2020-12-10,199.3911895751953,138.9266357421875,22.520000457763672,22.100000190734864,-0.2781594555686046
2020-12-11,198.07540893554688,137.73460388183594,23.309999465942383,21.998000144958496,-0.3145703368616465
2020-12-14,199.04544067382812,137.3143768310547,24.719999313354492,22.079000091552736,-0.23125141690868034
2020-12-15,200.1114959716797,139.25250244140625,22.889999389648438,22.101000022888183,-0.24402360499115403
2020-12-16,200.0251007080078,139.029541015625,22.5,22.09050006866455,-0.24012384667938855
2020-12-17,202.81985473632812,139.5183868408203,21.93000030517578,21.995000076293945,-0.07396315971843216
2020-12-18,202.94467163085938,140.70179748535156,21.56999969482422,21.91800003051758,-0.11704232670988897
2020-12-21,200.73574829101562,139.29539489746094,25.15999984741211,21.99099998474121,-0.20402662468600835
2020-12-22,197.69126892089844,139.37258911132812,24.229999542236328,22.069499969482422,-0.41154247175284847
2020-12-23,197.1726837158203,138.05194091796875,23.309999465942383,22.15299997329712,-0.38890256199675
2020-12-24,200.43807983398438,138.61790466308594,21.530000686645508,22.167000007629394,-0.19453381201507486
2020-12-28,204.2124786376953,138.4721221923828,21.700000762939453,22.210000038146973,0.06491161819732132
2020-12-29,205.88357543945312,138.2234649658203,23.079999923706055,22.335500049591065,0.18778420404644397
2020-12-30,209.7156219482422,139.52694702148438,22.770000457763672,22.435500049591063,0.3880880603330515
2020-12-31,210.0709991455078,140.75326538085938,22.75,22.514500045776366,0.3586046102456898
2021-01-04,209.13937377929688,139.1153106689453,26.969999313354492,22.798999977111816,0.3673414840432992
2021-01-05,206.0180206298828,140.13584899902344,25.34000015258789,23.026499938964843,0.11365828269498454
2021-01-06,204.20281982421875,140.83045959472656,25.06999969482422,23.214999961853028,-0.03826578261003999
2021-01-07,205.3457489013672,144.02061462402344,22.3700008392334,23.299499988555908,-0.10031538540067286
2021-01-08,206.9208526611328,146.7820281982422,21.559999465942383,23.263999938964844,-0.11474406696852428
2021-01-11,204.46217346191406,146.91064453125,24.079999923706055,23.34199991226196,-0.2852123276606598
2021-01-12,200.59173583984375,147.7596435546875,23.329999923706055,23.342999935150146,-0.5816706560928674
2021-01-13,201.0623321533203,146.99635314941406,22.209999084472656,23.217499923706054,-0.5169285645832966
2021-01-14,193.8688201904297,147.253662109375,23.25,23.235499954223634,-1.01050502567664
2021-01-15,193.60951232910156,145.09255981445312,24.34000015258789,23.32749996185303,-0.9339391435113288
2021-01-19,193.67672729492188,149.3804473876953,23.239999771118164,23.392999935150147,-1.1158494528734795
2021-01-20,197.85455322265625,148.64292907714844,21.579999923706055,23.39349994659424,-0.8036246364514089
2021-01-21,197.01898193359375,150.1608428955078,21.31999969482422,23.201499938964844,-0.9256491552177605
2021-01-22,194.02249145507812,148.19699096679688,21.90999984741211,23.085499954223632,-1.0412115923294059
2021-01-25,193.02365112304688,148.29135131835938,23.190000534057617,23.079500007629395,-1.1122951992748091
2021-01-26,194.0128936767578,147.04786682128906,23.020000457763672,23.153999996185302,-0.9918965642245378
2021-01-27,187.2515869140625,139.72418212890625,37.209999084472656,23.929499912261964,-1.1269029464336535
2021-01-28,190.3729248046875,145.1268768310547,30.209999084472656,24.285999870300294,-1.1524734709332012
2021-01-29,185.5996856689453,142.95269775390625,33.09000015258789,24.801999855041505,-1.378038868753063
2021-02-01,190.50738525390625,148.79368591308594,30.239999771118164,25.176499843597412,-1.302872720909983
2021-02-02,194.58914184570312,150.76937866210938,25.559999465942383,25.105999851226805,-1.1150481885391645
2021-02-03,193.38861083984375,145.4460906982422,22.90999984741211,24.984499835968016,-0.964122481287021
2021-02-04,200.96627807617188,148.3967742919922,21.770000457763672,24.81949987411499,-0.5842537428516764
2021-02-05,200.50531005859375,146.61083984375,20.8700008392334,24.74449987411499,-0.5375215694426131
2021-02-08,198.69969177246094,151.088623046875,21.239999771118164,24.72849988937378,-0.8532780282673699
2021-02-09,198.3443603515625,149.8548583984375,21.6299991607666,24.605999851226805,-0.8234677779767295
2021-02-10,198.26751708984375,150.43292236328125,21.989999771118164,24.538999843597413,-0.8537523806941519
2021-02-11,202.63455200195312,154.62600708007812,21.25,24.49099988937378,-0.7431993937326992
2021-02-12,201.96124267578125,154.98837280273438,19.969999313354492,24.326999855041503,-0.804104855037129
2021-02-16,199.9796905517578,155.95468139648438,21.459999084472656,24.18299980163574,-0.9789964588020539
2021-02-17,199.60458374023438,154.0307159423828,21.5,24.095999813079835,-0.9205055623806364
2021-02-18,201.37448120117188,152.28785705566406,22.489999771118164,24.14149980545044,-0.7260464685276994
2021-02-19,196.9304656982422,153.8754425048828,22.049999237060547,24.177999782562257,-1.0930787155608808
2021-02-22,200.3837127685547,149.33721923828125,23.450000762939453,24.254999828338622,-0.6642062318150024
2021-02-23,204.029296875,149.130126953125,23.110000610351562,24.25099983215332,-0.4107335192577931
2021-02-24,211.07041931152344,154.77268981933594,21.34000015258789,24.16699981689453,-0.18387550869003927
2021-02-25,205.6068115234375,147.1285400390625,28.889999389648438,23.75099983215332,-0.21792712029569045
2021-02-26,204.2986602783203,148.62974548339844,27.950000762939453,23.63799991607666,-0.3709159833860156
2021-03-01,208.3771209716797,153.28872680664062,23.350000381469727,23.15099992752075,-0.2999695470738261
2021-03-02,207.54983520507812,150.89019775390625,24.100000381469727,22.84399995803833,-0.2511694793474558
2021-03-03,206.6649169921875,147.18032836914062,26.670000076293945,22.89949998855591,-0.14922312563285445
2021-03-04,203.4425506591797,140.8475341796875,28.56999969482422,23.182499980926515,-0.08999101083251644
2021-03-05,207.20359802246094,144.89395141601562,24.65999984741211,23.326999950408936,-0.01369852465806637
2021-03-08,211.87840270996094,139.8639678955078,25.469999313354492,23.55699987411499,0.5184698929555002
2021-03-09,211.96499633789062,146.98184204101562,24.030000686645508,23.69649991989136,0.2148242653897408
2021-03-10,214.66798400878906,146.1708526611328,22.559999465942383,23.742999935150145,0.4313420616439419
2021-03-11,217.53443908691406,150.9419708251953,21.90999984741211,23.738999938964845,0.4161373962573747
2021-03-12,215.8126220703125,149.75135803222656,20.690000534057617,23.710999965667725,0.35243641972352785
2021-03-15,214.76412963867188,150.90744018554688,20.030000686645508,23.714000034332276,0.23186439895048003
2021-03-16,216.13966369628906,152.8314208984375,19.790000915527344,23.63050012588501,0.24046050782796938
2021-03-17,214.52366638183594,154.73817443847656,19.229999542236328,23.517000102996825,0.049196419083087986
2021-03-18,212.25357055664062,150.43292236328125,21.579999923706055,23.47150011062622,0.08413863017099239
2021-03-19,199.01779174804688,151.8306427001953,20.950000762939453,23.416500186920167,-0.864206166444616
2021-03-22,200.07589721679688,155.38525390625,18.8799991607666,23.188000106811522,-0.9477888395653539
2021-03-23,200.22019958496094,154.24639892578125,20.299999237060547,23.04750003814697,-0.8885998749518652
