Date,WFC,META,VIX,AvgVIX,zscore
2020-06-18,24.08437156677246,234.1029052734375,32.939998626708984,29.639500045776366,-0.11527188211521273
2020-06-19,24.128080368041992,236.93067932128906,35.119998931884766,29.91899995803833,-0.07798359532931093
2020-06-22,23.909530639648438,237.3573760986328,31.770000457763672,30.09949998855591,-0.11636911321963672
2020-06-23,23.80461883544922,240.3538360595703,31.3700008392334,30.267500019073488,-0.10641901082428978
2020-06-24,22.83425521850586,232.19784545898438,33.84000015258789,30.57849998474121,-0.37901349313001576
2020-06-25,23.927017211914062,233.84490966796875,32.220001220703125,30.760000038146973,-0.14865452950045208
2020-06-26,22.152376174926758,214.3975067138672,34.72999954223633,31.121000003814697,-0.6932475491657573
2020-06-29,22.467092514038086,218.92201232910156,31.780000686645508,31.298500061035156,-0.5857347518392133
2020-06-30,22.379669189453125,225.3019561767578,30.43000030517578,31.47800006866455,-0.5379732830558805
2020-07-01,21.93382453918457,235.7003631591797,28.6200008392334,31.626000118255615,-0.5194300776365286
2020-07-02,22.152376174926758,231.6024932861328,27.68000030517578,31.719500160217287,-0.5183611688836824
2020-07-06,22.283504486083984,238.4091033935547,27.940000534057617,31.890500164031984,-0.42353948857028717
2020-07-07,21.383075714111328,238.9845733642578,29.43000030517578,32.07150020599365,-0.5937087476987797
2020-07-08,21.46175193786621,241.6834259033203,28.079999923706055,32.097000217437746,-0.5508953818111457
2020-07-09,21.01590919494629,242.59625244140625,29.260000228881836,32.18150024414062,-0.6287714561658819
2020-07-10,22.26601791381836,243.16180419921875,27.290000915527344,31.506500244140625,-0.3786472562577302
2020-07-13,22.21356964111328,237.13902282714844,32.189998626708984,31.31150016784668,-0.45012078501836905
2020-07-14,21.199493408203125,237.86338806152344,29.520000457763672,31.067500114440918,-0.6409927303264467
2020-07-15,22.161117553710938,238.4091033935547,27.760000228881836,30.772000217437743,-0.44746409629625405
2020-07-16,22.25728416442871,239.05401611328125,28.0,30.49850015640259,-0.4221096736517493
2020-07-17,21.811431884765625,240.1454620361328,25.68000030517578,30.13550024032593,-0.49817197019847737
2020-07-20,21.47923469543457,243.50904846191406,24.459999084472656,29.602500247955323,-0.5289205853852236
2020-07-21,22.90419578552246,239.8676300048828,24.84000015258789,29.256000232696532,-0.28737894575146417
2020-07-22,22.956647872924805,238.00230407714844,24.31999969482422,28.903500175476076,-0.296086223713222
2020-07-23,23.035322189331055,230.7888946533203,26.079999923706055,28.515500164031984,-0.35403004370190094
2020-07-24,22.956647872924805,228.91363525390625,25.84000015258789,28.19650011062622,-0.38847132296355213
2020-07-27,22.283504486083984,231.68190002441406,24.739999771118164,27.697000122070314,-0.4919206082944302
2020-07-28,22.3184757232666,228.32821655273438,25.440000534057617,27.380000114440918,-0.5191740562008594
2020-07-29,22.537025451660156,231.47349548339844,24.100000381469727,27.063500118255615,-0.44447988445572684
2020-07-30,21.549175262451172,232.67410278320312,24.760000228881836,26.870500087738037,-0.6253841381409085
2020-07-31,21.208232879638672,251.69483947753906,24.459999084472656,26.70950002670288,-0.4986894611464123
2020-08-03,21.23446273803711,249.99815368652344,24.280000686645508,26.526500034332276,-0.5108085439539677
2020-08-04,21.173261642456055,247.88470458984375,23.760000228881836,26.243000030517578,-0.5442552657634901
2020-08-05,21.330615997314453,247.1802520751953,22.989999771118164,25.988500022888182,-0.5206557743969784
2020-08-06,21.277952194213867,263.2144470214844,22.649999618530273,25.657999992370605,-0.3679652306546479
2020-08-07,22.006532669067383,266.3498229980469,22.209999084472656,25.403999900817873,-0.1936692013988312
2020-08-10,21.681739807128906,260.9521789550781,22.1299991607666,24.90099992752075,-0.3120271261570418
2020-08-11,22.225982666015625,254.13568115234375,24.030000686645508,24.626499938964844,-0.27492549370763864
2020-08-12,22.111867904663086,257.8664245605469,22.280000686645508,24.352499961853027,-0.25931052349095873
2020-08-13,21.96263885498047,259.2654113769531,22.1299991607666,24.058999919891356,-0.2742618049708734
2020-08-14,22.208425521850586,259.20587158203125,22.049999237060547,23.877499866485596,-0.22681981759278871
2020-08-17,21.479846954345703,259.1264953613281,21.350000381469727,23.72199993133545,-0.3700516464690302
2020-08-18,21.102394104003906,260.29730224609375,21.510000228881836,23.555499935150145,-0.4319362997972884
2020-08-19,21.128726959228516,260.5453796386719,22.540000915527344,23.466499996185302,-0.4242669915887162
2020-08-20,20.84783172607422,266.9154052734375,22.719999313354492,23.298499965667723,-0.4144268772263171
2020-08-21,20.751272201538086,264.93096923828125,22.540000915527344,23.133500003814696,-0.45347418277148926
2020-08-24,21.49740219116211,269.27685546875,22.3700008392334,23.01500005722046,-0.2634428412216721
2020-08-25,21.602739334106445,278.6334228515625,22.030000686645508,22.844500064849854,-0.14774293130938906
2020-08-26,21.102394104003906,301.5436706542969,23.270000457763672,22.803000068664552,-0.012672498550297413
2020-08-27,21.585186004638672,290.9368591308594,24.469999313354492,22.788500022888183,-0.02611153583740055
2020-08-28,21.67296600341797,291.3734436035156,22.959999084472656,22.713500022888184,-0.004514184884864459
2020-08-31,21.198945999145508,290.9170837402344,26.40999984741211,22.819999980926514,-0.10181604080577067
2020-09-01,21.111167907714844,293.13958740234375,26.1200008392334,22.938000011444093,-0.09638374475739557
2020-09-02,21.567626953125,300.14459228515625,26.56999969482422,23.117000007629393,0.06405133412450463
2020-09-03,21.52373695373535,288.8532409667969,33.599998474121094,23.664499950408935,-0.05930350135642478
2020-09-04,21.760746002197266,280.528564453125,30.75,24.091499996185302,-0.09759139813681252
2020-09-08,21.04094696044922,269.0486755371094,31.459999084472656,24.557999992370604,-0.3549916579455178
2020-09-09,20.92683219909668,271.58868408203125,28.809999465942383,24.79699993133545,-0.3514803478648244
2020-09-10,21.023387908935547,266.0025329589844,29.709999084472656,25.168499851226805,-0.3893877908208571
2020-09-11,21.304292678833008,264.5340576171875,26.8700008392334,25.405499935150146,-0.3494024397738421
2020-09-14,21.77829360961914,264.07763671875,25.850000381469727,25.595499992370605,-0.2613826063859596
2020-09-15,21.83974838256836,270.29888916015625,25.59000015258789,25.807499980926515,-0.18613102497900388
