Date,MS,PG,VIX,AvgVIX,zscore
2020-06-12,38.47315979003906,99.36540222167969,36.09000015258789,28.901000022888184,0.7184043691850296
2020-06-15,39.40422821044922,100.28498840332031,34.400001525878906,29.026500129699706,0.8056731381242392
2020-06-16,40.36855697631836,101.52252960205078,33.66999816894531,29.245000076293945,0.8640659036793147
2020-06-17,39.7035026550293,101.35064697265625,33.470001220703125,29.392000102996825,0.7473088893276899
2020-06-18,39.553871154785156,102.51082611083984,32.939998626708984,29.639500045776366,0.5865086007562696
2020-06-19,39.01352310180664,102.20146179199219,35.119998931884766,29.91899995803833,0.5106895193560932
2020-06-22,39.38760757446289,101.19595336914062,31.770000457763672,30.09949998855591,0.7000478254000104
2020-06-23,39.811580657958984,101.17877197265625,31.3700008392334,30.267500019073488,0.7887048038497925
2020-06-24,39.0301513671875,100.05294036865234,33.84000015258789,30.57849998474121,0.7551907228599462
2020-06-25,40.55976867675781,101.31626892089844,32.220001220703125,30.760000038146973,0.9263264877669268
2020-06-26,39.11328125,99.03023529052734,34.72999954223633,31.121000003814697,0.8869604162883413
2020-06-29,39.2712287902832,101.11859130859375,31.780000686645508,31.298500061035156,0.6849224092308828
2020-06-30,40.15241622924805,102.76010131835938,30.43000030517578,31.47800006866455,0.6809755965789277
2020-07-01,39.57880401611328,103.11245727539062,28.6200008392334,31.626000118255615,0.5240959456398727
2020-07-02,39.72845458984375,103.88590240478516,27.68000030517578,31.719500160217287,0.4679154697515254
2020-07-06,40.5847053527832,104.53048706054688,27.940000534057617,31.890500164031984,0.5707390865195562
2020-07-07,39.47905349731445,105.03752899169922,29.43000030517578,32.07150020599365,0.2876658142476763
2020-07-08,40.659515380859375,105.61335754394531,28.079999923706055,32.097000217437746,0.464526401599948
2020-07-09,39.49567794799805,105.26099395751953,29.260000228881836,32.18150024414062,0.265990081337093
2020-07-10,41.399383544921875,106.47274780273438,27.290000915527344,31.506500244140625,0.5194377713223987
2020-07-13,41.748538970947266,106.61027526855469,32.189998626708984,31.31150016784668,0.5754289754789079
2020-07-14,41.981300354003906,107.5040512084961,29.520000457763672,31.067500114440918,0.5227467344180823
2020-07-15,42.687923431396484,106.99697875976562,27.760000228881836,30.772000217437743,0.7241971564282284
2020-07-16,43.76031494140625,107.2204360961914,28.0,30.49850015640259,0.918492497565759
2020-07-17,43.56911849975586,107.96813201904297,25.68000030517578,30.13550024032593,0.7954770338555599
2020-07-20,43.111900329589844,107.6329574584961,24.459999084472656,29.602500247955323,0.7395595353501867
2020-07-21,43.54417419433594,107.48686981201172,24.84000015258789,29.256000232696532,0.8443799574397749
2020-07-22,42.39695739746094,108.40643310546875,24.31999969482422,28.903500175476076,0.506512333259898
2020-07-23,42.03118133544922,109.10783386230469,26.079999923706055,28.515500164031984,0.3529795319851593
2020-07-24,41.71529006958008,108.93484497070312,25.84000015258789,28.19650011062622,0.3077722827182355
2020-07-27,42.66298294067383,109.2461929321289,24.739999771118164,27.697000122070314,0.46669619031612986
2020-07-28,41.78178787231445,110.59534454345703,25.440000534057617,27.380000114440918,0.13503967911349665
2020-07-29,42.056129455566406,110.96721649169922,24.100000381469727,27.063500118255615,0.14942945387275305
2020-07-30,40.976261138916016,113.6568603515625,24.760000228881836,26.870500087738037,-0.3732935595962964
2020-07-31,40.917667388916016,113.39740753173828,24.459999084472656,26.70950002670288,-0.3561647330374875
2020-08-03,41.40318298339844,113.54444122314453,24.280000686645508,26.526500034332276,-0.27334612480884346
2020-08-04,41.23575973510742,115.7065200805664,23.760000228881836,26.243000030517578,-0.5502156769022166
2020-08-05,41.662689208984375,115.4038314819336,22.989999771118164,25.988500022888182,-0.4289152957574877
2020-08-06,41.394813537597656,114.77249908447266,22.649999618530273,25.657999992370605,-0.4128666288162957
2020-08-07,42.14820098876953,115.49897766113281,22.209999084472656,25.403999900817873,-0.34027482967746125
2020-08-10,42.34074020385742,115.9746322631836,22.1299991607666,24.90099992752075,-0.3542648742268009
2020-08-11,43.34526824951172,115.22220611572266,24.030000686645508,24.626499938964844,-0.06434155578191186
2020-08-12,43.8475341796875,117.15081787109375,22.280000686645508,24.352499961853027,-0.1780190231364603
2020-08-13,43.68010330200195,117.42755889892578,22.1299991607666,24.058999919891356,-0.24332400776851978
2020-08-14,43.78056335449219,116.83949279785156,22.049999237060547,23.877499866485596,-0.15678290507543696
2020-08-17,42.92671585083008,117.18539428710938,21.350000381469727,23.72199993133545,-0.37026385463760153
2020-08-18,42.6253547668457,118.05887603759766,21.510000228881836,23.555499935150145,-0.5299301123474641
2020-08-19,43.00205612182617,117.41890716552734,22.540000915527344,23.466499996185302,-0.38105608205050434
2020-08-20,42.52490234375,118.35294342041016,22.719999313354492,23.298499965667723,-0.5834781291599529
2020-08-21,42.77603530883789,118.8631820678711,22.540000915527344,23.133500003814696,-0.5893629996568647
2020-08-24,43.83915710449219,119.78857421875,22.3700008392334,23.01500005722046,-0.4757326044537455
2020-08-25,43.57128143310547,120.26424407958984,22.030000686645508,22.844500064849854,-0.5839079243039083
2020-08-26,43.286659240722656,119.68474578857422,23.270000457763672,22.803000068664552,-0.5771016106673572
2020-08-27,44.040061950683594,119.52908325195312,24.469999313354492,22.788500022888183,-0.40551584782983885
2020-08-28,44.27445602416992,120.01343536376953,22.959999084472656,22.713500022888184,-0.41191996774602385
2020-08-31,43.747074127197266,119.63289642333984,26.40999984741211,22.819999980926514,-0.4770996901825481
2020-09-01,44.01495361328125,119.50316619873047,26.1200008392334,22.938000011444093,-0.4077437463882254
2020-09-02,44.575809478759766,121.51822662353516,26.56999969482422,23.117000007629393,-0.519136889795544
2020-09-03,44.157257080078125,119.5723648071289,33.599998474121094,23.664499950408935,-0.38639904102359984
2020-09-04,44.123775482177734,119.31289672851562,30.75,24.091499996185302,-0.3641315006820391
2020-09-08,41.99752426147461,117.56593322753906,31.459999084472656,24.557999992370604,-0.6030442650317032
2020-09-09,42.7425537109375,119.47718811035156,28.809999465942383,24.79699993133545,-0.6651137215796441
2020-09-10,42.097984313964844,118.22320556640625,29.709999084472656,25.168499851226805,-0.6562507597387475
2020-09-11,42.14820098876953,119.46855163574219,26.8700008392334,25.405499935150146,-0.7857267709825383
2020-09-14,42.817893981933594,119.89230346679688,25.850000381469727,25.595499992370605,-0.6962847546025501
2020-09-15,42.18170166015625,119.89230346679688,25.59000015258789,25.807499980926515,-0.8264257673848608
2020-09-16,42.817893981933594,119.08802795410156,26.040000915527344,26.03400001525879,-0.6060317222202734
2020-09-17,42.06449890136719,118.9323501586914,26.459999084472656,26.229999923706053,-0.7426783829123742
2020-09-18,41.92218017578125,118.80264282226562,25.829999923706055,26.385499954223633,-0.757236128262538
2020-09-21,40.48237228393555,118.23186492919922,27.780000686645508,26.64749994277954,-0.9877159188218959
2020-09-22,39.871280670166016,119.31289672851562,26.860000610351562,26.87199993133545,-1.2340319423293309
2020-09-23,38.85838317871094,117.88589477539062,28.579999923706055,27.199499893188477,-1.2810994074160753
2020-09-24,39.017433166503906,118.41346740722656,28.510000228881836,27.461499881744384,-1.3077661506357852
2020-09-25,39.377384185791016,119.01885223388672,26.3799991607666,27.55699987411499,-1.302067918491984
2020-09-28,40.499114990234375,119.35612487792969,26.190000534057617,27.71849994659424,-1.1104515765123422
2020-09-29,39.54481887817383,118.70750427246094,26.270000457763672,27.711499977111817,-1.2328786824309377
2020-09-30,40.47399139404297,120.20367431640625,26.3700008392334,27.723999977111816,-1.210700002564791
2020-10-01,39.56155014038086,120.41989135742188,26.700000762939453,27.73050003051758,-1.4216142859941652
2020-10-02,40.1558952331543,119.45128631591797,27.6299991607666,27.432000064849852,-1.191340114768589
2020-10-05,40.683265686035156,120.54961395263672,27.959999084472656,27.292500019073486,-1.2067105126089968
2020-10-06,39.96337127685547,120.73987579345703,29.479999542236328,27.19350004196167,-1.3753243527720893
2020-10-07,40.775352478027344,121.68252563476562,28.059999465942383,27.15600004196167,-1.3150044729019918
2020-10-08,41.01811981201172,122.50413513183594,26.360000610351562,26.988500118255615,-1.3575416028081841
2020-10-09,40.875816345214844,123.60249328613281,25.0,26.895000076293947,-1.5099055132192885
2020-10-12,42.47468948364258,124.96028900146484,25.06999969482422,26.85600004196167,-1.3352033916245092
2020-10-13,42.22354507446289,124.71812438964844,26.06999969482422,26.880000019073485,-1.3594032086153154
2020-10-14,42.39933776855469,124.5710678100586,26.399999618530273,26.897999954223632,-1.3069404537909415
2020-10-15,42.968570709228516,124.38947296142578,26.969999313354492,26.923499965667723,-1.1701188616209248
2020-10-16,43.40386962890625,124.87378692626953,27.40999984741211,27.002499961853026,-1.1354211281766333
2020-10-19,42.65046691894531,122.72901916503906,29.18000030517578,27.07249994277954,-1.0488605134508415
2020-10-20,43.08576583862305,123.22198486328125,29.350000381469727,27.196999931335448,-1.015133647777911
2020-10-21,42.17332077026367,123.88789367675781,28.649999618530273,27.20049991607666,-1.276511575906778
2020-10-22,43.33689498901367,123.01044464111328,28.110000610351562,27.180499935150145,-0.9400237558407952
2020-10-23,43.42060470581055,123.81918334960938,27.549999237060547,27.238999938964845,-1.0136537741662306
2020-10-26,42.12309646606445,122.87995910644531,32.459999084472656,27.552499866485597,-1.1736786273864448
2020-10-27,40.67490768432617,123.80180358886719,33.349998474121094,27.906499767303465,-1.573369783008149
2020-10-28,39.82105255126953,119.7145004272461,40.279998779296875,28.60199966430664,-1.2893733117424897
2020-10-29,40.58003616333008,119.63622283935547,37.59000015258789,29.146499633789062,-1.1253297791564512
2020-10-30,40.6053352355957,119.22748565673828,38.02000045776367,29.665999698638917,-1.0742874597155614
2020-11-02,41.64260482788086,120.44498443603516,37.130001068115234,30.124499797821045,-0.9987246540297984
2020-11-03,43.16056442260742,122.81039428710938,35.54999923706055,30.427999782562257,-0.9536453926081535
2020-11-04,43.37139129638672,122.30599975585938,29.56999969482422,30.50349979400635,-0.8539167265924953
2020-11-05,44.0207405090332,123.81918334960938,27.579999923706055,30.56449975967407,-0.8908885684810596
2020-11-06,43.59907531738281,124.55839538574219,24.860000610351562,30.55749979019165,-1.0600972346352893
2020-11-09,47.242183685302734,120.00145721435547,25.75,30.59149980545044,0.19650959995868406
2020-11-10,47.01448440551758,121.97555541992188,24.799999237060547,30.527999782562254,-0.071595617993999
2020-11-11,47.51204299926758,123.54961395263672,23.450000762939453,30.380499839782715,-0.14644928582265865
2020-11-12,46.845821380615234,123.61913299560547,25.350000381469727,30.299499893188475,-0.2905343508637556
2020-11-13,47.73973083496094,125.47151184082031,23.100000381469727,30.083999919891358,-0.3155416934269834
2020-11-16,49.00468826293945,123.86268615722656,22.450000762939453,29.74749994277954,0.12375788923774839
2020-11-17,49.59502029418945,123.38439178466797,22.709999084472656,29.415499877929687,0.29819016182029845
2020-11-18,49.59502029418945,121.48857116699219,23.84000015258789,29.174999904632568,0.5109326324006499
2020-11-19,49.44321823120117,121.3406982421875,23.110000610351562,28.924999904632568,0.49647343288343265
2020-11-20,48.75170135498047,121.14070892333984,23.700000762939453,28.732499980926512,0.37745721146664296
2020-11-23,50.82624816894531,120.67107391357422,22.65999984741211,28.242500019073486,0.85453226222196
2020-11-24,53.634456634521484,120.27972412109375,21.639999389648438,27.657000064849854,1.4729019855487349
2020-11-25,53.53327178955078,120.60153198242188,21.25,26.70550012588501,1.4160912016692604
2020-11-27,53.83686065673828,120.54063415527344,20.84000015258789,25.86800012588501,1.485027806349054
2020-11-30,52.14181137084961,120.7667465209961,20.56999969482422,24.995500087738037,1.1129109452477643
2020-12-01,53.364601135253906,121.20157623291016,20.770000457763672,24.17750005722046,1.3142526294805392
2020-12-02,53.988643646240234,120.32325744628906,21.170000076293945,23.458500099182128,1.540470162072945
2020-12-03,54.02239227294922,119.4361801147461,21.280000686645508,23.044000148773193,1.6469186290948894
2020-12-04,54.81509017944336,119.54926300048828,20.790000915527344,22.704500198364258,1.7963850235251468
2020-12-07,54.1910514831543,119.73187255859375,21.299999237060547,22.526500129699706,1.6482383685734647
2020-12-08,53.89589309692383,120.05364227294922,20.68000030517578,22.273000144958495,1.5517521769816323
2020-12-09,54.283809661865234,118.62743377685547,22.270000457763672,22.146500205993654,1.7911495242481457
2020-12-10,54.34284210205078,117.84473419189453,22.520000457763672,22.100000190734864,1.8910571964241498
2020-12-11,53.398345947265625,118.71438598632812,23.309999465942383,21.998000144958496,1.6002594851958765
2020-12-14,52.18397521972656,118.14043426513672,24.719999313354492,22.079000091552736,1.4162518126298047
2020-12-15,53.92961502075195,118.83616638183594,22.889999389648438,22.101000022888183,1.6952713718163155
2020-12-16,54.165748596191406,119.3753433227539,22.5,22.09050006866455,1.6830708347559928
2020-12-17,54.53679656982422,120.22758483886719,21.93000030517578,21.995000076293945,1.6633376774170985
2020-12-18,54.12358093261719,120.91461944580078,21.56999969482422,21.91800003051758,1.5017126438767507
2020-12-21,57.201663970947266,119.59275817871094,25.15999984741211,21.99099998474121,2.279707348905179
2020-12-22,56.1981315612793,118.74916076660156,24.229999542236328,22.069499969482422,2.169087975751286
2020-12-23,57.52210998535156,118.56656646728516,23.309999465942383,22.15299997329712,2.4604142520174617
2020-12-24,57.42090606689453,119.76666259765625,21.530000686645508,22.167000007629394,2.3050410770274605
2020-12-28,57.38718795776367,120.60153198242188,21.700000762939453,22.210000038146973,2.204457449014324
2020-12-29,57.10045623779297,120.37541961669922,23.079999923706055,22.335500049591065,2.1711764793232584
2020-12-30,57.210086822509766,119.81015014648438,22.770000457763672,22.435500049591063,2.25703536835104
2020-12-31,57.79197311401367,121.00155639648438,22.75,22.514500045776366,2.2423718980617187
