Date,MS,AVGO,VIX,AvgVIX,zscore
2020-03-23,22.91717529296875,16.891918182373047,61.59000015258789,52.10550012588501,0.2793747474926784
2020-03-24,27.375354766845703,18.57612419128418,61.66999816894531,53.796500015258786,0.4435464967197714
2020-03-25,28.009885787963867,18.994338989257812,63.95000076293945,55.61600008010864,0.4199106009041786
2020-03-26,29.427268981933594,21.231229782104492,61.0,56.708000087738036,0.024092163280124052
2020-03-27,28.02635955810547,20.1416072845459,65.54000091552734,57.97950010299682,0.12006273755950547
2020-03-30,28.710344314575195,20.964067459106445,57.08000183105469,59.16250028610229,-0.0032765963147286903
2020-03-31,28.018125534057617,20.701261520385742,53.540000915527344,59.99850034713745,-0.028425051431594475
2020-04-01,26.056861877441406,19.525190353393555,57.060001373291016,61.252000427246095,0.013932618327391242
2020-04-02,27.935720443725586,20.697771072387695,50.90999984741211,61.81650047302246,-0.03873775873417358
2020-04-03,27.894514083862305,20.45330238342285,46.79999923706055,62.059500503540036,0.020018156802519314
2020-04-06,30.498552322387695,22.040599822998047,45.2400016784668,61.598500633239745,-0.04301162798081146
2020-04-07,30.440876007080078,22.113069534301758,46.70000076293945,61.568500709533694,-0.06995527685781851
2020-04-08,32.44334411621094,22.796710968017578,43.349998474121094,61.041000556945804,0.022967467942271766
2020-04-09,33.85248947143555,22.203001022338867,41.66999816894531,59.35100040435791,0.3713665473554942
2020-04-13,32.616397857666016,22.693679809570312,41.16999816894531,58.51800022125244,0.07368432933809566
2020-04-14,32.84714126586914,23.366846084594727,37.7599983215332,56.27150001525879,-0.07212033943873113
2020-04-15,31.644001007080078,22.477157592773438,40.84000015258789,54.51799983978272,-0.001839544067454835
2020-04-16,31.61103630065918,22.551366806030273,40.11000061035156,52.70100002288818,-0.025873043537319212
2020-04-17,32.21259307861328,23.214052200317383,38.150001525878906,51.00850009918213,-0.11837615681301018
2020-04-20,31.61103630065918,22.55048942565918,43.83000183105469,49.898000144958495,-0.02564201590819093
2020-04-21,30.44911003112793,21.622385025024414,45.40999984741211,49.089000129699706,0.060371731547896795
2020-04-22,31.157806396484375,22.698043823242188,41.97999954223633,48.104500198364256,-0.1262704736613208
2020-04-23,30.877634048461914,22.60724639892578,41.380001068115234,46.976000213623045,-0.14054955615501985
2020-04-24,31.289653778076172,23.12063217163086,35.93000030517578,45.722500228881835,-0.21957366021850802
2020-04-27,32.39390563964844,23.438440322875977,33.290000915527344,44.11000022888184,-0.15274810899667904
2020-04-28,33.06963348388672,23.113643646240234,33.56999969482422,42.93450012207031,0.024877362975024676
2020-04-29,33.90925598144531,24.099376678466797,31.229999542236328,41.81900005340576,-0.12024081425888627
2020-04-30,32.7786750793457,23.7152156829834,34.150001525878906,40.673500061035156,-0.17318329227727344
2020-05-01,31.922426223754883,22.674474716186523,37.189998626708984,39.9875,-0.015846856065848514
2020-05-04,31.664716720581055,22.89798355102539,35.970001220703125,39.44600009918213,-0.10982588806743716
2020-05-05,31.57327651977539,23.125865936279297,33.61000061035156,38.86450004577637,-0.1822940736545217
2020-05-06,31.007980346679688,23.065624237060547,34.119998931884766,38.235499954223634,-0.24348125837466075
2020-05-07,32.263267517089844,23.3773193359375,31.440000534057617,37.64000005722046,-0.15445996826529046
2020-05-08,33.319026947021484,24.012939453125,27.979999542236328,36.95550012588501,-0.17792866099974836
2020-05-11,33.11119842529297,24.045244216918945,27.56999969482422,36.275500202178954,-0.21476197913276635
2020-05-12,31.939048767089844,23.438440322875977,33.040000915527344,36.03950033187866,-0.21474499953293405
2020-05-13,30.750274658203125,22.97569465637207,35.279998779296875,35.76150026321411,-0.2549266566297303
2020-05-14,31.431941986083984,23.276914596557617,32.61000061035156,35.38650026321411,-0.2413313544438384
2020-05-15,30.999662399291992,22.736459732055664,31.889999389648438,35.07350015640259,-0.15794095981381764
2020-05-18,33.48529052734375,23.881975173950195,29.299999237060547,34.34700002670288,-0.12078208047182151
2020-05-19,32.695552825927734,23.7440242767334,30.530000686645508,33.60300006866455,-0.1920985789046939
2020-05-20,34.13371658325195,24.331623077392578,27.989999771118164,32.90350008010864,-0.15080090206731242
2020-05-21,33.50191116333008,23.992856979370117,29.530000686645508,32.31100006103516,-0.14771356146657585
2020-05-22,33.360595703125,24.154382705688477,28.15999984741211,31.92250003814697,-0.20950701377612663
2020-05-26,36.32005310058594,24.62323760986328,28.010000228881836,31.658500003814698,0.07040972619739135
2020-05-27,38.9553337097168,25.109560012817383,27.6200008392334,31.361000061035156,0.30154178328662196
2020-05-28,36.91029739379883,24.721023559570312,28.59000015258789,31.229000091552734,0.12511136054843128
2020-05-29,36.74404525756836,25.430858612060547,27.510000228881836,30.89700002670288,-0.08445916080944174
2020-06-01,37.15969467163086,25.319103240966797,28.229999542236328,30.449000072479247,0.0016206549996258509
2020-06-02,37.8912467956543,26.023696899414062,26.84000015258789,29.992500019073486,-0.08419920645600719
2020-06-03,38.99689483642578,27.025142669677734,25.65999984741211,29.594999980926513,-0.19719556483086612
2020-06-04,40.47662353515625,26.969263076782227,25.809999465942383,29.179500007629393,0.0192050764116479
2020-06-05,41.17493438720703,27.68433380126953,24.520000457763672,28.8335000038147,-0.073904334250742
2020-06-08,41.69034194946289,27.722755432128906,25.809999465942383,28.725,-0.013771399399568686
2020-06-09,41.89817810058594,27.530670166015625,27.56999969482422,28.725,0.06513560105235895
2020-06-10,40.47662353515625,27.506221771240234,27.56999969482422,28.451499938964844,-0.12218433484880467
2020-06-11,37.05162048339844,25.64738655090332,40.790000915527344,28.727000045776368,-0.09955183365502311
2020-06-12,38.47316360473633,26.21490478515625,36.09000015258789,28.901000022888184,-0.05523202650175371
2020-06-15,39.404239654541016,26.550174713134766,34.400001525878906,29.026500129699706,-0.016608251950490736
2020-06-16,40.368560791015625,27.12904167175293,33.66999816894531,29.245000076293945,-0.037595991773806806
2020-06-17,39.70349884033203,27.366527557373047,33.470001220703125,29.392000102996825,-0.1907774423247665
2020-06-18,39.55387496948242,27.82665252685547,32.939998626708984,29.639500045776366,-0.33232906262477313
2020-06-19,39.013526916503906,26.7072696685791,35.119998931884766,29.91899995803833,-0.11122780821722986
2020-06-22,39.38760757446289,27.657285690307617,31.770000457763672,30.09949998855591,-0.310394401176543
2020-06-23,39.81157684326172,27.459697723388672,31.3700008392334,30.267500019073488,-0.20057955984742498
2020-06-24,39.03014373779297,27.077747344970703,33.84000015258789,30.57849998474121,-0.20651536003967597
2020-06-25,40.559757232666016,27.243589401245117,32.220001220703125,30.760000038146973,-0.041698122997569136
2020-06-26,39.11328125,27.116559982299805,34.72999954223633,31.121000003814697,-0.20540369480679468
2020-06-29,39.27122497558594,27.32562255859375,31.780000686645508,31.298500061035156,-0.23892536406315354
2020-06-30,40.15242004394531,27.839881896972656,30.43000030517578,31.47800006866455,-0.2542309969958148
2020-07-01,39.57881164550781,27.585840225219727,28.6200008392334,31.626000118255615,-0.26552064854420226
2020-07-02,39.728450775146484,27.827531814575195,27.68000030517578,31.719500160217287,-0.3087659490143107
2020-07-06,40.584693908691406,28.120391845703125,27.940000534057617,31.890500164031984,-0.26917471183644076
2020-07-07,39.479061126708984,27.620243072509766,29.43000030517578,32.07150020599365,-0.2881754162963695
2020-07-08,40.65952682495117,28.189191818237305,28.079999923706055,32.097000217437746,-0.2770910837600439
2020-07-09,39.49567413330078,28.359439849853516,29.260000228881836,32.18150024414062,-0.4805528492023424
2020-07-10,41.39939498901367,28.17772674560547,27.290000915527344,31.506500244140625,-0.17322828916725738
2020-07-13,41.748538970947266,27.460580825805664,32.189998626708984,31.31150016784668,0.0631954129028204
2020-07-14,41.981300354003906,27.793132781982422,29.520000457763672,31.067500114440918,0.0073547371489705235
2020-07-15,42.68791961669922,27.6784610748291,27.760000228881836,30.772000217437743,0.1338615943435495
2020-07-16,43.76032257080078,27.46323013305664,28.0,30.49850015640259,0.33670346700167153
2020-07-17,43.569129943847656,27.58407211303711,25.68000030517578,30.13550024032593,0.2788244186765771
2020-07-20,43.11189651489258,27.973957061767578,24.459999084472656,29.602500247955323,0.11384095245533322
2020-07-21,43.5441780090332,27.727861404418945,24.84000015258789,29.256000232696532,0.23756156273622223
2020-07-22,42.3969612121582,27.680219650268555,24.31999969482422,28.903500175476076,0.09374096880885838
2020-07-23,42.031185150146484,27.31591796875,26.079999923706055,28.515500164031984,0.13981196018392059
2020-07-24,41.71529769897461,26.97366714477539,25.84000015258789,28.19650011062622,0.18687643111680932
2020-07-27,42.66297912597656,27.5814266204834,24.739999771118164,27.697000122070314,0.15601286232027237
2020-07-28,41.78179931640625,27.11127281188965,25.440000534057617,27.380000114440918,0.15970691655300798
2020-07-29,42.056129455566406,27.243589401245117,24.100000381469727,27.063500118255615,0.1622570780809803
2020-07-30,40.97626495361328,27.530261993408203,24.760000228881836,26.870500087738037,-0.06041347770806915
2020-07-31,40.91767501831055,27.94043731689453,24.459999084472656,26.70950002670288,-0.1764046894725854
2020-08-03,41.40317916870117,28.335622787475586,24.280000686645508,26.526500034332276,-0.21428894158321257
2020-08-04,41.23575973510742,28.96720314025879,23.760000228881836,26.243000030517578,-0.4034129097296757
2020-08-05,41.66268539428711,29.06864356994629,22.989999771118164,25.988500022888182,-0.37193384916205235
2020-08-06,41.39480972290039,29.035125732421875,22.649999618530273,25.657999992370605,-0.3996194859102195
2020-08-07,42.148197174072266,28.75020980834961,22.209999084472656,25.403999900817873,-0.22191023700248064
2020-08-10,42.34074783325195,28.876346588134766,22.1299991607666,24.90099992752075,-0.2288793623186752
2020-08-11,43.34526824951172,28.58260726928711,24.030000686645508,24.626499938964844,-0.014617411765153951
2020-08-12,43.8475341796875,29.430307388305664,22.280000686645508,24.352499961853027,-0.16937104344492399
2020-08-13,43.68012237548828,29.05805778503418,22.1299991607666,24.058999919891356,-0.09417023888124008
2020-08-14,43.78055953979492,28.916927337646484,22.049999237060547,23.877499866485596,-0.043318877117598076
2020-08-17,42.92671203613281,29.137454986572266,21.350000381469727,23.72199993133545,-0.21776639425592864
2020-08-18,42.62535095214844,28.989255905151367,21.510000228881836,23.555499935150145,-0.2198187652285835
2020-08-19,43.00205612182617,29.03953742980957,22.540000915527344,23.466499996185302,-0.1817138264932802
2020-08-20,42.52490997314453,29.006019592285156,22.719999313354492,23.298499965667723,-0.23792298273966356
2020-08-21,42.77602767944336,29.110979080200195,22.540000915527344,23.133500003814696,-0.23133312872353223
2020-08-24,43.839149475097656,29.462059020996094,22.3700008392334,23.01500005722046,-0.17887456581970768
2020-08-25,43.5712776184082,29.650835037231445,22.030000686645508,22.844500064849854,-0.26509304363500447
2020-08-26,43.286659240722656,29.962203979492188,23.270000457763672,22.803000068664552,-0.3858746551333454
2020-08-27,44.04006576538086,29.91545867919922,24.469999313354492,22.788500022888183,-0.27087676314245135
2020-08-28,44.27444839477539,30.41648292541504,22.959999084472656,22.713500022888184,-0.37085778604556047
2020-08-31,43.74707794189453,30.622020721435547,26.40999984741211,22.819999980926514,-0.4968594969745551
2020-09-01,44.01494216918945,31.714937210083008,26.1200008392334,22.938000011444093,-0.7481312375463625
2020-09-02,44.57581329345703,33.07953643798828,26.56999969482422,23.117000007629393,-1.0310044108405216
2020-09-03,44.157264709472656,31.05776596069336,33.599998474121094,23.664499950408935,-0.555689497113841
2020-09-04,44.12377166748047,32.01573181152344,30.75,24.091499996185302,-0.81250160591575
2020-09-08,41.997535705566406,30.92104721069336,31.459999084472656,24.557999992370604,-0.8140599484384629
2020-09-09,42.7425537109375,31.758161544799805,28.809999465942383,24.79699993133545,-0.9329391277061226
2020-09-10,42.09798812866211,31.497947692871094,29.709999084472656,25.168499851226805,-0.9522749984780208
2020-09-11,42.148197174072266,31.729047775268555,26.8700008392334,25.405499935150146,-1.006283692037185
2020-09-14,42.817893981933594,31.9495792388916,25.850000381469727,25.595499992370605,-0.9730734629306599
2020-09-15,42.181678771972656,32.36504364013672,25.59000015258789,25.807499980926515,-1.1691875659413862
2020-09-16,42.817893981933594,32.37651062011719,26.040000915527344,26.03400001525879,-1.0854910050304794
2020-09-17,42.06449890136719,32.27771759033203,26.459999084472656,26.229999923706053,-1.1621648758615981
2020-09-18,41.922183990478516,31.73169708251953,25.829999923706055,26.385499954223633,-1.0377868416723006
2020-09-21,40.48237609863281,31.314228057861328,27.780000686645508,26.64749994277954,-1.1241063776690763
2020-09-22,39.87128829956055,32.186553955078125,26.860000610351562,26.87199993133545,-1.437094217822804
2020-09-23,38.85838317871094,31.296417236328125,28.579999923706055,27.199499893188477,-1.3407663904881608
2020-09-24,39.01743698120117,31.37920379638672,28.510000228881836,27.461499881744384,-1.3408863561041338
2020-09-25,39.37739562988281,31.760175704956055,26.3799991607666,27.55699987411499,-1.3921397845753043
2020-09-28,40.49911117553711,32.694828033447266,26.190000534057617,27.71849994659424,-1.4853584139908744
2020-09-29,39.5448112487793,32.424224853515625,26.270000457763672,27.711499977111817,-1.5441753385388601
2020-09-30,40.4739990234375,32.429569244384766,26.3700008392334,27.723999977111816,-1.418934511174137
2020-10-01,39.561553955078125,32.810550689697266,26.700000762939453,27.73050003051758,-1.6436187943721041
2020-10-02,40.155906677246094,31.762855529785156,27.6299991607666,27.432000064849852,-1.2867345407543562
2020-10-05,40.68326950073242,32.588008880615234,27.959999084472656,27.292500019073486,-1.4321305636246673
2020-10-06,39.9633674621582,32.399295806884766,29.479999542236328,27.19350004196167,-1.4805620217017719
2020-10-07,40.775360107421875,32.644981384277344,28.059999465942383,27.15600004196167,-1.434580363294634
2020-10-08,41.01811981201172,33.2315788269043,26.360000610351562,26.988500118255615,-1.5559523200619447
2020-10-09,40.87581253051758,33.53156280517578,25.0,26.895000076293947,-1.6543391262048825
2020-10-12,42.47468566894531,34.04161071777344,25.06999969482422,26.85600004196167,-1.5707164652315746
2020-10-13,42.223541259765625,33.95793151855469,26.06999969482422,26.880000019073485,-1.5829133833187394
2020-10-14,42.39934158325195,33.852012634277344,26.399999618530273,26.897999954223632,-1.5310617811628795
2020-10-15,42.96857452392578,33.81906509399414,26.969999313354492,26.923499965667723,-1.4447998682803902
2020-10-16,43.403865814208984,33.705142974853516,27.40999984741211,27.002499961853026,-1.3554723313150807
2020-10-19,42.65046310424805,33.44878387451172,29.18000030517578,27.07249994277954,-1.390657693243406
2020-10-20,43.08576965332031,33.557373046875,29.350000381469727,27.196999931335448,-1.3599186921913664
2020-10-21,42.17332458496094,33.11764907836914,28.649999618530273,27.20049991607666,-1.3684987266348367
2020-10-22,43.3369026184082,33.23514938354492,28.110000610351562,27.180499935150145,-1.2408429214209808
2020-10-23,43.42060852050781,33.177284240722656,27.549999237060547,27.238999938964845,-1.2141970512121443
2020-10-26,42.12309646606445,32.31563186645508,32.459999084472656,27.552499866485597,-1.164161447811949
2020-10-27,40.67490768432617,32.009429931640625,33.349998474121094,27.906499767303465,-1.2809216184818304
2020-10-28,39.8210563659668,30.906539916992188,40.279998779296875,28.60199966430664,-1.1068936065932464
2020-10-29,40.580047607421875,31.600847244262695,37.59000015258789,29.146499633789062,-1.1862649746128764
2020-10-30,40.60533142089844,31.1219539642334,38.02000045776367,29.665999698638917,-1.056718894143042
2020-11-02,41.642608642578125,31.266149520874023,37.130001068115234,30.124499797821045,-0.9533071282077702
2020-11-03,43.16056823730469,31.48958396911621,35.54999923706055,30.427999782562257,-0.8052432700793112
2020-11-04,43.37138366699219,32.45716094970703,29.56999969482422,30.50349979400635,-1.031286945550283
2020-11-05,44.0207405090332,33.902748107910156,27.579999923706055,30.56449975967407,-1.3234248920680918
2020-11-06,43.59908676147461,33.88050079345703,24.860000610351562,30.55749979019165,-1.3750381469533248
2020-11-09,47.24217224121094,33.428306579589844,25.75,30.59149980545044,-0.759416775437502
2020-11-10,47.014488220214844,32.32363510131836,24.799999237060547,30.527999782562254,-0.49957321368984364
2020-11-11,47.51203536987305,33.462127685546875,23.450000762939453,30.380499839782715,-0.7315401039070983
2020-11-12,46.8458137512207,32.952964782714844,25.350000381469727,30.299499893188475,-0.6882756067900565
2020-11-13,47.73973083496094,33.24671936035156,23.100000381469727,30.083999919891358,-0.6437849663169277
2020-11-16,49.00468826293945,33.89739990234375,22.450000762939453,29.74749994277954,-0.6427056579359357
2020-11-17,49.59500503540039,33.87871170043945,22.709999084472656,29.415499877929687,-0.557324724678763
2020-11-18,49.59500503540039,33.88050079345703,23.84000015258789,29.174999904632568,-0.5577958201485944
2020-11-19,49.44321823120117,34.210731506347656,23.110000610351562,28.924999904632568,-0.6654391095245
2020-11-20,48.7516975402832,34.12173080444336,23.700000762939453,28.732499980926512,-0.7362579840465935
2020-11-23,50.82624053955078,34.44840621948242,22.65999984741211,28.242500019073486,-0.5395168523768294
2020-11-24,53.634456634521484,34.91395568847656,21.639999389648438,27.657000064849854,-0.2793438968045484
2020-11-25,53.53327178955078,34.789337158203125,21.25,26.70550012588501,-0.26032140958330446
2020-11-27,53.83685302734375,35.156070709228516,20.84000015258789,25.86800012588501,-0.31550988998256524
2020-11-30,52.14179992675781,35.74623489379883,20.56999969482422,24.995500087738037,-0.7019444785196487
2020-12-01,53.36460494995117,36.01239013671875,20.770000457763672,24.17750005722046,-0.6053591594298122
2020-12-02,53.9886589050293,35.93761444091797,21.170000076293945,23.458500099182128,-0.5006111633785261
2020-12-03,54.02237319946289,35.58778762817383,21.280000686645508,23.044000148773193,-0.40390117894252037
2020-12-04,54.81509017944336,36.645263671875,20.790000915527344,22.704500198364258,-0.5743035965741276
2020-12-07,54.1910514831543,37.465087890625,21.299999237060547,22.526500129699706,-0.8752321487038343
2020-12-08,53.89588928222656,37.68940353393555,20.68000030517578,22.273000144958495,-0.9745284200490598
2020-12-09,54.283817291259766,37.049400329589844,22.270000457763672,22.146500205993654,-0.7531313168878242
2020-12-10,54.34284591674805,36.499290466308594,22.520000457763672,22.100000190734864,-0.6002334138385673
2020-12-11,53.398338317871094,36.1236457824707,23.309999465942383,21.998000144958496,-0.6300566167285107
2020-12-14,52.1839599609375,36.65595245361328,24.719999313354492,22.079000091552736,-0.9357405792039704
2020-12-15,53.92961502075195,37.213172912597656,22.889999389648438,22.101000022888183,-0.8445328257041788
2020-12-16,54.16575241088867,37.82204055786133,22.5,22.09050006866455,-0.9726714863662087
2020-12-17,54.53679656982422,37.92885208129883,21.93000030517578,21.995000076293945,-0.95022335272717
2020-12-18,54.12358093261719,39.011505126953125,21.56999969482422,21.91800003051758,-1.2916236062817261
2020-12-21,57.20165252685547,38.50160217285156,25.15999984741211,21.99099998474121,-0.7378179104698994
2020-12-22,56.1981201171875,38.880435943603516,24.229999542236328,22.069499969482422,-0.9743518625663428
2020-12-23,57.522117614746094,38.194580078125,23.309999465942383,22.15299997329712,-0.6132949915776759
2020-12-24,57.42091369628906,38.73320770263672,21.530000686645508,22.167000007629394,-0.768917929137979
2020-12-28,57.38719177246094,38.77090835571289,21.700000762939453,22.210000038146973,-0.7834413766303713
2020-12-29,57.1004638671875,38.515960693359375,23.079999923706055,22.335500049591065,-0.755390719644956
2020-12-30,57.2100830078125,39.035743713378906,22.770000457763672,22.435500049591063,-0.8773164494683724
2020-12-31,57.791969299316406,39.306854248046875,22.75,22.514500045776366,-0.8693930147911394
2021-01-04,57.62331008911133,38.17302322387695,26.969999313354492,22.798999977111816,-0.5938262314334274
2021-01-05,58.6015510559082,38.431575775146484,25.34000015258789,23.026499938964843,-0.5285730341916786
2021-01-06,62.135013580322266,38.194580078125,25.06999969482422,23.214999961853028,0.01544170228445397
2021-01-07,63.19759750366211,39.804195404052734,22.3700008392334,23.299499988555908,-0.26356460248378955
2021-01-08,63.45901870727539,40.00618362426758,21.559999465942383,23.263999938964844,-0.281119528687651
2021-01-11,64.14209747314453,40.0169563293457,24.079999923706055,23.34199991226196,-0.19085266236494552
2021-01-12,63.92283630371094,40.342838287353516,23.329999923706055,23.342999935150146,-0.3065475992449418
2021-01-13,63.72043991088867,40.506221771240234,22.209999084472656,23.217499923706054,-0.37715554497432324
2021-01-14,64.48786163330078,40.58342361450195,23.25,23.235499954223634,-0.29288455736772634
2021-01-15,63.45058822631836,40.025028228759766,24.34000015258789,23.32749996185303,-0.28723067305303046
2021-01-19,63.23975372314453,41.22978591918945,23.239999771118164,23.392999935150147,-0.6331984377622276
2021-01-20,63.11325454711914,41.46408462524414,21.579999923706055,23.39349994659424,-0.7121346689685725
2021-01-21,62.99518966674805,41.90755844116211,21.31999969482422,23.201499938964844,-0.8450003032737154
2021-01-22,62.51449966430664,41.7459716796875,21.90999984741211,23.085499954223632,-0.8679699856560666
2021-01-25,61.03871536254883,41.7253303527832,23.190000534057617,23.079500007629395,-1.0636838815709153
2021-01-26,60.05204391479492,41.64273452758789,23.020000457763672,23.153999996185302,-1.176418240279239
2021-01-27,57.69919204711914,39.92179870605469,37.209999084472656,23.929499912261964,-1.0439627854772888
2021-01-28,58.758766174316406,40.55379104614258,30.209999084472656,24.285999870300294,-1.0659562868000605
2021-01-29,56.83460998535156,40.44248580932617,33.09000015258789,24.801999855041505,-1.2989099813579137
2021-02-01,57.360164642333984,41.90038299560547,30.239999771118164,25.176499843597412,-1.6111635562400002
2021-02-02,60.14043045043945,42.8106689453125,25.559999465942383,25.105999851226805,-1.471906114818451
2021-02-03,59.84375762939453,41.7612419128418,22.90999984741211,24.984499835968016,-1.2360124160607429
2021-02-04,61.27627182006836,42.249595642089844,21.770000457763672,24.81949987411499,-1.1693520334086949
2021-02-05,62.0645751953125,41.83484649658203,20.8700008392334,24.74449987411499,-0.9526966850465514
2021-02-08,62.920719146728516,42.4354248046875,21.239999771118164,24.72849988937378,-0.9941458804797971
2021-02-09,62.92918395996094,42.608680725097656,21.6299991607666,24.605999851226805,-1.0386130537965679
2021-02-10,63.005462646484375,42.197532653808594,21.989999771118164,24.538999843597413,-0.9199547298479961
2021-02-11,62.4884147644043,42.946231842041016,21.25,24.49099988937378,-1.1875721528249341
2021-02-12,63.24281692504883,43.65812683105469,19.969999313354492,24.326999855041503,-1.2722001110341623
2021-02-16,64.4634017944336,43.9103889465332,21.459999084472656,24.18299980163574,-1.172259126130662
2021-02-17,63.95481491088867,43.31339645385742,21.5,24.095999813079835,-1.0843821795443023
2021-02-18,63.429298400878906,43.383419036865234,22.489999771118164,24.14149980545044,-1.174447976685611
2021-02-19,64.4210433959961,43.98489761352539,22.049999237060547,24.177999782562257,-1.1976518344668339
2021-02-22,65.60774230957031,42.76399230957031,23.450000762939453,24.254999828338622,-0.7144220548798661
2021-02-23,65.69252014160156,42.36360168457031,23.110000610351562,24.25099983215332,-0.5974378989161152
2021-02-24,67.70989227294922,43.16976547241211,21.34000015258789,24.16699981689453,-0.5347457431434252
2021-02-25,66.48084259033203,41.04035568237305,28.889999389648438,23.75099983215332,-0.14155887662337074
2021-02-26,65.15849304199219,42.18136978149414,27.950000762939453,23.63799991607666,-0.6222412352162023
2021-03-01,67.09960174560547,43.950782775878906,23.350000381469727,23.15099992752075,-0.8235819704213486
2021-03-02,68.48128509521484,43.13654708862305,24.100000381469727,22.84399995803833,-0.42085816615049365
2021-03-03,69.5577621459961,41.570011138916016,26.670000076293945,22.89949998855591,0.13835821691643738
2021-03-04,68.75251770019531,39.82215118408203,28.56999969482422,23.182499980926515,0.4888417538290941
2021-03-05,68.54907989501953,40.41015625,24.65999984741211,23.326999950408936,0.3062825270731752
2021-03-08,68.7440185546875,37.81663131713867,25.469999313354492,23.55699987411499,1.0157672813164689
2021-03-09,68.53211212158203,39.823055267333984,24.030000686645508,23.69649991989136,0.4585624635936506
2021-03-10,70.43084716796875,39.28351593017578,22.559999465942383,23.742999935150145,0.8594285618289006
2021-03-11,70.56646728515625,40.728843688964844,21.90999984741211,23.738999938964845,0.4973367178270158
2021-03-12,71.49040222167969,40.50263214111328,20.690000534057617,23.710999965667725,0.6828337937213375
2021-03-15,71.08354187011719,42.26216506958008,20.030000686645508,23.714000034332276,0.16406697065358572
2021-03-16,69.96463775634766,42.9273796081543,19.790000915527344,23.63050012588501,-0.1636005416601923
2021-03-17,71.08354187011719,43.413055419921875,19.229999542236328,23.517000102996825,-0.13898000621753354
2021-03-18,71.15135955810547,41.66787338256836,21.579999923706055,23.47150011062622,0.32979656879479713
2021-03-19,70.3036880493164,42.926361083984375,20.950000762939453,23.416500186920167,-0.1171198692147883
2021-03-22,69.43911743164062,43.00055694580078,18.8799991607666,23.188000106811522,-0.25449755374079946
