Date,XLU,HD,VIX,AvgVIX,zscore
2020-06-09,25.596628189086914,223.40525817871094,27.56999969482422,28.725,-0.10656235270676563
2020-06-10,25.446964263916016,221.3953399658203,27.56999969482422,28.451499938964844,-0.1706701960595237
2020-06-11,24.453369140625,208.36131286621094,40.790000915527344,28.727000045776368,-0.605597291946282
2020-06-12,24.39100456237793,210.9542236328125,36.09000015258789,28.901000022888184,-0.735669664556134
2020-06-15,24.55729866027832,210.00576782226562,34.400001525878906,29.026500129699706,-0.5685737474286631
2020-06-16,24.66954803466797,217.47988891601562,33.66999816894531,29.245000076293945,-0.7002672620253639
2020-06-17,24.594711303710938,218.26296997070312,33.470001220703125,29.392000102996825,-0.7861986399653045
2020-06-18,24.590559005737305,216.83604431152344,32.939998626708984,29.639500045776366,-0.7466642676445292
2020-06-19,23.900442123413086,214.6085968017578,35.119998931884766,29.91899995803833,-1.2544024425488673
2020-06-22,24.13351821899414,216.7925567626953,31.770000457763672,30.09949998855591,-1.1260581053241085
2020-06-23,23.8903865814209,217.7931365966797,31.3700008392334,30.267500019073488,-1.358728358901401
2020-06-24,23.67239761352539,214.15614318847656,33.84000015258789,30.57849998474121,-1.4307257142332277
2020-06-25,23.37895393371582,213.5036163330078,32.220001220703125,30.760000038146973,-1.6554967519675254
2020-06-26,23.131628036499023,209.70127868652344,34.72999954223633,31.121000003814697,-1.7469492656395562
2020-06-29,23.567594528198242,214.14743041992188,31.780000686645508,31.298500061035156,-1.5177616786904486
2020-06-30,23.655630111694336,217.96714782714844,30.43000030517578,31.47800006866455,-1.5595178612934029
2020-07-01,24.208972930908203,215.91371154785156,28.6200008392334,31.626000118255615,-1.0367265986644414
2020-07-02,24.271852493286133,216.21827697753906,27.68000030517578,31.719500160217287,-0.9935259457426547
2020-07-06,23.974218368530273,217.13186645507812,27.940000534057617,31.890500164031984,-1.2689744644804848
2020-07-07,23.877803802490234,215.21768188476562,29.43000030517578,32.07150020599365,-1.2916113029592162
2020-07-08,24.091602325439453,216.8012237548828,28.079999923706055,32.097000217437746,-1.1612341841688336
2020-07-09,23.768810272216797,215.74844360351562,29.260000228881836,32.18150024414062,-1.3983921247672961
2020-07-10,24.217363357543945,217.61907958984375,27.290000915527344,31.506500244140625,-1.0811201537170838
2020-07-13,24.242509841918945,217.19276428222656,32.189998626708984,31.31150016784668,-1.0473288891509582
2020-07-14,24.46887969970703,224.30142211914062,29.520000457763672,31.067500114440918,-1.0729513791678542
2020-07-15,24.372461318969727,224.3101348876953,27.760000228881836,30.772000217437743,-1.1535281137874682
2020-07-16,24.682676315307617,224.55377197265625,28.0,30.49850015640259,-0.902467157080146
2020-07-17,25.24021339416504,226.55499267578125,25.68000030517578,30.13550024032593,-0.4983486149057783
2020-07-20,24.90904426574707,226.37229919433594,24.459999084472656,29.602500247955323,-0.7687000907727891
2020-07-21,25.02223014831543,228.3300018310547,24.84000015258789,29.256000232696532,-0.7334043395140437
2020-07-22,25.40789794921875,230.7227783203125,24.31999969482422,28.903500175476076,-0.4842463608371088
2020-07-23,25.437240600585938,229.5393524169922,26.079999923706055,28.515500164031984,-0.42414811681829734
2020-07-24,25.269559860229492,230.8445281982422,25.84000015258789,28.19650011062622,-0.6031470138105167
2020-07-27,24.96354103088379,232.68045043945312,24.739999771118164,27.697000122070314,-0.9133695928832758
2020-07-28,25.340822219848633,230.81845092773438,25.440000534057617,27.380000114440918,-0.5430014560992954
2020-07-29,25.45819854736328,230.27903747558594,24.100000381469727,27.063500118255615,-0.42897728748636865
2020-07-30,25.45819854736328,231.71461486816406,24.760000228881836,26.870500087738037,-0.47223110126257734
2020-07-31,25.500125885009766,231.00115966796875,24.459999084472656,26.70950002670288,-0.41581028638016887
2020-08-03,25.22344398498535,231.60150146484375,24.280000686645508,26.526500034332276,-0.6643679762757149
2020-08-04,25.500125885009766,233.07200622558594,23.760000228881836,26.243000030517578,-0.47820470121657116
2020-08-05,25.17314338684082,232.73265075683594,22.989999771118164,25.988500022888182,-0.7403486024273994
2020-08-06,25.319862365722656,234.3771209716797,22.649999618530273,25.657999992370605,-0.6676829150367666
2020-08-07,25.776796340942383,236.352294921875,22.209999084472656,25.403999900817873,-0.34657958104496384
2020-08-10,25.768409729003906,239.04083251953125,22.1299991607666,24.90099992752075,-0.43457081809624515
2020-08-11,25.21086883544922,239.20616149902344,24.030000686645508,24.626499938964844,-0.9039704789448055
2020-08-12,25.575576782226562,245.00094604492188,22.280000686645508,24.352499961853027,-0.7747737480486856
2020-08-13,25.533653259277344,245.0706024169922,22.1299991607666,24.058999919891356,-0.8117937863605653
2020-08-14,25.311481475830078,244.10476684570312,22.049999237060547,23.877499866485596,-0.9677570656791536
2020-08-17,25.27794075012207,250.79588317871094,21.350000381469727,23.72199993133545,-1.1972984079984
2020-08-18,25.16476058959961,247.97669982910156,21.510000228881836,23.555499935150145,-1.20663305889925
2020-08-19,25.08930206298828,246.1146697998047,22.540000915527344,23.466499996185302,-1.2133854260539882
2020-08-20,24.867124557495117,244.2178955078125,22.719999313354492,23.298499965667723,-1.3413043743337754
2020-08-21,24.90904426574707,246.43661499023438,22.540000915527344,23.133500003814696,-1.3732360659627403
2020-08-24,25.127029418945312,249.4993438720703,22.3700008392334,23.01500005722046,-1.2839393512316133
2020-08-25,24.88808250427246,248.95993041992188,22.030000686645508,22.844500064849854,-1.4667239751146426
2020-08-26,24.611412048339844,254.0063934326172,23.270000457763672,22.803000068664552,-1.8492333524800315
2020-08-27,24.69106101989746,251.13511657714844,24.469999313354492,22.788500022888183,-1.6963763465608788
2020-08-28,24.762325286865234,249.09910583496094,22.959999084472656,22.713500022888184,-1.575670090870504
2020-08-31,24.837778091430664,248.0115509033203,26.40999984741211,22.819999980926514,-1.4800517685649124
2020-09-01,24.552717208862305,248.79457092285156,26.1200008392334,22.938000011444093,-1.7410930297041454
2020-09-02,25.315671920776367,251.208740234375,26.56999969482422,23.117000007629393,-1.1783085843682681
2020-09-03,25.03061294555664,240.2139434814453,33.599998474121094,23.664499950408935,-1.084483729050704
2020-09-04,24.88808250427246,235.86679077148438,30.75,24.091499996185302,-1.072228891096657
2020-09-08,24.74974822998047,235.51693725585938,31.459999084472656,24.557999992370604,-1.1769169999825226
2020-09-09,25.07672691345215,242.3219757080078,28.809999465942383,24.79699993133545,-1.1095867053162562
2020-09-10,24.64495086669922,238.52577209472656,29.709999084472656,25.168499851226805,-1.3548666278297847
2020-09-11,24.703636169433594,241.7008514404297,26.8700008392334,25.405499935150146,-1.401648011736472
2020-09-14,25.043190002441406,245.47955322265625,25.850000381469727,25.595499992370605,-1.2326596730061916
2020-09-15,25.21086883544922,249.79165649414062,25.59000015258789,25.807499980926515,-1.2229104619892142
2020-09-16,25.177337646484375,246.3367462158203,26.040000915527344,26.03400001525879,-1.1467450190533428
2020-09-17,24.971925735473633,244.87596130371094,26.459999084472656,26.229999923706053,-1.2738349451786488
2020-09-18,24.531763076782227,240.7037811279297,25.829999923706055,26.385499954223633,-1.5147725771445641
2020-09-21,24.37912940979004,238.21966552734375,27.780000686645508,26.64749994277954,-1.5670666215182718
2020-09-22,24.53133773803711,239.05938720703125,26.860000610351562,26.87199993133545,-1.4655814377912888
2020-09-23,24.15503692626953,233.1465301513672,28.579999923706055,27.199499893188477,-1.600877235937315
2020-09-24,24.425640106201172,232.4030303955078,28.510000228881836,27.461499881744384,-1.3530696393794022
2020-09-25,24.827302932739258,234.8958740234375,26.3799991607666,27.55699987411499,-1.0936031980936294
2020-09-28,24.890727996826172,238.2021942138672,26.190000534057617,27.71849994659424,-1.1403907479241011
2020-09-29,24.88226890563965,238.00975036621094,26.270000457763672,27.711499977111817,-1.1416386545543813
2020-09-30,25.10635757446289,242.90798950195312,26.3700008392334,27.723999977111816,-1.1025616101801887
2020-10-01,25.36004066467285,242.82920837402344,26.700000762939453,27.73050003051758,-0.8888759568912946
2020-10-02,25.66023826599121,244.30746459960938,27.6299991607666,27.432000064849852,-0.6833582124370126
2020-10-05,25.981571197509766,246.74781799316406,27.959999084472656,27.292500019073486,-0.4892231387155187
2020-10-06,26.201427459716797,241.8233642578125,29.479999542236328,27.19350004196167,-0.15771476271590598
2020-10-07,26.362096786499023,247.3513641357422,28.059999465942383,27.15600004196167,-0.1904391558515237
2020-10-08,26.844099044799805,248.8645477294922,26.360000610351562,26.988500118255615,0.1654651888015541
2020-10-09,26.839874267578125,250.08912658691406,25.0,26.895000076293947,0.1250496023112027
2020-10-12,27.008996963500977,250.95506286621094,25.06999969482422,26.85600004196167,0.23983420887508508
2020-10-13,26.822959899902344,253.97271728515625,26.06999969482422,26.880000019073485,-0.006051891754197129
2020-10-14,26.78913116455078,251.1124725341797,26.399999618530273,26.897999954223632,0.05194848489297219
2020-10-15,26.772220611572266,251.5060577392578,26.969999313354492,26.923499965667723,0.02600371040380842
2020-10-16,27.059730529785156,251.61105346679688,27.40999984741211,27.002499961853026,0.2623291278820852
2020-10-19,26.83141326904297,248.173583984375,29.18000030517578,27.07249994277954,0.17571691267723255
2020-10-20,26.992080688476562,250.19415283203125,29.350000381469727,27.196999931335448,0.24866950260755413
2020-10-21,26.920204162597656,248.8557891845703,28.649999618530273,27.20049991607666,0.22912283738779216
2020-10-22,27.30073356628418,245.92567443847656,28.110000610351562,27.180499935150145,0.6343788728482969
2020-10-23,27.3768367767334,247.53500366210938,27.549999237060547,27.238999938964845,0.649282098170765
2020-10-26,27.36838722229004,241.4472198486328,32.459999084472656,27.552499866485597,0.8256681821581539
2020-10-27,27.347240447998047,242.1470184326172,33.349998474121094,27.906499767303465,0.7869685552674833
2020-10-28,26.5523624420166,235.91921997070312,40.279998779296875,28.60199966430664,0.31249705747063017
2020-10-29,26.624242782592773,235.84054565429688,37.59000015258789,29.146499633789062,0.37474212275010593
2020-10-30,26.374780654907227,233.28646850585938,38.02000045776367,29.665999698638917,0.24390020676027657
2020-11-02,26.954029083251953,236.81138610839844,37.130001068115234,30.124499797821045,0.620194940724205
2020-11-03,27.3430118560791,242.61058044433594,35.54999923706055,30.427999782562257,0.769479158248143
2020-11-04,26.93288803100586,247.29013061523438,29.56999969482422,30.50349979400635,0.2868613459065418
2020-11-05,27.173887252807617,250.02784729003906,27.579999923706055,30.56449975967407,0.4051208205133739
2020-11-06,27.114694595336914,248.6197052001953,24.860000610351562,30.55749979019165,0.3982419342388302
2020-11-09,27.617841720581055,236.13792419433594,25.75,30.59149980545044,1.1934264367422363
2020-11-10,28.015277862548828,241.03616333007812,24.799999237060547,30.527999782562254,1.376897806533963
2020-11-11,28.12097930908203,242.94296264648438,23.450000762939453,30.380499839782715,1.4074929127706004
2020-11-12,27.668577194213867,241.62217712402344,25.350000381469727,30.299499893188475,1.070447848076077
2020-11-13,27.943405151367188,242.43563842773438,23.100000381469727,30.083999919891358,1.2748634912433987
2020-11-16,28.2266845703125,244.53489685058594,22.450000762939453,29.74749994277954,1.4475780532086227
2020-11-17,27.67280387878418,238.32464599609375,22.709999084472656,29.415499877929687,1.1733228831131335
2020-11-18,27.131610870361328,236.01544189453125,23.84000015258789,29.174999904632568,0.7920980744318984
2020-11-19,26.861011505126953,236.9775848388672,23.110000610351562,28.924999904632568,0.5377059564231603
2020-11-20,26.8652400970459,235.99801635742188,23.700000762939453,28.732499980926512,0.5707425805472605
2020-11-23,26.869468688964844,237.38876342773438,22.65999984741211,28.242500019073486,0.5323618167989694
2020-11-24,27.15697479248047,239.05938720703125,21.639999389648438,27.657000064849854,0.7215118286420475
2020-11-25,27.22885513305664,239.62786865234375,21.25,26.70550012588501,0.7642581508051265
2020-11-27,26.958261489868164,241.40354919433594,20.84000015258789,25.86800012588501,0.4853589867132009
2020-11-30,26.569272994995117,242.64561462402344,20.56999969482422,24.995500087738037,0.12391749876974519
2020-12-01,26.755308151245117,241.93714904785156,20.770000457763672,24.17750005722046,0.3002263648264829
2020-12-02,26.93288803100586,238.41925048828125,21.170000076293945,23.458500099182128,0.5541401418990266
2020-12-03,26.653839111328125,235.81610107421875,21.280000686645508,23.044000148773193,0.4001316741432738
2020-12-04,26.387466430664062,232.16635131835938,20.790000915527344,22.704500198364258,0.28821618351715206
2020-12-07,26.53544807434082,230.97911071777344,21.299999237060547,22.526500129699706,0.4472528250745076
2020-12-08,26.455114364624023,230.1700439453125,20.68000030517578,22.273000144958495,0.40471386092431116
2020-12-09,26.408607482910156,233.5646514892578,22.270000457763672,22.146500205993654,0.2636955230655435
2020-12-10,26.273311614990234,232.8875274658203,22.520000457763672,22.100000190734864,0.17139896454399897
2020-12-11,26.315587997436523,232.6588592529297,23.309999465942383,21.998000144958496,0.21350393845628496
2020-12-14,26.180288314819336,233.5646514892578,24.719999313354492,22.079000091552736,0.07351108219469414
2020-12-15,26.696117401123047,235.67535400390625,22.889999389648438,22.101000022888183,0.439589180955082
2020-12-16,26.387466430664062,237.09136962890625,22.5,22.09050006866455,0.1398258383151798
2020-12-17,26.565046310424805,240.9432830810547,21.93000030517578,21.995000076293945,0.17168786257481186
2020-12-18,26.336732864379883,237.84765625,21.56999969482422,21.91800003051758,0.0747791375214693
2020-12-21,26.017797470092773,238.322509765625,25.15999984741211,21.99099998474121,-0.20519375863131645
2020-12-22,25.96662712097168,237.48704528808594,24.229999542236328,22.069499969482422,-0.22264497608369688
2020-12-23,25.91546630859375,237.28480529785156,23.309999465942383,22.15299997329712,-0.25916724476524045
2020-12-24,26.09880828857422,238.26095581054688,21.530000686645508,22.167000007629394,-0.13585905714825625
2020-12-28,26.21393394470215,236.7923126220703,21.700000762939453,22.210000038146973,0.004287961514394993
2020-12-29,26.209671020507812,234.1011505126953,23.079999923706055,22.335500049591065,0.08182151188605287
2020-12-30,26.341842651367188,233.28330993652344,22.770000457763672,22.435500049591063,0.21655880000514488
2020-12-31,26.734115600585938,233.59988403320312,22.75,22.514500045776366,0.5337744959006729
2021-01-04,26.0604305267334,232.1048126220703,26.969999313354492,22.798999977111816,0.017657202972337166
2021-01-05,26.056169509887695,233.97799682617188,25.34000015258789,23.026499938964843,-0.042330989240479365
2021-01-06,26.704267501831055,235.31480407714844,25.06999969482422,23.214999961853028,0.4572413570267912
2021-01-07,26.354642868041992,234.16278076171875,22.3700008392334,23.299499988555908,0.20072270184414595
2021-01-08,26.576353073120117,236.651611328125,21.559999465942383,23.263999938964844,0.31041379931287305
2021-01-11,26.329055786132812,238.5336151123047,24.079999923706055,23.34199991226196,0.04771643685182849
2021-01-12,26.1883487701416,243.01881408691406,23.329999923706055,23.342999935150146,-0.2046277928545828
2021-01-13,26.70000648498535,241.01361083984375,22.209999084472656,23.217499923706054,0.28198751171650777
2021-01-14,26.597671508789062,235.9919891357422,23.25,23.235499954223634,0.34804590509585875
2021-01-15,26.857770919799805,242.36802673339844,24.34000015258789,23.32749996185303,0.37259311121239835
2021-01-19,26.75543785095215,240.25733947753906,23.239999771118164,23.392999935150147,0.3509469082537686
2021-01-20,26.9132022857666,241.23350524902344,21.579999923706055,23.39349994659424,0.4529491488680299
2021-01-21,26.75543785095215,245.410888671875,21.31999969482422,23.201499938964844,0.19567094870551657
2021-01-22,26.79380989074707,249.76417541503906,21.90999984741211,23.085499954223632,0.09646981984906335
2021-01-25,27.331052780151367,250.7140350341797,23.190000534057617,23.079500007629395,0.5153611965240603
2021-01-26,27.05816650390625,248.53302001953125,23.020000457763672,23.153999996185302,0.35376719396142386
2021-01-27,26.329055786132812,241.01361083984375,37.209999084472656,23.929499912261964,-0.027005604550708665
2021-01-28,26.64457893371582,244.53146362304688,30.209999084472656,24.285999870300294,0.12982510048783327
2021-01-29,26.499610900878906,238.1730194091797,33.09000015258789,24.801999855041505,0.20064950919754032
2021-02-01,26.62752342224121,237.51341247558594,30.239999771118164,25.176499843597412,0.32707149534162566
2021-02-02,26.844972610473633,239.35147094726562,25.559999465942383,25.105999851226805,0.45282096993835613
2021-02-03,26.759700775146484,241.1191864013672,22.90999984741211,24.984499835968016,0.32853045486532
2021-02-04,26.9686279296875,245.2086181640625,21.770000457763672,24.81949987411499,0.3793476093477465
2021-02-05,27.113595962524414,245.2437744140625,20.8700008392334,24.74449987411499,0.49904328089040173
2021-02-08,26.90467071533203,246.2727508544922,21.239999771118164,24.72849988937378,0.29401055044381225
2021-02-09,26.94304656982422,243.40570068359375,21.6299991607666,24.605999851226805,0.4123606811147441
2021-02-10,27.04964256286621,245.09429931640625,21.989999771118164,24.538999843597413,0.45027528970562647
2021-02-11,26.89613914489746,243.66079711914062,21.25,24.49099988937378,0.36560187897684
2021-02-12,26.70000648498535,244.05653381347656,19.969999313354492,24.326999855041503,0.19030452456630015
2021-02-16,26.401538848876953,242.192138671875,21.459999084472656,24.18299980163574,-0.0021378702330593184
2021-02-17,26.4228572845459,247.0554962158203,21.5,24.095999813079835,-0.1309126319864178
2021-02-18,26.58061981201172,248.92872619628906,22.489999771118164,24.14149980545044,-0.05594044161699068
2021-02-19,26.18408203125,245.9298553466797,22.049999237060547,24.177999782562257,-0.29589128828491856
2021-02-22,25.672428131103516,242.59664916992188,23.450000762939453,24.254999828338622,-0.6216576341754954
2021-02-23,25.885616302490234,235.02452087402344,23.110000610351562,24.25099983215332,-0.2159294302587383
2021-02-24,25.5828914642334,228.63095092773438,21.34000015258789,24.16699981689453,-0.2754543562119026
2021-02-25,25.352642059326172,224.47994995117188,28.889999389648438,23.75099983215332,-0.3421773638056404
2021-02-26,24.883625030517578,227.1974639892578,27.950000762939453,23.63799991607666,-0.8147358484021575
2021-03-01,25.43365478515625,230.08206176757812,23.350000381469727,23.15099992752075,-0.4434867982820584
2021-03-02,25.356904983520508,228.9123992919922,24.100000381469727,22.84399995803833,-0.47217573706265414
2021-03-03,25.058439254760742,226.33563232421875,26.670000076293945,22.89949998855591,-0.6431528459923724
2021-03-04,25.03712272644043,220.68069458007812,28.56999969482422,23.182499980926515,-0.4905262574017889
2021-03-05,25.446443557739258,222.95852661132812,24.65999984741211,23.326999950408936,-0.21820260066886554
2021-03-08,25.804607391357422,227.80430603027344,25.469999313354492,23.55699987411499,-0.06586352399656945
2021-03-09,26.14571189880371,233.01942443847656,24.030000686645508,23.69649991989136,0.061137389887492115
2021-03-10,26.32479476928711,235.61239624023438,22.559999465942383,23.742999935150145,0.13218316493586077
2021-03-11,26.25657081604004,237.92218017578125,21.90999984741211,23.738999938964845,0.005760657379691351
2021-03-12,26.610469818115234,241.68324279785156,20.690000534057617,23.710999965667725,0.18722964728167796
2021-03-15,26.951566696166992,246.49740600585938,20.030000686645508,23.714000034332276,0.32630494907917706
2021-03-16,26.985687255859375,249.6301727294922,19.790000915527344,23.63050012588501,0.26033659339616405
2021-03-17,26.5465087890625,247.8159942626953,19.229999542236328,23.517000102996825,-0.050827603042532574
2021-03-18,26.44843864440918,250.58590698242188,21.579999923706055,23.47150011062622,-0.21597491634505056
2021-03-19,26.52092742919922,255.8426055908203,20.950000762939453,23.416500186920167,-0.3139773231897069
2021-03-22,26.482696533203125,255.7010040283203,18.8799991607666,23.188000106811522,-0.3415563090199131
2021-03-23,26.877897262573242,256.621337890625,20.299999237060547,23.04750003814697,-0.040093067615255135
