Date,XOM,KLAC,VIX,AvgVIX,zscore
2022-04-06,72.89071655273438,330.4302673339844,22.100000381469727,23.55299997329712,-1.500044549341815
2022-04-07,74.11064910888672,338.90570068359375,21.549999237060547,23.11899995803833,-1.4215924602269132
2022-04-08,75.6703872680664,327.51226806640625,21.15999984741211,22.639499950408936,-1.1863046807425828
2022-04-11,73.0649642944336,318.1632995605469,24.3700008392334,22.26949996948242,-1.4070003305734224
2022-04-12,74.58988189697266,316.9923095703125,24.260000228881836,21.99099998474121,-1.2374936645604402
2022-04-13,75.64424896240234,323.0105285644531,21.81999969482422,21.748499965667726,-1.1617527384020974
2022-04-14,76.53305053710938,308.5743713378906,22.700000762939453,21.6,-0.9794402906017253
2022-04-18,77.16045379638672,314.707763671875,22.170000076293945,21.51499996185303,-0.9498682493144399
2022-04-19,76.4720687866211,324.25836181640625,21.3700008392334,21.40699996948242,-1.081171148901886
2022-04-20,76.64633178710938,331.71649169921875,20.31999969482422,21.27599992752075,-1.1079003920193986
2022-04-21,75.83597564697266,322.50189208984375,22.68000030517578,21.23149995803833,-1.1382462462126304
2022-04-22,74.18033599853516,311.26190185546875,28.209999084472656,21.558499908447267,-1.2463119879937594
2022-04-25,71.67949676513672,317.9136962890625,27.020000457763672,21.86899995803833,-1.5530301040376726
2022-04-26,71.70562744140625,302.1241149902344,33.52000045776367,22.563500022888185,-1.454369541806424
2022-04-27,73.75334167480469,302.143310546875,31.600000381469727,23.198500061035155,-1.2364146938172424
2022-04-28,75.98407745361328,319.40155029296875,29.989999771118164,23.73150005340576,-1.1036481882110223
2022-04-29,74.28489685058594,306.4434814453125,33.400001525878906,24.37350015640259,-1.2059182783150006
2022-05-02,75.29570007324219,313.5272216796875,32.34000015258789,25.00900020599365,-1.1412867622222933
2022-05-03,76.84675598144531,320.59173583984375,29.25,25.54300022125244,-1.0190042702881108
2022-05-04,79.90528106689453,335.3542785644531,25.420000076293945,25.762500190734862,-0.7829278944131912
2022-05-05,78.69407653808594,320.01580810546875,31.200000762939453,26.21750020980835,-0.8187766365899667
2022-05-06,79.8965835571289,318.0481262207031,30.190000534057617,26.6495002746582,-0.6787674116965949
2022-05-09,73.59651184082031,306.069091796875,34.75,27.3290002822876,-1.2769544914801252
2022-05-10,74.08448028564453,310.2445068359375,32.9900016784668,27.76000032424927,-1.2503423018645385
2022-05-11,75.6268310546875,299.11981201171875,32.560001373291016,28.175000381469726,-1.0185380275543714
2022-05-12,75.97014617919922,302.9303894042969,31.770000457763672,28.6725004196167,-1.005115325348143
2022-05-13,78.22371673583984,323.9925231933594,28.8700008392334,28.981000423431396,-0.8930151018694089
2022-05-16,80.06355285644531,318.3297424316406,27.469999313354492,29.246000385284425,-0.6626960445551981
2022-05-17,81.0846939086914,338.5250549316406,26.100000381469727,29.48250036239624,-0.6765799219140552
2022-05-18,79.7994613647461,321.51751708984375,30.959999084472656,30.01450033187866,-0.7101773399827097
2022-05-19,80.23080444335938,326.0149230957031,29.350000381469727,30.34800033569336,-0.6915506702060663
2022-05-20,80.86461639404297,323.0872802734375,29.43000030517578,30.409000396728516,-0.6062755571354713
2022-05-23,82.6516342163086,328.57672119140625,28.479999542236328,30.48200035095215,-0.4493001043099141
2022-05-24,83.10059356689453,317.8963623046875,29.450000762939453,30.278500366210938,-0.33663469652490213
2022-05-25,84.77318572998047,325.49493408203125,28.3700008392334,30.117000389099122,-0.20465211046998016
2022-05-26,85.07250213623047,340.22967529296875,27.5,29.992500400543214,-0.2622489542468478
2022-05-27,85.90876007080078,357.55511474609375,25.719999313354492,29.608500289916993,-0.27839547259742653
2022-05-31,84.50907897949219,351.372314453125,26.190000534057617,29.301000308990478,-0.3899112560096397
2022-06-01,86.12882995605469,343.8026428222656,25.690000534057617,29.12300033569336,-0.17145111827774054
2022-06-02,85.97918701171875,358.03668212890625,24.719999313354492,29.088000297546387,-0.2738195347420675
2022-06-03,87.22921752929688,349.05126953125,24.790000915527344,28.76750030517578,-0.08613610444928603
2022-06-06,87.00914001464844,349.0801696777344,25.06999969482422,28.51150026321411,-0.10974875598285029
2022-06-07,90.99691772460938,353.65472412109375,24.020000457763672,27.975000286102294,0.2871520972194928
2022-06-08,92.07088470458984,348.12677001953125,23.959999084472656,27.523500156402587,0.4350911935384536
2022-06-09,90.08140563964844,336.6663513183594,26.09000015258789,27.200000095367432,0.29281169963994924
2022-06-10,88.43522644042969,321.33447265625,27.75,26.999000072479248,0.2106002860545559
2022-06-13,84.37702178955078,302.2851867675781,34.02000045776367,27.256500053405762,-0.10590696668207865
2022-06-14,84.59710693359375,304.7795104980469,32.689998626708984,27.517500019073488,-0.09761506731040047
2022-06-15,83.53194427490234,311.82904052734375,29.6200008392334,27.69350004196167,-0.2538558873493166
2022-06-16,80.45088958740234,298.93359375,32.95000076293945,27.79300012588501,-0.5036689671129433
2022-06-17,75.81169128417969,300.4072265625,31.1299991607666,27.882000064849855,-1.006668791571322
2022-06-21,80.53012084960938,315.13238525390625,30.190000534057617,27.920000076293945,-0.5935938190194012
2022-06-22,77.3434066772461,312.455078125,28.950000762939453,27.943500137329103,-0.9167058780711742
2022-06-23,75.0105972290039,308.8147277832031,29.049999237060547,27.923500061035156,-1.1430335120105306
2022-06-24,76.49832153320312,326.958740234375,27.229999542236328,27.866499996185304,-1.0947726472170092
2022-06-27,78.37337493896484,326.0823974609375,26.950000762939453,27.839000034332276,-0.8897674171504445
2022-06-28,80.54772186279297,317.8963623046875,28.360000610351562,27.971000099182127,-0.6085028687651228
2022-06-29,77.57229614257812,308.72808837890625,28.15999984741211,28.069500064849855,-0.8696991924281706
2022-06-30,75.38914489746094,307.29302978515625,28.709999084472656,28.220499992370605,-1.0934799817148844
2022-07-01,77.07051849365234,285.3160705566406,26.700000762939453,28.319500064849855,-0.7809731541130944
2022-07-05,74.65847778320312,284.641845703125,27.540000915527344,28.457000064849854,-1.0337494840808554
2022-07-06,73.31163024902344,282.176513671875,26.729999542236328,28.54000005722046,-1.1622120322853786
2022-07-07,75.65323638916016,302.5644226074219,26.079999923706055,28.643000030517577,-1.0366424158091672
2022-07-08,75.77648162841797,305.1358947753906,24.639999389648438,28.677000045776367,-1.039131948001934
2022-07-11,75.38914489746094,301.60137939453125,26.170000076293945,28.68100004196167,-1.058919041543222
2022-07-12,74.38558959960938,302.1888427734375,27.290000915527344,28.65800008773804,-1.1693599078627748
2022-07-13,74.68488311767578,301.5532531738281,26.81999969482422,28.298000049591064,-1.1336271945107854
2022-07-14,73.18838500976562,307.30267333984375,26.399999618530273,27.98350009918213,-1.3279085500220529
2022-07-15,74.42080688476562,314.1789245605469,24.229999542236328,27.714000034332276,-1.2384158283983988
2022-07-18,75.7940673828125,317.3185119628906,25.299999237060547,27.33149995803833,-1.111234655961131
2022-07-19,77.70433044433594,332.81414794921875,24.5,27.0,-1.0018939912239817
2022-07-20,78.5582275390625,343.2825927734375,23.8799991607666,26.68449993133545,-0.9745248624548912
2022-07-21,77.2465591430664,347.22149658203125,23.110000610351562,26.392499923706055,-1.1381289210990815
2022-07-22,76.65677642822266,340.9423522949219,23.030000686645508,26.091499996185302,-1.1628095234438878
2022-07-25,79.20964813232422,337.6486511230469,23.360000610351562,25.898000049591065,-0.8709412806912523
2022-07-26,78.90154266357422,333.1319580078125,24.690000534057617,25.785000038146972,-0.8763266408460092
2022-07-27,80.60932922363281,347.7994079589844,23.239999771118164,25.528999996185302,-0.7835197931815392
2022-07-28,81.55127716064453,356.3128356933594,22.329999923706055,25.2375,-0.7349023971584918
2022-07-29,85.32776641845703,369.37188720703125,21.329999923706055,24.86850004196167,-0.4120224291313319
2022-08-01,83.17102813720703,371.39434814453125,22.84000015258789,24.675500011444093,-0.6539851800469229
2022-08-02,82.81010437011719,368.55328369140625,23.93000030517578,24.494999980926515,-0.6751702089540151
2022-08-03,80.12516021728516,381.3041687011719,21.950000762939453,24.25600004196167,-1.0385295912856023
2022-08-04,76.75361633300781,382.7198486328125,21.440000534057617,24.024000072479247,-1.406178606178624
2022-08-05,77.86277770996094,381.1211853027344,21.149999618530273,23.84950008392334,-1.2783509900948988
2022-08-08,78.30294036865234,373.3589172363281,21.290000915527344,23.60550012588501,-1.184341669050297
2022-08-09,79.74663543701172,345.0835266113281,21.770000457763672,23.329500102996825,-0.8589009790629061
2022-08-10,80.50369262695312,360.6754150390625,19.739999771118164,22.975500106811523,-0.8729554846204822
2022-08-11,82.83251190185547,358.98052978515625,20.200000762939453,22.665500164031982,-0.6146560723974921
2022-08-12,83.55248260498047,368.40313720703125,19.530000686645508,22.43050022125244,-0.5951988875814777
2022-08-15,82.05919647216797,371.41845703125,19.950000762939453,22.163000297546386,-0.7725361312245533
2022-08-16,81.29479217529297,367.94903564453125,19.690000534057617,21.922500324249267,-0.8328743148876908
2022-08-17,81.95254516601562,362.49822998046875,19.899999618530273,21.723500347137453,-0.7297284057834783
2022-08-18,83.89024353027344,369.195556640625,19.559999465942383,21.546000289916993,-0.5640407678973647
2022-08-19,83.62358856201172,359.3283996582031,20.600000381469727,21.424500274658204,-0.5325226740477327
2022-08-22,83.56136322021484,347.7215576171875,23.799999237060547,21.44650020599365,-0.46867009272787663
2022-08-23,87.10791015625,350.2826232910156,24.110000610351562,21.41750020980835,-0.106531785978358
2022-08-24,87.62344360351562,350.4952392578125,22.81999969482422,21.396500205993654,-0.0529210817291243
2022-08-25,88.07676696777344,364.073486328125,21.780000686645508,21.369000244140626,-0.0870944642975853
2022-08-26,86.99235534667969,347.122314453125,25.559999465942383,21.580500221252443,-0.09964771673242905
2022-08-29,88.99229431152344,341.51708984375,26.209999084472656,21.74900016784668,0.14737200577116452
2022-08-30,85.6057357788086,335.486572265625,26.209999084472656,21.863000106811523,-0.17666106247436958
2022-08-31,84.96575927734375,332.57763671875,25.8700008392334,22.059000110626222,-0.22715169521597528
2022-09-01,83.43692016601562,325.7933044433594,25.559999465942383,22.26500005722046,-0.3487695338920375
2022-09-02,84.96575927734375,323.9956970214844,25.469999313354492,22.48100004196167,-0.17504028919522513
2022-09-06,84.39688873291016,319.4825134277344,26.90999984741211,22.761999988555907,-0.20821714688934856
2022-09-07,83.67691040039062,326.4794006347656,24.639999389648438,22.905499935150146,-0.3273778898995753
2022-09-08,84.361328125,339.303955078125,23.610000610351562,23.098999977111816,-0.3323642837997907
2022-09-09,85.77462005615234,346.6295166015625,22.790000915527344,23.228499984741212,-0.2263381084206322
2022-09-12,86.76126098632812,345.46978759765625,23.8700008392334,23.445499992370607,-0.11422361690007732
2022-09-13,84.73466491699219,329.243408203125,27.270000457763672,23.811499977111815,-0.23151593681812613
2022-09-14,86.8145751953125,334.97430419921875,26.15999984741211,24.13499994277954,-0.044815058195194594
2022-09-15,84.29022979736328,326.03485107421875,26.270000457763672,24.45349998474121,-0.2593630149629808
2022-09-16,82.85028839111328,324.2662658691406,26.299999237060547,24.79049997329712,-0.4019703971257702
2022-09-19,82.84139251708984,323.1258850097656,25.760000228881836,25.048499965667723,-0.39599312275424076
2022-09-20,82.1658706665039,318.8253173828125,27.15999984741211,25.216499996185302,-0.4418188659136109
2022-09-21,80.84147644042969,312.0215759277344,27.989999771118164,25.41049995422363,-0.5415464817529744
2022-09-22,80.50369262695312,302.560302734375,27.350000381469727,25.636999988555907,-0.5200678717867621
2022-09-23,76.21942901611328,297.2739562988281,29.920000076293945,26.04399995803833,-0.94422084670541
2022-09-26,74.64614868164062,293.37921142578125,32.2599983215332,26.37899990081787,-1.0881176589164316
2022-09-27,76.21052551269531,298.0277099609375,32.599998474121094,26.698499870300292,-0.9497459819699602
2022-09-28,78.98375701904297,305.09234619140625,30.18000030517578,26.89699993133545,-0.6973085930207613
2022-09-29,78.82378387451172,300.27947998046875,31.84000015258789,27.195499897003174,-0.6851201679885515
2022-09-30,77.60603332519531,292.470703125,31.6200008392334,27.498499965667726,-0.7673879675549397
2022-10-03,81.70367431640625,305.9041442871094,30.100000381469727,27.730000019073486,-0.41258030853058536
2022-10-04,84.68132019042969,316.30291748046875,29.06999969482422,27.83800001144409,-0.15861940891737664
2022-10-05,88.1034164428711,318.0037841796875,28.549999237060547,28.033500003814698,0.19548883283062804
2022-10-06,90.71666717529297,316.4961242675781,30.520000457763672,28.378999996185303,0.48294191124429575
2022-10-07,89.80113220214844,303.6137390136719,31.360000610351562,28.807499980926515,0.46366662596907326
2022-10-10,87.85453796386719,289.2912292480469,32.45000076293945,29.236499977111816,0.34333339335161417
2022-10-11,87.10791015625,271.4896240234375,33.630001068115234,29.554500007629393,0.3719164578066242
2022-10-12,87.49010467529297,265.584716796875,33.56999969482422,29.925,0.4484741602027946
2022-10-13,90.54779052734375,269.189453125,31.940000534057617,30.2085000038147,0.75221379123581
2022-10-14,88.16563415527344,254.84765625,32.02000045776367,30.494500064849852,0.5856124676264167
2022-10-17,89.43671417236328,254.3837127685547,31.3700008392334,30.77500009536743,0.7237933497062538
2022-10-18,89.5967025756836,259.73779296875,30.5,30.942000102996825,0.708320180501219
2022-10-19,92.2543716430664,262.8302917480469,30.760000228881836,31.08050012588501,0.9725704262682667
2022-10-20,92.37882995605469,267.71075439453125,29.979999542236328,31.21200008392334,0.9561893875866376
2022-10-21,94.09432220458984,280.87359619140625,29.690000534057617,31.200500106811525,1.0589531610945189
2022-10-24,94.7520751953125,285.47381591796875,29.850000381469727,31.08000020980835,1.1010670560466622
2022-10-25,94.11209869384766,294.6356201171875,28.459999084472656,30.87300024032593,0.9772802639204952
2022-10-26,95.23204040527344,296.11419677734375,27.280000686645508,30.728000259399415,1.0875702610499907
2022-10-27,95.59648895263672,298.5399475097656,27.389999389648438,30.50550022125244,1.1116525368911454
2022-10-28,98.3963851928711,310.7073059082031,25.75,30.212000179290772,1.3359447479197566
2022-10-31,98.494140625,305.82684326171875,25.8799991607666,30.001000118255615,1.3759904481018466
2022-11-01,99.47188568115234,310.39801025390625,25.809999465942383,29.838000106811524,1.4523583251380818
2022-11-02,97.42752075195312,301.93212890625,25.860000610351562,29.703500175476073,1.2860502762898862
2022-11-03,98.75191497802734,303.88427734375,25.299999237060547,29.442500114440918,1.415237821061983
2022-11-04,99.82744598388672,317.0180358886719,24.549999237060547,29.102000045776368,1.4500254967716748
2022-11-07,101.0096206665039,325.8512268066406,24.350000381469727,28.69700002670288,1.5222841778294158
2022-11-08,101.32960510253906,330.6446838378906,25.540000915527344,28.292500019073486,1.5272540183250174
2022-11-09,96.79644012451172,326.18951416015625,26.09000015258789,27.91850004196167,1.0715471963369352
2022-11-10,98.2186050415039,355.88787841796875,23.530000686645508,27.498000049591063,1.0426657722137784
2022-11-11,101.28515625,367.4463806152344,22.520000457763672,27.023000049591065,1.2990525219381632
2022-11-14,101.58085632324219,366.47662353515625,23.729999542236328,26.64099998474121,1.3364316889280885
2022-11-15,102.26181030273438,373.885498046875,24.540000915527344,26.34300003051758,1.3639616108252408
2022-11-16,101.1686782836914,359.2132873535156,24.110000610351562,26.010500049591066,1.3366413308730793
2022-11-17,101.3030776977539,364.61468505859375,23.93000030517578,25.708000087738036,1.3181557390634846
2022-11-18,100.42500305175781,364.95416259765625,23.1200008392334,25.379500102996825,1.2225837636869454
2022-11-21,99.43041229248047,360.85211181640625,22.360000610351562,25.005000114440918,1.1415733270823663
2022-11-22,102.30661010742188,370.6174011230469,21.290000915527344,24.646500205993654,1.3885771637268352
2022-11-23,101.79588317871094,373.9630126953125,20.350000381469727,24.300000190734863,1.3138719976615765
2022-11-25,101.43749237060547,368.5227966308594,20.5,23.955500221252443,1.3087393307070367
2022-11-28,98.39102935791016,363.5867614746094,22.209999084472656,23.778500175476076,1.014278812682462
2022-11-29,99.04512786865234,363.0049743652344,21.889999389648438,23.579000186920165,1.0874697972104639
2022-11-30,99.7619400024414,381.2555847167969,20.579999923706055,23.31750020980835,1.0529850545283372
2022-12-01,99.27809143066406,378.9087829589844,19.84000015258789,23.016500186920165,1.015707873044873
2022-12-02,98.43584442138672,377.774169921875,19.059999465942383,22.704500198364258,0.9329023621149485
2022-12-05,95.73884582519531,376.8141174316406,20.75,22.514500236511232,0.6515150385615233
2022-12-06,93.07769775390625,371.6453552246094,22.170000076293945,22.405500221252442,0.3995018196463509
2022-12-07,92.87162780761719,376.3486328125,22.68000030517578,22.262500190734862,0.34899706727788754
2022-12-08,93.56153869628906,383.9417419433594,22.290000915527344,22.072500228881836,0.3763621428564298
2022-12-09,92.77305603027344,381.50775146484375,22.829999923706055,22.037500190734864,0.3071723704526895
2022-12-12,95.05787658691406,388.78082275390625,25.0,22.16150016784668,0.5063307531101594
2022-12-13,96.09724426269531,396.65509033203125,22.549999237060547,22.10250015258789,0.5692039876395986
2022-12-14,95.38941192626953,393.92047119140625,21.139999389648438,21.932500076293945,0.5104285579276231
2022-12-15,94.47547912597656,373.1097106933594,22.829999923706055,21.86850004196167,0.539466716501774
2022-12-16,93.81240844726562,373.8758544921875,22.6200008392334,21.803000068664552,0.4642007866436312
2022-12-19,94.23355102539062,372.0526428222656,22.420000076293945,21.768000030517577,0.5201213201660553
2022-12-20,95.59549713134766,374.2346496582031,21.479999542236328,21.723999977111816,0.6519122036263276
2022-12-21,96.82302856445312,384.7757263183594,20.06999969482422,21.66299991607666,0.7186304995944687
2022-12-22,94.86970520019531,362.5395812988281,21.969999313354492,21.743999862670897,0.6456339644015564
2022-12-23,97.37854766845703,365.9724426269531,20.8700008392334,21.76249990463257,0.8919681601698322
2022-12-27,98.73153686523438,359.8726806640625,21.649999618530273,21.73449993133545,1.0730938802178203
2022-12-28,97.10973358154297,356.63372802734375,22.139999389648438,21.74699993133545,0.9200475014102995
2022-12-29,97.84446716308594,368.36767578125,21.440000534057617,21.789999961853027,0.9270418978969276
2022-12-30,98.83009338378906,365.62322998046875,21.670000076293945,21.88149995803833,1.0486710732556828
2023-01-03,95.43419647216797,365.15777587890625,22.899999618530273,22.073499965667725,0.6898512371092013
2023-01-04,95.71196746826172,368.7264404296875,22.010000228881836,22.136499977111818,0.6977627622259536
2023-01-05,97.85343170166016,362.1710205078125,22.459999084472656,22.15099992752075,0.9656240165371675
2023-01-06,99.03616333007812,385.561279296875,21.1299991607666,22.073499870300292,0.9495483245582782
2023-01-09,97.19037628173828,395.976318359375,21.969999313354492,22.05749979019165,0.689738776053188
2023-01-10,98.64192199707031,403.6760559082031,20.579999923706055,21.944999790191652,0.7975667113991732
2023-01-11,99.788818359375,406.46893310546875,21.09000015258789,21.749499797821045,0.9027465261632438
2023-01-12,101.44644165039062,406.3913879394531,18.829999923706055,21.56349983215332,1.0797460546729807
2023-01-13,101.38372802734375,407.3320617675781,18.350000381469727,21.423999881744386,1.0673553886701783
2023-01-17,101.18659973144531,403.3658142089844,19.360000610351562,21.25049991607666,1.0704461216453565
2023-01-18,99.10785675048828,402.5027160644531,20.34000015258789,21.136499881744385,0.8543112261886332
2023-01-19,99.74401092529297,389.93487548828125,20.520000457763672,21.041499900817872,0.998373153818825
2023-01-20,101.56290435791016,401.32928466796875,19.850000381469727,20.95999994277954,1.1228869482972588
2023-01-23,101.03426361083984,412.70440673828125,19.809999465942383,20.946999931335448,0.9975171137770283
2023-01-24,101.97509002685547,410.3382263183594,19.200000762939453,20.808500003814697,1.1120784224426126
2023-01-25,101.43749237060547,409.8339538574219,19.079999923706055,20.71899995803833,1.0578889911146567
2023-01-26,105.51432800292969,415.7882080078125,18.729999542236328,20.572999954223633,1.4558962342873771
2023-01-27,103.58792114257812,387.287353515625,18.510000228881836,20.391499996185303,1.423806852898921
2023-01-30,101.75108337402344,375.9510498046875,19.940000534057617,20.316499996185303,1.2970292466060576
2023-01-31,103.94631958007812,380.6058654785156,19.399999618530273,20.202999973297118,1.5025459583913912
2023-02-01,102.80836486816406,397.3727722167969,17.8700008392334,19.951500034332277,1.2795471190638779
2023-02-02,99.59171295166016,401.7269287109375,18.729999542236328,19.7875,0.910550260996626
2023-02-03,100.28163146972656,395.9180908203125,18.329999923706055,19.58100004196167,1.0192956888154379
2023-02-06,100.11135864257812,393.3191833496094,19.43000030517578,19.49600009918213,1.0169436093221063
2023-02-07,102.96967315673828,404.2191162109375,18.65999984741211,19.33050012588501,1.255153160487063
2023-02-08,102.07364654541016,392.30096435546875,19.6299991607666,19.28300008773804,1.2321003838718652
2023-02-09,102.45893096923828,391.5251770019531,20.709999084472656,19.264000034332277,1.2778420133861021
2023-02-10,106.77771759033203,384.9485778808594,20.530000686645508,19.34900007247925,1.7777059054676283
2023-02-13,106.36237335205078,391.7781677246094,20.34000015258789,19.448500061035155,1.6920030482780088
2023-02-14,105.1163558959961,391.41815185546875,18.90999984741211,19.426000022888182,1.561494465160662
2023-02-15,104.80035400390625,393.4903564453125,18.229999542236328,19.320499992370607,1.5152589539083345
2023-02-16,104.49334716796875,382.17578125,20.170000076293945,19.30299997329712,1.5512688125005991
2023-02-17,100.47541809082031,377.3990478515625,20.020000457763672,19.311499977111815,1.1523846628942418
2023-02-21,100.37609100341797,368.07879638671875,22.8700008392334,19.46450004577637,1.1984014166207273
2023-02-22,99.07592010498047,367.50482177734375,22.290000915527344,19.619000053405763,1.0634249645799685
2023-02-23,99.98784637451172,377.8368225097656,21.139999389648438,19.72200002670288,1.0978024308230543
2023-02-24,99.99687957763672,369.5478820800781,21.670000076293945,19.869000053405763,1.1490966728298995
2023-02-27,99.8163070678711,368.8085021972656,20.950000762939453,19.99100008010864,1.1343562719232023
2023-02-28,99.23843383789062,369.09063720703125,20.700000762939453,20.029000091552735,1.0711024544383978
2023-03-01,100.12327575683594,368.07879638671875,20.579999923706055,20.088000106811524,1.1714778470217189
2023-03-02,100.5837631225586,368.04962158203125,19.59000015258789,20.17400007247925,1.2206946228576028
2023-03-03,101.85685729980469,371.18231201171875,18.489999771118164,20.16200008392334,1.337250458952478
2023-03-06,102.75977325439453,369.372802734375,18.610000610351562,20.176000118255615,1.4443942631838995
2023-03-07,100.77336883544922,365.21856689453125,19.59000015258789,20.184000110626222,1.2580774710343987
2023-03-08,99.30165100097656,376.9028015136719,19.110000610351562,20.206500148773195,1.030397606421746
2023-03-09,98.5341567993164,368.205322265625,22.610000610351562,20.35550022125244,1.001476268642925
2023-03-10,97.31523895263672,357.5425720214844,24.799999237060547,20.560000228881837,0.9364141053877242
2023-03-13,96.19564819335938,354.9255065917969,26.520000457763672,20.859500217437745,0.8330746345641368
2023-03-14,96.55681610107422,368.7403564453125,23.729999542236328,21.029000186920165,0.7876504494321964
2023-03-15,91.75334930419922,360.2666320800781,26.139999389648438,21.390500164031984,0.3275593634966008
2023-03-16,91.22061920166016,379.32525634765625,22.989999771118164,21.628500175476074,0.15509813496300928
2023-03-17,90.14617156982422,377.2336120605469,25.510000228881836,21.89550018310547,0.053375711711375895
2023-03-20,92.50276184082031,379.3642578125,24.149999618530273,22.102000141143797,0.2914031402154746
2023-03-21,96.6470947265625,374.6165466308594,21.3799991607666,22.027500057220458,0.7615831692154934
2023-03-22,94.43497467041016,371.5033264160156,22.260000228881836,22.026000022888184,0.5449075079392578
2023-03-23,93.36954498291016,378.26483154296875,22.610000610351562,22.09950008392334,0.3903872005632814
2023-03-24,93.47789764404297,364.8975524902344,21.739999771118164,22.10300006866455,0.4830952497542906
2023-03-27,95.52749633789062,363.8759460449219,20.600000381469727,22.085500049591065,0.7075707597581083
