Date,MS,FDX,VIX,AvgVIX,zscore
2020-05-22,33.360595703125,104.80884552001953,28.15999984741211,31.92250003814697,-0.07691436228161645
2020-05-26,36.32005310058594,111.80506896972656,28.010000228881836,31.658500003814698,0.008879920546490833
2020-05-27,38.9553337097168,116.83948516845703,27.6200008392334,31.361000061035156,0.10563120164943975
2020-05-28,36.91029739379883,117.48445892333984,28.59000015258789,31.229000091552734,-0.04695324146696597
2020-05-29,36.74404525756836,116.95594787597656,27.510000228881836,30.89700002670288,-0.04946592941864339
2020-06-01,37.15969467163086,116.19450378417969,28.229999542236328,30.449000072479247,-0.007720420044749839
2020-06-02,37.8912467956543,120.21666717529297,26.84000015258789,29.992500019073486,-0.025551569827037306
2020-06-03,38.99689483642578,123.69236755371094,25.65999984741211,29.594999980926513,-0.008174938489372117
2020-06-04,40.47662353515625,124.70465087890625,25.809999465942383,29.179500007629393,0.07704836280096154
2020-06-05,41.17493438720703,127.39200592041016,24.520000457763672,28.8335000038147,0.07964327968767161
2020-06-08,41.69034194946289,133.81495666503906,25.809999465942383,28.725,0.0059676722516954625
2020-06-09,41.89817810058594,129.61361694335938,27.56999969482422,28.725,0.09189481460047191
2020-06-10,40.47662353515625,125.77062225341797,27.56999969482422,28.451499938964844,0.05889808548201033
2020-06-11,37.05162048339844,115.38829803466797,40.790000915527344,28.727000045776368,-0.0014764450276502264
2020-06-12,38.47316360473633,118.89085388183594,36.09000015258789,28.901000022888184,0.037316138337392835
2020-06-15,39.404239654541016,119.75086212158203,34.400001525878906,29.026500129699706,0.08714239663016171
2020-06-16,40.368560791015625,121.41705322265625,33.66999816894531,29.245000076293945,0.12554375001354706
2020-06-17,39.70349884033203,121.5245590209961,33.470001220703125,29.392000102996825,0.07766300464269436
2020-06-18,39.55387496948242,123.9700927734375,32.939998626708984,29.639500045776366,0.025662679090309837
2020-06-19,39.013526916503906,123.28926849365234,35.119998931884766,29.91899995803833,-0.00015973817989920437
2020-06-22,39.38760757446289,123.0653305053711,31.770000457763672,30.09949998855591,0.029555358026437724
2020-06-23,39.81157684326172,124.57923126220703,31.3700008392334,30.267500019073488,0.033134691246924586
2020-06-24,39.03014373779297,121.01390838623047,33.84000015258789,30.57849998474121,0.03973336409196836
2020-06-25,40.559757232666016,121.92765045166016,32.220001220703125,30.760000038146973,0.13008865084226737
2020-06-26,39.11328125,117.08509826660156,34.72999954223633,31.121000003814697,0.11238576123696163
2020-06-29,39.27122497558594,121.1085433959961,31.780000686645508,31.298500061035156,0.054814971913551884
2020-06-30,40.15242004394531,126.21210479736328,30.43000030517578,31.47800006866455,0.028932458403885628
2020-07-01,39.57881164550781,141.009765625,28.6200008392334,31.626000118255615,-0.2627448881053519
2020-07-02,39.728450775146484,139.94766235351562,27.68000030517578,31.719500160217287,-0.23429915438302626
2020-07-06,40.584693908691406,140.6587677001953,27.940000534057617,31.890500164031984,-0.18711911268953177
2020-07-07,39.479061126708984,142.7019500732422,29.43000030517578,32.07150020599365,-0.29846461464910873
2020-07-08,40.65952682495117,142.71995544433594,28.079999923706055,32.097000217437746,-0.21703333925949814
2020-07-09,39.49567413330078,140.18165588378906,29.260000228881836,32.18150024414062,-0.25440128786925337
2020-07-10,41.39939498901367,142.74696350097656,27.290000915527344,31.506500244140625,-0.16626322433299867
2020-07-13,41.748538970947266,140.6227264404297,32.189998626708984,31.31150016784668,-0.105918432926263
2020-07-14,41.981300354003906,142.6659698486328,29.520000457763672,31.067500114440918,-0.12459183243683165
2020-07-15,42.68791961669922,145.1412353515625,27.760000228881836,30.772000217437743,-0.11781037911553718
2020-07-16,43.76032257080078,149.5067138671875,28.0,30.49850015640259,-0.11788594330623617
2020-07-17,43.569129943847656,149.3987274169922,25.68000030517578,30.13550024032593,-0.1292858272037037
2020-07-20,43.11189651489258,147.7335205078125,24.459999084472656,29.602500247955323,-0.13259215131301394
2020-07-21,43.5441780090332,148.9666748046875,24.84000015258789,29.256000232696532,-0.12365699723270868
2020-07-22,42.3969612121582,148.64260864257812,24.31999969482422,28.903500175476076,-0.19757475875056357
2020-07-23,42.031185150146484,149.40774536132812,26.079999923706055,28.515500164031984,-0.23592980980913264
2020-07-24,41.71529769897461,148.55262756347656,25.84000015258789,28.19650011062622,-0.243242424306668
2020-07-27,42.66297912597656,153.5931854248047,24.739999771118164,27.697000122070314,-0.2634485264872136
2020-07-28,41.78179931640625,150.25379943847656,25.440000534057617,27.380000114440918,-0.26760354262996583
2020-07-29,42.056129455566406,152.61204528808594,24.100000381469727,27.063500118255615,-0.2887621781518268
2020-07-30,40.97626495361328,155.4563446044922,24.760000228881836,26.870500087738037,-0.4119640370586619
2020-07-31,40.91767501831055,151.5769500732422,24.459999084472656,26.70950002670288,-0.34996653586033033
2020-08-03,41.40317916870117,152.3150177001953,24.280000686645508,26.526500034332276,-0.3289163038061114
2020-08-04,41.23575973510742,153.61117553710938,23.760000228881836,26.243000030517578,-0.3625784253304426
2020-08-05,41.66268539428711,154.54725646972656,22.989999771118164,25.988500022888182,-0.34895585682734126
2020-08-06,41.39480972290039,155.0333709716797,22.649999618530273,25.657999992370605,-0.37578117840378955
2020-08-07,42.148197174072266,165.1954803466797,22.209999084472656,25.403999900817873,-0.4966451663655732
2020-08-10,42.34074783325195,180.0021209716797,22.1299991607666,24.90099992752075,-0.735424995978743
2020-08-11,43.34526824951172,176.8247833251953,24.030000686645508,24.626499938964844,-0.6117694769833676
2020-08-12,43.8475341796875,181.78433227539062,22.280000686645508,24.352499961853027,-0.6614377191891273
2020-08-13,43.68012237548828,183.49452209472656,22.1299991607666,24.058999919891356,-0.7021490282936214
2020-08-14,43.78055953979492,187.7610321044922,22.049999237060547,23.877499866485596,-0.7678403509858819
2020-08-17,42.92671203613281,185.996826171875,21.350000381469727,23.72199993133545,-0.7969233877698323
2020-08-18,42.62535095214844,186.29385375976562,21.510000228881836,23.555499935150145,-0.8228477277878797
2020-08-19,43.00205612182617,187.11294555664062,22.540000915527344,23.466499996185302,-0.8107105562861252
2020-08-20,42.52490997314453,187.95899963378906,22.719999313354492,23.298499965667723,-0.8581548778394141
2020-08-21,42.77602767944336,189.4622039794922,22.540000915527344,23.133500003814696,-0.8663620117248148
2020-08-24,43.839149475097656,195.68186950683594,22.3700008392334,23.01500005722046,-0.8986514344557354
2020-08-25,43.5712776184082,192.90054321289062,22.030000686645508,22.844500064849854,-0.8698418304143133
2020-08-26,43.286659240722656,194.21470642089844,23.270000457763672,22.803000068664552,-0.9119256230211322
2020-08-27,44.04006576538086,196.41094970703125,24.469999313354492,22.788500022888183,-0.8971536174934716
2020-08-28,44.27444839477539,199.7322998046875,22.959999084472656,22.713500022888184,-0.9374770604896581
2020-08-31,43.74707794189453,197.8781280517578,26.40999984741211,22.819999980926514,-0.9424223138505289
2020-09-01,44.01494216918945,202.9367218017578,26.1200008392334,22.938000011444093,-1.0100074422362175
2020-09-02,44.57581329345703,205.1419677734375,26.56999969482422,23.117000007629393,-1.008720269095861
2020-09-03,44.157264709472656,199.46409606933594,33.599998474121094,23.664499950408935,-0.941024397205258
2020-09-04,44.12377166748047,204.1128692626953,30.75,24.091499996185302,-1.022498109569642
2020-09-08,41.997535705566406,199.5363311767578,31.459999084472656,24.557999992370604,-1.091798384289455
2020-09-09,42.7425537109375,203.77890014648438,28.809999465942383,24.79699993133545,-1.1124499711982598
2020-09-10,42.09798812866211,202.59637451171875,29.709999084472656,25.168499851226805,-1.1369461619118308
2020-09-11,42.148197174072266,210.1337127685547,26.8700008392334,25.405499935150146,-1.2618077215553214
2020-09-14,42.817893981933594,213.33819580078125,25.850000381469727,25.595499992370605,-1.269999229365322
2020-09-15,42.181678771972656,213.63613891601562,25.59000015258789,25.807499980926515,-1.319125140683087
2020-09-16,42.817893981933594,225.93955993652344,26.040000915527344,26.03400001525879,-1.4845624522901153
2020-09-17,42.06449890136719,220.32493591308594,26.459999084472656,26.229999923706053,-1.4411289519888382
2020-09-18,41.922183990478516,219.15147399902344,25.829999923706055,26.385499954223633,-1.4310026096815802
2020-09-21,40.48237609863281,215.5046844482422,27.780000686645508,26.64749994277954,-1.4686040180742768
2020-09-22,39.87128829956055,219.7291717529297,26.860000610351562,26.87199993133545,-1.5828472604950359
2020-09-23,38.85838317871094,217.92381286621094,28.579999923706055,27.199499893188477,-1.6222430604145972
2020-09-24,39.01743698120117,220.45130920410156,28.510000228881836,27.461499881744384,-1.6542654899191358
2020-09-25,39.37739562988281,225.82220458984375,26.3799991607666,27.55699987411499,-1.7207913676285993
2020-09-28,40.49911117553711,229.67662048339844,26.190000534057617,27.71849994659424,-1.7087505724214205
2020-09-29,39.5448112487793,228.82810974121094,26.270000457763672,27.711499977111817,-1.7603806670250173
2020-09-30,40.4739990234375,227.04086303710938,26.3700008392334,27.723999977111816,-1.6656103897264443
2020-10-01,39.561553955078125,229.35169982910156,26.700000762939453,27.73050003051758,-1.7681365278348402
2020-10-02,40.155906677246094,230.36268615722656,27.6299991607666,27.432000064849852,-1.7441963809719168
2020-10-05,40.68326950073242,233.98240661621094,27.959999084472656,27.292500019073486,-1.7693136250918455
2020-10-06,39.9633674621582,234.03652954101562,29.479999542236328,27.19350004196167,-1.8200826606741374
2020-10-07,40.775360107421875,242.15167236328125,28.059999465942383,27.15600004196167,-1.9020350391486693
2020-10-08,41.01811981201172,244.67916870117188,26.360000610351562,26.988500118255615,-1.9282615012704276
2020-10-09,40.87581253051758,245.12139892578125,25.0,26.895000076293947,-1.945644994550004
2020-10-12,42.47468566894531,246.88162231445312,25.06999969482422,26.85600004196167,-1.8649070525952591
2020-10-13,42.223541259765625,246.19557189941406,26.06999969482422,26.880000019073485,-1.8706154344066195
2020-10-14,42.39934158325195,249.35499572753906,26.399999618530273,26.897999954223632,-1.9122381197775813
2020-10-15,42.96857452392578,254.65371704101562,26.969999313354492,26.923499965667723,-1.963044511927714
2020-10-16,43.403865814208984,256.2424011230469,27.40999984741211,27.002499961853026,-1.9599545533141323
2020-10-19,42.65046310424805,254.52731323242188,29.18000030517578,27.07249994277954,-1.9829189198262045
2020-10-20,43.08576965332031,259.4288635253906,29.350000381469727,27.196999931335448,-2.036236023949116
2020-10-21,42.17332458496094,254.80712890625,28.649999618530273,27.20049991607666,-2.0207213809876357
2020-10-22,43.3369026184082,249.0931854248047,28.110000610351562,27.180499935150145,-1.8428616417297834
2020-10-23,43.42060852050781,255.96261596679688,27.549999237060547,27.238999938964845,-1.954031356861267
2020-10-26,42.12309646606445,250.60069274902344,32.459999084472656,27.552499866485597,-1.9525763581015398
2020-10-27,40.67490768432617,247.7030487060547,33.349998474121094,27.906499767303465,-2.003513764824608
2020-10-28,39.8210563659668,234.6864776611328,40.279998779296875,28.60199966430664,-1.841003227331721
2020-10-29,40.580047607421875,241.0323028564453,37.59000015258789,29.146499633789062,-1.8964993885433377
2020-10-30,40.60533142089844,234.21710205078125,38.02000045776367,29.665999698638917,-1.778706372058273
2020-11-02,41.642608642578125,240.99618530273438,37.130001068115234,30.124499797821045,-1.8223105223333402
2020-11-03,43.16056823730469,247.76629638671875,35.54999923706055,30.427999782562257,-1.8324784757698713
2020-11-04,43.37138366699219,242.9098663330078,29.56999969482422,30.50349979400635,-1.7351908296296692
2020-11-05,44.0207405090332,251.9095458984375,27.579999923706055,30.56449975967407,-1.8434654356125848
2020-11-06,43.59908676147461,252.54141235351562,24.860000610351562,30.55749979019165,-1.8834203809633088
2020-11-09,47.24217224121094,238.19790649414062,25.75,30.59149980545044,-1.386939070313178
2020-11-10,47.014488220214844,241.2579803466797,24.799999237060547,30.527999782562254,-1.4548082041936632
2020-11-11,47.51203536987305,241.7454376220703,23.450000762939453,30.380499839782715,-1.4286569519132697
2020-11-12,46.8458137512207,241.15869140625,25.350000381469727,30.299499893188475,-1.4647969772652323
2020-11-13,47.73973083496094,245.44638061523438,23.100000381469727,30.083999919891358,-1.475906749885003
2020-11-16,49.00468826293945,252.5955810546875,22.450000762939453,29.74749994277954,-1.5100478376669488
2020-11-17,49.59500503540039,257.3075866699219,22.709999084472656,29.415499877929687,-1.5494043436170526
2020-11-18,49.59500503540039,255.0056610107422,23.84000015258789,29.174999904632568,-1.5102094927226195
2020-11-19,49.44321823120117,252.61366271972656,23.110000610351562,28.924999904632568,-1.4799910044833824
2020-11-20,48.7516975402832,249.7611846923828,23.700000762939453,28.732499980926512,-1.479304210360508
2020-11-23,50.82624053955078,258.48101806640625,22.65999984741211,28.242500019073486,-1.4841310835291748
2020-11-24,53.634456634521484,263.29229736328125,21.639999389648438,27.657000064849854,-1.371606048266315
2020-11-25,53.53327178955078,260.2412109375,21.25,26.70550012588501,-1.3266614941758148
2020-11-27,53.83685302734375,259.4378662109375,20.84000015258789,25.86800012588501,-1.2919623724650513
2020-11-30,52.14179992675781,258.6886291503906,20.56999969482422,24.995500087738037,-1.3965740589875566
2020-12-01,53.36460494995117,259.7537536621094,20.770000457763672,24.17750005722046,-1.3300404030237234
2020-12-02,53.9886589050293,263.328369140625,21.170000076293945,23.458500099182128,-1.3476945542154761
2020-12-03,54.02237319946289,264.2130126953125,21.280000686645508,23.044000148773193,-1.3604229191766526
2020-12-04,54.81509017944336,266.1807861328125,20.790000915527344,22.704500198364258,-1.3390388251371466
2020-12-07,54.1910514831543,268.130615234375,21.299999237060547,22.526500129699706,-1.41544824573297
2020-12-08,53.89588928222656,272.1114501953125,20.68000030517578,22.273000144958495,-1.503667490887344
2020-12-09,54.283817291259766,266.578125,22.270000457763672,22.146500205993654,-1.3825907259188754
2020-12-10,54.34284591674805,262.58819580078125,22.520000457763672,22.100000190734864,-1.3105670036835932
2020-12-11,53.398338317871094,261.8825988769531,23.309999465942383,21.998000144958496,-1.3639524488020702
2020-12-14,52.1839599609375,258.3271179199219,24.719999313354492,22.079000091552736,-1.3874993663713129
2020-12-15,53.92961502075195,258.5079650878906,22.889999389648438,22.101000022888183,-1.269705931497439
2020-12-16,54.16575241088867,261.28546142578125,22.5,22.09050006866455,-1.3006476821269604
2020-12-17,54.53679656982422,264.4065856933594,21.93000030517578,21.995000076293945,-1.3280991601273555
2020-12-18,54.12358093261719,249.3072509765625,21.56999969482422,21.91800003051758,-1.0996149260898003
2020-12-21,57.20165252685547,246.023193359375,25.15999984741211,21.99099998474121,-0.8305653752322139
2020-12-22,56.1981201171875,247.23548889160156,24.229999542236328,22.069499969482422,-0.9206937424015992
2020-12-23,57.522117614746094,244.910400390625,23.309999465942383,22.15299997329712,-0.7894282111005407
2020-12-24,57.42091369628906,243.2005157470703,21.530000686645508,22.167000007629394,-0.7673215987079336
2020-12-28,57.38719177246094,237.88095092773438,21.700000762939453,22.210000038146973,-0.6790804295196279
2020-12-29,57.1004638671875,236.63246154785156,23.079999923706055,22.335500049591065,-0.6776760460347749
2020-12-30,57.2100830078125,235.20306396484375,22.770000457763672,22.435500049591063,-0.6457474636840295
2020-12-31,57.791969299316406,234.8773651123047,22.75,22.514500045776366,-0.5999108009968613
2021-01-04,57.62331008911133,229.06015014648438,26.969999313354492,22.798999977111816,-0.5125394837476775
2021-01-05,58.6015510559082,229.0511016845703,25.34000015258789,23.026499938964843,-0.4446500160322527
2021-01-06,62.135013580322266,229.39491271972656,25.06999969482422,23.214999961853028,-0.20583992913314186
2021-01-07,63.19759750366211,222.5824737548828,22.3700008392334,23.299499988555908,-0.01626916324660695
2021-01-08,63.45901870727539,221.61448669433594,21.559999465942383,23.263999938964844,0.018314074063145613
2021-01-11,64.14209747314453,221.9311065673828,24.079999923706055,23.34199991226196,0.060220759530003554
2021-01-12,63.92283630371094,225.30563354492188,23.329999923706055,23.342999935150146,-0.012419347192992715
2021-01-13,63.72043991088867,228.1825714111328,22.209999084472656,23.217499923706054,-0.07541926065227918
2021-01-14,64.48786163330078,231.8466033935547,23.25,23.235499954223634,-0.08466882859270863
2021-01-15,63.45058822631836,228.49017333984375,24.34000015258789,23.32749996185303,-0.09934187472004857
2021-01-19,63.23975372314453,225.73989868164062,23.239999771118164,23.392999935150147,-0.06711160368989821
2021-01-20,63.11325454711914,227.94737243652344,21.579999923706055,23.39349994659424,-0.1134572844884593
2021-01-21,62.99518966674805,229.73866271972656,21.31999969482422,23.201499938964844,-0.15213260822612001
2021-01-22,62.51449966430664,229.8653106689453,21.90999984741211,23.085499954223632,-0.18757299695981466
2021-01-25,61.03871536254883,229.3224639892578,23.190000534057617,23.079500007629395,-0.2805162703145032
2021-01-26,60.05204391479492,225.8755645751953,23.020000457763672,23.153999996185302,-0.2901451132476384
2021-01-27,57.69919204711914,219.68746948242188,37.209999084472656,23.929499912261964,-0.34769678043532454
2021-01-28,58.758766174316406,219.65127563476562,30.209999084472656,24.285999870300294,-0.2737134347685503
2021-01-29,56.83460998535156,212.91128540039062,33.09000015258789,24.801999855041505,-0.2921842291888059
2021-02-01,57.360164642333984,216.43960571289062,30.239999771118164,25.176499843597412,-0.31587040563230845
2021-02-02,60.14043045043945,219.38894653320312,25.559999465942383,25.105999851226805,-0.1735775089713503
2021-02-03,59.84375762939453,218.2942657470703,22.90999984741211,24.984499835968016,-0.1754806281707512
2021-02-04,61.27627182006836,224.4733123779297,21.770000457763672,24.81949987411499,-0.18150095078835773
2021-02-05,62.0645751953125,230.70669555664062,20.8700008392334,24.74449987411499,-0.23305293167872887
2021-02-08,62.920719146728516,232.9141845703125,21.239999771118164,24.72849988937378,-0.21135865800599007
2021-02-09,62.92918395996094,234.43406677246094,21.6299991607666,24.605999851226805,-0.2366515466986241
2021-02-10,63.005462646484375,232.92318725585938,21.989999771118164,24.538999843597413,-0.20564413382618235
2021-02-11,62.4884147644043,230.11865234375,21.25,24.49099988937378,-0.1936928132215173
2021-02-12,63.24281692504883,237.9352264404297,19.969999313354492,24.326999855041503,-0.2745491494570609
2021-02-16,64.4634017944336,236.876708984375,21.459999084472656,24.18299980163574,-0.17201000410094483
2021-02-17,63.95481491088867,234.3978729248047,21.5,24.095999813079835,-0.16501849578516428
2021-02-18,63.429298400878906,231.26760864257812,22.489999771118164,24.14149980545044,-0.14810737154414452
2021-02-19,64.4210433959961,230.3719482421875,22.049999237060547,24.177999782562257,-0.06418653025760289
2021-02-22,65.60774230957031,230.3990936279297,23.450000762939453,24.254999828338622,0.017520718793181837
2021-02-23,65.69252014160156,230.36289978027344,23.110000610351562,24.25099983215332,0.024007180848165874
2021-02-24,67.70989227294922,235.275390625,21.34000015258789,24.16699981689453,0.08004923972805882
2021-02-25,66.48084259033203,229.99195861816406,28.889999389648438,23.75099983215332,0.08490824416804307
2021-02-26,65.15849304199219,230.2452850341797,27.950000762939453,23.63799991607666,-0.01096732032187028
2021-03-01,67.09960174560547,237.1119842529297,23.350000381469727,23.15099992752075,0.006519828964408214
2021-03-02,68.48128509521484,234.85923767089844,24.100000381469727,22.84399995803833,0.14054788163244714
2021-03-03,69.5577621459961,234.1083526611328,26.670000076293945,22.89949998855591,0.22787065503747245
2021-03-04,68.75251770019531,226.44554138183594,28.56999969482422,23.182499980926515,0.30258845075426716
2021-03-05,68.54907989501953,233.37545776367188,24.65999984741211,23.326999950408936,0.17050642827561108
2021-03-08,68.7440185546875,227.97845458984375,25.469999313354492,23.55699987411499,0.2758990642342235
2021-03-09,68.53211212158203,233.9468994140625,24.030000686645508,23.69649991989136,0.15960161731580874
2021-03-10,70.43084716796875,236.2144775390625,22.559999465942383,23.742999935150145,0.25246388848411794
2021-03-11,70.56646728515625,243.5343780517578,21.90999984741211,23.738999938964845,0.137218674595395
2021-03-12,71.49040222167969,245.08543395996094,20.690000534057617,23.710999965667725,0.17478401018811926
2021-03-15,71.08354187011719,242.07412719726562,20.030000686645508,23.714000034332276,0.19788564108655843
2021-03-16,69.96463775634766,236.5591583251953,19.790000915527344,23.63050012588501,0.2143137238117923
2021-03-17,71.08354187011719,241.13070678710938,19.229999542236328,23.517000102996825,0.2139492451214585
2021-03-18,71.15135955810547,239.01730346679688,21.579999923706055,23.47150011062622,0.25462996424023404
2021-03-19,70.3036880493164,253.59365844726562,20.950000762939453,23.416500186920167,-0.05225589991868585
2021-03-22,69.43911743164062,248.55039978027344,18.8799991607666,23.188000106811522,-0.02624904921843382
