Date,INTC,HD,VIX,AvgVIX,zscore
2022-10-19,24.737123489379883,252.0394287109375,30.760000228881836,31.08050012588501,-1.1257788222662761
2022-10-20,24.8132381439209,246.52273559570312,29.979999542236328,31.21200008392334,-1.1407137058257375
2022-10-21,25.660005569458008,252.0760498046875,29.690000534057617,31.200500106811525,-1.0321294257358906
2022-10-24,25.859806060791016,259.14801025390625,29.850000381469727,31.08000020980835,-0.982856590292511
2022-10-25,26.078636169433594,265.5522155761719,28.459999084472656,30.87300024032593,-0.9343969832077756
2022-10-26,25.888349533081055,265.4515686035156,27.280000686645508,30.728000259399415,-0.9540884696872013
2022-10-27,24.994007110595703,266.2840881347656,27.389999389648438,30.50550022125244,-1.0412786032281551
2022-10-28,27.658002853393555,273.22796630859375,25.75,30.212000179290772,-0.7428789034425444
2022-10-31,27.049089431762695,270.92254638671875,25.8799991607666,30.001000118255615,-0.8140329918704127
2022-11-01,26.925405502319336,270.85845947265625,25.809999465942383,29.838000106811524,-0.8268267419870126
2022-11-02,26.08814811706543,264.1524658203125,25.860000610351562,29.703500175476073,-0.9391793291486027
2022-11-03,26.059608459472656,257.53790283203125,25.299999237060547,29.442500114440918,-0.9692237479872766
2022-11-04,27.19263458251953,259.8525390625,24.549999237060547,29.102000045776368,-0.8449328996258006
2022-11-07,27.39512825012207,265.56134033203125,24.350000381469727,28.69700002670288,-0.8009830281862437
2022-11-08,27.462631225585938,266.3572998046875,25.540000915527344,28.292500019073486,-0.7908767231406281
2022-11-09,26.536924362182617,262.34100341796875,26.09000015258789,27.91850004196167,-0.9011490077972686
2022-11-10,28.696908950805664,285.16717529296875,23.530000686645508,27.498000049591063,-0.5886143455850672
2022-11-11,29.342975616455078,288.13134765625,22.520000457763672,27.023000049591065,-0.5109919848694146
2022-11-14,29.26582908630371,280.7940673828125,23.729999542236328,26.64099998474121,-0.5489276443394842
2022-11-15,29.61296844482422,285.3775634765625,24.540000915527344,26.34300003051758,-0.4949428392991385
2022-11-16,28.475122451782227,288.1038513183594,24.110000610351562,26.010500049591066,-0.5990288323168119
2022-11-17,28.8222599029541,284.9292907714844,23.93000030517578,25.708000087738036,-0.5768913090979316
2022-11-18,28.802974700927734,286.5211486816406,23.1200008392334,25.379500102996825,-0.5723105009296369
2022-11-21,27.906200408935547,289.8147277832031,22.360000610351562,25.005000114440918,-0.6496442781880486
2022-11-22,28.754762649536133,297.22528076171875,21.290000915527344,24.646500205993654,-0.5332541328779782
2022-11-23,28.61012077331543,294.14215087890625,20.350000381469727,24.300000190734863,-0.5605644502541974
2022-11-25,28.291913986206055,298.5975646972656,20.5,23.955500221252443,-0.5745130022866416
2022-11-28,27.703702926635742,291.7726135253906,22.209999084472656,23.778500175476076,-0.6621225229786019
2022-11-29,27.86762809753418,289.0645751953125,21.889999389648438,23.579000186920165,-0.6566315198224971
2022-11-30,28.995834350585938,298.20416259765625,20.579999923706055,23.31750020980835,-0.5048123236874079
2022-12-01,28.764404296875,301.0390930175781,19.84000015258789,23.016500186920165,-0.5166214878118505
2022-12-02,28.35940933227539,301.8858642578125,19.059999465942383,22.704500198364258,-0.5541763286511714
2022-12-05,28.12798309326172,294.6053771972656,20.75,22.514500236511232,-0.6075092419817629
2022-12-06,27.578344345092773,292.1847229003906,22.170000076293945,22.405500221252442,-0.67313113341627
2022-12-07,27.3179874420166,294.6698913574219,22.68000030517578,22.262500190734862,-0.6893067204974235
2022-12-08,27.424060821533203,298.2962646484375,22.290000915527344,22.072500228881836,-0.6636738233579517
2022-12-09,27.231204986572266,294.9735107421875,22.829999923706055,22.037500190734864,-0.6968524600575365
2022-12-12,27.665130615234375,301.87664794921875,25.0,22.16150016784668,-0.6245529546691391
2022-12-13,27.703702926635742,306.3959045410156,22.549999237060547,22.10250015258789,-0.6020934118315172
2022-12-14,27.250490188598633,306.8928527832031,21.139999389648438,21.932500076293945,-0.6459693290391759
2022-12-15,26.180139541625977,301.52691650390625,22.829999923706055,21.86850004196167,-0.7764360884468343
2022-12-16,25.958358764648438,297.6059875488281,22.6200008392334,21.803000068664552,-0.8150006991032273
2022-12-19,25.8330020904541,292.07421875,22.420000076293945,21.768000030517577,-0.850408940061397
2022-12-20,25.49550437927246,289.7824401855469,21.479999542236328,21.723999977111816,-0.8940093510907013
2022-12-21,25.871570587158203,293.9427185058594,20.06999969482422,21.66299991607666,-0.8388312314217844
2022-12-22,25.042293548583984,290.9606018066406,21.969999313354492,21.743999862670897,-0.9350886707773243
2022-12-23,25.158008575439453,293.3628845214844,20.8700008392334,21.76249990463257,-0.9135038924797316
2022-12-27,25.01336669921875,294.1175842285156,21.649999618530273,21.73449993133545,-0.925059787765455
2022-12-28,24.627656936645508,290.6015319824219,22.139999389648438,21.74699993133545,-0.9785703454977225
2022-12-29,25.27372169494629,294.9091796875,21.440000534057617,21.789999961853027,-0.8954331656648488
2022-12-30,25.485858917236328,290.72125244140625,21.670000076293945,21.88149995803833,-0.8911326960125174
2023-01-03,25.775144577026367,290.7672424316406,22.899999618530273,22.073499965667725,-0.8616357853546125
2023-01-04,26.691207885742188,294.283203125,22.010000228881836,22.136499977111818,-0.7543944040717138
2023-01-05,26.57549285888672,290.3622741699219,22.459999084472656,22.15099992752075,-0.7822132772697451
2023-01-06,27.703702926635742,292.2583312988281,21.1299991607666,22.073499870300292,-0.6601286348602128
2023-01-09,28.262981414794922,292.5160217285156,21.969999313354492,22.05749979019165,-0.6024091625646674
2023-01-10,28.388336181640625,295.1116943359375,20.579999923706055,21.944999790191652,-0.5790538904074719
2023-01-11,28.78369140625,302.8154296875,21.09000015258789,21.749499797821045,-0.5073755484742029
2023-01-12,29.20797348022461,303.6163024902344,18.829999923706055,21.56349983215332,-0.4611030559445858
2023-01-13,29.034404754638672,304.8495788574219,18.350000381469727,21.423999881744386,-0.4736250157302838
2023-01-17,28.54262351989746,301.46246337890625,19.360000610351562,21.25049991607666,-0.5373526007800622
2023-01-18,27.780841827392578,297.9281005859375,20.34000015258789,21.136499881744385,-0.6290389381283583
2023-01-19,27.40477180480957,286.13763427734375,20.520000457763672,21.041499900817872,-0.7155396276527987
2023-01-20,28.17619514465332,289.92974853515625,19.850000381469727,20.95999994277954,-0.6218183967459918
2023-01-23,29.188688278198242,290.3714904785156,19.809999465942383,20.946999931335448,-0.5174272866516858
2023-01-24,28.8511905670166,292.40557861328125,19.200000762939453,20.808500003814697,-0.543269866518537
2023-01-25,28.639049530029297,292.0098571777344,19.079999923706055,20.71899995803833,-0.5663867576869461
2023-01-26,29.015117645263672,288.8344421386719,18.729999542236328,20.572999954223633,-0.5413217176096136
2023-01-27,27.154062271118164,291.4852294921875,18.510000228881836,20.391499996185303,-0.7189874600543761
2023-01-30,26.951566696166992,289.23016357421875,19.940000534057617,20.316499996185303,-0.7487598226620572
2023-01-31,27.250490188598633,298.3699035644531,19.399999618530273,20.202999973297118,-0.680956327889615
2023-02-01,28.03155517578125,301.9778747558594,17.8700008392334,19.951500034332277,-0.5870141956305227
2023-02-02,29.111549377441406,312.7467041015625,18.729999542236328,19.7875,-0.43339136669212514
2023-02-03,29.236900329589844,305.11651611328125,18.329999923706055,19.58100004196167,-0.4520139894664495
2023-02-06,28.002227783203125,303.06402587890625,19.43000030517578,19.49600009918213,-0.5855267259724194
2023-02-07,28.353595733642578,299.3179016113281,18.65999984741211,19.33050012588501,-0.5653068909210711
2023-02-08,27.56301498413086,295.2589111328125,19.6299991607666,19.28300008773804,-0.6620645341104151
2023-02-09,27.06523895263672,290.4359130859375,20.709999084472656,19.264000034332277,-0.7322938114340762
2023-02-10,27.133562088012695,291.3471374511719,20.530000686645508,19.34900007247925,-0.7216312479778906
2023-02-13,27.865583419799805,297.7808532714844,20.34000015258789,19.448500061035155,-0.6210580498530788
2023-02-14,27.95342445373535,293.0867614746094,18.90999984741211,19.426000022888182,-0.6314281033767455
2023-02-15,28.15839195251465,295.1668701171875,18.229999542236328,19.320499992370607,-0.6021235107406294
2023-02-16,27.52397346496582,295.6730651855469,20.170000076293945,19.30299997329712,-0.6643197934488889
2023-02-17,26.948118209838867,292.64495849609375,20.020000457763672,19.311499977111815,-0.7350913455750323
2023-02-21,25.43527603149414,271.98162841796875,22.8700008392334,19.46450004577637,-0.9731841506472664
2023-02-22,24.859418869018555,272.7180480957031,22.290000915527344,19.619000053405763,-1.028502386163344
2023-02-23,24.996063232421875,275.4884338378906,21.139999389648438,19.72200002670288,-1.003286138544309
2023-02-24,24.537328720092773,273.0494079589844,21.670000076293945,19.869000053405763,-1.0597737524275277
2023-02-27,24.303081512451172,272.45111083984375,20.950000762939453,19.99100008010864,-1.085961844957667
2023-02-28,24.332365036010742,272.93896484375,20.700000762939453,20.029000091552735,-1.0809924140464715
2023-03-01,24.7227725982666,267.6465759277344,20.579999923706055,20.088000106811524,-1.06316486571684
2023-03-02,25.571918487548828,269.6990661621094,19.59000015258789,20.17400007247925,-0.9687106210961088
2023-03-03,25.76712417602539,274.69696044921875,18.489999771118164,20.16200008392334,-0.9284174072295899
2023-03-06,25.366952896118164,274.4759826660156,18.610000610351562,20.176000118255615,-0.9698666970964496
2023-03-07,24.917980194091797,267.563720703125,19.59000015258789,20.184000110626222,-1.0437281096105575
2023-03-08,25.35719108581543,270.233642578125,19.110000610351562,20.206500148773195,-0.9882706375650107
2023-03-09,25.80616569519043,266.9981994628906,22.610000610351562,20.35550022125244,-0.9560657091901616
2023-03-10,26.567466735839844,265.431396484375,24.799999237060547,20.560000228881837,-0.8853685281057577
2023-03-13,26.303939819335938,265.6260681152344,26.520000457763672,20.859500217437745,-0.9112678437397885
2023-03-14,27.338529586791992,264.7453918457031,23.729999542236328,21.029000186920165,-0.8100666507176982
2023-03-15,27.728939056396484,266.9703674316406,26.139999389648438,21.390500164031984,-0.761379870050753
2023-03-16,29.456504821777344,265.8207702636719,22.989999771118164,21.628500175476074,-0.5910757949151615
2023-03-17,29.095378875732422,267.3597412109375,25.510000228881836,21.89550018310547,-0.6213446724795861
2023-03-20,28.46095848083496,268.166259765625,24.149999618530273,22.102000141143797,-0.6823083102137987
2023-03-21,27.777740478515625,268.3238830566406,21.3799991607666,22.027500057220458,-0.7508794703873644
2023-03-22,27.45564842224121,262.0012512207031,22.260000228881836,22.026000022888184,-0.8094658940229581
2023-03-23,28.334077835083008,263.20648193359375,22.610000610351562,22.09950008392334,-0.715522905302503
2023-03-24,28.656166076660156,262.38128662109375,21.739999771118164,22.10300006866455,-0.6862789437315776
