Date,LOW,TXN,VIX,AvgVIX,zscore
2020-06-15,114.59127044677734,105.05306243896484,34.400001525878906,29.026500129699706,-0.10028416476057084
2020-06-16,118.18881225585938,106.64286804199219,33.66999816894531,29.245000076293945,-0.022845762610109722
2020-06-17,121.69660186767578,106.73587799072266,33.470001220703125,29.392000102996825,0.17533457576866598
2020-06-18,120.709716796875,106.53292846679688,32.939998626708984,29.639500045776366,0.1344613382926933
2020-06-19,120.06377410888672,105.61119079589844,35.119998931884766,29.91899995803833,0.17412519755534547
2020-06-22,120.86227416992188,105.898681640625,31.770000457763672,30.09949998855591,0.19681726850298437
2020-06-23,120.46751403808594,107.0741195678711,31.3700008392334,30.267500019073488,0.07467480533434666
2020-06-24,118.40409088134766,104.8501205444336,33.84000015258789,30.57849998474121,0.14072623249592245
2020-06-25,118.2156982421875,105.75493621826172,32.220001220703125,30.760000038146973,0.05348691959547588
2020-06-26,116.09845733642578,104.32585144042969,34.72999954223633,31.121000003814697,0.04945498963179182
2020-06-29,119.78568267822266,105.50968933105469,31.780000686645508,31.298500061035156,0.1663382883684016
2020-06-30,121.22109985351562,107.37010955810547,30.43000030517578,31.47800006866455,0.09401355471937337
2020-07-01,121.67864227294922,105.53507995605469,28.6200008392334,31.626000118255615,0.2753732484754675
2020-07-02,121.75044250488281,106.3891830444336,27.68000030517578,31.719500160217287,0.20768434972293698
2020-07-06,121.79524993896484,109.53492736816406,27.940000534057617,31.890500164031984,-0.054519746954779645
2020-07-07,121.13141632080078,108.74849700927734,29.43000030517578,32.07150020599365,-0.027297937713225626
2020-07-08,121.78630828857422,109.30658721923828,28.079999923706055,32.097000217437746,-0.03582126232194649
2020-07-09,121.66069793701172,110.29598999023438,29.260000228881836,32.18150024414062,-0.12649466724145023
2020-07-10,123.29348754882812,110.38056182861328,27.290000915527344,31.506500244140625,-0.03772173847265723
2020-07-13,122.5040283203125,108.93453216552734,32.189998626708984,31.31150016784668,0.037652843098354725
2020-07-14,125.65296936035156,111.53063201904297,29.520000457763672,31.067500114440918,0.0040267074940865955
2020-07-15,126.69367218017578,111.75047302246094,27.760000228881836,30.772000217437743,0.04663856519548992
2020-07-16,128.06626892089844,111.77584838867188,28.0,30.49850015640259,0.1251141626581397
2020-07-17,129.5375518798828,113.22189331054688,25.68000030517578,30.13550024032593,0.0897814593528884
2020-07-20,129.27743530273438,115.49664306640625,24.459999084472656,29.602500247955323,-0.11700291127766395
2020-07-21,130.583251953125,114.56644439697266,24.84000015258789,29.256000232696532,0.03799910598525424
2020-07-22,133.77127075195312,112.07182312011719,24.31999969482422,28.903500175476076,0.43524835524303734
2020-07-23,131.93406677246094,109.12056732177734,26.079999923706055,28.515500164031984,0.5758122046995454
2020-07-24,132.41143798828125,109.61949920654297,25.84000015258789,28.19650011062622,0.5618436289953073
2020-07-27,134.2935791015625,111.7251205444336,24.739999771118164,27.697000122070314,0.49511164334240315
2020-07-28,133.0238037109375,110.04231262207031,25.440000534057617,27.380000114440918,0.5622115150264126
2020-07-29,133.92437744140625,111.31920623779297,24.100000381469727,27.063500118255615,0.5076019484640755
2020-07-30,134.3656463623047,109.74403381347656,24.760000228881836,26.870500087738037,0.6661289120743132
2020-07-31,134.1044921875,108.60307312011719,24.459999084472656,26.70950002670288,0.7468472718154756
2020-08-03,135.32931518554688,110.11015319824219,24.280000686645508,26.526500034332276,0.6919016390897091
2020-08-04,134.7888946533203,112.58787536621094,23.760000228881836,26.243000030517578,0.4515672083609885
2020-08-05,135.32028198242188,112.9880599975586,22.989999771118164,25.988500022888182,0.44908435854096224
2020-08-06,136.15777587890625,113.87360382080078,22.649999618530273,25.657999992370605,0.4237173119909183
2020-08-07,137.58969116210938,113.72029876708984,22.209999084472656,25.403999900817873,0.5207195007255447
2020-08-10,138.436279296875,115.29552459716797,22.1299991607666,24.90099992752075,0.4378232345508742
2020-08-11,138.57127380371094,115.83192443847656,24.030000686645508,24.626499938964844,0.40059267540124444
2020-08-12,141.05694580078125,118.04571533203125,22.280000686645508,24.352499961853027,0.3601991166217294
2020-08-13,140.21942138671875,116.77701568603516,22.1299991607666,24.058999919891356,0.41782169932221286
2020-08-14,138.99459838867188,116.94729614257812,22.049999237060547,23.877499866485596,0.33155280142336824
2020-08-17,142.6599578857422,117.73918151855469,21.350000381469727,23.72199993133545,0.48014983921675586
2020-08-18,142.2096405029297,118.61619567871094,21.510000228881836,23.555499935150145,0.3798683873634134
2020-08-19,142.54287719726562,117.90945434570312,22.540000915527344,23.466499996185302,0.45893872926294843
2020-08-20,142.8130645751953,117.98609924316406,22.719999313354492,23.298499965667723,0.46835407549043784
2020-08-21,145.64083862304688,119.48468017578125,22.540000915527344,23.133500003814696,0.5082644779129382
2020-08-24,149.162109375,120.07218933105469,22.3700008392334,23.01500005722046,0.6656053917371562
2020-08-25,149.4232635498047,120.61709594726562,22.030000686645508,22.844500064849854,0.6350679531466514
2020-08-26,153.44882202148438,121.28975677490234,23.270000457763672,22.803000068664552,0.8148566349440283
2020-08-27,149.7744598388672,120.47235870361328,24.469999313354492,22.788500022888183,0.6678787504926578
2020-08-28,149.0540008544922,122.1753158569336,22.959999084472656,22.713500022888184,0.48219708616908274
2020-08-31,148.3155517578125,121.03429412841797,26.40999984741211,22.819999980926514,0.5348892949850127
2020-09-01,150.9272003173828,123.42691040039062,26.1200008392334,22.938000011444093,0.48683922889841075
2020-09-02,153.5388641357422,125.70877838134766,26.56999969482422,23.117000007629393,0.44811379562716114
2020-09-03,145.46072387695312,120.62560272216797,33.599998474121094,23.664499950408935,0.401633829142242
2020-09-04,140.8407440185547,119.60387420654297,30.75,24.091499996185302,0.21632257812481737
2020-09-08,138.45423889160156,115.83192443847656,31.459999084472656,24.557999992370604,0.39371927419955044
2020-09-09,143.6685333251953,118.93122863769531,28.809999465942383,24.79699993133545,0.4390262608818001
2020-09-10,142.58792114257812,116.81111145019531,29.709999084472656,25.168499851226805,0.5540520196676405
2020-09-11,145.79396057128906,116.11290740966797,26.8700008392334,25.405499935150146,0.8011218711632652
2020-09-14,148.7658233642578,117.95205688476562,25.850000381469727,25.595499992370605,0.8208225651372952
2020-09-15,152.22402954101562,119.74861907958984,25.59000015258789,25.807499980926515,0.8726713209405959
2020-09-16,150.1346893310547,118.93122863769531,26.040000915527344,26.03400001525879,0.8187803330639465
2020-09-17,147.49603271484375,119.54427337646484,26.459999084472656,26.229999923706053,0.6122020242988958
2020-09-18,144.18186950683594,118.06275177001953,25.829999923706055,26.385499954223633,0.5422900327507448
2020-09-21,143.7316131591797,116.63232421875,27.780000686645508,26.64749994277954,0.6362723089951272
2020-09-22,145.48773193359375,118.05424499511719,26.860000610351562,26.87199993133545,0.6196988456176653
2020-09-23,142.84007263183594,115.08265686035156,28.579999923706055,27.199499893188477,0.7143768135300609
2020-09-24,142.75900268554688,116.38536071777344,28.510000228881836,27.461499881744384,0.5999428837585952
2020-09-25,143.6865692138672,117.77323150634766,26.3799991607666,27.55699987411499,0.5375755846619172
2020-09-28,146.42430114746094,120.85550689697266,26.190000534057617,27.71849994659424,0.43886893865219506
2020-09-29,146.12709045410156,120.48085021972656,26.270000457763672,27.711499977111817,0.45295570273584956
2020-09-30,149.3691864013672,121.5792465209961,26.3700008392334,27.723999977111816,0.5508899797083081
2020-10-01,150.54896545410156,123.38432312011719,26.700000762939453,27.73050003051758,0.4682110475087541
2020-10-02,149.93655395507812,120.13179016113281,27.6299991607666,27.432000064849852,0.7060704235451931
2020-10-05,151.78274536132812,122.67765045166016,27.959999084472656,27.292500019073486,0.6001640561136448
2020-10-06,148.58572387695312,122.48181915283203,29.479999542236328,27.19350004196167,0.4288913518089192
2020-10-07,151.71971130371094,124.95101165771484,28.059999465942383,27.15600004196167,0.40507114216486595
2020-10-08,153.88108825683594,126.06640625,26.360000610351562,26.988500118255615,0.43810427788474754
2020-10-09,156.0064239501953,128.4930877685547,25.0,26.895000076293947,0.35862539980559366
2020-10-12,155.55613708496094,131.890380859375,25.06999969482422,26.85600004196167,0.04616714244257851
2020-10-13,157.8976287841797,131.54127502441406,26.06999969482422,26.880000019073485,0.21307247555770747
2020-10-14,156.3486785888672,130.07676696777344,26.399999618530273,26.897999954223632,0.24539820566845638
2020-10-15,158.6361083984375,129.88943481445312,26.969999313354492,26.923499965667723,0.39550902164738655
2020-10-16,160.03196716308594,130.3748016357422,27.40999984741211,27.002499961853026,0.43662477804951066
2020-10-19,157.71751403808594,128.3653106689453,29.18000030517578,27.07249994277954,0.4698742225096887
2020-10-20,160.03089904785156,128.42495727539062,29.350000381469727,27.196999931335448,0.600716593640246
2020-10-21,157.6904296875,124.4231185913086,28.649999618530273,27.20049991607666,0.80017095868132
2020-10-22,154.75344848632812,126.20265197753906,28.110000610351562,27.180499935150145,0.4778672244252136
2020-10-23,155.55775451660156,127.68418884277344,27.549999237060547,27.238999938964845,0.40037528858614624
2020-10-26,151.9340362548828,124.26985931396484,32.459999084472656,27.552499866485597,0.4750035579369431
2020-10-27,149.2320556640625,125.26602935791016,33.349998474121094,27.906499767303465,0.23245150496497147
2020-10-28,145.87042236328125,121.7580795288086,40.279998779296875,28.60199966430664,0.33035364771247855
2020-10-29,145.26490783691406,125.3683853149414,37.59000015258789,29.146499633789062,-0.009154279019499636
2020-10-30,142.87022399902344,123.99633026123047,38.02000045776367,29.665999698638917,-0.034281541159343856
2020-11-02,144.79505920410156,124.86245727539062,37.130001068115234,30.124499797821045,0.005845090221442072
2020-11-03,148.78924560546875,126.32036590576172,35.54999923706055,30.427999782562257,0.1176824419432681
2020-11-04,152.01535034179688,130.37669372558594,29.56999969482422,30.50349979400635,-0.034346366006319434
2020-11-05,152.94613647460938,133.40386962890625,27.579999923706055,30.56449975967407,-0.23453527982886205
2020-11-06,152.2864990234375,135.2733917236328,24.860000610351562,30.55749979019165,-0.43066778511646236
2020-11-09,138.6681365966797,133.96987915039062,25.75,30.59149980545044,-1.1207265059823088
2020-11-10,140.71046447753906,129.91358947753906,24.799999237060547,30.527999782562254,-0.6592885262966062
2020-11-11,142.7798614501953,133.52395629882812,23.450000762939453,30.380499839782715,-0.8417053918984512
2020-11-12,142.76174926757812,132.49484252929688,25.350000381469727,30.299499893188475,-0.7561295278308184
2020-11-13,143.891357421875,134.338623046875,23.100000381469727,30.083999919891358,-0.8450133978218639
2020-11-16,146.30416870117188,135.76219177246094,22.450000762939453,29.74749994277954,-0.8231583809227587
2020-11-17,144.46066284179688,133.3524627685547,22.709999084472656,29.415499877929687,-0.7285549866384502
2020-11-18,132.6045379638672,131.68016052246094,23.84000015258789,29.174999904632568,-1.284070524174698
2020-11-19,135.18899536132812,134.870361328125,23.110000610351562,28.924999904632568,-1.4008649890518174
2020-11-20,135.4872283935547,134.48443603515625,23.700000762939453,28.732499980926512,-1.3508594278105397
2020-11-23,138.86697387695312,134.99896240234375,22.65999984741211,28.242500019073486,-1.1956859072299844
2020-11-24,140.03271484375,136.65406799316406,21.639999389648438,27.657000064849854,-1.2665634492297588
2020-11-25,139.9604034423828,135.15335083007812,21.25,26.70550012588501,-1.1444670777878645
2020-11-27,139.77061462402344,136.34535217285156,20.84000015258789,25.86800012588501,-1.2559661291061184
2020-11-30,140.80984497070312,138.2834930419922,20.56999969482422,24.995500087738037,-1.3581019020487315
2020-12-01,138.62294006347656,140.2044219970703,20.770000457763672,24.17750005722046,-1.6482579210672392
2020-12-02,137.1861572265625,139.5440673828125,21.170000076293945,23.458500099182128,-1.677045161130566
2020-12-03,137.33071899414062,138.90948486328125,21.280000686645508,23.044000148773193,-1.6151305472528996
2020-12-04,135.55050659179688,142.8028564453125,20.790000915527344,22.704500198364258,-2.0474587816089946
2020-12-07,137.3488311767578,142.60562133789062,21.299999237060547,22.526500129699706,-1.925239152897966
2020-12-08,136.67100524902344,142.94007873535156,20.68000030517578,22.273000144958495,-1.9932050060642497
2020-12-09,144.70468139648438,139.57839965820312,22.270000457763672,22.146500205993654,-1.238376422934367
2020-12-10,144.78598022460938,138.9266357421875,22.520000457763672,22.100000190734864,-1.17873073285185
2020-12-11,142.61721801757812,137.73460388183594,23.309999465942383,21.998000144958496,-1.20574562126627
2020-12-14,144.66851806640625,137.3143768310547,24.719999313354492,22.079000091552736,-1.049895505863866
2020-12-15,147.59642028808594,139.25250244140625,22.889999389648438,22.101000022888183,-1.0411092501051769
2020-12-16,147.4789276123047,139.029541015625,22.5,22.09050006866455,-1.0292387391337674
2020-12-17,147.7862091064453,139.5183868408203,21.93000030517578,21.995000076293945,-1.0523474675685978
2020-12-18,147.4789276123047,140.70179748535156,21.56999969482422,21.91800003051758,-1.1700235659945883
2020-12-21,148.5000762939453,139.29539489746094,25.15999984741211,21.99099998474121,-0.9916490430288286
2020-12-22,148.7531280517578,139.37258911132812,24.229999542236328,22.069499969482422,-0.9832863092500383
2020-12-23,146.7831268310547,138.05194091796875,23.309999465942383,22.15299997329712,-0.9878000444526931
2020-12-24,147.09036254882812,138.61790466308594,21.530000686645508,22.167000007629394,-1.0174039062198081
2020-12-28,146.4306640625,138.4721221923828,21.700000762939453,22.210000038146973,-1.0438744516693186
2020-12-29,145.0751953125,138.2234649658203,23.079999923706055,22.335500049591065,-1.1025463575787742
2020-12-30,145.09323120117188,139.52694702148438,22.770000457763672,22.435500049591063,-1.2112253671545008
2020-12-31,145.0480499267578,140.75326538085938,22.75,22.514500045776366,-1.3171207899934958
2021-01-04,144.93060302734375,139.1153106689453,26.969999313354492,22.798999977111816,-1.1861213749715085
2021-01-05,145.4185791015625,140.13584899902344,25.34000015258789,23.026499938964843,-1.2433804165955489
2021-01-06,147.36146545410156,140.83045959472656,25.06999969482422,23.214999961853028,-1.1877539339901488
2021-01-07,147.93978881835938,144.02061462402344,22.3700008392334,23.299499988555908,-1.4223637822567319
2021-01-08,149.15074157714844,146.7820281982422,21.559999465942383,23.263999938964844,-1.583724509955347
2021-01-11,150.2983856201172,146.91064453125,24.079999923706055,23.34199991226196,-1.5271519766957855
2021-01-12,152.71119689941406,147.7596435546875,23.329999923706055,23.342999935150146,-1.4569247767608628
2021-01-13,153.47024536132812,146.99635314941406,22.209999084472656,23.217499923706054,-1.348085941388665
2021-01-14,153.9763946533203,147.253662109375,23.25,23.235499954223634,-1.340022514516582
2021-01-15,154.83480834960938,145.09255981445312,24.34000015258789,23.32749996185303,-1.1076682701983196
2021-01-19,154.85293579101562,149.3804473876953,23.239999771118164,23.392999935150147,-1.4675946393840555
2021-01-20,156.3311004638672,148.64292907714844,21.579999923706055,23.39349994659424,-1.3186921875811826
2021-01-21,156.2857666015625,150.1608428955078,21.31999969482422,23.201499938964844,-1.4491455671243285
2021-01-22,156.34019470214844,148.19699096679688,21.90999984741211,23.085499954223632,-1.2806152101467847
2021-01-25,157.8818359375,148.29135131835938,23.190000534057617,23.079500007629395,-1.1980194600438043
2021-01-26,157.51907348632812,147.04786682128906,23.020000457763672,23.153999996185302,-1.1146371738739043
2021-01-27,152.0870819091797,139.72418212890625,37.209999084472656,23.929499912261964,-0.8170849872578494
2021-01-28,156.2857666015625,145.1268768310547,30.209999084472656,24.285999870300294,-1.0253433252809085
2021-01-29,151.30722045898438,142.95269775390625,33.09000015258789,24.801999855041505,-1.1346898652786477
2021-02-01,148.15138244628906,148.79368591308594,30.239999771118164,25.176499843597412,-1.811774887702163
2021-02-02,151.13491821289062,150.76937866210938,25.559999465942383,25.105999851226805,-1.8028840244557152
2021-02-03,154.054931640625,145.4460906982422,22.90999984741211,24.984499835968016,-1.1832332830616283
2021-02-04,156.91151428222656,148.3967742919922,21.770000457763672,24.81949987411499,-1.2638813661414015
2021-02-05,158.72520446777344,146.61083984375,20.8700008392334,24.74449987411499,-1.0070090491155643
2021-02-08,162.4795379638672,151.088623046875,21.239999771118164,24.72849988937378,-1.1634969615678423
2021-02-09,161.21905517578125,149.8548583984375,21.6299991607666,24.605999851226805,-1.1336556366360424
2021-02-10,160.72933959960938,150.43292236328125,21.989999771118164,24.538999843597413,-1.2110827446698609
2021-02-11,159.3599853515625,154.62600708007812,21.25,24.49099988937378,-1.644513897949981
2021-02-12,160.6567840576172,154.98837280273438,19.969999313354492,24.326999855041503,-1.5988606060622519
2021-02-16,157.84552001953125,155.95468139648438,21.459999084472656,24.18299980163574,-1.8453168287998734
2021-02-17,160.62954711914062,154.0307159423828,21.5,24.095999813079835,-1.5198364869847474
2021-02-18,160.6567840576172,152.28785705566406,22.489999771118164,24.14149980545044,-1.3715081342560687
2021-02-19,161.00135803222656,153.8754425048828,22.049999237060547,24.177999782562257,-1.484927976441948
2021-02-22,156.34927368164062,149.33721923828125,23.450000762939453,24.254999828338622,-1.376076157103416
2021-02-23,152.88510131835938,149.130126953125,23.110000610351562,24.25099983215332,-1.5620904514515621
2021-02-24,147.19009399414062,154.77268981933594,21.34000015258789,24.16699981689453,-2.3715944681814234
2021-02-25,143.75315856933594,147.1285400390625,28.889999389648438,23.75099983215332,-1.9298941555347708
2021-02-26,144.86859130859375,148.62974548339844,27.950000762939453,23.63799991607666,-1.9907696460104796
2021-03-01,146.85459899902344,153.28872680664062,23.350000381469727,23.15099992752075,-2.2663652435261166
2021-03-02,147.86119079589844,150.89019775390625,24.100000381469727,22.84399995803833,-2.0053199627433163
2021-03-03,143.5446014404297,147.18032836914062,26.670000076293945,22.89949998855591,-1.9465025940243186
2021-03-04,139.44564819335938,140.8475341796875,28.56999969482422,23.182499980926515,-1.6540833628937543
2021-03-05,143.80758666992188,144.89395141601562,24.65999984741211,23.326999950408936,-1.738570872156893
2021-03-08,147.7432861328125,139.8639678955078,25.469999313354492,23.55699987411499,-1.0839622757572966
2021-03-09,150.52731323242188,146.98184204101562,24.030000686645508,23.69649991989136,-1.5197011880333045
2021-03-10,152.7672119140625,146.1708526611328,22.559999465942383,23.742999935150145,-1.3198770612244128
2021-03-11,154.84388732910156,150.9419708251953,21.90999984741211,23.738999938964845,-1.599588425777887
2021-03-12,155.5693817138672,149.75135803222656,20.690000534057617,23.710999965667725,-1.4567445574373468
2021-03-15,157.9724884033203,150.90744018554688,20.030000686645508,23.714000034332276,-1.4129401828161365
2021-03-16,158.99725341796875,152.8314208984375,19.790000915527344,23.63050012588501,-1.5147333745451692
2021-03-17,158.1901397705078,154.73817443847656,19.229999542236328,23.517000102996825,-1.7226615431973287
2021-03-18,158.58010864257812,150.43292236328125,21.579999923706055,23.47150011062622,-1.3373059918746855
2021-03-19,162.76974487304688,151.8306427001953,20.950000762939453,23.416500186920167,-1.2089228061185824
2021-03-22,164.94613647460938,155.38525390625,18.8799991607666,23.188000106811522,-1.3803619475580646
2021-03-23,163.59495544433594,154.24639892578125,20.299999237060547,23.04750003814697,-1.3638375906830793
