Date,GOOGL,ADI,VIX,AvgVIX,zscore
2023-04-14,107.97756958007812,179.2220001220703,17.06999969482422,20.10599994659424,-0.7715458131553918
2023-04-17,105.1013412475586,180.22979736328125,16.950000762939453,19.67799997329712,-0.9573264076382214
2023-04-18,103.64337921142578,180.23928833007812,16.829999923706055,19.311999988555907,-1.0567568940483278
2023-04-19,103.32601928710938,179.260009765625,16.459999084472656,19.06599998474121,-1.0886924265716762
2023-04-20,104.42691802978516,177.76739501953125,17.170000076293945,18.811499977111815,-1.0291921072760815
2023-04-21,104.54592895507812,177.15890502929688,16.770000457763672,18.51949996948242,-1.0274493583659476
2023-04-24,105.1013412475586,177.74838256835938,16.889999389648438,18.276999950408936,-0.9833509653672172
2023-04-25,102.99872589111328,172.2151336669922,18.760000228881836,18.18499994277954,-1.1849207971305444
2023-04-26,102.85987091064453,171.7587890625,18.84000015258789,18.12849998474121,-1.1991859928649173
2023-04-27,106.70804595947266,168.86856079101562,17.030000686645508,18.023999977111817,-0.9667964993301088
2023-04-28,106.46009826660156,171.01722717285156,15.779999732971191,17.86199994087219,-0.9611882685785545
2023-05-01,106.32125091552734,173.546142578125,16.079999923706055,17.73099989891052,-0.944144162852985
2023-05-02,104.4566650390625,174.6109619140625,17.780000686645508,17.692499971389772,-1.0602653899766203
2023-05-03,104.54592895507812,173.40353393554688,18.34000015258789,17.659499979019166,-1.0668349024608332
2023-05-04,103.83183288574219,172.395751953125,20.09000015258789,17.709999990463256,-1.1261531773145679
2023-05-05,104.7046127319336,174.35427856445312,17.190000534057617,17.649500036239623,-1.0460308996542018
2023-05-08,106.88658142089844,175.4285888671875,16.979999542236328,17.550000047683717,-0.8858083027988157
2023-05-09,106.47002410888672,170.77000427246094,17.709999084472656,17.480499982833862,-0.9631034875634227
2023-05-10,110.83394622802734,172.49082946777344,16.940000534057617,17.37300000190735,-0.6471459640208665
2023-05-11,115.61445617675781,171.69223022460938,16.93000030517578,17.32950005531311,-0.3291726250643843
2023-05-12,116.54674530029297,171.6732177734375,17.030000686645508,17.327500104904175,-0.2657278696278612
2023-05-15,115.55494689941406,175.28598022460938,17.1200008392334,17.33600010871887,-0.2955446216347071
2023-05-16,118.53034973144531,173.7838592529297,17.989999771118164,17.39400010108948,-0.10817809064475228
2023-05-17,119.84943389892578,178.69908142089844,16.8700008392334,17.414500188827514,0.033421042071999314
2023-05-18,121.8231430053711,182.7872314453125,16.049999237060547,17.358500146865843,0.21103499616798013
2023-05-19,121.75370025634766,181.14247131347656,16.809999465942383,17.36050009727478,0.1890444807018747
2023-05-22,124.02494049072266,181.88406372070312,17.209999084472656,17.37650008201599,0.35187186172797635
2023-05-23,121.55534362792969,178.66107177734375,18.530000686645508,17.365000104904176,0.1494789620208264
2023-05-24,119.90895080566406,164.66632080078125,20.030000686645508,17.424500131607054,-0.10968859363923847
2023-05-25,122.46780395507812,163.89622497558594,19.139999389648438,17.530000066757204,0.056918857348958525
2023-05-26,123.58854675292969,167.83224487304688,17.950000762939453,17.638500118255614,0.17470824278650054
2023-05-30,122.65624237060547,168.6879119873047,17.459999084472656,17.707500076293947,0.12003710424826182
2023-05-31,121.86280822753906,168.9351348876953,17.940000534057617,17.71550006866455,0.06846492139176419
2023-06-01,122.7058334350586,171.5211181640625,15.649999618530273,17.58100004196167,0.15313658663239688
2023-06-02,123.6480484008789,171.75991821289062,14.600000381469727,17.306500053405763,0.21996282839891834
2023-06-05,124.97708129882812,167.1554718017578,14.729999542236328,17.183500003814697,0.2624008398556576
2023-06-06,126.26641845703125,170.01173400878906,13.960000038146973,17.03250002861023,0.3803753070645904
2023-06-07,121.4958267211914,172.30442810058594,13.9399995803833,16.84400005340576,0.0787488034865636
2023-06-08,121.13877868652344,173.5558624267578,13.649999618530273,16.679500007629393,0.06749914969333912
2023-06-09,121.22805786132812,174.30099487304688,13.829999923706055,16.52449998855591,0.08140872293111324
2023-06-12,122.6264877319336,179.26846313476562,15.010000228881836,16.423499965667723,0.22897245844322128
2023-06-13,122.81493377685547,183.76783752441406,14.609999656677246,16.297999906539918,0.28902551272644894
2023-06-14,122.65624237060547,183.30929565429688,13.880000114440918,16.092499923706054,0.27338310834968094
2023-06-15,124.0645980834961,181.17901611328125,14.5,15.973999881744385,0.3471847570498236
2023-06-16,122.51739501953125,179.93714904785156,13.539999961853027,15.84849991798401,0.22853811383266673
2023-06-20,122.09091186523438,179.57412719726562,13.880000114440918,15.701999950408936,0.19561628692832514
2023-06-21,119.56182098388672,177.147705078125,13.199999809265137,15.50149998664856,-0.0024838064752598335
2023-06-22,122.14051818847656,177.78775024414062,12.90999984741211,15.220499944686889,0.1802675923727514
2023-06-23,121.33715057373047,177.6253662109375,13.4399995803833,14.890999889373779,0.12372141418322183
2023-06-26,117.36992645263672,178.0074462890625,14.25,14.646499919891358,-0.14310007977306027
2023-06-27,117.36001586914062,183.77737426757812,13.739999771118164,14.435999870300293,-0.08326284701510503
2023-06-28,119.19485473632812,181.4082489013672,13.430000305175781,14.23449993133545,0.017148366687162145
2023-06-29,118.12371063232422,181.0070343017578,13.539999961853027,14.01449990272522,-0.06018279115844756
2023-06-30,118.71878051757812,186.09872436523438,13.59000015258789,13.9114999294281,0.03384114885913256
2023-07-03,118.91715240478516,185.6401824951172,13.569999694824219,13.859999895095825,0.04257422058248396
2023-07-05,120.75199127197266,181.50381469726562,14.180000305175781,13.832499933242797,0.12445096645717192
2023-07-06,119.12542724609375,177.86419677734375,15.4399995803833,13.906499910354615,-0.024760483026692325
2023-07-07,118.50059509277344,177.02352905273438,14.829999923706055,13.950999927520751,-0.07623235979077506
2023-07-10,115.49543762207031,182.50685119628906,15.069999694824219,14.021999931335449,-0.223876134481511
2023-07-11,116.17977142333984,182.4113311767578,14.84000015258789,14.07249994277954,-0.17816082663870472
2023-07-12,117.95509338378906,186.66232299804688,13.539999961853027,13.9989999294281,-0.01238222625643082
2023-07-13,123.51911163330078,189.40403747558594,13.609999656677246,13.948999929428101,0.3962085820302284
2023-07-14,124.39190673828125,183.3857421875,13.34000015258789,13.92199993133545,0.3926726669379356
2023-07-17,123.62821960449219,187.57943725585938,13.479999542236328,13.870999908447265,0.3845209815866295
2023-07-18,122.7455062866211,187.71316528320312,13.300000190734863,13.858999919891357,0.32566370783294885
2023-07-19,121.02967834472656,187.03489685058594,13.760000228881836,13.852999925613403,0.2014165316169519
2023-07-20,118.22289276123047,181.16943359375,13.989999771118164,13.892499923706055,-0.05170876055027267
2023-07-21,119.0361557006836,183.37619018554688,13.600000381469727,13.926999950408936,0.02695388768566542
2023-07-24,120.5337905883789,183.76783752441406,13.90999984741211,13.950499963760375,0.13329975684348633
2023-07-25,121.20820617675781,186.9107208251953,13.859999656677246,13.930999946594238,0.21230167715062354
2023-07-26,128.21034240722656,182.95587158203125,13.1899995803833,13.903499937057495,0.6488356708443331
2023-07-27,128.3392791748047,186.71011352539062,14.40999984741211,13.952499914169312,0.6970114398268514
2023-07-28,131.4932098388672,189.54730224609375,13.329999923706055,13.941999912261963,0.9420752180484491
2023-07-31,131.63206481933594,190.607666015625,13.630000114440918,13.943999910354615,0.9626752400529576
2023-08-01,130.4716796875,190.55990600585938,13.930000305175781,13.961999940872193,0.8829588634654529
2023-08-02,127.32762908935547,183.85382080078125,16.09000015258789,14.057499933242799,0.5979933886004053
2023-08-03,127.39705657958984,182.92718505859375,15.920000076293945,14.08149995803833,0.5930146019945999
2023-08-04,127.05986022949219,179.92759704589844,17.100000381469727,14.194999980926514,0.538536323689483
2023-08-07,130.45179748535156,181.59933471679688,15.770000457763672,14.230000019073486,0.7876249826798116
2023-08-08,130.3228759765625,178.26539611816406,15.989999771118164,14.2875,0.7438583086552374
2023-08-09,128.5971221923828,176.54588317871094,15.960000038146973,14.408500003814698,0.6080131755979948
2023-08-10,128.6269073486328,176.4503631591797,15.850000381469727,14.520500040054321,0.6090447112765871
2023-08-11,128.4979705810547,175.01744079589844,14.84000015258789,14.595500040054322,0.5852144550002958
2023-08-14,130.2534637451172,177.0999755859375,14.819999694824219,14.662500047683716,0.7268970896663026
2023-08-15,128.71615600585938,173.21194458007812,16.459999084472656,14.820499992370605,0.5811735538426863
2023-08-16,127.6449966430664,169.2475128173828,16.780000686645508,14.971500015258789,0.4664710803453022
2023-08-17,128.85501098632812,167.6426544189453,17.889999389648438,15.166499996185303,0.5322431564288433
2023-08-18,126.41517639160156,167.89102172851562,17.299999237060547,15.351499938964844,0.36828891132492775
2023-08-21,127.31770324707031,169.29527282714844,17.1299991607666,15.512499904632568,0.44462878914386617
2023-08-22,128.0219268798828,168.76036071777344,16.969999313354492,15.667999887466431,0.48709365494799856
2023-08-23,131.284912109375,169.54368591308594,15.979999542236328,15.807499885559082,0.7180617214526247
2023-08-24,128.71615600585938,165.9231414794922,17.200000762939453,15.94699993133545,0.5047301162301348
2023-08-25,128.81533813476562,170.1932830810547,15.680000305175781,16.064499950408937,0.5562852863116519
2023-08-28,129.93605041503906,172.26622009277344,15.079999923706055,16.136999940872194,0.6545329660183316
2023-08-29,133.46688842773438,174.39651489257812,14.449999809265137,16.16299991607666,0.9179131502291296
2023-08-30,134.76617431640625,173.4507598876953,13.880000114440918,16.05249991416931,0.9966920240632479
2023-08-31,135.0537872314453,173.6513671875,13.569999694824219,15.934999895095824,1.0184302903006
2023-09-01,134.54795837402344,175.1007080078125,13.09000015258789,15.734499883651733,0.9990994861000686
2023-09-05,134.6570587158203,174.2464599609375,14.010000228881836,15.646499872207642,0.9975882148176963
2023-09-06,133.35781860351562,174.8607635498047,14.449999809265137,15.56949987411499,0.9153362730704296
2023-09-07,134.15122985839844,171.2902374267578,14.399999618530273,15.491499853134155,0.9320527865122563
2023-09-08,135.26206970214844,170.33998107910156,13.84000015258789,15.390999841690064,0.9979198914831796
2023-09-11,135.79763793945312,170.5127410888672,13.800000190734863,15.338999843597412,1.0362931534546675
2023-09-12,134.23057556152344,168.01722717285156,14.229999542236328,15.309499835968017,0.9031427984248699
2023-09-13,135.58937072753906,169.0922393798828,13.479999542236328,15.160499858856202,1.0071775473331817
2023-09-14,136.96795654296875,172.4515838623047,12.819999694824219,14.962499809265136,1.1365209330439585
2023-09-15,136.27371215820312,170.9830780029297,13.789999961853027,14.757499837875367,1.073725888682204
2023-09-18,137.0770721435547,172.4995880126953,14.0,14.59249987602234,1.144473335164454
2023-09-19,136.908447265625,171.5685577392578,14.109999656677246,14.44149990081787,1.1231974477936921
2023-09-20,132.64370727539062,169.00582885742188,15.140000343322754,14.349999952316285,0.8051810359393198
2023-09-21,129.37075805664062,166.85581970214844,17.540000915527344,14.428000020980836,0.5591992677295385
2023-09-22,129.18231201171875,168.429931640625,17.200000762939453,14.428000020980836,0.5628436637420109
2023-09-25,130.03526306152344,168.38194274902344,16.899999618530273,14.48899998664856,0.6205683844572365
2023-09-26,127.51608276367188,165.4160919189453,18.940000534057617,14.682000017166137,0.41748743717242576
2023-09-27,129.4699249267578,165.8672332763672,18.219999313354492,14.870499992370606,0.5556009599599946
2023-09-28,131.2254180908203,169.3225860595703,17.34000015258789,15.043499994277955,0.7116814216993362
2023-09-29,129.7873077392578,168.05560302734375,17.520000457763672,15.241000032424926,0.6002187496582425
2023-10-02,133.07017517089844,168.38194274902344,17.610000610351562,15.467000055313111,0.8277513375740063
2023-10-03,131.34442138671875,164.6194305419922,19.780000686645508,15.755500078201294,0.6704796568520273
2023-10-04,134.13140869140625,166.80784606933594,18.579999923706055,15.96200008392334,0.8836892839155671
2023-10-05,133.9628143310547,165.18572998046875,18.489999771118164,16.166500091552734,0.8551675168428435
2023-10-06,136.45220947265625,166.9805908203125,17.450000762939453,16.347000122070312,1.0439340372005128
2023-10-09,137.2853240966797,166.3567352294922,17.700000762939453,16.542000150680543,1.0942650246187504
2023-10-10,136.9282684326172,168.90025329589844,17.030000686645508,16.682000207901,1.0965659531610819
2023-10-11,139.39785766601562,167.89244079589844,16.09000015258789,16.81250023841858,1.2545865427237188
2023-10-12,137.83084106445312,166.62547302246094,16.690000534057617,17.00600028038025,1.1343240468630933
2023-10-13,136.2340087890625,164.19712829589844,19.31999969482422,17.28250026702881,0.9998458602620519
2023-10-16,137.9597930908203,165.80960083007812,17.209999084472656,17.44300022125244,1.1345704593370705
2023-10-17,138.5746612548828,165.6752471923828,17.8799991607666,17.63150019645691,1.1751363095431993
2023-10-18,136.82911682128906,164.3890838623047,19.219999313354492,17.835500144958495,1.0424850170781885
2023-10-19,136.62086486816406,161.94151306152344,21.399999618530273,18.028500080108643,1.0025987674820633
2023-10-20,134.48846435546875,159.8299102783203,21.709999084472656,18.253999996185303,0.8348811126886405
2023-10-23,135.38107299804688,157.28636169433594,20.3700008392334,18.42750005722046,0.8691402136564527
2023-10-24,137.67213439941406,158.30380249023438,18.969999313354492,18.428999996185304,1.036213757222367
2023-10-25,124.58035278320312,153.3702850341797,20.190000534057617,18.527500057220458,0.09074140975710909
2023-10-26,121.27763366699219,154.39730834960938,20.68000030517578,18.694500064849855,-0.12395259642876016
2023-10-27,121.16853332519531,154.11895751953125,21.270000457763672,18.882000064849855,-0.13431978453068127
2023-10-30,123.43977355957031,149.6173858642578,19.75,18.989000034332275,-0.026481608093173317
2023-10-31,123.06288146972656,151.00914001464844,18.139999389648438,18.90699996948242,-0.03761430202523131
2023-11-01,125.41346740722656,152.84239196777344,16.8700008392334,18.82150001525879,0.14207883199694368
2023-11-02,126.44493103027344,157.7375030517578,15.65999984741211,18.680000019073486,0.2638321840845222
2023-11-03,128.04173278808594,161.17367553710938,14.90999984741211,18.55299997329712,0.40887817343199884
2023-11-06,129.18231201171875,160.83773803710938,14.890000343322754,18.412499952316285,0.48321833019086896
2023-11-07,129.89639282226562,161.35601806640625,14.8100004196167,18.301499938964845,0.537401769600742
2023-11-08,130.75927734375,162.12388610839844,14.449999809265137,18.219499921798707,0.6043611504113111
2023-11-09,129.17239379882812,160.4154052734375,15.289999961853027,18.149499893188477,0.4781119106868149
2023-11-10,131.5031280517578,165.3968963623047,14.170000076293945,17.891999912261962,0.6894679103678987
2023-11-13,131.0072021484375,163.8035888671875,14.760000228881836,17.76949996948242,0.6389024894569878
2023-11-14,132.52468872070312,170.44554138183594,14.15999984741211,17.5835000038147,0.8121554537316249
2023-11-15,133.5164794921875,173.51702880859375,14.180000305175781,17.33150005340576,0.9120746951642709
2023-11-16,135.8075408935547,172.61477661132812,14.319999694824219,16.97750005722046,1.0590149013998915
2023-11-17,134.20083618164062,175.69581604003906,13.800000190734863,16.58200011253357,0.9816440227667499
2023-11-20,135.1331329345703,176.4348907470703,13.40999984741211,16.234000062942506,1.053039958092186
2023-11-21,135.84722900390625,173.96812438964844,13.350000381469727,15.953000116348267,1.075917898972942
2023-11-22,137.35476684570312,175.33106994628906,12.850000381469727,15.586000108718872,1.1931265804710267
2023-11-24,135.56951904296875,175.69581604003906,12.460000038146973,15.175000095367432,1.0750792679635766
2023-11-27,135.2918243408203,176.38687133789062,12.6899995803833,14.746000051498413,1.0633696540562714
2023-11-28,136.07534790039062,175.8397674560547,12.6899995803833,14.393000030517578,1.1111201868407588
2023-11-29,133.8834686279297,175.36947631835938,12.979999542236328,14.135000038146973,0.956555854997115
2023-11-30,131.44363403320312,176.0125732421875,12.920000076293945,13.9375,0.7967414512670083
2023-12-01,130.7790985107422,176.54296875,12.630000114440918,13.78600001335144,0.7569385863211815
2023-12-04,128.21034240722656,176.72616577148438,13.079999923706055,13.694500017166138,0.5834998233943167
2023-12-05,129.91624450683594,174.18994140625,12.850000381469727,13.592500019073487,0.673356470674827
2023-12-06,128.95419311523438,174.13209533691406,12.970000267028809,13.500500011444093,0.6070738720966656
2023-12-07,135.8075408935547,177.8062286376953,13.0600004196167,13.43100004196167,1.113461761003528
2023-12-08,133.8834686279297,178.28842163085938,12.350000381469727,13.284000062942505,0.9871691409936335
2023-12-11,132.1973876953125,183.3512420654297,12.630000114440918,13.207000064849854,0.9251640256852115
2023-12-12,131.43370056152344,184.16128540039062,12.069999694824219,13.072500038146973,0.8815253108977761
2023-12-13,131.48329162597656,185.4149169921875,12.1899995803833,12.974000024795533,0.8980585464546208
2023-12-14,130.85845947265625,193.03326416015625,12.479999542236328,12.88899998664856,0.9353030430485252
2023-12-15,131.51304626464844,193.7179412841797,12.279999732971191,12.786999988555909,0.9871701693952735
2023-12-18,134.68682861328125,189.5808868408203,12.5600004196167,12.725,1.1604447544652143
2023-12-19,135.52984619140625,190.77671813964844,12.529999732971191,12.680999994277954,1.2305362766089547
2023-12-20,137.20596313476562,185.33778381347656,13.670000076293945,12.696999979019164,1.287916581251879
2023-12-21,139.2689666748047,189.28195190429688,13.649999618530273,12.736999940872192,1.4701163051844643
2023-12-22,140.33016967773438,190.07272338867188,13.029999732971191,12.765499925613403,1.5508544093143857
2023-12-26,140.35995483398438,191.7795867919922,12.989999771118164,12.780499935150146,1.5707889641632413
2023-12-27,139.2193603515625,192.2425079345703,12.430000305175781,12.767499971389771,1.4977795435397954
2023-12-28,139.08050537109375,193.1007843017578,12.470000267028809,12.742000007629395,1.4973018167280865
2023-12-29,138.54495239257812,191.48068237304688,12.449999809265137,12.718499994277954,1.4437501780507247
