Date,PEP,KLAC,VIX,AvgVIX,zscore
2022-05-04,153.00962829589844,335.35430908203125,25.420000076293945,25.762500190734862,-0.17399249810053258
2022-05-05,149.9557342529297,320.015869140625,31.200000762939453,26.21750020980835,-0.47356159168043693
2022-05-06,149.97337341308594,318.0481262207031,30.190000534057617,26.6495002746582,-0.46081686509190983
2022-05-09,151.10865783691406,306.069091796875,34.75,27.3290002822876,-0.2547462645533491
2022-05-10,150.92388916015625,310.2444763183594,32.9900016784668,27.76000032424927,-0.3002065074576328
2022-05-11,150.19337463378906,299.1197814941406,32.560001373291016,28.175000381469726,-0.33193088421208916
2022-05-12,149.96453857421875,302.930419921875,31.770000457763672,28.6725004196167,-0.3809457058535107
2022-05-13,152.8863983154297,323.9925231933594,28.8700008392334,28.981000423431396,-0.1285383270061091
2022-05-16,154.42654418945312,318.3297424316406,27.469999313354492,29.246000385284425,0.0943066837608468
2022-05-17,153.53765869140625,338.525146484375,26.100000381469727,29.48250036239624,-0.12497446676410406
2022-05-18,144.0240478515625,321.5174865722656,30.959999084472656,30.01450033187866,-1.2230464185325052
2022-05-19,141.86788940429688,326.0149230957031,29.350000381469727,30.34800033569336,-1.516649040386956
2022-05-20,142.75674438476562,323.087158203125,29.43000030517578,30.409000396728516,-1.3898629487265897
2022-05-23,145.7401885986328,328.57666015625,28.479999542236328,30.48200035095215,-1.0463456542008716
2022-05-24,147.69398498535156,317.89630126953125,29.450000762939453,30.278500366210938,-0.7449198391925448
2022-05-25,148.70606994628906,325.4949035644531,28.3700008392334,30.117000389099122,-0.6591131369591416
2022-05-26,149.7093505859375,340.2296447753906,27.5,29.992500400543214,-0.61263049061857
2022-05-27,151.1702423095703,357.55511474609375,25.719999313354492,29.608500289916993,-0.5228247439841542
2022-05-31,147.63233947753906,351.372314453125,26.190000534057617,29.301000308990478,-0.9319340393471571
2022-06-01,146.52345275878906,343.8026428222656,25.690000534057617,29.12300033569336,-1.0299956112886652
2022-06-02,147.7109375,358.0367126464844,24.719999313354492,29.088000297546387,-0.9578062833518085
2022-06-03,146.08921813964844,349.0513000488281,24.790000915527344,28.76750030517578,-1.1123870992921638
2022-06-06,146.7007293701172,349.0802917480469,25.06999969482422,28.51150026321411,-1.0361054576864255
2022-06-07,147.6046142578125,353.6547546386719,24.020000457763672,27.975000286102294,-0.9476251145318791
2022-06-08,146.8690948486328,348.1268005371094,23.959999084472656,27.523500156402587,-1.0099530986088365
2022-06-09,144.25482177734375,336.6663513183594,26.09000015258789,27.200000095367432,-1.2753428030227794
2022-06-10,144.02439880371094,321.33447265625,27.75,26.999000072479248,-1.2220222669691903
2022-06-13,141.56080627441406,302.2851867675781,34.02000045776367,27.256500053405762,-1.4279290452398117
2022-06-14,138.35276794433594,304.7795104980469,32.689998626708984,27.517500019073488,-1.8422839173305092
2022-06-15,139.8326873779297,311.8290710449219,29.6200008392334,27.69350004196167,-1.695058564402102
2022-06-16,139.1591796875,298.9336853027344,32.95000076293945,27.79300012588501,-1.7101728584663174
2022-06-17,139.18580627441406,300.40716552734375,31.1299991607666,27.882000064849855,-1.7147370733660894
2022-06-21,142.42041015625,315.13232421875,30.190000534057617,27.920000076293945,-1.3892948937035192
2022-06-22,143.5901641845703,312.455078125,28.950000762939453,27.943500137329103,-1.2287391897346909
2022-06-23,145.4246063232422,308.8146667480469,29.049999237060547,27.923500061035156,-0.9799405814779901
2022-06-24,147.22357177734375,326.95867919921875,27.229999542236328,27.866499996185304,-0.8522610962851906
2022-06-27,147.41854858398438,326.0823059082031,26.950000762939453,27.839000034332276,-0.8231954763939353
2022-06-28,145.34483337402344,317.89630126953125,28.360000610351562,27.971000099182127,-1.038556211320382
2022-06-29,147.75526428222656,308.72796630859375,28.15999984741211,28.069500064849855,-0.6881514597059628
2022-06-30,147.69325256347656,307.2930603027344,28.709999084472656,28.220499992370605,-0.6882168885221509
2022-07-01,150.112548828125,285.3160400390625,26.700000762939453,28.319500064849855,-0.26809639823609294
2022-07-05,149.7758331298828,284.64190673828125,27.540000915527344,28.457000064849854,-0.3065738909595901
2022-07-06,151.2734832763672,282.176513671875,26.729999542236328,28.54000005722046,-0.1061669857344193
2022-07-07,150.97216796875,302.5644836425781,26.079999923706055,28.643000030517577,-0.25303520557922354
2022-07-08,152.31919860839844,305.1357727050781,24.639999389648438,28.677000045776367,-0.09843340493196048
2022-07-11,151.06968688964844,301.60137939453125,26.170000076293945,28.68100004196167,-0.23568694698652656
2022-07-12,150.2100372314453,302.1888427734375,27.290000915527344,28.65800008773804,-0.34628703081592277
2022-07-13,150.7417755126953,301.55328369140625,26.81999969482422,28.298000049591064,-0.2764171944802651
2022-07-14,151.52162170410156,307.30267333984375,26.399999618530273,27.98350009918213,-0.20973458840882614
2022-07-15,151.6456756591797,314.1789855957031,24.229999542236328,27.714000034332276,-0.2310600700119238
2022-07-18,149.1111297607422,317.31854248046875,25.299999237060547,27.33149995803833,-0.5646866454388942
2022-07-19,150.706298828125,332.8141784667969,24.5,27.0,-0.4482954619200537
2022-07-20,149.1111297607422,343.2826232910156,23.8799991607666,26.68449993133545,-0.7037589365674899
2022-07-21,149.3326873779297,347.2215576171875,23.110000610351562,26.392499923706055,-0.6971631974557986
2022-07-22,150.30752563476562,340.9423522949219,23.030000686645508,26.091499996185302,-0.5416780390454923
2022-07-25,150.52020263671875,337.6486511230469,23.360000610351562,25.898000049591065,-0.4974519361160406
2022-07-26,152.27488708496094,333.1319274902344,24.690000534057617,25.785000038146972,-0.25392896062488485
2022-07-27,152.06216430664062,347.7993469238281,23.239999771118164,25.528999996185302,-0.3590822202936271
2022-07-28,154.94232177734375,356.3127746582031,22.329999923706055,25.2375,-0.044672592163668846
2022-07-29,155.0487060546875,369.3719177246094,21.329999923706055,24.86850004196167,-0.1013240339097295
2022-08-01,156.8121795654297,371.39434814453125,22.84000015258789,24.675500011444093,0.10827165227270205
2022-08-02,155.51837158203125,368.55328369140625,23.93000030517578,24.494999980926515,-0.03823248093944414
2022-08-03,156.7058563232422,381.30413818359375,21.950000762939453,24.25600004196167,0.041901443841326456
2022-08-04,155.85511779785156,382.7198181152344,21.440000534057617,24.024000072479247,-0.0720209816916087
2022-08-05,154.68533325195312,381.1212158203125,21.149999618530273,23.84950008392334,-0.20967762777667084
2022-08-08,154.06497192382812,373.35894775390625,21.290000915527344,23.60550012588501,-0.24564349121224968
2022-08-09,154.64102172851562,345.0835266113281,21.770000457763672,23.329500102996825,-0.022186522050066722
2022-08-10,155.91712951660156,360.67547607421875,19.739999771118164,22.975500106811523,0.05380714381627576
2022-08-11,155.11953735351562,358.9804382324219,20.200000762939453,22.665500164031982,-0.036810114249323116
2022-08-12,157.1489715576172,368.40313720703125,19.530000686645508,22.43050022125244,0.16639148978371895
2022-08-15,158.87704467773438,371.41839599609375,19.950000762939453,22.163000297546386,0.3662443209157201
2022-08-16,159.7986602783203,367.9489440917969,19.690000534057617,21.922500324249267,0.5000268409983719
2022-08-17,159.71006774902344,362.49822998046875,19.899999618530273,21.723500347137453,0.51814890647319
2022-08-18,159.8695526123047,369.1956481933594,19.559999465942383,21.546000289916993,0.5022103903420496
2022-08-19,159.66575622558594,359.32830810546875,20.600000381469727,21.424500274658204,0.5295892696076625
2022-08-22,158.14151000976562,347.7215270996094,23.799999237060547,21.44650020599365,0.40123320721099687
2022-08-23,158.07057189941406,350.2826232910156,24.110000610351562,21.41750020980835,0.378648085456734
2022-08-24,158.85931396484375,350.4952697753906,22.81999969482422,21.396500205993654,0.47609929322982897
2022-08-25,158.86817932128906,364.0736083984375,21.780000686645508,21.369000244140626,0.40447731614714205
2022-08-26,155.11953735351562,347.1224060058594,25.559999465942383,21.580500221252443,0.026705467991310874
2022-08-29,154.63217163085938,341.51708984375,26.209999084472656,21.74900016784668,-0.004189728869646435
2022-08-30,153.30287170410156,335.4865417480469,26.209999084472656,21.863000106811523,-0.13804630053048003
2022-08-31,152.66482543945312,332.5776062011719,25.8700008392334,22.059000110626222,-0.2022187943913225
2022-09-01,154.20823669433594,325.793212890625,25.559999465942383,22.26500005722046,0.02704210997730629
2022-09-02,152.25440979003906,323.9956970214844,25.469999313354492,22.48100004196167,-0.2075518537198574
2022-09-06,151.22842407226562,319.4825134277344,26.90999984741211,22.761999988555907,-0.31162263907559357
2022-09-07,154.56509399414062,326.4794616699219,24.639999389648438,22.905499935150146,0.06797234336080395
2022-09-08,154.04763793945312,339.303955078125,23.610000610351562,23.098999977111816,-0.06540026517143946
2022-09-09,154.53831481933594,346.6294860839844,22.790000915527344,23.228499984741212,-0.04330522974781031
2022-09-12,155.14495849609375,345.46978759765625,23.8700008392334,23.445499992370607,0.03873500511051496
2022-09-13,149.3549346923828,329.2434387207031,27.270000457763672,23.811499977111815,-0.5980855438309124
2022-09-14,150.48797607421875,334.9743347167969,26.15999984741211,24.13499994277954,-0.4871556203220598
2022-09-15,147.98995971679688,326.0348205566406,26.270000457763672,24.45349998474121,-0.7515165809824118
2022-09-16,148.96238708496094,324.2663269042969,26.299999237060547,24.79049997329712,-0.6204936545597448
2022-09-19,150.5325469970703,323.1259460449219,25.760000228881836,25.048499965667723,-0.4181204706290392
2022-09-20,150.7020721435547,318.8253479003906,27.15999984741211,25.216499996185302,-0.37389493382980166
2022-09-21,150.27386474609375,312.0216369628906,27.989999771118164,25.41049995422363,-0.39097652812219547
2022-09-22,150.4165802001953,302.5602722167969,27.350000381469727,25.636999988555907,-0.3224593263001556
2022-09-23,150.34523010253906,297.27392578125,29.920000076293945,26.04399995803833,-0.3030624206860124
2022-09-26,150.28277587890625,293.37921142578125,32.2599983215332,26.37899990081787,-0.290007605870052
2022-09-27,148.10592651367188,298.0277099609375,32.599998474121094,26.698499870300292,-0.5870056643164302
2022-09-28,150.47901916503906,305.09234619140625,30.18000030517578,26.89699993133545,-0.3282172912928115
2022-09-29,148.6411895751953,300.279541015625,31.84000015258789,27.195499897003174,-0.5321610680357483
2022-09-30,145.6525115966797,292.4707336425781,31.6200008392334,27.498499965667726,-0.863909591573389
2022-10-03,147.42787170410156,305.9040832519531,30.100000381469727,27.730000019073486,-0.7139488145952783
2022-10-04,149.0872802734375,316.3028869628906,29.06999969482422,27.83800001144409,-0.5622275641329129
2022-10-05,148.09698486328125,318.00384521484375,28.549999237060547,28.033500003814698,-0.6951221959879545
2022-10-06,145.2421417236328,316.4962158203125,30.520000457763672,28.378999996185303,-1.0438930108766953
2022-10-07,144.180419921875,303.6136779785156,31.360000610351562,28.807499980926515,-1.1076016339721566
2022-10-10,144.3677978515625,289.291259765625,32.45000076293945,29.236499977111816,-1.0074643404091657
2022-10-11,145.05477905273438,271.48956298828125,33.630001068115234,29.554500007629393,-0.8262420714484872
2022-10-12,151.12135314941406,265.58465576171875,33.56999969482422,29.925,-0.036311226651992774
2022-10-13,155.77842712402344,269.1894836425781,31.940000534057617,30.2085000038147,0.5264993321572872
2022-10-14,151.8350830078125,254.8476104736328,32.02000045776367,30.494500064849852,0.11041390456325609
2022-10-17,154.1011505126953,254.38372802734375,31.3700008392334,30.77500009536743,0.39614974080770327
2022-10-18,156.17987060546875,259.7377624511719,30.5,30.942000102996825,0.6273050485380843
2022-10-19,154.6632080078125,262.830322265625,30.760000228881836,31.08050012588501,0.4211623336261934
2022-10-20,152.96810913085938,267.7108154296875,29.979999542236328,31.21200008392334,0.1831388911589676
2022-10-21,154.3955535888672,280.87359619140625,29.690000534057617,31.200500106811525,0.291060591615263
2022-10-24,158.51730346679688,285.47381591796875,29.850000381469727,31.08000020980835,0.781625714231124
2022-10-25,159.04368591308594,294.63555908203125,28.459999084472656,30.87300024032593,0.7983484644781578
2022-10-26,159.75741577148438,296.1141662597656,27.280000686645508,30.728000259399415,0.8796424799744069
2022-10-27,159.58787536621094,298.5399475097656,27.389999389648438,30.50550022125244,0.8454571815181128
2022-10-28,162.57656860351562,310.707275390625,25.75,30.212000179290772,1.1538619203826381
2022-10-31,161.9967041015625,305.8268127441406,25.8799991607666,30.001000118255615,1.1075221169519647
2022-11-01,161.26516723632812,310.3980712890625,25.809999465942383,29.838000106811524,0.9915971810510131
2022-11-02,159.01695251464844,301.9320983886719,25.860000610351562,29.703500175476073,0.7559241737078752
2022-11-03,158.60653686523438,303.8842468261719,25.299999237060547,29.442500114440918,0.694167182471539
2022-11-04,159.49868774414062,317.01812744140625,24.549999237060547,29.102000045776368,0.7353337114478061
2022-11-07,160.77444458007812,325.85125732421875,24.350000381469727,28.69700002670288,0.8474860051443901
2022-11-08,161.22052001953125,330.6447448730469,25.540000915527344,28.292500019073486,0.8775684750992148
2022-11-09,159.29348754882812,326.1894836425781,26.09000015258789,27.91850004196167,0.6605595012299761
2022-11-10,162.103759765625,355.887939453125,23.530000686645508,27.498000049591063,0.8527596100434744
2022-11-11,158.847412109375,367.4463806152344,22.520000457763672,27.023000049591065,0.3838157868626688
2022-11-14,157.66976928710938,366.47662353515625,23.729999542236328,26.64099998474121,0.24180857652478766
2022-11-15,158.0801544189453,373.885498046875,24.540000915527344,26.34300003051758,0.2534209868338465
2022-11-16,159.09718322753906,359.2132873535156,24.110000610351562,26.010500049591066,0.45913556886679735
2022-11-17,160.61386108398438,364.6148376464844,23.93000030517578,25.708000087738036,0.6197828995561122
2022-11-18,161.77365112304688,364.9541320800781,23.1200008392334,25.379500102996825,0.7629355381587563
2022-11-21,164.88729858398438,360.8520812988281,22.360000610351562,25.005000114440918,1.1741033793564957
2022-11-22,164.9051055908203,370.61749267578125,21.290000915527344,24.646500205993654,1.124022391909528
2022-11-23,165.1192169189453,373.9631042480469,20.350000381469727,24.300000190734863,1.1328654038054515
2022-11-25,164.2538299560547,368.5228271484375,20.5,23.955500221252443,1.0538347672041335
2022-11-28,164.05758666992188,363.5867919921875,22.209999084472656,23.778500175476076,1.0557440429663432
2022-11-29,162.8977813720703,363.00494384765625,21.889999389648438,23.579000186920165,0.9138886957745399
2022-11-30,165.50282287597656,381.255615234375,20.579999923706055,23.31750020980835,1.1417537855818232
2022-12-01,166.88531494140625,378.9088134765625,19.84000015258789,23.016500186920165,1.3271310875516262
2022-12-02,166.69679260253906,377.7742004394531,19.059999465942383,22.704500198364258,1.3096437699287389
2022-12-05,164.38967895507812,376.8141784667969,20.75,22.514500236511232,1.026404206071363
2022-12-06,163.0520782470703,371.6453552246094,22.170000076293945,22.405500221252442,0.8868943773278611
2022-12-07,163.54580688476562,376.3486633300781,22.68000030517578,22.262500190734862,0.9234163745415463
2022-12-08,164.982177734375,383.9417724609375,22.290000915527344,22.072500228881836,1.062286867167501
2022-12-09,164.37173461914062,381.5077209472656,22.829999923706055,22.037500190734864,0.9990210403895375
2022-12-12,165.15274047851562,388.78076171875,25.0,22.16150016784668,1.0576874167657848
2022-12-13,165.06295776367188,396.6551818847656,22.549999237060547,22.10250015258789,1.0042868419203395
2022-12-14,164.60511779785156,393.9204406738281,21.139999389648438,21.932500076293945,0.961706510936878
2022-12-15,161.81321716308594,373.1097412109375,22.829999923706055,21.86850004196167,0.7241969983058696
2022-12-16,161.89404296875,373.8758544921875,22.6200008392334,21.803000068664552,0.7301964045537965
2022-12-19,162.79176330566406,372.0526428222656,22.420000076293945,21.768000030517577,0.8521742810873421
2022-12-20,162.69302368164062,374.2346496582031,21.479999542236328,21.723999977111816,0.8281445890601048
2022-12-21,163.83309936523438,384.77581787109375,20.06999969482422,21.66299991607666,0.9141883525422577
2022-12-22,162.56732177734375,362.5394592285156,21.969999313354492,21.743999862670897,0.8750756037597971
2022-12-23,163.61766052246094,365.9723815917969,20.8700008392334,21.76249990463257,0.9879766790145611
2022-12-27,164.3448028564453,359.8726806640625,21.649999618530273,21.73449993133545,1.1115391607255003
2022-12-28,163.15982055664062,356.63372802734375,22.139999389648438,21.74699993133545,0.9807691088893552
2022-12-29,163.3662567138672,368.36761474609375,21.440000534057617,21.789999961853027,0.9437223450731672
2022-12-30,162.18130493164062,365.62322998046875,21.670000076293945,21.88149995803833,0.8103070370886859
2023-01-03,161.05917358398438,365.1578063964844,22.899999618530273,22.073499965667725,0.6725372032778748
2023-01-04,160.66416931152344,368.7264709472656,22.010000228881836,22.136499977111818,0.6040479840749249
2023-01-05,158.9854278564453,362.1710205078125,22.459999084472656,22.15099992752075,0.4293239011271274
2023-01-06,162.57627868652344,385.56121826171875,21.1299991607666,22.073499870300292,0.752882955816205
2023-01-09,160.9873504638672,395.97625732421875,21.969999313354492,22.05749979019165,0.4984856257261966
2023-01-10,159.65872192382812,403.6761169433594,20.579999923706055,21.944999790191652,0.2911683243435933
2023-01-11,159.8382568359375,406.4689025878906,21.09000015258789,21.749499797821045,0.29865051615656446
2023-01-12,157.8004608154297,406.39141845703125,18.829999923706055,21.56349983215332,0.04434761921697977
2023-01-13,157.31568908691406,407.3320007324219,18.350000381469727,21.423999881744386,-0.021285355687924133
2023-01-17,158.0518035888672,403.3658142089844,19.360000610351562,21.25049991607666,0.09197080213878292
2023-01-18,154.06594848632812,402.5027160644531,20.34000015258789,21.136499881744385,-0.4016251837269445
2023-01-19,152.27952575683594,389.934814453125,20.520000457763672,21.041499900817872,-0.557604381385446
2023-01-20,152.50393676757812,401.32928466796875,19.850000381469727,20.95999994277954,-0.5905863183159805
2023-01-23,151.82162475585938,412.70440673828125,19.809999465942383,20.946999931335448,-0.7368020724824933
2023-01-24,153.23104858398438,410.3382873535156,19.200000762939453,20.808500003814697,-0.5479549154044884
2023-01-25,154.34423828125,409.8340148925781,19.079999923706055,20.71899995803833,-0.40610874306207806
2023-01-26,152.80914306640625,415.7882385253906,18.729999542236328,20.572999954223633,-0.6298835031123485
2023-01-27,152.27053833007812,387.287353515625,18.510000228881836,20.391499996185303,-0.5445470954650286
2023-01-30,152.1448516845703,375.9510803222656,19.940000534057617,20.316499996185303,-0.49953665409391584
2023-01-31,153.52734375,380.6058654785156,19.399999618530273,20.202999973297118,-0.35166219078725475
2023-02-01,154.01205444335938,397.3727111816406,17.8700008392334,19.951500034332277,-0.38088374518536894
2023-02-02,152.58470153808594,401.7269287109375,18.729999542236328,19.7875,-0.5826208969240011
2023-02-03,151.82162475585938,395.9181213378906,18.329999923706055,19.58100004196167,-0.6468891197688917
2023-02-06,154.24549865722656,393.3192443847656,19.43000030517578,19.49600009918213,-0.32999224925321546
2023-02-07,154.01205444335938,404.21917724609375,18.65999984741211,19.33050012588501,-0.4175557047538706
2023-02-08,153.6529998779297,392.3009948730469,19.6299991607666,19.28300008773804,-0.398598600460469
2023-02-09,155.10733032226562,391.52520751953125,20.709999084472656,19.264000034332277,-0.21265661091393936
2023-02-10,158.177490234375,384.9485778808594,20.530000686645508,19.34900007247925,0.2063300980775506
2023-02-13,159.5869140625,391.77813720703125,20.34000015258789,19.448500061035155,0.3459221278069694
2023-02-14,157.79147338867188,391.41815185546875,18.90999984741211,19.426000022888182,0.12342603818712515
2023-02-15,158.0069122314453,393.4903564453125,18.229999542236328,19.320499992370607,0.139255778359816
2023-02-16,157.5580596923828,382.1758728027344,20.170000076293945,19.30299997329712,0.14375481358339512
2023-02-17,158.24929809570312,377.3990478515625,20.020000457763672,19.311499977111815,0.2557436541130966
2023-02-21,158.15951538085938,368.07879638671875,22.8700008392334,19.46450004577637,0.29444348506888884
2023-02-22,158.1056365966797,367.50482177734375,22.290000915527344,19.619000053405763,0.2907832106468724
2023-02-23,158.27622985839844,377.8367919921875,21.139999389648438,19.72200002670288,0.25676533369495774
2023-02-24,157.96206665039062,369.5478515625,21.670000076293945,19.869000053405763,0.26189428049135854
2023-02-27,157.91714477539062,368.8084716796875,20.950000762939453,19.99100008010864,0.2602395567228616
2023-02-28,155.78057861328125,369.09063720703125,20.700000762939453,20.029000091552735,-0.008335692969783851
2023-03-01,153.8056182861328,368.07879638671875,20.579999923706055,20.088000106811524,-0.24977960438536803
2023-03-02,156.64349365234375,368.0496826171875,19.59000015258789,20.17400007247925,0.10510160336372283
2023-03-03,156.48983764648438,371.1823425292969,18.489999771118164,20.16200008392334,0.06911552531039146
2023-03-06,156.80616760253906,369.3727722167969,18.610000610351562,20.176000118255615,0.11834841236305525
2023-03-07,156.02890014648438,365.21856689453125,19.59000015258789,20.184000110626222,0.04344379970643446
2023-03-08,156.4536895751953,376.9028625488281,19.110000610351562,20.206500148773195,0.033956116641179424
2023-03-09,155.26974487304688,368.2052917480469,22.610000610351562,20.35550022125244,-0.0674460562859943
2023-03-10,155.4776153564453,357.5425109863281,24.799999237060547,20.560000228881837,0.01565049954163653
2023-03-13,156.99598693847656,354.925537109375,26.520000457763672,20.859500217437745,0.21945943481738503
2023-03-14,156.83328247070312,368.7403564453125,23.729999542236328,21.029000186920165,0.12512511355538292
2023-03-15,159.635009765625,360.2666015625,26.139999389648438,21.390500164031984,0.5207202480835843
2023-03-16,159.52655029296875,379.3252868652344,22.989999771118164,21.628500175476074,0.4050784781607238
2023-03-17,158.27935791015625,377.2336120605469,25.510000228881836,21.89550018310547,0.2603871633018533
2023-03-20,160.50262451171875,379.3642272949219,24.149999618530273,22.102000141143797,0.526876028353709
2023-03-21,160.88223266601562,374.61651611328125,21.3799991607666,22.027500057220458,0.5997561501211869
2023-03-22,159.52655029296875,371.50335693359375,22.260000228881836,22.026000022888184,0.4469753480933893
2023-03-23,158.7493133544922,378.26483154296875,22.610000610351562,22.09950008392334,0.31360652151583723
2023-03-24,161.85830688476562,364.8975524902344,21.739999771118164,22.10300006866455,0.7738202944265854
