Date,KBE,MS,VIX,AvgVIX,zscore
2020-10-14,27.35175132751465,42.39933776855469,26.399999618530273,26.897999954223632,-0.6989485343742767
2020-10-15,27.902395248413086,42.968570709228516,26.969999313354492,26.923499965667723,-0.6050019053556243
2020-10-16,27.96262550354004,43.40386962890625,27.40999984741211,27.002499961853026,-0.6563236677126845
2020-10-19,27.704513549804688,42.65046691894531,29.18000030517578,27.07249994277954,-0.6200142606663368
2020-10-20,28.186325073242188,43.08576583862305,29.350000381469727,27.196999931335448,-0.5274450259345542
2020-10-21,28.22073745727539,42.17332077026367,28.649999618530273,27.20049991607666,-0.3650313720845663
2020-10-22,29.382266998291016,43.33689498901367,28.110000610351562,27.180499935150145,-0.16072289902990827
2020-10-23,29.760839462280273,43.42060470581055,27.549999237060547,27.238999938964845,-0.045333987303514886
2020-10-26,29.141359329223633,42.12309646606445,32.459999084472656,27.552499866485597,-0.04251819982162172
2020-10-27,28.11749267578125,40.67490768432617,33.349998474121094,27.906499767303465,-0.15284337177370022
2020-10-28,27.532434463500977,39.82105255126953,40.279998779296875,28.60199966430664,-0.2115375485315082
2020-10-29,28.11749267578125,40.58003616333008,37.59000015258789,29.146499633789062,-0.1371776305804748
2020-10-30,28.521881103515625,40.6053352355957,38.02000045776367,29.665999698638917,-0.003332297525212675
2020-11-02,29.253210067749023,41.64260482788086,37.130001068115234,30.124499797821045,0.07499945955745702
2020-11-03,30.079187393188477,43.16056442260742,35.54999923706055,30.427999782562257,0.10626154598265054
2020-11-04,28.461650848388672,43.37139129638672,29.56999969482422,30.50349979400635,-0.480637019334375
2020-11-05,29.476909637451172,44.0207405090332,27.579999923706055,30.56449975967407,-0.24134075160351154
2020-11-06,28.969274520874023,43.59907531738281,24.860000610351562,30.55749979019165,-0.34497518496871515
2020-11-09,32.884056091308594,47.242183685302734,25.75,30.59149980545044,0.3896176846172586
2020-11-10,33.340049743652344,47.01448440551758,24.799999237060547,30.527999782562254,0.5828531005071815
2020-11-11,32.522682189941406,47.51204299926758,23.450000762939453,30.380499839782715,0.2217154697929194
2020-11-12,31.86880111694336,46.845821380615234,25.350000381469727,30.299499893188475,0.1085480389471753
2020-11-13,32.63454055786133,47.73973083496094,23.100000381469727,30.083999919891358,0.22229699076724832
2020-11-16,33.9853401184082,49.00468826293945,22.450000762939453,29.74749994277954,0.4744647162306601
2020-11-17,33.87350082397461,49.59502029418945,22.709999084472656,29.415499877929687,0.3388134738446495
2020-11-18,33.28843688964844,49.59502029418945,23.84000015258789,29.174999904632568,0.13912378362600855
2020-11-19,33.4346923828125,49.44321823120117,23.110000610351562,28.924999904632568,0.21410907138851612
2020-11-20,33.1163444519043,48.75170135498047,23.700000762939453,28.732499980926512,0.21964022937473332
2020-11-23,33.701412200927734,50.82624816894531,22.65999984741211,28.242500019073486,0.07676990140814058
2020-11-24,35.33615493774414,53.634456634521484,21.639999389648438,27.657000064849854,0.17102035957818734
2020-11-25,34.81992721557617,53.53327178955078,21.25,26.70550012588501,0.011533569850258527
2020-11-27,34.38111877441406,53.83686065673828,20.84000015258789,25.86800012588501,-0.18836765014366677
2020-11-30,33.22819519042969,52.14181137084961,20.56999969482422,24.995500087738037,-0.30197852581845525
2020-12-01,33.976741790771484,53.364601135253906,20.770000457763672,24.17750005722046,-0.2484043500399755
2020-12-02,34.570411682128906,53.988643646240234,21.170000076293945,23.458500099182128,-0.14882289261124018
2020-12-03,34.72526931762695,54.02239227294922,21.280000686645508,23.044000148773193,-0.1015408019396525
2020-12-04,35.396385192871094,54.81509017944336,20.790000915527344,22.704500198364258,-0.0033754213972236537
2020-12-07,35.275936126708984,54.1910514831543,21.299999237060547,22.526500129699706,0.05855871957151819
2020-12-08,35.23290252685547,53.89589309692383,20.68000030517578,22.273000144958495,0.09260909131946168
2020-12-09,35.40498352050781,54.283809661865234,22.270000457763672,22.146500205993654,0.08728744681131395
2020-12-10,35.55125045776367,54.34284210205078,22.520000457763672,22.100000190734864,0.1274624126006385
2020-12-11,35.138267517089844,53.398345947265625,23.309999465942383,21.998000144958496,0.14246686986961124
2020-12-14,34.9833984375,52.18397521972656,24.719999313354492,22.079000091552736,0.29013210917709864
2020-12-15,35.731929779052734,53.92961502075195,22.889999389648438,22.101000022888183,0.25736501664812544
2020-12-16,35.80077362060547,54.165748596191406,22.5,22.09050006866455,0.24187052795259115
2020-12-17,35.70611572265625,54.53679656982422,21.93000030517578,21.995000076293945,0.14829298050577397
2020-12-18,35.14686965942383,54.12358093261719,21.56999969482422,21.91800003051758,0.025647841041192557
2020-12-21,35.41469192504883,57.201663970947266,25.15999984741211,21.99099998474121,-0.39121214532397863
2020-12-22,35.128665924072266,56.1981315612793,24.229999542236328,22.069499969482422,-0.32312727322215734
2020-12-23,36.142738342285156,57.52210998535156,23.309999465942383,22.15299997329712,-0.19563465538481686
2020-12-24,35.93473434448242,57.42090606689453,21.530000686645508,22.167000007629394,-0.24991765609204933
2020-12-28,36.134071350097656,57.38718795776367,21.700000762939453,22.210000038146973,-0.17631369357670432
2020-12-29,35.570709228515625,57.10045623779297,23.079999923706055,22.335500049591065,-0.3212494608104888
2020-12-30,36.012733459472656,57.210086822509766,22.770000457763672,22.435500049591063,-0.18848386730807853
2020-12-31,36.24674606323242,57.79197311401367,22.75,22.514500045776366,-0.2046968904970855
