Date,MNST,UPS,VIX,AvgVIX,zscore
2018-07-19,30.56999969482422,83.31842041015625,12.869999885559082,14.30850009918213,1.1109243504578379
2018-07-20,30.790000915527344,82.7499008178711,12.859999656677246,14.219500064849854,1.2639390548761211
2018-07-23,30.4950008392334,83.22244262695312,12.619999885559082,14.162000036239624,1.0921257545053724
2018-07-24,30.540000915527344,83.0230941772461,12.40999984741211,13.916000032424927,1.1329872347112004
2018-07-25,31.059999465942383,88.7529067993164,12.289999961853027,13.73450002670288,0.6802449529410194
2018-07-26,30.825000762939453,87.77085876464844,12.140000343322754,13.446000051498412,0.6997847357414715
2018-07-27,30.315000534057617,87.61579895019531,13.029999732971191,13.255000019073487,0.5146615716359076
2018-07-30,29.854999542236328,87.65270233154297,14.260000228881836,13.163500022888183,0.3273361596075175
2018-07-31,30.010000228881836,88.52399444580078,12.829999923706055,13.025,0.2887096254053697
2018-08-01,29.385000228881836,88.13264465332031,13.149999618530273,12.875500011444093,0.08502256554115398
2018-08-02,29.674999237060547,87.57147979736328,12.1899995803833,12.736499977111816,0.26504902582037804
2018-08-03,29.6299991607666,87.97758483886719,11.640000343322754,12.65,0.20038279119312377
2018-08-06,29.704999923706055,88.26554870605469,11.270000457763672,12.57900004386902,0.19707798240722926
2018-08-07,29.895000457763672,88.61260223388672,10.930000305175781,12.49350004196167,0.23273888584463606
2018-08-08,29.700000762939453,89.0334701538086,10.850000381469727,12.35450005531311,0.10667433780323535
2018-08-09,30.489999771118164,89.24760437011719,11.270000457763672,12.289000082015992,0.39643320457650016
2018-08-10,30.350000381469727,88.06620025634766,13.15999984741211,12.338000059127808,0.4767346266987709
2018-08-13,30.219999313354492,87.2466049194336,14.779999732971191,12.435500049591065,0.5193587342472227
2018-08-14,30.889999389648438,87.85206604003906,13.3100004196167,12.498000049591065,0.7163039143039693
2018-08-15,30.670000076293945,88.64213562011719,14.640000343322754,12.625000047683717,0.5377819887863291
2018-08-16,30.834999084472656,89.4248275756836,13.449999809265137,12.654000043869019,0.5133356116717408
2018-08-17,31.084999084472656,90.61515045166016,12.640000343322754,12.643000078201293,0.47578666351029636
2018-08-20,31.045000076293945,91.17313385009766,12.489999771118164,12.636500072479247,0.3956244195683662
2018-08-21,30.93000030517578,91.5153579711914,12.859999656677246,12.659000062942505,0.310453766853498
2018-08-22,30.5049991607666,90.667236328125,12.25,12.657000064849854,0.23895464972793884
2018-08-23,30.34000015258789,90.54817962646484,12.40999984741211,12.670500040054321,0.18699391397930454
2018-08-24,30.325000762939453,91.31448364257812,11.989999771118164,12.61850004196167,0.09279648310628291
2018-08-27,30.219999313354492,92.14027404785156,12.15999984741211,12.513500022888184,-0.04406993716437836
2018-08-28,30.395000457763672,91.3219223022461,12.5,12.497000026702882,0.11979933562967932
2018-08-29,30.690000534057617,91.85758209228516,12.25,12.452000045776368,0.17553415325031027
2018-08-30,30.40999984741211,91.39633178710938,13.529999732971191,12.519000053405762,0.1172018916423829
2018-08-31,30.44499969482422,91.41864776611328,12.859999656677246,12.580000019073486,0.12856220761248632
2018-09-04,30.46500015258789,92.50484466552734,13.15999984741211,12.674499988555908,0.011463814427158447
2018-09-05,30.725000381469727,92.7428970336914,13.90999984741211,12.823499965667725,0.08753377562706947
2018-09-06,30.670000076293945,92.0286865234375,14.649999618530273,13.013499927520751,0.14787416583092355
2018-09-07,30.170000076293945,91.50045013427734,14.880000114440918,13.193999910354615,0.009696395409612162
2018-09-10,29.8799991607666,92.50484466552734,14.15999984741211,13.243999910354614,-0.22136171726680495
2018-09-11,29.045000076293945,91.55999755859375,13.220000267028809,13.165999937057496,-0.44490019753947907
2018-09-12,29.145000457763672,91.73114013671875,13.140000343322754,13.157499933242798,-0.4248052405192724
2018-09-13,29.469999313354492,89.05281829833984,12.369999885559082,13.043999910354614,0.01290803973848249
2018-09-14,29.764999389648438,89.566162109375,12.069999694824219,12.974999904632568,0.07121218970902746
2018-09-17,29.860000610351562,88.59899139404297,13.680000305175781,13.026999902725219,0.22037631065701144
2018-09-18,29.69499969482422,87.96662902832031,12.789999961853027,13.041999912261963,0.22751385186861112
2018-09-19,29.65999984741211,87.97409057617188,11.75,12.986499929428101,0.212725124219289
2018-09-20,30.190000534057617,88.62133026123047,11.800000190734863,12.963999938964843,0.3491415694752373
