Date,XOM,NEE,VIX,AvgVIX,zscore
2023-01-31,103.94630432128906,67.93029022216797,19.399999618530273,20.202999973297118,1.1221552699799535
2023-02-01,102.8083724975586,67.5752944946289,17.8700008392334,19.951500034332277,0.8683317111619102
2023-02-02,99.59171295166016,68.81322479248047,18.729999542236328,19.7875,0.13744306092075811
2023-02-03,100.28162384033203,67.96670532226562,18.329999923706055,19.58100004196167,0.29767546607822537
2023-02-06,100.11138153076172,68.7313003540039,19.43000030517578,19.49600009918213,0.25481667360900495
2023-02-07,102.96965789794922,69.25013732910156,18.65999984741211,19.33050012588501,0.894602409438382
2023-02-08,102.07364654541016,68.2944107055664,19.6299991607666,19.28300008773804,0.6987805962040663
2023-02-09,102.45893859863281,66.69239807128906,20.709999084472656,19.264000034332277,0.7950113485598022
2023-02-10,106.77770233154297,68.03042602539062,20.530000686645508,19.34900007247925,1.758396880806179
2023-02-13,106.36236572265625,68.83143615722656,20.34000015258789,19.448500061035155,1.6601937749817783
2023-02-14,105.11636352539062,69.20463562011719,18.90999984741211,19.426000022888182,1.3777126320471538
2023-02-15,104.80034637451172,70.03292083740234,18.229999542236328,19.320499992370607,1.3016855769442985
2023-02-16,104.49336242675781,68.89515686035156,20.170000076293945,19.30299997329712,1.239435694227738
2023-02-17,100.47541809082031,69.24102783203125,20.020000457763672,19.311499977111815,0.3336508329762915
2023-02-21,100.37610626220703,67.04739379882812,22.8700008392334,19.46450004577637,0.3244185918726625
2023-02-22,99.075927734375,67.06558227539062,22.290000915527344,19.619000053405763,0.031872953443133886
2023-02-23,99.98785400390625,66.32830810546875,21.139999389648438,19.72200002670288,0.2413885539270975
2023-02-24,99.99688720703125,66.37380981445312,21.670000076293945,19.869000053405763,0.24314847491635933
2023-02-27,99.81629943847656,65.83148956298828,20.950000762939453,19.99100008010864,0.20577044718238338
2023-02-28,99.23845672607422,65.07112121582031,20.700000762939453,20.029000091552735,0.08034423180872821
2023-03-01,100.123291015625,64.00843048095703,20.579999923706055,20.088000106811524,0.2857103653946064
2023-03-02,100.58377838134766,66.1521224975586,19.59000015258789,20.17400007247925,0.3764767968597075
2023-03-03,101.85685729980469,67.6362075805664,18.489999771118164,20.16200008392334,0.653952407790959
2023-03-06,102.759765625,68.15840911865234,18.610000610351562,20.176000118255615,0.8539154244275265
2023-03-07,100.77338409423828,67.56291961669922,19.59000015258789,20.184000110626222,0.4106947592007614
2023-03-08,99.30165100097656,68.02098083496094,19.110000610351562,20.206500148773195,0.07693510560341132
2023-03-09,98.53417205810547,67.57208251953125,22.610000610351562,20.35550022125244,-0.09300497098344282
2023-03-10,97.31523895263672,66.88499450683594,24.799999237060547,20.560000228881837,-0.3630634294366852
2023-03-13,96.19564819335938,67.14151000976562,26.520000457763672,20.859500217437745,-0.6164149473836196
2023-03-14,96.55681610107422,68.29580688476562,23.729999542236328,21.029000186920165,-0.5420767436196118
2023-03-15,91.75334930419922,69.18443298339844,26.139999389648438,21.390500164031984,-1.6277843000593253
2023-03-16,91.22064208984375,69.83486938476562,22.989999771118164,21.628500175476074,-1.7514869309265573
2023-03-17,90.14616394042969,69.32184600830078,25.510000228881836,21.89550018310547,-1.990094372590467
2023-03-20,92.50275421142578,69.59669494628906,24.149999618530273,22.102000141143797,-1.4616905769649968
2023-03-21,96.6470947265625,69.03785705566406,21.3799991607666,22.027500057220458,-0.526204316556203
2023-03-22,94.43496704101562,67.9110336303711,22.260000228881836,22.026000022888184,-1.0170256960286452
2023-03-23,93.36956024169922,67.6178970336914,22.610000610351562,22.09950008392334,-1.2549064344272536
2023-03-24,93.47791290283203,69.34017944335938,21.739999771118164,22.10300006866455,-1.240824811232495
2023-03-27,95.52749633789062,69.11113739013672,20.600000381469727,22.085500049591065,-0.7784628811791428
2023-03-28,96.71932983398438,68.92792510986328,19.969999313354492,22.048999977111816,-0.509300403523732
2023-03-29,98.38066864013672,69.72492980957031,19.1200008392334,21.976000022888183,-0.1403924303213093
2023-03-30,98.85921478271484,70.16466522216797,19.020000457763672,21.947500038146973,-0.0353845619341378
2023-03-31,99.01272583007812,70.61355590820312,18.700000762939453,21.958000087738036,-0.0035384878220437984
2023-04-03,104.8545150756836,70.23795318603516,18.549999237060547,21.955000019073488,1.3126443471763969
2023-04-04,103.8522720336914,70.68685150146484,19.0,21.925500011444093,1.0845374336722482
2023-04-05,105.63101959228516,71.7586898803711,19.079999923706055,21.923999977111816,1.4782111678102707
2023-04-06,103.87937927246094,72.34500885009766,18.399999618530273,21.71349992752075,1.0807283759601036
2023-04-10,103.41890716552734,71.85029602050781,18.969999313354492,21.42199993133545,0.9801141729421194
2023-04-11,104.15026092529297,71.76785278320312,19.100000381469727,21.050999927520753,1.1451032499519576
2023-04-12,104.04190826416016,71.99688720703125,19.09000015258789,20.81899995803833,1.119364221068545
2023-04-13,104.52945709228516,72.23506164550781,17.799999237060547,20.401999950408936,1.227601129131973
2023-04-14,104.78230285644531,71.47470092773438,17.06999969482422,20.10599994659424,1.2890138466331207
2023-04-17,103.5633544921875,71.95106506347656,16.950000762939453,19.67799997329712,1.0120013505718841
2023-04-18,105.58589935302734,71.73123168945312,16.829999923706055,19.311999988555907,1.468226733603857
2023-04-19,105.25179290771484,72.3175048828125,16.459999084472656,19.06599998474121,1.3895768323996762
2023-04-20,104.41209411621094,72.14344787597656,17.170000076293945,18.811499977111815,1.201751086071506
2023-04-21,104.74616241455078,72.36331939697266,16.770000457763672,18.51949996948242,1.2755764000039813
2023-04-24,106.7235336303711,72.40914154052734,16.889999389648438,18.276999950408936,1.7200542395874616
2023-04-25,105.2066650390625,71.2914810180664,18.760000228881836,18.18499994277954,1.385556235787973
2023-04-26,104.24053192138672,67.85607147216797,18.84000015258789,18.12849998474121,1.1887765201099036
2023-04-27,105.48654174804688,69.48674011230469,17.030000686645508,18.023999977111817,1.4592880256454035
2023-04-28,106.84992980957031,70.20130157470703,15.779999732971191,17.86199994087219,1.7616732545853495
2023-05-01,103.53626251220703,70.3570556640625,16.079999923706055,17.73099989891052,1.0154306125974224
2023-05-02,99.40999603271484,69.5692138671875,17.780000686645508,17.692499971389772,0.09205480508190501
2023-05-03,97.45068359375,69.0653305053711,18.34000015258789,17.659499979019166,-0.3456247291652664
2023-05-04,95.74420166015625,69.1752700805664,20.09000015258789,17.709999990463256,-0.7301045193408355
2023-05-05,98.12784576416016,69.1752700805664,17.190000534057617,17.649500036239623,-0.19397377724564743
2023-05-08,98.51611328125,69.67911529541016,16.979999542236328,17.550000047683717,-0.10965443431020605
2023-05-09,98.54319763183594,69.23939514160156,17.709999084472656,17.480499982833862,-0.10093566297682076
2023-05-10,97.27912902832031,70.43949890136719,16.940000534057617,17.37300000190735,-0.3924203409699451
2023-05-11,95.51846313476562,69.71577453613281,16.93000030517578,17.32950005531311,-0.7841068112930961
2023-05-12,95.50942993164062,71.41973114013672,17.030000686645508,17.327500104904175,-0.7963182104533115
2023-05-15,95.69157409667969,71.03498077392578,17.1200008392334,17.33600010871887,-0.7530516836525446
2023-05-16,93.36919403076172,69.47757720947266,17.989999771118164,17.39400010108948,-1.2660987598985274
2023-05-17,95.46389770507812,69.01954650878906,16.8700008392334,17.414500188827514,-0.792220350826128
2023-05-18,96.3291015625,68.79966735839844,16.049999237060547,17.358500146865843,-0.5963045660742109
2023-05-19,96.7753677368164,68.231689453125,16.809999465942383,17.36050009727478,-0.4925369258517788
2023-05-22,95.60050964355469,68.32328796386719,17.209999084472656,17.37650008201599,-0.757333973270325
2023-05-23,96.9028549194336,67.93852233886719,18.530000686645508,17.365000104904176,-0.4621110117276684
2023-05-24,97.98665618896484,68.01179504394531,20.030000686645508,17.424500131607054,-0.21877948362476954
2023-05-25,96.22892761230469,67.23312377929688,19.139999389648438,17.530000066757204,-0.6094770312660164
2023-05-26,95.60050964355469,68.15325164794922,17.950000762939453,17.638500118255614,-0.7563181554992503
2023-05-30,94.7535171508789,67.01922607421875,17.459999084472656,17.707500076293947,-0.9400494359559329
2023-05-31,93.0595474243164,67.72914123535156,17.940000534057617,17.71550006866455,-1.3252993002118643
2023-06-01,94.13421630859375,67.26814270019531,15.649999618530273,17.58100004196167,-1.080830032179341
2023-06-02,96.31999969482422,68.08871459960938,14.600000381469727,17.306500053405763,-0.5941044450862945
2023-06-05,95.8919448852539,67.84901428222656,14.729999542236328,17.183500003814697,-0.6889508050149269
2023-06-06,96.67518615722656,67.65538787841797,13.960000038146973,17.03250002861023,-0.5116269340344234
2023-06-07,98.8427505493164,68.3837661743164,13.9399995803833,16.84400005340576,-0.02844839877075169
2023-06-08,98.53309631347656,69.05680847167969,13.649999618530273,16.679500007629393,-0.10211686277958099
2023-06-09,97.80450439453125,68.29157257080078,13.829999923706055,16.52449998855591,-0.2614206058382746
2023-06-12,96.92108154296875,68.20860290527344,15.010000228881836,16.423499965667723,-0.45962496238738915
2023-06-13,96.9393081665039,68.54971313476562,14.609999656677246,16.297999906539918,-0.4575632529514808
2023-06-14,95.77355194091797,67.67383575439453,13.880000114440918,16.092499923706054,-0.7145332830913609
2023-06-15,96.43839263916016,68.55894470214844,14.5,15.973999881744385,-0.5702846412441964
2023-06-16,95.74623107910156,69.69298553466797,13.539999961853027,15.84849991798401,-0.7327409566593659
2023-06-20,93.55133056640625,68.927734375,13.880000114440918,15.701999950408936,-1.2218476664861757
2023-06-21,94.59868621826172,69.86815643310547,13.199999809265137,15.50149998664856,-0.991893966213498
2023-06-22,94.0795669555664,69.26885986328125,12.90999984741211,15.220499944686889,-1.1050743285931923
2023-06-23,93.2599105834961,68.3837661743164,13.4399995803833,14.890999889373779,-1.2841443010433393
2023-06-26,94.981201171875,68.4944076538086,14.25,14.646499919891358,-0.8976515170804088
2023-06-27,95.21798706054688,68.14404296875,13.739999771118164,14.435999870300293,-0.842300363449893
2023-06-28,95.99213409423828,67.7107162475586,13.430000305175781,14.23449993133545,-0.6655899752598076
2023-06-29,97.17610168457031,67.12986755371094,13.539999961853027,14.01449990272522,-0.39582117348943946
2023-06-30,97.677001953125,68.41142272949219,13.59000015258789,13.9114999294281,-0.2908145352648651
2023-07-03,97.86825561523438,68.57738494873047,13.569999694824219,13.859999895095825,-0.24878911902792236
2023-07-05,97.36735534667969,69.1029052734375,14.180000305175781,13.832499933242797,-0.3645914475564027
2023-07-06,93.73347473144531,67.32347869873047,15.4399995803833,13.906499910354615,-1.1712956656430675
2023-07-07,93.95206451416016,66.42914581298828,14.829999923706055,13.950999927520751,-1.1167874590569882
2023-07-10,95.34551239013672,66.11566925048828,15.069999694824219,14.021999931335449,-0.801499532568066
2023-07-11,96.5112533569336,66.55821990966797,14.84000015258789,14.07249994277954,-0.5419441875544088
2023-07-12,96.9848403930664,67.73837280273438,13.539999961853027,13.9989999294281,-0.44247506921825386
2023-07-13,95.20887756347656,67.95966339111328,13.609999656677246,13.948999929428101,-0.8432477711297014
2023-07-14,91.93022918701172,67.48943328857422,13.34000015258789,13.92199993133545,-1.5778742290321168
2023-07-17,92.3309326171875,66.9915542602539,13.479999542236328,13.870999908447265,-1.484773369363353
2023-07-18,91.91200256347656,66.42914581298828,13.300000190734863,13.858999919891357,-1.5756394855415425
2023-07-19,92.54953002929688,66.47525024414062,13.760000228881836,13.852999925613403,-1.4325218375232263
2023-07-20,94.17975616455078,68.31922149658203,13.989999771118164,13.892499923706055,-1.0768664523514655
2023-07-21,94.6169204711914,69.97880554199219,13.600000381469727,13.926999950408936,-0.9884537378164577
2023-07-24,96.1014175415039,69.61000061035156,13.90999984741211,13.950499963760375,-0.6523564303989777
2023-07-25,96.24713134765625,69.5546875,13.859999656677246,13.930999946594238,-0.6192519415042919
2023-07-26,95.70979309082031,68.56816101074219,13.1899995803833,13.903499937057495,-0.7342167726368933
2023-07-27,96.01033782958984,67.55397033691406,14.40999984741211,13.952499914169312,-0.6605591603084107
2023-07-28,94.86280822753906,67.16673278808594,13.329999923706055,13.941999912261963,-0.9163488409190215
2023-07-31,97.66790008544922,67.58162689208984,13.630000114440918,13.943999910354615,-0.28790443117379233
2023-08-01,97.10322570800781,66.53978729248047,13.930000305175781,13.961999940872193,-0.40868727257856846
2023-08-02,95.8919448852539,66.30007934570312,16.09000015258789,14.057499933242799,-0.6796972780476872
2023-08-03,97.55860137939453,64.63127899169922,15.920000076293945,14.08149995803833,-0.2948622257820048
2023-08-04,97.83181762695312,63.773841857910156,17.100000381469727,14.194999980926514,-0.22828781985298618
2023-08-07,97.6314697265625,63.2851676940918,15.770000457763672,14.230000019073486,-0.27043079725526575
2023-08-08,98.11415100097656,63.349708557128906,15.989999771118164,14.2875,-0.16225139421655826
2023-08-09,99.78080749511719,63.5433235168457,15.960000038146973,14.408500003814698,0.21145736092498396
2023-08-10,100.29083251953125,62.96247100830078,15.850000381469727,14.520500040054321,0.3296425965638877
2023-08-11,101.84819030761719,63.5433235168457,14.84000015258789,14.595500040054322,0.6764544129591603
2023-08-14,101.93016815185547,63.2114143371582,14.819999694824219,14.662500047683716,0.6968757877039853
2023-08-15,99.31326293945312,62.095802307128906,16.459999084472656,14.820499992370605,0.11494461218532205
2023-08-16,97.64213562011719,62.28942108154297,16.780000686645508,14.971500015258789,-0.26208310553357445
2023-08-17,99.53364562988281,62.24333572387695,17.889999389648438,15.166499996185303,0.1636318438501166
2023-08-18,101.03948211669922,62.538360595703125,17.299999237060547,15.351499938964844,0.5005630258205109
2023-08-21,99.81827545166016,61.84688186645508,17.1299991607666,15.512499904632568,0.23001942758654087
