Date,SHEL,GILD,VIX,AvgVIX,zscore
2020-05-04,26.107385635375977,63.87751388549805,35.970001220703125,39.44600009918213,-2.141563994403898
2020-05-05,26.36248016357422,62.99397277832031,33.61000061035156,38.86450004577637,-2.0148546875203497
2020-05-06,25.557342529296875,61.66469955444336,34.119998931884766,38.235499954223634,-1.9675651681949762
2020-05-07,25.932010650634766,61.77610778808594,31.440000534057617,37.64000005722046,-1.934492384862918
2020-05-08,27.032108306884766,61.68062210083008,27.979999542236328,36.95550012588501,-1.7914891865635338
2020-05-11,26.1153621673584,64.31529998779297,27.56999969482422,36.275500202178954,-2.188146499043306
2020-05-12,25.676912307739258,62.0467529296875,33.040000915527344,36.03950033187866,-1.9946407750674544
2020-05-13,24.744224548339844,61.338348388671875,35.279998779296875,35.76150026321411,-2.0301565665743815
2020-05-14,24.301212310791016,61.473670959472656,32.61000061035156,35.38650026321411,-2.098264578416535
2020-05-15,24.268997192382812,60.70154571533203,31.889999389648438,35.07350015640259,-2.018294691905541
2020-05-18,26.43572235107422,59.50758361816406,29.299999237060547,34.34700002670288,-1.627397401724946
2020-05-19,25.904109954833984,57.581298828125,30.530000686645508,33.60300006866455,-1.4822939933675685
2020-05-20,26.943180084228516,58.81508255004883,27.989999771118164,32.90350008010864,-1.4910091361939197
2020-05-21,26.129650115966797,58.50465393066406,29.530000686645508,32.31100006103516,-1.5553794171011686
2020-05-22,25.968551635742188,58.37728500366211,28.15999984741211,31.92250003814697,-1.560969814331379
2020-05-26,26.331016540527344,58.24993896484375,28.010000228881836,31.658500003814698,-1.503439257530177
2020-05-27,26.564599990844727,59.6190299987793,27.6200008392334,31.361000061035156,-1.6239625001051052
2020-05-28,26.26657485961914,59.95332717895508,28.59000015258789,31.229000091552734,-1.6961990624359702
2020-05-29,25.734962463378906,61.95124053955078,27.510000228881836,30.89700002670288,-1.9772691739263806
2020-06-01,26.72570037841797,59.825984954833984,28.229999542236328,30.449000072479247,-1.627015029257126
2020-06-02,27.386188507080078,58.313602447509766,26.84000015258789,29.992500019073486,-1.3831363537372474
2020-06-03,28.71523094177246,59.221031188964844,25.65999984741211,29.594999980926513,-1.3214483577249527
2020-06-04,28.650781631469727,61.72040939331055,25.809999465942383,29.179500007629393,-1.6006547314602173
2020-06-05,30.422832489013672,61.09157180786133,24.520000457763672,28.8335000038147,-1.3187146921589705
2020-06-08,31.647159576416016,61.266700744628906,25.809999465942383,28.725,-1.1901229020932118
2020-06-09,30.012041091918945,61.76020050048828,27.56999969482422,28.725,-1.440855803102975
2020-06-10,29.198509216308594,61.34629440307617,27.56999969482422,28.451499938964844,-1.4939885121710275
2020-06-11,26.73375129699707,58.49542236328125,40.790000915527344,28.727000045776368,-1.4815433735015133
2020-06-12,27.74864959716797,58.78451919555664,36.09000015258789,28.901000022888184,-1.3905784493605495
2020-06-15,27.805030822753906,59.402870178222656,34.400001525878906,29.026500129699706,-1.4509346439613218
2020-06-16,28.167495727539062,59.924861907958984,33.66999816894531,29.245000076293945,-1.463923095572143
2020-06-17,27.539228439331055,59.234222412109375,33.470001220703125,29.392000102996825,-1.464665730480294
2020-06-18,27.627836227416992,59.45909118652344,32.939998626708984,29.639500045776366,-1.4784037989281429
2020-06-19,27.33785629272461,62.21361541748047,35.119998931884766,29.91899995803833,-1.812510503736543
2020-06-22,27.716434478759766,60.768089294433594,31.770000457763672,30.09949998855591,-1.6098810100810976
2020-06-23,28.07084846496582,60.27019119262695,31.3700008392334,30.267500019073488,-1.5130786296897643
2020-06-24,26.677370071411133,60.976898193359375,33.84000015258789,30.57849998474121,-1.7578327948954455
2020-06-25,27.297584533691406,60.6235466003418,32.220001220703125,30.760000038146973,-1.6446821270015273
2020-06-26,26.508220672607422,59.88471984863281,34.72999954223633,31.121000003814697,-1.6596141716759707
2020-06-29,26.935117721557617,59.876670837402344,31.780000686645508,31.298500061035156,-1.6072711783857185
2020-06-30,26.331016540527344,61.78799819946289,30.43000030517578,31.47800006866455,-1.8876775399939993
2020-07-01,26.395450592041016,61.08128356933594,28.6200008392334,31.626000118255615,-1.8031588286182987
2020-07-02,26.500167846679688,61.31416702270508,27.68000030517578,31.719500160217287,-1.815825064182688
2020-07-06,26.943180084228516,61.6434211730957,27.940000534057617,31.890500164031984,-1.7981707473144894
2020-07-07,26.282682418823242,61.370399475097656,29.43000030517578,32.07150020599365,-1.8481531277719678
2020-07-08,26.379343032836914,60.71990966796875,28.079999923706055,32.097000217437746,-1.7658551156673639
2020-07-09,25.19529151916504,59.99714660644531,29.260000228881836,32.18150024414062,-1.830117232089727
2020-07-10,25.944385528564453,61.29008865356445,27.290000915527344,31.506500244140625,-1.880218035563099
2020-07-13,26.105480194091797,61.57918930053711,32.189998626708984,31.31150016784668,-1.8921923938673582
2020-07-14,26.991504669189453,61.988746643066406,29.520000457763672,31.067500114440918,-1.8298473307573446
2020-07-15,27.37007713317871,61.555091857910156,27.760000228881836,30.772000217437743,-1.737109198437167
2020-07-16,26.967334747314453,61.54704666137695,28.0,30.49850015640259,-1.7847921299071174
2020-07-17,26.508220672607422,62.24574279785156,25.68000030517578,30.13550024032593,-1.916024633657153
2020-07-20,26.105480194091797,62.70348358154297,24.459999084472656,29.602500247955323,-2.0142923573983795
2020-07-21,26.92706298828125,61.659488677978516,24.84000015258789,29.256000232696532,-1.801858859571533
2020-07-22,26.379343032836914,61.23388671875,24.31999969482422,28.903500175476076,-1.8216737569398493
2020-07-23,26.08936882019043,60.67975997924805,26.079999923706055,28.515500164031984,-1.7964555543092922
2020-07-24,26.00882339477539,59.13785934448242,25.84000015258789,28.19650011062622,-1.6387139070682206
2020-07-27,26.1377010345459,59.86063003540039,24.739999771118164,27.697000122070314,-1.7016696980407242
2020-07-28,25.855783462524414,59.210140228271484,25.440000534057617,27.380000114440918,-1.6650149795468092
2020-07-29,26.105480194091797,58.63192367553711,24.100000381469727,27.063500118255615,-1.572115140599843
2020-07-30,24.84088134765625,58.085838317871094,24.760000228881836,26.870500087738037,-1.665275900102244
2020-07-31,24.011245727539062,55.837249755859375,24.459999084472656,26.70950002670288,-1.521101023599713
2020-08-03,24.405925750732422,57.60399627685547,24.280000686645508,26.526500034332276,-1.6653876050843792
2020-08-04,25.251680374145508,56.92139434814453,23.760000228881836,26.243000030517578,-1.4892876225901566
2020-08-05,25.38860511779785,55.41163635253906,22.989999771118164,25.988500022888182,-1.3088174125095047
2020-08-06,25.17112922668457,55.25904083251953,22.649999618530273,25.657999992370605,-1.3184653104538409
2020-08-07,24.84088134765625,55.69270324707031,22.209999084472656,25.403999900817873,-1.4053780158862335
2020-08-10,25.332229614257812,55.01813888549805,22.1299991607666,24.90099992752075,-1.2728799407420572
2020-08-11,25.6544132232666,54.68886947631836,24.030000686645508,24.626499938964844,-1.19827673371076
2020-08-12,26.476001739501953,55.28313446044922,22.280000686645508,24.352499961853027,-1.1637599079640324
2020-08-13,25.760211944580078,54.753116607666016,22.1299991607666,24.058999919891356,-1.1924984369513223
2020-08-14,25.304710388183594,55.01010513305664,22.049999237060547,23.877499866485596,-1.275325320314752
2020-08-17,25.16643714904785,55.5320930480957,21.350000381469727,23.72199993133545,-1.3486848712919957
2020-08-18,24.841075897216797,55.45981216430664,21.510000228881836,23.555499935150145,-1.3800622560363218
2020-08-19,24.743471145629883,52.761505126953125,22.540000915527344,23.466499996185302,-1.0987899813477244
2020-08-20,24.49945068359375,53.04258346557617,22.719999313354492,23.298499965667723,-1.1587358265058827
2020-08-21,24.10088539123535,53.403968811035156,22.540000915527344,23.133500003814696,-1.2460358306545996
2020-08-24,24.832944869995117,53.06666946411133,22.3700008392334,23.01500005722046,-1.121143860867979
2020-08-25,24.45064353942871,53.04258346557617,22.030000686645508,22.844500064849854,-1.1646202617258699
2020-08-26,24.42624282836914,52.68121337890625,23.270000457763672,22.803000068664552,-1.1283168272300341
2020-08-27,24.222896575927734,52.64106369018555,24.469999313354492,22.788500022888183,-1.1484729625064
2020-08-28,24.5563907623291,52.408164978027344,22.959999084472656,22.713500022888184,-1.0829720905138216
2020-08-31,24.141557693481445,53.604732513427734,26.40999984741211,22.819999980926514,-1.262935397578075
2020-09-01,23.751127243041992,52.86591339111328,26.1200008392334,22.938000011444093,-1.2297708487643177
2020-09-02,23.620983123779297,53.63684844970703,26.56999969482422,23.117000007629393,-1.3291863271823707
2020-09-03,23.539644241333008,52.930152893066406,33.599998474121094,23.664499950408935,-1.2622448066235497
2020-09-04,23.515241622924805,53.01045608520508,30.75,24.091499996185302,-1.2739079505302366
2020-09-08,22.79945945739746,51.508731842041016,31.459999084472656,24.557999992370604,-1.1971168588464203
2020-09-09,23.19801902770996,51.80585479736328,28.809999465942383,24.79699993133545,-1.1813324858765706
2020-09-10,22.6693115234375,51.211585998535156,29.709999084472656,25.168499851226805,-1.1805376868305775
2020-09-11,22.840129852294922,52.66513442993164,26.8700008392334,25.405499935150146,-1.3178004026002006
2020-09-14,22.547304153442383,53.833675384521484,25.850000381469727,25.595499992370605,-1.4800101597159898
2020-09-15,22.644914627075195,53.72006607055664,25.59000015258789,25.807499980926515,-1.4559036155532232
2020-09-16,22.815725326538086,53.27375411987305,26.040000915527344,26.03400001525879,-1.3868397021509937
2020-09-17,22.44969367980957,52.778743743896484,26.459999084472656,26.229999923706053,-1.3772114884468363
2020-09-18,21.945392608642578,52.78687286376953,25.829999923706055,26.385499954223633,-1.4388954005760093
2020-09-21,21.40041732788086,52.1052131652832,27.780000686645508,26.64749994277954,-1.4305711502015002
2020-09-22,21.66883659362793,51.44792556762695,26.860000610351562,26.87199993133545,-1.3268267998683696
2020-09-23,21.245872497558594,51.19635009765625,28.579999923706055,27.199499893188477,-1.3505000273433947
2020-09-24,21.587501525878906,50.51471710205078,28.510000228881836,27.461499881744384,-1.2352851941965723
2020-09-25,20.93678092956543,50.51471710205078,26.3799991607666,27.55699987411499,-1.3137393480059005
2020-09-28,21.221467971801758,51.00160217285156,26.190000534057617,27.71849994659424,-1.3322924573515065
2020-09-29,20.86357879638672,50.393001556396484,26.270000457763672,27.711499977111817,-1.3093464840450997
2020-09-30,20.47314453125,51.27750778198242,26.3700008392334,27.723999977111816,-1.4524778447726867
2020-10-01,19.716690063476562,51.38300704956055,26.700000762939453,27.73050003051758,-1.55513717790493
2020-10-02,20.009511947631836,50.44980239868164,27.6299991607666,27.432000064849852,-1.4184857391676373
2020-10-05,20.668365478515625,51.610225677490234,27.959999084472656,27.292500019073486,-1.4650746620443236
2020-10-06,20.57888412475586,50.73381423950195,29.479999542236328,27.19350004196167,-1.3806834519176436
2020-10-07,20.814769744873047,50.99348831176758,28.059999465942383,27.15600004196167,-1.380444867883855
2020-10-08,21.50615882873535,51.38300704956055,26.360000610351562,26.988500118255615,-1.3393898071563175
2020-10-09,21.68510627746582,51.80497360229492,25.0,26.895000076293947,-1.3636411709590817
2020-10-12,21.39228057861328,52.38111877441406,25.06999969482422,26.85600004196167,-1.4615159006202334
2020-10-13,21.001850128173828,52.33243942260742,26.06999969482422,26.880000019073485,-1.5033015158639886
2020-10-14,20.977455139160156,51.975379943847656,26.399999618530273,26.897999954223632,-1.4674655296606913
2020-10-15,20.63582420349121,51.09087371826172,26.969999313354492,26.923499965667723,-1.4125956381225573
2020-10-16,20.55448341369629,50.31184387207031,27.40999984741211,27.002499961853026,-1.3377987404412337
2020-10-19,20.367403030395508,49.151432037353516,29.18000030517578,27.07249994277954,-1.23433171266265
2020-10-20,20.595155715942383,49.13520431518555,29.350000381469727,27.196999931335448,-1.205110347551546
2020-10-21,20.196592330932617,48.859291076660156,28.649999618530273,27.20049991607666,-1.2231985859555627
2020-10-22,20.700899124145508,49.232574462890625,28.110000610351562,27.180499935150145,-1.2029359264695951
2020-10-23,20.831045150756836,49.3299560546875,27.549999237060547,27.238999938964845,-1.1978206456021345
2020-10-26,20.196592330932617,48.65642166137695,32.459999084472656,27.552499866485597,-1.2011666779167902
2020-10-27,19.6760196685791,48.69699478149414,33.349998474121094,27.906499767303465,-1.2683358397965707
2020-10-28,18.789419174194336,47.65019607543945,40.279998779296875,28.60199966430664,-1.2615450291325403
2020-10-29,20.033912658691406,47.496002197265625,37.59000015258789,29.146499633789062,-1.0947569489044213
2020-10-30,20.782236099243164,47.187644958496094,38.02000045776367,29.665999698638917,-0.9710472681889099
2020-11-02,21.6932373046875,47.496002197265625,37.130001068115234,30.124499797821045,-0.8947004089176747
2020-11-03,21.855920791625977,47.739444732666016,35.54999923706055,30.427999782562257,-0.9015246748263234
2020-11-04,21.880319595336914,48.58338165283203,29.56999969482422,30.50349979400635,-0.9902357861277887
2020-11-05,21.83151626586914,48.38862991333008,27.579999923706055,30.56449975967407,-0.9749694445654227
2020-11-06,21.6932373046875,47.934207916259766,24.860000610351562,30.55749979019165,-0.9422901754158206
2020-11-09,24.588924407958984,47.9179801940918,25.75,30.59149980545044,-0.5914091942618657
2020-11-10,25.83342170715332,49.19200134277344,24.799999237060547,30.527999782562254,-0.5797268444062738
2020-11-11,25.532461166381836,48.77002716064453,23.450000762939453,30.380499839782715,-0.5701851651914387
2020-11-12,25.181419372558594,48.672645568847656,25.350000381469727,30.299499893188475,-0.6019327527583556
2020-11-13,25.658246994018555,49.167659759521484,23.100000381469727,30.083999919891358,-0.5982032597743736
2020-11-16,27.29425621032715,49.573402404785156,22.450000762939453,29.74749994277954,-0.44502197582688
2020-11-17,27.746423721313477,49.47602844238281,22.709999084472656,29.415499877929687,-0.3799314311224149
2020-11-18,27.121612548828125,49.41921615600586,23.84000015258789,29.174999904632568,-0.4490919188638296
2020-11-19,27.277814865112305,49.20011520385742,23.110000610351562,28.924999904632568,-0.4064647044640536
2020-11-20,27.672435760498047,48.77814483642578,23.700000762939453,28.732499980926512,-0.3130606368342758
2020-11-23,28.946704864501953,48.5996208190918,22.65999984741211,28.242500019073486,-0.14004037005389303
2020-11-24,30.508731842041016,48.89175033569336,21.639999389648438,27.657000064849854,0.016559790344464982
2020-11-25,29.875699996948242,48.28314208984375,21.25,26.70550012588501,0.006334005625080959
2020-11-27,29.818153381347656,48.713226318359375,20.84000015258789,25.86800012588501,-0.04731186534687202
2020-11-30,27.820411682128906,49.232574462890625,20.56999969482422,24.995500087738037,-0.3445716201361951
2020-12-01,28.823392868041992,49.59774398803711,20.770000457763672,24.17750005722046,-0.26330508635383787
2020-12-02,29.916807174682617,49.60586166381836,21.170000076293945,23.458500099182128,-0.13235913944853733
2020-12-03,30.179880142211914,49.38676071166992,21.280000686645508,23.044000148773193,-0.07684706085668279
2020-12-04,31.429494857788086,49.95479965209961,20.790000915527344,22.704500198364258,0.012122945909641112
2020-12-07,30.763587951660156,49.3624153137207,21.299999237060547,22.526500129699706,-0.0038283613186527224
2020-12-08,30.738916397094727,49.6383171081543,20.68000030517578,22.273000144958495,-0.036766216894720795
2020-12-09,30.89513397216797,49.354305267333984,22.270000457763672,22.146500205993654,0.012912252333344807
2020-12-10,31.585716247558594,49.05405044555664,22.520000457763672,22.100000190734864,0.12878043319339091
2020-12-11,31.08422088623047,49.30561065673828,23.309999465942383,21.998000144958496,0.04099782763371791
2020-12-14,29.94147491455078,49.108642578125,24.719999313354492,22.079000091552736,-0.07538637009261207
2020-12-15,30.89513397216797,48.772178649902344,22.889999389648438,22.101000022888183,0.07613203380839573
2020-12-16,31.100658416748047,48.370052337646484,22.5,22.09050006866455,0.14458258783464736
2020-12-17,31.322628021240234,48.47674560546875,21.93000030517578,21.995000076293945,0.15975732060712292
2020-12-18,30.664936065673828,48.48493957519531,21.56999969482422,21.91800003051758,0.07957278779351194
2020-12-21,29.218008041381836,48.041786193847656,25.15999984741211,21.99099998474121,-0.04674905560882304
2020-12-22,28.724740982055664,46.7779541015625,24.229999542236328,22.069499969482422,0.0310341513326205
2020-12-23,29.546859741210938,47.089805603027344,23.309999465942383,22.15299997329712,0.09628541312077683
2020-12-24,29.456424713134766,46.83540344238281,21.530000686645508,22.167000007629394,0.11301054820391011
2020-12-28,29.51397132873535,46.68768310546875,21.700000762939453,22.210000038146973,0.13599129755291633
2020-12-29,29.711280822753906,46.63844680786133,23.079999923706055,22.335500049591065,0.16512705650562284
2020-12-30,29.620851516723633,46.4907341003418,22.770000457763672,22.435500049591063,0.17026625458888603
2020-12-31,28.8891658782959,47.811988830566406,22.75,22.514500045776366,-0.06143960206962963
2021-01-04,29.620851516723633,49.330223083496094,26.969999313354492,22.798999977111816,-0.13810630155335132
2021-01-05,31.659690856933594,49.23995590209961,25.34000015258789,23.026499938964843,0.11750958691946016
2021-01-06,33.123069763183594,50.84025955200195,25.06999969482422,23.214999961853028,0.12014666086848706
2021-01-07,33.16416931152344,51.30803298950195,22.3700008392334,23.299499988555908,0.07430096657285018
2021-01-08,33.08195495605469,51.73479080200195,21.559999465942383,23.263999938964844,0.018042282118451793
2021-01-11,33.098392486572266,51.29983139038086,24.079999923706055,23.34199991226196,0.06726128650395809
2021-01-12,33.86296081542969,50.94694137573242,23.329999923706055,23.342999935150146,0.197765855823478
2021-01-13,33.427249908447266,50.50377655029297,22.209999084472656,23.217499923706054,0.1933626860425597
2021-01-14,34.24114227294922,51.209556579589844,23.25,23.235499954223634,0.2148409318971313
2021-01-15,33.04085159301758,51.97277069091797,24.34000015258789,23.32749996185303,-0.012758302018135366
2021-01-19,33.41902542114258,55.04206085205078,23.239999771118164,23.392999935150147,-0.30049305188172576
2021-01-20,33.509456634521484,55.79706954956055,21.579999923706055,23.39349994659424,-0.37158523126254017
2021-01-21,32.67911911010742,54.968196868896484,21.31999969482422,23.201499938964844,-0.3816781508380153
2021-01-22,32.292728424072266,54.935386657714844,21.90999984741211,23.085499954223632,-0.42470012305105903
2021-01-25,31.42127799987793,55.93659210205078,23.190000534057617,23.079500007629395,-0.6384989172719718
2021-01-26,31.561037063598633,54.738407135009766,23.020000457763672,23.153999996185302,-0.49152426286782824
2021-01-27,31.223979949951172,53.73720932006836,37.209999084472656,23.929499912261964,-0.42343005515272697
2021-01-28,31.437715530395508,53.08066940307617,30.209999084472656,24.285999870300294,-0.32635984463587786
2021-01-29,30.327869415283203,53.835693359375,33.09000015258789,24.801999855041505,-0.5421651635776373
2021-02-01,30.10589027404785,53.42534255981445,30.239999771118164,25.176499843597412,-0.524363404815446
2021-02-02,29.735944747924805,53.44997787475586,25.559999465942383,25.105999851226805,-0.5716413318132685
2021-02-03,30.327869415283203,52.94935989379883,22.90999984741211,24.984499835968016,-0.4459080842243987
2021-02-04,30.08945083618164,54.024444580078125,21.770000457763672,24.81949987411499,-0.5914087607264924
2021-02-05,30.81291389465332,56.18278884887695,20.8700008392334,24.74449987411499,-0.7385836771803217
2021-02-08,31.676136016845703,55.780670166015625,21.239999771118164,24.72849988937378,-0.5908386058318006
2021-02-09,31.429494857788086,55.230812072753906,21.6299991607666,24.605999851226805,-0.5608595329968281
2021-02-10,31.519935607910156,55.22261047363281,21.989999771118164,24.538999843597413,-0.5490648350977416
2021-02-11,30.681381225585938,54.918968200683594,21.25,24.49099988937378,-0.6171891923607615
2021-02-12,31.659690856933594,54.89434051513672,19.969999313354492,24.326999855041503,-0.49656465209963885
2021-02-16,33.00796127319336,53.17915344238281,21.459999084472656,24.18299980163574,-0.14773861327821963
2021-02-17,33.345035552978516,53.42534255981445,21.5,24.095999813079835,-0.13383572924520082
2021-02-18,32.39426040649414,53.53204345703125,22.489999771118164,24.14149980545044,-0.2600538411998522
2021-02-19,32.78384780883789,52.826263427734375,22.049999237060547,24.177999782562257,-0.13643450251593986
2021-02-22,33.5050163269043,52.612892150878906,23.450000762939453,24.254999828338622,-0.026314367107533303
2021-02-23,34.0438117980957,52.26000213623047,23.110000610351562,24.25099983215332,0.07696988891369846
2021-02-24,35.129695892333984,52.284629821777344,21.34000015258789,24.16699981689453,0.205214944846138
2021-02-25,35.005367279052734,51.52961349487305,28.889999389648438,23.75099983215332,0.27222111146257894
2021-02-26,34.01066207885742,50.38889694213867,27.950000762939453,23.63799991607666,0.2761778862889398
2021-03-01,33.99407958984375,51.2587890625,23.350000381469727,23.15099992752075,0.17970709206348634
2021-03-02,34.42512130737305,51.71015930175781,24.100000381469727,22.84399995803833,0.1826562011861861
2021-03-03,34.86444854736328,51.49678421020508,26.670000076293945,22.89949998855591,0.2587965463071407
2021-03-04,35.171142578125,51.890708923339844,28.56999969482422,23.182499980926515,0.25299233789975395
2021-03-05,36.34821701049805,53.03143310546875,24.65999984741211,23.326999950408936,0.2710220880263733
2021-03-08,35.93374252319336,53.13812255859375,25.469999313354492,23.55699987411499,0.20946432858913802
2021-03-09,35.809417724609375,52.79343795776367,24.030000686645508,23.69649991989136,0.23190834403994343
2021-03-10,36.78754425048828,52.44876480102539,22.559999465942383,23.742999935150145,0.38726820312941695
2021-03-11,36.41453552246094,51.775814056396484,21.90999984741211,23.738999938964845,0.4153798027529586
2021-03-12,36.762672424316406,51.095211029052734,20.690000534057617,23.710999965667725,0.5312674019005077
2021-03-15,36.18243408203125,52.3485221862793,20.030000686645508,23.714000034332276,0.3251995633445081
2021-03-16,35.477848052978516,53.12872314453125,19.790000915527344,23.63050012588501,0.15552018397448283
2021-03-17,35.82600021362305,53.469024658203125,19.229999542236328,23.517000102996825,0.16053793259020874
2021-03-18,34.524593353271484,53.18682861328125,21.579999923706055,23.47150011062622,0.03428065747763913
2021-03-19,34.78155517578125,53.50222396850586,20.950000762939453,23.416500186920167,0.031008883810530883
