Date,JPM,BAC,VIX,AvgVIX,zscore
2022-06-27,105.17462158203125,29.36763572692871,26.950000762939453,27.839000034332276,-0.8680027700517087
2022-06-28,104.66854095458984,29.285932540893555,28.360000610351562,27.971000099182127,-0.8641261725201675
2022-06-29,104.1986083984375,28.922809600830078,28.15999984741211,28.069500064849855,-0.7840877905641184
2022-06-30,101.76761627197266,28.260107040405273,28.709999084472656,28.220499992370605,-0.6935565719880314
2022-07-01,103.06895446777344,28.650463104248047,26.700000762939453,28.319500064849855,-0.7514931254646007
2022-07-05,102.67692565917969,28.35996437072754,27.540000915527344,28.457000064849854,-0.6880300387898517
2022-07-06,102.0113754272461,28.123933792114258,26.729999542236328,28.54000005722046,-0.6487162076254317
2022-07-07,104.59152221679688,28.922809600830078,26.079999923706055,28.643000030517577,-0.770217961078623
2022-07-08,104.2632827758789,28.85926055908203,24.639999389648438,28.677000045776367,-0.7648943979175649
2022-07-11,102.895751953125,28.55968475341797,26.170000076293945,28.68100004196167,-0.733451054352555
2022-07-12,102.99601745605469,28.468902587890625,27.290000915527344,28.65800008773804,-0.7057545668281558
2022-07-13,102.02962493896484,27.996841430664062,26.81999969482422,28.298000049591064,-0.6142527402489258
2022-07-14,98.46481323242188,27.352298736572266,26.399999618530273,27.98350009918213,-0.5685776092577377
2022-07-15,102.97777557373047,29.276853561401367,24.229999542236328,27.714000034332276,-0.9213941534069086
2022-07-18,101.92021179199219,29.285932540893555,25.299999237060547,27.33149995803833,-0.961141993990663
2022-07-19,104.44563293457031,30.275440216064453,24.5,27.0,-1.1353026738227658
2022-07-20,104.42740631103516,30.28452491760254,23.8799991607666,26.68449993133545,-1.1383635102237457
2022-07-21,105.13855743408203,30.547794342041016,23.110000610351562,26.392499923706055,-1.1833158865641178
2022-07-22,104.62799072265625,30.348072052001953,23.030000686645508,26.091499996185302,-1.1481927791784394
2022-07-25,105.0473861694336,30.620410919189453,23.360000610351562,25.898000049591065,-1.2058574874165209
2022-07-26,103.40630340576172,30.003101348876953,24.690000534057617,25.785000038146972,-1.0995215940249456
2022-07-27,105.06560516357422,30.493318557739258,23.239999771118164,25.528999996185302,-1.1713950973083236
2022-07-28,104.67357635498047,30.248212814331055,22.329999923706055,25.2375,-1.1200110794254807
2022-07-29,105.17501831054688,30.693037033081055,21.329999923706055,24.86850004196167,-1.2206778815326282
2022-08-01,104.12654113769531,30.602251052856445,22.84000015258789,24.675500011444093,-1.233530912625975
2022-08-02,102.5036849975586,29.994020462036133,23.93000030517578,24.494999980926515,-1.128967536003945
2022-08-03,103.57952117919922,30.538707733154297,21.950000762939453,24.25600004196167,-1.235931808611776
2022-08-04,102.43988037109375,30.320833206176758,21.440000534057617,24.024000072479247,-1.2181846636258906
2022-08-05,105.53970336914062,30.829208374023438,21.149999618530273,23.84950008392334,-1.2440397014282885
2022-08-08,104.2541732788086,30.402544021606445,21.290000915527344,23.60550012588501,-1.175883492078564
2022-08-09,105.1932373046875,30.792890548706055,21.770000457763672,23.329500102996825,-1.2466057599317164
2022-08-10,107.9375,31.836877822875977,19.739999771118164,22.975500106811523,-1.4275383629562437
2022-08-11,109.53298950195312,32.59943389892578,20.200000762939453,22.665500164031982,-1.5741337715740886
2022-08-12,111.34729766845703,32.95348358154297,19.530000686645508,22.43050022125244,-1.6043013986917989
2022-08-15,111.64816284179688,32.90808868408203,19.950000762939453,22.163000297546386,-1.581601303407863
2022-08-16,112.71485137939453,33.26213073730469,19.690000534057617,21.922500324249267,-1.6381578193921056
2022-08-17,111.76669311523438,33.0533447265625,19.899999618530273,21.723500347137453,-1.6160698073914774
2022-08-18,110.90055084228516,32.935325622558594,19.559999465942383,21.546000289916993,-1.615239698940494
2022-08-19,108.15631103515625,32.20907974243164,20.600000381469727,21.424500274658204,-1.5188572317819522
2022-08-22,106.36935424804688,31.51914405822754,23.799999237060547,21.44650020599365,-1.398344881406305
2022-08-23,105.32088470458984,31.237722396850586,24.110000610351562,21.41750020980835,-1.3604695131093214
2022-08-24,105.57616424560547,31.337583541870117,22.81999969482422,21.396500205993654,-1.3780312014606988
2022-08-25,108.08336639404297,31.90042495727539,21.780000686645508,21.369000244140626,-1.439299173989967
2022-08-26,104.54592895507812,30.892751693725586,25.559999465942383,21.580500221252443,-1.2960287358064346
2022-08-29,104.2906494140625,30.774736404418945,26.209999084472656,21.74900016784668,-1.2736362320106538
2022-08-30,104.30888366699219,30.947221755981445,26.209999084472656,21.863000106811523,-1.318890893914995
2022-08-31,103.68892669677734,30.511474609375,25.8700008392334,22.059000110626222,-1.224823071010199
2022-09-01,104.40005493164062,30.584575653076172,25.559999465942383,22.26500005722046,-1.2191724738084895
2022-09-02,103.67068481445312,30.548025131225586,25.469999313354492,22.48100004196167,-1.2351930972745206
2022-09-06,103.69802856445312,30.20992088317871,26.90999984741211,22.761999988555907,-1.1442583682378586
2022-09-07,105.6673583984375,30.67595863342285,24.639999389648438,22.905499935150146,-1.198753751956681
2022-09-08,108.12896728515625,31.6628475189209,23.610000610351562,23.098999977111816,-1.374470140231166
2022-09-09,108.64862823486328,31.927845001220703,22.790000915527344,23.228499984741212,-1.426641941870076
2022-09-12,109.93414306640625,32.22939682006836,23.8700008392334,23.445499992370607,-1.4615062608693326
2022-09-13,106.11406707763672,31.06888771057129,27.270000457763672,23.811499977111815,-1.287543344315641
2022-09-14,105.86790466308594,30.950098037719727,26.15999984741211,24.13499994277954,-1.2646229432513367
2022-09-15,107.46340942382812,31.53491973876953,26.270000457763672,24.45349998474121,-1.3639227190585934
2022-09-16,106.74315643310547,31.178543090820312,26.299999237060547,24.79049997329712,-1.2945158178698235
2022-09-19,107.72779846191406,31.69939422607422,25.760000228881836,25.048499965667723,-1.3983564448362344
2022-09-20,105.60350799560547,31.224227905273438,27.15999984741211,25.216499996185302,-1.3469020488329873
2022-09-21,102.55839538574219,30.29216766357422,27.989999771118164,25.41049995422363,-1.2063731949705008
2022-09-22,101.39140319824219,29.69820213317871,27.350000381469727,25.636999988555907,-1.0895137843896043
2022-09-23,99.50418090820312,28.994579315185547,29.920000076293945,26.04399995803833,-0.9688986545157809
2022-09-26,97.36164855957031,28.354930877685547,32.2599983215332,26.37899990081787,-0.8743195256862204
2022-09-27,96.50464630126953,27.93458366394043,32.599998474121094,26.698499870300292,-0.7927173045164649
2022-09-28,98.45570373535156,28.3914794921875,30.18000030517578,26.89699993133545,-0.8454250383758065
2022-09-29,96.78726196289062,28.016822814941406,31.84000015258789,27.195499897003174,-0.8046248194527227
2022-09-30,95.2738265991211,27.596481323242188,31.6200008392334,27.498499965667726,-0.7461961622571255
2022-10-03,98.21865844726562,28.409753799438477,30.100000381469727,27.730000019073486,-0.8586555107637905
2022-10-04,102.81366729736328,29.58854866027832,29.06999969482422,27.83800001144409,-1.0101291891978783
2022-10-05,101.54425811767578,29.168201446533203,28.549999237060547,28.033500003814698,-0.9430849026463453
2022-10-06,99.47455596923828,28.74785614013672,30.520000457763672,28.378999996185303,-0.9042914077897548
2022-10-07,97.4876480102539,28.09906578063965,31.360000610351562,28.807499980926515,-0.8017860849558017
2022-10-10,96.57696533203125,28.016822814941406,32.45000076293945,29.236499977111816,-0.8120482753738527
2022-10-11,93.78977966308594,27.20355224609375,33.630001068115234,29.554500007629393,-0.6940245356423377
2022-10-12,95.30754852294922,27.285795211791992,33.56999969482422,29.925,-0.6623322467423491
2022-10-13,100.60598754882812,28.958030700683594,31.940000534057617,30.2085000038147,-0.9202793778806163
2022-10-14,102.28015899658203,28.967166900634766,32.02000045776367,30.494500064849852,-0.8636123879939223
2022-10-17,106.57596588134766,30.721643447875977,31.3700008392334,30.77500009536743,-1.1788366964704973
2022-10-18,109.31714630126953,31.873023986816406,30.5,30.942000102996825,-1.3884554374456384
2022-10-19,107.17385864257812,30.995777130126953,30.760000228881836,31.08050012588501,-1.2306780624220215
2022-10-20,106.82431030273438,30.794748306274414,29.979999542236328,31.21200008392334,-1.1895233496394535
2022-10-21,112.43550872802734,31.936994552612305,29.690000534057617,31.200500106811525,-1.2954000276808266
2022-10-24,112.573486328125,32.0466423034668,29.850000381469727,31.08000020980835,-1.3197066806426716
2022-10-25,112.86783599853516,32.33905792236328,28.459999084472656,30.87300024032593,-1.3871279168095931
2022-10-26,114.16485595703125,32.6223258972168,27.280000686645508,30.728000259399415,-1.4167207771364956
2022-10-27,114.61559295654297,32.777671813964844,27.389999389648438,30.50550022125244,-1.4421473218556708
2022-10-28,115.97699737548828,33.06095886230469,25.75,30.212000179290772,-1.4694724908187364
2022-10-31,115.79300689697266,32.93301010131836,25.8799991607666,30.001000118255615,-1.4419201927239502
2022-11-01,117.88111114501953,33.079227447509766,25.809999465942383,29.838000106811524,-1.4071186800703426
2022-11-02,116.79568481445312,32.97871398925781,25.860000610351562,29.703500175476073,-1.418687533125811
2022-11-03,117.00724792480469,32.795955657958984,25.299999237060547,29.442500114440918,-1.3625874022727291
2022-11-04,120.20838165283203,33.61835861206055,24.549999237060547,29.102000045776368,-1.4684289318700943
2022-11-07,120.84310913085938,33.819393157958984,24.350000381469727,28.69700002670288,-1.499518364252638
2022-11-08,120.91668701171875,33.9107780456543,25.540000915527344,28.292500019073486,-1.5212385771425312
2022-11-09,119.34371948242188,33.37164306640625,26.09000015258789,27.91850004196167,-1.4333004694451095
2022-11-10,124.25582122802734,34.84284591674805,23.530000686645508,27.498000049591063,-1.6513905196575271
2022-11-11,124.45817565917969,35.098697662353516,22.520000457763672,27.023000049591065,-1.7123295391947404
2022-11-14,123.17955780029297,34.504737854003906,23.729999542236328,26.64099998474121,-1.599412029408783
2022-11-15,122.28727722167969,34.44990921020508,24.540000915527344,26.34300003051758,-1.6163195745443062
2022-11-16,122.452880859375,34.13922119140625,24.110000610351562,26.010500049591066,-1.5277997364845717
2022-11-17,121.91934204101562,33.965599060058594,23.93000030517578,25.708000087738036,-1.5004327916675357
2022-11-18,123.11516571044922,33.9838752746582,23.1200008392334,25.379500102996825,-1.4630836006135317
2022-11-21,122.38848114013672,34.093536376953125,22.360000610351562,25.005000114440918,-1.51791631872359
2022-11-22,124.21900939941406,34.258018493652344,21.290000915527344,24.646500205993654,-1.4970674729870972
2022-11-23,125.54363250732422,34.367671966552734,20.350000381469727,24.300000190734863,-1.4794871476359541
2022-11-25,125.78277587890625,34.44990921020508,20.5,23.955500221252443,-1.4929287237339464
2022-11-28,123.58431243896484,33.68232345581055,22.209999084472656,23.778500175476076,-1.3662798549369826
2022-11-29,125.61721801757812,33.81025695800781,21.889999389648438,23.579000186920165,-1.3285615228186272
2022-11-30,127.10738372802734,34.58698654174805,20.579999923706055,23.31750020980835,-1.482646422251212
2022-12-01,125.32286834716797,33.59430694580078,19.84000015258789,23.016500186920165,-1.2814877746918536
2022-12-02,124.32941436767578,33.162322998046875,19.059999465942383,22.704500198364258,-1.2016057560380429
2022-12-05,120.84310913085938,31.682525634765625,20.75,22.514500236511232,-0.9308981929886868
2022-12-06,121.04547119140625,30.33139419555664,22.170000076293945,22.405500221252442,-0.5642189257839758
2022-12-07,120.96268463134766,30.092418670654297,22.68000030517578,22.262500190734862,-0.5035499291540905
2022-12-08,122.23210144042969,29.816675186157227,22.290000915527344,22.072500228881836,-0.38536430170836855
2022-12-09,121.5698013305664,29.761531829833984,22.829999923706055,22.037500190734864,-0.3940698079010988
2022-12-12,123.45553588867188,30.083223342895508,25.0,22.16150016784668,-0.4131055838109134
2022-12-13,123.33595275878906,30.101608276367188,22.549999237060547,22.10250015258789,-0.42221908809843434
2022-12-14,122.71963500976562,29.66961669921875,21.139999389648438,21.932500076293945,-0.32902215749427005
2022-12-15,119.67488098144531,29.200862884521484,22.829999923706055,21.86850004196167,-0.31176642597061144
2022-12-16,118.9297866821289,29.136518478393555,22.6200008392334,21.803000068664552,-0.3209461629253808
2022-12-19,119.63806915283203,29.4674072265625,22.420000076293945,21.768000030517577,-0.38399329577693164
2022-12-20,120.21759033203125,29.586891174316406,21.479999542236328,21.723999977111816,-0.3953309029234609
2022-12-21,121.5698013305664,30.03727149963379,20.06999969482422,21.66299991607666,-0.46744409833512646
2022-12-22,120.18999481201172,29.770721435546875,21.969999313354492,21.743999862670897,-0.4452222315055076
2022-12-23,120.76031494140625,29.844257354736328,20.8700008392334,21.76249990463257,-0.44465787059520473
2022-12-27,121.18346405029297,29.899396896362305,21.649999618530273,21.73449993133545,-0.44439336241983934
2022-12-28,121.84577178955078,30.119993209838867,22.139999389648438,21.74699993133545,-0.4797145973875239
2022-12-29,122.54483795166016,30.460071563720703,21.440000534057617,21.789999961853027,-0.5455324181589932
2022-12-30,123.35435485839844,30.44169044494629,21.670000076293945,21.88149995803833,-0.5120653163366222
2023-01-03,124.29261016845703,30.800153732299805,22.899999618530273,22.073499965667725,-0.5743320058314294
2023-01-04,125.4516372680664,31.379199981689453,22.010000228881836,22.136499977111818,-0.6875025646970426
2023-01-05,125.42385864257812,31.31486701965332,22.459999084472656,22.15099992752075,-0.6713641553071135
2023-01-06,127.82388305664062,31.62737274169922,21.1299991607666,22.073499870300292,-0.669801198547278
2023-01-09,127.29572296142578,31.1494197845459,21.969999313354492,22.05749979019165,-0.5612619918451606
2023-01-10,128.4355010986328,31.360824584960938,20.579999923706055,21.944999790191652,-0.5772826957230004
2023-01-11,129.3899688720703,31.59979820251465,21.09000015258789,21.749499797821045,-0.6071809007648201
2023-01-12,129.26025390625,31.682525634765625,18.829999923706055,21.56349983215332,-0.6337735887259343
2023-01-13,132.52206420898438,32.38105773925781,18.350000381469727,21.423999881744386,-0.7045112225631928
2023-01-17,130.47418212890625,31.728477478027344,19.360000610351562,21.25049991607666,-0.6031497894511435
2023-01-18,126.55438232421875,30.9931697845459,20.34000015258789,21.136499881744385,-0.5458531581674102
2023-01-19,124.86784362792969,30.54279327392578,20.520000457763672,21.041499900817872,-0.4855427214944241
2023-01-20,125.17365264892578,31.112653732299805,19.850000381469727,20.95999994277954,-0.6263874792756146
2023-01-23,127.20304107666016,31.544647216796875,19.809999465942383,20.946999931335448,-0.6697036242536135
2023-01-24,128.2964630126953,31.774436950683594,19.200000762939453,20.808500003814697,-0.6922529271102017
2023-01-25,128.9173583984375,32.0501708984375,19.079999923706055,20.71899995803833,-0.7437081325165447
2023-01-26,129.7142791748047,32.48217010498047,18.729999542236328,20.572999954223633,-0.8305318194456712
2023-01-27,130.0293731689453,32.58326721191406,18.510000228881836,20.391499996185303,-0.846310951215638
2023-01-30,128.9266357421875,32.44540023803711,19.940000534057617,20.316499996185303,-0.8485511190480047
2023-01-31,129.6957550048828,32.610843658447266,19.399999618530273,20.202999973297118,-0.8654257372278665
2023-02-01,129.3528289794922,33.015262603759766,17.8700008392334,19.951500034332277,-0.9851468302103107
2023-02-02,128.75054931640625,33.208282470703125,18.729999542236328,19.7875,-1.0577698205370605
2023-02-03,130.74285888671875,33.48402404785156,18.329999923706055,19.58100004196167,-1.0608162341954512
2023-02-06,131.5120086669922,33.428871154785156,19.43000030517578,19.49600009918213,-1.018989124651243
2023-02-07,133.11514282226562,33.79652404785156,18.65999984741211,19.33050012588501,-1.0602309916933272
2023-02-08,132.17921447753906,33.548362731933594,19.6299991607666,19.28300008773804,-1.0272335008082454
2023-02-09,130.1219940185547,32.83143615722656,20.709999084472656,19.264000034332277,-0.90907916611365
2023-02-10,130.69654846191406,32.702754974365234,20.530000686645508,19.34900007247925,-0.8545553895505023
2023-02-13,132.1143798828125,32.7671012878418,20.34000015258789,19.448500061035155,-0.821628588208092
2023-02-14,132.6981201171875,32.73951721191406,18.90999984741211,19.426000022888182,-0.7936824809498697
2023-02-15,133.25416564941406,32.68437576293945,18.229999542236328,19.320499992370607,-0.7593809812826161
2023-02-16,131.4193572998047,32.42702102661133,20.170000076293945,19.30299997329712,-0.7556675218403832
2023-02-17,131.80856323242188,32.491355895996094,20.020000457763672,19.311499977111815,-0.759048080868423
2023-02-21,129.3899688720703,31.728477478027344,22.8700008392334,19.46450004577637,-0.6414224393187891
2023-02-22,128.39842224121094,31.517080307006836,22.290000915527344,19.619000053405763,-0.6201712041252708
2023-02-23,129.42703247070312,31.489498138427734,21.139999389648438,19.72200002670288,-0.576521725629764
2023-02-24,130.59463500976562,31.443544387817383,21.670000076293945,19.869000053405763,-0.5230771530184289
2023-02-27,131.7344207763672,31.443544387817383,20.950000762939453,19.99100008010864,-0.4828427975590872
2023-02-28,132.83712768554688,31.526262283325195,20.700000762939453,20.029000091552735,-0.46592854438109055
2023-03-01,132.0958251953125,31.379199981689453,20.579999923706055,20.088000106811524,-0.45296320946316093
2023-03-02,130.72434997558594,30.981412887573242,19.59000015258789,20.17400007247925,-0.3955250916853469
2023-03-03,133.12442016601562,31.601232528686523,18.489999771118164,20.16200008392334,-0.475736713099295
2023-03-06,132.3460235595703,31.536466598510742,18.610000610351562,20.176000118255615,-0.4859798516023057
2023-03-07,128.45401000976562,30.528120040893555,19.59000015258789,20.184000110626222,-0.35504676112623273
2023-03-08,127.69417572021484,30.121076583862305,19.110000610351562,20.206500148773195,-0.27355464559799836
2023-03-09,120.78125,28.25238609313965,22.610000610351562,20.35550022125244,-0.020322127921731412
2023-03-10,123.84850311279297,28.00261116027832,24.799999237060547,20.560000228881837,0.1544167633140712
2023-03-13,121.62451934814453,26.374441146850586,26.520000457763672,20.859500217437745,0.5091661263970444
2023-03-14,124.74737548828125,26.6057186126709,23.729999542236328,21.029000186920165,0.5578598194849741
2023-03-15,118.85379028320312,26.355939865112305,26.139999389648438,21.390500164031984,0.41628277866255425
2023-03-16,121.16118621826172,26.799983978271484,22.989999771118164,21.628500175476074,0.37957360794069966
2023-03-17,116.58346557617188,25.736133575439453,25.510000228881836,21.89550018310547,0.5010708534779976
2023-03-20,117.81593322753906,25.671377182006836,24.149999618530273,22.102000141143797,0.5618085407019348
2023-03-21,120.9758529663086,26.44845199584961,21.3799991607666,22.027500057220458,0.4665739725067997
2023-03-22,117.85301208496094,25.569610595703125,22.260000228881836,22.026000022888184,0.5901974971378562
