Date,JPM,FDX,VIX,AvgVIX,zscore
2022-05-10,107.44294738769531,190.95266723632812,32.9900016784668,27.76000032424927,-0.7219040627496808
2022-05-11,106.7651596069336,190.16336059570312,32.560001373291016,28.175000381469726,-0.7202407800132578
2022-05-12,106.6747817993164,191.0811309814453,31.770000457763672,28.6725004196167,-0.738765323403762
2022-05-13,107.62369537353516,193.9170684814453,28.8700008392334,28.981000423431396,-0.7728117941461978
2022-05-16,106.87362670898438,192.47613525390625,27.469999313354492,29.246000385284425,-0.7605728251028813
2022-05-17,110.41617584228516,203.28756713867188,26.100000381469727,29.48250036239624,-0.8917842576912506
2022-05-18,108.52741241455078,186.83180236816406,30.959999084472656,30.01450033187866,-0.6259104479176003
2022-05-19,106.9188003540039,182.68345642089844,29.350000381469727,30.34800033569336,-0.5802734743743957
2022-05-20,106.04218292236328,184.38136291503906,29.43000030517578,30.409000396728516,-0.6279422051371844
2022-05-23,112.6031723022461,187.85972595214844,28.479999542236328,30.48200035095215,-0.5677737303721471
2022-05-24,114.19371795654297,188.3737030029297,29.450000762939453,30.278500366210938,-0.5471538015005756
2022-05-25,114.98900604248047,187.51100158691406,28.3700008392334,30.117000389099122,-0.5163257586959882
2022-05-26,116.97718048095703,194.83485412597656,27.5,29.992500400543214,-0.612984152115906
2022-05-27,118.63096618652344,201.60801696777344,25.719999313354492,29.608500289916993,-0.7058665287988606
2022-05-31,119.49853515625,206.1143035888672,26.190000534057617,29.301000308990478,-0.772057596454044
2022-06-01,117.40191650390625,200.69024658203125,25.690000534057617,29.12300033569336,-0.7122600880354188
2022-06-02,119.29067993164062,203.30592346191406,24.719999313354492,29.088000297546387,-0.7245208133605884
2022-06-03,117.62784576416016,200.71778869628906,24.790000915527344,28.76750030517578,-0.708497987870726
2022-06-06,117.2392349243164,204.5265655517578,25.06999969482422,28.51150026321411,-0.785631153903102
2022-06-07,117.54651641845703,203.16824340820312,24.020000457763672,27.975000286102294,-0.754937363714212
2022-06-08,115.67581176757812,199.31358337402344,23.959999084472656,27.523500156402587,-0.7196318065361708
2022-06-09,113.24481964111328,199.15756225585938,26.09000015258789,27.200000095367432,-0.7626833958138184
2022-06-10,108.03941345214844,189.76870727539062,27.75,26.999000072479248,-0.6889439701339327
2022-06-13,104.82217407226562,184.4547882080078,34.02000045776367,27.256500053405762,-0.6523282167805005
2022-06-14,103.07799530029297,211.0427703857422,32.689998626708984,27.517500019073488,-1.1724802134921894
2022-06-15,104.29802703857422,213.64010620117188,29.6200008392334,27.69350004196167,-1.1970342075353497
2022-06-16,102.5086669921875,206.7843017578125,32.95000076293945,27.79300012588501,-1.1051978573128443
2022-06-17,102.14715576171875,210.9969024658203,31.1299991607666,27.882000064849855,-1.1892191142265598
2022-06-21,104.67755889892578,211.56593322753906,30.190000534057617,27.920000076293945,-1.151858301147488
2022-06-22,104.09015655517578,210.1892547607422,28.950000762939453,27.943500137329103,-1.13772472874349
2022-06-23,102.95146179199219,209.37246704101562,29.049999237060547,27.923500061035156,-1.1442623461365087
2022-06-24,106.02410888671875,224.37107849121094,27.229999542236328,27.866499996185304,-1.3610762242929437
2022-06-27,105.17462158203125,221.8159637451172,26.950000762939453,27.839000034332276,-1.3302979791571135
2022-06-28,104.66854095458984,221.46543884277344,28.360000610351562,27.971000099182127,-1.333432382301403
2022-06-29,104.1986083984375,215.67259216308594,28.15999984741211,28.069500064849855,-1.2361561292446197
2022-06-30,101.76761627197266,209.1233673095703,28.709999084472656,28.220499992370605,-1.1620552747196267
2022-07-01,103.06895446777344,206.2638397216797,26.700000762939453,28.319500064849855,-1.085079303545278
2022-07-05,102.67692565917969,211.79840087890625,27.540000915527344,28.457000064849854,-1.1939012033226957
2022-07-06,102.0113754272461,210.05502319335938,26.729999542236328,28.54000005722046,-1.1745239058339119
2022-07-07,104.59152221679688,213.4034423828125,26.079999923706055,28.643000030517577,-1.1871546392909735
2022-07-08,104.2632827758789,212.61013793945312,24.639999389648438,28.677000045776367,-1.1788166890251301
2022-07-11,102.895751953125,206.79885864257812,26.170000076293945,28.68100004196167,-1.0981542962670445
2022-07-12,102.99601745605469,205.68270874023438,27.290000915527344,28.65800008773804,-1.0758078072983885
2022-07-13,102.02962493896484,199.36410522460938,26.81999969482422,28.298000049591064,-0.9782732233350107
2022-07-14,98.46481323242188,197.66683959960938,26.399999618530273,27.98350009918213,-1.014495030518969
2022-07-15,102.97777557373047,200.93223571777344,24.229999542236328,27.714000034332276,-0.9891021370228834
2022-07-18,101.92021179199219,201.07057189941406,25.299999237060547,27.33149995803833,-1.0116097470126044
2022-07-19,104.44563293457031,207.94265747070312,24.5,27.0,-1.0898435288463377
2022-07-20,104.42740631103516,209.9997100830078,23.8799991607666,26.68449993133545,-1.1278822676406286
2022-07-21,105.13855743408203,209.9997100830078,23.110000610351562,26.392499923706055,-1.1144517935913993
2022-07-22,104.62799072265625,209.66758728027344,23.030000686645508,26.091499996185302,-1.1180081286589882
2022-07-25,105.0473861694336,210.47012329101562,23.360000610351562,25.898000049591065,-1.1247937125121659
2022-07-26,103.40630340576172,207.42608642578125,24.690000534057617,25.785000038146972,-1.1000059089834038
2022-07-27,105.06560516357422,209.97198486328125,23.239999771118164,25.528999996185302,-1.1153214851458597
2022-07-28,104.67357635498047,211.98287963867188,22.329999923706055,25.2375,-1.1595738600237881
2022-07-29,105.17501831054688,215.00843811035156,21.329999923706055,24.86850004196167,-1.205545789483976
2022-08-01,104.12654113769531,219.26083374023438,22.84000015258789,24.675500011444093,-1.303269993392216
2022-08-02,102.5036849975586,215.17449951171875,23.93000030517578,24.494999980926515,-1.2590383625104011
2022-08-03,103.57952117919922,215.10067749023438,21.950000762939453,24.25600004196167,-1.237367859917858
2022-08-04,102.43988037109375,217.78494262695312,21.440000534057617,24.024000072479247,-1.3080784865913875
2022-08-05,105.53970336914062,216.6688232421875,21.149999618530273,23.84950008392334,-1.2290842892781952
2022-08-08,104.2541732788086,211.25416564941406,21.290000915527344,23.60550012588501,-1.1541411739895648
2022-08-09,105.1932373046875,207.51837158203125,21.770000457763672,23.329500102996825,-1.067949776644258
2022-08-10,107.9375,214.4181365966797,19.739999771118164,22.975500106811523,-1.1425578299988497
2022-08-11,109.53298950195312,211.4571075439453,20.200000762939453,22.665500164031982,-1.0581666856426717
2022-08-12,111.34729766845703,212.78538513183594,19.530000686645508,22.43050022125244,-1.0482425539277058
2022-08-15,111.64816284179688,215.11917114257812,19.950000762939453,22.163000297546386,-1.0853260803844937
2022-08-16,112.71485137939453,219.74053955078125,19.690000534057617,21.922500324249267,-1.1498654866597602
2022-08-17,111.76669311523438,215.31288146972656,19.899999618530273,21.723500347137453,-1.086637222389061
2022-08-18,110.90055084228516,216.650390625,19.559999465942383,21.546000289916993,-1.127504012814448
2022-08-19,108.15631103515625,213.75393676757812,20.600000381469727,21.424500274658204,-1.1262543164412109
2022-08-22,106.36935424804688,206.22695922851562,23.799999237060547,21.44650020599365,-1.0220736488717037
2022-08-23,105.32088470458984,207.7858428955078,24.110000610351562,21.41750020980835,-1.070440372071834
2022-08-24,105.57616424560547,208.5237579345703,22.81999969482422,21.396500205993654,-1.0791412248398886
2022-08-25,108.08336639404297,210.34095764160156,21.780000686645508,21.369000244140626,-1.0650906823591075
2022-08-26,104.54592895507812,201.23663330078125,25.559999465942383,21.580500221252443,-0.9650646534294772
2022-08-29,104.2906494140625,199.9175262451172,26.209999084472656,21.74900016784668,-0.9457137310121541
2022-08-30,104.30888366699219,196.91966247558594,26.209999084472656,21.863000106811523,-0.8904349273060015
2022-08-31,103.68892669677734,194.45677185058594,25.8700008392334,22.059000110626222,-0.8570118410440156
2022-09-01,104.40005493164062,196.4972381591797,25.559999465942383,22.26500005722046,-0.8809723821951781
2022-09-02,103.67068481445312,193.5849609375,25.469999313354492,22.48100004196167,-0.8413808249806688
2022-09-06,103.69802856445312,189.36488342285156,26.90999984741211,22.761999988555907,-0.7635334929322288
2022-09-07,105.6673583984375,186.9998016357422,24.639999389648438,22.905499935150146,-0.6830026240999088
2022-09-08,108.12896728515625,188.1591339111328,23.610000610351562,23.098999977111816,-0.6577580245811981
2022-09-09,108.64862823486328,193.90957641601562,22.790000915527344,23.228499984741212,-0.7533180934895699
2022-09-12,109.93414306640625,198.33367919921875,23.8700008392334,23.445499992370607,-0.8101100471489735
2022-09-13,106.11406707763672,190.45004272460938,27.270000457763672,23.811499977111815,-0.7377903298278856
2022-09-14,105.86790466308594,190.14398193359375,26.15999984741211,24.13499994277954,-0.7368308206487421
2022-09-15,107.46340942382812,190.0141143798828,26.270000457763672,24.45349998474121,-0.7043190875873812
2022-09-16,106.74315643310547,149.34385681152344,26.299999237060547,24.79049997329712,0.02734183697356094
2022-09-19,107.72779846191406,151.0875244140625,25.760000228881836,25.048499965667723,0.013985448265762188
2022-09-20,105.60350799560547,145.9863739013672,27.15999984741211,25.216499996185302,0.06734325025130879
2022-09-21,102.55839538574219,142.1372833251953,27.989999771118164,25.41049995422363,0.0803674194866864
2022-09-22,101.39140319824219,143.33375549316406,27.350000381469727,25.636999988555907,0.03640335180172383
2022-09-23,99.50418090820312,138.50155639648438,29.920000076293945,26.04399995803833,0.08930990679196919
2022-09-26,97.36164855957031,132.5377960205078,32.2599983215332,26.37899990081787,0.1581301199418502
2022-09-27,96.50464630126953,134.43914794921875,32.599998474121094,26.698499870300292,0.10710379069330496
2022-09-28,98.45570373535156,139.1136932373047,30.18000030517578,26.89699993133545,0.05829172866772771
2022-09-29,96.78726196289062,141.26544189453125,31.84000015258789,27.195499897003174,-0.01264747718080558
2022-09-30,95.2738265991211,137.70388793945312,31.6200008392334,27.498499965667726,0.02403427325823685
2022-10-03,98.21865844726562,140.47708129882812,30.100000381469727,27.730000019073486,0.028831556705301856
2022-10-04,102.81366729736328,147.58163452148438,29.06999969482422,27.83800001144409,-0.014576800677546653
2022-10-05,101.54425811767578,145.49476623535156,28.549999237060547,28.033500003814698,-0.0003094031221722549
2022-10-06,99.47455596923828,143.93658447265625,30.520000457763672,28.378999996185303,-0.010843902888158207
2022-10-07,97.4876480102539,143.2131805419922,31.360000610351562,28.807499980926515,-0.0351116996943231
2022-10-10,96.57696533203125,142.1001739501953,32.45000076293945,29.236499977111816,-0.031915114241810344
2022-10-11,93.78977966308594,141.05210876464844,33.630001068115234,29.554500007629393,-0.06534732454824996
2022-10-12,95.30754852294922,141.80335998535156,33.56999969482422,29.925,-0.05044976212810236
2022-10-13,100.60598754882812,144.91973876953125,31.940000534057617,30.2085000038147,-0.007492043728186826
2022-10-14,102.28015899658203,145.57823181152344,32.02000045776367,30.494500064849852,0.012059016142490334
2022-10-17,106.57596588134766,145.59677124023438,31.3700008392334,30.77500009536743,0.09284792906468362
2022-10-18,109.31714630126953,144.96609497070312,30.5,30.942000102996825,0.15617345090284387
2022-10-19,107.17385864257812,141.86831665039062,30.760000228881836,31.08050012588501,0.17246162986678018
2022-10-20,106.82431030273438,139.2528076171875,29.979999542236328,31.21200008392334,0.21378818990514112
2022-10-21,112.43550872802734,142.1187286376953,29.690000534057617,31.200500106811525,0.26724205934172873
2022-10-24,112.573486328125,143.53781127929688,29.850000381469727,31.08000020980835,0.2438438207809403
2022-10-25,112.86783599853516,144.50238037109375,28.459999084472656,30.87300024032593,0.23172749992306155
2022-10-26,114.16485595703125,146.50576782226562,27.280000686645508,30.728000259399415,0.2195112938129616
2022-10-27,114.61559295654297,145.5319061279297,27.389999389648438,30.50550022125244,0.24586926245870475
2022-10-28,115.97699737548828,148.740966796875,25.75,30.212000179290772,0.21277559855533854
2022-10-31,115.79300689697266,148.65753173828125,25.8799991607666,30.001000118255615,0.21082974684297887
2022-11-01,117.88111114501953,146.7190704345703,25.809999465942383,29.838000106811524,0.28578611561168
2022-11-02,116.79568481445312,143.352294921875,25.860000610351562,29.703500175476073,0.32698182530000386
2022-11-03,117.00724792480469,143.6862030029297,25.299999237060547,29.442500114440918,0.32485860106655984
2022-11-04,120.20838165283203,145.29998779296875,24.549999237060547,29.102000045776368,0.355741899629676
2022-11-07,120.84310913085938,147.6929473876953,24.350000381469727,28.69700002670288,0.3238792155605263
2022-11-08,120.91668701171875,147.97116088867188,25.540000915527344,28.292500019073486,0.3201706424664428
2022-11-09,119.34371948242188,146.57992553710938,26.09000015258789,27.91850004196167,0.31595803070403716
2022-11-10,124.25582122802734,153.96273803710938,23.530000686645508,27.498000049591063,0.27343917431251613
2022-11-11,124.45817565917969,162.87588500976562,22.520000457763672,27.023000049591065,0.1139315319467263
2022-11-14,123.17955780029297,162.08749389648438,23.729999542236328,26.64099998474121,0.10423103669958293
2022-11-15,122.28727722167969,163.47872924804688,24.540000915527344,26.34300003051758,0.061886103004781506
2022-11-16,122.452880859375,158.3868408203125,24.110000610351562,26.010500049591066,0.15832007178957058
2022-11-17,121.91934204101562,159.1009979248047,23.93000030517578,25.708000087738036,0.13515731010538404
2022-11-18,123.11516571044922,162.05039978027344,23.1200008392334,25.379500102996825,0.10369468940259882
2022-11-21,122.38848114013672,161.04872131347656,22.360000610351562,25.005000114440918,0.10832614336350434
2022-11-22,124.21900939941406,162.9315185546875,21.290000915527344,24.646500205993654,0.10839528914451513
2022-11-23,125.54363250732422,163.57150268554688,20.350000381469727,24.300000190734863,0.12168410640458414
2022-11-25,125.78277587890625,163.8868408203125,20.5,23.955500221252443,0.12042203584855725
2022-11-28,123.58431243896484,160.64991760253906,22.209999084472656,23.778500175476076,0.13821795493939987
2022-11-29,125.61721801757812,164.92562866210938,21.889999389648438,23.579000186920165,0.09826008861579609
2022-11-30,127.10738372802734,169.00657653808594,20.579999923706055,23.31750020980835,0.05162122948746362
2022-12-01,125.32286834716797,167.36489868164062,19.84000015258789,23.016500186920165,0.048002662802957424
2022-12-02,124.32941436767578,168.25531005859375,19.059999465942383,22.704500198364258,0.012924377823317505
2022-12-05,120.84310913085938,163.7940673828125,20.75,22.514500236511232,0.028833783963026553
2022-12-06,121.04547119140625,160.5015106201172,22.170000076293945,22.405500221252442,0.0929900511621601
2022-12-07,120.96268463134766,159.78736877441406,22.68000030517578,22.262500190734862,0.10451289472274804
2022-12-08,122.23210144042969,159.44418334960938,22.290000915527344,22.072500228881836,0.13477522963939675
2022-12-09,121.5698013305664,160.91012573242188,22.829999923706055,22.037500190734864,0.09540463051171556
2022-12-12,123.45553588867188,165.6161346435547,25.0,22.16150016784668,0.044782354544790404
2022-12-13,123.33595275878906,165.1586151123047,22.549999237060547,22.10250015258789,0.05090779205398127
2022-12-14,122.71963500976562,166.26974487304688,21.139999389648438,21.932500076293945,0.018907368701643078
2022-12-15,119.67488098144531,161.6944580078125,22.829999923706055,21.86850004196167,0.04524551451051463
2022-12-16,118.9297866821289,160.34054565429688,22.6200008392334,21.803000068664552,0.055983810652210295
2022-12-19,119.63806915283203,157.59536743164062,22.420000076293945,21.768000030517577,0.11966420511893196
2022-12-20,120.21759033203125,153.45895385742188,21.479999542236328,21.723999977111816,0.20640660466602403
2022-12-21,121.5698013305664,158.7252197265625,20.06999969482422,21.66299991607666,0.1354420027997453
2022-12-22,120.18999481201172,164.0474853515625,21.969999313354492,21.743999862670897,0.011855601607427222
2022-12-23,120.76031494140625,164.27157592773438,20.8700008392334,21.76249990463257,0.018520051940315717
2022-12-27,121.18346405029297,165.31735229492188,21.649999618530273,21.73449993133545,0.007348093194252801
2022-12-28,121.84577178955078,161.58241271972656,22.139999389648438,21.74699993133545,0.08829714003594308
2022-12-29,122.54483795166016,163.91671752929688,21.440000534057617,21.789999961853027,0.058724348135219234
2022-12-30,123.35435485839844,161.7224578857422,21.670000076293945,21.88149995803833,0.11422128656301818
2023-01-03,124.29261016845703,165.5227813720703,22.899999618530273,22.073499965667725,0.06230161027699523
2023-01-04,125.4516372680664,169.42579650878906,22.010000228881836,22.136499977111818,0.012669552714987273
2023-01-05,125.42385864257812,169.26707458496094,22.459999084472656,22.15099992752075,0.015053442740935046
2023-01-06,127.82388305664062,173.4595184326172,21.1299991607666,22.073499870300292,-0.01644535318469686
2023-01-09,127.29572296142578,177.16644287109375,21.969999313354492,22.05749979019165,-0.0943475849571505
2023-01-10,128.4355010986328,176.2327117919922,20.579999923706055,21.944999790191652,-0.05571207590916849
2023-01-11,129.3899688720703,179.46337890625,21.09000015258789,21.749499797821045,-0.09688688664243764
2023-01-12,129.26025390625,179.1739501953125,18.829999923706055,21.56349983215332,-0.09403297936212243
2023-01-13,132.52206420898438,176.1299591064453,18.350000381469727,21.423999881744386,0.023347775826836566
2023-01-17,130.47418212890625,175.66311645507812,19.360000610351562,21.25049991607666,-0.006772914738209358
2023-01-18,126.55438232421875,175.23358154296875,20.34000015258789,21.136499881744385,-0.07292943191145496
2023-01-19,124.86784362792969,172.02157592773438,20.520000457763672,21.041499900817872,-0.04592214014483359
2023-01-20,125.17365264892578,174.49594116210938,19.850000381469727,20.95999994277954,-0.08548834734594817
2023-01-23,127.20304107666016,178.48297119140625,19.809999465942383,20.946999931335448,-0.12022269321317722
2023-01-24,128.2964630126953,176.7089080810547,19.200000762939453,20.808500003814697,-0.06706395790338432
2023-01-25,128.9173583984375,175.36431884765625,19.079999923706055,20.71899995803833,-0.030699048651730496
2023-01-26,129.7142791748047,177.53993225097656,18.729999542236328,20.572999954223633,-0.05551585798334983
2023-01-27,130.0293731689453,177.93209838867188,18.510000228881836,20.391499996185303,-0.05675139683111891
2023-01-30,128.9266357421875,171.88150024414062,19.940000534057617,20.316499996185303,0.033297167631806
2023-01-31,129.6957550048828,181.01339721679688,19.399999618530273,20.202999973297118,-0.11951530458616884
2023-02-01,129.3528289794922,188.71669006347656,17.8700008392334,19.951500034332277,-0.2671508572802034
2023-02-02,128.75054931640625,200.2855987548828,18.729999542236328,19.7875,-0.49052003142719797
2023-02-03,130.74285888671875,200.44436645507812,18.329999923706055,19.58100004196167,-0.45580352959102177
2023-02-06,131.5120086669922,196.63475036621094,19.43000030517578,19.49600009918213,-0.3714683010493468
2023-02-07,133.11514282226562,195.9998321533203,18.65999984741211,19.33050012588501,-0.32955766756275745
2023-02-08,132.17921447753906,195.59829711914062,19.6299991607666,19.28300008773804,-0.339875240999215
2023-02-09,130.1219940185547,194.79530334472656,20.709999084472656,19.264000034332277,-0.3640124810853427
2023-02-10,130.69654846191406,195.49560546875,20.530000686645508,19.34900007247925,-0.36599441550218986
2023-02-13,132.1143798828125,197.6338348388672,20.34000015258789,19.448500061035155,-0.37839994630643875
2023-02-14,132.6981201171875,198.576904296875,18.90999984741211,19.426000022888182,-0.3846569990067144
2023-02-15,133.25416564941406,198.92242431640625,18.229999542236328,19.320499992370607,-0.3804872694618699
2023-02-16,131.4193572998047,197.6431884765625,20.170000076293945,19.30299997329712,-0.39169722514353467
2023-02-17,131.80856323242188,196.36395263671875,20.020000457763672,19.311499977111815,-0.360905466794875
2023-02-21,129.3899688720703,192.02206420898438,22.8700008392334,19.46450004577637,-0.32701887289967524
2023-02-22,128.39842224121094,189.38897705078125,22.290000915527344,19.619000053405763,-0.29749468737931883
2023-02-23,129.42703247070312,191.58323669433594,21.139999389648438,19.72200002670288,-0.3182775994879889
2023-02-24,130.59463500976562,189.80914306640625,21.670000076293945,19.869000053405763,-0.26371736410077423
2023-02-27,131.7344207763672,190.53746032714844,20.950000762939453,19.99100008010864,-0.25553796307384696
2023-02-28,132.83712768554688,189.75315856933594,20.700000762939453,20.029000091552735,-0.22034078609214827
2023-03-01,132.0958251953125,190.78956604003906,20.579999923706055,20.088000106811524,-0.25333236323141173
2023-03-02,130.72434997558594,193.21728515625,19.59000015258789,20.17400007247925,-0.3237202234532023
2023-03-03,133.12442016601562,195.2248077392578,18.489999771118164,20.16200008392334,-0.31518050296920763
2023-03-06,132.3460235595703,196.2052459716797,18.610000610351562,20.176000118255615,-0.3478470126798904
2023-03-07,128.45401000976562,192.64773559570312,19.59000015258789,20.184000110626222,-0.3561600959717491
2023-03-08,127.69417572021484,195.6543426513672,19.110000610351562,20.206500148773195,-0.4256046345437392
2023-03-09,120.78125,194.05763244628906,22.610000610351562,20.35550022125244,-0.5269000185440014
2023-03-10,123.84850311279297,188.90293884277344,24.799999237060547,20.560000228881837,-0.3745159529389321
2023-03-13,121.62451934814453,185.33499145507812,26.520000457763672,20.859500217437745,-0.35113613717664627
2023-03-14,124.74737548828125,185.80445861816406,23.729999542236328,21.029000186920165,-0.3007620723253668
2023-03-15,118.85379028320312,183.3726348876953,26.139999389648438,21.390500164031984,-0.3675035971574698
2023-03-16,121.16118621826172,191.58827209472656,22.989999771118164,21.628500175476074,-0.4744748532839164
2023-03-17,116.58346557617188,206.85523986816406,25.510000228881836,21.89550018310547,-0.840687571930275
2023-03-20,117.81593322753906,203.0338134765625,24.149999618530273,22.102000141143797,-0.7473859162763785
2023-03-21,120.9758529663086,206.40455627441406,21.3799991607666,22.027500057220458,-0.7494763932360742
2023-03-22,117.85301208496094,203.80374145507812,22.260000228881836,22.026000022888184,-0.7607942291305474
2023-03-23,117.5379409790039,203.67225646972656,22.610000610351562,22.09950008392334,-0.7643351172222935
