Date,KO,AVGO,VIX,AvgVIX,zscore
2022-05-10,56.850990295410156,54.106056213378906,32.9900016784668,27.76000032424927,0.7376311041157148
2022-05-11,57.117435455322266,52.777103424072266,32.560001373291016,28.175000381469726,0.8527875511153064
2022-05-12,57.29507064819336,53.19217300415039,31.770000457763672,28.6725004196167,0.9377171773392071
2022-05-13,58.3697395324707,54.74353790283203,28.8700008392334,28.981000423431396,1.4455131824623353
2022-05-16,58.58290100097656,54.22517395019531,27.469999313354492,29.246000385284425,1.5410561959906315
2022-05-17,58.423030853271484,56.59642028808594,26.100000381469727,29.48250036239624,1.4818276502598968
2022-05-18,54.35527038574219,53.09910583496094,30.959999084472656,30.01450033187866,-0.42535797650860524
2022-05-19,53.28947830200195,50.83208465576172,29.350000381469727,30.34800033569336,-0.9335264060171081
2022-05-20,54.15985870361328,50.55104064941406,29.43000030517578,30.409000396728516,-0.5318982737195389
2022-05-23,55.829612731933594,48.984779357910156,28.479999542236328,30.48200035095215,0.23215366738802992
2022-05-24,56.859867095947266,48.78376388549805,29.450000762939453,30.278500366210938,0.7083793371312327
2022-05-25,56.90427780151367,49.4752311706543,28.3700008392334,30.117000389099122,0.7332969618175033
2022-05-26,57.10856246948242,51.24622344970703,27.5,29.992500400543214,0.8390780412906158
2022-05-27,57.4460563659668,54.28194046020508,25.719999313354492,29.608500289916993,1.0145254611083798
2022-05-31,56.29146194458008,53.98878860473633,26.190000534057617,29.301000308990478,0.4775746743559959
2022-06-01,56.01611328125,53.38294982910156,25.690000534057617,29.12300033569336,0.346162422052178
2022-06-02,56.6023063659668,53.67330551147461,24.719999313354492,29.088000297546387,0.6196620990817362
2022-06-03,55.92729568481445,52.42439651489258,24.790000915527344,28.76750030517578,0.29898941818350494
2022-06-06,55.83848190307617,52.229896545410156,25.06999969482422,28.51150026321411,0.2566080893021359
2022-06-07,56.175987243652344,53.32432174682617,24.020000457763672,27.975000286102294,0.4198907109003459
2022-06-08,55.85625457763672,52.61424255371094,23.959999084472656,27.523500156402587,0.2672545784652702
2022-06-09,54.888160705566406,51.76365661621094,26.09000015258789,27.200000095367432,-0.1867545056337611
2022-06-10,54.541778564453125,50.37236022949219,27.75,26.999000072479248,-0.3560123125287589
2022-06-13,54.47960662841797,48.17141342163086,34.02000045776367,27.256500053405762,-0.39862466779471345
2022-06-14,52.98566818237305,48.40872573852539,32.689998626708984,27.517500019073488,-1.08952368825836
2022-06-15,53.379276275634766,49.017356872558594,29.6200008392334,27.69350004196167,-0.9032849371904658
2022-06-16,52.84253692626953,46.26918411254883,32.95000076293945,27.79300012588501,-1.1692728235125176
2022-06-17,53.164581298828125,46.40599822998047,31.1299991607666,27.882000064849855,-1.0191591394436064
2022-06-21,54.30069351196289,47.271148681640625,30.190000534057617,27.920000076293945,-0.4871882900431067
2022-06-22,54.703250885009766,46.55144119262695,28.950000762939453,27.943500137329103,-0.30512932282272276
2022-06-23,55.356285095214844,46.59648895263672,29.049999237060547,27.923500061035156,-0.0021890412162010892
2022-06-24,56.39400863647461,47.770347595214844,27.229999542236328,27.866499996185304,0.4861175112603459
2022-06-27,56.2776985168457,47.45319747924805,26.950000762939453,27.839000034332276,0.4302237156590115
2022-06-28,55.7141227722168,46.7719612121582,28.360000610351562,27.971000099182127,0.16475590312092028
2022-06-29,56.116676330566406,46.01752471923828,28.15999984741211,28.069500064849855,0.34659538366839365
2022-06-30,56.2776985168457,45.58588790893555,28.709999084472656,28.220499992370605,0.41851741364921735
2022-07-01,57.59272384643555,44.83802032470703,26.700000762939453,28.319500064849855,1.0232959294147286
2022-07-05,56.608699798583984,44.69350814819336,27.540000915527344,28.457000064849854,0.5663302103841965
2022-07-06,56.7249870300293,45.28561019897461,26.729999542236328,28.54000005722046,0.6239370921807936
2022-07-07,56.2776985168457,46.780399322509766,26.079999923706055,28.643000030517577,0.42600589417958223
2022-07-08,56.48345184326172,46.794471740722656,24.639999389648438,28.677000045776367,0.5214533832868277
2022-07-11,56.304542541503906,45.30906677246094,26.170000076293945,28.68100004196167,0.4292232415804838
2022-07-12,56.06300735473633,45.169254302978516,27.290000915527344,28.65800008773804,0.31640387319116303
2022-07-13,55.8035774230957,45.20303726196289,26.81999969482422,28.298000049591064,0.19637921663279556
2022-07-14,55.62465286254883,45.47608947753906,26.399999618530273,27.98350009918213,0.11516590136259583
2022-07-15,55.910919189453125,46.39755630493164,24.229999542236328,27.714000034332276,0.25361679377830854
2022-07-18,55.150535583496094,46.078514099121094,25.299999237060547,27.33149995803833,-0.1007937640399122
2022-07-19,55.93775939941406,47.76190948486328,24.5,27.0,0.27460949708755567
2022-07-20,55.0163459777832,48.021827697753906,23.8799991607666,26.68449993133545,-0.15080304404804848
2022-07-21,54.891109466552734,48.576393127441406,23.110000610351562,26.392499923706055,-0.20536905184651869
2022-07-22,55.096858978271484,48.09220886230469,23.030000686645508,26.091499996185302,-0.11304693876857715
2022-07-25,55.63361740112305,48.14757537841797,23.360000610351562,25.898000049591065,0.13606838562665563
2022-07-26,56.546077728271484,47.958030700683594,24.690000534057617,25.785000038146972,0.5577726663200322
2022-07-27,56.367164611816406,49.52507019042969,23.239999771118164,25.528999996185302,0.48467675704357716
2022-07-28,57.306461334228516,50.07118225097656,22.329999923706055,25.2375,0.9234306285103064
2022-07-29,57.40486145019531,50.24665832519531,21.329999923706055,24.86850004196167,0.9701356163814476
2022-08-01,57.71797180175781,50.330169677734375,22.84000015258789,24.675500011444093,1.1157745439973414
2022-08-02,56.93074035644531,49.84598159790039,23.93000030517578,24.494999980926515,0.7478856663470896
2022-08-03,57.18122482299805,51.30323791503906,21.950000762939453,24.25600004196167,0.8731118571735174
2022-08-04,56.95758056640625,51.87187576293945,21.440000534057617,24.024000072479247,0.7730256190929877
2022-08-05,56.698158264160156,51.7442626953125,21.149999618530273,23.84950008392334,0.6519926948390427
2022-08-08,56.33137512207031,51.189701080322266,21.290000915527344,23.60550012588501,0.4785253098562135
2022-08-09,56.40294647216797,49.995182037353516,21.770000457763672,23.329500102996825,0.5042075286205732
2022-08-10,56.9396858215332,51.647613525390625,19.739999771118164,22.975500106811523,0.7633261317459693
2022-08-11,56.55501937866211,51.18031692504883,20.200000762939453,22.665500164031982,0.5821175507603077
2022-08-12,56.98441696166992,52.381404876708984,19.530000686645508,22.43050022125244,0.7886575990387756
2022-08-15,57.7000732421875,52.449893951416016,19.950000762939453,22.163000297546386,1.1207679137356676
2022-08-16,58.1742057800293,51.76396560668945,19.690000534057617,21.922500324249267,1.3362111600126156
2022-08-17,58.040008544921875,50.53847885131836,19.899999618530273,21.723500347137453,1.266332899918967
2022-08-18,58.344173431396484,52.40203857421875,19.559999465942383,21.546000289916993,1.4189851812218943
2022-08-19,58.299442291259766,51.46181869506836,20.600000381469727,21.424500274658204,1.3923595981977406
2022-08-22,57.431705474853516,49.61515426635742,23.799999237060547,21.44650020599365,0.9786179108006975
2022-08-23,57.49432373046875,49.71179962158203,24.110000610351562,21.41750020980835,1.0082450974684205
2022-08-24,57.57484436035156,49.81126403808594,22.81999969482422,21.396500205993654,1.0461870637586315
2022-08-25,57.852149963378906,51.621334075927734,21.780000686645508,21.369000244140626,1.186055702223608
2022-08-26,56.45661926269531,48.874794006347656,25.559999465942383,21.580500221252443,0.5220591414463822
2022-08-29,56.116676330566406,48.247982025146484,26.209999084472656,21.74900016784668,0.36057828573135836
2022-08-30,55.59782791137695,47.516998291015625,26.209999084472656,21.863000106811523,0.11552810962125522
2022-08-31,55.20420837402344,46.833885192871094,25.8700008392334,22.059000110626222,-0.07118287832163377
2022-09-01,55.46364212036133,46.16765213012695,25.559999465942383,22.26500005722046,0.04487866966505575
2022-09-02,54.703250885009766,46.93803405761719,25.469999313354492,22.48100004196167,-0.30270574351677537
2022-09-06,54.73008346557617,46.748497009277344,26.90999984741211,22.761999988555907,-0.291458029096798
2022-09-07,55.74095916748047,47.39876937866211,24.639999389648438,22.905499935150146,0.1811231141352781
2022-09-08,55.57099151611328,48.03684997558594,23.610000610351562,23.098999977111816,0.10634939414753736
2022-09-09,55.749900817871094,49.01929473876953,22.790000915527344,23.228499984741212,0.19542644107347734
2022-09-12,55.910919189453125,49.64423751831055,23.8700008392334,23.445499992370607,0.27397047878994074
2022-09-13,54.094940185546875,47.2598991394043,27.270000457763672,23.811499977111815,-0.5826180823317604
2022-09-14,54.38120651245117,47.926116943359375,26.15999984741211,24.13499994277954,-0.4457673649505305
2022-09-15,53.642303466796875,46.930519104003906,26.270000457763672,24.45349998474121,-0.7944638328713926
2022-09-16,53.65131378173828,47.15198516845703,26.299999237060547,24.79049997329712,-0.7888994887372212
2022-09-19,54.05680847167969,47.090049743652344,25.760000228881836,25.048499965667723,-0.6013555589673308
2022-09-20,53.9757080078125,46.26618957519531,27.15999984741211,25.216499996185302,-0.6441075480846713
2022-09-21,53.525169372558594,45.620872497558594,27.989999771118164,25.41049995422363,-0.8569615450887592
2022-09-22,53.39899826049805,45.19222640991211,27.350000381469727,25.636999988555907,-0.9181245325941392
2022-09-23,52.80427932739258,44.34726333618164,29.920000076293945,26.04399995803833,-1.1990525085861699
2022-09-26,52.146480560302734,43.73979949951172,32.2599983215332,26.37899990081787,-1.5077268190225839
2022-09-27,50.80384826660156,43.975399017333984,32.599998474121094,26.698499870300292,-2.128511616382711
2022-09-28,51.34450149536133,44.08988952636719,30.18000030517578,26.89699993133545,-1.8772205368120227
2022-09-29,50.97505187988281,42.59203338623047,31.84000015258789,27.195499897003174,-2.057837319575257
2022-09-30,50.47945785522461,42.012939453125,31.6200008392334,27.498499965667726,-2.291157711615575
2022-10-03,51.04714584350586,43.221256256103516,30.100000381469727,27.730000019073486,-2.0204797150966156
2022-10-04,51.16428756713867,45.40513229370117,29.06999969482422,27.83800001144409,-1.9524978578702783
2022-10-05,50.67770004272461,45.872554779052734,28.549999237060547,28.033500003814698,-2.1750833719698726
2022-10-06,49.587364196777344,45.371063232421875,30.520000457763672,28.378999996185303,-2.683558716646896
2022-10-07,49.118797302246094,43.571353912353516,31.360000610351562,28.807499980926515,-2.9120051340196094
2022-10-10,49.01066589355469,41.4158821105957,32.45000076293945,29.236499977111816,-2.9756329660156315
2022-10-11,49.09176254272461,40.759212493896484,33.630001068115234,29.554500007629393,-2.9421642957607865
2022-10-12,49.686485290527344,40.741233825683594,33.56999969482422,29.925,-2.666644397492956
2022-10-13,50.34428787231445,41.44142150878906,31.940000534057617,30.2085000038147,-2.357387026420078
2022-10-14,49.54230880737305,40.41289138793945,32.02000045776367,30.494500064849852,-2.7355234160312687
2022-10-17,50.182090759277344,41.195404052734375,31.3700008392334,30.77500009536743,-2.4341018574940905
2022-10-18,50.8579216003418,41.144317626953125,30.5,30.942000102996825,-2.121198829563636
2022-10-19,50.42538070678711,41.188785552978516,30.760000228881836,31.08050012588501,-2.32138720719295
2022-10-20,49.632423400878906,40.71567916870117,29.979999542236328,31.21200008392334,-2.691860343361841
2022-10-21,50.42538070678711,42.55418395996094,29.690000534057617,31.200500106811525,-2.3128274234431374
2022-10-24,51.876155853271484,43.19666290283203,29.850000381469727,31.08000020980835,-1.6364175636349059
2022-10-25,53.119667053222656,43.532569885253906,28.459999084472656,30.87300024032593,-1.0579890123336095
2022-10-26,53.516151428222656,43.637596130371094,27.280000686645508,30.728000259399415,-0.8735743444598623
2022-10-27,53.642303466796875,43.0906867980957,27.389999389648438,30.50550022125244,-0.8185360260173926
2022-10-28,54.750648498535156,44.74656295776367,25.75,30.212000179290772,-0.2944771486760298
2022-10-31,53.930660247802734,44.48351287841797,25.8799991607666,30.001000118255615,-0.6761612972259283
2022-11-01,53.741424560546875,44.27345657348633,25.809999465942383,29.838000106811524,-0.7651820920455891
2022-11-02,52.99351501464844,43.150291442871094,25.860000610351562,29.703500175476073,-1.1188524777612903
2022-11-03,52.96648406982422,42.02334976196289,25.299999237060547,29.442500114440918,-1.138445229548315
2022-11-04,53.39899826049805,44.027435302734375,24.549999237060547,29.102000045776368,-0.9254266943222914
2022-11-07,53.60626220703125,44.966087341308594,24.350000381469727,28.69700002670288,-0.8234828289867816
2022-11-08,53.70538330078125,45.6180305480957,25.540000915527344,28.292500019073486,-0.7734566860924135
2022-11-09,52.95746994018555,44.42201232910156,26.09000015258789,27.91850004196167,-1.1275855611904702
2022-11-10,54.85878372192383,47.93247604370117,23.530000686645508,27.498000049591063,-0.22438763596864816
2022-11-11,55.25526428222656,49.02252197265625,22.520000457763672,27.023000049591065,-0.03379957471052391
2022-11-14,54.7236213684082,48.561702728271484,23.729999542236328,26.64099998474121,-0.28308585780415013
2022-11-15,54.63351058959961,49.62146759033203,24.540000915527344,26.34300003051758,-0.31820521905506594
2022-11-16,54.53439712524414,48.420711517333984,24.110000610351562,26.010500049591066,-0.3716683745088145
2022-11-17,54.70560073852539,48.45668029785156,23.93000030517578,25.708000087738036,-0.29209616514337183
2022-11-18,55.09306716918945,48.74526596069336,23.1200008392334,25.379500102996825,-0.11071024260539686
2022-11-21,55.94009780883789,48.96100616455078,22.360000610351562,25.005000114440918,0.28321049167150447
2022-11-22,56.18339157104492,50.15419006347656,21.290000915527344,24.646500205993654,0.4034485600555654
2022-11-23,56.43571090698242,50.49387741088867,20.350000381469727,24.300000190734863,0.5225190242107735
2022-11-25,56.489768981933594,50.14094543457031,20.5,23.955500221252443,0.5453604413656034
2022-11-28,56.498783111572266,49.41236114501953,22.209999084472656,23.778500175476076,0.5449706174343453
2022-11-29,56.300540924072266,49.33476257324219,21.889999389648438,23.579000186920165,0.4526060209582135
2022-11-30,57.72529220581055,52.139347076416016,20.579999923706055,23.31750020980835,1.130509155160069
2022-12-01,57.88863754272461,52.11285400390625,19.84000015258789,23.016500186920165,1.2060477580231694
2022-12-02,58.39683151245117,51.1713752746582,19.059999465942383,22.704500198364258,1.4356751888684676
2022-12-05,57.59824752807617,50.21001434326172,20.75,22.514500236511232,1.059533385639501
2022-12-06,57.57101821899414,49.753929138183594,22.170000076293945,22.405500221252442,1.0440543480899875
2022-12-07,57.66176986694336,49.061309814453125,22.68000030517578,22.262500190734862,1.0817723917170945
2022-12-08,57.906795501708984,50.25164794921875,22.290000915527344,22.072500228881836,1.202795280449055
2022-12-09,57.298770904541016,51.54228591918945,22.829999923706055,22.037500190734864,0.929088848753775
2022-12-12,58.05199432373047,52.66923141479492,25.0,22.16150016784668,1.2852457230455305
2022-12-13,58.07014083862305,54.0327262878418,22.549999237060547,22.10250015258789,1.302203830519212
2022-12-14,58.07014083862305,54.35443878173828,21.139999389648438,21.932500076293945,1.3042206699730177
2022-12-15,57.27155303955078,52.798866271972656,22.829999923706055,21.86850004196167,0.9243519423703939
2022-12-16,56.94485855102539,52.60110092163086,22.6200008392334,21.803000068664552,0.7717009889713464
2022-12-19,57.02653121948242,52.440818786621094,22.420000076293945,21.768000030517577,0.808548513343226
2022-12-20,56.981163024902344,51.90555191040039,21.479999542236328,21.723999977111816,0.7841663588631654
2022-12-21,57.8977165222168,53.547584533691406,20.06999969482422,21.66299991607666,1.2192499705084008
2022-12-22,57.48027801513672,52.77092742919922,21.969999313354492,21.743999862670897,1.0209133123029241
2022-12-23,57.915863037109375,52.707969665527344,20.8700008392334,21.76249990463257,1.2223966198278666
2022-12-27,58.2697868347168,52.81386947631836,21.649999618530273,21.73449993133545,1.3870914669710812
2022-12-28,57.688995361328125,51.98856735229492,22.139999389648438,21.74699993133545,1.1127416236879235
2022-12-29,58.033836364746094,53.221275329589844,21.440000534057617,21.789999961853027,1.2802909661936954
2022-12-30,57.72529220581055,53.34721755981445,21.670000076293945,21.88149995803833,1.1380813846886821
2023-01-03,57.1263542175293,52.80814743041992,22.899999618530273,22.073499965667725,0.8571156938622384
2023-01-04,57.09912109375,53.453121185302734,22.010000228881836,22.136499977111818,0.848537508514264
2023-01-05,56.44573211669922,52.955081939697266,22.459999084472656,22.15099992752075,0.54259296805514
2023-01-06,57.53472137451172,56.142765045166016,21.1299991607666,22.073499870300292,1.0672841514051719
2023-01-09,56.817813873291016,55.041717529296875,21.969999313354492,22.05749979019165,0.7281207555549429
2023-01-10,56.38220977783203,54.854713439941406,20.579999923706055,21.944999790191652,0.5250615787833963
2023-01-11,56.27330780029297,55.160980224609375,21.09000015258789,21.749499797821045,0.4765094373772712
2023-01-12,55.547325134277344,55.52355194091797,18.829999923706055,21.56349983215332,0.1423155663582624
2023-01-13,55.746971130371094,55.243038177490234,18.350000381469727,21.423999881744386,0.23308574488266393
2023-01-17,55.97383499145508,55.26594161987305,19.360000610351562,21.25049991607666,0.3383725700358667
2023-01-18,54.27684020996094,54.79365539550781,20.34000015258789,21.136499881744385,-0.45108428598717576
2023-01-19,54.195167541503906,53.73744201660156,20.520000457763672,21.041499900817872,-0.4955581108428467
2023-01-20,54.52186584472656,54.45875549316406,19.850000381469727,20.95999994277954,-0.3396232274857733
2023-01-23,54.657981872558594,55.49396896362305,19.809999465942383,20.946999931335448,-0.2700485132793108
2023-01-24,54.94837951660156,55.8183708190918,19.200000762939453,20.808500003814697,-0.1334259484627504
2023-01-25,55.2932243347168,55.88038635253906,19.079999923706055,20.71899995803833,0.026786004373173536
2023-01-26,55.184329986572266,57.11119079589844,18.729999542236328,20.572999954223633,-0.015966606019158877
2023-01-27,54.8939323425293,56.38701629638672,18.510000228881836,20.391499996185303,-0.15509537515278407
2023-01-30,55.030052185058594,55.4767951965332,19.940000534057617,20.316499996185303,-0.09771496639290563
2023-01-31,55.647151947021484,55.81645965576172,19.399999618530273,20.202999973297118,0.1904179645362326
2023-02-01,55.65623092651367,57.50905227661133,17.8700008392334,19.951500034332277,0.20523673357045358
2023-02-02,54.70336151123047,57.79719161987305,18.729999542236328,19.7875,-0.2345776091349466
2023-02-03,54.29499435424805,57.01959228515625,18.329999923706055,19.58100004196167,-0.4287159296794452
2023-02-06,54.60353469848633,57.37070083618164,19.43000030517578,19.49600009918213,-0.283517449466154
2023-02-07,54.512786865234375,58.625362396240234,18.65999984741211,19.33050012588501,-0.317710240707671
2023-02-08,54.195167541503906,57.40982437133789,19.6299991607666,19.28300008773804,-0.4725356738439327
2023-02-09,54.10441589355469,57.19038391113281,20.709999084472656,19.264000034332277,-0.5159714878137182
2023-02-10,54.10441589355469,56.60264587402344,20.530000686645508,19.34900007247925,-0.5196560611027058
2023-02-13,54.99375534057617,57.35353088378906,20.34000015258789,19.448500061035155,-0.10277185357101394
2023-02-14,54.07719039916992,57.46706771850586,18.90999984741211,19.426000022888182,-0.526854974172221
2023-02-15,54.07719039916992,57.980384826660156,18.229999542236328,19.320499992370607,-0.5236369511992849
2023-02-16,53.741424560546875,57.298194885253906,20.170000076293945,19.30299997329712,-0.683529042813585
2023-02-17,54.55816650390625,56.82590103149414,20.020000457763672,19.311499977111815,-0.30795936658088474
2023-02-21,54.26777267456055,55.48537826538086,22.8700008392334,19.46450004577637,-0.4509503006763665
2023-02-22,54.431121826171875,54.973018646240234,22.290000915527344,19.619000053405763,-0.37845586320771374
2023-02-23,54.530948638916016,55.70100784301758,21.139999389648438,19.72200002670288,-0.32762590699257627
2023-02-24,54.30406188964844,55.123779296875,21.670000076293945,19.869000053405763,-0.436398445130726
2023-02-27,54.285919189453125,55.85843276977539,20.950000762939453,19.99100008010864,-0.4402013372366874
2023-02-28,54.00458908081055,56.701881408691406,20.700000762939453,20.029000091552735,-0.5653000842030392
2023-03-01,53.41473388671875,56.633174896240234,20.579999923706055,20.088000106811524,-0.8391074821774791
2023-03-02,54.195167541503906,57.11787033081055,19.59000015258789,20.17400007247925,-0.4743659553493285
2023-03-03,53.94106674194336,60.372337341308594,18.489999771118164,20.16200008392334,-0.5717300439414822
2023-03-06,54.77595901489258,60.387603759765625,18.610000610351562,20.176000118255615,-0.18469179115405437
2023-03-07,54.45833969116211,59.646263122558594,19.59000015258789,20.184000110626222,-0.3365444457425751
2023-03-08,54.485565185546875,60.32463836669922,19.110000610351562,20.206500148773195,-0.31967362344794154
2023-03-09,53.9592170715332,59.395328521728516,22.610000610351562,20.35550022125244,-0.5694429595053435
2023-03-10,53.73234176635742,58.661624908447266,24.799999237060547,20.560000228881837,-0.6791911475046213
2023-03-13,54.27684020996094,58.818092346191406,26.520000457763672,20.859500217437745,-0.4258547926492241
2023-03-14,54.47648620605469,60.343711853027344,23.729999542236328,21.029000186920165,-0.323761830871426
2023-03-15,54.83948516845703,59.731178283691406,26.139999389648438,21.390500164031984,-0.15936488325625286
2023-03-16,55.14125442504883,60.729183197021484,22.989999771118164,21.628500175476074,-0.013249117472864422
2023-03-17,54.88520812988281,60.201560974121094,25.510000228881836,21.89550018310547,-0.1352250708670933
2023-03-20,55.41558837890625,61.417091369628906,24.149999618530273,22.102000141143797,0.11820735260707009
2023-03-21,55.1595458984375,61.1902961730957,21.3799991607666,22.027500057220458,-0.0018809259012900527
2023-03-22,54.912635803222656,60.630043029785156,22.260000228881836,22.026000022888184,-0.11982714480536812
2023-03-23,54.79376220703125,61.428619384765625,22.610000610351562,22.09950008392334,-0.1699144477235776
2023-03-24,55.68992233276367,61.134559631347656,21.739999771118164,22.10300006866455,0.24358006300418086
