Date,CVX,JPM,VIX,AvgVIX,zscore
2023-01-18,154.7299346923828,126.55437469482422,20.34000015258789,21.136499881744385,1.4353283583793768
2023-01-19,156.27523803710938,124.86783599853516,20.520000457763672,21.041499900817872,1.5963069711090385
2023-01-20,157.9340362548828,125.17362213134766,19.850000381469727,20.95999994277954,1.7628749403939805
2023-01-23,157.72451782226562,127.20304107666016,19.809999465942383,20.946999931335448,1.7357442931439
2023-01-24,157.8729705810547,128.29649353027344,19.200000762939453,20.808500003814697,1.7475107554079736
2023-01-25,156.3450927734375,128.91732788085938,19.079999923706055,20.71899995803833,1.591430661187666
2023-01-26,163.9493408203125,129.7142791748047,18.729999542236328,20.572999954223633,2.356791731558998
2023-01-27,156.66812133789062,130.02935791015625,18.510000228881836,20.391499996185303,1.6207672001472977
2023-01-30,152.08462524414062,128.92665100097656,19.940000534057617,20.316499996185303,1.1612754792244369
2023-01-31,151.92745971679688,129.6957550048828,19.399999618530273,20.202999973297118,1.143142812680606
2023-02-01,149.60516357421875,129.35287475585938,17.8700008392334,19.951500034332277,0.9096987765775488
2023-02-02,147.5535430908203,128.75059509277344,18.729999542236328,19.7875,0.7043456976590098
2023-02-03,147.9376678466797,130.74290466308594,18.329999923706055,19.58100004196167,0.7372573151585784
2023-02-06,148.103515625,131.51202392578125,19.43000030517578,19.49600009918213,0.7517353383542144
2023-02-07,151.98858642578125,133.1151123046875,18.65999984741211,19.33050012588501,1.1392415438062355
2023-02-08,148.4178466796875,132.17921447753906,19.6299991607666,19.28300008773804,0.7815041706666085
2023-02-09,147.05589294433594,130.1220245361328,20.709999084472656,19.264000034332277,0.6500641439143654
2023-02-10,150.1377410888672,130.696533203125,20.530000686645508,19.34900007247925,0.9595086168509941
2023-02-13,149.29962158203125,132.11434936523438,20.34000015258789,19.448500061035155,0.8707173597706973
2023-02-14,150.44329833984375,132.6981201171875,18.90999984741211,19.426000022888182,0.9844608980440713
2023-02-15,148.85794067382812,133.25413513183594,18.229999542236328,19.320499992370607,0.8227686998943076
2023-02-16,146.70887756347656,131.41932678222656,20.170000076293945,19.30299997329712,0.6112087134020713
2023-02-17,143.4324188232422,131.80856323242188,20.020000457763672,19.311499977111815,0.27927784018420393
2023-02-21,141.80299377441406,129.38995361328125,22.8700008392334,19.46450004577637,0.12189912335087054
2023-02-22,141.23052978515625,128.39840698242188,22.290000915527344,19.619000053405763,0.06702520456145235
2023-02-23,142.62210083007812,129.42701721191406,21.139999389648438,19.72200002670288,0.20448524616419933
2023-02-24,143.04489135742188,130.5946044921875,21.670000076293945,19.869000053405763,0.24372988374721935
2023-02-27,143.40602111816406,131.73440551757812,20.950000762939453,19.99100008010864,0.27683123249733704
2023-02-28,141.60044860839844,132.83714294433594,20.700000762939453,20.029000091552735,0.09129611856555137
2023-03-01,142.72781372070312,132.0958251953125,20.579999923706055,20.088000106811524,0.2072962160734385
2023-03-02,143.17698669433594,130.72433471679688,19.59000015258789,20.17400007247925,0.2566837975913598
2023-03-03,145.2908477783203,133.12440490722656,18.489999771118164,20.16200008392334,0.46302475581948277
2023-03-06,146.3565673828125,132.34603881835938,18.610000610351562,20.176000118255615,0.5729103885575323
2023-03-07,144.47171020507812,128.45404052734375,19.59000015258789,20.184000110626222,0.3940839884802385
2023-03-08,143.5557098388672,127.69414520263672,19.110000610351562,20.206500148773195,0.3038449881104113
2023-03-09,141.37144470214844,120.78125762939453,22.610000610351562,20.35550022125244,0.10368971215231011
