Date,BP,V,VIX,AvgVIX,zscore
2020-07-20,17.05642318725586,190.43295288085938,24.459999084472656,29.602500247955323,-0.354499836646581
2020-07-21,17.911474227905273,188.5235137939453,24.84000015258789,29.256000232696532,-0.0069420654692088565
2020-07-22,17.435619354248047,190.80714416503906,24.31999969482422,28.903500175476076,-0.22975662228340465
2020-07-23,17.264606475830078,189.43499755859375,26.079999923706055,28.515500164031984,-0.2570468754982489
2020-07-24,17.048988342285156,187.24734497070312,25.84000015258789,28.19650011062622,-0.2804398980224923
2020-07-27,17.205127716064453,188.93603515625,24.739999771118164,27.697000122070314,-0.26601552587765803
2020-07-28,16.96719741821289,188.77297973632812,25.440000534057617,27.380000114440918,-0.34601361822750965
2020-07-29,17.264606475830078,190.53848266601562,24.100000381469727,27.063500118255615,-0.28360941930925626
2020-07-30,16.684663772583008,186.20147705078125,24.760000228881836,26.870500087738037,-0.3837693180461912
2020-07-31,16.387252807617188,182.68972778320312,24.459999084472656,26.70950002670288,-0.40413941776392437
2020-08-03,16.42442512512207,182.96795654296875,24.280000686645508,26.526500034332276,-0.3977253341500551
2020-08-04,17.65123748779297,184.50315856933594,23.760000228881836,26.243000030517578,-0.0019571154651262944
2020-08-05,17.8073787689209,188.15892028808594,22.989999771118164,25.988500022888182,-0.0348824366195557
2020-08-06,17.294349670410156,190.7207794189453,22.649999618530273,25.657999992370605,-0.2775065180240835
2020-08-07,17.086164474487305,188.40838623046875,22.209999084472656,25.403999900817873,-0.2952750916156453
2020-08-10,17.472795486450195,188.8209686279297,22.1299991607666,24.90099992752075,-0.16883358091039305
2020-08-11,17.70328712463379,189.7613067626953,24.030000686645508,24.626499938964844,-0.11016962449488228
2020-08-12,18.037872314453125,190.69198608398438,22.280000686645508,24.352499961853027,-0.014557154292109435
2020-08-13,17.664989471435547,189.8655548095703,22.1299991607666,24.058999919891356,-0.12618742912512676
2020-08-14,17.318466186523438,188.9622344970703,22.049999237060547,23.877499866485596,-0.22666929204017058
2020-08-17,17.137672424316406,191.64334106445312,21.350000381469727,23.72199993133545,-0.35497736248148143
2020-08-18,16.843889236450195,191.23974609375,21.510000228881836,23.555499935150145,-0.44888580991176197
2020-08-19,16.753488540649414,193.14242553710938,22.540000915527344,23.466499996185302,-0.5265724115529185
2020-08-20,16.542566299438477,196.17901611328125,22.719999313354492,23.298499965667723,-0.6740644719014066
2020-08-21,16.16591453552246,196.1598358154297,22.540000915527344,23.133500003814696,-0.8064558687496822
2020-08-24,16.504901885986328,198.35081481933594,22.3700008392334,23.01500005722046,-0.7396279689217119
2020-08-25,16.286439895629883,199.9748077392578,22.030000686645508,22.844500064849854,-0.8557761121988232
2020-08-26,16.105649948120117,202.05047607421875,23.270000457763672,22.803000068664552,-0.9695090295799645
2020-08-27,15.924860000610352,202.7904052734375,24.469999313354492,22.788500022888183,-1.0510886998763997
2020-08-28,16.105649948120117,207.2876739501953,22.959999084472656,22.713500022888184,-1.095576247970033
2020-08-31,15.766666412353516,203.71292114257812,26.40999984741211,22.819999980926514,-1.1290932885892169
2020-09-01,15.646132469177246,205.01983642578125,26.1200008392334,22.938000011444093,-1.203067589979751
2020-09-02,15.49547004699707,208.02760314941406,26.56999969482422,23.117000007629393,-1.3286108959047542
2020-09-03,15.525604248046875,200.80123901367188,33.599998474121094,23.664499950408935,-1.1440324839841536
2020-09-04,15.472875595092773,196.6691436767578,30.75,24.091499996185302,-1.0631652618161802
2020-09-08,15.179081916809082,192.30641174316406,31.459999084472656,24.557999992370604,-1.0617750366909657
2020-09-09,15.307144165039062,196.09255981445312,28.809999465942383,24.79699993133545,-1.1077430258315695
2020-09-10,14.998291969299316,193.6709747314453,29.709999084472656,25.168499851226805,-1.1583905803999317
2020-09-11,15.111285209655762,192.84449768066406,26.8700008392334,25.405499935150146,-1.0986409152262644
2020-09-14,14.945557594299316,196.97662353515625,25.850000381469727,25.595499992370605,-1.256563048402395
2020-09-15,14.809965133666992,197.37062072753906,25.59000015258789,25.807499980926515,-1.31387349995325
2020-09-16,15.035955429077148,197.1208038330078,26.040000915527344,26.03400001525879,-1.22814844396379
2020-09-17,14.734630584716797,197.25534057617188,26.459999084472656,26.229999923706053,-1.3376706327378407
2020-09-18,14.22238540649414,194.69915771484375,25.829999923706055,26.385499954223633,-1.4568192514560743
2020-09-21,13.800537109375,189.7406463623047,27.780000686645508,26.64749994277954,-1.4862553110755439
2020-09-22,13.921065330505371,192.72921752929688,26.860000610351562,26.87199993133545,-1.5156818380292827
2020-09-23,13.536876678466797,187.74185180664062,28.579999923706055,27.199499893188477,-1.5311399710937268
2020-09-24,13.506749153137207,187.88600158691406,28.510000228881836,27.461499881744384,-1.5452364923457906
2020-09-25,13.454015731811523,189.5484619140625,26.3799991607666,27.55699987411499,-1.6038546095042345
2020-09-28,13.695075035095215,192.4985809326172,26.190000534057617,27.71849994659424,-1.5898416569134965
2020-09-29,13.31088924407959,191.6529541015625,26.270000457763672,27.711499977111817,-1.704996656249118
2020-09-30,13.152694702148438,192.16224670410156,26.3700008392334,27.723999977111816,-1.7730546767143636
2020-10-01,12.67811393737793,195.41029357910156,26.700000762939453,27.73050003051758,-2.0186347818639674
2020-10-02,12.693181037902832,193.59405517578125,27.6299991607666,27.432000064849852,-1.9696007086594312
2020-10-05,12.94930362701416,195.59286499023438,27.959999084472656,27.292500019073486,-1.9273751732131068
2020-10-06,12.753443717956543,192.62351989746094,29.479999542236328,27.19350004196167,-1.9249825367590487
2020-10-07,12.828774452209473,194.56463623046875,28.059999465942383,27.15600004196167,-1.9451373685338997
2020-10-08,13.175291061401367,195.05474853515625,26.360000610351562,26.988500118255615,-1.8347113229606549
2020-10-09,13.077363967895508,198.5718536376953,25.0,26.895000076293947,-1.9539142955476796
2020-10-12,12.986967086791992,198.34117126464844,25.06999969482422,26.85600004196167,-1.980246328741468
2020-10-13,12.565116882324219,196.34239196777344,26.06999969482422,26.880000019073485,-2.080928256793601
2020-10-14,12.497321128845215,194.30517578125,26.399999618530273,26.897999954223632,-2.0558024090903313
2020-10-15,12.384324073791504,191.75860595703125,26.969999313354492,26.923499965667723,-2.0343591156781167
2020-10-16,12.241196632385254,192.44090270996094,27.40999984741211,27.002499961853026,-2.101267118761852
2020-10-19,12.075469970703125,189.2793426513672,29.18000030517578,27.07249994277954,-2.0836189415652444
2020-10-20,12.165865898132324,189.98086547851562,29.350000381469727,27.196999931335448,-2.0686210816173185
2020-10-21,11.924806594848633,190.68238830566406,28.649999618530273,27.20049991607666,-2.170534537673133
2020-10-22,12.128201484680176,190.25958251953125,28.110000610351562,27.180499935150145,-2.0886152598247056
2020-10-23,12.090533256530762,190.27874755859375,27.549999237060547,27.238999938964845,-2.1023629770603702
2020-10-26,11.902209281921387,185.53167724609375,32.459999084472656,27.552499866485597,-2.0545197401733755
2020-10-27,11.585821151733398,182.6392059326172,33.349998474121094,27.906499767303465,-2.096490440478623
2020-10-28,11.224235534667969,173.80799865722656,40.279998779296875,28.60199966430664,-2.011448962857431
2020-10-29,11.495426177978516,177.65188598632812,37.59000015258789,29.146499633789062,-2.008322390738907
2020-10-30,11.661150932312012,174.61521911621094,38.02000045776367,29.665999698638917,-1.8767706096816674
2020-11-02,12.128201484680176,177.5269012451172,37.130001068115234,30.124499797821045,-1.782120498900023
2020-11-03,12.18846321105957,180.9863739013672,35.54999923706055,30.427999782562257,-1.8441396075985064
2020-11-04,12.150798797607422,186.39651489257812,29.56999969482422,30.50349979400635,-1.9876548669452372
2020-11-05,12.162322998046875,189.9232177734375,27.579999923706055,30.56449975967407,-2.0684830710601516
2020-11-06,12.016345977783203,190.72085571289062,24.860000610351562,30.55749979019165,-2.1391726168551344
2020-11-09,13.891016006469727,204.37599182128906,25.75,30.59149980545044,-1.8066362232990825
2020-11-10,14.674692153930664,204.9813995361328,24.799999237060547,30.527999782562254,-1.544790035857439
2020-11-11,14.50566577911377,204.3952178955078,23.450000762939453,30.380499839782715,-1.590298964096056
2020-11-12,14.044679641723633,200.43011474609375,25.350000381469727,30.299499893188475,-1.657452600563675
2020-11-13,14.444198608398438,202.56663513183594,23.100000381469727,30.083999919891358,-1.5679630103523496
2020-11-16,15.181777954101562,204.70318603515625,22.450000762939453,29.74749994277954,-1.3592330623177344
2020-11-17,15.404583930969238,202.7880096435547,22.709999084472656,29.415499877929687,-1.2345434790429781
2020-11-18,15.028114318847656,200.0163116455078,23.84000015258789,29.174999904632568,-1.300613392147638
2020-11-19,15.00506591796875,199.7660369873047,23.110000610351562,28.924999904632568,-1.3027185669004355
2020-11-20,14.974331855773926,196.21475219726562,23.700000762939453,28.732499980926512,-1.2280743665002547
2020-11-23,15.68117618560791,200.3338623046875,22.65999984741211,28.242500019073486,-1.0779084904206226
2020-11-24,16.795225143432617,201.7967071533203,21.639999389648438,27.657000064849854,-0.7201725792324271
2020-11-25,16.449487686157227,202.96121215820312,21.25,26.70550012588501,-0.8701529249756123
2020-11-27,16.2113094329834,203.0670928955078,20.84000015258789,25.86800012588501,-0.9567121736539189
2020-11-30,15.028114318847656,202.4415283203125,20.56999969482422,24.995500087738037,-1.358991999835595
2020-12-01,15.550564765930176,203.25961303710938,20.770000457763672,24.17750005722046,-1.1944051328258487
2020-12-02,16.188261032104492,202.27793884277344,21.170000076293945,23.458500099182128,-0.9458457120612769
2020-12-03,16.411069869995117,200.22801208496094,21.280000686645508,23.044000148773193,-0.8179114759525211
2020-12-04,17.110231399536133,204.68392944335938,20.790000915527344,22.704500198364258,-0.6785629434571606
2020-12-07,16.656925201416016,204.6550750732422,21.299999237060547,22.526500129699706,-0.8377591216463075
2020-12-08,16.741443634033203,204.7705535888672,20.68000030517578,22.273000144958495,-0.8107274125083397
2020-12-09,16.825958251953125,201.70046997070312,22.270000457763672,22.146500205993654,-0.7070157840804582
2020-12-10,17.217796325683594,199.80455017089844,22.520000457763672,22.100000190734864,-0.5231685169147928
2020-12-11,16.92583656311035,198.48606872558594,23.309999465942383,21.998000144958496,-0.5944111119552624
2020-12-14,16.411069869995117,199.45806884765625,24.719999313354492,22.079000091552736,-0.7993777858869823
2020-12-15,16.856687545776367,200.5263671875,22.889999389648438,22.101000022888183,-0.6679144906487593
2020-12-16,16.77217674255371,200.43975830078125,22.5,22.09050006866455,-0.6956384440626476
2020-12-17,16.825958251953125,203.24034118652344,21.93000030517578,21.995000076293945,-0.7440827969095662
2020-12-18,16.703031539916992,203.3654327392578,21.56999969482422,21.91800003051758,-0.7904528066939981
2020-12-21,15.888618469238281,201.15191650390625,25.15999984741211,21.99099998474121,-1.0244309740570718
2020-12-22,15.734956741333008,198.10108947753906,24.229999542236328,22.069499969482422,-1.0051927482656928
2020-12-23,16.29582405090332,197.58140563964844,23.309999465942383,22.15299997329712,-0.7948533377786975
2020-12-24,16.18058204650879,200.8535614013672,21.530000686645508,22.167000007629394,-0.9142673495297474
2020-12-28,16.126792907714844,204.63583374023438,21.700000762939453,22.210000038146973,-1.0242848994874731
2020-12-29,16.188261032104492,206.31036376953125,23.079999923706055,22.335500049591065,-1.0429122361685677
2020-12-30,16.157527923583984,210.15037536621094,22.770000457763672,22.435500049591063,-1.1461873040758428
2020-12-31,15.76569652557373,210.50648498535156,22.75,22.514500045776366,-1.292966672951643
2021-01-04,16.003868103027344,209.5729522705078,26.969999313354492,22.798999977111816,-1.1864869528287927
2021-01-05,17.194747924804688,206.4451446533203,25.34000015258789,23.026499938964843,-0.691147260973308
2021-01-06,17.986101150512695,204.62619018554688,25.06999969482422,23.214999961853028,-0.3682351658239989
2021-01-07,18.370258331298828,205.771484375,22.3700008392334,23.299499988555908,-0.2603037012991549
2021-01-08,18.746726989746094,207.3497772216797,21.559999465942383,23.263999938964844,-0.16550707026003003
2021-01-11,18.731355667114258,204.8860321044922,24.079999923706055,23.34199991226196,-0.1116228178219343
2021-01-12,19.215394973754883,201.00755310058594,23.329999923706055,23.342999935150146,0.15246896456274447
2021-01-13,19.03868293762207,201.47915649414062,22.209999084472656,23.217499923706054,0.07878666554988621
2021-01-14,19.568819046020508,194.27072143554688,23.25,23.235499954223634,0.4392948145885884
2021-01-15,18.639162063598633,194.01084899902344,24.34000015258789,23.32749996185303,0.11764052587343897
2021-01-19,18.93880844116211,194.07827758789062,23.239999771118164,23.392999935150147,0.22170907481169158
2021-01-20,19.06173324584961,198.2647247314453,21.579999923706055,23.39349994659424,0.1642932001051514
2021-01-21,18.454771041870117,197.4273681640625,21.31999969482422,23.201499938964844,-0.02963886028994342
2021-01-22,18.339521408081055,194.42474365234375,21.90999984741211,23.085499954223632,0.001987821905095281
2021-01-25,17.724878311157227,193.42381286621094,23.190000534057617,23.079500007629395,-0.19071597583473893
2021-01-26,17.694143295288086,194.4150848388672,23.020000457763672,23.153999996185302,-0.2254182753584869
2021-01-27,17.463651657104492,187.63978576660156,37.209999084472656,23.929499912261964,-0.14362595873921832
2021-01-28,17.563533782958984,190.76760864257812,30.209999084472656,24.285999870300294,-0.18368680078905647
2021-01-29,17.07181739807129,185.9844207763672,33.09000015258789,24.801999855041505,-0.24198712196651984
2021-02-01,17.064132690429688,190.90231323242188,30.239999771118164,25.176499843597412,-0.36307873932826806
2021-02-02,15.942401885986328,194.99256896972656,25.559999465942383,25.105999851226805,-0.8571956724117211
2021-02-03,16.3419246673584,193.78961181640625,22.90999984741211,24.984499835968016,-0.6873184968969582
2021-02-04,16.126792907714844,201.3829345703125,21.770000457763672,24.81949987411499,-0.9459827310823996
2021-02-05,15.98850154876709,200.92091369628906,20.8700008392334,24.74449987411499,-0.983639501050185
2021-02-08,16.92583656311035,199.11160278320312,21.239999771118164,24.72849988937378,-0.6094686561839783
2021-02-09,16.695343017578125,198.7555694580078,21.6299991607666,24.605999851226805,-0.6821983796698027
2021-02-10,16.580097198486328,198.67855834960938,21.989999771118164,24.538999843597413,-0.720994260416821
2021-02-11,16.418752670288086,203.0546417236328,21.25,24.49099988937378,-0.8832428093277094
2021-02-12,16.833635330200195,202.3799285888672,19.969999313354492,24.326999855041503,-0.7206635045384583
2021-02-16,17.80939292907715,200.39425659179688,21.459999084472656,24.18299980163574,-0.32869491999381745
2021-02-17,18.116714477539062,200.01832580566406,21.5,24.095999813079835,-0.21124684887000575
2021-02-18,17.489849090576172,201.7919464111328,22.489999771118164,24.14149980545044,-0.4750493274704535
2021-02-19,17.809127807617188,197.33872985839844,22.049999237060547,24.177999782562257,-0.2552373165436982
2021-02-22,18.400943756103516,200.79910278320312,23.450000762939453,24.254999828338622,-0.12978760601479092
2021-02-23,18.8681697845459,204.4522705078125,23.110000610351562,24.25099983215332,-0.05292427297909488
2021-02-24,19.70138931274414,211.50799560546875,21.34000015258789,24.16699981689453,0.0711280926948627
2021-02-25,19.927213668823242,206.03306579589844,28.889999389648438,23.75099983215332,0.28257093358012264
2021-02-26,19.008337020874023,204.7222137451172,27.950000762939453,23.63799991607666,-0.00998224393623071
2021-03-01,19.140722274780273,208.80911254882812,23.350000381469727,23.15099992752075,-0.0616649387587907
2021-03-02,19.28867530822754,207.98013305664062,24.100000381469727,22.84399995803833,0.010476027196889075
2021-03-03,19.919424057006836,207.0933837890625,26.670000076293945,22.89949998855591,0.2542999251245332
2021-03-04,20.269851684570312,203.8643035888672,28.56999969482422,23.182499980926515,0.45563201941939135
2021-03-05,20.846097946166992,207.6331329345703,24.65999984741211,23.326999950408936,0.5681649606214982
2021-03-08,20.6669979095459,212.31773376464844,25.469999313354492,23.55699987411499,0.3922271873886622
2021-03-09,20.332151412963867,212.40444946289062,24.030000686645508,23.69649991989136,0.27203232262730614
2021-03-10,20.752653121948242,215.1129913330078,22.559999465942383,23.742999935150145,0.35515355651633296
2021-03-11,20.752653121948242,217.98538208007812,21.90999984741211,23.738999938964845,0.2860107973180271
2021-03-12,20.994049072265625,216.26004028320312,20.690000534057617,23.710999965667725,0.4126878561789212
2021-03-15,20.628055572509766,215.2093505859375,20.030000686645508,23.714000034332276,0.3088858364188077
2021-03-16,20.308786392211914,216.58775329589844,19.790000915527344,23.63050012588501,0.16309257642654124
2021-03-17,20.61248207092285,214.9683837890625,19.229999542236328,23.517000102996825,0.3091931635732534
2021-03-18,19.787046432495117,212.69357299804688,21.579999923706055,23.47150011062622,0.07280255392335018
2021-03-19,19.810407638549805,199.43035888671875,20.950000762939453,23.416500186920167,0.4003080317130639
2021-03-22,19.74032211303711,200.4906463623047,18.8799991607666,23.188000106811522,0.35006466292420435
2021-03-23,18.73578643798828,200.63523864746094,20.299999237060547,23.04750003814697,-0.007737008021926449
2021-03-24,19.273099899291992,200.55813598632812,21.200000762939453,23.04050006866455,0.18364086514152353
2021-03-25,19.132932662963867,200.4617462158203,19.809999465942383,22.586500072479247,0.1365211435006013
2021-03-26,19.646881103515625,205.82101440429688,18.860000610351562,22.132000064849855,0.18879606544788602
2021-03-29,19.607946395874023,206.765625,20.739999771118164,22.001500034332274,0.15232476950008816
2021-03-30,19.374332427978516,204.24984741210938,19.610000610351562,21.77700004577637,0.13048269464536322
2021-03-31,18.96161651611328,204.0859832763672,19.399999618530273,21.413500022888183,-0.01114653765813878
2021-04-01,19.140722274780273,209.03079223632812,17.329999923706055,20.851500034332275,-0.06700110176781063
2021-04-05,18.891530990600586,211.13211059570312,17.90999984741211,20.514000034332277,-0.20547806135355542
2021-04-06,19.545650482177734,210.75619506835938,18.1200008392334,20.14650011062622,0.03429265975719586
2021-04-07,19.755903244018555,211.3538055419922,17.15999984741211,19.803000068664552,0.09406790316549762
2021-04-08,19.249740600585938,212.73214721679688,16.950000762939453,19.522500133514406,-0.11764519071791771
2021-04-09,18.992761611938477,214.48648071289062,16.690000534057617,19.26150016784668,-0.25051659267637566
2021-04-12,19.1718692779541,213.47439575195312,16.90999984741211,19.072500133514403,-0.16297910095265866
2021-04-13,19.1718692779541,213.0406036376953,16.649999618530273,18.903500080108643,-0.15253707326932753
2021-04-14,19.888282775878906,213.96595764160156,16.989999771118164,18.763500022888184,0.07788255807995671
2021-04-15,19.623523712158203,218.11070251464844,16.56999969482422,18.630500030517577,-0.11527383387784511
