Date,INTC,AMD,VIX,AvgVIX,zscore
2022-05-06,41.72699737548828,95.33999633789062,30.190000534057617,26.6495002746582,1.5937926306894807
2022-05-09,40.56843566894531,86.36000061035156,34.75,27.3290002822876,1.61449093141867
2022-05-10,41.45384216308594,88.7300033569336,32.9900016784668,27.76000032424927,1.7242982156551199
2022-05-11,40.34238052368164,87.91999816894531,32.560001373291016,28.175000381469726,1.5259162236332537
2022-05-12,40.35179901123047,87.05999755859375,31.770000457763672,28.6725004196167,1.5518363165249434
2022-05-13,41.067649841308594,95.12000274658203,28.8700008392334,28.981000423431396,1.4688227018651712
2022-05-16,40.577857971191406,94.23999786376953,27.469999313354492,29.246000385284425,1.3960265463652903
2022-05-17,41.821189880371094,102.47000122070312,26.100000381469727,29.48250036239624,1.4131571597209516
2022-05-18,39.89025115966797,96.27999877929688,30.959999084472656,30.01450033187866,1.2022435304546237
2022-05-19,39.57000732421875,96.66999816894531,29.350000381469727,30.34800033569336,1.127653106407579
2022-05-20,39.23091506958008,93.5,29.43000030517578,30.409000396728516,1.148857985742641
2022-05-23,39.560585021972656,95.06999969482422,28.479999542236328,30.48200035095215,1.1705180220822455
2022-05-24,39.249752044677734,91.16000366210938,29.450000762939453,30.278500366210938,1.218034291710379
2022-05-25,39.748966217041016,92.6500015258789,28.3700008392334,30.117000389099122,1.2756477724708515
2022-05-26,40.954627990722656,98.75,27.5,29.992500400543214,1.3448456710694499
2022-05-27,41.96247482299805,102.26000213623047,25.719999313354492,29.608500289916993,1.4471257601283163
2022-05-31,41.840030670166016,101.86000061035156,26.190000534057617,29.301000308990478,1.4339605951859284
2022-06-01,41.54803466796875,101.22000122070312,25.690000534057617,29.12300033569336,1.3937882054697115
2022-06-02,42.235633850097656,108.58999633789062,24.719999313354492,29.088000297546387,1.3244501768671688
2022-06-03,40.86985397338867,106.30000305175781,24.790000915527344,28.76750030517578,1.1168761099208906
2022-06-06,40.82275390625,105.6500015258789,25.06999969482422,28.51150026321411,1.125684692924515
2022-06-07,41.0017204284668,105.27999877929688,24.020000457763672,27.975000286102294,1.1716208258840277
2022-06-08,38.83530807495117,101.9000015258789,23.959999084472656,27.523500156402587,0.8353071349676635
2022-06-09,37.68616485595703,98.80000305175781,26.09000015258789,27.200000095367432,0.6934637007943489
2022-06-10,36.90437316894531,94.81999969482422,27.75,26.999000072479248,0.6492801641446073
2022-06-13,35.57627487182617,86.98999786376953,34.02000045776367,27.256500053405762,0.6041077358511366
2022-06-14,35.72697830200195,86.98999786376953,32.689998626708984,27.517500019073488,0.6340774139959309
2022-06-15,36.4051628112793,89.30000305175781,29.6200008392334,27.69350004196167,0.7043530765167624
2022-06-16,35.171241760253906,82.05000305175781,32.95000076293945,27.79300012588501,0.6616913918384038
2022-06-17,34.82273483276367,81.56999969482422,31.1299991607666,27.882000064849855,0.6058071800071071
2022-06-21,35.53859329223633,83.79000091552734,30.190000534057617,27.920000076293945,0.6860915470850697
2022-06-22,35.208927154541016,83.75,28.950000762939453,27.943500137329103,0.6216508957865228
2022-06-23,35.237178802490234,82.43000030517578,29.049999237060547,27.923500061035156,0.6641786085982946
2022-06-24,36.36747741699219,87.08000183105469,27.229999542236328,27.866499996185304,0.7589337783119692
2022-06-27,36.386322021484375,86.16000366210938,26.950000762939453,27.839000034332276,0.7884060324799226
2022-06-28,35.58568572998047,80.77999877929688,28.360000610351562,27.971000099182127,0.7796213872925323
2022-06-29,35.124149322509766,77.98999786376953,28.15999984741211,28.069500064849855,0.7658510064010939
2022-06-30,35.237178802490234,76.47000122070312,28.709999084472656,28.220499992370605,0.8308303411083751
2022-07-01,34.22932815551758,73.66999816894531,26.700000762939453,28.319500064849855,0.7086967089280227
2022-07-05,34.558998107910156,75.19999694824219,27.540000915527344,28.457000064849854,0.7314752390425652
2022-07-06,34.84156799316406,75.3499984741211,26.729999542236328,28.54000005722046,0.7834742768934535
2022-07-07,35.92478561401367,79.30000305175781,26.079999923706055,28.643000030517577,0.8884397798852539
2022-07-08,35.78348922729492,79.3499984741211,24.639999389648438,28.677000045776367,0.8589428787452514
2022-07-11,35.03937530517578,76.94999694824219,26.170000076293945,28.68100004196167,0.7780725968159752
2022-07-12,35.04879379272461,76.36000061035156,27.290000915527344,28.65800008773804,0.7964429100595489
2022-07-13,35.04879379272461,77.5199966430664,26.81999969482422,28.298000049591064,0.7640074439098333
2022-07-14,35.51975631713867,78.5999984741211,26.399999618530273,27.98350009918213,0.8274668409720907
2022-07-15,36.37689971923828,81.11000061035156,24.229999542236328,27.714000034332276,0.9277389562669989
2022-07-18,36.461673736572266,81.43000030517578,25.299999237060547,27.33149995803833,0.9356498271392603
2022-07-19,37.883968353271484,85.87999725341797,24.5,27.0,1.0940653291811089
2022-07-20,38.2042236328125,89.43000030517578,23.8799991607666,26.68449993133545,1.0584888455341694
2022-07-21,38.251319885253906,91.08999633789062,23.110000610351562,26.392499923706055,1.0214383360933326
2022-07-22,36.92321014404297,88.0999984741211,23.030000686645508,26.091499996185302,0.8409288718321676
2022-07-25,36.88554000854492,87.54000091552734,23.360000610351562,25.898000049591065,0.8490960763995533
2022-07-26,36.6971549987793,85.25,24.690000534057617,25.785000038146972,0.8756651694341857
2022-07-27,37.84629440307617,89.81999969482422,23.239999771118164,25.528999996185302,0.9764041054239337
2022-07-28,37.40359115600586,91.66999816894531,22.329999923706055,25.2375,0.8366366947764875
2022-07-29,34.201072692871094,94.47000122070312,21.329999923706055,24.86850004196167,0.12147414230117426
2022-08-01,34.81330871582031,96.77999877929688,22.84000015258789,24.675500011444093,0.17863515469499577
2022-08-02,33.91849136352539,99.29000091552734,23.93000030517578,24.494999980926515,-0.06949687628780166
2022-08-03,34.39887237548828,98.08999633789062,21.950000762939453,24.25600004196167,0.059588396018397466
2022-08-04,33.927913665771484,103.91000366210938,21.440000534057617,24.024000072479247,-0.1968062586578845
2022-08-05,33.6710319519043,102.30999755859375,21.149999618530273,23.84950008392334,-0.20315221205129003
2022-08-08,33.66151809692383,100.06999969482422,21.290000915527344,23.60550012588501,-0.1424100292984852
2022-08-09,32.84328842163086,95.54000091552734,21.770000457763672,23.329500102996825,-0.17846100686987673
2022-08-10,33.65199661254883,99.05000305175781,19.739999771118164,22.975500106811523,-0.11578267724483536
2022-08-11,33.86131286621094,98.12000274658203,20.200000762939453,22.665500164031982,-0.04815255059730154
2022-08-12,34.35605239868164,100.83000183105469,19.530000686645508,22.43050022125244,-0.025542233779227073
2022-08-15,34.57487869262695,101.01000213623047,19.950000762939453,22.163000297546386,0.012941600655934974
2022-08-16,34.432167053222656,100.19999694824219,19.690000534057617,21.922500324249267,0.007210337744249148
2022-08-17,34.04207992553711,98.2699966430664,19.899999618530273,21.723500347137453,-0.016398345754072893
2022-08-18,34.441688537597656,100.44000244140625,19.559999465942383,21.546000289916993,0.0023928676438367312
2022-08-19,33.66151809692383,95.94999694824219,20.600000381469727,21.424500274658204,-0.02720773045032446
2022-08-22,32.196311950683594,92.83999633789062,23.799999237060547,21.44650020599365,-0.23162542681870307
2022-08-23,32.30097198486328,92.48999786376953,24.110000610351562,21.41750020980835,-0.2010256271261267
2022-08-24,32.21533966064453,92.7300033569336,22.81999969482422,21.396500205993654,-0.22476588494596775
2022-08-25,33.1953125,97.18000030517578,21.780000686645508,21.369000244140626,-0.1543128220334971
2022-08-26,31.73963165283203,91.18000030517578,25.559999465942383,21.580500221252443,-0.27602695864771337
2022-08-29,31.340030670166016,88.48999786376953,26.209999084472656,21.74900016784668,-0.2802766624115796
2022-08-30,30.693058013916016,86.94000244140625,26.209999084472656,21.863000106811523,-0.3655965397846201
2022-08-31,30.36957359313965,84.87000274658203,25.8700008392334,22.059000110626222,-0.37204563652653183
2022-09-01,30.217348098754883,82.33000183105469,25.559999465942383,22.26500005722046,-0.33129524565228424
2022-09-02,29.703571319580078,80.23999786376953,25.469999313354492,22.48100004196167,-0.3750275298369586
2022-09-06,28.885347366333008,78.72000122070312,26.90999984741211,22.761999988555907,-0.4952421594111172
2022-09-07,29.161264419555664,79.61000061035156,24.639999389648438,22.905499935150146,-0.4652577402993057
2022-09-08,29.25640106201172,82.77999877929688,23.610000610351562,23.098999977111816,-0.5349769180163055
2022-09-09,29.931917190551758,85.44999694824219,22.790000915527344,23.228499984741212,-0.47529792106064483
2022-09-12,30.02705955505371,84.63999938964844,23.8700008392334,23.445499992370607,-0.4337284968910091
2022-09-13,27.867319107055664,77.02999877929688,27.270000457763672,23.811499977111815,-0.650437274126964
2022-09-14,27.762662887573242,77.44999694824219,26.15999984741211,24.13499994277954,-0.6829936259821668
2022-09-15,27.43917465209961,76.66000366210938,26.270000457763672,24.45349998474121,-0.7252346421402807
2022-09-16,27.819747924804688,76.51000213623047,26.299999237060547,24.79049997329712,-0.6453575376580319
2022-09-19,28.010032653808594,76.7699966430664,25.760000228881836,25.048499965667723,-0.6147864034247444
2022-09-20,27.553348541259766,75.25,27.15999984741211,25.216499996185302,-0.6631033154113988
2022-09-21,27.08715057373047,74.4800033569336,27.989999771118164,25.41049995422363,-0.734283481011304
2022-09-22,26.70657730102539,69.5,27.350000381469727,25.636999988555907,-0.6707169054881015
2022-09-23,26.183292388916016,67.95999908447266,29.920000076293945,26.04399995803833,-0.7317190498260144
2022-09-26,25.66000747680664,66.30000305175781,32.2599983215332,26.37899990081787,-0.7893659261699866
2022-09-27,25.58388900756836,67.16999816894531,32.599998474121094,26.698499870300292,-0.8288297922921416
2022-09-28,25.81223487854004,68.36000061035156,30.18000030517578,26.89699993133545,-0.8166942257704491
2022-09-29,25.098665237426758,64.13999938964844,31.84000015258789,27.195499897003174,-0.8406000176085607
2022-09-30,24.518295288085938,63.36000061035156,31.6200008392334,27.498499965667726,-0.9342053482796974
2022-10-03,25.66000747680664,66.11000061035156,30.100000381469727,27.730000019073486,-0.7840531340717478
2022-10-04,26.354549407958984,67.9000015258789,29.06999969482422,27.83800001144409,-0.6959843427102167
2022-10-05,26.297462463378906,67.94000244140625,28.549999237060547,28.033500003814698,-0.7084554470616967
2022-10-06,25.85980796813965,67.8499984741211,30.520000457763672,28.378999996185303,-0.7929730615546603
2022-10-07,24.470720291137695,58.439998626708984,31.360000610351562,28.807499980926515,-0.80609472181427
2022-10-10,23.975980758666992,57.810001373291016,32.45000076293945,29.236499977111816,-0.8868654349438952
2022-10-11,23.823753356933594,57.630001068115234,33.630001068115234,29.554500007629393,-0.9121050627802902
2022-10-12,24.099666595458984,57.849998474121094,33.56999969482422,29.925,-0.8633870048780878
2022-10-13,25.136720657348633,58.939998626708984,31.940000534057617,30.2085000038147,-0.6876312321846272
2022-10-14,24.6514949798584,55.939998626708984,32.02000045776367,30.494500064849852,-0.7002406538049312
2022-10-17,25.136720657348633,57.959999084472656,31.3700008392334,30.77500009536743,-0.6602287746912598
2022-10-18,24.61343765258789,57.91999816894531,30.5,30.942000102996825,-0.7631730962950294
2022-10-19,24.73712158203125,57.22999954223633,30.760000228881836,31.08050012588501,-0.7192831208018992
2022-10-20,24.813236236572266,57.77000045776367,29.979999542236328,31.21200008392334,-0.7192459055354666
2022-10-21,25.66000747680664,58.81999969482422,29.690000534057617,31.200500106811525,-0.5802122835357449
2022-10-24,25.85980796813965,58.70000076293945,29.850000381469727,31.08000020980835,-0.5371235304692692
2022-10-25,26.078636169433594,61.470001220703125,28.459999084472656,30.87300024032593,-0.571060135341692
2022-10-26,25.888347625732422,59.72999954223633,27.280000686645508,30.728000259399415,-0.5602485051711171
2022-10-27,24.994009017944336,58.599998474121094,27.389999389648438,30.50550022125244,-0.7065046369536834
2022-10-28,27.658004760742188,62.0099983215332,25.75,30.212000179290772,-0.2720778152616699
2022-10-31,27.049091339111328,60.060001373291016,25.8799991607666,30.001000118255615,-0.3386443082949079
2022-11-01,26.925405502319336,59.65999984741211,25.809999465942383,29.838000106811524,-0.35205640105170705
2022-11-02,26.088150024414062,58.630001068115234,25.860000610351562,29.703500175476073,-0.48975691530587545
2022-11-03,26.059606552124023,60.11000061035156,25.299999237060547,29.442500114440918,-0.5368165302779312
2022-11-04,27.19263458251953,62.189998626708984,24.549999237060547,29.102000045776368,-0.3696568961480787
2022-11-07,27.395130157470703,63.08000183105469,24.350000381469727,28.69700002670288,-0.35427356571083884
2022-11-08,27.462631225585938,63.849998474121094,25.540000915527344,28.292500019073486,-0.3623803661662489
2022-11-09,26.536924362182617,59.91999816894531,26.09000015258789,27.91850004196167,-0.43658180359898263
2022-11-10,28.6969051361084,68.47000122070312,23.530000686645508,27.498000049591063,-0.24610930426668615
2022-11-11,29.342973709106445,72.37000274658203,22.520000457763672,27.023000049591065,-0.2266793936121904
2022-11-14,29.26582908630371,73.52999877929688,23.729999542236328,26.64099998474121,-0.2744562459088754
2022-11-15,29.61297035217285,76.37000274658203,24.540000915527344,26.34300003051758,-0.28483325614813537
2022-11-16,28.47512435913086,72.69999694824219,24.110000610351562,26.010500049591066,-0.4084916881515298
2022-11-17,28.822261810302734,73.9000015258789,23.93000030517578,25.708000087738036,-0.3730122788834853
2022-11-18,28.802976608276367,73.56999969482422,23.1200008392334,25.379500102996825,-0.367620022122442
2022-11-21,27.906200408935547,72.45999908447266,22.360000610351562,25.005000114440918,-0.5149201530917372
2022-11-22,28.754762649536133,75.25,21.290000915527344,24.646500205993654,-0.42418377587828976
2022-11-23,28.610122680664062,76.4000015258789,20.350000381469727,24.300000190734863,-0.4851036448654492
2022-11-25,28.291912078857422,75.13999938964844,20.5,23.955500221252443,-0.5131528744631578
2022-11-28,27.703702926635742,73.19000244140625,22.209999084472656,23.778500175476076,-0.5756020073958833
2022-11-29,27.867630004882812,73.38999938964844,21.889999389648438,23.579000186920165,-0.5485948604672359
2022-11-30,28.995832443237305,77.62999725341797,20.579999923706055,23.31750020980835,-0.44279214619153057
2022-12-01,28.764404296875,77.4800033569336,19.84000015258789,23.016500186920165,-0.48462108172381757
2022-12-02,28.35940933227539,74.9800033569336,19.059999465942383,22.704500198364258,-0.4952562532528266
2022-12-05,28.12798500061035,73.62000274658203,20.75,22.514500236511232,-0.5032505801423357
2022-12-06,27.578344345092773,70.2699966430664,22.170000076293945,22.405500221252442,-0.5188831364821526
2022-12-07,27.317989349365234,70.13999938964844,22.68000030517578,22.262500190734862,-0.5670237579098368
2022-12-08,27.424062728881836,70.47000122070312,22.290000915527344,22.072500228881836,-0.5551568604291892
2022-12-09,27.231204986572266,68.58999633789062,22.829999923706055,22.037500190734864,-0.540941426418084
2022-12-12,27.665130615234375,70.66999816894531,25.0,22.16150016784668,-0.51280908596437
2022-12-13,27.703702926635742,71.6500015258789,22.549999237060547,22.10250015258789,-0.5325409570496896
2022-12-14,27.250492095947266,68.93000030517578,21.139999389648438,21.932500076293945,-0.5466129806501812
2022-12-15,26.180145263671875,66.52999877929688,22.829999923706055,21.86850004196167,-0.6923596579356776
2022-12-16,25.958358764648438,65.41000366210938,22.6200008392334,21.803000068664552,-0.7051483172962904
2022-12-19,25.8330020904541,64.58999633789062,22.420000076293945,21.768000030517577,-0.7071486036107429
2022-12-20,25.495502471923828,65.05000305175781,21.479999542236328,21.723999977111816,-0.7871281277021446
2022-12-21,25.871570587158203,67.68000030517578,20.06999969482422,21.66299991607666,-0.7858804466168944
2022-12-22,25.042293548583984,63.86000061035156,21.969999313354492,21.743999862670897,-0.8439811455669777
2022-12-23,25.158008575439453,64.5199966430664,20.8700008392334,21.76249990463257,-0.8394240596112192
2022-12-27,25.013368606567383,63.27000045776367,21.649999618530273,21.73449993133545,-0.8332359020836335
2022-12-28,24.627655029296875,62.56999969482422,22.139999389648438,21.74699993133545,-0.8903677218918151
2022-12-29,25.273719787597656,64.81999969482422,21.440000534057617,21.789999961853027,-0.8248017149535615
2022-12-30,25.48586082458496,64.7699966430664,21.670000076293945,21.88149995803833,-0.7812160600668986
2023-01-03,25.775144577026367,64.0199966430664,22.899999618530273,22.073499965667725,-0.7027162906044289
2023-01-04,26.691211700439453,64.66000366210938,22.010000228881836,22.136499977111818,-0.5384380429738366
2023-01-05,26.57549285888672,62.33000183105469,22.459999084472656,22.15099992752075,-0.4962996790929307
2023-01-06,27.703702926635742,63.959999084472656,21.1299991607666,22.073499870300292,-0.31751538209517743
2023-01-09,28.262981414794922,67.23999786376953,21.969999313354492,22.05749979019165,-0.2980086714725375
2023-01-10,28.388338088989258,68.05000305175781,20.579999923706055,21.944999790191652,-0.29572870838163184
2023-01-11,28.783693313598633,69.05999755859375,21.09000015258789,21.749499797821045,-0.24534745321086965
2023-01-12,29.20797348022461,70.80000305175781,18.829999923706055,21.56349983215332,-0.20962638306661052
2023-01-13,29.034404754638672,71.0,18.350000381469727,21.423999881744386,-0.24973542987221523
2023-01-17,28.542621612548828,71.58999633789062,19.360000610351562,21.25049991607666,-0.36403131978087927
2023-01-18,27.780841827392578,70.52999877929688,20.34000015258789,21.136499881744385,-0.4858835231132644
2023-01-19,27.404773712158203,67.70999908447266,20.520000457763672,21.041499900817872,-0.48181841210027593
2023-01-20,28.176193237304688,70.06999969482422,19.850000381469727,20.95999994277954,-0.3943995003114046
2023-01-23,29.188690185546875,76.52999877929688,19.809999465942383,20.946999931335448,-0.3736816072821589
2023-01-24,28.8511905670166,74.69999694824219,19.200000762939453,20.808500003814697,-0.38962858941086564
2023-01-25,28.639049530029297,74.91000366210938,19.079999923706055,20.71899995803833,-0.4376882193972817
2023-01-26,29.015117645263672,75.16000366210938,18.729999542236328,20.572999954223633,-0.3698917586847555
2023-01-27,27.15406036376953,75.4000015258789,18.510000228881836,20.391499996185303,-0.746702164463544
2023-01-30,26.95156478881836,72.44999694824219,19.940000534057617,20.316499996185303,-0.7044843454767038
2023-01-31,27.250492095947266,75.1500015258789,19.399999618530273,20.202999973297118,-0.7205348160319245
2023-02-01,28.031553268432617,84.63999938964844,17.8700008392334,19.951500034332277,-0.8305653908899792
2023-02-02,29.111547470092773,88.30999755859375,18.729999542236328,19.7875,-0.7184114575970435
2023-02-03,29.236900329589844,86.08999633789062,18.329999923706055,19.58100004196167,-0.6314081096450654
2023-02-06,28.002227783203125,83.68000030517578,19.43000030517578,19.49600009918213,-0.809554000785729
2023-02-07,28.35359764099121,85.91000366210938,18.65999984741211,19.33050012588501,-0.8020334342177765
2023-02-08,27.56301498413086,84.69000244140625,19.6299991607666,19.28300008773804,-0.9251395532728722
2023-02-09,27.06524085998535,83.20999908447266,20.709999084472656,19.264000034332277,-0.9827461219030698
2023-02-10,27.133560180664062,81.4800033569336,20.530000686645508,19.34900007247925,-0.9207861527213151
2023-02-13,27.865583419799805,83.12999725341797,20.34000015258789,19.448500061035155,-0.8213487960965092
2023-02-14,27.95342445373535,85.94999694824219,18.90999984741211,19.426000022888182,-0.8827322630955813
2023-02-15,28.15839195251465,85.18000030517578,18.229999542236328,19.320499992370607,-0.8204409278563384
2023-02-16,27.523975372314453,80.08000183105469,20.170000076293945,19.30299997329712,-0.8039997019068591
2023-02-17,26.948116302490234,78.5,20.020000457763672,19.311499977111815,-0.8743385264735681
2023-02-21,25.43527603149414,76.7699966430664,22.8700008392334,19.46450004577637,-1.1268160711100554
2023-02-22,24.859418869018555,76.61000061035156,22.290000915527344,19.619000053405763,-1.2368602987236188
2023-02-23,24.996063232421875,79.75,21.139999389648438,19.72200002670288,-1.2974862153603857
2023-02-24,24.537328720092773,78.08999633789062,21.670000076293945,19.869000053405763,-1.3422960457726854
2023-02-27,24.303081512451172,78.7699966430664,20.950000762939453,19.99100008010864,-1.407893647188557
2023-02-28,24.332365036010742,78.58000183105469,20.700000762939453,20.029000091552735,-1.3967575926383116
2023-03-01,24.7227725982666,78.29000091552734,20.579999923706055,20.088000106811524,-1.311010167974647
2023-03-02,25.57192039489746,80.44000244140625,19.59000015258789,20.17400007247925,-1.2022618702666004
2023-03-03,25.767122268676758,81.5199966430664,18.489999771118164,20.16200008392334,-1.193641475775079
2023-03-06,25.366952896118164,81.16000366210938,18.610000610351562,20.176000118255615,-1.263155248285326
2023-03-07,24.917980194091797,82.11000061035156,19.59000015258789,20.184000110626222,-1.379003859168652
2023-03-08,25.35719108581543,85.37000274658203,19.110000610351562,20.206500148773195,-1.382815283158369
2023-03-09,25.80616569519043,84.02999877929688,22.610000610351562,20.35550022125244,-1.256061031996714
2023-03-10,26.56746482849121,82.66999816894531,24.799999237060547,20.560000228881837,-1.0666371402225319
2023-03-13,26.303937911987305,82.01000213623047,26.520000457763672,20.859500217437745,-1.1005888773389871
2023-03-14,27.33852767944336,87.44999694824219,23.729999542236328,21.029000186920165,-1.0469564319453912
2023-03-15,27.728939056396484,89.68000030517578,26.139999389648438,21.390500164031984,-1.0316718631759274
2023-03-16,29.45650863647461,96.5999984741211,22.989999771118164,21.628500175476074,-0.8816132174499768
2023-03-17,29.09537696838379,97.83999633789062,25.510000228881836,21.89550018310547,-0.9881022173817983
2023-03-20,28.46095848083496,96.80999755859375,24.149999618530273,22.102000141143797,-1.0854654990344865
2023-03-21,27.777738571166992,95.93000030517578,21.3799991607666,22.027500057220458,-1.1967279869360146
2023-03-22,27.455650329589844,97.58000183105469,22.260000228881836,22.026000022888184,-1.3069170065558895
2023-03-23,28.334075927734375,100.27999877929688,22.610000610351562,22.09950008392334,-1.207725180392092
2023-03-24,28.656164169311523,97.94999694824219,21.739999771118164,22.10300006866455,-1.0785221932600135
