Date,BP,MS,VIX,AvgVIX,zscore
2020-06-18,17.61406707763672,39.55387496948242,32.939998626708984,29.639500045776366,0.2478685154256812
2020-06-19,17.59919548034668,39.013526916503906,35.119998931884766,29.91899995803833,0.26064641252720255
2020-06-22,17.747900009155273,39.38760757446289,31.770000457763672,30.09949998855591,0.30522274877275885
2020-06-23,17.970958709716797,39.81157684326172,31.3700008392334,30.267500019073488,0.3767882384535639
2020-06-24,17.205127716064453,39.03014373779297,33.84000015258789,30.57849998474121,0.10797660749165501
2020-06-25,17.472795486450195,40.559757232666016,32.220001220703125,30.760000038146973,0.15886917750615848
2020-06-26,16.922584533691406,39.11328125,34.72999954223633,31.121000003814697,-0.003927180469469131
2020-06-29,17.457921981811523,39.27122497558594,31.780000686645508,31.298500061035156,0.1972869369994046
2020-06-30,17.338960647583008,40.15242004394531,30.43000030517578,31.47800006866455,0.12117188691479792
2020-07-01,17.257173538208008,39.57881164550781,28.6200008392334,31.626000118255615,0.10926190999065222
2020-07-02,17.405881881713867,39.728450775146484,27.68000030517578,31.719500160217287,0.1615314275557354
2020-07-06,17.576889038085938,40.584693908691406,27.940000534057617,31.890500164031984,0.19819210433361123
2020-07-07,17.115909576416016,39.479061126708984,29.43000030517578,32.07150020599365,0.058156033875349414
2020-07-08,17.21999740600586,40.65952682495117,28.079999923706055,32.097000217437746,0.05787626920018953
2020-07-09,16.39468765258789,39.49567413330078,29.260000228881836,32.18150024414062,-0.22078699539703386
2020-07-10,16.69953155517578,41.39939498901367,27.290000915527344,31.506500244140625,-0.16836618676278275
2020-07-13,16.69953155517578,41.748538970947266,32.189998626708984,31.31150016784668,-0.1803315031094488
2020-07-14,17.309221267700195,41.981300354003906,29.520000457763672,31.067500114440918,0.04701670231858161
2020-07-15,17.70328712463379,42.68791961669922,27.760000228881836,30.772000217437743,0.17490015552802196
2020-07-16,17.63637351989746,43.76032257080078,28.0,30.49850015640259,0.11232145479270567
2020-07-17,17.286914825439453,43.569129943847656,25.68000030517578,30.13550024032593,-0.01600864035485422
2020-07-20,17.05642318725586,43.11189651489258,24.459999084472656,29.602500247955323,-0.0893030815175942
2020-07-21,17.911474227905273,43.5441780090332,24.84000015258789,29.256000232696532,0.22591084259414043
2020-07-22,17.435619354248047,42.3969612121582,24.31999969482422,28.903500175476076,0.08155833601435532
2020-07-23,17.264606475830078,42.031185150146484,26.079999923706055,28.515500164031984,0.02808693048227123
2020-07-24,17.048988342285156,41.71529769897461,25.84000015258789,28.19650011062622,-0.04431069667219588
2020-07-27,17.205127716064453,42.66297912597656,24.739999771118164,27.697000122070314,-0.016522243710787306
2020-07-28,16.96719741821289,41.78179931640625,25.440000534057617,27.380000114440918,-0.07815899504779117
2020-07-29,17.264606475830078,42.056129455566406,24.100000381469727,27.063500118255615,0.027232078269885104
2020-07-30,16.684663772583008,40.97626495361328,24.760000228881836,26.870500087738037,-0.15960392980528365
2020-07-31,16.387252807617188,40.91767501831055,24.459999084472656,26.70950002670288,-0.2723892500738253
2020-08-03,16.42442512512207,41.40317916870117,24.280000686645508,26.526500034332276,-0.2746801003341112
2020-08-04,17.65123748779297,41.23575973510742,23.760000228881836,26.243000030517578,0.2045764441533771
2020-08-05,17.8073787689209,41.66268539428711,22.989999771118164,25.988500022888182,0.2502121603063559
2020-08-06,17.294349670410156,41.39480972290039,22.649999618530273,25.657999992370605,0.06137592567198029
2020-08-07,17.086164474487305,42.148197174072266,22.209999084472656,25.403999900817873,-0.04479728941768717
2020-08-10,17.472795486450195,42.34074783325195,22.1299991607666,24.90099992752075,0.09783385383129192
2020-08-11,17.70328712463379,43.34526824951172,24.030000686645508,24.626499938964844,0.15237253154295297
2020-08-12,18.037872314453125,43.8475341796875,22.280000686645508,24.352499961853027,0.2643012068500367
2020-08-13,17.664989471435547,43.68012237548828,22.1299991607666,24.058999919891356,0.1261149947857905
2020-08-14,17.318466186523438,43.78055953979492,22.049999237060547,23.877499866485596,-0.011076385388238066
2020-08-17,17.137672424316406,42.92671203613281,21.350000381469727,23.72199993133545,-0.0515965474775798
2020-08-18,16.843889236450195,42.62535095214844,21.510000228881836,23.555499935150145,-0.15466176315146146
2020-08-19,16.753488540649414,43.00205612182617,22.540000915527344,23.466499996185302,-0.2024640297720713
2020-08-20,16.542566299438477,42.52490997314453,22.719999313354492,23.298499965667723,-0.2675227536702746
2020-08-21,16.16591453552246,42.77602767944336,22.540000915527344,23.133500003814696,-0.4215068639382441
2020-08-24,16.504901885986328,43.839149475097656,22.3700008392334,23.01500005722046,-0.3270998391130747
2020-08-25,16.286439895629883,43.5712776184082,22.030000686645508,22.844500064849854,-0.4022406394841536
2020-08-26,16.105649948120117,43.286659240722656,23.270000457763672,22.803000068664552,-0.462267059296665
2020-08-27,15.924860000610352,44.04006576538086,24.469999313354492,22.788500022888183,-0.5578670446722285
2020-08-28,16.105649948120117,44.27444839477539,22.959999084472656,22.713500022888184,-0.4961190238832814
2020-08-31,15.766666412353516,43.74707794189453,26.40999984741211,22.819999980926514,-0.608885008218454
2020-09-01,15.646132469177246,44.01494216918945,26.1200008392334,22.938000011444093,-0.6645879310895257
2020-09-02,15.49547004699707,44.57581329345703,26.56999969482422,23.117000007629393,-0.7419611702365427
2020-09-03,15.525604248046875,44.157264709472656,33.599998474121094,23.664499950408935,-0.7159862770940618
2020-09-04,15.472875595092773,44.12377166748047,30.75,24.091499996185302,-0.73519040233064
2020-09-08,15.179081916809082,41.997535705566406,31.459999084472656,24.557999992370604,-0.7757204100690513
2020-09-09,15.307144165039062,42.7425537109375,28.809999465942383,24.79699993133545,-0.7518236643262313
2020-09-10,14.998291969299316,42.09798812866211,29.709999084472656,25.168499851226805,-0.8489433739597246
2020-09-11,15.111285209655762,42.148197174072266,26.8700008392334,25.405499935150146,-0.8070514841175106
2020-09-14,14.945557594299316,42.817893981933594,25.850000381469727,25.595499992370605,-0.8939690160818653
2020-09-15,14.809965133666992,42.181678771972656,25.59000015258789,25.807499980926515,-0.9245009553994238
2020-09-16,15.035955429077148,42.817893981933594,26.040000915527344,26.03400001525879,-0.8590777040010421
2020-09-17,14.734630584716797,42.06449890136719,26.459999084472656,26.229999923706053,-0.9495624092240181
2020-09-18,14.22238540649414,41.922183990478516,25.829999923706055,26.385499954223633,-1.1423990921135998
2020-09-21,13.800537109375,40.48237609863281,27.780000686645508,26.64749994277954,-1.255879181376439
2020-09-22,13.921065330505371,39.87128829956055,26.860000610351562,26.87199993133545,-1.188416045760824
2020-09-23,13.536876678466797,38.85838317871094,28.579999923706055,27.199499893188477,-1.3019905941824714
2020-09-24,13.506749153137207,39.01743698120117,28.510000228881836,27.461499881744384,-1.3190699114665143
2020-09-25,13.454015731811523,39.37739562988281,26.3799991607666,27.55699987411499,-1.3517596380011896
2020-09-28,13.695075035095215,40.49911117553711,26.190000534057617,27.71849994659424,-1.2971584329745054
2020-09-29,13.31088924407959,39.5448112487793,26.270000457763672,27.711499977111817,-1.4127403026423009
2020-09-30,13.152694702148438,40.4739990234375,26.3700008392334,27.723999977111816,-1.5056431244065456
2020-10-01,12.67811393737793,39.561553955078125,26.700000762939453,27.73050003051758,-1.6575495861007181
2020-10-02,12.693181037902832,40.155906677246094,27.6299991607666,27.432000064849852,-1.6721027873616416
2020-10-05,12.94930362701416,40.68326950073242,27.959999084472656,27.292500019073486,-1.5913188026009875
2020-10-06,12.753443717956543,39.9633674621582,29.479999542236328,27.19350004196167,-1.6422444914560794
2020-10-07,12.828774452209473,40.775360107421875,28.059999465942383,27.15600004196167,-1.6409960464549516
2020-10-08,13.175291061401367,41.01811981201172,26.360000610351562,26.988500118255615,-1.515568749134953
2020-10-09,13.077363967895508,40.87581253051758,25.0,26.895000076293947,-1.5484892349778754
2020-10-12,12.986967086791992,42.47468566894531,25.06999969482422,26.85600004196167,-1.6381742578811977
2020-10-13,12.565116882324219,42.223541259765625,26.06999969482422,26.880000019073485,-1.792391098661384
2020-10-14,12.497321128845215,42.39934158325195,26.399999618530273,26.897999954223632,-1.8245833241258873
2020-10-15,12.384324073791504,42.96857452392578,26.969999313354492,26.923499965667723,-1.8877052330358979
2020-10-16,12.241196632385254,43.403865814208984,27.40999984741211,27.002499961853026,-1.9578664817155906
2020-10-19,12.075469970703125,42.65046310424805,29.18000030517578,27.07249994277954,-1.9960134052128675
2020-10-20,12.165865898132324,43.08576965332031,29.350000381469727,27.196999931335448,-1.976040974375695
2020-10-21,11.924806594848633,42.17332458496094,28.649999618530273,27.20049991607666,-2.037813969816707
2020-10-22,12.128201484680176,43.3369026184082,28.110000610351562,27.180499935150145,-1.9991849357149263
2020-10-23,12.090533256530762,43.42060852050781,27.549999237060547,27.238999938964845,-2.016592571053058
2020-10-26,11.902209281921387,42.12309646606445,32.459999084472656,27.552499866485597,-2.0448146301104666
2020-10-27,11.585821151733398,40.67490768432617,33.349998474121094,27.906499767303465,-2.117302505592237
2020-10-28,11.224235534667969,39.8210563659668,40.279998779296875,28.60199966430664,-2.2276036887337813
2020-10-29,11.495426177978516,40.580047607421875,37.59000015258789,29.146499633789062,-2.1489418172332786
2020-10-30,11.661150932312012,40.60533142089844,38.02000045776367,29.665999698638917,-2.08584267817669
2020-11-02,12.128201484680176,41.642608642578125,37.130001068115234,30.124499797821045,-1.9411207431351651
2020-11-03,12.18846321105957,43.16056823730469,35.54999923706055,30.427999782562257,-1.9698823546232995
2020-11-04,12.150798797607422,43.37138366699219,29.56999969482422,30.50349979400635,-1.9916446164621933
2020-11-05,12.162322998046875,44.0207405090332,27.579999923706055,30.56449975967407,-2.009450304037031
2020-11-06,12.016345977783203,43.59908676147461,24.860000610351562,30.55749979019165,-2.051343539433306
2020-11-09,13.891016006469727,47.24217224121094,25.75,30.59149980545044,-1.4526177396087072
2020-11-10,14.674692153930664,47.014488220214844,24.799999237060547,30.527999782562254,-1.1423354403737052
2020-11-11,14.50566577911377,47.51203536987305,23.450000762939453,30.380499839782715,-1.2246265675311678
2020-11-12,14.044679641723633,46.8458137512207,25.350000381469727,30.299499893188475,-1.3797240266242832
2020-11-13,14.444198608398438,47.73973083496094,23.100000381469727,30.083999919891358,-1.2561545868252415
2020-11-16,15.181777954101562,49.00468826293945,22.450000762939453,29.74749994277954,-1.0148179772727792
2020-11-17,15.404583930969238,49.59500503540039,22.709999084472656,29.415499877929687,-0.9490508340523666
2020-11-18,15.028114318847656,49.59500503540039,23.84000015258789,29.174999904632568,-1.0943587250849707
2020-11-19,15.00506591796875,49.44321823120117,23.110000610351562,28.924999904632568,-1.0980530337059018
2020-11-20,14.974331855773926,48.7516975402832,23.700000762939453,28.732499980926512,-1.0862169007127145
2020-11-23,15.68117618560791,50.82624053955078,22.65999984741211,28.242500019073486,-0.8844880917436524
2020-11-24,16.795225143432617,53.634456634521484,21.639999389648438,27.657000064849854,-0.5507317379140614
2020-11-25,16.449487686157227,53.53327178955078,21.25,26.70550012588501,-0.6807101341144597
2020-11-27,16.2113094329834,53.83685302734375,20.84000015258789,25.86800012588501,-0.7830448671989596
2020-11-30,15.028114318847656,52.14179992675781,20.56999969482422,24.995500087738037,-1.1816384953860368
2020-12-01,15.550564765930176,53.36460494995117,20.770000457763672,24.17750005722046,-1.0218916997735266
2020-12-02,16.188261032104492,53.9886589050293,21.170000076293945,23.458500099182128,-0.7971434292719086
2020-12-03,16.411069869995117,54.02237319946289,21.280000686645508,23.044000148773193,-0.7123001723919788
2020-12-04,17.110231399536133,54.81509017944336,20.790000915527344,22.704500198364258,-0.46960799688956795
2020-12-07,16.656925201416016,54.1910514831543,21.299999237060547,22.526500129699706,-0.6231868178841751
2020-12-08,16.741443634033203,53.89588928222656,20.68000030517578,22.273000144958495,-0.580449471362437
2020-12-09,16.825958251953125,54.283817291259766,22.270000457763672,22.146500205993654,-0.561123396265685
2020-12-10,17.217796325683594,54.34284591674805,22.520000457763672,22.100000190734864,-0.41190659864523305
2020-12-11,16.92583656311035,53.398338317871094,23.309999465942383,21.998000144958496,-0.4922271063667123
2020-12-14,16.411069869995117,52.1839599609375,24.719999313354492,22.079000091552736,-0.6492969499018428
2020-12-15,16.856687545776367,53.92961502075195,22.889999389648438,22.101000022888183,-0.5371239883304664
2020-12-16,16.77217674255371,54.16575241088867,22.5,22.09050006866455,-0.5778355841191987
2020-12-17,16.825958251953125,54.53679656982422,21.93000030517578,21.995000076293945,-0.5697931063389079
2020-12-18,16.703031539916992,54.12358093261719,21.56999969482422,21.91800003051758,-0.6030786747448906
2020-12-21,15.888618469238281,57.20165252685547,25.15999984741211,21.99099998474121,-1.0229086843249315
2020-12-22,15.734956741333008,56.1981201171875,24.229999542236328,22.069499969482422,-1.0478267902018208
2020-12-23,16.29582405090332,57.522117614746094,23.309999465942383,22.15299997329712,-0.8767199529502928
2020-12-24,16.18058204650879,57.42091369628906,21.530000686645508,22.167000007629394,-0.9177321931737129
2020-12-28,16.126792907714844,57.38719177246094,21.700000762939453,22.210000038146973,-0.9373377956436401
2020-12-29,16.188261032104492,57.1004638671875,23.079999923706055,22.335500049591065,-0.9037863408155723
2020-12-30,16.157527923583984,57.2100830078125,22.770000457763672,22.435500049591063,-0.9194052507283252
2020-12-31,15.76569652557373,57.791969299316406,22.75,22.514500045776366,-1.0905839050725332
2021-01-04,16.003868103027344,57.62331008911133,26.969999313354492,22.798999977111816,-0.992875585306683
2021-01-05,17.194747924804688,58.6015510559082,25.34000015258789,23.026499938964843,-0.5667503873587415
2021-01-06,17.986101150512695,62.135013580322266,25.06999969482422,23.214999961853028,-0.38240105763715315
2021-01-07,18.370258331298828,63.19759750366211,22.3700008392334,23.299499988555908,-0.2705411705361214
2021-01-08,18.746726989746094,63.45901870727539,21.559999465942383,23.263999938964844,-0.13419266611996125
2021-01-11,18.731355667114258,64.14209747314453,24.079999923706055,23.34199991226196,-0.16353502055238814
2021-01-12,19.215394973754883,63.92283630371094,23.329999923706055,23.342999935150146,0.030806268392623935
2021-01-13,19.03868293762207,63.72043991088867,22.209999084472656,23.217499923706054,-0.030463962461044318
2021-01-14,19.568819046020508,64.48786163330078,23.25,23.235499954223634,0.14785549102226495
2021-01-15,18.639162063598633,63.45058822631836,24.34000015258789,23.32749996185303,-0.17542113151922575
2021-01-19,18.93880844116211,63.23975372314453,23.239999771118164,23.392999935150147,-0.052539704813498296
2021-01-20,19.06173324584961,63.11325454711914,21.579999923706055,23.39349994659424,-0.0007586108493578555
2021-01-21,18.454771041870117,62.99518966674805,21.31999969482422,23.201499938964844,-0.2309847650397424
2021-01-22,18.339521408081055,62.51449966430664,21.90999984741211,23.085499954223632,-0.2589947966185241
2021-01-25,17.724878311157227,61.03871536254883,23.190000534057617,23.079500007629395,-0.4456559481376734
2021-01-26,17.694143295288086,60.05204391479492,23.020000457763672,23.153999996185302,-0.42370523823568945
2021-01-27,17.463651657104492,57.69919204711914,37.209999084472656,23.929499912261964,-0.43203600977923023
2021-01-28,17.563533782958984,58.758766174316406,30.209999084472656,24.285999870300294,-0.42979606451702423
2021-01-29,17.07181739807129,56.83460998535156,33.09000015258789,24.801999855041505,-0.5536446678642473
2021-02-01,17.064132690429688,57.360164642333984,30.239999771118164,25.176499843597412,-0.5746217605839127
2021-02-02,15.942401885986328,60.14043045043945,25.559999465942383,25.105999851226805,-1.1028628249652312
2021-02-03,16.3419246673584,59.84375762939453,22.90999984741211,24.984499835968016,-0.9384898781346258
2021-02-04,16.126792907714844,61.27627182006836,21.770000457763672,24.81949987411499,-1.0706182629437437
2021-02-05,15.98850154876709,62.0645751953125,20.8700008392334,24.74449987411499,-1.151010782201448
2021-02-08,16.92583656311035,62.920719146728516,21.239999771118164,24.72849988937378,-0.8185632452848225
2021-02-09,16.695343017578125,62.92918395996094,21.6299991607666,24.605999851226805,-0.9078181042527793
2021-02-10,16.580097198486328,63.005462646484375,21.989999771118164,24.538999843597413,-0.9549142230377392
2021-02-11,16.418752670288086,62.4884147644043,21.25,24.49099988937378,-0.9994697350920894
2021-02-12,16.833635330200195,63.24281692504883,19.969999313354492,24.326999855041503,-0.8651890552830398
2021-02-16,17.80939292907715,64.4634017944336,21.459999084472656,24.18299980163574,-0.5304009069925576
2021-02-17,18.116714477539062,63.95481491088867,21.5,24.095999813079835,-0.39435295176171303
2021-02-18,17.489849090576172,63.429298400878906,22.489999771118164,24.14149980545044,-0.6182976938898952
2021-02-19,17.809127807617188,64.4210433959961,22.049999237060547,24.177999782562257,-0.5290515965053371
2021-02-22,18.400943756103516,65.60774230957031,23.450000762939453,24.254999828338622,-0.3412940733970606
2021-02-23,18.8681697845459,65.69252014160156,23.110000610351562,24.25099983215332,-0.16386183997425058
2021-02-24,19.70138931274414,67.70989227294922,21.34000015258789,24.16699981689453,0.08860391763822631
2021-02-25,19.927213668823242,66.48084259033203,28.889999389648438,23.75099983215332,0.21788656095998482
2021-02-26,19.008337020874023,65.15849304199219,27.950000762939453,23.63799991607666,-0.09145943751053537
2021-03-01,19.140722274780273,67.09960174560547,23.350000381469727,23.15099992752075,-0.10688466852004451
2021-03-02,19.28867530822754,68.48128509521484,24.100000381469727,22.84399995803833,-0.09712937391223031
2021-03-03,19.919424057006836,69.5577621459961,26.670000076293945,22.89949998855591,0.10943259139964942
2021-03-04,20.269851684570312,68.75251770019531,28.56999969482422,23.182499980926515,0.2722850031137294
2021-03-05,20.846097946166992,68.54907989501953,24.65999984741211,23.326999950408936,0.5016736058707911
2021-03-08,20.6669979095459,68.7440185546875,25.469999313354492,23.55699987411499,0.4258648209960534
2021-03-09,20.332151412963867,68.53211212158203,24.030000686645508,23.69649991989136,0.3038845413445836
2021-03-10,20.752653121948242,70.43084716796875,22.559999465942383,23.742999935150145,0.401117247642822
2021-03-11,20.752653121948242,70.56646728515625,21.90999984741211,23.738999938964845,0.396469487151195
2021-03-12,20.994049072265625,71.49040222167969,20.690000534057617,23.710999965667725,0.4579786571731672
2021-03-15,20.628055572509766,71.08354187011719,20.030000686645508,23.714000034332276,0.33065756599002216
2021-03-16,20.308786392211914,69.96463775634766,19.790000915527344,23.63050012588501,0.2457729479369785
2021-03-17,20.61248207092285,71.08354187011719,19.229999542236328,23.517000102996825,0.3246465823708275
2021-03-18,19.787046432495117,71.15135955810547,21.579999923706055,23.47150011062622,0.0037248488749059222
2021-03-19,19.810407638549805,70.3036880493164,20.950000762939453,23.416500186920167,0.041791764246937445
2021-03-22,19.74032211303711,69.43911743164062,18.8799991607666,23.188000106811522,0.04436970915937669
2021-03-23,18.73578643798828,67.06568908691406,20.299999237060547,23.04750003814697,-0.26201761149121666
