Date,WFC,MNST,VIX,AvgVIX,zscore
2020-06-09,28.525341033935547,35.21500015258789,27.56999969482422,28.725,0.6306062141012512
2020-06-10,25.972652435302734,35.220001220703125,27.56999969482422,28.451499938964844,0.15148336706836046
2020-06-11,23.419981002807617,33.900001525878906,40.790000915527344,28.727000045776368,-0.3988728912200878
2020-06-12,24.451536178588867,34.150001525878906,36.09000015258789,28.901000022888184,-0.19170725434934982
2020-06-15,24.661346435546875,34.400001525878906,34.400001525878906,29.026500129699706,-0.13886428406687026
2020-06-16,24.932355880737305,34.75,33.66999816894531,29.245000076293945,-0.06915191819952066
2020-06-17,23.996952056884766,34.77000045776367,33.470001220703125,29.392000102996825,-0.24374429084940577
2020-06-18,24.08437156677246,34.85499954223633,32.939998626708984,29.639500045776366,-0.22275717088955285
2020-06-19,24.128080368041992,35.040000915527344,35.119998931884766,29.91899995803833,-0.2046023974911536
2020-06-22,23.909530639648438,35.1349983215332,31.770000457763672,30.09949998855591,-0.2405383728480233
2020-06-23,23.80461883544922,35.09000015258789,31.3700008392334,30.267500019073488,-0.2626599358627329
2020-06-24,22.83425521850586,34.03499984741211,33.84000015258789,30.57849998474121,-0.5016134821100205
2020-06-25,23.927017211914062,34.529998779296875,32.220001220703125,30.760000038146973,-0.2697812895112912
2020-06-26,22.152376174926758,33.95000076293945,34.72999954223633,31.121000003814697,-0.6342393579862975
2020-06-29,22.467092514038086,34.55500030517578,31.780000686645508,31.298500061035156,-0.5426091506227845
2020-06-30,22.379669189453125,34.65999984741211,30.43000030517578,31.47800006866455,-0.5533820020462706
2020-07-01,21.93382453918457,34.51499938964844,28.6200008392334,31.626000118255615,-0.6449067963359736
2020-07-02,22.152376174926758,34.630001068115234,27.68000030517578,31.719500160217287,-0.5976801838950763
2020-07-06,22.283504486083984,35.654998779296875,27.940000534057617,31.890500164031984,-0.5179470204800158
2020-07-07,21.383075714111328,35.849998474121094,29.43000030517578,32.07150020599365,-0.6765625564515652
2020-07-08,21.46175193786621,35.880001068115234,28.079999923706055,32.097000217437746,-0.6601742166881995
2020-07-09,21.01590919494629,35.525001525878906,29.260000228881836,32.18150024414062,-0.7629889316665611
2020-07-10,22.26601791381836,35.82500076293945,27.290000915527344,31.506500244140625,-0.5120910807825517
2020-07-13,22.21356964111328,35.275001525878906,32.189998626708984,31.31150016784668,-0.5515106666414452
2020-07-14,21.199493408203125,35.814998626708984,29.520000457763672,31.067500114440918,-0.7129207967273733
2020-07-15,22.161117553710938,36.095001220703125,27.760000228881836,30.772000217437743,-0.5172750762816392
2020-07-16,22.25728416442871,36.310001373291016,28.0,30.49850015640259,-0.487655953581642
2020-07-17,21.811431884765625,37.11000061035156,25.68000030517578,30.13550024032593,-0.5283757205821868
2020-07-20,21.47923469543457,36.935001373291016,24.459999084472656,29.602500247955323,-0.6001705024279969
2020-07-21,22.90419578552246,37.5,24.84000015258789,29.256000232696532,-0.30218830922894674
2020-07-22,22.956647872924805,37.8650016784668,24.31999969482422,28.903500175476076,-0.27271411714492977
2020-07-23,23.035322189331055,37.46500015258789,26.079999923706055,28.515500164031984,-0.27944464796626334
2020-07-24,22.956647872924805,37.439998626708984,25.84000015258789,28.19650011062622,-0.2955637547704557
2020-07-27,22.283504486083984,38.21500015258789,24.739999771118164,27.697000122070314,-0.3803124706606328
2020-07-28,22.3184757232666,38.095001220703125,25.440000534057617,27.380000114440918,-0.3801964747525752
2020-07-29,22.537025451660156,38.654998779296875,24.100000381469727,27.063500118255615,-0.30904569911193
2020-07-30,21.549175262451172,38.90999984741211,24.760000228881836,26.870500087738037,-0.4808529858886332
2020-07-31,21.208232879638672,39.2400016784668,24.459999084472656,26.70950002670288,-0.5271394957650325
2020-08-03,21.23446273803711,38.91999816894531,24.280000686645508,26.526500034332276,-0.5394180593908637
2020-08-04,21.173261642456055,39.005001068115234,23.760000228881836,26.243000030517578,-0.5463414979118195
2020-08-05,21.330615997314453,41.54999923706055,22.989999771118164,25.988500022888182,-0.37996262160766076
2020-08-06,21.277952194213867,41.755001068115234,22.649999618530273,25.657999992370605,-0.378831208656738
2020-08-07,22.006532669067383,41.595001220703125,22.209999084472656,25.403999900817873,-0.250606854510829
2020-08-10,21.681739807128906,41.0,22.1299991607666,24.90099992752075,-0.343591875809649
2020-08-11,22.225982666015625,40.29999923706055,24.030000686645508,24.626499938964844,-0.2790182165751897
2020-08-12,22.111867904663086,41.32500076293945,22.280000686645508,24.352499961853027,-0.24534118993968615
2020-08-13,21.96263885498047,41.90999984741211,22.1299991607666,24.058999919891356,-0.24191463949350678
2020-08-14,22.208425521850586,41.65999984741211,22.049999237060547,23.877499866485596,-0.20919707807808754
2020-08-17,21.479846954345703,41.724998474121094,21.350000381469727,23.72199993133545,-0.3425286690378586
2020-08-18,21.102394104003906,41.4900016784668,21.510000228881836,23.555499935150145,-0.42604808411502576
2020-08-19,21.128726959228516,41.334999084472656,22.540000915527344,23.466499996185302,-0.4294362837589057
2020-08-20,20.84783172607422,41.505001068115234,22.719999313354492,23.298499965667723,-0.4730481606790269
2020-08-21,20.751272201538086,41.3650016784668,22.540000915527344,23.133500003814696,-0.49870877104508277
2020-08-24,21.49740219116211,41.845001220703125,22.3700008392334,23.01500005722046,-0.3327800538225623
2020-08-25,21.602739334106445,41.98500061035156,22.030000686645508,22.844500064849854,-0.3054710177126784
2020-08-26,21.102394104003906,41.98500061035156,23.270000457763672,22.803000068664552,-0.3994352252854031
2020-08-27,21.585186004638672,41.66999816894531,24.469999313354492,22.788500022888183,-0.3257031344235148
2020-08-28,21.67296600341797,42.27000045776367,22.959999084472656,22.713500022888184,-0.2769599572257204
2020-08-31,21.198945999145508,41.93000030517578,26.40999984741211,22.819999980926514,-0.3842599074033095
2020-09-01,21.111167907714844,42.41999816894531,26.1200008392334,22.938000011444093,-0.3744005389711402
2020-09-02,21.567626953125,43.26499938964844,26.56999969482422,23.117000007629393,-0.24324790652165867
2020-09-03,21.52373695373535,41.349998474121094,33.599998474121094,23.664499950408935,-0.35444748231436846
2020-09-04,21.760746002197266,41.1349983215332,30.75,24.091499996185302,-0.3214966334950536
2020-09-08,21.04094696044922,40.04999923706055,31.459999084472656,24.557999992370604,-0.5150073047180597
2020-09-09,20.92683219909668,41.369998931884766,28.809999465942383,24.79699993133545,-0.4654701537076468
2020-09-10,21.023387908935547,40.88999938964844,29.709999084472656,25.168499851226805,-0.47314355196436103
2020-09-11,21.304292678833008,40.66999816894531,26.8700008392334,25.405499935150146,-0.4322180163966586
2020-09-14,21.77829360961914,41.44499969482422,25.850000381469727,25.595499992370605,-0.30153446613875945
2020-09-15,21.83974838256836,41.56999969482422,25.59000015258789,25.807499980926515,-0.28327290334807825
2020-09-16,22.568321228027344,40.935001373291016,26.040000915527344,26.03400001525879,-0.18058754686792203
2020-09-17,22.04163932800293,40.35499954223633,26.459999084472656,26.229999923706053,-0.3106806574770388
2020-09-18,22.05919647216797,39.494998931884766,25.829999923706055,26.385499954223633,-0.3536200623830282
2020-09-21,21.102394104003906,39.189998626708984,27.780000686645508,26.64749994277954,-0.5497042227072245
2020-09-22,20.760047912597656,39.6150016784668,26.860000610351562,26.87199993133545,-0.5911467710678335
2020-09-23,20.040250778198242,38.89500045776367,28.579999923706055,27.199499893188477,-0.7650335334227993
2020-09-24,20.47037696838379,39.0,28.510000228881836,27.461499881744384,-0.6786112341598425
2020-09-25,20.751272201538086,39.39500045776367,26.3799991607666,27.55699987411499,-0.6046228670232994
2020-09-28,20.90927505493164,40.255001068115234,26.190000534057617,27.71849994659424,-0.5287135144500124
2020-09-29,20.417707443237305,39.89500045776367,26.270000457763672,27.711499977111817,-0.640384177279126
2020-09-30,20.63715934753418,40.099998474121094,26.3700008392334,27.723999977111816,-0.5881499803724665
2020-10-01,20.681041717529297,40.7400016784668,26.700000762939453,27.73050003051758,-0.5455001349730204
2020-10-02,21.058504104614258,39.775001525878906,27.6299991607666,27.432000064849852,-0.5264949254530195
2020-10-05,21.46229362487793,39.334999084472656,27.959999084472656,27.292500019073486,-0.47431981607873186
2020-10-06,21.22528839111328,38.814998626708984,29.479999542236328,27.19350004196167,-0.5467861296962291
2020-10-07,21.77829360961914,39.380001068115234,28.059999465942383,27.15600004196167,-0.41255595203716794
2020-10-08,22.208425521850586,39.584999084472656,26.360000610351562,26.988500118255615,-0.3207563134994751
2020-10-09,22.208425521850586,40.474998474121094,25.0,26.895000076293947,-0.27290686052191193
2020-10-12,22.5419921875,41.38999938964844,25.06999969482422,26.85600004196167,-0.16106983678362705
2020-10-13,21.71685218811035,41.744998931884766,26.06999969482422,26.880000019073485,-0.29694408901147423
2020-10-14,20.4089298248291,41.400001525878906,26.399999618530273,26.897999954223632,-0.5611185274881278
2020-10-15,20.145587921142578,40.69499969482422,26.969999313354492,26.923499965667723,-0.6484771499940754
2020-10-16,20.066587448120117,40.380001068115234,27.40999984741211,27.002499961853026,-0.680248758215726
2020-10-19,19.785688400268555,40.005001068115234,29.18000030517578,27.07249994277954,-0.7531625477930316
2020-10-20,20.022695541381836,40.099998474121094,29.350000381469727,27.196999931335448,-0.7035455136033772
2020-10-21,19.926136016845703,40.04499816894531,28.649999618530273,27.20049991607666,-0.7246362784808684
2020-10-22,20.4089298248291,40.279998779296875,28.110000610351562,27.180499935150145,-0.6213337583979919
2020-10-23,20.43526268005371,40.19499969482422,27.549999237060547,27.238999938964845,-0.6209583266550732
2020-10-26,19.926136016845703,39.42499923706055,32.459999084472656,27.552499866485597,-0.7579695707082696
2020-10-27,19.153667449951172,40.19499969482422,33.349998474121094,27.906499767303465,-0.8616403057775474
2020-10-28,18.59187889099121,38.685001373291016,40.279998779296875,28.60199966430664,-1.048326238762033
2020-10-29,18.556766510009766,38.77000045776367,37.59000015258789,29.146499633789062,-1.0503504544464641
2020-10-30,18.828886032104492,38.28499984741211,38.02000045776367,29.665999698638917,-1.0253220634020006
2020-11-02,19.223892211914062,38.959999084472656,37.130001068115234,30.124499797821045,-0.9148500982162185
2020-11-03,19.390674591064453,39.7599983215332,35.54999923706055,30.427999782562257,-0.8405178435652392
2020-11-04,19.206336975097656,41.36000061035156,29.56999969482422,30.50349979400635,-0.7891145464299937
2020-11-05,19.691347122192383,41.84000015258789,27.579999923706055,30.56449975967407,-0.672223808603722
2020-11-06,19.320974349975586,41.630001068115234,24.860000610351562,30.55749979019165,-0.7530696302514743
2020-11-09,21.358015060424805,40.67499923706055,25.75,30.59149980545044,-0.4218601456550164
2020-11-10,21.331554412841797,40.790000915527344,24.799999237060547,30.527999782562254,-0.4206465331652083
2020-11-11,21.331554412841797,42.25,23.450000762939453,30.380499839782715,-0.34215192030108366
2020-11-12,20.996461868286133,41.47999954223633,25.350000381469727,30.299499893188475,-0.4464797748345418
2020-11-13,21.22573471069336,42.0099983215332,23.100000381469727,30.083999919891358,-0.3749280501981668
2020-11-16,21.957658767700195,41.790000915527344,22.450000762939453,29.74749994277954,-0.2493014522838892
2020-11-17,22.08112144470215,42.77000045776367,22.709999084472656,29.415499877929687,-0.17342714294197467
2020-11-18,22.098752975463867,42.11000061035156,23.84000015258789,29.174999904632568,-0.2055998436835558
2020-11-19,23.068769454956055,41.8650016784668,23.110000610351562,28.924999904632568,-0.03660395573346013
2020-11-20,22.4691219329834,41.7599983215332,23.700000762939453,28.732499980926512,-0.1548623538861047
2020-11-23,23.192224502563477,42.03499984741211,22.65999984741211,28.242500019073486,-0.004279561432773455
2020-11-24,25.229265213012695,42.095001220703125,21.639999389648438,27.657000064849854,0.38150001463037825
2020-11-25,25.211627960205078,42.040000915527344,21.25,26.70550012588501,0.3752307535399611
2020-11-27,25.09698486328125,42.07500076293945,20.84000015258789,25.86800012588501,0.3555826366662755
2020-11-30,24.11815071105957,42.38999938964844,20.56999969482422,24.995500087738037,0.1886942271164257
2020-12-01,24.74424934387207,43.34000015258789,20.770000457763672,24.17750005722046,0.35735010106385173
2020-12-02,25.458541870117188,43.130001068115234,21.170000076293945,23.458500099182128,0.4802030640147239
2020-12-03,25.714269638061523,43.2599983215332,21.280000686645508,23.044000148773193,0.5352175216249567
2020-12-04,26.058185577392578,43.720001220703125,20.790000915527344,22.704500198364258,0.6245358550786431
2020-12-07,25.87299919128418,43.584999084472656,21.299999237060547,22.526500129699706,0.5824999007771818
2020-12-08,25.520265579223633,44.099998474121094,20.68000030517578,22.273000144958495,0.5439451229857727
2020-12-09,25.617265701293945,43.95000076293945,22.270000457763672,22.146500205993654,0.5540972274035183
2020-12-10,26.005273818969727,44.01499938964844,22.520000457763672,22.100000190734864,0.6304592174892892
2020-12-11,25.64372444152832,44.0099983215332,23.309999465942383,21.998000144958496,0.5622918224546453
2020-12-14,25.255714416503906,44.209999084472656,24.719999313354492,22.079000091552736,0.500176760159863
2020-12-15,26.216915130615234,44.290000915527344,22.889999389648438,22.101000022888183,0.684990226264935
2020-12-16,26.146366119384766,44.900001525878906,22.5,22.09050006866455,0.70453695810836
2020-12-17,25.987638473510742,45.06999969482422,21.93000030517578,21.995000076293945,0.683867795983442
2020-12-18,25.58199691772461,45.064998626708984,21.56999969482422,21.91800003051758,0.6074199450774223
2020-12-21,26.058185577392578,44.48500061035156,25.15999984741211,21.99099998474121,0.665664874658429
2020-12-22,25.537900924682617,44.1349983215332,24.229999542236328,22.069499969482422,0.5491387319239004
2020-12-23,26.763648986816406,44.470001220703125,23.309999465942383,22.15299997329712,0.7973436002212203
2020-12-24,26.313915252685547,44.904998779296875,21.530000686645508,22.167000007629394,0.736271145171116
2020-12-28,26.393281936645508,45.404998779296875,21.700000762939453,22.210000038146973,0.7780578426097778
2020-12-29,26.26100730895996,45.52000045776367,23.079999923706055,22.335500049591065,0.759399722159486
2020-12-30,26.23455238342285,45.72999954223633,22.770000457763672,22.435500049591063,0.7657217991625407
2020-12-31,26.613739013671875,46.2400016784668,22.75,22.514500045776366,0.8643520565378736
