Date,KDP,UPS,VIX,AvgVIX,zscore
2022-05-05,33.2507438659668,148.4198455810547,31.200000762939453,26.21750020980835,1.0460174951710561
2022-05-06,33.161014556884766,148.5271759033203,30.190000534057617,26.6495002746582,0.98751047556348
2022-05-09,33.322513580322266,149.77369689941406,34.75,27.3290002822876,1.004916587497381
2022-05-10,33.196903228759766,150.25245666503906,32.9900016784668,27.76000032424927,0.9029572854431717
2022-05-11,33.573734283447266,146.4964141845703,32.560001373291016,28.175000381469726,1.3504630757990879
2022-05-12,33.0713005065918,147.47874450683594,31.770000457763672,28.6725004196167,0.9995747035387341
2022-05-13,33.38531494140625,148.23641967773438,28.8700008392334,28.981000423431396,1.1351342105414846
2022-05-16,33.1789665222168,149.67686462402344,27.469999313354492,29.246000385284425,0.9277132121142736
2022-05-17,32.27276611328125,152.4827117919922,26.100000381469727,29.48250036239624,0.23170904119248834
2022-05-18,30.971817016601562,143.39901733398438,30.959999084472656,30.01450033187866,0.03303026470378989
2022-05-19,30.801342010498047,139.3692169189453,29.350000381469727,30.34800033569336,0.18035378230451926
2022-05-20,31.025651931762695,142.40821838378906,29.43000030517578,30.409000396728516,0.1246922291692587
2022-05-23,31.3665828704834,145.1974334716797,28.479999542236328,30.48200035095215,0.15180560811110924
2022-05-24,31.662670135498047,144.96429443359375,29.450000762939453,30.278500366210938,0.3374770121598854
2022-05-25,31.70752716064453,144.7561492919922,28.3700008392334,30.117000389099122,0.3761575295937121
2022-05-26,31.87800407409668,148.51953125,27.5,29.992500400543214,0.24510069151197417
2022-05-27,31.563983917236328,151.97482299804688,25.719999313354492,29.608500289916993,-0.1476752765462788
2022-05-31,31.169200897216797,151.74168395996094,26.190000534057617,29.301000308990478,-0.36202500545758787
2022-06-01,31.079477310180664,150.05982971191406,25.690000534057617,29.12300033569336,-0.3112941025991506
2022-06-02,31.689586639404297,153.2570343017578,24.719999313354492,29.088000297546387,-0.1532324899674313
2022-06-03,31.339672088623047,154.43931579589844,24.790000915527344,28.76750030517578,-0.4280181981333145
2022-06-06,32.927738189697266,155.7881317138672,25.06999969482422,28.51150026321411,0.40913981259197224
2022-06-07,32.66755294799805,154.45596313476562,24.020000457763672,27.975000286102294,0.339822365483556
2022-06-08,32.32661437988281,149.40208435058594,23.959999084472656,27.523500156402587,0.4509684789031282
2022-06-09,32.03950119018555,146.99586486816406,26.09000015258789,27.200000095367432,0.4316332117110682
2022-06-10,31.842117309570312,144.08175659179688,27.75,26.999000072479248,0.49526015388082967
2022-06-13,31.13330841064453,143.80699157714844,34.02000045776367,27.256500053405762,0.10162753084776567
2022-06-14,30.864145278930664,145.00596618652344,32.689998626708984,27.517500019073488,-0.1274214200043758
2022-06-15,31.267898559570312,146.43800354003906,29.6200008392334,27.69350004196167,0.018926164043749184
2022-06-16,30.90004539489746,143.36572265625,32.95000076293945,27.79300012588501,-0.006493525083018553
2022-06-17,30.819286346435547,142.4332275390625,31.1299991607666,27.882000064849855,0.0036775159688017425
2022-06-21,31.34864616394043,145.2890167236328,30.190000534057617,27.920000076293945,0.1358286592035813
2022-06-22,31.294815063476562,146.66281127929688,28.950000762939453,27.943500137329103,0.020785974729596257
2022-06-23,31.590892791748047,148.72767639160156,29.049999237060547,27.923500061035156,0.06615242117339822
2022-06-24,32.0843620300293,152.61590576171875,27.229999542236328,27.866499996185304,0.11448924718673681
2022-06-27,32.20099639892578,151.37535095214844,26.950000762939453,27.839000034332276,0.2577610312900708
2022-06-28,31.860057830810547,149.80174255371094,28.360000610351562,27.971000099182127,0.1564271231974345
2022-06-29,32.012577056884766,150.80917358398438,28.15999984741211,28.069500064849855,0.1832309344251657
2022-06-30,31.920583724975586,151.98312377929688,28.709999084472656,28.220499992370605,0.05829296267615618
2022-07-01,32.53391647338867,154.0230255126953,26.700000762939453,28.319500064849855,0.28887747204243813
2022-07-05,32.70528793334961,153.72325134277344,27.540000915527344,28.457000064849854,0.4064053753434888
2022-07-06,32.425682067871094,154.17286682128906,26.729999542236328,28.54000005722046,0.21706039579634487
2022-07-07,32.606075286865234,155.0221405029297,26.079999923706055,28.643000030517577,0.2696594794566303
2022-07-08,32.651180267333984,154.3643798828125,24.639999389648438,28.677000045776367,0.3359338197547857
2022-07-11,32.59705352783203,153.73159790039062,26.170000076293945,28.68100004196167,0.34322694046691077
2022-07-12,32.74137496948242,149.34381103515625,27.290000915527344,28.65800008773804,0.6946769507505179
2022-07-13,32.85862731933594,148.1365203857422,26.81999969482422,28.298000049591064,0.8362756843862177
2022-07-14,32.82254409790039,148.43626403808594,26.399999618530273,27.98350009918213,0.7970829517246277
2022-07-15,33.039024353027344,152.02476501464844,24.229999542236328,27.714000034332276,0.7033394924399878
2022-07-18,32.6151008605957,149.9349365234375,25.299999237060547,27.33149995803833,0.5854730916949197
2022-07-19,32.90372848510742,154.70571899414062,24.5,27.0,0.461322197766127
2022-07-20,32.75039291381836,155.5716552734375,23.8799991607666,26.68449993133545,0.3196715183921735
2022-07-21,32.723331451416016,155.70486450195312,23.110000610351562,26.392499923706055,0.2958698605788395
2022-07-22,32.85862731933594,156.51246643066406,23.030000686645508,26.091499996185302,0.32490127994305557
2022-07-25,33.156280517578125,156.45423889160156,23.360000610351562,25.898000049591065,0.5008005505426911
2022-07-26,33.43587875366211,151.1422119140625,24.690000534057617,25.785000038146972,0.9870046276053764
2022-07-27,33.471961975097656,153.115478515625,23.239999771118164,25.528999996185302,0.8874238702455943
2022-07-28,34.72570037841797,156.72901916503906,22.329999923706055,25.2375,1.3927350051522989
2022-07-29,34.94217300415039,162.26580810546875,21.329999923706055,24.86850004196167,1.1800388218888849
2022-08-01,35.095497131347656,162.64044189453125,22.84000015258789,24.675500011444093,1.2459426808345457
2022-08-02,34.77981948852539,161.1334686279297,23.93000030517578,24.494999980926515,1.155166856165842
2022-08-03,35.266876220703125,161.04183959960938,21.950000762939453,24.25600004196167,1.4427720094396586
2022-08-04,34.8880500793457,161.9577178955078,21.440000534057617,24.024000072479247,1.1675108309903033
2022-08-05,34.92413330078125,163.82269287109375,21.149999618530273,23.84950008392334,1.0745415734471309
2022-08-08,34.978240966796875,163.26487731933594,21.290000915527344,23.60550012588501,1.1399266433378368
2022-08-09,35.27589797973633,163.73114013671875,21.770000457763672,23.329500102996825,1.2838065525594429
2022-08-10,35.808048248291016,168.4936065673828,19.739999771118164,22.975500106811523,1.3011655377835412
2022-08-11,35.194725036621094,170.2087860107422,20.200000762939453,22.665500164031982,0.8413285787021566
2022-08-12,35.447265625,171.86968994140625,19.530000686645508,22.43050022125244,0.8861494995296596
2022-08-15,36.03355026245117,172.7001953125,19.950000762939453,22.163000297546386,1.1749098234796103
2022-08-16,36.15079879760742,173.0944061279297,19.690000534057617,21.922500324249267,1.2187303057064414
2022-08-17,36.123748779296875,171.94517517089844,19.899999618530273,21.723500347137453,1.273231753441422
2022-08-18,36.1057014465332,174.5204315185547,19.559999465942383,21.546000289916993,1.1055557183639606
2022-08-19,36.04256820678711,174.8391876220703,20.600000381469727,21.424500274658204,1.0495399795893328
2022-08-22,35.60962677001953,173.13632202148438,23.799999237060547,21.44650020599365,0.9028269522341016
2022-08-23,35.61863708496094,172.18846130371094,24.110000610351562,21.41750020980835,0.9659135070908254
2022-08-24,35.72688293457031,170.31787109375,22.81999969482422,21.396500205993654,1.1427936342469553
2022-08-25,35.799041748046875,171.9619598388672,21.780000686645508,21.369000244140626,1.0841982306778677
2022-08-26,34.83394241333008,166.8701934814453,25.559999465942383,21.580500221252443,0.836261861118871
2022-08-29,34.99628448486328,165.4777374267578,26.209999084472656,21.74900016784668,1.015272870193485
2022-08-30,34.65354919433594,163.6155242919922,26.209999084472656,21.863000106811523,0.9305187491495258
2022-08-31,34.38295364379883,163.16253662109375,25.8700008392334,22.059000110626222,0.8014972261843325
2022-09-01,34.57236862182617,164.9241180419922,25.559999465942383,22.26500005722046,0.8036211212669374
2022-09-02,34.12138366699219,164.4543914794922,25.469999313354492,22.48100004196167,0.5711741984518529
2022-09-06,33.886871337890625,164.3788604736328,26.90999984741211,22.761999988555907,0.4400004774224455
2022-09-07,34.581382751464844,164.65567016601562,24.639999389648438,22.905499935150146,0.8252298734833976
2022-09-08,34.689613342285156,164.52146911621094,23.610000610351562,23.098999977111816,0.8960898604229494
2022-09-09,34.89706802368164,166.6688995361328,22.790000915527344,23.228499984741212,0.885101796514431
2022-09-12,35.18569564819336,167.910400390625,23.8700008392334,23.445499992370607,0.9764231937062638
2022-09-13,33.99510192871094,161.65261840820312,27.270000457763672,23.811499977111815,0.6691116545617136
2022-09-14,34.04020690917969,160.18467712402344,26.15999984741211,24.13499994277954,0.7848497392959399
2022-09-15,33.5802001953125,155.18519592285156,26.270000457763672,24.45349998474121,0.8237330277474858
2022-09-16,33.52607345581055,148.23121643066406,26.299999237060547,24.79049997329712,1.216952537501213
2022-09-19,34.06726837158203,151.01617431640625,25.760000228881836,25.048499965667723,1.360280771057239
2022-09-20,33.76059341430664,147.3671875,27.15999984741211,25.216499996185302,1.405493378750546
2022-09-21,33.51705551147461,145.8153533935547,27.989999771118164,25.41049995422363,1.359226096224859
2022-09-22,33.471961975097656,140.8074951171875,27.350000381469727,25.636999988555907,1.6388599046369787
2022-09-23,33.44490432739258,137.84642028808594,29.920000076293945,26.04399995803833,1.8039749565330498
2022-09-26,33.62530517578125,135.6822052001953,32.2599983215332,26.37899990081787,2.0405601854343027
2022-09-27,32.4437141418457,138.21548461914062,32.599998474121094,26.698499870300292,1.2017429637299508
2022-09-28,32.98490524291992,140.18675231933594,30.18000030517578,26.89699993133545,1.3947469988534151
2022-09-29,32.75816345214844,138.67686462402344,31.84000015258789,27.195499897003174,1.3556438981018508
2022-09-30,32.48609924316406,135.5060272216797,31.6200008392334,27.498499965667726,1.3917041627492495
2022-10-03,33.438358306884766,136.8062286376953,30.100000381469727,27.730000019073486,1.8636912860414345
2022-10-04,33.79206085205078,141.6715087890625,29.06999969482422,27.83800001144409,1.771450111186027
2022-10-05,33.955318450927734,140.86619567871094,28.549999237060547,28.033500003814698,1.9151445382843553
2022-10-06,33.683231353759766,138.91172790527344,30.520000457763672,28.378999996185303,1.876928859242885
2022-10-07,33.10280227661133,133.49285888671875,31.360000610351562,28.807499980926515,1.8716911105313532
2022-10-10,33.529048919677734,133.99610900878906,32.45000076293945,29.236499977111816,2.087767586701838
2022-10-11,34.05507278442383,133.71929931640625,33.630001068115234,29.554500007629393,2.4092409037663893
2022-10-12,34.200191497802734,133.7779998779297,33.56999969482422,29.925,2.489682329395477
2022-10-13,34.59016036987305,137.2843780517578,31.940000534057617,30.2085000038147,2.5014044184968487
2022-10-14,33.855560302734375,135.6234588623047,32.02000045776367,30.494500064849852,2.177466940746223
2022-10-17,34.24552917480469,138.17355346679688,31.3700008392334,30.77500009536743,2.2475727560709067
2022-10-18,34.79875564575195,140.07769775390625,30.5,30.942000102996825,2.451643464312617
2022-10-19,34.263671875,139.0710906982422,30.760000228881836,31.08050012588501,2.203280467863917
2022-10-20,33.810203552246094,135.03628540039062,29.979999542236328,31.21200008392334,2.187053452113462
2022-10-21,34.11856460571289,138.8697967529297,29.690000534057617,31.200500106811525,2.131551384390064
2022-10-24,34.86223220825195,140.54745483398438,29.850000381469727,31.08000020980835,2.459717105040313
2022-10-25,34.962005615234375,140.0861053466797,28.459999084472656,30.87300024032593,2.5456536004128854
2022-10-26,35.1524543762207,141.75538635253906,27.280000686645508,30.728000259399415,2.5540112593308497
2022-10-27,34.56296157836914,139.6582794189453,27.389999389648438,30.50550022125244,2.340722864960852
2022-10-28,35.868927001953125,140.22869873046875,25.75,30.212000179290772,3.0620648688086294
2022-10-31,35.225006103515625,140.73199462890625,25.8799991607666,30.001000118255615,2.658500332030495
2022-11-01,34.31808853149414,140.421630859375,25.809999465942383,29.838000106811524,2.1523341130894704
2022-11-02,33.53813552856445,138.05609130859375,25.860000610351562,29.703500175476073,1.8451558097446825
2022-11-03,32.91234588623047,137.5779571533203,25.299999237060547,29.442500114440918,1.5120084480437703
2022-11-04,33.53813552856445,138.9872589111328,24.549999237060547,29.102000045776368,1.7883054819570707
2022-11-07,33.973453521728516,141.87278747558594,24.350000381469727,28.69700002670288,1.8641897532220335
2022-11-08,34.40877151489258,141.58761596679688,25.540000915527344,28.292500019073486,2.1336539321089107
2022-11-09,34.07321548461914,137.5779571533203,26.09000015258789,27.91850004196167,2.1841641073993925
2022-11-10,34.40877151489258,145.90090942382812,23.530000686645508,27.498000049591063,1.8703155747522264
2022-11-11,33.86461639404297,150.87091064453125,22.520000457763672,27.023000049591065,1.2518118972659515
2022-11-14,33.13908386230469,150.53224182128906,23.729999542236328,26.64099998474121,0.8523976178454659
2022-11-15,33.18443298339844,153.64805603027344,24.540000915527344,26.34300003051758,0.6884262584998768
2022-11-16,33.275115966796875,149.9141845703125,24.110000610351562,26.010500049591066,0.9688957163259617
2022-11-17,33.411155700683594,149.06748962402344,23.93000030517578,25.708000087738036,1.0993571886609146
2022-11-18,33.937171936035156,151.53135681152344,23.1200008392334,25.379500102996825,1.2535002721684736
2022-11-21,34.46318817138672,152.919921875,22.360000610351562,25.005000114440918,1.4732934900393435
2022-11-22,34.76248550415039,154.72340393066406,21.290000915527344,24.646500205993654,1.5364822713987938
2022-11-23,34.7534065246582,154.80801391601562,20.350000381469727,24.300000190734863,1.5260597762416805
2022-11-25,34.6899299621582,154.53707885742188,20.5,23.955500221252443,1.5058475075570374
2022-11-28,34.64458465576172,152.32723999023438,22.209999084472656,23.778500175476076,1.6145088042543272
2022-11-29,34.55388259887695,156.54373168945312,21.889999389648438,23.579000186920165,1.3045630176721432
2022-11-30,35.070831298828125,160.6416778564453,20.579999923706055,23.31750020980835,1.3536909141967282
2022-12-01,35.10710906982422,161.0311737060547,19.84000015258789,23.016500186920165,1.3509163372351911
2022-12-02,35.13431930541992,160.35379028320312,19.059999465942383,22.704500198364258,1.4080274585292822
2022-12-05,34.426918029785156,153.38558959960938,20.75,22.514500236511232,1.4238624104235678
2022-12-06,34.16390609741211,148.25466918945312,22.170000076293945,22.405500221252442,1.5848324642233014
2022-12-07,34.40877151489258,147.89060974121094,22.68000030517578,22.262500190734862,1.7488389308764112
2022-12-08,34.744346618652344,152.0901641845703,22.290000915527344,22.072500228881836,1.6867461519878937
2022-12-09,34.39971160888672,150.40525817871094,22.829999923706055,22.037500190734864,1.5900669886554752
2022-12-12,34.54481506347656,154.54556274414062,25.0,22.16150016784668,1.4213064964416806
2022-12-13,34.13670349121094,155.6632080078125,22.549999237060547,22.10250015258789,1.1167703217078238
2022-12-14,33.86461639404297,156.0526580810547,21.139999389648438,21.932500076293945,0.9354520502569594
2022-12-15,33.220699310302734,153.42794799804688,22.829999923706055,21.86850004196167,0.722863038827895
2022-12-16,32.712825775146484,150.87942504882812,22.6200008392334,21.803000068664552,0.5843932344932874
2022-12-19,32.93955612182617,151.07412719726562,22.420000076293945,21.768000030517577,0.7037853821243643
2022-12-20,32.885135650634766,147.0100555419922,21.479999542236328,21.723999977111816,0.9203980441963664
2022-12-21,33.13001251220703,149.59243774414062,20.06999969482422,21.66299991607666,0.9045228192757825
2022-12-22,32.91234588623047,148.68646240234375,21.969999313354492,21.743999862670897,0.8338038338417577
2022-12-23,32.984901428222656,149.871826171875,20.8700008392334,21.76249990463257,0.803444554074528
2022-12-27,32.74003219604492,149.80409240722656,21.649999618530273,21.73449993133545,0.6657980347673311
2022-12-28,32.44074630737305,146.9931182861328,22.139999389648438,21.74699993133545,0.6641260245620101
2022-12-29,32.49516677856445,148.80502319335938,21.440000534057617,21.789999961853027,0.5850142994960918
2022-12-30,32.34098434448242,147.1878662109375,21.670000076293945,21.88149995803833,0.5944729096720793
2023-01-03,32.24123001098633,148.40708923339844,22.899999618530273,22.073499965667725,0.4622772068302952
2023-01-04,32.50423049926758,149.95652770996094,22.010000228881836,22.136499977111818,0.5199597899850857
2023-01-05,32.18503189086914,147.1878662109375,22.459999084472656,22.15099992752075,0.5041748051889728
2023-01-06,33.06967544555664,151.514404296875,21.1299991607666,22.073499870300292,0.7522457131904163
2023-01-09,32.859920501708984,153.83432006835938,21.969999313354492,22.05749979019165,0.48915820309688335
2023-01-10,32.54983139038086,151.3620147705078,20.579999923706055,21.944999790191652,0.4605543562718321
2023-01-11,32.62279510498047,154.29153442382812,21.09000015258789,21.749499797821045,0.3239459277920066
2023-01-12,32.44039535522461,154.901123046875,18.829999923706055,21.56349983215332,0.18111750981856573
2023-01-13,32.54983139038086,154.22381591796875,18.350000381469727,21.423999881744386,0.28583357254557534
2023-01-17,32.58631896972656,151.55674743652344,19.360000610351562,21.25049991607666,0.46979208535033945
2023-01-18,31.856708526611328,149.62631225585938,20.34000015258789,21.136499881744385,0.1651983402571893
2023-01-19,31.33685302734375,149.1436767578125,20.520000457763672,21.041499900817872,-0.10633722350351656
2023-01-20,31.656057357788086,150.8201141357422,19.850000381469727,20.95999994277954,-0.023865657036589143
2023-01-23,31.6378231048584,152.8098602294922,19.809999465942383,20.946999931335448,-0.15590291916280513
2023-01-24,31.902301788330078,152.3949737548828,19.200000762939453,20.808500003814697,0.022562962890339443
2023-01-25,31.884057998657227,150.25283813476562,19.079999923706055,20.71899995803833,0.14278285337782895
2023-01-26,31.856708526611328,152.14942932128906,18.729999542236328,20.572999954223633,0.011155145643163604
2023-01-27,31.64693832397461,154.1729736328125,18.510000228881836,20.391499996185303,-0.23384691158971088
2023-01-30,31.665172576904297,149.83798217773438,19.940000534057617,20.316499996185303,0.041373991344383694
2023-01-31,32.1759033203125,156.83157348632812,19.399999618530273,20.202999973297118,-0.08988542620425787
2023-02-01,32.23062515258789,156.6199493408203,17.8700008392334,19.951500034332277,-0.04528067939433773
2023-02-02,32.112056732177734,161.96250915527344,18.729999542236328,19.7875,-0.4401109193128557
2023-02-03,32.05734634399414,162.27578735351562,18.329999923706055,19.58100004196167,-0.49091529769791775
2023-02-06,32.121192932128906,159.8203887939453,19.43000030517578,19.49600009918213,-0.3040386595764789
2023-02-07,32.10293960571289,159.4224395751953,18.65999984741211,19.33050012588501,-0.29031163907329305
2023-02-08,31.801977157592773,157.7883758544922,19.6299991607666,19.28300008773804,-0.3648079921788139
2023-02-09,31.801977157592773,156.42520141601562,20.709999084472656,19.264000034332277,-0.28158246602457887
2023-02-10,32.1759033203125,156.8231201171875,20.530000686645508,19.34900007247925,-0.08936932490815946
2023-02-13,32.5224723815918,158.67738342285156,20.34000015258789,19.448500061035155,-0.0019100516340736168
2023-02-14,32.27622985839844,158.135498046875,18.90999984741211,19.426000022888182,-0.11140346870583462
2023-02-15,32.55895233154297,158.1947479248047,18.229999542236328,19.320499992370607,0.04867843816953258
2023-02-16,32.74135208129883,157.1025390625,20.170000076293945,19.30299997329712,0.2209721411506645
2023-02-17,32.53158950805664,156.48756408691406,20.020000457763672,19.311499977111815,0.13706331715461711
2023-02-21,32.422149658203125,152.43038940429688,22.8700008392334,19.46450004577637,0.3213981035331214
2023-02-22,32.63191604614258,150.85020446777344,22.290000915527344,19.619000053405763,0.5393296501040343
2023-02-23,32.93288040161133,153.69451904296875,21.139999389648438,19.72200002670288,0.5399379842992723
2023-02-24,32.64103698730469,153.87387084960938,21.670000076293945,19.869000053405763,0.3600076717960811
2023-02-27,32.25798797607422,155.65048217773438,20.950000762939453,19.99100008010864,0.029751302735200998
2023-02-28,31.5101318359375,155.87258911132812,20.700000762939453,20.029000091552735,-0.4168254728416229
2023-03-01,31.181808471679688,156.37652587890625,20.579999923706055,20.088000106811524,-0.6376948577748179
2023-03-02,31.53749656677246,157.74314880371094,19.59000015258789,20.17400007247925,-0.5151837900101951
2023-03-03,31.5101318359375,158.59732055664062,18.489999771118164,20.16200008392334,-0.5831777765266486
2023-03-06,31.756378173828125,159.3062286376953,18.610000610351562,20.176000118255615,-0.4838793434616703
2023-03-07,31.765504837036133,156.538818359375,19.59000015258789,20.184000110626222,-0.30963694673167924
2023-03-08,31.71989631652832,157.41859436035156,19.110000610351562,20.206500148773195,-0.3897574879412636
2023-03-09,31.519258499145508,156.20570373535156,22.610000610351562,20.35550022125244,-0.4318785977033105
2023-03-10,31.300371170043945,155.06114196777344,24.799999237060547,20.560000228881837,-0.48873802948711004
2023-03-13,31.236526489257812,155.65048217773438,26.520000457763672,20.859500217437745,-0.5616855995064071
2023-03-14,31.58309555053711,158.06773376464844,23.729999542236328,21.029000186920165,-0.5085982999160865
2023-03-15,31.847576141357422,157.46983337402344,26.139999389648438,21.390500164031984,-0.3189578135866735
2023-03-16,32.01173782348633,160.5105743408203,22.989999771118164,21.628500175476074,-0.409552028676275
2023-03-17,31.792861938476562,159.54539489746094,25.510000228881836,21.89550018310547,-0.47735661550511105
2023-03-20,32.121192932128906,156.7267303466797,24.149999618530273,22.102000141143797,-0.11516235383903338
2023-03-21,32.05734634399414,159.54539489746094,21.3799991607666,22.027500057220458,-0.32421737383084803
2023-03-22,31.619571685791016,158.47772216796875,22.260000228881836,22.026000022888184,-0.5125091483213612
2023-03-23,31.108850479125977,158.26416015625,22.610000610351562,22.09950008392334,-0.7951835329106016
2023-03-24,31.801977157592773,158.930419921875,21.739999771118164,22.10300006866455,-0.43453290464524524
2023-03-27,32.01173782348633,159.9980926513672,20.600000381469727,22.085500049591065,-0.37826362049807144
2023-03-28,32.04822540283203,160.34829711914062,19.969999313354492,22.048999977111816,-0.37851786995013453
