Date,INTC,MS,VIX,AvgVIX,zscore
2015-04-28,25.515621185302734,27.369524002075195,12.40999984741211,13.536999940872192,-0.7778199659073115
2015-04-29,25.41516876220703,27.702049255371094,13.390000343322754,13.44199995994568,-0.8517904195533693
2015-04-30,25.152437210083008,27.569040298461914,14.550000190734863,13.413999986648559,-0.8774276025026597
2015-05-01,25.824718475341797,27.716829299926758,12.699999809265137,13.315499973297118,-0.7795976181563596
2015-05-04,25.832447052001953,28.01238441467285,12.850000381469727,13.221000003814698,-0.8276572732784939
2015-05-05,25.404367446899414,27.6724910736084,14.3100004196167,13.197500038146973,-0.8488123346462398
2015-05-06,25.077476501464844,27.376930236816406,15.149999618530273,13.25600004196167,-0.8589394682337831
2015-05-07,25.09304428100586,27.738990783691406,15.130000114440918,13.358000040054321,-0.9167013067824611
2015-05-08,25.528898239135742,27.997621536254883,12.859999656677246,13.372000026702882,-0.8805275069286999
2015-05-11,25.443281173706055,28.263629913330078,13.850000381469727,13.367500066757202,-0.9406599733950634
2015-05-12,25.1008243560791,27.87199592590332,13.859999656677246,13.377000045776366,-0.9375446916304058
2015-05-13,25.404367446899414,27.916324615478516,13.760000228881836,13.423000049591064,-0.8896240933356013
2015-05-14,25.661212921142578,28.182344436645508,12.739999771118164,13.430000019073486,-0.8873227830466786
2015-05-15,25.676786422729492,27.968055725097656,12.380000114440918,13.354500007629394,-0.8486168385151085
2015-05-18,26.003679275512695,28.32273292541504,12.729999542236328,13.325999975204468,-0.8483839875374597
2015-05-19,25.801315307617188,28.58875274658203,12.850000381469727,13.305999994277954,-0.9298029563171092
2015-05-20,25.9725399017334,28.32273292541504,12.880000114440918,13.314499998092652,-0.8540611292153002
2015-05-21,26.112640380859375,28.108449935913086,12.109999656677246,13.296000003814697,-0.7926531394822742
2015-05-22,26.034812927246094,28.204509735107422,12.130000114440918,13.288000011444092,-0.8229202245931253
2015-05-26,25.762405395507812,27.92372703552246,14.0600004196167,13.335000038146973,-0.8255877707585324
2015-05-27,26.23717498779297,28.537017822265625,13.270000457763672,13.378000068664551,-0.8416805058289804
2015-05-28,26.47066879272461,28.618301391601562,13.3100004196167,13.374000072479248,-0.8127162094167244
2015-05-29,26.820913314819336,28.226675033569336,13.84000015258789,13.3385000705719,-0.6833130995877599
2015-06-01,26.392839431762695,28.50746726989746,13.970000267028809,13.402000093460083,-0.8083546707562645
2015-06-02,25.894718170166016,28.46312713623047,14.239999771118164,13.471500062942505,-0.8917476650119363
2015-06-03,25.474414825439453,28.825199127197266,13.65999984741211,13.439000034332276,-1.0289767975892339
2015-06-04,25.147533416748047,28.596132278442383,14.710000038146973,13.41700005531311,-1.0502316563636875
2015-06-05,24.78171730041504,29.03209114074707,14.210000038146973,13.371000051498413,-1.1898938594188615
2015-06-08,24.361421585083008,28.884307861328125,15.289999961853027,13.492500066757202,-1.2417843250477383
2015-06-09,24.322509765625,28.91386604309082,14.470000267028809,13.523500061035156,-1.253825807032611
2015-06-10,24.766141891479492,29.475454330444336,13.220000267028809,13.491500091552734,-1.266941604845329
2015-06-11,24.78949737548828,29.46066665649414,12.850000381469727,13.446000099182129,-1.2602084805369442
2015-06-12,24.376991271972656,29.268550872802734,13.779999732971191,13.49800009727478,-1.303258616754728
2015-06-15,24.431474685668945,29.209436416625977,15.390000343322754,13.648500108718872,-1.2834312202650575
2015-06-16,24.626052856445312,29.3646183013916,14.8100004196167,13.75250015258789,-1.2739305529348455
2015-06-17,24.867332458496094,29.246387481689453,14.5,13.835000133514404,-1.2101529784928216
2015-06-18,25.20200538635254,29.40155792236328,13.1899995803833,13.850500106811523,-1.1751091696677445
2015-06-19,24.96072769165039,29.09121322631836,13.960000038146973,13.94300012588501,-1.1671533591765686
2015-06-22,25.10860824584961,29.44589614868164,12.739999771118164,13.973500108718872,-1.1995579019840437
2015-06-23,24.976295471191406,29.71190643310547,12.109999656677246,13.8760000705719,-1.2682039660569768
2015-06-24,24.83619499206543,29.290721893310547,13.260000228881836,13.875500059127807,-1.2232502663289055
2015-06-25,24.898460388183594,28.98037338256836,14.010000228881836,13.910500049591064,-1.1599536828918666
2015-06-26,24.143491744995117,29.18728256225586,14.020000457763672,13.919500064849853,-1.332226510322976
2015-06-29,23.653146743774414,28.30795669555664,18.850000381469727,14.1635000705719,-1.2744456372821023
2015-06-30,23.676498413085938,28.662641525268555,18.229999542236328,14.363000059127808,-1.3295538500009145
2015-07-01,23.489700317382812,29.08381462097168,16.09000015258789,14.484500074386597,-1.4341037988540395
2015-07-02,23.78546142578125,28.81781005859375,16.790000915527344,14.588500118255615,-1.3356597840866942
2015-07-06,23.380739212036133,28.706968307495117,17.010000228881836,14.728500127792358,-1.390894089829427
2015-07-07,23.271774291992188,28.537017822265625,16.09000015258789,14.768500137329102,-1.3823143670282259
2015-07-08,22.96044921875,27.92372703552246,19.65999984741211,15.028000116348267,-1.3364234190055846
2015-07-09,22.516801834106445,28.15278434753418,19.969999313354492,15.36550006866455,-1.4556450981481046
2015-07-10,22.703598022460938,28.551803588867188,16.829999923706055,15.564500045776366,-1.4883755918091957
2015-07-13,23.13945770263672,29.05426788330078,13.899999618530273,15.570500040054322,-1.4930125074361091
2015-07-14,23.077199935913086,29.34244728088379,13.369999885559082,15.469500017166137,-1.552597133737582
2015-07-15,23.108327865600586,29.33505630493164,13.229999542236328,15.39049997329712,-1.5456850102512913
2015-07-16,23.271774291992188,29.4902286529541,12.109999656677246,15.270999956130982,-1.5418584974369367
2015-07-17,22.937097549438477,29.704509735107422,11.949999809265137,15.208999967575073,-1.6387401316116663
2015-07-20,22.64911651611328,29.58629035949707,12.25,15.123499965667724,-1.6714560601883457
2015-07-21,22.353357315063477,29.615848541259766,12.220000267028809,15.097499990463257,-1.7303243982690995
2015-07-22,22.267744064331055,29.955739974975586,12.119999885559082,15.098000001907348,-1.8028223821134735
2015-07-23,22.25995635986328,29.512405395507812,12.640000343322754,15.067000007629394,-1.7300388464096144
2015-07-24,21.83966636657715,29.261154174804688,13.739999771118164,15.053499984741212,-1.764610271398489
2015-07-27,22.065378189086914,29.00253677368164,15.600000381469727,15.132499980926514,-1.6801736471235647
2015-07-28,22.54015350341797,29.00253677368164,13.4399995803833,14.861999940872192,-1.59361549268853
2015-07-29,22.57906723022461,29.143468856811523,12.5,14.575499963760375,-1.610109554692233
2015-07-30,22.501237869262695,29.150896072387695,12.130000114440918,14.377499961853028,-1.6255420653752164
2015-07-31,22.532371520996094,28.809688568115234,12.119999885559082,14.143999910354614,-1.5627561934902938
2015-08-03,22.610197067260742,28.75033950805664,12.5600004196167,13.921499919891357,-1.5386339340879194
2015-08-04,22.672466278076172,28.869016647338867,13.0,13.766999912261962,-1.5471450338208876
2015-08-05,22.852968215942383,28.928361892700195,12.510000228881836,13.40949993133545,-1.524169955326699
2015-08-06,22.766639709472656,28.876445770263672,13.770000457763672,13.099499988555909,-1.5312193583346925
2015-08-07,22.66461181640625,28.616832733154297,13.390000343322754,12.927500009536743,-1.506367605260729
2015-08-10,23.261056900024414,28.987707138061523,12.229999542236328,12.844000005722046,-1.4597026422287127
2015-08-11,22.735254287719727,28.12726593017578,13.710000038146973,12.86100001335144,-1.4115470147218405
2015-08-12,23.119796752929688,27.867658615112305,13.609999656677246,12.880000019073487,-1.297987664101739
2015-08-13,22.656770706176758,28.001174926757812,13.489999771118164,12.949000024795533,-1.4047511215264779
2015-08-14,22.77448844909668,28.22370147705078,12.829999923706055,12.993000030517578,-1.4205350274544506
2015-08-17,22.821575164794922,28.29045867919922,13.020000457763672,13.031500053405761,-1.4231239826233757
2015-08-18,22.68816566467285,28.053102493286133,13.789999961853027,13.110000038146973,-1.4077187851160142
2015-08-19,22.25653076171875,27.771228790283203,15.25,13.26650004386902,-1.4392330921985617
2015-08-20,21.605161666870117,26.82921028137207,19.139999389648438,13.591499996185302,-1.4003159430893157
2015-08-21,20.843915939331055,25.3753719329834,28.030000686645508,14.30600004196167,-1.2957647382163038
2015-08-24,20.600627899169922,23.928953170776367,40.7400016784668,15.563000106811524,-1.0980244875562992
2015-08-25,20.302413940429688,23.55807876586914,36.02000045776367,16.692000150680542,-1.0903177615275867
2015-08-26,21.424657821655273,24.700366973876953,30.31999969482422,17.583000135421752,-1.0769081159242895
2015-08-27,21.754261016845703,25.44213104248047,26.100000381469727,18.281500148773194,-1.140969986239821
2015-08-28,22.30361557006836,25.25668716430664,26.049999237060547,18.978000116348266,-1.00977623742339
2015-08-31,22.397785186767578,25.553390502929688,28.43000030517578,19.77150011062622,-1.0422686711730949
2015-09-01,21.832744598388672,24.566858291625977,31.399999618530273,20.691500091552733,-0.9801621298189407
2015-09-02,22.444875717163086,25.063833236694336,26.09000015258789,21.370500087738037,-0.9517435238093739
2015-09-03,22.821575164794922,25.07124900817871,25.610000610351562,21.96250009536743,-0.8843071846697511
2015-09-04,22.382099151611328,24.618776321411133,27.799999237060547,22.68300004005432,-0.8886969467911681
2015-09-08,23.151185989379883,25.419872283935547,24.899999618530273,23.31650004386902,-0.8825655309722683
2015-09-09,22.947141647338867,25.034160614013672,26.229999542236328,23.942500019073485,-0.8552069773251003
2015-09-10,22.970680236816406,25.123172760009766,24.3700008392334,24.480500078201295,-0.8658140161239094
2015-09-11,23.127647399902344,25.212186813354492,23.200000762939453,24.96600012779236,-0.8520954862527825
2015-09-14,23.064857482910156,25.07866859436035,24.25,25.537000131607055,-0.8411952855129279
2015-09-15,23.33168601989746,25.649810791015625,22.540000915527344,26.013000154495238,-0.8881439310834215
2015-09-16,23.363080978393555,25.679492950439453,21.350000381469727,26.391000175476073,-0.8873882587457832
2015-09-17,23.31598663330078,25.25668716430664,21.139999389648438,26.685500144958496,-0.825206888108548
2015-09-18,22.77448844909668,24.50010108947754,22.280000686645508,26.84250020980835,-0.7972955858758998
2015-09-21,22.88435935974121,24.73004722595215,20.139999389648438,26.448000144958495,-0.8157519355278033
2015-09-22,22.499814987182617,24.062458038330078,22.440000534057617,25.53300008773804,-0.7741216643869148
2015-09-23,22.55474853515625,23.97345542907715,22.1299991607666,24.838500022888184,-0.7492096578636231
2015-09-24,22.350704193115234,23.71384048461914,23.469999313354492,24.496000003814697,-0.7429566055009803
2015-09-25,22.609678268432617,23.87702751159668,23.6200008392334,24.37200002670288,-0.7230555322055291
2015-09-28,22.57044792175293,23.061098098754883,27.6299991607666,24.451000022888184,-0.5936411852179426
2015-09-29,22.947141647338867,23.00176239013672,26.829999923706055,24.371000003814697,-0.5150333275581795
2015-09-30,23.653451919555664,23.365222930908203,24.5,24.026000022888184,-0.4470975108415093
2015-10-01,23.5435791015625,23.365222930908203,22.549999237060547,23.848999977111816,-0.46712885632429757
2015-10-02,23.943815231323242,23.31329345703125,20.940000534057617,23.61549997329712,-0.38546851256070863
2015-10-05,24.493167877197266,23.951202392578125,19.540000915527344,23.20250005722046,-0.3920841925940284
2015-10-06,24.909109115600586,24.003124237060547,19.399999618530273,22.92750005722046,-0.324942754076597
2015-10-07,25.36427879333496,24.42592430114746,18.399999618530273,22.536000061035157,-0.312725348483514
2015-10-08,25.521240234375,24.47043800354004,17.420000076293945,22.188500022888185,-0.29155959374966045
2015-10-09,25.2230224609375,24.270156860351562,17.079999923706055,21.882499980926514,-0.3124066940625191
2015-10-12,25.2779541015625,24.329492568969727,16.170000076293945,21.478499984741212,-0.31232323400032985
2015-10-13,25.144540786743164,24.188568115234375,17.670000076293945,21.23499994277954,-0.3130590404457549
2015-10-14,25.740976333618164,24.136646270751953,18.030000686645508,21.06899995803833,-0.1956300864396561
2015-10-15,25.701740264892578,24.930315017700195,16.049999237060547,20.814499950408937,-0.335624064285624
2015-10-16,25.9293270111084,25.182510375976562,15.050000190734863,20.452999925613405,-0.3363431514942888
2015-10-19,26.360960006713867,23.97345542907715,14.979999542236328,20.194999933242798,-0.055284277956954446
2015-10-20,26.24323844909668,23.921537399291992,15.75,19.860499906539918,-0.0680567523178581
2015-10-21,26.188304901123047,23.350385665893555,16.700000762939453,19.58899998664856,0.017524898115910324
2015-10-22,26.996639251708984,23.99570655822754,14.449999809265137,19.138000011444092,0.05688461111557147
2015-10-23,27.3890323638916,24.195980072021484,14.460000038146973,18.67999997138977,0.0949024647185949
2015-10-26,27.1457462310791,24.144062042236328,15.289999961853027,18.063000011444093,0.05923781891731422
2015-10-27,27.05156898498535,23.906700134277344,15.430000305175781,17.493000030517578,0.08179656065323081
2015-10-28,27.23992347717285,24.92020034790039,14.329999923706055,16.984500026702882,-0.05349888669518746
2015-10-29,26.706266403198242,24.994718551635742,14.609999656677246,16.587500047683715,-0.16326452716874337
2015-10-30,26.572847366333008,24.569944381713867,15.069999694824219,16.294000005722047,-0.11649189132631653
2015-11-02,26.76905632019043,24.95000648498535,14.149999618530273,16.024499940872193,-0.14433334641336826
2015-11-03,26.926010131835938,24.808422088623047,14.539999961853027,15.78149995803833,-0.09202072205009802
2015-11-04,26.989225387573242,24.890384674072266,15.510000228881836,15.636999988555909,-0.09421422815431088
2015-11-05,26.87068748474121,25.248098373413086,15.050000190734863,15.518499994277954,-0.17569784523920992
2015-11-06,26.744230270385742,26.388282775878906,14.329999923706055,15.380999994277953,-0.38959168094451624
2015-11-09,26.356977462768555,26.16472053527832,16.520000457763672,15.398500013351441,-0.4227744233357093
2015-11-10,26.2463321685791,26.2616024017334,15.289999961853027,15.279500007629395,-0.45916225191714555
2015-11-11,25.969724655151367,26.09764862060547,16.059999465942383,15.180999946594238,-0.48214981079943403
2015-11-12,25.60618019104004,25.50891876220703,18.3700008392334,15.29700002670288,-0.4498900826903958
2015-11-13,25.376985549926758,25.285356521606445,20.079999923706055,15.54850001335144,-0.4542566192406428
2015-11-16,25.369083404541016,25.37478256225586,18.15999984741211,15.70750002861023,-0.4706650178621508
2015-11-17,25.795852661132812,25.031986236572266,18.84000015258789,15.862000036239625,-0.3354833334008343
2015-11-18,26.206817626953125,25.523836135864258,16.850000381469727,15.869500017166137,-0.3428823126972108
2015-11-19,27.107776641845703,25.464208602905273,16.989999771118164,15.996500015258789,-0.16864474442127936
2015-11-20,27.392290115356445,25.270458221435547,15.470000267028809,16.047000026702882,-0.08434490917316599
2015-11-23,27.250038146972656,25.069246292114258,15.619999885559082,16.063500022888185,-0.07660147950290455
2015-11-24,27.155195236206055,25.031986236572266,15.930000305175781,16.088500022888184,-0.08765624342440975
2015-11-25,27.226327896118164,25.046884536743164,15.1899995803833,16.131500005722046,-0.07718137879265544
2015-11-27,27.234224319458008,25.1735782623291,15.119999885559082,16.157000017166137,-0.0969471752766177
2015-11-30,27.47922134399414,25.561092376708984,16.1299991607666,16.209999990463256,-0.11714116937213069
2015-12-01,27.732118606567383,26.283958435058594,14.670000076293945,16.23600001335144,-0.19202453614381992
2015-12-02,27.526643753051758,26.00077247619629,15.90999984741211,16.304500007629393,-0.18208707585378345
2015-12-03,26.902301788330078,25.67287254333496,18.110000610351562,16.43450002670288,-0.24103090231492943
2015-12-04,27.61357307434082,26.321212768554688,14.8100004196167,16.42250003814697,-0.2198725006057443
2015-12-07,27.653099060058594,25.84427833557129,15.84000015258789,16.498000049591063,-0.1328392280350145
2015-12-08,27.46341896057129,25.382238388061523,17.600000381469727,16.552000045776367,-0.09008638993969395
2015-12-09,27.51083755493164,24.8680362701416,19.610000610351562,16.768000078201293,0.004623512196322763
2015-12-10,27.47922134399414,24.905298233032227,19.34000015258789,16.93200011253357,-0.007377302857454326
2015-12-11,27.08407211303711,23.90670394897461,24.389999389648438,17.23300004005432,0.08772169524811975
2015-12-14,27.24213218688965,23.75765609741211,22.729999542236328,17.365500020980836,0.14148520609984752
2015-12-15,27.803255081176758,24.47307014465332,20.950000762939453,17.5050000667572,0.12404295024491478
2015-12-16,27.89809226989746,25.046884536743164,17.860000610351562,17.456000089645386,0.045290625657428224
2015-12-17,27.589866638183594,24.130266189575195,18.940000534057617,17.56050009727478,0.14251624428379317
2015-12-18,26.767946243286133,23.317975997924805,20.700000762939453,17.746000146865846,0.1286261745077666
2015-12-21,27.060359954833984,23.608613967895508,18.700000762939453,17.907500171661376,0.13329159526563014
2015-12-22,27.44761085510254,24.011024475097656,16.600000381469727,17.956500196456908,0.1365391735595147
2015-12-23,27.660991668701172,24.294214248657227,15.569999694824219,17.93850016593933,0.1280424414526655
2015-12-24,27.645187377929688,24.20478630065918,15.739999771118164,17.966000175476076,0.14012914572492066
2015-12-28,27.605676651000977,23.97376251220703,16.90999984741211,18.055500173568724,0.17159350966401538
2015-12-29,28.008737564086914,24.256954193115234,16.079999923706055,18.0530002117157,0.1976777830985264
2015-12-30,27.653099060058594,24.018484115600586,17.290000915527344,18.184000253677368,0.1727539752231597
2015-12-31,27.226327896118164,23.705488204956055,18.209999084472656,18.299000215530395,0.14733549029687698
2016-01-04,26.86278533935547,23.45956802368164,20.700000762939453,18.42850022315979,0.12221762825935746
2016-01-05,26.736331939697266,23.31052017211914,19.34000015258789,18.65500020980835,0.12411036901072735
2016-01-06,26.14359474182129,22.729249954223633,20.59000015258789,18.89250020980835,0.11333650762228765
2016-01-07,25.163599014282227,21.59650993347168,24.989999771118164,19.262000179290773,0.1242625497300781
2016-01-08,24.902801513671875,21.149377822875977,27.010000228881836,19.632000160217284,0.15155448826671092
2016-01-11,25.33747673034668,21.208999633789062,24.299999237060547,19.880000114440918,0.22082260636854742
2016-01-12,25.827472686767578,21.208999633789062,22.469999313354492,19.78400011062622,0.3101556959125597
2016-01-13,25.218921661376953,20.038999557495117,25.219999313354492,19.908500099182127,0.3950377023139605
2016-01-14,25.874895095825195,20.23275375366211,23.950000762939453,20.05850009918213,0.48220109488795443
2016-01-15,23.519752502441406,19.353395462036133,27.020000457763672,20.516500091552736,0.20000881340878793
2016-01-19,23.551361083984375,19.569507598876953,26.049999237060547,20.87200002670288,0.16959962327587996
2016-01-20,23.385400772094727,18.80939292907715,27.59000015258789,21.216499996185302,0.26656731198903155
2016-01-21,23.440715789794922,18.466588973999023,26.690000534057617,21.61599998474121,0.33402899052446905
2016-01-22,23.654109954833984,19.085115432739258,22.34000015258789,21.90299997329712,0.26940755038102654
2016-01-25,23.39330291748047,18.61562728881836,24.149999618530273,22.33199996948242,0.30043960228164834
2016-01-26,23.662012100219727,18.995685577392578,22.5,22.669999980926512,0.28581658748936134
2016-01-27,23.55926513671875,19.018177032470703,23.110000610351562,22.980000019073486,0.26331986623137976
2016-01-28,23.685710906982422,18.868249893188477,22.420000076293945,23.297000026702882,0.3114668202976439
2016-01-29,24.515544891357422,19.400487899780273,20.200000762939453,23.442500019073485,0.37367351954962646
2016-02-01,24.357484817504883,19.273048400878906,19.979999542236328,23.53100004196167,0.36618721461980974
2016-02-02,23.551361083984375,18.36600112915039,21.979999542236328,23.594999980926513,0.3710371090575898
2016-02-03,23.391908645629883,18.23106575012207,21.649999618530273,23.710499954223632,0.3645515832940078
2016-02-04,23.734731674194336,18.748315811157227,21.84000015258789,23.772999954223632,0.34047801494093555
2016-02-05,23.152725219726562,18.253555297851562,23.3799991607666,23.692499923706055,0.31718091333265
2016-02-08,22.977331161499023,16.99416732788086,26.0,23.641999912261962,0.4959948122037372
2016-02-09,22.969350814819336,17.189077377319336,26.540000915527344,23.753999996185303,0.4619167186778537
2016-02-10,22.506940841674805,17.016664505004883,26.290000915527344,23.945000076293944,0.4064706273019165
2016-02-11,22.498966217041016,16.25953483581543,28.139999389648438,24.091000080108643,0.5317416919377785
2016-02-12,22.833820343017578,17.30902099609375,25.399999618530273,24.163500022888183,0.4171320034061199
2016-02-16,22.9454402923584,17.781286239624023,24.110000610351562,24.018000030517577,0.3584362484570413
2016-02-17,23.49555778503418,18.16359519958496,22.309999465942383,23.83100004196167,0.39474118195650415
2016-02-18,23.455692291259766,17.961198806762695,21.639999389648438,23.533500003814698,0.42134934256950785
2016-02-19,22.889631271362305,17.991180419921875,20.530000686645508,23.22550001144409,0.3131303449944183
2016-02-22,23.39988136291504,18.39598846435547,19.3799991607666,23.07749996185303,0.33840110053012545
2016-02-23,22.96138572692871,17.773794174194336,20.979999542236328,22.91899995803833,0.3625973114598335
2016-02-24,23.27231788635254,17.773794174194336,20.719999313354492,22.829999923706055,0.4192845760707732
2016-02-25,23.615148544311523,18.46345329284668,19.110000610351562,22.629999923706055,0.3663553480642186
2016-02-26,23.758651733398438,18.860759735107422,19.809999465942383,22.499499893188478,0.326018618057833
2016-02-29,23.591230392456055,18.515926361083984,20.549999237060547,22.516999816894533,0.3532120302118711
2016-03-01,24.213098526000977,19.55791664123535,17.700000762939453,22.402999877929688,0.29218362059059116
2016-03-02,24.3486328125,19.572906494140625,17.09000015258789,22.158499908447265,0.31438447531729163
2016-03-03,24.380523681640625,19.59539031982422,16.700000762939453,21.910999965667724,0.3164353837156214
2016-03-04,24.420385360717773,19.587902069091797,16.860000610351562,21.66199998855591,0.3249560728094652
2016-03-07,24.667539596557617,19.55791664123535,17.350000381469727,21.360500049591064,0.37503455908617617
2016-03-08,24.364582061767578,18.748315811157227,18.670000076293945,20.994000053405763,0.45530851575445513
2016-03-09,24.61173439025879,18.448457717895508,18.34000015258789,20.584000015258788,0.5505567240601605
2016-03-10,24.914695739746094,18.478445053100586,18.049999237060547,20.17199993133545,0.6007716540282811
2016-03-11,25.321300506591797,19.490449905395508,16.5,19.589999961853028,0.5055165592776331
2016-03-14,25.058198928833008,19.4229736328125,16.920000076293945,19.165999984741212,0.4688433503120323
2016-03-15,25.233606338500977,19.063159942626953,16.84000015258789,18.802499961853027,0.5610465578044559
2016-03-16,25.265493392944336,18.860759735107422,14.989999771118164,18.436499977111815,0.6007368461103791
2016-03-17,25.496706008911133,19.378000259399414,14.4399995803833,18.07649998664856,0.5563167407867874
2016-03-18,26.054792404174805,19.700340270996094,14.020000457763672,17.75099997520447,0.6041118484036143
2016-03-21,25.783716201782227,19.44547462463379,13.789999961853027,17.47150001525879,0.597349142628763
